Date,GEFb_stock_Open_average,GEFb_stock_Open_max,GEFb_stock_Open_min,GEFb_stock_Open_volatility,GEFb_stock_Open_change,GEFb_stock_High_average,GEFb_stock_High_max,GEFb_stock_High_min,GEFb_stock_High_volatility,GEFb_stock_High_change,GEFb_stock_Low_average,GEFb_stock_Low_max,GEFb_stock_Low_min,GEFb_stock_Low_volatility,GEFb_stock_Low_change,GEFb_stock_Close_average,GEFb_stock_Close_max,GEFb_stock_Close_min,GEFb_stock_Close_volatility,GEFb_stock_Close_change,GEFb_stock_Volume_average,GEFb_stock_Volume_max,GEFb_stock_Volume_min,GEFb_stock_Volume_volatility,GEFb_stock_Volume_change
2018-04-01,58.324,59.17,57.5,1.6700000000000017,1.0200000000000031,59.24,60.2,58.35,1.8500000000000014,1.6499999999999986,57.84,58.95,56.3,2.6500000000000057,2.6500000000000057,58.660000000000004,59.9,57.3,2.6000000000000014,1.6500000000000057,6242,9827,3048,6779,-6779
2018-04-08,60.926,61.75,59.66,2.0900000000000034,2.0900000000000034,61.26,61.8,60.5,1.2999999999999972,1.25,60.21,61.08,59.35,1.7299999999999969,1.7299999999999969,61.08,61.8,60.4,1.3999999999999986,0.8999999999999986,4128,9298,1455,7843,-6785
2018-04-15,62.47,63.55,61.85,1.6999999999999957,1.6999999999999957,63.37,64.65,62.5,2.1500000000000057,2.1500000000000057,62.18,63.35,61.05,2.3000000000000043,2.3000000000000043,63.18,64.45,62.0,2.450000000000003,2.450000000000003,5983,9008,3042,5966,-2877
2018-04-22,64.67,65.25,64.25,1.0,0.7999999999999972,65.33,65.7,65.0,0.7000000000000028,-0.04999999999999716,64.03,64.25,63.6,0.6499999999999986,0.29999999999999716,64.32,64.95,63.6,1.3500000000000014,0.29999999999999716,2753,3847,1765,2082,926
2018-04-29,63.09,64.03,62.17,1.8599999999999994,-1.8599999999999994,63.712,64.15,62.73,1.4200000000000088,-0.030000000000001137,62.564,62.95,62.15,0.8000000000000043,-0.7800000000000011,63.12,64.0,62.15,1.8500000000000014,1.0499999999999972,2565,4448,1673,2775,2537
2018-05-06,64.29,65.05,62.75,2.299999999999997,0.6500000000000057,64.89,65.45,64.0,1.4500000000000028,1.2000000000000028,63.4,63.85,62.75,1.1000000000000014,0.5,64.65,65.2,63.25,1.9500000000000028,1.9500000000000028,4137,5758,1694,4064,2751
2018-05-13,63.34,64.7,61.7,3.0,-0.25,64.098,64.81,63.33,1.480000000000004,-0.35999999999999943,62.76,64.05,61.7,2.3499999999999943,0.5499999999999972,63.21,64.05,62.25,1.7999999999999972,0.5499999999999972,5253,11181,2738,8443,2052
2018-05-20,64.026,65.0,63.0,2.0,-0.6499999999999915,64.96600000000001,66.9,64.08,2.8200000000000074,-1.1500000000000057,63.37,64.55,62.5,2.049999999999997,-1.0,64.17999999999999,65.3,62.5,2.799999999999997,-1.2000000000000028,5174,9194,2369,6825,-4557
2018-05-27,64.2925,64.65,63.75,0.9000000000000057,0.4000000000000057,65.595,66.95,64.4,2.549999999999997,0.6299999999999955,63.362500000000004,64.4,62.35,2.0500000000000043,-1.0,63.8775,65.46,63.3,2.1599999999999966,-0.10000000000000142,10155,18265,4538,13727,13727
2018-06-03,62.82,64.15,60.0,4.150000000000006,-3.450000000000003,63.4,64.3,60.6,3.6999999999999957,-3.6000000000000014,61.32,62.8,59.25,3.549999999999997,-3.1000000000000014,62.22,64.3,60.1,4.199999999999996,-2.4000000000000057,18942,21916,17298,4618,1667
2018-06-10,59.4,60.3,57.4,2.8999999999999986,-2.8500000000000014,59.94,60.95,57.65,3.3000000000000043,-3.25,58.46,60.25,56.4,3.8500000000000014,-3.8500000000000014,58.88,60.25,57.35,2.8999999999999986,-2.8999999999999986,20660,23391,17385,6006,3484
2018-06-17,59.588,61.05,58.5,2.549999999999997,0.7999999999999972,60.8,61.55,60.0,1.5499999999999972,1.1000000000000014,59.13,60.0,57.5,2.5,1.7999999999999972,60.39,61.35,60.0,1.3500000000000014,0.5499999999999972,35561,101860,6243,95617,68262
2018-06-24,59.214,60.4,58.45,1.9499999999999957,-1.9499999999999957,59.589999999999996,60.4,58.55,1.8500000000000014,-1.5,58.29,59.05,57.6,1.4499999999999957,-1.4499999999999957,58.54,59.2,57.6,1.6000000000000014,-1.4499999999999957,7296,9352,6193,3159,-1590
2018-07-01,57.4375,57.85,57.1,0.75,0.7000000000000028,57.7625,58.4,57.3,1.1000000000000014,1.1000000000000014,57.04,57.85,56.61,1.240000000000002,0.9500000000000028,57.5375,58.35,56.8,1.5500000000000043,1.0500000000000043,5990,7394,3775,3619,-1970
2018-07-08,59.15,59.6,58.35,1.25,1.1999999999999957,60.07,60.5,59.45,1.0499999999999972,1.0499999999999972,58.96,59.45,58.35,1.1000000000000014,1.0499999999999972,59.38,59.95,58.8,1.1500000000000057,0.6000000000000014,4469,5600,3634,1966,-808
2018-07-15,57.772,58.95,56.94,2.010000000000005,-1.0500000000000043,58.339999999999996,58.95,57.8,1.1500000000000057,-0.6000000000000014,57.178,57.87,56.5,1.3699999999999974,0.3200000000000003,57.54,58.2,56.8,1.4000000000000057,0.3500000000000014,5067,7695,3251,4444,753
2018-07-22,57.33,57.8,56.65,1.1499999999999986,-0.44999999999999574,58.04,58.75,57.35,1.3999999999999986,-0.09999999999999432,56.87,57.35,56.65,0.7000000000000028,-0.7000000000000028,56.97,57.35,56.65,0.7000000000000028,-0.7000000000000028,2596,3504,1969,1535,208
2018-07-29,57.55,58.4,56.7,1.6999999999999957,1.6000000000000014,58.23,58.4,57.8,0.6000000000000014,0.6000000000000014,57.038000000000004,57.7,56.7,1.0,0.3999999999999986,57.59,58.25,56.7,1.5499999999999972,0.5499999999999972,4455,7250,2671,4579,-4579
2018-08-05,57.574,58.02,57.05,0.970000000000006,-0.45000000000000284,58.08,58.55,57.6,0.9499999999999957,-0.5499999999999972,57.35,57.95,56.95,1.0,-0.45000000000000284,57.64,58.55,57.15,1.3999999999999986,-0.7999999999999972,2030,2456,1328,1128,-685
2018-08-12,56.525999999999996,56.73,56.25,0.4799999999999969,0.0,57.0,57.23,56.52,0.7099999999999937,-0.0799999999999983,56.16,56.6,55.55,1.0500000000000043,0.3999999999999986,56.6,57.15,55.55,1.6000000000000014,0.5499999999999972,4766,9852,2542,7310,-7310
2018-08-19,57.24,57.7,56.95,0.75,0.7000000000000028,57.78,58.35,57.25,1.1000000000000014,1.1000000000000014,56.88,57.0,56.5,0.5,0.5,57.39,58.35,56.55,1.8000000000000043,1.8000000000000043,5634,7988,3728,4260,-2801
2018-08-26,59.614,60.4,58.74,1.6599999999999966,1.0599999999999952,60.098,60.92,59.67,1.25,0.12999999999999545,58.322,59.2,56.7,2.5,-1.6099999999999994,59.07,60.45,56.85,3.6000000000000014,-2.049999999999997,33137,120770,3175,117595,117595
2018-09-02,57.345,57.6,57.1,0.5,0.5,57.9375,58.2,57.7,0.5,0.5,56.6,56.95,56.25,0.7000000000000028,0.7000000000000028,57.5875,57.85,57.05,0.8000000000000043,0.25,14032,17219,10697,6522,3808
2018-09-09,57.72,57.95,57.3,0.6500000000000057,0.0,58.36,59.3,57.85,1.4499999999999957,1.0499999999999972,57.45,57.75,56.8,0.9500000000000028,0.04999999999999716,58.17,58.9,57.65,1.25,0.75,15659,18316,12509,5807,1914
2018-09-16,61.17,63.6,59.0,4.600000000000001,4.600000000000001,62.35,63.8,60.6,3.1999999999999957,3.1999999999999957,60.95,62.95,59.0,3.950000000000003,3.950000000000003,62.04,63.5,60.1,3.3999999999999986,3.1999999999999957,40043,129133,14147,114986,114986
2018-09-23,60.66,63.3,57.65,5.649999999999999,-5.649999999999999,60.71,63.3,57.75,5.549999999999997,-5.549999999999997,59.13,61.35,57.05,4.300000000000004,-4.300000000000004,59.410000000000004,61.75,57.5,4.25,-4.100000000000001,10193,15703,5588,10115,-7720
2018-09-30,57.11,57.99,55.65,2.3400000000000034,-2.3400000000000034,57.274,58.31,55.84,2.469999999999999,-2.469999999999999,56.032,56.85,54.8,2.0500000000000043,-2.0500000000000043,56.344,57.57,55.08,2.490000000000002,-1.9299999999999997,8171,15489,5008,10481,-7671
2018-10-07,52.882,54.83,50.8,4.030000000000001,-4.030000000000001,53.37,55.85,50.8,5.050000000000004,-5.050000000000004,51.84,54.63,49.27,5.359999999999999,-5.359999999999999,52.14,55.18,49.71,5.469999999999999,-5.469999999999999,10588,12684,6657,6027,1309
2018-10-14,50.534,51.3,49.4,1.8999999999999986,0.8599999999999994,51.522,52.1,51.0,1.1000000000000014,0.29999999999999716,50.306,51.0,49.4,1.6000000000000014,0.8599999999999994,50.928000000000004,52.1,50.4,1.7000000000000028,0.12000000000000455,5511,6431,4455,1976,-683
2018-10-21,50.22,51.1,48.74,2.3599999999999994,-1.230000000000004,51.192,51.82,50.71,1.1099999999999994,-0.25,49.322,50.9,48.0,2.8999999999999986,-1.8099999999999952,50.116,51.2,48.35,2.8500000000000014,-1.2800000000000011,7223,10424,4879,5545,62
2018-10-28,51.156,52.47,49.45,3.019999999999996,1.8100000000000023,51.878,53.65,50.84,2.809999999999995,2.719999999999999,50.558,52.11,48.9,3.210000000000001,3.210000000000001,51.236,52.59,49.26,3.3300000000000054,3.3300000000000054,6632,9452,2999,6453,2903
2018-11-04,52.232,52.75,51.39,1.3599999999999994,0.020000000000003126,52.588,53.0,51.98,1.0200000000000031,-0.060000000000002274,51.506,52.2,51.17,1.0300000000000011,-0.18999999999999773,51.93,53.0,51.17,1.8299999999999983,-0.18999999999999773,4751,7342,2509,4833,-2319
2018-11-11,52.134,52.32,51.78,0.5399999999999991,0.44999999999999574,52.706,53.8,51.95,1.8499999999999943,1.8499999999999943,51.582,51.86,51.2,0.6599999999999966,0.509999999999998,52.014,53.09,51.2,1.8900000000000006,1.8900000000000006,6630,10329,3561,6768,6768
2018-11-18,53.015,53.09,52.97,0.12000000000000455,-0.12000000000000455,53.44,53.67,53.24,0.4299999999999997,0.4299999999999997,52.835,53.0,52.66,0.3400000000000034,-0.10999999999999943,53.07,53.61,52.75,0.8599999999999994,0.6099999999999994,4511,6033,3009,3024,-1778
2018-11-25,52.589999999999996,54.12,51.41,2.710000000000001,-2.039999999999999,53.136,54.18,52.6,1.5799999999999983,-1.1799999999999997,51.698,53.06,50.28,2.780000000000001,-0.980000000000004,52.33,53.19,51.49,1.6999999999999957,-0.3999999999999986,6871,17537,3116,14421,13963
2018-12-02,50.985,53.63,47.14,6.490000000000002,-6.490000000000002,51.455,54.16,48.49,5.669999999999995,-5.669999999999995,49.075,52.87,46.0,6.869999999999997,-6.689999999999998,49.5375,53.33,46.51,6.82,-6.82,13295,21814,6512,15302,8314
2018-12-09,45.606,46.6,44.45,2.1499999999999986,-2.1499999999999986,46.566,47.05,46.0,1.0499999999999972,-0.3500000000000014,44.955999999999996,45.3,44.45,0.8499999999999943,-0.6699999999999946,46.02,46.64,45.25,1.3900000000000006,-0.3100000000000023,18206,25970,13019,12951,1340
2018-12-16,42.624,45.5,38.76,6.740000000000002,-6.740000000000002,43.492,46.14,40.01,6.130000000000003,-5.289999999999999,41.026,44.1,36.7,7.399999999999999,-7.399999999999999,42.186,44.4,39.65,4.75,-4.539999999999999,40236,84907,16275,68632,42919
2018-12-23,40.5425,42.85,39.01,3.8400000000000034,2.8400000000000034,42.0775,45.15,40.01,5.140000000000001,5.140000000000001,39.3275,41.69,37.8,3.8900000000000006,3.8900000000000006,41.5575,44.53,38.55,5.980000000000004,5.980000000000004,24107,37792,11522,26270,26270
2018-12-30,43.67,44.92,42.51,2.4100000000000037,-2.4100000000000037,44.2625,45.17,43.37,1.8000000000000043,-1.1600000000000037,42.695,44.17,41.87,2.3000000000000043,-2.219999999999999,43.4225,44.4,41.87,2.530000000000001,-0.5300000000000011,14201,22867,9009,13858,-10438
2019-01-06,44.382,44.95,43.87,1.0800000000000054,1.0800000000000054,45.182,45.55,44.51,1.0399999999999991,0.8900000000000006,44.228,44.62,43.51,1.1099999999999994,1.1099999999999994,44.588,45.11,43.69,1.4200000000000017,1.0900000000000034,8790,10939,6385,4554,-595
2019-01-13,43.818,44.56,41.91,2.6500000000000057,-0.3500000000000014,44.64,45.14,44.15,0.990000000000002,-0.03999999999999915,43.514,44.21,41.91,2.3000000000000043,0.75,43.968,44.6,43.46,1.1400000000000006,1.1400000000000006,6827,9389,4603,4786,3980
2019-01-20,44.845,45.67,44.5,1.1700000000000017,1.1700000000000017,45.42,45.9,45.0,0.8999999999999986,0.8999999999999986,44.3825,45.15,43.84,1.3099999999999952,1.1499999999999986,44.980000000000004,45.55,44.52,1.029999999999994,1.029999999999994,7950,10915,6437,4478,-3861
2019-01-27,45.126,45.81,44.7,1.1099999999999994,0.2600000000000051,45.462,45.81,44.9,0.9100000000000037,0.10000000000000142,44.464,45.06,44.0,1.0600000000000023,1.0600000000000023,44.93,45.27,44.57,0.7000000000000028,0.46000000000000085,8129,10318,5463,4855,-4855
2019-02-03,45.28,45.79,44.87,0.9200000000000017,-0.6899999999999977,45.556,45.99,45.17,0.8200000000000003,-0.6199999999999974,44.79,45.0,44.29,0.7100000000000009,-0.20000000000000284,45.078,45.25,44.8,0.45000000000000284,-0.20000000000000284,5771,7368,4030,3338,-3285
2019-02-10,45.608000000000004,46.38,44.85,1.5300000000000011,1.230000000000004,46.12,46.54,45.0,1.5399999999999991,1.4500000000000028,45.362,46.13,44.85,1.2800000000000011,1.2800000000000011,45.764,46.4,44.85,1.5499999999999972,1.2800000000000011,6580,8269,5601,2668,2101
2019-02-17,46.207499999999996,46.41,46.0,0.4099999999999966,0.29999999999999716,46.64,46.96,46.2,0.759999999999998,0.46000000000000085,46.0375,46.36,45.73,0.6300000000000026,0.29999999999999716,46.315,46.93,45.73,1.2000000000000028,0.4299999999999997,7239,11409,4014,7395,-442
2019-02-24,47.084,48.1,45.45,2.6499999999999986,-1.7099999999999937,47.572,48.5,46.4,2.1000000000000014,-2.1000000000000014,46.466,47.71,45.0,2.710000000000001,-2.1599999999999966,46.912,48.2,45.46,2.740000000000002,-2.1700000000000017,8052,14826,3130,11696,-7339
2019-03-03,46.36,47.3,45.0,2.299999999999997,-1.7000000000000028,46.636,47.44,45.55,1.8900000000000006,-1.6200000000000045,45.768,47.26,44.28,2.979999999999997,-2.3500000000000014,45.99,47.32,44.81,2.509999999999998,-2.019999999999996,12436,17226,8350,8876,8063
2019-03-10,44.274,44.5,44.0,0.5,-0.25,45.062,45.45,44.53,0.9200000000000017,-0.6999999999999957,44.068,44.25,43.5,0.75,-0.75,44.594,44.98,44.37,0.6099999999999994,-0.6099999999999994,34567,57917,14937,42980,33319
2019-03-17,45.666000000000004,48.35,44.01,4.340000000000003,4.340000000000003,47.51,51.44,44.7,6.739999999999995,6.739999999999995,45.06,46.92,43.6,3.3200000000000003,3.3200000000000003,46.356,48.85,44.7,4.149999999999999,2.3299999999999983,35542,44439,16011,28428,-2359
2019-03-24,48.572,49.63,47.05,2.5800000000000054,2.5800000000000054,49.746,50.21,48.82,1.3900000000000006,1.3900000000000006,48.314,49.18,46.83,2.3500000000000014,1.9200000000000017,49.072,49.56,48.67,0.8900000000000006,0.21999999999999886,8080,10096,6072,4024,-2380
2019-03-31,49.85,50.52,48.73,1.7900000000000063,0.28999999999999915,50.18,50.52,49.8,0.720000000000006,-0.28999999999999915,49.034,49.77,48.42,1.3500000000000014,-0.480000000000004,49.525999999999996,50.03,48.58,1.4500000000000028,-0.4200000000000017,6233,9388,2475,6913,-986
2019-04-07,47.99,49.1,47.1,2.0,-1.2700000000000031,48.598,49.66,47.9,1.759999999999998,-0.6299999999999955,47.574,48.53,47.1,1.4299999999999997,-0.7000000000000028,48.176,49.03,47.26,1.7700000000000031,0.13000000000000256,8751,12864,4561,8303,-7506
2019-04-14,47.185,48.26,46.08,2.1799999999999997,-2.1799999999999997,47.485,48.38,47.08,1.3000000000000043,-1.3000000000000043,46.4025,47.1,46.08,1.0200000000000031,-1.0200000000000031,46.7425,47.1,46.32,0.7800000000000011,-0.4299999999999997,5939,7393,2778,4615,4133
2019-04-21,46.514,46.9,46.01,0.8900000000000006,-0.37999999999999545,46.95,47.43,46.25,1.1799999999999997,0.5300000000000011,46.178,46.53,45.8,0.730000000000004,0.509999999999998,46.394,47.06,45.8,1.2600000000000051,0.9399999999999977,6688,9957,5134,4823,-796
2019-04-28,48.034,48.83,47.48,1.3500000000000014,0.6400000000000006,48.6,49.12,48.0,1.1199999999999974,1.1199999999999974,47.598,48.12,47.44,0.6799999999999997,0.6699999999999946,48.234,49.12,47.7,1.4199999999999946,1.1199999999999974,11153,22508,5687,16821,2343
2019-05-05,47.848,48.33,47.41,0.9200000000000017,-0.769999999999996,48.234,49.09,47.8,1.2900000000000063,-1.1600000000000037,47.6,48.33,47.23,1.1000000000000014,-0.8399999999999963,47.832,48.48,47.32,1.1599999999999966,-0.5499999999999972,6389,8904,4967,3937,-1198
2019-05-12,46.87,47.0,46.8,0.20000000000000284,-0.20000000000000284,47.442,47.71,47.3,0.4100000000000037,-0.030000000000001137,46.532,46.73,46.28,0.44999999999999574,-0.4399999999999977,46.891999999999996,47.31,46.41,0.9000000000000057,-0.3200000000000003,8778,12766,6495,6271,-2169
2019-05-19,44.998,46.0,44.14,1.8599999999999994,-1.5200000000000031,45.434000000000005,46.35,44.53,1.8200000000000003,-1.3500000000000014,44.46,45.07,43.83,1.240000000000002,-0.5900000000000034,44.796,45.14,44.25,0.8900000000000006,-0.14000000000000057,11278,23846,5097,18749,-8625
2019-05-26,44.3325,44.81,43.42,1.3900000000000006,-1.3900000000000006,44.8675,45.31,44.37,0.9400000000000048,-0.9400000000000048,44.05,44.55,43.42,1.1299999999999955,-1.1299999999999955,44.4675,45.14,44.05,1.0900000000000034,-1.0900000000000034,6995,10546,4442,6104,-1040
2019-06-02,44.184,45.81,42.71,3.1000000000000014,-1.0399999999999991,44.63,45.81,43.55,2.260000000000005,-0.9099999999999966,42.342,43.09,41.68,1.4100000000000037,-0.4299999999999997,43.632,45.38,42.5,2.8800000000000026,-1.7100000000000009,18213,19996,16022,3974,442
2019-06-09,43.314,43.67,42.6,1.0700000000000003,0.990000000000002,43.724,44.11,43.26,0.8500000000000014,0.6099999999999994,42.28,43.02,41.5,1.5200000000000031,1.0499999999999972,43.392,43.6,43.26,0.3400000000000034,0.030000000000001137,17210,22041,13134,8907,8907
2019-06-16,43.274,44.51,42.0,2.509999999999998,0.9100000000000037,44.372,45.88,43.2,2.6799999999999997,0.35999999999999943,42.318,43.5,41.13,2.3699999999999974,0.480000000000004,43.2,44.02,41.69,2.3300000000000054,0.6099999999999994,25422,43124,9842,33282,9745
2019-06-23,42.93,43.85,42.15,1.7000000000000028,1.0900000000000034,43.778,44.71,43.1,1.6099999999999994,1.5700000000000003,42.138,43.52,41.11,2.4100000000000037,2.4100000000000037,43.204,44.01,42.0,2.009999999999998,0.6499999999999986,30002,84728,12014,72714,60779
2019-06-30,43.5725,43.89,43.07,0.8200000000000003,-0.20000000000000284,44.07,44.23,43.94,0.28999999999999915,0.030000000000001137,42.9675,43.29,42.73,0.5600000000000023,0.39000000000000057,43.65,44.06,43.05,1.0100000000000051,1.0100000000000051,12545,18682,5635,13047,-13047
2019-07-07,43.294,43.88,42.72,1.1600000000000037,-1.1600000000000037,43.504,44.09,43.01,1.0800000000000054,-0.6900000000000048,42.744,43.56,42.15,1.4100000000000037,-0.8400000000000034,43.018,43.84,42.5,1.3400000000000034,-0.8500000000000014,10471,12713,7207,5506,1371
2019-07-14,42.52,43.14,41.59,1.5499999999999972,-1.4699999999999989,42.834,43.57,42.15,1.4200000000000017,-1.259999999999998,42.176,42.99,41.59,1.3999999999999986,-1.019999999999996,42.334,42.99,41.85,1.1400000000000006,-0.6199999999999974,7417,9793,3412,6381,4053
2019-07-21,42.93,43.89,42.04,1.8500000000000014,1.7999999999999972,43.556000000000004,44.2,42.58,1.6200000000000045,1.5200000000000031,42.594,43.26,41.54,1.7199999999999989,1.5900000000000034,43.074,43.63,41.86,1.7700000000000031,1.5,8447,11808,4771,7037,1299
2019-07-28,43.134,43.39,42.44,0.9500000000000028,-0.9000000000000057,43.502,43.87,42.97,0.8999999999999986,-0.6300000000000026,42.66,43.16,42.07,1.0899999999999963,-1.0899999999999963,42.862,43.27,42.08,1.1900000000000048,-1.1900000000000048,12202,16302,6096,10206,-6661
2019-08-04,41.672,42.16,41.25,0.9099999999999966,0.7299999999999969,42.205999999999996,42.89,41.8,1.0900000000000034,0.35999999999999943,41.330000000000005,41.92,40.88,1.0399999999999991,0.14000000000000057,41.602,42.28,41.25,1.0300000000000011,0.14999999999999858,8169,13550,4533,9017,118
2019-08-11,40.364,41.5,38.71,2.789999999999999,-1.9799999999999969,40.944,42.31,39.38,2.9299999999999997,-1.0799999999999983,39.532,40.98,38.1,2.8799999999999955,-1.5600000000000023,40.166,41.87,38.5,3.3699999999999974,-0.3999999999999986,8036,11685,2924,8761,4364
2019-08-18,41.004,41.41,40.53,0.8799999999999955,-0.10999999999999943,41.274,41.52,40.97,0.5500000000000043,0.3999999999999986,40.152,40.95,38.95,2.0,-1.1199999999999974,40.554,41.2,39.05,2.1500000000000057,-1.7100000000000009,6970,9048,5104,3944,2166
2019-08-25,40.726,43.66,39.46,4.199999999999996,4.199999999999996,41.708,43.85,40.17,3.6799999999999997,3.5799999999999983,39.814,41.18,38.64,2.539999999999999,1.75,40.916,43.32,39.65,3.6700000000000017,1.7899999999999991,11541,24579,3118,21461,12035
2019-09-01,41.285,42.3,40.44,1.8599999999999994,1.3799999999999955,41.995,42.95,41.12,1.8300000000000054,1.8300000000000054,40.16,41.5,39.05,2.450000000000003,2.450000000000003,41.412499999999994,42.44,39.55,2.8900000000000006,2.6400000000000006,21092,28420,15421,12999,-2913
2019-09-08,44.676,46.56,42.11,4.450000000000003,4.450000000000003,46.238,47.71,44.07,3.6400000000000006,3.6400000000000006,44.148,46.02,42.04,3.980000000000004,3.980000000000004,45.644,46.66,43.82,2.8399999999999963,2.8399999999999963,20930,23985,15236,8749,-7263
2019-09-15,47.508,48.77,46.14,2.6300000000000026,2.6300000000000026,48.19,49.18,46.99,2.1899999999999977,1.7800000000000011,46.71,47.99,45.36,2.6300000000000026,1.2999999999999972,47.56,48.76,46.45,2.309999999999995,0.4899999999999949,29662,40229,12037,28192,28192
2019-09-22,46.076,46.94,45.2,1.7399999999999949,-0.4899999999999949,46.604,46.94,46.21,0.7299999999999969,-0.4199999999999946,45.316,45.98,44.9,1.0799999999999983,0.5300000000000011,45.738,46.2,45.13,1.0700000000000003,0.4399999999999977,12371,15815,7324,8491,-1303
2019-09-29,44.954,45.87,44.12,1.75,-1.3699999999999974,45.32,46.2,44.67,1.5300000000000011,-1.3200000000000003,44.0,45.33,43.26,2.0700000000000003,-2.0700000000000003,44.576,45.56,43.98,1.5800000000000054,-1.5800000000000054,14237,19010,7706,11304,984
2019-10-06,44.884,45.44,44.0,1.4399999999999977,1.4399999999999977,45.814,47.39,45.05,2.3400000000000034,1.5900000000000034,44.626,45.44,43.77,1.6699999999999946,1.6699999999999946,45.27,46.59,44.8,1.7900000000000063,1.4400000000000048,8132,10452,4938,5514,-468
2019-10-13,45.368,45.63,45.14,0.490000000000002,0.4299999999999997,46.124,46.3,45.88,0.4199999999999946,0.01999999999999602,45.142,45.52,44.91,0.6100000000000065,0.6100000000000065,45.634,45.96,45.22,0.740000000000002,0.5399999999999991,10754,20563,5799,14764,-14764
2019-10-20,46.712,47.2,46.3,0.9000000000000057,0.2700000000000031,47.058,47.2,46.93,0.2700000000000031,0.07000000000000028,46.31,46.4,46.24,0.1599999999999966,0.10000000000000142,46.71,47.0,46.26,0.740000000000002,0.3100000000000023,6858,9700,3453,6247,-6247
2019-10-27,47.358000000000004,47.71,47.0,0.7100000000000009,0.7000000000000028,47.86,48.35,47.35,1.0,0.3500000000000014,46.944,47.25,46.63,0.6199999999999974,0.25,47.674,48.05,47.03,1.019999999999996,0.04999999999999716,6165,8141,4685,3456,-3456
