Date,BIOStock_Open_average,BIOStock_Open_max,BIOStock_Open_min,BIOStock_Open_volatility,BIOStock_Open_change,BIOStock_High_average,BIOStock_High_max,BIOStock_High_min,BIOStock_High_volatility,BIOStock_High_change,BIOStock_Low_average,BIOStock_Low_max,BIOStock_Low_min,BIOStock_Low_volatility,BIOStock_Low_change,BIOStock_Close_average,BIOStock_Close_max,BIOStock_Close_min,BIOStock_Close_volatility,BIOStock_Close_change,BIOStock_Volume_average,BIOStock_Volume_max,BIOStock_Volume_min,BIOStock_Volume_volatility,BIOStock_Volume_change
2018-01-14,251.09,252.9,249.18,3.719999999999999,3.719999999999999,253.575,255.89,251.06,4.829999999999984,4.829999999999984,248.965,251.27,245.62,5.650000000000006,5.650000000000006,252.1975,254.54,249.11,5.429999999999978,5.429999999999978,176582,272568,106089,166479,166479
2018-01-21,255.924,259.23,253.28,5.950000000000017,5.950000000000017,258.796,263.65,255.8,7.849999999999966,7.849999999999966,253.346,254.55,250.94,3.6100000000000136,3.6100000000000136,256.978,261.89,254.41,7.47999999999999,7.239999999999981,150507,212266,114211,98055,77512
2018-01-28,259.722,261.11,257.62,3.490000000000009,-3.4399999999999977,262.71,266.98,259.83,7.150000000000034,-7.150000000000034,256.846,261.06,253.92,7.140000000000015,-7.140000000000015,258.846,263.41,254.34,9.070000000000022,-9.070000000000022,135742,233582,97592,135990,-37108
2018-02-04,244.18800000000002,252.47,235.34,17.129999999999995,-17.129999999999995,247.724,255.02,240.3,14.719999999999999,-14.719999999999999,238.732,245.6,231.0,14.599999999999994,-14.599999999999994,241.63,247.23,233.97,13.259999999999991,-10.509999999999991,191229,220216,160308,59908,-10858
2018-02-11,241.16,248.34,235.49,12.849999999999994,6.8300000000000125,246.734,251.39,240.43,10.95999999999998,9.299999999999983,237.666,243.02,233.96,9.060000000000002,6.189999999999998,244.166,249.04,237.36,11.679999999999978,9.349999999999994,161757,209471,115356,94115,49627
2018-02-18,248.8025,251.74,246.75,4.990000000000009,1.4799999999999898,253.74,255.69,250.21,5.47999999999999,0.6000000000000227,245.315,246.63,243.04,3.5900000000000034,0.3199999999999932,249.7825,254.31,245.62,8.689999999999998,3.1899999999999977,203910,228002,178608,49394,-848
2018-02-25,264.1,274.81,254.72,20.090000000000003,7.400000000000006,266.712,279.59,258.98,20.609999999999957,5.21999999999997,258.156,264.6,252.91,11.690000000000026,6.439999999999969,261.95,270.04,254.0,16.04000000000002,5.189999999999998,246860,428971,155248,273723,92191
2018-03-04,263.28,267.5,260.4,7.100000000000023,6.269999999999982,268.074,275.34,261.6,13.739999999999952,13.739999999999952,260.636,265.49,256.27,9.220000000000027,9.220000000000027,265.58,274.11,259.98,14.129999999999995,14.129999999999995,166949,235644,99870,135774,-9152
2018-03-11,271.896,274.57,269.1,5.46999999999997,-4.189999999999998,273.0,276.0,269.77,6.230000000000018,-6.230000000000018,265.56,268.86,259.95,8.910000000000025,-7.579999999999984,269.152,273.84,263.0,10.839999999999975,-10.839999999999975,122631,286746,68450,218296,207799
2018-03-18,260.002,263.97,252.5,11.470000000000027,-9.740000000000009,261.67,264.14,254.8,9.339999999999975,-9.339999999999975,255.43599999999998,260.62,246.71,13.909999999999997,-11.93999999999997,257.114,262.64,247.06,15.579999999999984,-15.20999999999998,110739,149802,70545,79257,-27916
2018-03-25,251.1075,254.07,248.98,5.090000000000003,-1.9399999999999977,254.4325,254.6,254.07,0.5300000000000011,0.07999999999998408,246.77,248.91,245.84,3.069999999999993,2.7299999999999898,250.195,253.5,247.62,5.8799999999999955,-3.4199999999999875,181297,292425,121098,171327,-15777
2018-04-01,248.16,251.29,246.08,5.2099999999999795,-1.4699999999999989,250.744,252.02,247.88,4.140000000000015,-4.140000000000015,243.874,245.68,240.01,5.670000000000016,-3.230000000000018,247.716,250.52,244.1,6.420000000000016,-3.280000000000001,130618,151573,104110,47463,6206
2018-04-08,248.012,251.17,245.21,5.9599999999999795,5.9599999999999795,251.282,252.53,248.37,4.159999999999997,4.159999999999997,245.806,247.96,244.13,3.8300000000000125,2.069999999999993,247.96,250.48,244.8,5.679999999999978,2.259999999999991,105249,123590,79906,43684,15341
2018-04-15,260.686,264.51,249.48,15.030000000000001,12.76000000000002,265.236,267.66,262.85,4.810000000000002,1.1599999999999682,257.626,260.63,248.69,11.939999999999998,11.189999999999998,262.788,264.68,260.68,4.0,-1.4499999999999886,165676,258676,100001,158675,-101040
2018-04-22,260.544,262.09,259.46,2.6299999999999955,-0.01999999999998181,262.116,264.49,260.63,3.8600000000000136,-3.8600000000000136,257.992,260.43,256.64,3.7900000000000205,-2.8899999999999864,259.648,261.48,258.85,2.6299999999999955,-1.9800000000000182,86510,121590,48418,73172,64
2018-04-29,253.594,259.79,249.96,9.830000000000013,-9.830000000000013,256.088,259.79,254.05,5.740000000000009,-5.370000000000033,249.51999999999998,253.57,245.73,7.840000000000003,-7.310000000000002,252.64000000000001,253.71,250.83,2.8799999999999955,-0.8900000000000148,122990,151568,86252,65316,-49013
2018-05-06,265.334,279.86,253.86,26.0,26.0,274.272,286.84,255.89,30.94999999999999,27.859999999999957,263.836,279.54,251.44,28.100000000000023,26.57000000000002,269.638,284.98,253.69,31.29000000000002,30.230000000000018,250266,407909,157565,250344,-36430
2018-05-13,286.37,291.26,283.88,7.3799999999999955,1.0900000000000318,290.15999999999997,293.43,285.96,7.470000000000027,5.029999999999973,283.77,286.05,282.26,3.7900000000000205,3.7900000000000205,288.226,291.71,284.04,7.669999999999959,4.760000000000048,238868,391342,125269,266073,-154033
2018-05-20,290.206,293.55,287.29,6.259999999999991,-4.8700000000000045,292.622,297.59,289.03,8.560000000000002,-8.560000000000002,287.516,290.32,285.0,5.319999999999993,-5.319999999999993,289.508,292.28,287.93,4.349999999999966,-4.349999999999966,107098,134962,68816,66146,38651
2018-05-27,287.7375,289.26,284.8,4.4599999999999795,4.4599999999999795,291.54499999999996,293.15,287.89,5.259999999999991,4.860000000000014,285.9275,287.71,282.97,4.739999999999952,4.2999999999999545,288.68,290.89,286.06,4.829999999999984,4.579999999999984,151359,256669,84670,171999,67863
2018-06-03,294.288,299.37,290.64,8.730000000000018,6.4599999999999795,297.1,300.43,293.31,7.1200000000000045,7.1200000000000045,291.68,295.08,289.1,5.979999999999961,5.46999999999997,295.632,299.59,291.22,8.369999999999948,6.7099999999999795,165532,196826,109870,86956,-66276
2018-06-10,300.82800000000003,302.36,299.92,2.4399999999999977,2.4399999999999977,303.688,304.36,301.58,2.7800000000000296,2.730000000000018,299.494,300.22,297.56,2.660000000000025,2.079999999999984,302.086,303.88,300.79,3.089999999999975,2.8799999999999955,123603,194632,65431,129201,124947
2018-06-17,300.18,301.91,298.5,3.410000000000025,-0.57000000000005,302.42199999999997,303.01,301.34,1.670000000000016,-1.670000000000016,297.074,299.54,294.0,5.5400000000000205,-2.1299999999999955,299.25,301.46,296.76,4.699999999999989,-3.1399999999999864,143755,178563,120427,58136,-48137
2018-06-24,290.532,299.4,284.51,14.889999999999986,-10.060000000000002,293.618,300.77,288.33,12.439999999999998,-8.889999999999986,285.81,289.24,282.66,6.579999999999984,1.1899999999999977,288.258,290.41,284.46,5.9500000000000455,-1.079999999999984,130433,153201,106643,46558,-12670
2018-07-01,291.985,295.39,287.26,8.129999999999995,8.129999999999995,295.885,300.28,290.9,9.379999999999995,9.379999999999995,290.2125,295.17,285.83,9.340000000000032,9.340000000000032,293.76,297.92,289.28,8.640000000000043,8.640000000000043,142661,275299,60927,214372,-62027
2018-07-08,301.888,303.98,299.59,4.390000000000043,2.8000000000000114,304.372,306.39,301.77,4.6200000000000045,1.5699999999999932,299.026,301.66,296.05,5.610000000000014,5.610000000000014,302.342,303.95,299.47,4.479999999999961,0.8799999999999955,103769,127889,86298,41591,439
2018-07-15,303.368,306.84,299.63,7.2099999999999795,1.9099999999999682,305.74,307.63,303.18,4.449999999999989,1.3000000000000114,301.214,305.0,298.69,6.310000000000002,6.310000000000002,303.694,306.39,300.52,5.8700000000000045,4.920000000000016,73685,101202,49236,51966,-18575
2018-07-22,310.052,314.23,305.87,8.360000000000014,8.360000000000014,312.134,314.23,309.62,4.610000000000014,4.610000000000014,305.442,309.15,302.26,6.889999999999986,0.6000000000000227,309.79,313.61,307.44,6.170000000000016,-0.6800000000000068,112940,143608,83811,59797,-3918
2018-07-29,308.436,311.17,305.04,6.1299999999999955,3.8500000000000227,311.81,314.33,307.71,6.6200000000000045,6.180000000000007,306.302,309.06,301.61,7.449999999999989,6.490000000000009,309.284,312.18,304.14,8.04000000000002,8.04000000000002,117667,186512,83151,103361,-3503
2018-08-05,321.384,345.15,313.0,32.14999999999998,2.980000000000018,324.416,345.15,316.76,28.389999999999986,4.720000000000027,313.366,316.08,307.34,8.740000000000009,2.980000000000018,315.746,319.8,308.97,10.829999999999984,4.350000000000023,192757,307674,104757,202917,-528
2018-08-12,321.094,323.52,317.85,5.669999999999959,-2.3100000000000023,324.09000000000003,328.95,319.23,9.71999999999997,-5.439999999999998,317.49,321.64,314.0,7.639999999999986,-4.910000000000025,320.504,325.03,316.56,8.46999999999997,-6.3700000000000045,134697,178878,90944,87934,-34357
2018-08-19,317.408,320.92,315.2,5.720000000000027,0.009999999999990905,320.684,321.71,318.94,2.769999999999982,0.9900000000000091,315.128,316.73,311.45,5.28000000000003,5.28000000000003,318.216,321.32,315.33,5.990000000000009,3.430000000000007,104586,159386,79331,80055,-22252
2018-08-26,323.976,325.59,319.96,5.6299999999999955,5.590000000000032,326.396,328.59,325.4,3.1899999999999977,0.7100000000000364,321.964,323.71,319.96,3.75,1.7700000000000387,325.016,325.78,324.58,1.1999999999999886,0.5400000000000205,98183,146640,66896,79744,-39501
2018-09-02,319.97,325.01,314.55,10.45999999999998,-9.199999999999989,322.39,326.6,317.18,9.420000000000016,-9.420000000000016,316.065,323.34,313.02,10.319999999999993,-10.319999999999993,318.03999999999996,326.15,313.74,12.409999999999968,-12.409999999999968,115308,155279,88611,66668,7725
2018-09-09,308.344,314.52,306.49,8.029999999999973,-7.509999999999991,311.086,314.93,308.42,6.509999999999991,-3.920000000000016,305.3,307.85,303.65,4.2000000000000455,-2.0200000000000387,307.752,309.11,305.73,3.3799999999999955,1.1100000000000136,166269,197650,136383,61267,33682
2018-09-16,300.968,308.64,296.45,12.189999999999998,-7.180000000000007,302.138,308.64,299.05,9.589999999999975,-7.180000000000007,295.742,297.07,294.1,2.9699999999999704,0.2599999999999909,298.5,301.03,295.96,5.069999999999993,2.5300000000000296,207417,340921,98312,242609,120910
2018-09-23,311.206,313.71,309.88,3.829999999999984,1.7600000000000477,313.648,315.34,311.61,3.7299999999999613,2.329999999999984,308.12600000000003,311.66,303.41,8.25,8.25,310.572,312.99,308.15,4.840000000000032,4.019999999999982,169452,212973,136325,76648,-56363
2018-09-30,307.278,315.0,301.22,13.779999999999973,-13.779999999999973,308.73,315.0,303.53,11.470000000000027,-11.470000000000027,302.178,307.97,295.04,12.930000000000007,-12.930000000000007,303.688,309.0,298.29,10.70999999999998,-10.70999999999998,137254,207836,106795,101041,-4038
2018-10-07,287.872,297.86,280.54,17.319999999999993,-17.319999999999993,290.608,298.91,282.84,16.07000000000005,-12.840000000000032,282.15,288.98,273.05,15.930000000000007,-10.899999999999977,284.012,291.43,275.31,16.120000000000005,-9.75,177652,207405,155301,52104,11292
2018-10-14,285.67,293.99,279.85,14.139999999999986,6.009999999999991,288.976,293.99,281.32,12.670000000000016,7.139999999999986,279.826,285.25,274.57,10.680000000000007,5.0400000000000205,284.032,289.31,277.78,11.53000000000003,3.180000000000007,140753,220596,65210,155386,-129493
2018-10-21,273.95799999999997,282.08,266.56,15.519999999999982,-15.519999999999982,276.794,282.08,272.19,9.889999999999986,-9.889999999999986,267.84200000000004,273.74,263.42,10.319999999999993,-10.319999999999993,272.326,278.48,267.28,11.200000000000045,-9.689999999999998,158898,240580,89512,151068,-61580
2018-10-28,269.008,273.46,262.0,11.45999999999998,-10.779999999999973,274.418,278.35,270.99,7.360000000000014,-2.909999999999968,263.682,270.17,260.0,10.170000000000016,-2.569999999999993,270.676,275.34,265.92,9.419999999999959,3.849999999999966,312055,685962,110286,575676,433744
2018-11-04,277.596,282.16,269.8,12.360000000000014,11.490000000000009,282.534,285.46,279.39,6.069999999999993,1.900000000000034,276.174,281.95,269.8,12.149999999999977,6.2099999999999795,279.582,283.2,276.24,6.9599999999999795,0.18000000000000682,231282,333561,137951,195610,44945
2018-11-11,271.544,275.82,267.26,8.560000000000002,-4.509999999999991,275.84999999999997,279.06,271.53,7.53000000000003,0.6100000000000136,267.886,270.58,264.47,6.109999999999957,1.5699999999999932,271.276,276.17,268.28,7.890000000000043,6.2900000000000205,191631,291884,130306,161578,-77665
2018-11-18,268.5075,274.92,265.44,9.480000000000018,-7.199999999999989,272.6325,275.25,270.05,5.199999999999989,0.3299999999999841,265.9175,268.01,261.99,6.019999999999982,-0.2899999999999636,268.8425,273.04,264.78,8.260000000000048,4.650000000000034,192145,274531,74916,199615,-199615
2018-11-25,272.742,274.85,270.54,4.310000000000002,-0.7300000000000182,275.77000000000004,278.42,273.1,5.319999999999993,0.7400000000000091,270.572,273.54,268.29,5.25,3.3500000000000227,273.42,275.32,269.98,5.339999999999975,1.8700000000000045,232385,276875,157017,119858,-115969
2018-12-02,270.1675,277.85,262.52,15.330000000000041,-14.379999999999995,271.22,278.85,264.05,14.800000000000011,-14.720000000000027,263.525,273.27,255.66,17.609999999999985,-17.609999999999985,265.765,277.45,256.23,21.21999999999997,-21.21999999999997,215629,263148,147962,115186,115186
2018-12-09,254.048,256.11,248.04,8.070000000000022,-7.939999999999998,255.5,259.62,249.94,9.680000000000007,-6.039999999999992,249.61599999999999,253.76,246.76,7.0,-3.430000000000007,251.222,254.25,247.82,6.430000000000007,-3.8799999999999955,214903,243768,191983,51785,-51456
2018-12-16,239.59,247.58,231.62,15.960000000000008,-15.960000000000008,241.772,249.37,232.0,17.370000000000005,-17.370000000000005,232.828,241.56,224.81,16.75,-16.75,234.878,243.02,225.45,17.57000000000002,-17.57000000000002,194837,264316,153024,111292,43091
2018-12-23,225.45499999999998,231.34,221.0,10.340000000000003,6.800000000000011,229.16,234.47,224.54,9.930000000000007,9.930000000000007,222.755,228.2,220.05,8.149999999999977,8.099999999999994,226.76749999999998,229.88,220.1,9.780000000000001,9.560000000000002,129046,202705,45188,157517,62510
