Date,PLD_Open_average,PLD_Open_max,PLD_Open_min,PLD_Open_volatility,PLD_Open_change,PLD_High_average,PLD_High_max,PLD_High_min,PLD_High_volatility,PLD_High_change,PLD_Low_average,PLD_Low_max,PLD_Low_min,PLD_Low_volatility,PLD_Low_change,PLD_Close_average,PLD_Close_max,PLD_Close_min,PLD_Close_volatility,PLD_Close_change,PLD_Volume_average,PLD_Volume_max,PLD_Volume_min,PLD_Volume_volatility,PLD_Volume_change
2018-05-13,63.906,64.77,63.3,1.4699999999999989,-1.279999999999994,64.086,64.78,63.5,1.2800000000000011,-0.7800000000000011,63.154,63.9,62.74,1.1599999999999966,-1.1599999999999966,63.592,64.22,63.24,0.9799999999999969,-0.3999999999999986,2934873,3709273,2386455,1322818,-830855
2018-05-20,64.21000000000001,64.76,63.76,1.000000000000007,0.7800000000000082,64.63250000000001,64.95,63.96,0.990000000000002,0.8200000000000003,63.870000000000005,64.26,63.49,0.7700000000000031,0.7700000000000031,64.3575,64.77,63.77,0.9999999999999929,0.6399999999999935,2210393,2633580,1643751,989829,-989829
2018-05-27,64.624,65.37,64.04,1.3299999999999983,1.3299999999999983,65.25,66.3,64.69,1.6099999999999994,1.6099999999999994,64.178,64.72,63.87,0.8500000000000014,0.8500000000000014,64.964,66.25,64.31,1.9399999999999977,1.9399999999999977,3373534,4961479,2716501,2244978,-486346
2018-06-03,66.036,66.25,65.95,0.29999999999999716,-0.29999999999999716,66.29,66.5,66.11,0.39000000000000057,-0.25,65.51599999999999,65.75,65.32,0.4300000000000068,-0.4300000000000068,65.874,66.04,65.48,0.5600000000000023,-0.5600000000000023,2343988,2693936,1752762,941174,-421676
2018-06-10,64.682,65.35,63.9,1.4499999999999957,-1.4499999999999957,65.06,66.0,64.31,1.6899999999999977,-1.6899999999999977,64.118,65.14,63.43,1.7100000000000009,-1.7100000000000009,64.456,65.51,63.95,1.5600000000000023,-1.3400000000000034,2793030,4504420,1938306,2566114,336653
2018-06-17,64.054,64.42,63.61,0.8100000000000023,0.4200000000000017,64.532,64.76,64.31,0.45000000000000284,0.3400000000000034,63.576,63.71,63.4,0.3100000000000023,0.23000000000000398,64.004,64.31,63.51,0.8000000000000043,0.6300000000000026,3908360,8736196,2329944,6406252,542160
2018-06-24,64.73400000000001,65.59,64.15,1.4399999999999977,1.1899999999999977,65.304,66.23,64.47,1.7600000000000051,1.3100000000000023,64.124,64.57,63.77,0.79999999999999,-0.1599999999999966,64.758,65.69,64.02,1.6700000000000017,0.5,3574771,4552688,3045812,1506876,59664
2018-07-01,65.675,66.24,64.77,1.4699999999999989,1.4699999999999989,66.15,66.43,65.8,0.6300000000000097,0.6300000000000097,65.21000000000001,65.5,64.68,0.8199999999999932,0.8099999999999881,65.7575,66.2,65.05,1.1500000000000057,0.75,2086013,2263149,1744367,518782,518782
2018-07-08,65.622,65.83,65.4,0.4299999999999926,-0.30999999999998806,65.886,66.07,65.57,0.5,-0.4900000000000091,65.16,65.45,64.49,0.960000000000008,-0.960000000000008,65.494,65.83,65.04,0.789999999999992,-0.789999999999992,2466338,3073782,1942134,1131648,298644
2018-07-15,63.488,66.19,62.49,3.6999999999999957,-3.6999999999999957,63.95,66.26,62.72,3.5400000000000063,-3.5400000000000063,62.472,63.0,62.16,0.8400000000000034,-0.8400000000000034,62.98,63.5,62.44,1.0600000000000023,-0.8500000000000014,3956549,6336560,2402792,3933768,-3933768
2018-07-22,63.885999999999996,65.38,62.48,2.8999999999999986,2.6600000000000037,64.476,65.61,62.48,3.1300000000000026,2.8100000000000094,63.436,64.94,61.88,3.059999999999995,2.9299999999999997,64.252,65.14,62.36,2.780000000000001,2.6400000000000006,4112691,4999219,3221832,1777387,301396
2018-07-29,65.846,66.81,65.24,1.5700000000000074,1.5700000000000074,66.498,67.14,66.05,1.0900000000000034,1.0900000000000034,65.57600000000001,66.48,64.97,1.5100000000000051,1.4200000000000017,66.174,66.81,65.62,1.1899999999999977,0.8599999999999994,2884130,3501192,2101809,1399383,-264529
2018-08-05,65.51,66.38,64.55,1.8299999999999983,-1.8299999999999983,65.676,66.38,64.81,1.5699999999999932,-1.5699999999999932,64.948,65.48,64.2,1.2800000000000011,-1.2800000000000011,65.146,65.7,64.43,1.269999999999996,-1.2299999999999898,2386987,3565453,1652490,1912963,-999901
2018-08-12,65.276,67.63,64.02,3.6099999999999994,3.1700000000000017,66.126,68.2,64.58,3.6200000000000045,3.549999999999997,65.008,67.16,63.91,3.25,3.1599999999999966,65.878,67.75,64.05,3.700000000000003,3.700000000000003,4137096,6319465,2439214,3880251,3542379
2018-08-19,65.742,67.58,64.51,3.069999999999993,-1.3100000000000023,66.154,67.59,65.35,2.240000000000009,-1.3200000000000074,64.792,65.31,64.37,0.9399999999999977,0.23000000000000398,65.498,66.09,64.53,1.5600000000000023,0.20999999999999375,9054324,27504042,2938544,24565498,-24565498
2018-08-26,66.9325,67.48,66.08,1.4000000000000057,0.7900000000000063,67.545,67.94,67.36,0.5799999999999983,0.12999999999999545,66.6275,67.1,65.82,1.2800000000000011,1.0400000000000063,67.1525,67.34,66.88,0.46000000000000796,-0.1599999999999966,2791053,3429920,2106731,1323189,-123127
2018-09-02,66.68599999999999,67.41,65.69,1.7199999999999989,-0.7000000000000028,67.182,67.58,66.77,0.8100000000000023,-0.5400000000000063,66.178,67.06,65.69,1.3700000000000045,0.1799999999999926,66.638,67.24,66.0,1.2399999999999949,0.3100000000000023,2799720,4423552,1926740,2496812,665681
2018-09-09,66.814,67.27,66.15,1.1199999999999903,1.1199999999999903,67.204,67.66,66.61,1.0499999999999972,1.0300000000000011,66.438,66.92,66.04,0.8799999999999955,0.8799999999999955,67.032,67.59,66.39,1.2000000000000028,1.1299999999999955,2598062,3185751,2313577,872174,389774
2018-09-16,67.058,67.5,66.2,1.2999999999999972,0.09000000000000341,67.438,67.86,66.84,1.019999999999996,-0.01999999999999602,66.162,66.93,65.66,1.2700000000000102,-0.6500000000000057,66.77,67.49,65.95,1.539999999999992,-0.4100000000000108,2992737,4507793,1883854,2623939,-165509
2018-09-23,66.624,67.69,66.16,1.5300000000000011,1.1400000000000006,67.196,67.99,66.61,1.3799999999999955,1.0899999999999892,66.32,67.14,65.89,1.25,1.0400000000000063,66.77199999999999,67.79,65.99,1.8000000000000114,0.8599999999999994,2708636,3617162,2261121,1356041,-559935
2018-09-30,66.076,67.06,65.35,1.710000000000008,-1.710000000000008,66.546,67.15,66.0,1.1500000000000057,-0.6400000000000006,65.518,66.42,64.95,1.4699999999999989,-1.1500000000000057,65.884,66.42,65.24,1.1800000000000068,-0.21999999999999886,2412271,2625943,1929428,696515,-112146
2018-10-07,64.936,66.89,62.49,4.399999999999999,-3.809999999999995,65.49,67.25,63.64,3.6099999999999994,-3.4200000000000017,63.67,65.88,61.97,3.9099999999999966,-3.469999999999999,64.214,67.06,62.54,4.520000000000003,-3.990000000000002,3543392,4632453,3068534,1563919,249574
2018-10-14,63.174,63.64,62.8,0.8400000000000034,0.8400000000000034,63.93,64.2,63.73,0.47000000000000597,-0.25,62.636,63.09,61.92,1.1700000000000017,1.1700000000000017,63.328,63.86,62.86,1.0,-0.6000000000000014,2838165,3681396,2393787,1287609,-322163
2018-10-21,64.548,65.66,62.93,2.729999999999997,2.0700000000000003,65.56,66.23,64.18,2.049999999999997,1.5799999999999983,63.944,64.81,62.68,2.1300000000000026,2.1300000000000026,64.986,65.89,64.04,1.8499999999999943,1.259999999999991,3622647,4449403,2370748,2078655,-1940065
2018-10-28,65.014,65.58,64.38,1.2000000000000028,-1.1500000000000057,65.634,66.56,64.97,1.5900000000000034,-0.5600000000000023,64.31,65.1,63.55,1.5499999999999972,-0.7599999999999909,64.854,65.62,64.35,1.2700000000000102,-0.5500000000000114,2767630,3803481,2243096,1560385,-171289
2018-11-04,66.596,67.47,65.23,2.239999999999995,2.239999999999995,67.19,68.13,65.96,2.1700000000000017,2.1700000000000017,66.228,67.47,64.84,2.6299999999999955,2.6299999999999955,67.088,67.76,65.91,1.8500000000000085,1.8500000000000085,2097286,2671443,1542486,1128957,405124
2018-11-11,67.386,67.83,66.69,1.1400000000000006,-0.4299999999999926,67.726,68.04,67.18,0.8599999999999994,0.15000000000000568,66.634,67.08,66.21,0.8700000000000045,-0.04999999999999716,67.368,67.7,66.72,0.980000000000004,0.15000000000000568,2306476,2915954,1554633,1361321,443439
2018-11-18,67.095,67.64,66.65,0.9899999999999949,-0.3100000000000023,67.6325,68.0,67.39,0.6099999999999994,-0.4099999999999966,66.4175,66.7,66.17,0.5300000000000011,-0.35999999999999943,66.735,66.96,66.36,0.5999999999999943,-0.3400000000000034,1696756,2359616,660283,1699333,-474692
2018-11-25,67.03,67.44,66.39,1.0499999999999972,1.0499999999999972,67.66799999999999,68.66,66.89,1.769999999999996,1.769999999999996,66.58800000000001,67.29,65.87,1.4200000000000017,1.4200000000000017,67.436,68.65,66.66,1.990000000000009,1.990000000000009,2435999,3558672,1589196,1969476,1111785
2018-12-02,67.4475,68.68,66.28,2.4000000000000057,-1.9000000000000057,68.245,68.95,66.78,2.1700000000000017,-2.1700000000000017,65.73,66.74,64.64,2.0999999999999943,-1.8999999999999915,67.03,68.48,65.94,2.5400000000000063,-0.9200000000000017,3137899,4211213,2702109,1509104,62923
2018-12-09,65.488,66.98,64.52,2.460000000000008,-1.9000000000000057,66.04,67.3,64.57,2.730000000000004,-2.730000000000004,64.2,66.19,61.3,4.890000000000001,-4.890000000000001,64.512,66.47,61.52,4.949999999999996,-4.949999999999996,2879063,3696431,2179822,1516609,485721
2018-12-16,61.05,62.68,58.67,4.009999999999998,-4.009999999999998,61.47,63.28,58.83,4.450000000000003,-4.450000000000003,59.486,62.06,55.94,6.1200000000000045,-6.1200000000000045,59.812,62.63,55.94,6.690000000000005,-6.690000000000005,3779055,7768281,2049522,5718759,-907737
2018-12-23,57.7375,58.61,56.33,2.280000000000001,2.280000000000001,58.435,59.01,57.97,1.0399999999999991,0.7899999999999991,56.6375,57.85,55.21,2.6400000000000006,2.3599999999999994,58.295,58.72,57.97,0.75,0.75,2940790,3606670,2311444,1295226,-281872
2018-12-30,57.495000000000005,58.06,56.93,1.1300000000000026,0.020000000000003126,58.445,59.46,57.85,1.6099999999999994,1.3100000000000023,56.94,58.03,56.4,1.6300000000000026,1.3900000000000006,57.635,58.94,56.57,2.3699999999999974,1.9099999999999966,3274773,4063481,2476105,1587376,476723
2019-01-06,61.026,62.08,59.21,2.8699999999999974,2.6700000000000017,61.976,62.57,61.02,1.5499999999999972,1.5499999999999972,60.752,61.72,59.21,2.509999999999998,2.509999999999998,61.86,62.38,60.9,1.480000000000004,1.4500000000000028,2727526,3482666,2154471,1328195,-615220
2019-01-13,63.307500000000005,64.34,62.49,1.8500000000000014,1.8500000000000014,64.06,64.94,63.48,1.4600000000000009,1.4600000000000009,63.1,63.99,62.44,1.5500000000000043,1.5500000000000043,63.875,64.7,63.21,1.490000000000002,1.490000000000002,2260526,2432394,2070936,361458,240984
2019-01-20,65.13,65.77,64.88,0.8900000000000006,0.769999999999996,65.996,66.87,65.16,1.710000000000008,0.1700000000000017,64.476,65.38,63.28,2.0999999999999943,2.0999999999999943,65.46,66.71,64.73,1.9799999999999898,1.9299999999999926,2528336,3443407,1846240,1597167,-1197029
2019-01-27,68.222,69.44,66.73,2.7099999999999937,2.4599999999999937,68.954,69.65,67.66,1.990000000000009,1.990000000000009,67.63600000000001,68.73,66.51,2.219999999999999,2.219999999999999,68.83,69.65,67.54,2.1099999999999994,2.1099999999999994,3658421,4867630,2977677,1889953,738007
2019-02-03,69.894,70.85,69.27,1.5799999999999983,1.3399999999999892,70.546,71.29,69.93,1.3599999999999994,1.3000000000000114,69.534,70.62,68.91,1.710000000000008,1.710000000000008,70.34400000000001,71.04,69.48,1.5600000000000023,1.1000000000000085,2578428,3189083,2297568,891515,-218317
2019-02-10,70.8425,71.14,70.42,0.7199999999999989,-0.060000000000002274,71.16499999999999,71.24,71.01,0.22999999999998977,-0.03999999999999204,70.32,70.62,70.13,0.4900000000000091,0.38000000000000966,70.865,71.19,70.6,0.5900000000000034,0.5900000000000034,2548524,3207389,2210138,997251,-997251
2019-02-17,71.086,71.84,70.05,1.7900000000000063,0.75,71.56,71.92,71.13,0.7900000000000063,0.4099999999999966,70.582,71.12,69.89,1.230000000000004,0.2400000000000091,71.122,71.62,70.32,1.3000000000000114,-0.11999999999999034,1995244,2680167,1582526,1097641,288792
2019-02-24,70.464,71.37,70.01,1.3599999999999994,-1.1000000000000085,70.79,71.45,70.42,1.0300000000000011,-0.960000000000008,69.732,70.8,69.15,1.6499999999999915,-1.2000000000000028,70.296,71.04,69.88,1.1600000000000108,-0.7000000000000028,2836730,4170527,1457168,2713359,1031986
2019-03-03,70.062,70.38,69.1,1.2800000000000011,-0.10999999999999943,70.618,71.14,70.01,1.1299999999999955,0.3499999999999943,69.676,70.16,68.96,1.2000000000000028,-0.20999999999999375,70.192,70.99,69.52,1.4699999999999989,0.6499999999999915,2441489,2924860,1981204,943656,120919
2019-03-10,71.696,72.07,71.13,0.9399999999999977,0.6400000000000006,72.06,72.82,71.73,1.0899999999999892,0.14000000000000057,71.212,72.0,70.47,1.5300000000000011,-0.5100000000000051,71.654,72.38,70.85,1.5300000000000011,-0.7700000000000102,2602328,3686380,1739128,1947252,-907620
2019-03-17,71.066,72.07,70.49,1.5799999999999983,0.3199999999999932,71.706,72.46,71.03,1.4299999999999926,0.37999999999999545,70.534,71.04,70.15,0.8900000000000006,0.44999999999998863,71.086,72.06,70.43,1.6299999999999955,0.519999999999996,2047755,2510444,1549564,960880,-314388
2019-03-24,71.914,72.38,71.36,1.019999999999996,0.6500000000000057,72.312,72.46,72.17,0.28999999999999204,0.18000000000000682,71.32600000000001,71.7,71.09,0.6099999999999994,-0.06999999999999318,72.006,72.21,71.59,0.6199999999999903,0.04999999999999716,2156124,2679725,1900176,779549,290498
2019-03-31,72.906,73.15,72.44,0.710000000000008,0.6599999999999966,73.23,73.43,73.12,0.3100000000000023,-0.07000000000000739,72.282,72.47,71.95,0.519999999999996,0.5099999999999909,73.018,73.15,72.85,0.30000000000001137,-0.25,1766901,2467275,1157433,1309842,-705018
2019-04-07,73.464,74.52,72.75,1.769999999999996,1.7299999999999898,73.894,74.59,72.93,1.6599999999999966,1.6599999999999966,72.83,73.49,72.24,1.25,1.25,73.532,74.43,72.38,2.0500000000000114,1.3500000000000085,2108285,2403704,1654782,748922,748922
2019-04-14,73.155,73.73,72.32,1.4100000000000108,-0.3400000000000034,73.5875,73.94,73.18,0.7599999999999909,-0.3999999999999915,72.03999999999999,72.24,71.72,0.519999999999996,-0.20000000000000284,72.8825,73.57,72.26,1.309999999999988,0.1600000000000108,2772203,3371192,2287302,1083890,-783821
2019-04-21,74.774,75.9,73.24,2.660000000000011,2.660000000000011,75.584,76.35,74.43,1.9199999999999875,1.9199999999999875,74.5,75.37,73.23,2.1400000000000006,2.039999999999992,75.28999999999999,76.1,74.2,1.8999999999999915,1.1799999999999926,2218882,2448767,1981332,467435,-268672
2019-04-28,76.514,77.51,75.56,1.9500000000000028,0.6299999999999955,77.366,78.56,76.49,2.0700000000000074,-0.3299999999999983,75.992,76.62,75.02,1.6000000000000085,0.8299999999999983,76.722,77.6,76.24,1.3599999999999994,-0.4300000000000068,2320605,3585862,1292159,2293703,-1104583
2019-05-05,74.714,75.65,74.28,1.3700000000000045,-0.9400000000000119,75.426,76.03,74.72,1.3100000000000023,-0.7999999999999972,74.038,74.52,73.53,0.9899999999999949,0.8900000000000006,74.794,75.56,74.32,1.240000000000009,0.7400000000000091,2137479,3169154,1775276,1393878,-1187539
2019-05-12,75.916,76.61,75.04,1.5699999999999932,1.5699999999999932,76.538,77.06,75.58,1.480000000000004,1.0300000000000011,75.45400000000001,76.03,74.95,1.0799999999999983,0.3400000000000034,76.07600000000001,76.87,75.3,1.5700000000000074,0.29000000000000625,1684233,2310784,1342230,968554,-322828
2019-05-19,76.4575,76.86,76.02,0.8400000000000034,0.6899999999999977,77.15,77.33,77.01,0.3199999999999932,0.0,75.8775,76.24,75.36,0.8799999999999955,-0.6599999999999966,76.305,76.83,75.41,1.4200000000000017,-1.4200000000000017,1927864,3072886,1111682,1961204,1181680
2019-05-26,74.12,75.76,72.8,2.960000000000008,-1.3500000000000085,74.76,75.84,73.86,1.980000000000004,-0.5799999999999983,73.26,74.37,72.5,1.8700000000000045,-0.7000000000000028,73.922,75.1,73.15,1.9499999999999886,0.7299999999999898,2814141,3494177,2030881,1463296,-89544
2019-06-02,77.078,78.49,75.37,3.1199999999999903,2.8499999999999943,77.784,78.89,75.5,3.3900000000000006,3.1200000000000045,76.52,78.11,74.12,3.989999999999995,3.6799999999999926,77.442,78.41,75.0,3.4099999999999966,3.4099999999999966,1720175,2470945,1096083,1374862,-1374862
2019-06-09,79.302,80.39,78.43,1.9599999999999937,1.6299999999999955,79.92399999999999,81.0,78.88,2.1200000000000045,2.1200000000000045,79.042,80.27,77.87,2.3999999999999915,2.3999999999999915,79.69,80.92,78.81,2.1099999999999994,2.0900000000000034,2071428,3254033,1596037,1657996,-70248
2019-06-16,81.54,82.21,80.25,1.9599999999999937,0.25,82.126,82.82,81.75,1.0699999999999932,-0.29000000000000625,80.748,81.98,80.04,1.9399999999999977,0.14999999999999147,81.284,82.48,80.48,2.0,0.11999999999999034,2747314,5017875,1584748,3433127,151408
2019-06-23,79.968,80.91,78.68,2.2299999999999898,0.009999999999990905,80.538,81.64,79.49,2.1500000000000057,-0.6599999999999966,78.87,79.66,77.75,1.9099999999999966,-0.8199999999999932,79.46,80.1,78.14,1.9599999999999937,0.14000000000000057,2310952,3272219,1621371,1650848,-244494
2019-06-30,81.63,82.2,80.29,1.9099999999999966,1.9099999999999966,82.405,82.99,81.68,1.309999999999988,0.6699999999999875,81.0325,81.74,80.01,1.7299999999999898,1.7299999999999898,82.2325,82.6,81.59,1.009999999999991,0.7199999999999989,1758689,2428495,1193272,1235223,-581078
2019-07-07,82.036,83.45,80.47,2.980000000000004,-1.8299999999999983,82.432,83.99,81.02,2.969999999999999,-1.7999999999999972,80.884,82.52,79.56,2.9599999999999937,-1.9899999999999949,81.326,83.02,79.94,3.0799999999999983,-2.680000000000007,2601932,3177698,1928966,1248732,1020265
2019-07-14,81.472,82.66,80.25,2.4099999999999966,0.6599999999999966,82.298,82.88,81.39,1.4899999999999949,-0.8900000000000006,80.468,81.46,79.17,2.289999999999992,1.1899999999999977,81.484,82.43,80.74,1.690000000000012,-0.2799999999999869,2261047,3720223,1644792,2075431,-2075431
2019-07-21,82.004,82.47,81.49,0.980000000000004,0.8900000000000006,82.61,83.31,82.2,1.1099999999999994,0.6599999999999966,81.452,82.13,81.04,1.0899999999999892,1.0300000000000011,82.208,82.63,81.45,1.1799999999999926,0.03999999999999204,1933905,2141310,1653256,488054,-296179
2019-07-28,81.13799999999999,82.52,80.0,2.519999999999996,-2.519999999999996,81.684,83.12,80.0,3.1200000000000045,-3.1200000000000045,79.83800000000001,81.45,77.5,3.950000000000003,-3.950000000000003,80.51,82.01,78.64,3.3700000000000045,-3.3700000000000045,2304172,3302142,1398429,1903713,1308066
2019-08-04,80.464,81.75,78.84,2.9099999999999966,2.759999999999991,81.666,82.34,80.41,1.9300000000000068,1.75,79.708,81.22,78.38,2.8400000000000034,2.6299999999999955,81.228,82.17,79.95,2.219999999999999,1.7399999999999949,2262492,2886744,1433301,1453443,-1453443
2019-08-11,81.616,82.87,80.15,2.719999999999999,0.8800000000000097,82.42999999999999,84.08,81.33,2.75,1.5900000000000034,80.854,82.63,79.39,3.239999999999995,1.519999999999996,81.908,83.86,80.26,3.5999999999999943,2.0400000000000063,2487108,4364437,1730708,2633729,-90423
2019-08-18,83.458,84.22,82.7,1.519999999999996,-1.2399999999999949,83.89,84.22,83.0,1.2199999999999989,-1.0900000000000034,82.182,82.84,81.47,1.3700000000000045,-0.6299999999999955,82.852,83.99,81.89,2.0999999999999943,0.1799999999999926,1672365,2183079,1359887,823192,-33032
2019-08-25,83.2575,84.21,82.17,2.039999999999992,1.039999999999992,83.6925,84.22,83.02,1.2000000000000028,0.7999999999999972,82.5025,83.18,81.79,1.3900000000000006,1.3200000000000074,83.0475,83.72,82.01,1.7099999999999937,1.6099999999999994,1747927,2080419,1499446,580973,-219311
2019-09-01,84.62400000000001,85.29,83.15,2.1400000000000006,1.759999999999991,85.322,85.76,84.89,0.8700000000000045,0.23999999999999488,84.11,84.98,83.0,1.980000000000004,1.1400000000000006,84.79,85.37,84.57,0.8000000000000114,0.060000000000002274,2046107,2382952,1500716,882236,-543655
2019-09-08,83.802,84.29,83.17,1.1200000000000045,0.14000000000000057,84.522,85.51,83.51,2.0,1.1800000000000068,82.972,84.07,81.86,2.2099999999999937,1.9599999999999937,83.842,85.22,82.49,2.730000000000004,1.9500000000000028,2180935,3160495,1701467,1459028,-1003626
2019-09-15,85.39,86.33,84.0,2.3299999999999983,-1.75,86.006,86.94,85.21,1.730000000000004,-1.3900000000000006,84.664,85.43,84.0,1.4300000000000068,-1.4300000000000068,85.202,86.44,84.35,2.0900000000000034,-1.8199999999999932,2575178,4659513,1835792,2823721,40400
2019-09-22,85.454,86.51,84.49,2.0200000000000102,0.9099999999999966,85.966,86.71,85.26,1.4499999999999886,0.9399999999999977,84.644,85.2,83.78,1.4200000000000017,1.4200000000000017,85.32,86.27,84.22,2.049999999999997,1.0,1971145,2273365,1681259,592106,-168157
2019-09-29,84.948,85.71,83.93,1.779999999999987,0.39000000000000057,85.718,86.44,84.5,1.9399999999999977,0.769999999999996,84.348,85.5,83.23,2.269999999999996,1.5499999999999972,85.19200000000001,86.19,84.25,1.9399999999999977,1.5100000000000051,1796652,2240182,1192906,1047276,-607898
2019-10-06,85.764,86.31,85.21,1.1000000000000085,0.4000000000000057,86.276,86.49,86.09,0.3999999999999915,0.25,85.096,85.58,84.31,1.269999999999996,1.269999999999996,85.708,86.26,85.14,1.1200000000000045,1.1200000000000045,1477192,1735843,1225659,510184,-229811
2019-10-13,88.736,89.74,86.19,3.549999999999997,3.549999999999997,89.688,90.63,89.11,1.519999999999996,1.3100000000000023,88.142,89.51,85.89,3.6200000000000045,3.6200000000000045,89.508,90.62,89.04,1.5799999999999983,1.5100000000000051,2031036,2748261,1728826,1019435,-971182
