Date,Goldman Sachs TreasuryAccess 0-1_etf_Open_average,Goldman Sachs TreasuryAccess 0-1_etf_Open_max,Goldman Sachs TreasuryAccess 0-1_etf_Open_min,Goldman Sachs TreasuryAccess 0-1_etf_Open_volatility,Goldman Sachs TreasuryAccess 0-1_etf_Open_change,Goldman Sachs TreasuryAccess 0-1_etf_High_average,Goldman Sachs TreasuryAccess 0-1_etf_High_max,Goldman Sachs TreasuryAccess 0-1_etf_High_min,Goldman Sachs TreasuryAccess 0-1_etf_High_volatility,Goldman Sachs TreasuryAccess 0-1_etf_High_change,Goldman Sachs TreasuryAccess 0-1_etf_Low_average,Goldman Sachs TreasuryAccess 0-1_etf_Low_max,Goldman Sachs TreasuryAccess 0-1_etf_Low_min,Goldman Sachs TreasuryAccess 0-1_etf_Low_volatility,Goldman Sachs TreasuryAccess 0-1_etf_Low_change,Goldman Sachs TreasuryAccess 0-1_etf_Close_average,Goldman Sachs TreasuryAccess 0-1_etf_Close_max,Goldman Sachs TreasuryAccess 0-1_etf_Close_min,Goldman Sachs TreasuryAccess 0-1_etf_Close_volatility,Goldman Sachs TreasuryAccess 0-1_etf_Close_change
2018-05-13,100.06,100.06,100.06,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.07,100.07,100.07,0.0,0.0
2018-05-20,100.12,100.12,100.12,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2018-05-27,99.98,99.98,99.98,0.0,0.0,99.99,99.99,99.99,0.0,0.0,99.98,99.98,99.98,0.0,0.0,99.99,99.99,99.99,0.0,0.0
2018-06-03,100.0,100.0,100.0,0.0,0.0,100.04,100.04,100.04,0.0,0.0,99.99,99.99,99.99,0.0,0.0,100.04,100.04,100.04,0.0,0.0
2018-06-10,100.03,100.03,100.03,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.02,100.02,100.02,0.0,0.0,100.06,100.06,100.06,0.0,0.0
2018-06-17,100.1,100.1,100.1,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.11,100.11,100.11,0.0,0.0
2018-06-24,100.15,100.15,100.15,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2018-07-01,100.07,100.07,100.07,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.02,100.02,100.02,0.0,0.0,100.03,100.03,100.03,0.0,0.0
2018-07-08,100.07,100.07,100.07,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.03,100.03,100.03,0.0,0.0,100.05,100.05,100.05,0.0,0.0
2018-07-15,100.11,100.11,100.11,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.11,100.11,100.11,0.0,0.0
2018-07-22,100.17,100.17,100.17,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.14,100.14,100.14,0.0,0.0
2018-07-29,100.02,100.02,100.02,0.0,0.0,100.04,100.04,100.04,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.04,100.04,100.04,0.0,0.0
2018-08-05,100.06,100.06,100.06,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.04,100.04,100.04,0.0,0.0,100.07,100.07,100.07,0.0,0.0
2018-08-12,100.1,100.1,100.1,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.11,100.11,100.11,0.0,0.0
2018-08-19,100.14,100.14,100.14,0.0,0.0,100.15,100.15,100.15,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2018-08-26,100.18,100.18,100.18,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.18,100.18,100.18,0.0,0.0
2018-09-02,100.05,100.05,100.05,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.02,100.02,100.02,0.0,0.0,100.02,100.02,100.02,0.0,0.0
2018-09-09,100.07,100.07,100.07,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.06,100.06,100.06,0.0,0.0
2018-09-16,100.11,100.11,100.11,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2018-09-23,100.13,100.13,100.13,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.16,100.16,100.16,0.0,0.0
2018-09-30,100.05,100.05,100.05,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.02,100.02,100.02,0.0,0.0,100.05,100.05,100.05,0.0,0.0
2018-10-07,100.06,100.06,100.06,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.09,100.09,100.09,0.0,0.0
2018-10-14,100.12,100.12,100.12,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2018-10-21,100.14,100.14,100.14,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.16,100.16,100.16,0.0,0.0
2018-10-28,100.01,100.01,100.01,0.0,0.0,100.04,100.04,100.04,0.0,0.0,100.01,100.01,100.01,0.0,0.0,100.04,100.04,100.04,0.0,0.0
2018-11-04,100.08,100.08,100.08,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2018-11-11,100.13,100.13,100.13,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.13,100.13,100.13,0.0,0.0
2018-11-18,100.17,100.17,100.17,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.14,100.14,100.14,0.0,0.0
2018-11-25,100.21,100.21,100.21,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.2,100.2,100.2,0.0,0.0
2018-12-02,100.05,100.05,100.05,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.05,100.05,100.05,0.0,0.0,100.09,100.09,100.09,0.0,0.0
2018-12-09,100.1,100.1,100.1,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.1,100.1,100.1,0.0,0.0
2018-12-16,100.18,100.18,100.18,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.23,100.23,100.23,0.0,0.0
2018-12-23,100.04,100.04,100.04,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.0,100.0,100.0,0.0,0.0,100.04,100.04,100.04,0.0,0.0
2018-12-30,100.1,100.1,100.1,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.07,100.07,100.07,0.0,0.0,100.07,100.07,100.07,0.0,0.0
2019-01-06,100.11,100.11,100.11,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.11,100.11,100.11,0.0,0.0
2019-01-13,100.16,100.16,100.16,0.0,0.0,100.19,100.19,100.19,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.17,100.17,100.17,0.0,0.0
2019-01-20,100.21,100.21,100.21,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-01-27,100.06,100.06,100.06,0.0,0.0,100.09,100.09,100.09,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.09,100.09,100.09,0.0,0.0
2019-02-03,100.14,100.14,100.14,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.14,100.14,100.14,0.0,0.0
2019-02-10,100.2,100.2,100.2,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.19,100.19,100.19,0.0,0.0
2019-02-17,100.23,100.23,100.23,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.23,100.23,100.23,0.0,0.0
2019-02-24,100.08,100.08,100.08,0.0,0.0,100.08,100.08,100.08,0.0,0.0,100.06,100.06,100.06,0.0,0.0,100.08,100.08,100.08,0.0,0.0
2019-03-03,100.11,100.11,100.11,0.0,0.0,100.13,100.13,100.13,0.0,0.0,100.11,100.11,100.11,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2019-03-10,100.18,100.18,100.18,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.16,100.16,100.16,0.0,0.0,100.17,100.17,100.17,0.0,0.0
2019-03-17,100.21,100.21,100.21,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-03-24,100.29,100.29,100.29,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.27,100.27,100.27,0.0,0.0,100.27,100.27,100.27,0.0,0.0
2019-03-31,100.14,100.14,100.14,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2019-04-07,100.16,100.16,100.16,0.0,0.0,100.18,100.18,100.18,0.0,0.0,100.15,100.15,100.15,0.0,0.0,100.18,100.18,100.18,0.0,0.0
2019-04-14,100.21,100.21,100.21,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.23,100.23,100.23,0.0,0.0
2019-04-21,100.27,100.27,100.27,0.0,0.0,100.27,100.27,100.27,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.26,100.26,100.26,0.0,0.0
2019-04-28,100.1,100.1,100.1,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.1,100.1,100.1,0.0,0.0,100.1,100.1,100.1,0.0,0.0
2019-05-05,100.17,100.17,100.17,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.15,100.15,100.15,0.0,0.0,100.15,100.15,100.15,0.0,0.0
2019-05-12,100.22,100.22,100.22,0.0,0.0,100.22,100.22,100.22,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-05-19,100.26,100.26,100.26,0.0,0.0,100.27,100.27,100.27,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.27,100.27,100.27,0.0,0.0
2019-05-26,100.3,100.3,100.3,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.32,100.32,100.32,0.0,0.0
2019-06-02,100.21,100.21,100.21,0.0,0.0,100.23,100.23,100.23,0.0,0.0,100.21,100.21,100.21,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-06-09,100.26,100.26,100.26,0.0,0.0,100.27,100.27,100.27,0.0,0.0,100.25,100.25,100.25,0.0,0.0,100.27,100.27,100.27,0.0,0.0
2019-06-16,100.34,100.34,100.34,0.0,0.0,100.36,100.36,100.36,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.32,100.32,100.32,0.0,0.0
2019-06-23,100.36,100.36,100.36,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.36,100.36,100.36,0.0,0.0,100.36,100.36,100.36,0.0,0.0
2019-06-30,100.22,100.22,100.22,0.0,0.0,100.22,100.22,100.22,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.21,100.21,100.21,0.0,0.0
2019-07-07,100.24,100.24,100.24,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.24,100.24,100.24,0.0,0.0,100.25,100.25,100.25,0.0,0.0
2019-07-14,100.3,100.3,100.3,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.31,100.31,100.31,0.0,0.0
2019-07-21,100.34,100.34,100.34,0.0,0.0,100.34,100.34,100.34,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.32,100.32,100.32,0.0,0.0
2019-07-28,100.22,100.22,100.22,0.0,0.0,100.22,100.22,100.22,0.0,0.0,100.2,100.2,100.2,0.0,0.0,100.22,100.22,100.22,0.0,0.0
2019-08-04,100.27,100.27,100.27,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.26,100.26,100.26,0.0,0.0
2019-08-11,100.34,100.34,100.34,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.34,100.34,100.34,0.0,0.0
2019-08-18,100.36,100.36,100.36,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.36,100.36,100.36,0.0,0.0
2019-08-25,100.39,100.39,100.39,0.0,0.0,100.4,100.4,100.4,0.0,0.0,100.39,100.39,100.39,0.0,0.0,100.4,100.4,100.4,0.0,0.0
2019-09-01,100.26,100.26,100.26,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.24,100.24,100.24,0.0,0.0,100.26,100.26,100.26,0.0,0.0
2019-09-08,100.28,100.28,100.28,0.0,0.0,100.28,100.28,100.28,0.0,0.0,100.26,100.26,100.26,0.0,0.0,100.27,100.27,100.27,0.0,0.0
2019-09-15,100.3,100.3,100.3,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.3,100.3,100.3,0.0,0.0
2019-09-22,100.35,100.35,100.35,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.36,100.36,100.36,0.0,0.0
2019-09-29,100.3,100.3,100.3,0.0,0.0,100.31,100.31,100.31,0.0,0.0,100.29,100.29,100.29,0.0,0.0,100.3,100.3,100.3,0.0,0.0
2019-10-06,100.32,100.32,100.32,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.34,100.34,100.34,0.0,0.0
2019-10-13,100.38,100.38,100.38,0.0,0.0,100.39,100.39,100.39,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.38,100.38,100.38,0.0,0.0
2019-10-20,100.41,100.41,100.41,0.0,0.0,100.41,100.41,100.41,0.0,0.0,100.39,100.39,100.39,0.0,0.0,100.4,100.4,100.4,0.0,0.0
2019-10-27,100.3,100.3,100.3,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.31,100.31,100.31,0.0,0.0
2019-11-03,100.34,100.34,100.34,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.34,100.34,100.34,0.0,0.0
2019-11-10,100.36,100.36,100.36,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.35,100.35,100.35,0.0,0.0
2019-11-17,100.38,100.38,100.38,0.0,0.0,100.39,100.39,100.39,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.38,100.38,100.38,0.0,0.0
2019-11-24,100.39,100.39,100.39,0.0,0.0,100.41,100.41,100.41,0.0,0.0,100.39,100.39,100.39,0.0,0.0,100.4,100.4,100.4,0.0,0.0
2019-12-01,100.3,100.3,100.3,0.0,0.0,100.32,100.32,100.32,0.0,0.0,100.3,100.3,100.3,0.0,0.0,100.32,100.32,100.32,0.0,0.0
2019-12-08,100.34,100.34,100.34,0.0,0.0,100.34,100.34,100.34,0.0,0.0,100.33,100.33,100.33,0.0,0.0,100.34,100.34,100.34,0.0,0.0
2019-12-15,100.35,100.35,100.35,0.0,0.0,100.37,100.37,100.37,0.0,0.0,100.35,100.35,100.35,0.0,0.0,100.36,100.36,100.36,0.0,0.0
2019-12-22,100.14,100.14,100.14,0.0,0.0,100.14,100.14,100.14,0.0,0.0,100.12,100.12,100.12,0.0,0.0,100.12,100.12,100.12,0.0,0.0
2019-12-29,100.19,100.19,100.19,0.0,0.0,100.19,100.19,100.19,0.0,0.0,100.17,100.17,100.17,0.0,0.0,100.18,100.18,100.18,0.0,0.0
