Date,CNAF_Open_average,CNAF_Open_max,CNAF_Open_min,CNAF_Open_volatility,CNAF_Open_change,CNAF_High_average,CNAF_High_max,CNAF_High_min,CNAF_High_volatility,CNAF_High_change,CNAF_Low_average,CNAF_Low_max,CNAF_Low_min,CNAF_Low_volatility,CNAF_Low_change,CNAF_Close_average,CNAF_Close_max,CNAF_Close_min,CNAF_Close_volatility,CNAF_Close_change,CNAF_Volume_average,CNAF_Volume_max,CNAF_Volume_min,CNAF_Volume_volatility,CNAF_Volume_change
2018-01-14,22.09,22.25,22.0,0.25,-0.10000000000000142,22.13,22.25,22.0,0.25,-0.10000000000000142,22.03,22.1,22.0,0.10000000000000142,0.10000000000000142,22.05,22.15,22.0,0.14999999999999858,0.10000000000000142,868,2462,200,2262,-718
2018-01-21,22.3875,22.45,22.3,0.14999999999999858,0.14999999999999858,22.425,22.45,22.35,0.09999999999999787,0.0,22.2675,22.45,22.15,0.3000000000000007,0.10000000000000142,22.375,22.45,22.25,0.1999999999999993,0.0,1850,3541,200,3341,-90
2018-01-28,22.78,23.2,22.5,0.6999999999999993,0.6999999999999993,23.22,24.5,22.7,1.8000000000000007,0.5,22.759999999999998,23.2,22.5,0.6999999999999993,0.6999999999999993,22.93,23.2,22.7,0.5,0.5,1233,2605,110,2495,-2242
2018-02-04,22.3675,22.7,22.02,0.6799999999999997,-0.6799999999999997,22.4375,22.7,22.25,0.4499999999999993,-0.3999999999999986,22.134999999999998,22.25,22.02,0.23000000000000043,-0.23000000000000043,22.275,22.3,22.25,0.05000000000000071,0.05000000000000071,760,1231,200,1031,321
2018-02-11,22.2875,22.4,22.1,0.29999999999999716,0.05000000000000071,22.3,22.4,22.1,0.29999999999999716,0.09999999999999787,22.2875,22.4,22.1,0.29999999999999716,0.05000000000000071,22.3,22.4,22.1,0.29999999999999716,0.09999999999999787,1489,2257,1050,1207,452
2018-02-18,22.266666666666666,22.3,22.25,0.05000000000000071,0.05000000000000071,22.266666666666666,22.3,22.25,0.05000000000000071,0.05000000000000071,22.266666666666666,22.3,22.25,0.05000000000000071,0.05000000000000071,22.266666666666666,22.3,22.25,0.05000000000000071,0.05000000000000071,541,1050,274,776,-750
2018-02-25,22.275,22.3,22.25,0.05000000000000071,-0.05000000000000071,22.5,22.7,22.3,0.3999999999999986,0.3999999999999986,22.275,22.3,22.25,0.05000000000000071,-0.05000000000000071,22.5,22.7,22.3,0.3999999999999986,0.3999999999999986,2088,2322,1855,467,467
2018-03-04,22.75,22.75,22.75,0.0,0.0,22.875,23.0,22.75,0.25,0.25,22.75,22.75,22.75,0.0,0.0,22.875,23.0,22.75,0.25,0.25,1041,1162,920,242,242
2018-03-11,23.083333333333332,23.25,23.0,0.25,0.0,23.083333333333332,23.25,23.0,0.25,0.0,23.0,23.25,22.75,0.5,-0.25,23.0,23.25,22.75,0.5,-0.25,1175,2111,616,1495,-1311
2018-03-18,22.916666666666668,23.25,22.51,0.7399999999999984,-0.4799999999999969,22.92,23.25,22.51,0.7399999999999984,-0.48999999999999844,22.863333333333333,23.09,22.51,0.5799999999999983,-0.4799999999999969,22.866666666666667,23.09,22.51,0.5799999999999983,-0.48999999999999844,903,1516,311,1205,-1205
2018-03-25,22.566666666666666,22.75,22.45,0.3000000000000007,0.25,22.833333333333332,23.0,22.5,0.5,0.5,22.436666666666667,22.45,22.41,0.03999999999999915,-0.03999999999999915,22.733333333333334,23.0,22.45,0.5500000000000007,0.3000000000000007,612,840,283,557,-125
2018-04-01,22.616666666666667,22.7,22.55,0.14999999999999858,0.05000000000000071,22.616666666666667,22.7,22.55,0.14999999999999858,0.05000000000000071,22.6,22.7,22.55,0.14999999999999858,0.0,22.6,22.7,22.55,0.14999999999999858,0.0,900,1400,200,1200,-300
2018-04-08,22.5875,22.7,22.55,0.14999999999999858,0.14999999999999858,22.5875,22.7,22.55,0.14999999999999858,0.14999999999999858,22.5875,22.7,22.55,0.14999999999999858,0.14999999999999858,22.5875,22.7,22.55,0.14999999999999858,0.14999999999999858,1245,3250,100,3150,-1200
2018-04-15,22.55,22.55,22.55,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.55,22.55,22.55,0.0,0.0,22.55,22.55,22.55,0.0,0.0,533,1000,200,800,-800
2018-04-22,22.63,22.7,22.56,0.14000000000000057,0.14000000000000057,22.775,22.85,22.7,0.15000000000000213,0.15000000000000213,22.63,22.7,22.56,0.14000000000000057,0.14000000000000057,22.775,22.85,22.7,0.15000000000000213,0.15000000000000213,2613,4502,725,3777,-3777
2018-04-29,22.79,22.8,22.78,0.019999999999999574,0.019999999999999574,22.79,22.8,22.78,0.019999999999999574,0.019999999999999574,22.785,22.79,22.78,0.00999999999999801,0.00999999999999801,22.785,22.79,22.78,0.00999999999999801,0.00999999999999801,561,722,400,322,322
