Date,NOVT_Open_average,NOVT_Open_max,NOVT_Open_min,NOVT_Open_volatility,NOVT_Open_change,NOVT_High_average,NOVT_High_max,NOVT_High_min,NOVT_High_volatility,NOVT_High_change,NOVT_Low_average,NOVT_Low_max,NOVT_Low_min,NOVT_Low_volatility,NOVT_Low_change,NOVT_Close_average,NOVT_Close_max,NOVT_Close_min,NOVT_Close_volatility,NOVT_Close_change,NOVT_Volume_average,NOVT_Volume_max,NOVT_Volume_min,NOVT_Volume_volatility,NOVT_Volume_change
2018-01-14,56.5125,57.7,55.0,2.700000000000003,2.700000000000003,57.8825,59.2,56.2,3.0,3.0,56.2,57.6,54.95,2.6499999999999986,2.6499999999999986,57.5375,59.2,55.95,3.25,3.25,378272,443809,310470,133339,-25100
2018-01-21,59.11,59.65,58.3,1.3500000000000014,0.04999999999999716,59.74,60.3,59.15,1.1499999999999986,0.20000000000000284,58.449999999999996,59.05,57.8,1.25,0.0,58.949999999999996,59.8,57.95,1.8499999999999943,0.3999999999999986,246457,325064,197549,127515,-4092
2018-01-28,58.49,59.8,57.55,2.25,-2.25,58.986,60.3,57.98,2.3200000000000003,-2.3200000000000003,57.44,58.95,55.3,3.6500000000000057,-3.6500000000000057,57.83,59.1,55.7,3.3999999999999986,-3.3999999999999986,234183,311276,167662,143614,-57336
2018-02-04,52.18,55.0,49.3,5.700000000000003,-5.700000000000003,53.56,55.6,51.25,4.350000000000001,-4.350000000000001,50.326,52.65,48.4,4.25,-4.25,51.56,53.45,48.7,4.75,-1.8000000000000043,297399,341715,152891,188824,22432
2018-02-11,51.71,53.95,49.95,4.0,2.450000000000003,53.116,55.4,50.95,4.449999999999996,2.3999999999999986,51.134,53.3,49.7,3.5999999999999943,3.0,52.23,54.15,50.6,3.549999999999997,2.8999999999999986,248194,314218,198909,115309,102910
2018-02-18,54.287499999999994,55.3,53.05,2.25,1.0,55.28,55.95,54.4,1.5500000000000043,-0.8000000000000043,53.7275,54.75,52.76,1.990000000000002,0.8900000000000006,54.3625,54.9,53.85,1.0499999999999972,-0.7000000000000028,186762,275060,99336,175724,-175724
2018-02-25,55.29,55.85,54.15,1.7000000000000028,1.3000000000000043,56.39,57.7,54.85,2.8500000000000014,2.0,54.344,54.85,53.41,1.4400000000000048,1.4400000000000048,55.46,56.5,54.4,2.1000000000000014,1.8999999999999986,259888,347031,132415,214616,127582
2018-03-04,55.269999999999996,55.65,54.6,1.0499999999999972,-0.04999999999999716,56.09,57.1,55.45,1.6499999999999986,0.8999999999999986,54.3,55.4,53.4,2.0,1.25,55.519999999999996,57.05,54.9,2.1499999999999986,2.1499999999999986,191664,305653,107518,198135,-126981
2018-03-11,56.99,57.15,56.9,0.25,-0.25,57.5,57.8,57.2,0.5999999999999943,0.25,56.32,56.4,56.1,0.29999999999999716,0.0,56.86,56.95,56.7,0.25,0.15000000000000568,163804,316028,100766,215262,215262
2018-03-18,55.79,56.75,54.25,2.5,-2.5,56.272,57.33,54.55,2.780000000000001,-2.200000000000003,54.514,56.4,51.85,4.549999999999997,-3.1499999999999986,55.06,56.65,52.15,4.5,-3.450000000000003,126978,202375,66392,135983,72266
2018-03-25,52.5,53.95,51.1,2.8500000000000014,-1.6499999999999986,53.485,55.14,52.2,2.9399999999999977,-0.8000000000000043,50.925000000000004,52.2,49.6,2.6000000000000014,-2.6000000000000014,52.2375,53.6,50.8,2.8000000000000043,-1.4500000000000028,214925,243636,177053,66583,-66583
2018-04-01,51.55,52.25,50.45,1.7999999999999972,-0.25,52.17,52.9,51.8,1.1000000000000014,0.20000000000000284,50.839999999999996,51.75,50.4,1.3500000000000014,0.3999999999999986,51.48,52.25,51.05,1.2000000000000028,0.0,118572,140644,99804,40840,-20008
2018-04-08,52.83,55.5,51.45,4.049999999999997,4.049999999999997,54.21,57.35,52.6,4.75,4.75,52.41,54.9,51.0,3.8999999999999986,3.8999999999999986,53.76,57.2,51.0,6.200000000000003,6.200000000000003,376416,1155480,91153,1064327,293087
2018-04-15,60.48,62.75,57.55,5.200000000000003,4.050000000000004,62.086,63.6,58.4,5.200000000000003,4.700000000000003,59.764,61.7,56.52,5.18,4.579999999999998,61.52,62.95,58.3,4.650000000000006,4.050000000000004,315469,438637,162717,275920,-253873
2018-04-22,61.2,62.6,59.75,2.8500000000000014,-2.6499999999999986,61.57,63.5,59.95,3.549999999999997,-2.799999999999997,59.87,61.65,58.65,3.0,-3.0,60.339999999999996,62.05,58.75,3.299999999999997,-3.299999999999997,242752,427470,161301,266169,-13776
2018-04-29,58.31,58.8,57.7,1.0999999999999943,-1.0499999999999972,59.120000000000005,59.65,58.45,1.1999999999999957,0.44999999999999574,57.634,58.35,56.35,2.0,-0.8299999999999983,58.61,59.5,57.95,1.5499999999999972,0.7000000000000028,223846,278432,154568,123864,64777
2018-05-06,61.42,63.2,59.85,3.3500000000000014,3.3500000000000014,62.83,64.0,61.3,2.700000000000003,2.6000000000000014,60.78,62.35,59.1,3.25,2.5,62.25,63.4,60.7,2.6999999999999957,2.3499999999999943,261054,459739,137846,321893,-133462
2018-05-13,62.66,63.5,61.9,1.6000000000000014,0.10000000000000142,64.072,66.25,63.05,3.200000000000003,-0.09000000000000341,61.93,62.55,60.95,1.5999999999999943,0.19999999999999574,62.73,63.4,61.85,1.5499999999999972,1.0,137931,167716,103907,63809,58411
2018-05-20,63.0,64.15,61.85,2.3000000000000043,-2.1499999999999986,63.35,64.4,62.25,2.1500000000000057,-2.049999999999997,62.346,63.65,61.7,1.9499999999999957,-1.9499999999999957,62.66,64.05,61.85,2.1999999999999957,-1.8999999999999986,158237,207612,124861,82751,14555
2018-05-27,63.575,65.75,61.85,3.8999999999999986,3.8999999999999986,64.66749999999999,66.55,63.12,3.4299999999999997,3.4299999999999997,63.2375,64.95,61.5,3.450000000000003,3.450000000000003,64.27499999999999,65.6,63.0,2.5999999999999943,2.5999999999999943,260847,359300,190456,168844,49372
2018-06-03,66.45,67.25,65.45,1.7999999999999972,-0.5499999999999972,67.25,68.0,66.5,1.5,-0.4000000000000057,65.45,66.65,64.6,2.0500000000000114,-0.04999999999999716,66.43,67.15,65.6,1.5500000000000114,-0.25,196129,239837,162665,77172,-76958
2018-06-10,66.87,67.55,66.35,1.2000000000000028,0.9500000000000028,67.69,67.95,67.35,0.6000000000000085,-0.6000000000000085,66.18,66.65,65.15,1.5,-1.0499999999999972,66.64,67.6,65.15,2.4499999999999886,-1.2999999999999972,262879,478066,138471,339595,339595
2018-06-17,64.43,65.2,63.25,1.9500000000000028,-1.5999999999999943,64.84,66.2,63.3,2.9000000000000057,-2.9000000000000057,62.99,64.15,62.05,2.1000000000000085,-2.1000000000000085,64.01,65.75,62.5,3.25,-3.25,272229,358400,131144,227256,-32008
2018-06-24,60.79,62.15,59.65,2.5,-0.7999999999999972,62.04,63.0,61.4,1.6000000000000014,0.7999999999999972,59.896,61.23,59.25,1.9799999999999969,1.9799999999999969,60.8,62.3,59.8,2.5,2.4499999999999957,168816,188052,124512,63540,2974
2018-07-01,63.362500000000004,64.4,61.85,2.5500000000000043,2.5500000000000043,64.1375,65.25,63.15,2.1000000000000014,2.1000000000000014,63.0625,64.3,61.8,2.5,2.5,63.8875,64.95,63.1,1.8500000000000014,1.8500000000000014,108442,137800,57161,80639,32893
2018-07-08,66.19,67.0,65.65,1.3499999999999943,1.3499999999999943,66.974,67.8,66.25,1.5499999999999972,1.0300000000000011,65.32,65.55,65.0,0.5499999999999972,0.5,66.17,67.2,65.6,1.6000000000000085,-0.8000000000000114,165797,252969,107978,144991,57998
2018-07-15,66.22,67.85,65.0,2.8499999999999943,2.0999999999999943,67.22,69.7,65.8,3.9000000000000057,3.9000000000000057,65.65,67.4,64.15,3.25,3.25,66.78,68.55,65.15,3.3999999999999915,3.3999999999999915,161182,280027,73523,206504,118391
2018-07-22,68.24,69.15,66.85,2.3000000000000114,0.09999999999999432,68.97,69.9,68.2,1.7000000000000028,-0.25,66.89,67.65,66.1,1.5500000000000114,-1.2000000000000028,67.78,68.85,66.8,2.049999999999997,-2.049999999999997,153342,206833,111963,94870,31693
2018-07-29,65.18,67.2,62.85,4.350000000000001,0.45000000000000284,66.42999999999999,67.3,64.25,3.049999999999997,-0.04999999999999716,63.372,65.66,61.15,4.509999999999998,-1.259999999999991,64.76,67.2,62.35,4.850000000000001,-0.9000000000000057,235471,585116,106392,478724,-47033
