Date,HIBB_Open_average,HIBB_Open_max,HIBB_Open_min,HIBB_Open_volatility,HIBB_Open_change,HIBB_High_average,HIBB_High_max,HIBB_High_min,HIBB_High_volatility,HIBB_High_change,HIBB_Low_average,HIBB_Low_max,HIBB_Low_min,HIBB_Low_volatility,HIBB_Low_change,HIBB_Close_average,HIBB_Close_max,HIBB_Close_min,HIBB_Close_volatility,HIBB_Close_change,HIBB_Volume_average,HIBB_Volume_max,HIBB_Volume_min,HIBB_Volume_volatility,HIBB_Volume_change
2018-01-14,25.21,25.6,24.8,0.8000000000000007,0.10000000000000142,25.7,26.1,25.25,0.8500000000000014,0.20000000000000284,24.61,25.0,24.25,0.75,0.75,25.22,26.1,24.75,1.3500000000000014,1.3500000000000014,748028,1223366,444033,779333,-643775
2018-01-21,25.28,26.25,24.7,1.5500000000000007,-1.5,25.45,26.25,24.9,1.3500000000000014,-1.3500000000000014,24.468,25.0,23.9,1.1000000000000014,-1.1000000000000014,24.83,25.5,24.05,1.4499999999999993,-1.4499999999999993,492306,613342,351005,262337,-5493
2018-01-28,22.8,23.8,21.8,2.0,-2.0,23.259999999999998,24.15,22.75,1.3999999999999986,-1.25,22.08,22.9,21.4,1.5,-1.5,22.45,23.2,21.5,1.6999999999999993,-1.6999999999999993,705697,861552,569873,291679,21853
2018-02-04,23.54,24.75,21.0,3.75,3.6000000000000014,24.27,24.95,22.8,2.1499999999999986,1.9499999999999993,22.85,23.75,20.85,2.8999999999999986,2.8999999999999986,24.009999999999998,24.6,22.65,1.9500000000000028,1.9500000000000028,914920,1288584,650201,638383,-151392
2018-02-11,25.0875,26.0,24.4,1.6000000000000014,1.0,25.715,26.24,24.9,1.3399999999999999,0.870000000000001,24.637500000000003,25.1,24.3,0.8000000000000007,0.4499999999999993,25.2375,25.75,24.75,1.0,0.25,436598,519530,316235,203295,-126776
2018-02-18,25.03,26.35,24.35,2.0,1.6000000000000014,25.534,26.35,25.15,1.2000000000000028,1.2000000000000028,24.32,24.75,23.9,0.8500000000000014,-0.25,24.72,25.25,24.15,1.1000000000000014,0.5500000000000007,598778,1294713,328944,965769,762372
2018-02-25,25.05,25.85,24.7,1.1500000000000021,-0.40000000000000213,25.556,26.0,24.93,1.0700000000000003,-1.0,24.456,24.8,23.88,0.9200000000000017,-0.3999999999999986,25.07,25.75,24.7,1.0500000000000007,0.10000000000000142,851217,1434076,287456,1146620,-1146620
2018-03-04,24.27,25.35,22.75,2.6000000000000014,-2.1499999999999986,24.928,26.35,23.55,2.8000000000000007,-2.8000000000000007,23.48,24.88,22.4,2.4800000000000004,-2.120000000000001,23.79,25.45,22.45,3.0,-3.0,864683,1021217,721864,299353,166054
2018-03-11,21.89,22.75,19.5,3.25,-0.4499999999999993,23.41,24.05,23.0,1.0500000000000007,0.25,21.38,22.5,19.15,3.3500000000000014,0.25,22.61,23.25,21.95,1.3000000000000007,0.6000000000000014,1665585,4016120,625559,3390561,-240679
2018-03-18,22.51,23.25,21.8,1.4499999999999993,-0.6999999999999993,23.204,23.7,22.85,0.8499999999999979,0.4299999999999997,21.919999999999998,22.55,21.35,1.1999999999999993,1.1999999999999993,22.55,23.5,21.85,1.6499999999999986,1.6499999999999986,710037,873331,553652,319679,-122633
2018-03-25,23.45,23.95,22.65,1.3000000000000007,0.34999999999999787,23.9875,24.55,23.6,0.9499999999999993,0.9499999999999993,22.825,23.65,22.1,1.5499999999999972,1.2999999999999972,23.5375,24.25,22.55,1.6999999999999993,1.6999999999999993,666813,827056,567537,259519,259519
2018-04-01,25.76,26.8,24.2,2.6000000000000014,2.3500000000000014,26.73,27.7,24.9,2.8000000000000007,2.8000000000000007,25.349999999999998,26.4,24.2,2.1999999999999993,2.1999999999999993,26.45,27.55,24.75,2.8000000000000007,2.8000000000000007,897596,1242400,550672,691728,132467
2018-04-08,27.689999999999998,28.2,26.9,1.3000000000000007,-0.8500000000000014,28.08,28.45,27.45,1.0,-0.40000000000000213,27.0,27.75,26.2,1.5500000000000007,-1.0500000000000007,27.45,28.2,26.6,1.5999999999999979,-0.8000000000000007,565095,829011,413935,415076,357567
2018-04-15,25.84,26.9,25.15,1.75,-1.5999999999999979,26.47,27.1,25.65,1.4500000000000028,-0.40000000000000213,25.323999999999998,25.77,24.9,0.870000000000001,-0.6000000000000014,25.759999999999998,26.55,25.15,1.4000000000000021,0.6500000000000021,549781,636653,461000,175653,-175653
2018-04-22,27.13,28.4,26.5,1.8999999999999986,1.7999999999999972,27.93,28.65,27.25,1.3999999999999986,1.3000000000000007,26.669999999999998,27.25,26.25,1.0,0.4499999999999993,27.29,28.45,26.65,1.8000000000000007,0.5500000000000007,500816,603613,397898,205715,27215
2018-04-29,27.64,28.15,27.15,1.0,0.9499999999999993,28.28,28.5,27.9,0.6000000000000014,0.5,27.03,27.4,26.55,0.8499999999999979,0.8499999999999979,27.73,28.3,27.2,1.1000000000000014,-0.25,622582,765727,527247,238480,238480
2018-05-06,27.28,27.55,27.05,0.5,0.4499999999999993,27.656,27.9,27.43,0.46999999999999886,0.1999999999999993,26.714,27.05,26.3,0.75,0.75,27.36,27.7,27.05,0.6499999999999986,0.6499999999999986,507953,805458,310084,495374,-165324
2018-05-13,28.13,28.4,27.85,0.5499999999999972,0.04999999999999716,28.86,29.35,28.35,1.0,0.4499999999999993,27.95,28.3,27.65,0.6500000000000021,0.09999999999999787,28.19,28.4,27.85,0.5499999999999972,0.1999999999999993,435452,644656,304642,340014,64853
2018-05-20,27.5125,28.7,25.5,3.1999999999999993,-3.1999999999999993,28.3,29.5,26.3,3.1999999999999993,-3.1999999999999993,26.7425,28.0,24.37,3.629999999999999,-3.2799999999999976,27.3825,28.95,24.43,4.52,-3.3200000000000003,1545367,4029589,614919,3414670,3344797
2018-05-27,26.12,27.0,24.95,2.0500000000000007,1.0500000000000007,26.919999999999998,27.4,26.0,1.3999999999999986,0.9499999999999993,25.594,26.05,24.7,1.3500000000000014,1.0500000000000007,26.31,27.15,25.95,1.1999999999999993,-0.05000000000000071,1037476,1496417,706264,790153,-646834
2018-06-03,25.73,26.05,25.45,0.6000000000000014,-0.3999999999999986,26.458,27.34,26.0,1.3399999999999999,1.0399999999999991,25.32,25.5,25.2,0.3000000000000007,-0.3000000000000007,25.580000000000002,25.95,25.25,0.6999999999999993,-0.6499999999999986,585703,775338,308447,466891,-66171
