Date,GSBC_Open_average,GSBC_Open_max,GSBC_Open_min,GSBC_Open_volatility,GSBC_Open_change,GSBC_High_average,GSBC_High_max,GSBC_High_min,GSBC_High_volatility,GSBC_High_change,GSBC_Low_average,GSBC_Low_max,GSBC_Low_min,GSBC_Low_volatility,GSBC_Low_change,GSBC_Close_average,GSBC_Close_max,GSBC_Close_min,GSBC_Close_volatility,GSBC_Close_change,GSBC_Volume_average,GSBC_Volume_max,GSBC_Volume_min,GSBC_Volume_volatility,GSBC_Volume_change
2018-01-14,52.14,52.6,51.35,1.25,-0.6000000000000014,52.49,53.05,52.0,1.0499999999999972,-1.0499999999999972,51.514,51.8,51.12,0.6799999999999997,-0.29999999999999716,51.949999999999996,52.5,51.55,0.9500000000000028,-0.5500000000000043,13438,19421,6453,12968,-9427
2018-01-21,52.39,52.95,51.5,1.4500000000000028,0.5,52.61,53.0,52.0,1.0,-0.14999999999999858,51.606,52.23,51.05,1.1799999999999997,0.05000000000000426,52.04,52.65,51.2,1.4499999999999957,-0.7999999999999972,22624,35056,11730,23326,-1922
2018-01-28,51.14,51.75,50.35,1.3999999999999986,0.0,51.65,51.95,51.25,0.7000000000000028,-0.25,50.339999999999996,51.1,48.8,2.3000000000000043,-2.25,50.92,51.55,49.55,2.0,-1.7000000000000028,20338,34159,12383,21776,21776
2018-02-04,49.2,49.6,48.7,0.8999999999999986,0.8999999999999986,49.730000000000004,50.2,49.6,0.6000000000000014,-0.6000000000000014,48.52,49.05,48.2,0.8499999999999943,-0.3500000000000014,49.06,49.65,48.2,1.4499999999999957,-0.7000000000000028,26149,42757,7844,34913,-11005
2018-02-11,49.075,49.75,48.45,1.2999999999999972,1.1000000000000014,49.9875,51.2,49.25,1.9500000000000028,1.9500000000000028,48.980000000000004,49.62,48.45,1.1699999999999946,1.1699999999999946,49.6625,50.4,48.9,1.5,1.5,18677,26572,11681,14891,-978
2018-02-18,50.36,50.95,49.75,1.2000000000000028,0.19999999999999574,50.764,51.3,50.42,0.8799999999999955,0.22999999999999687,49.69,50.0,49.05,0.9500000000000028,0.9500000000000028,50.16,50.85,49.3,1.5500000000000043,1.1000000000000014,23743,28032,18561,9471,-4195
2018-02-25,49.39,50.45,48.35,2.1000000000000014,-0.9500000000000028,50.15,51.05,49.35,1.6999999999999957,-0.6999999999999957,48.7,50.0,48.1,1.8999999999999986,-1.1499999999999986,49.44,50.15,48.4,1.75,0.04999999999999716,22004,28617,17090,11527,-4032
2018-03-04,50.73,51.7,49.9,1.8000000000000043,1.8000000000000043,51.516,52.08,50.65,1.4299999999999997,1.4299999999999997,50.33,51.45,49.45,2.0,2.0,51.11,51.75,50.35,1.3999999999999986,1.2999999999999972,19873,25791,13524,12267,7529
2018-03-11,51.44,51.8,51.0,0.7999999999999972,-0.29999999999999716,51.91,52.45,51.15,1.3000000000000043,-0.5500000000000043,50.97,51.55,50.65,0.8999999999999986,-0.6999999999999957,51.370000000000005,51.7,50.85,0.8500000000000014,-0.10000000000000142,26682,45936,16088,29848,-12553
2018-03-18,50.74,51.55,49.45,2.0999999999999943,-1.0,51.282000000000004,51.71,50.75,0.9600000000000009,-0.8500000000000014,49.844,50.95,48.8,2.1500000000000057,-1.4299999999999997,50.36,51.2,49.3,1.9000000000000057,-0.6500000000000057,72484,158522,13465,145057,30404
