Date,FLY_Open_average,FLY_Open_max,FLY_Open_min,FLY_Open_volatility,FLY_Open_change,FLY_High_average,FLY_High_max,FLY_High_min,FLY_High_volatility,FLY_High_change,FLY_Low_average,FLY_Low_max,FLY_Low_min,FLY_Low_volatility,FLY_Low_change,FLY_Close_average,FLY_Close_max,FLY_Close_min,FLY_Close_volatility,FLY_Close_change,FLY_Volume_average,FLY_Volume_max,FLY_Volume_min,FLY_Volume_volatility,FLY_Volume_change
2018-01-14,13.234,13.4,13.0,0.40000000000000036,-0.40000000000000036,13.276,13.48,13.0,0.4800000000000004,-0.4800000000000004,13.09,13.28,12.81,0.46999999999999886,-0.46999999999999886,13.161999999999999,13.37,12.95,0.41999999999999993,-0.39000000000000057,98683,170744,67598,103146,-89354
2018-01-21,13.241999999999999,13.34,12.99,0.34999999999999964,0.34999999999999964,13.406,13.5,13.21,0.28999999999999915,0.2599999999999998,13.097999999999999,13.2,12.83,0.3699999999999992,0.3699999999999992,13.298,13.41,13.18,0.23000000000000043,0.23000000000000043,111981,140161,77789,62372,18516
2018-01-28,13.044,13.29,12.74,0.5499999999999989,-0.5499999999999989,13.126,13.35,12.88,0.46999999999999886,-0.46999999999999886,12.836,13.11,12.5,0.6099999999999994,-0.5599999999999987,12.94,13.2,12.55,0.6499999999999986,-0.6499999999999986,155942,231700,99180,132520,47955
2018-02-04,12.424,12.6,12.22,0.379999999999999,-0.2599999999999998,12.548,12.79,12.27,0.5199999999999996,-0.33000000000000007,12.022,12.42,11.56,0.8599999999999994,-0.3199999999999985,12.338,12.6,12.1,0.5,-0.4299999999999997,129130,207493,68311,139182,-120051
2018-02-11,12.5025,12.86,12.15,0.7099999999999991,0.4299999999999997,12.75,12.86,12.57,0.28999999999999915,0.25,12.3625,12.45,12.15,0.29999999999999893,0.29999999999999893,12.6375,12.72,12.5,0.22000000000000064,0.22000000000000064,188534,244968,143727,101241,-34203
2018-02-18,12.574,12.77,12.38,0.3899999999999988,-0.2599999999999998,12.682,12.9,12.43,0.47000000000000064,-0.47000000000000064,12.406,12.59,12.19,0.40000000000000036,-0.40000000000000036,12.459999999999999,12.76,12.24,0.5199999999999996,-0.5199999999999996,60568,80919,41360,39559,611
2018-02-25,12.496,13.11,11.96,1.1499999999999986,0.5399999999999991,12.698,13.11,12.05,1.0599999999999987,0.6400000000000006,12.134,12.55,11.54,1.0100000000000016,0.6500000000000004,12.41,13.1,11.62,1.4800000000000004,0.6300000000000008,164263,487670,44548,443122,-27637
2018-03-04,12.658,12.95,12.2,0.75,0.3000000000000007,13.07,13.55,12.8,0.75,0.6600000000000001,12.512,12.8,12.2,0.6000000000000014,0.27000000000000135,12.86,13.39,12.57,0.8200000000000003,0.6799999999999997,256573,933185,78470,854715,854715
2018-03-11,13.748000000000001,14.05,13.48,0.5700000000000003,0.5700000000000003,14.054,14.22,13.71,0.5099999999999998,0.34999999999999964,13.592,13.8,13.26,0.5400000000000009,0.5400000000000009,13.842,14.05,13.55,0.5,0.4499999999999993,290862,429720,105663,324057,-235807
2018-03-18,13.738,14.0,13.47,0.5299999999999994,-0.5299999999999994,13.876,14.15,13.47,0.6799999999999997,-0.6799999999999997,13.53,13.81,13.28,0.5300000000000011,-0.4400000000000013,13.628,13.91,13.36,0.5500000000000007,-0.4499999999999993,92170,135053,41514,93539,-71952
2018-03-25,13.2875,13.38,13.24,0.14000000000000057,-0.009999999999999787,13.4225,13.44,13.41,0.02999999999999936,-0.019999999999999574,13.15,13.23,13.0,0.23000000000000043,-0.16000000000000014,13.24,13.31,13.05,0.2599999999999998,-0.25,67475,98701,54983,43718,40759
2018-04-01,13.38,13.66,13.07,0.5899999999999999,0.3100000000000005,13.622,13.78,13.42,0.35999999999999943,0.1899999999999995,13.256,13.47,13.07,0.40000000000000036,0.16999999999999993,13.478,13.71,13.37,0.34000000000000163,0.0600000000000005,94593,175296,45875,129421,-61131
2018-04-08,13.502,13.56,13.43,0.13000000000000078,-0.019999999999999574,13.6,13.68,13.51,0.16999999999999993,-0.16999999999999993,13.322000000000001,13.43,13.21,0.21999999999999886,-0.1899999999999995,13.442,13.51,13.34,0.16999999999999993,-0.08000000000000007,47222,55868,39802,16066,-3451
