Date,QRTEA_Open_average,QRTEA_Open_max,QRTEA_Open_min,QRTEA_Open_volatility,QRTEA_Open_change,QRTEA_High_average,QRTEA_High_max,QRTEA_High_min,QRTEA_High_volatility,QRTEA_High_change,QRTEA_Low_average,QRTEA_Low_max,QRTEA_Low_min,QRTEA_Low_volatility,QRTEA_Low_change,QRTEA_Close_average,QRTEA_Close_max,QRTEA_Close_min,QRTEA_Close_volatility,QRTEA_Close_change,QRTEA_Volume_average,QRTEA_Volume_max,QRTEA_Volume_min,QRTEA_Volume_volatility,QRTEA_Volume_change
2018-01-14,26.754,27.0,26.35,0.6499999999999986,-0.0799999999999983,27.092,27.57,26.89,0.6799999999999997,0.4400000000000013,26.490000000000002,26.77,26.35,0.41999999999999815,0.33999999999999986,26.838,27.47,26.46,1.009999999999998,1.009999999999998,3354668,4267340,2046105,2221235,993501
2018-01-21,27.608,27.89,27.24,0.6500000000000021,0.6500000000000021,28.022,28.4,27.67,0.7299999999999969,0.7299999999999969,27.5,27.89,27.12,0.7699999999999996,0.7699999999999996,27.786,28.09,27.48,0.6099999999999994,0.4499999999999993,2574413,3403219,2057039,1346180,1080174
2018-01-28,28.041999999999998,28.2,27.81,0.39000000000000057,0.03999999999999915,28.392,28.61,28.21,0.3999999999999986,0.019999999999999574,27.682,27.86,27.16,0.6999999999999993,-0.6699999999999982,27.946,28.2,27.18,1.0199999999999996,-0.9400000000000013,2649740,3313696,2233257,1080439,1080439
2018-02-04,27.006,27.6,26.45,1.1500000000000021,-0.05000000000000071,27.59,28.18,26.87,1.3099999999999987,-0.629999999999999,26.44,27.29,25.7,1.5899999999999999,-0.3299999999999983,27.038,27.65,26.37,1.2799999999999976,-0.6699999999999982,2974936,3667734,2202298,1465436,-1167753
2018-02-11,27.505,28.0,26.89,1.1099999999999994,0.9399999999999977,27.9825,28.18,27.57,0.6099999999999994,0.6099999999999994,27.18,27.67,26.65,1.0200000000000031,0.860000000000003,27.7925,27.97,27.45,0.5199999999999996,0.5,2146202,2354140,1882282,471858,-324989
2018-02-18,28.166,28.57,27.81,0.7600000000000016,0.7600000000000016,28.592,28.88,28.15,0.7300000000000004,0.7300000000000004,27.956,28.41,27.46,0.9499999999999993,0.9499999999999993,28.252,28.57,27.84,0.7300000000000004,0.7300000000000004,1956583,2280317,1818746,461571,27115
2018-02-25,27.602,28.86,26.6,2.259999999999998,-2.259999999999998,28.332,29.11,27.24,1.870000000000001,-1.5300000000000011,26.832,28.27,25.44,2.8299999999999983,-2.8299999999999983,27.794,28.87,26.69,2.1799999999999997,-0.740000000000002,3897090,5613550,2648506,2965044,42188
2018-03-04,27.638,27.93,27.51,0.41999999999999815,0.379999999999999,27.822,28.08,27.68,0.3999999999999986,0.36999999999999744,27.092,27.25,26.93,0.3200000000000003,-0.13000000000000256,27.478,27.93,27.18,0.75,-0.2699999999999996,2328070,2895137,1826021,1069116,1069116
2018-03-11,27.48,27.78,27.29,0.490000000000002,-0.1999999999999993,27.7,27.96,27.45,0.5100000000000016,-0.5100000000000016,26.93,27.37,26.23,1.1400000000000006,-1.1400000000000006,27.233999999999998,27.65,26.35,1.2999999999999972,-1.2999999999999972,2486752,2933445,2156379,777066,364350
2018-03-18,26.034,26.85,25.45,1.4000000000000021,-0.8900000000000006,26.332,27.14,25.73,1.4100000000000001,-1.4100000000000001,25.634,26.34,25.0,1.3399999999999999,-1.2600000000000016,25.912,26.97,25.1,1.8699999999999974,-1.2899999999999991,2483412,2868376,1926784,941592,-481646
2018-03-25,25.275,25.81,25.08,0.7300000000000004,-0.7199999999999989,25.427500000000002,25.92,25.2,0.7200000000000024,-0.7200000000000024,24.6675,24.91,24.44,0.46999999999999886,-0.3999999999999986,24.9625,25.17,24.66,0.5100000000000016,-0.3299999999999983,2393507,2673584,1825866,847718,661386
2018-04-01,25.064,25.58,24.61,0.9699999999999989,0.2699999999999996,25.523999999999997,25.81,24.99,0.8200000000000003,0.8200000000000003,24.738,25.22,24.34,0.879999999999999,0.46000000000000085,25.21,25.57,24.83,0.740000000000002,0.360000000000003,1615201,1755316,1445674,309642,-221195
2018-04-08,25.102,25.42,24.76,0.6600000000000001,-0.6600000000000001,25.464,25.9,25.16,0.7399999999999984,-0.5599999999999987,24.776,25.42,24.5,0.9200000000000017,-0.860000000000003,25.06,25.56,24.68,0.879999999999999,-0.36999999999999744,2045965,2744246,1612306,1131940,-63114
2018-04-15,25.428,25.51,25.31,0.20000000000000284,-0.14000000000000057,25.663999999999998,25.74,25.54,0.1999999999999993,-0.08000000000000185,25.05,25.25,24.83,0.4200000000000017,-0.129999999999999,25.358,25.5,25.22,0.28000000000000114,-0.21000000000000085,1647322,2192816,1399005,793811,-89033
