Date,KGJI_Open_average,KGJI_Open_max,KGJI_Open_min,KGJI_Open_volatility,KGJI_Open_change,KGJI_High_average,KGJI_High_max,KGJI_High_min,KGJI_High_volatility,KGJI_High_change,KGJI_Low_average,KGJI_Low_max,KGJI_Low_min,KGJI_Low_volatility,KGJI_Low_change,KGJI_Close_average,KGJI_Close_max,KGJI_Close_min,KGJI_Close_volatility,KGJI_Close_change,KGJI_Volume_average,KGJI_Volume_max,KGJI_Volume_min,KGJI_Volume_volatility,KGJI_Volume_change
2018-01-14,11.6416,11.94,11.52,0.41999999999999993,-0.35999999999999943,11.8196,11.94,11.7,0.2400000000000002,-0.2400000000000002,11.509599999999999,11.58,11.4,0.17999999999999972,0.11999999999999922,11.5868,11.73,11.52,0.21000000000000085,0.0,6244,9797,3756,6041,-5002
2018-01-21,11.424,11.58,11.22,0.35999999999999943,0.0,11.5668,11.7,11.4,0.29999999999999893,-0.23399999999999999,11.232000000000001,11.4,10.98,0.41999999999999993,-0.17999999999999972,11.382,11.58,11.22,0.35999999999999943,-0.33000000000000007,7754,22619,1454,21165,485
2018-01-28,11.2198,11.7,11.039000000000001,0.6609999999999978,0.47999999999999865,11.388,11.7,11.16,0.5399999999999991,0.29999999999999893,10.8,11.1,10.08,1.0199999999999996,-1.0199999999999996,11.052,11.34,10.86,0.4800000000000004,-0.2400000000000002,9107,25437,567,24870,24870
2018-02-04,10.704,10.86,10.5,0.35999999999999943,0.35999999999999943,10.812,10.86,10.68,0.17999999999999972,0.0,10.38,10.5,10.26,0.2400000000000002,-0.120000000000001,10.6318,10.68,10.56,0.11999999999999922,-0.11899999999999977,6437,10872,3733,7139,-4278
2018-02-11,10.245,10.68,10.02,0.6600000000000001,-0.5999999999999996,10.3805,10.8,10.14,0.6600000000000001,-0.6600000000000001,9.84775,10.14,9.72,0.41999999999999993,-0.41999999999999993,10.08,10.26,9.84,0.41999999999999993,-0.3000000000000007,6746,11352,1259,10093,-7691
2018-02-18,10.524000000000001,11.28,9.9,1.379999999999999,0.41999999999999993,10.8588,11.28,10.26,1.0199999999999996,0.23400000000000176,10.0824,10.745999999999999,9.786,0.9599999999999991,0.17999999999999972,10.524,11.28,9.96,1.3199999999999985,0.23999999999999844,9444,22424,1091,21333,-5213
2018-02-25,10.0148,10.2,9.84,0.35999999999999943,-0.33399999999999963,10.0724,10.2,9.954,0.24599999999999866,-0.21999999999999886,9.78,9.9,9.54,0.3600000000000012,-0.3600000000000012,9.852,9.96,9.54,0.4200000000000017,-0.3600000000000012,3196,6318,356,5962,4617
2018-03-04,9.024,9.6,8.4,1.1999999999999993,-0.4800000000000004,9.2274,9.6,8.82,0.7799999999999994,-0.35999999999999943,8.652,9.12,8.28,0.8399999999999999,-0.24599999999999866,8.892,9.12,8.46,0.6599999999999984,-0.11999999999999922,11279,23711,3789,19922,3280
2018-03-11,8.4828,9.18,7.92,1.2599999999999998,-0.8399999999999999,8.6882,9.18,8.406,0.7739999999999991,-0.7739999999999991,8.027,8.575,7.68,0.8949999999999996,-0.7749999999999995,8.244,8.7,8.04,0.6600000000000001,-0.5999999999999996,20960,52175,12003,40172,2727
2018-03-18,7.8852,8.1,7.566,0.5339999999999998,-0.11999999999999922,8.0292,8.16,7.92,0.2400000000000002,-0.12599999999999945,7.656,7.86,7.5,0.3600000000000003,-0.2400000000000002,7.8088,7.98,7.56,0.4200000000000008,-0.30799999999999983,9163,15863,6352,9511,-1052
2018-03-25,7.425,7.68,7.2,0.47999999999999954,0.1200000000000001,7.635,7.8,7.5,0.2999999999999998,0.2400000000000002,7.335,7.62,7.2,0.41999999999999993,0.3600000000000003,7.54275,7.678999999999999,7.376,0.30299999999999905,0.18299999999999894,6396,11102,2277,8825,3605
2018-04-01,7.889799999999999,8.1,7.5889999999999995,0.5110000000000001,0.5110000000000001,8.184,8.4,7.98,0.41999999999999993,0.11999999999999922,7.632,7.8,7.5,0.2999999999999998,0.1200000000000001,7.926,8.1,7.71,0.3899999999999997,-0.27000000000000046,4685,7148,3117,4031,504
2018-04-08,7.8,7.92,7.62,0.2999999999999998,-0.1200000000000001,7.934,8.033999999999999,7.882000000000001,0.15199999999999836,-0.03799999999999937,7.668,7.8,7.56,0.2400000000000002,0.1200000000000001,7.782,7.98,7.65,0.33000000000000007,0.14999999999999947,3766,7262,2329,4933,-1584
2018-04-15,7.788,7.86,7.74,0.1200000000000001,-0.0600000000000005,7.8792,7.98,7.805,0.1750000000000007,-0.11500000000000021,7.62,7.68,7.56,0.1200000000000001,0.0600000000000005,7.727,7.86,7.62,0.2400000000000002,-0.1200000000000001,7918,15516,2981,12535,-5333
2018-04-22,7.692,7.86,7.56,0.3000000000000007,0.3000000000000007,7.8496,7.98,7.8,0.1800000000000006,0.1800000000000006,7.632,7.68,7.56,0.1200000000000001,0.1200000000000001,7.7219999999999995,7.8,7.62,0.17999999999999972,0.05999999999999961,5373,17527,784,16743,16686
2018-04-29,7.944,8.22,7.74,0.4800000000000004,0.4800000000000004,8.0752,8.28,7.86,0.41999999999999904,0.4159999999999995,7.8724,8.04,7.74,0.29999999999999893,0.29999999999999893,7.98,8.16,7.86,0.2999999999999998,0.2999999999999998,6608,16195,2286,13909,6102
2018-05-06,8.304,8.52,8.16,0.35999999999999943,0.29999999999999893,8.4592,8.7,8.28,0.41999999999999993,0.3000000000000007,8.1964,8.4,8.04,0.3600000000000012,0.3600000000000012,8.3642,8.64,8.22,0.41999999999999993,0.2400000000000002,17226,31139,10036,21103,-7640
2018-05-13,8.532,8.7,8.34,0.35999999999999943,0.17999999999999972,8.6352,8.7,8.496,0.20399999999999885,0.14400000000000013,8.352,8.4,8.28,0.120000000000001,0.0600000000000005,8.5078,8.58,8.34,0.2400000000000002,0.17900000000000027,14779,19418,6023,13395,6197
2018-05-20,8.2775,8.466000000000001,8.1,0.36600000000000144,-0.36600000000000144,8.3115,8.466000000000001,8.16,0.30600000000000094,-0.30600000000000094,8.04,8.16,7.92,0.2400000000000002,0.17999999999999972,8.28,8.4,8.16,0.2400000000000002,-0.2400000000000002,6299,16856,1314,15542,-14292
2018-05-27,7.8839999999999995,8.16,7.68,0.4800000000000004,-0.3600000000000003,7.92,8.16,7.68,0.4800000000000004,-0.2999999999999998,7.74,7.98,7.56,0.4200000000000008,-0.2240000000000002,7.811999999999999,8.04,7.68,0.35999999999999943,-0.23999999999999932,6507,13277,2804,10473,5830
2018-06-03,7.98,8.22,7.8,0.4200000000000008,-0.0600000000000005,8.161200000000001,8.38,7.976,0.4040000000000008,0.03399999999999981,7.848,8.04,7.74,0.29999999999999893,0.0,7.9616,8.1,7.769,0.3309999999999995,0.001000000000000334,14670,35941,3359,32582,1902
2018-06-10,7.9098,7.989,7.8,0.18900000000000006,-0.0600000000000005,7.9724,8.16,7.86,0.2999999999999998,-0.2400000000000002,7.752,7.86,7.62,0.2400000000000002,-0.2400000000000002,7.8274,8.04,7.68,0.35999999999999943,-0.35999999999999943,10047,24064,2620,21444,-3793
2018-06-17,7.452,7.62,7.38,0.2400000000000002,-0.2400000000000002,7.4928,7.662999999999999,7.38,0.2829999999999995,-0.2829999999999995,7.2982000000000005,7.38,7.211,0.1689999999999996,-0.04899999999999949,7.368,7.44,7.26,0.1800000000000006,-0.0600000000000005,10884,23637,2870,20767,-20767
2018-06-24,7.488,7.62,7.32,0.2999999999999998,0.17999999999999972,7.566,7.711,7.38,0.3310000000000004,0.23899999999999988,7.3572,7.395,7.251,0.14399999999999924,0.12899999999999956,7.476,7.56,7.38,0.17999999999999972,0.1200000000000001,11672,31015,1145,29870,-2516
2018-07-01,7.5,7.62,7.32,0.2999999999999998,0.1200000000000001,7.6485,7.74,7.56,0.1800000000000006,-0.05399999999999938,7.39425,7.497000000000001,7.32,0.1770000000000005,-0.11700000000000088,7.491,7.56,7.404,0.1559999999999997,-0.09600000000000009,6980,11244,2136,9108,-1092
