Date,C_Open_average,C_Open_max,C_Open_min,C_Open_volatility,C_Open_change,C_High_average,C_High_max,C_High_min,C_High_volatility,C_High_change,C_Low_average,C_Low_max,C_Low_min,C_Low_volatility,C_Low_change,C_Close_average,C_Close_max,C_Close_min,C_Close_volatility,C_Close_change,C_Volume_average,C_Volume_max,C_Volume_min,C_Volume_volatility,C_Volume_change
2018-01-14,77.624,78.24,76.89,1.3499999999999943,0.47999999999998977,78.216,78.9,77.66,1.240000000000009,0.46000000000000796,77.09,78.05,76.1,1.9500000000000028,1.259999999999991,77.772,78.59,77.11,1.480000000000004,1.480000000000004,18387124,26181356,11561072,14620284,-14620284
2018-01-21,79.39999999999999,80.12,78.46,1.6600000000000108,1.6600000000000108,79.952,80.7,78.89,1.8100000000000023,1.8100000000000023,78.922,79.83,77.96,1.8700000000000045,1.8700000000000045,79.496,80.08,78.55,1.5300000000000011,1.4099999999999966,14357282,18108648,10080008,8028640,4531134
2018-01-28,78.084,79.2,75.52,3.680000000000007,-3.680000000000007,78.9,79.6,77.22,2.3799999999999955,-2.3799999999999955,76.804,78.61,72.2,6.409999999999997,-6.409999999999997,77.318,79.2,73.27,5.930000000000007,-5.3500000000000085,18833864,31087808,12437151,18650657,15270933
2018-02-04,73.77,75.07,71.52,3.549999999999997,2.950000000000003,75.26,76.08,74.28,1.7999999999999972,0.3100000000000023,72.448,74.32,71.0,3.319999999999993,2.819999999999993,74.024,74.99,71.87,3.1199999999999903,-0.05999999999998806,23852050,32116676,16677666,15439010,-15439010
2018-02-11,75.8375,77.18,74.34,2.8400000000000034,2.4599999999999937,76.7675,77.46,75.38,2.0799999999999983,1.990000000000009,75.4725,76.61,74.15,2.4599999999999937,2.4599999999999937,76.44749999999999,77.08,75.18,1.8999999999999915,1.6399999999999864,12680430,16261319,11066364,5194955,-104206
2018-02-18,76.806,77.28,76.4,0.8799999999999955,0.5900000000000034,77.59400000000001,78.42,77.11,1.3100000000000023,0.5,76.27,76.72,75.94,0.7800000000000011,0.6299999999999955,76.892,77.65,76.27,1.3800000000000097,1.190000000000012,14749733,17288328,12040858,5247470,5247470
2018-02-25,75.172,77.52,73.07,4.450000000000003,-4.450000000000003,75.952,77.88,73.87,4.009999999999991,-2.9399999999999977,73.916,76.35,71.88,4.469999999999999,-3.6499999999999915,74.726,76.38,73.66,2.719999999999999,-1.9599999999999937,20197229,23803242,16814604,6988638,-3162608
2018-03-04,74.63000000000001,75.95,73.18,2.769999999999996,1.019999999999996,75.24,76.53,74.08,2.450000000000003,1.5400000000000063,74.05199999999999,75.92,72.86,3.0600000000000023,2.1700000000000017,74.844,76.11,73.92,2.1899999999999977,1.9599999999999937,13952430,15939242,10878604,5060638,-1492925
2018-03-11,74.368,76.14,73.17,2.969999999999999,-2.6700000000000017,74.642,76.41,73.5,2.9099999999999966,-2.9099999999999966,73.212,74.66,71.92,2.739999999999995,-2.739999999999995,73.578,74.91,72.7,2.2099999999999937,-2.2099999999999937,18524296,33033740,12636587,20397153,2494800
2018-03-18,71.598,73.18,69.11,4.070000000000007,-3.9399999999999977,72.20400000000001,74.27,70.01,4.259999999999991,-3.519999999999996,70.262,72.71,67.75,4.959999999999994,-4.4199999999999875,70.846,73.32,67.9,5.4199999999999875,-3.1400000000000006,21551085,31458884,13113479,18345405,6042585
