Date,IQ 50 Percent Hedged FTSE Europe_Open_average,IQ 50 Percent Hedged FTSE Europe_Open_max,IQ 50 Percent Hedged FTSE Europe_Open_min,IQ 50 Percent Hedged FTSE Europe_Open_volatility,IQ 50 Percent Hedged FTSE Europe_Open_change,IQ 50 Percent Hedged FTSE Europe_High_average,IQ 50 Percent Hedged FTSE Europe_High_max,IQ 50 Percent Hedged FTSE Europe_High_min,IQ 50 Percent Hedged FTSE Europe_High_volatility,IQ 50 Percent Hedged FTSE Europe_High_change,IQ 50 Percent Hedged FTSE Europe_Low_average,IQ 50 Percent Hedged FTSE Europe_Low_max,IQ 50 Percent Hedged FTSE Europe_Low_min,IQ 50 Percent Hedged FTSE Europe_Low_volatility,IQ 50 Percent Hedged FTSE Europe_Low_change,IQ 50 Percent Hedged FTSE Europe_Close_average,IQ 50 Percent Hedged FTSE Europe_Close_max,IQ 50 Percent Hedged FTSE Europe_Close_min,IQ 50 Percent Hedged FTSE Europe_Close_volatility,IQ 50 Percent Hedged FTSE Europe_Close_change
2018-03-25,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2018-04-01,19.9,19.9,19.9,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2018-04-08,20.06,20.06,20.06,0.0,0.0,20.08,20.08,20.08,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.07,20.07,20.07,0.0,0.0
2018-04-15,20.26,20.26,20.26,0.0,0.0,20.26,20.26,20.26,0.0,0.0,20.17,20.17,20.17,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2018-04-22,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.23,20.23,20.23,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2018-04-29,20.45,20.45,20.45,0.0,0.0,20.48,20.48,20.48,0.0,0.0,20.42,20.42,20.42,0.0,0.0,20.42,20.42,20.42,0.0,0.0
2018-05-06,20.66,20.66,20.66,0.0,0.0,20.66,20.66,20.66,0.0,0.0,20.53,20.53,20.53,0.0,0.0,20.53,20.53,20.53,0.0,0.0
2018-05-13,20.58,20.58,20.58,0.0,0.0,20.58,20.58,20.58,0.0,0.0,20.54,20.54,20.54,0.0,0.0,20.54,20.54,20.54,0.0,0.0
2018-05-20,20.44,20.44,20.44,0.0,0.0,20.47,20.47,20.47,0.0,0.0,20.44,20.44,20.44,0.0,0.0,20.47,20.47,20.47,0.0,0.0
2018-05-27,20.21,20.21,20.21,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.21,20.21,20.21,0.0,0.0,20.23,20.23,20.23,0.0,0.0
2018-06-03,20.3,20.3,20.3,0.0,0.0,20.31,20.31,20.31,0.0,0.0,20.3,20.3,20.3,0.0,0.0,20.31,20.31,20.31,0.0,0.0
2018-06-10,20.25,20.25,20.25,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.25,20.25,20.25,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2018-06-17,19.38,19.38,19.38,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.32,19.32,19.32,0.0,0.0
2018-06-24,19.27,19.27,19.27,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2018-07-01,19.82,19.82,19.82,0.0,0.0,19.85,19.85,19.85,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.85,19.85,19.85,0.0,0.0
2018-07-08,19.74,19.74,19.74,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.77,19.77,19.77,0.0,0.0
2018-07-15,19.84,19.84,19.84,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.83,19.83,19.83,0.0,0.0,19.83,19.83,19.83,0.0,0.0
2018-07-22,20.08,20.08,20.08,0.0,0.0,20.08,20.08,20.08,0.0,0.0,20.06,20.06,20.06,0.0,0.0,20.06,20.06,20.06,0.0,0.0
2018-07-29,19.67,19.67,19.67,0.0,0.0,19.9,19.9,19.9,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.88,19.88,19.88,0.0,0.0
2018-08-05,19.5,19.5,19.5,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2018-08-12,19.54,19.54,19.54,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0
2018-08-19,19.89,19.89,19.89,0.0,0.0,19.91,19.91,19.91,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.91,19.91,19.91,0.0,0.0
2018-08-26,19.59,19.59,19.59,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2018-09-02,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2018-09-09,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.41,19.41,19.41,0.0,0.0,19.41,19.41,19.41,0.0,0.0
2018-09-16,19.8,19.8,19.8,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.79,19.79,19.79,0.0,0.0,19.79,19.79,19.79,0.0,0.0
2018-09-23,19.77,19.77,19.77,0.0,0.0,19.77,19.77,19.77,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2018-09-30,19.06,19.06,19.06,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.06,19.06,19.06,0.0,0.0,19.1,19.1,19.1,0.0,0.0
2018-10-07,18.49,18.49,18.49,0.0,0.0,18.55,18.55,18.55,0.0,0.0,18.47,18.47,18.47,0.0,0.0,18.47,18.47,18.47,0.0,0.0
2018-10-14,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.43,18.43,18.43,0.0,0.0,18.43,18.43,18.43,0.0,0.0
2018-10-21,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0,18.04,18.04,18.04,0.0,0.0
2018-10-28,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0,18.58,18.58,18.58,0.0,0.0
2018-11-04,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2018-11-11,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.2,18.2,18.2,0.0,0.0,18.2,18.2,18.2,0.0,0.0
2018-11-18,18.31,18.31,18.31,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.32,18.32,18.32,0.0,0.0
2018-11-25,18.45,18.45,18.45,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2018-12-02,17.43,17.43,17.43,0.0,0.0,17.53,17.53,17.53,0.0,0.0,17.43,17.43,17.43,0.0,0.0,17.53,17.53,17.53,0.0,0.0
2018-12-09,17.54,17.54,17.54,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.47,17.47,17.47,0.0,0.0,17.47,17.47,17.47,0.0,0.0
2018-12-16,17.11,17.11,17.11,0.0,0.0,17.11,17.11,17.11,0.0,0.0,16.95,16.95,16.95,0.0,0.0,16.95,16.95,16.95,0.0,0.0
2018-12-23,17.14,17.14,17.14,0.0,0.0,17.14,17.14,17.14,0.0,0.0,16.9,16.9,16.9,0.0,0.0,17.07,17.07,17.07,0.0,0.0
2018-12-30,17.35,17.35,17.35,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2019-01-06,17.69,17.69,17.69,0.0,0.0,17.69,17.69,17.69,0.0,0.0,17.61,17.61,17.61,0.0,0.0,17.61,17.61,17.61,0.0,0.0
2019-01-13,17.96,17.96,17.96,0.0,0.0,18.01,18.01,18.01,0.0,0.0,17.96,17.96,17.96,0.0,0.0,18.01,18.01,18.01,0.0,0.0
2019-01-20,17.75,17.75,17.75,0.0,0.0,17.94,17.94,17.94,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.94,17.94,17.94,0.0,0.0
2019-01-27,18.21,18.21,18.21,0.0,0.0,18.31,18.31,18.31,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.31,18.31,18.31,0.0,0.0
2019-02-03,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0
2019-02-10,18.65,18.65,18.65,0.0,0.0,18.66,18.66,18.66,0.0,0.0,18.65,18.65,18.65,0.0,0.0,18.66,18.66,18.66,0.0,0.0
2019-02-17,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.82,18.82,18.82,0.0,0.0,18.82,18.82,18.82,0.0,0.0
2019-02-24,18.88,18.88,18.88,0.0,0.0,18.9,18.9,18.9,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.9,18.9,18.9,0.0,0.0
2019-03-03,18.79,18.79,18.79,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.79,18.79,18.79,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-03-10,19.33,19.33,19.33,0.0,0.0,19.37,19.37,19.37,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.37,19.37,19.37,0.0,0.0
2019-03-17,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0,18.8,18.8,18.8,0.0,0.0
2019-03-24,19.15,19.15,19.15,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.24,19.24,19.24,0.0,0.0
2019-03-31,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0
2019-04-07,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0,19.6,19.6,19.6,0.0,0.0
2019-04-14,19.5,19.5,19.5,0.0,0.0,19.73,19.73,19.73,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.73,19.73,19.73,0.0,0.0
2019-04-21,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-04-28,19.52,19.52,19.52,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-05-05,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-05-12,19.15,19.15,19.15,0.0,0.0,19.17,19.17,19.17,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.17,19.17,19.17,0.0,0.0
2019-05-19,19.2,19.2,19.2,0.0,0.0,19.24,19.24,19.24,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.2,19.2,19.2,0.0,0.0
2019-05-26,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-06-02,19.48,19.48,19.48,0.0,0.0,19.48,19.48,19.48,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-06-09,19.21,19.21,19.21,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.21,19.21,19.21,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-06-16,19.52,19.52,19.52,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0
2019-06-23,19.75,19.75,19.75,0.0,0.0,19.75,19.75,19.75,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-06-30,19.74,19.74,19.74,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.74,19.74,19.74,0.0,0.0,19.74,19.74,19.74,0.0,0.0
2019-07-07,19.65,19.65,19.65,0.0,0.0,19.69,19.69,19.69,0.0,0.0,19.65,19.65,19.65,0.0,0.0,19.69,19.69,19.69,0.0,0.0
2019-07-14,19.7,19.7,19.7,0.0,0.0,19.7,19.7,19.7,0.0,0.0,19.66,19.66,19.66,0.0,0.0,19.7,19.7,19.7,0.0,0.0
2019-07-21,19.8,19.8,19.8,0.0,0.0,19.84,19.84,19.84,0.0,0.0,19.8,19.8,19.8,0.0,0.0,19.84,19.84,19.84,0.0,0.0
2019-07-28,18.99,18.99,18.99,0.0,0.0,18.99,18.99,18.99,0.0,0.0,18.73,18.73,18.73,0.0,0.0,18.73,18.73,18.73,0.0,0.0
2019-08-04,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.85,18.85,18.85,0.0,0.0
2019-08-11,19.01,19.01,19.01,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.95,18.95,18.95,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-08-18,18.84,18.84,18.84,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.84,18.84,18.84,0.0,0.0,18.87,18.87,18.87,0.0,0.0
2019-08-25,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-09-01,19.52,19.52,19.52,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.53,19.53,19.53,0.0,0.0
2019-09-08,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0,19.68,19.68,19.68,0.0,0.0
2019-09-15,19.62,19.62,19.62,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.56,19.56,19.56,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-09-22,19.63,19.63,19.63,0.0,0.0,19.63,19.63,19.63,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.63,19.63,19.63,0.0,0.0
2019-09-29,19.29,19.29,19.29,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.28,19.28,19.28,0.0,0.0,19.28,19.28,19.28,0.0,0.0
2019-10-06,19.66,19.66,19.66,0.0,0.0,19.67,19.67,19.67,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0
2019-10-13,19.91,19.91,19.91,0.0,0.0,19.92,19.92,19.92,0.0,0.0,19.89,19.89,19.89,0.0,0.0,19.89,19.89,19.89,0.0,0.0
2019-10-20,20.16,20.16,20.16,0.0,0.0,20.16,20.16,20.16,0.0,0.0,20.13,20.13,20.13,0.0,0.0,20.13,20.13,20.13,0.0,0.0
2019-10-27,20.4,20.4,20.4,0.0,0.0,20.4,20.4,20.4,0.0,0.0,20.37,20.37,20.37,0.0,0.0,20.37,20.37,20.37,0.0,0.0
2019-11-03,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.38,20.38,20.38,0.0,0.0,20.38,20.38,20.38,0.0,0.0
2019-11-10,20.45,20.45,20.45,0.0,0.0,20.46,20.46,20.46,0.0,0.0,20.41,20.41,20.41,0.0,0.0,20.41,20.41,20.41,0.0,0.0
2019-11-17,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0,20.51,20.51,20.51,0.0,0.0
2019-11-24,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0,20.22,20.22,20.22,0.0,0.0
2019-12-01,20.24,20.24,20.24,0.0,0.0,20.45,20.45,20.45,0.0,0.0,20.24,20.24,20.24,0.0,0.0,20.35,20.35,20.35,0.0,0.0
2019-12-08,21.11,21.11,21.11,0.0,0.0,21.11,21.11,21.11,0.0,0.0,21.01,21.01,21.01,0.0,0.0,21.01,21.01,21.01,0.0,0.0
2019-12-15,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0,21.06,21.06,21.06,0.0,0.0
2019-12-22,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0,20.77,20.77,20.77,0.0,0.0
2019-12-29,20.97,20.97,20.97,0.0,0.0,20.97,20.97,20.97,0.0,0.0,20.92,20.92,20.92,0.0,0.0,20.92,20.92,20.92,0.0,0.0
