Date,OIIM_Open_average,OIIM_Open_max,OIIM_Open_min,OIIM_Open_volatility,OIIM_Open_change,OIIM_High_average,OIIM_High_max,OIIM_High_min,OIIM_High_volatility,OIIM_High_change,OIIM_Low_average,OIIM_Low_max,OIIM_Low_min,OIIM_Low_volatility,OIIM_Low_change,OIIM_Close_average,OIIM_Close_max,OIIM_Close_min,OIIM_Close_volatility,OIIM_Close_change,OIIM_Volume_average,OIIM_Volume_max,OIIM_Volume_min,OIIM_Volume_volatility,OIIM_Volume_change
2018-01-14,1.645,1.69,1.58,0.10999999999999988,0.10999999999999988,1.7175,1.75,1.67,0.08000000000000007,-0.050000000000000044,1.62775,1.66,1.58,0.07999999999999985,0.040999999999999925,1.6625,1.7,1.62,0.07999999999999985,0.039999999999999813,43335,101797,9830,91967,-86264
2018-01-21,1.65,1.6840000000000002,1.6159999999999999,0.06800000000000028,0.024000000000000243,1.6768,1.7,1.66,0.040000000000000036,-0.015999999999999792,1.63,1.66,1.61,0.04999999999999982,-0.04999999999999982,1.6458,1.669,1.63,0.039000000000000146,-0.029000000000000137,16007,38788,4521,34267,-13081
2018-01-28,1.554,1.66,1.48,0.17999999999999994,-0.1499999999999999,1.5852,1.66,1.52,0.1399999999999999,-0.1399999999999999,1.5268,1.61,1.46,0.15000000000000013,-0.15000000000000013,1.556,1.65,1.46,0.18999999999999995,-0.17999999999999994,112704,429959,17415,412544,19423
2018-02-04,1.436,1.46,1.4,0.06000000000000005,-0.06000000000000005,1.4592,1.53,1.4,0.13000000000000012,-0.13000000000000012,1.396,1.43,1.32,0.10999999999999988,-0.10999999999999988,1.415,1.44,1.37,0.06999999999999984,-0.06999999999999984,65698,161310,16453,144857,117894
2018-02-11,1.402,1.44,1.38,0.06000000000000005,0.06000000000000005,1.4506,1.49,1.41,0.08000000000000007,0.08000000000000007,1.3806,1.4,1.36,0.039999999999999813,0.0030000000000001137,1.419,1.445,1.39,0.05500000000000016,0.030000000000000027,22924,47387,5038,42349,42349
2018-02-18,1.434,1.45,1.415,0.03499999999999992,-0.02499999999999991,1.4675,1.47,1.46,0.010000000000000009,0.0,1.41,1.41,1.41,0.0,0.0,1.415,1.42,1.41,0.010000000000000009,-0.010000000000000009,31698,54469,7248,47221,11621
2018-02-25,1.436,1.47,1.41,0.06000000000000005,0.050000000000000044,1.484,1.5,1.45,0.050000000000000044,0.0,1.428,1.47,1.41,0.06000000000000005,0.06000000000000005,1.452,1.48,1.43,0.050000000000000044,0.030000000000000027,17306,51179,1059,50120,-50120
2018-03-04,1.489,1.51,1.47,0.040000000000000036,0.030000000000000027,1.5152,1.55,1.5,0.050000000000000044,0.04400000000000004,1.462,1.48,1.45,0.030000000000000027,0.030000000000000027,1.5,1.55,1.47,0.08000000000000007,0.06000000000000005,17160,54584,2238,52346,1147
2018-03-11,1.478,1.54,1.4,0.14000000000000012,-0.14000000000000012,1.5018,1.57,1.4,0.17000000000000015,-0.17000000000000015,1.434,1.52,1.36,0.15999999999999992,-0.15999999999999992,1.46,1.53,1.37,0.15999999999999992,-0.15999999999999992,43317,111885,3995,107890,107890
2018-03-18,1.3883999999999999,1.4,1.37,0.029999999999999805,0.029999999999999805,1.4128,1.429,1.4,0.029000000000000137,0.0,1.37,1.38,1.36,0.019999999999999796,-0.010000000000000009,1.3948,1.4140000000000001,1.37,0.04400000000000004,0.010000000000000009,56328,126312,20184,106128,-2792
2018-03-25,1.395,1.4,1.39,0.010000000000000009,-0.010000000000000009,1.4,1.4,1.4,0.0,0.0,1.3675000000000002,1.38,1.36,0.019999999999999796,-0.019999999999999796,1.3775,1.4,1.36,0.039999999999999813,-0.019999999999999796,17220,30749,6520,24229,-24229
2018-04-01,1.3800000000000001,1.4,1.37,0.029999999999999805,0.029999999999999805,1.4,1.4,1.4,0.0,0.0,1.368,1.37,1.36,0.010000000000000009,0.0,1.386,1.4,1.37,0.029999999999999805,-0.029999999999999805,7084,14160,3789,10371,-10371
2018-04-08,1.37,1.37,1.37,0.0,0.0,1.3896,1.43,1.3730000000000002,0.05699999999999972,0.016999999999999682,1.36,1.36,1.36,0.0,0.0,1.366,1.37,1.36,0.010000000000000009,0.0,58472,180794,18446,162348,-162348
2018-04-15,1.364,1.37,1.35,0.020000000000000018,-0.020000000000000018,1.382,1.39,1.37,0.019999999999999796,0.010000000000000009,1.354,1.36,1.35,0.010000000000000009,-0.010000000000000009,1.3692,1.38,1.36,0.019999999999999796,0.00800000000000023,27505,46605,11070,35535,28905
