Date,CHA_Open_average,CHA_Open_max,CHA_Open_min,CHA_Open_volatility,CHA_Open_change,CHA_High_average,CHA_High_max,CHA_High_min,CHA_High_volatility,CHA_High_change,CHA_Low_average,CHA_Low_max,CHA_Low_min,CHA_Low_volatility,CHA_Low_change,CHA_Close_average,CHA_Close_max,CHA_Close_min,CHA_Close_volatility,CHA_Close_change,CHA_Volume_average,CHA_Volume_max,CHA_Volume_min,CHA_Volume_volatility,CHA_Volume_change
2018-01-14,48.702,49.2,48.1,1.1000000000000014,0.740000000000002,48.866,49.32,48.32,1.0,0.7100000000000009,48.534,48.84,47.92,0.9200000000000017,0.9200000000000017,48.676,49.03,48.04,0.990000000000002,0.990000000000002,45954,61473,28581,32892,-19052
2018-01-21,49.732,50.33,48.9,1.4299999999999997,0.8599999999999994,49.924,50.64,48.95,1.6899999999999977,0.8699999999999974,49.454,50.19,48.69,1.5,0.7700000000000031,49.71,50.23,48.9,1.3299999999999983,0.6000000000000014,53027,66567,35411,31156,22641
2018-01-28,49.13,49.77,48.61,1.1600000000000037,-0.39000000000000057,49.244,49.8,48.77,1.029999999999994,-0.46999999999999886,48.51,49.25,47.41,1.8400000000000034,-1.4300000000000068,48.686,49.64,47.43,2.210000000000001,-1.5700000000000003,57808,122340,24244,98096,-64551
2018-02-04,46.298,47.24,44.81,2.4299999999999997,-2.4299999999999997,47.141999999999996,48.76,45.32,3.4399999999999977,-3.3399999999999963,45.660000000000004,46.85,44.27,2.5799999999999983,-2.049999999999997,46.368,48.59,44.99,3.6000000000000014,-3.6000000000000014,297613,748304,91640,656664,106828
2018-02-11,44.39,45.02,43.81,1.2100000000000009,0.9299999999999997,44.6725,45.12,43.94,1.1799999999999997,1.0500000000000043,44.11,44.55,43.68,0.8699999999999974,0.8699999999999974,44.3525,44.66,43.69,0.9699999999999989,0.8800000000000026,87024,139752,64828,74924,-70459
2018-02-18,44.598,44.85,44.42,0.4299999999999997,0.21000000000000085,44.748000000000005,45.13,44.56,0.5700000000000003,0.030000000000001137,44.324,44.54,44.15,0.39000000000000057,-0.01999999999999602,44.508,44.82,44.18,0.6400000000000006,-0.09000000000000341,52267,62135,44039,18096,3811
2018-02-25,43.606,44.35,42.93,1.4200000000000017,-1.4200000000000017,43.876,44.51,43.44,1.0700000000000003,-1.0700000000000003,43.264,43.88,42.93,0.9500000000000028,-0.9500000000000028,43.472,43.88,43.26,0.6200000000000045,-0.6200000000000045,68343,89779,56745,33034,897
2018-03-04,43.662,44.02,43.31,0.7100000000000009,0.3100000000000023,43.858,44.29,43.63,0.6599999999999966,0.1600000000000037,43.442,43.67,43.25,0.4200000000000017,0.11000000000000654,43.711999999999996,44.24,43.55,0.6900000000000048,-0.030000000000001137,67108,87125,47898,39227,-7001
2018-03-11,43.214,43.55,42.69,0.8599999999999994,-0.21999999999999886,43.334,43.87,42.84,1.029999999999994,-0.23000000000000398,42.834,43.52,42.49,1.0300000000000011,0.0,42.994,43.66,42.67,0.9899999999999949,0.05000000000000426,84150,136373,36799,99574,8870
2018-03-18,42.510000000000005,43.1,41.84,1.259999999999998,-1.1400000000000006,42.688,43.27,41.88,1.3900000000000006,-1.0200000000000031,42.232,42.95,41.28,1.6700000000000017,-1.0700000000000003,42.39,43.13,41.28,1.8500000000000014,-0.9000000000000057,61136,86390,38817,47573,26916
