Date,WisdomTree Intenational LargeCap DividendEtf_Open_average,WisdomTree Intenational LargeCap DividendEtf_Open_max,WisdomTree Intenational LargeCap DividendEtf_Open_min,WisdomTree Intenational LargeCap DividendEtf_Open_volatility,WisdomTree Intenational LargeCap DividendEtf_Open_change,WisdomTree Intenational LargeCap DividendEtf_High_average,WisdomTree Intenational LargeCap DividendEtf_High_max,WisdomTree Intenational LargeCap DividendEtf_High_min,WisdomTree Intenational LargeCap DividendEtf_High_volatility,WisdomTree Intenational LargeCap DividendEtf_High_change,WisdomTree Intenational LargeCap DividendEtf_Low_average,WisdomTree Intenational LargeCap DividendEtf_Low_max,WisdomTree Intenational LargeCap DividendEtf_Low_min,WisdomTree Intenational LargeCap DividendEtf_Low_volatility,WisdomTree Intenational LargeCap DividendEtf_Low_change,WisdomTree Intenational LargeCap DividendEtf_Close_average,WisdomTree Intenational LargeCap DividendEtf_Close_max,WisdomTree Intenational LargeCap DividendEtf_Close_min,WisdomTree Intenational LargeCap DividendEtf_Close_volatility,WisdomTree Intenational LargeCap DividendEtf_Close_change
2018-05-27,49.62,49.62,49.62,0.0,0.0,49.63,49.63,49.63,0.0,0.0,49.48,49.48,49.48,0.0,0.0,49.57,49.57,49.57,0.0,0.0
2018-06-03,49.84,49.84,49.84,0.0,0.0,49.96,49.96,49.96,0.0,0.0,49.75,49.75,49.75,0.0,0.0,49.84,49.84,49.84,0.0,0.0
2018-06-10,49.57,49.57,49.57,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.38,49.38,49.38,0.0,0.0,49.53,49.53,49.53,0.0,0.0
2018-06-17,49.16,49.16,49.16,0.0,0.0,49.26,49.26,49.26,0.0,0.0,48.97,48.97,48.97,0.0,0.0,49.14,49.14,49.14,0.0,0.0
2018-06-24,47.87,47.87,47.87,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.76,47.76,47.76,0.0,0.0,47.79,47.79,47.79,0.0,0.0
2018-07-01,48.33,48.33,48.33,0.0,0.0,48.6,48.6,48.6,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2018-07-08,48.22,48.22,48.22,0.0,0.0,48.4,48.4,48.4,0.0,0.0,48.2,48.2,48.2,0.0,0.0,48.36,48.36,48.36,0.0,0.0
2018-07-15,48.25,48.25,48.25,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.25,48.25,48.25,0.0,0.0,48.55,48.55,48.55,0.0,0.0
2018-07-22,49.14,49.14,49.14,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.98,48.98,48.98,0.0,0.0,49.04,49.04,49.04,0.0,0.0
2018-07-29,48.43,48.43,48.43,0.0,0.0,48.71,48.71,48.71,0.0,0.0,48.43,48.43,48.43,0.0,0.0,48.71,48.71,48.71,0.0,0.0
2018-08-05,47.78,47.78,47.78,0.0,0.0,47.84,47.84,47.84,0.0,0.0,47.6,47.6,47.6,0.0,0.0,47.74,47.74,47.74,0.0,0.0
2018-08-12,47.12,47.12,47.12,0.0,0.0,47.59,47.59,47.59,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.54,47.54,47.54,0.0,0.0
2018-08-19,48.07,48.07,48.07,0.0,0.0,48.2,48.2,48.2,0.0,0.0,47.96,47.96,47.96,0.0,0.0,48.1,48.1,48.1,0.0,0.0
2018-08-26,47.99,47.99,47.99,0.0,0.0,48.02,48.02,48.02,0.0,0.0,47.69,47.69,47.69,0.0,0.0,47.78,47.78,47.78,0.0,0.0
2018-09-02,46.65,46.65,46.65,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2018-09-09,47.7,47.7,47.7,0.0,0.0,47.74,47.74,47.74,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.65,47.65,47.65,0.0,0.0
2018-09-16,48.99,48.99,48.99,0.0,0.0,49.12,49.12,49.12,0.0,0.0,48.99,48.99,48.99,0.0,0.0,49.05,49.05,49.05,0.0,0.0
2018-09-23,48.23,48.23,48.23,0.0,0.0,48.41,48.41,48.41,0.0,0.0,48.18,48.18,48.18,0.0,0.0,48.23,48.23,48.23,0.0,0.0
2018-09-30,47.57,47.57,47.57,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.19,47.19,47.19,0.0,0.0,47.31,47.31,47.31,0.0,0.0
2018-10-07,45.95,45.95,45.95,0.0,0.0,45.95,45.95,45.95,0.0,0.0,45.27,45.27,45.27,0.0,0.0,45.72,45.72,45.72,0.0,0.0
2018-10-14,45.87,45.87,45.87,0.0,0.0,46.06,46.06,46.06,0.0,0.0,45.85,45.85,45.85,0.0,0.0,46.0,46.0,46.0,0.0,0.0
2018-10-21,44.06,44.06,44.06,0.0,0.0,44.6,44.6,44.6,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.33,44.33,44.33,0.0,0.0
2018-10-28,45.74,45.74,45.74,0.0,0.0,45.77,45.77,45.77,0.0,0.0,45.07,45.07,45.07,0.0,0.0,45.26,45.26,45.26,0.0,0.0
2018-11-04,45.54,45.54,45.54,0.0,0.0,45.64,45.64,45.64,0.0,0.0,45.39,45.39,45.39,0.0,0.0,45.56,45.56,45.56,0.0,0.0
2018-11-11,44.98,44.98,44.98,0.0,0.0,45.34,45.34,45.34,0.0,0.0,44.98,44.98,44.98,0.0,0.0,45.29,45.29,45.29,0.0,0.0
2018-11-18,44.41,44.41,44.41,0.0,0.0,44.58,44.58,44.58,0.0,0.0,44.41,44.41,44.41,0.0,0.0,44.49,44.49,44.49,0.0,0.0
2018-11-25,45.22,45.22,45.22,0.0,0.0,45.36,45.36,45.36,0.0,0.0,45.16,45.16,45.16,0.0,0.0,45.36,45.36,45.36,0.0,0.0
2018-12-02,44.33,44.33,44.33,0.0,0.0,44.51,44.51,44.51,0.0,0.0,43.85,43.85,43.85,0.0,0.0,44.0,44.0,44.0,0.0,0.0
2018-12-09,43.85,43.85,43.85,0.0,0.0,44.02,44.02,44.02,0.0,0.0,43.78,43.78,43.78,0.0,0.0,43.78,43.78,43.78,0.0,0.0
2018-12-16,42.63,42.63,42.63,0.0,0.0,42.86,42.86,42.86,0.0,0.0,42.21,42.21,42.21,0.0,0.0,42.23,42.23,42.23,0.0,0.0
2018-12-23,42.8,42.8,42.8,0.0,0.0,42.85,42.85,42.85,0.0,0.0,42.45,42.45,42.45,0.0,0.0,42.62,42.62,42.62,0.0,0.0
2018-12-30,43.08,43.08,43.08,0.0,0.0,43.71,43.71,43.71,0.0,0.0,43.08,43.08,43.08,0.0,0.0,43.59,43.59,43.59,0.0,0.0
2019-01-06,44.24,44.24,44.24,0.0,0.0,44.3,44.3,44.3,0.0,0.0,44.1,44.1,44.1,0.0,0.0,44.29,44.29,44.29,0.0,0.0
2019-01-13,44.67,44.67,44.67,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.82,44.82,44.82,0.0,0.0
2019-01-20,44.67,44.67,44.67,0.0,0.0,44.83,44.83,44.83,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.72,44.72,44.72,0.0,0.0
2019-01-27,45.23,45.23,45.23,0.0,0.0,45.4,45.4,45.4,0.0,0.0,45.2,45.2,45.2,0.0,0.0,45.26,45.26,45.26,0.0,0.0
2019-02-03,44.8,44.8,44.8,0.0,0.0,44.89,44.89,44.89,0.0,0.0,44.67,44.67,44.67,0.0,0.0,44.89,44.89,44.89,0.0,0.0
2019-02-10,45.68,45.68,45.68,0.0,0.0,45.91,45.91,45.91,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2019-02-17,46.24,46.24,46.24,0.0,0.0,46.29,46.29,46.29,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.24,46.24,46.24,0.0,0.0
2019-02-24,46.54,46.54,46.54,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.35,46.35,46.35,0.0,0.0,46.52,46.52,46.52,0.0,0.0
2019-03-03,45.54,45.54,45.54,0.0,0.0,45.72,45.72,45.72,0.0,0.0,45.54,45.54,45.54,0.0,0.0,45.72,45.72,45.72,0.0,0.0
2019-03-10,46.89,46.89,46.89,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.89,46.89,46.89,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2019-03-17,46.7,46.7,46.7,0.0,0.0,46.75,46.75,46.75,0.0,0.0,46.31,46.31,46.31,0.0,0.0,46.35,46.35,46.35,0.0,0.0
2019-03-24,46.4,46.4,46.4,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.15,46.15,46.15,0.0,0.0,46.36,46.36,46.36,0.0,0.0
2019-03-31,47.13,47.13,47.13,0.0,0.0,47.3,47.3,47.3,0.0,0.0,47.12,47.12,47.12,0.0,0.0,47.23,47.23,47.23,0.0,0.0
2019-04-07,47.42,47.42,47.42,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.28,47.28,47.28,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-04-14,47.52,47.52,47.52,0.0,0.0,47.53,47.53,47.53,0.0,0.0,47.41,47.41,47.41,0.0,0.0,47.5,47.5,47.5,0.0,0.0
2019-04-21,47.08,47.08,47.08,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.04,47.04,47.04,0.0,0.0,47.08,47.08,47.08,0.0,0.0
2019-04-28,47.25,47.25,47.25,0.0,0.0,47.42,47.42,47.42,0.0,0.0,47.2,47.2,47.2,0.0,0.0,47.39,47.39,47.39,0.0,0.0
2019-05-05,46.03,46.03,46.03,0.0,0.0,46.37,46.37,46.37,0.0,0.0,45.8,45.8,45.8,0.0,0.0,46.29,46.29,46.29,0.0,0.0
2019-05-12,46.07,46.07,46.07,0.0,0.0,46.22,46.22,46.22,0.0,0.0,46.01,46.01,46.01,0.0,0.0,46.05,46.05,46.05,0.0,0.0
2019-05-19,46.18,46.18,46.18,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.04,46.04,46.04,0.0,0.0,46.17,46.17,46.17,0.0,0.0
2019-05-26,45.14,45.14,45.14,0.0,0.0,45.38,45.38,45.38,0.0,0.0,45.13,45.13,45.13,0.0,0.0,45.38,45.38,45.38,0.0,0.0
2019-06-02,46.86,46.86,46.86,0.0,0.0,47.11,47.11,47.11,0.0,0.0,46.85,46.85,46.85,0.0,0.0,46.97,46.97,46.97,0.0,0.0
2019-06-09,46.67,46.67,46.67,0.0,0.0,46.67,46.67,46.67,0.0,0.0,46.55,46.55,46.55,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-06-16,47.71,47.71,47.71,0.0,0.0,47.85,47.85,47.85,0.0,0.0,47.67,47.67,47.67,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-06-23,47.11,47.11,47.11,0.0,0.0,47.18,47.18,47.18,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2019-06-30,47.46,47.46,47.46,0.0,0.0,47.46,47.46,47.46,0.0,0.0,47.15,47.15,47.15,0.0,0.0,47.34,47.34,47.34,0.0,0.0
2019-07-07,47.12,47.12,47.12,0.0,0.0,47.13,47.13,47.13,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.11,47.11,47.11,0.0,0.0
2019-07-14,46.99,46.99,46.99,0.0,0.0,46.99,46.99,46.99,0.0,0.0,46.82,46.82,46.82,0.0,0.0,46.82,46.82,46.82,0.0,0.0
2019-07-21,46.74,46.74,46.74,0.0,0.0,46.77,46.77,46.77,0.0,0.0,46.69,46.69,46.69,0.0,0.0,46.74,46.74,46.74,0.0,0.0
2019-07-28,45.51,45.51,45.51,0.0,0.0,45.51,45.51,45.51,0.0,0.0,45.1,45.1,45.1,0.0,0.0,45.21,45.21,45.21,0.0,0.0
2019-08-04,44.78,44.78,44.78,0.0,0.0,44.84,44.84,44.84,0.0,0.0,44.59,44.59,44.59,0.0,0.0,44.74,44.74,44.74,0.0,0.0
2019-08-11,43.86,43.86,43.86,0.0,0.0,44.18,44.18,44.18,0.0,0.0,43.86,43.86,43.86,0.0,0.0,44.16,44.16,44.16,0.0,0.0
2019-08-18,44.25,44.25,44.25,0.0,0.0,44.56,44.56,44.56,0.0,0.0,43.9,43.9,43.9,0.0,0.0,43.91,43.91,43.91,0.0,0.0
2019-08-25,44.92,44.92,44.92,0.0,0.0,44.92,44.92,44.92,0.0,0.0,44.55,44.55,44.55,0.0,0.0,44.77,44.77,44.77,0.0,0.0
2019-09-01,45.58,45.58,45.58,0.0,0.0,45.62,45.62,45.62,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.58,45.58,45.58,0.0,0.0
2019-09-08,46.8,46.8,46.8,0.0,0.0,46.84,46.84,46.84,0.0,0.0,46.72,46.72,46.72,0.0,0.0,46.76,46.76,46.76,0.0,0.0
2019-09-15,46.78,46.78,46.78,0.0,0.0,46.81,46.81,46.81,0.0,0.0,46.57,46.57,46.57,0.0,0.0,46.57,46.57,46.57,0.0,0.0
2019-09-22,46.05,46.05,46.05,0.0,0.0,46.05,46.05,46.05,0.0,0.0,45.79,45.79,45.79,0.0,0.0,45.87,45.87,45.87,0.0,0.0
2019-09-29,44.85,44.85,44.85,0.0,0.0,45.15,45.15,45.15,0.0,0.0,44.82,44.82,44.82,0.0,0.0,45.14,45.14,45.14,0.0,0.0
2019-10-06,46.2,46.2,46.2,0.0,0.0,46.4,46.4,46.4,0.0,0.0,46.2,46.2,46.2,0.0,0.0,46.2,46.2,46.2,0.0,0.0
2019-10-13,46.67,46.67,46.67,0.0,0.0,46.8,46.8,46.8,0.0,0.0,46.63,46.63,46.63,0.0,0.0,46.72,46.72,46.72,0.0,0.0
2019-10-20,47.11,47.11,47.11,0.0,0.0,47.32,47.32,47.32,0.0,0.0,47.11,47.11,47.11,0.0,0.0,47.26,47.26,47.26,0.0,0.0
2019-10-27,47.65,47.65,47.65,0.0,0.0,47.68,47.68,47.68,0.0,0.0,47.57,47.57,47.57,0.0,0.0,47.67,47.67,47.67,0.0,0.0
2019-11-03,47.96,47.96,47.96,0.0,0.0,48.07,48.07,48.07,0.0,0.0,47.93,47.93,47.93,0.0,0.0,48.03,48.03,48.03,0.0,0.0
2019-11-10,47.73,47.73,47.73,0.0,0.0,47.92,47.92,47.92,0.0,0.0,47.73,47.73,47.73,0.0,0.0,47.92,47.92,47.92,0.0,0.0
2019-11-17,47.75,47.75,47.75,0.0,0.0,47.75,47.75,47.75,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.63,47.63,47.63,0.0,0.0
2019-11-24,47.55,47.55,47.55,0.0,0.0,47.64,47.64,47.64,0.0,0.0,47.55,47.55,47.55,0.0,0.0,47.55,47.55,47.55,0.0,0.0
2019-12-01,47.83,47.83,47.83,0.0,0.0,47.91,47.91,47.91,0.0,0.0,47.79,47.79,47.79,0.0,0.0,47.89,47.89,47.89,0.0,0.0
2019-12-08,48.7,48.7,48.7,0.0,0.0,48.92,48.92,48.92,0.0,0.0,48.59,48.59,48.59,0.0,0.0,48.74,48.74,48.74,0.0,0.0
2019-12-15,49.12,49.12,49.12,0.0,0.0,49.19,49.19,49.19,0.0,0.0,49.09,49.09,49.09,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2019-12-22,49.22,49.22,49.22,0.0,0.0,49.22,49.22,49.22,0.0,0.0,49.05,49.05,49.05,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2019-12-29,48.73,48.73,48.73,0.0,0.0,49.16,49.16,49.16,0.0,0.0,48.73,48.73,48.73,0.0,0.0,48.86,48.86,48.86,0.0,0.0
