Date,ALLE_Open_average,ALLE_Open_max,ALLE_Open_min,ALLE_Open_volatility,ALLE_Open_change,ALLE_High_average,ALLE_High_max,ALLE_High_min,ALLE_High_volatility,ALLE_High_change,ALLE_Low_average,ALLE_Low_max,ALLE_Low_min,ALLE_Low_volatility,ALLE_Low_change,ALLE_Close_average,ALLE_Close_max,ALLE_Close_min,ALLE_Close_volatility,ALLE_Close_change,ALLE_Volume_average,ALLE_Volume_max,ALLE_Volume_min,ALLE_Volume_volatility,ALLE_Volume_change
2018-01-14,84.9,85.86,84.3,1.5600000000000023,0.5499999999999972,85.548,86.28,84.64,1.6400000000000006,0.09000000000000341,83.896,84.56,83.55,1.0100000000000051,0.9200000000000017,84.872,86.23,84.05,2.180000000000007,1.730000000000004,663197,890243,477538,412705,-175213
2018-01-21,85.916,86.3,85.66,0.6400000000000006,0.6400000000000006,86.404,87.07,85.66,1.4099999999999966,1.4099999999999966,85.228,86.16,84.71,1.4500000000000028,1.4500000000000028,85.866,86.68,85.35,1.3300000000000125,1.3300000000000125,538746,675667,345438,330229,-84949
2018-01-28,84.722,86.18,81.49,4.690000000000012,-4.690000000000012,85.47999999999999,86.99,82.35,4.640000000000001,-4.290000000000006,83.23400000000001,85.51,79.01,6.5,-6.429999999999993,83.536,86.11,79.11,7.0,-6.329999999999998,763415,962300,527312,434988,434988
2018-02-04,78.934,79.92,77.65,2.269999999999996,1.5,80.358,81.2,79.02,2.180000000000007,-0.5300000000000011,77.774,79.74,76.15,3.589999999999989,2.219999999999999,79.12599999999999,80.11,77.32,2.7900000000000063,-0.35999999999999943,976532,1267433,578408,689025,-121579
2018-02-11,80.3475,82.19,78.93,3.259999999999991,2.719999999999999,81.75,83.53,80.4,3.1299999999999955,3.1299999999999955,80.015,81.85,78.75,3.0999999999999943,2.9099999999999966,81.15,82.72,79.65,3.069999999999993,3.069999999999993,768973,1074848,623258,451590,69034
2018-02-18,86.532,87.27,86.13,1.1400000000000006,0.3400000000000034,87.946,88.41,87.09,1.3199999999999932,-0.4099999999999966,85.622,85.97,85.3,0.6700000000000017,0.6700000000000017,86.488,87.85,85.66,2.1899999999999977,2.1899999999999977,1137835,1657002,798560,858442,-654082
2018-02-25,84.402,87.61,81.6,6.010000000000005,-5.989999999999995,85.112,87.85,82.43,5.4199999999999875,-4.539999999999992,82.932,86.69,80.59,6.099999999999994,-5.269999999999996,83.678,86.97,82.07,4.900000000000006,-3.9599999999999937,901658,1218552,559738,658814,-658814
2018-03-04,84.712,87.52,83.09,4.429999999999993,4.429999999999993,85.752,87.78,84.15,3.6299999999999955,3.4099999999999966,84.434,87.05,82.71,4.340000000000003,4.340000000000003,85.444,87.4,83.92,3.480000000000004,3.480000000000004,605355,706807,450479,256328,-84956
2018-03-11,86.17,87.7,85.37,2.3299999999999983,-1.8599999999999994,86.494,87.99,85.83,2.1599999999999966,-2.019999999999996,85.01,85.28,84.48,0.7999999999999972,-0.7999999999999972,85.612,86.09,85.25,0.8400000000000034,-0.8400000000000034,467719,676617,294409,382208,-235335
2018-03-18,85.076,85.77,84.14,1.6299999999999955,-1.1799999999999926,85.892,86.69,84.62,2.069999999999993,-1.6499999999999915,84.21,85.53,82.84,2.6899999999999977,-1.75,84.738,85.94,82.96,2.980000000000004,-1.0699999999999932,597955,812678,350007,462671,390099
