Date,GFF_Open_average,GFF_Open_max,GFF_Open_min,GFF_Open_volatility,GFF_Open_change,GFF_High_average,GFF_High_max,GFF_High_min,GFF_High_volatility,GFF_High_change,GFF_Low_average,GFF_Low_max,GFF_Low_min,GFF_Low_volatility,GFF_Low_change,GFF_Close_average,GFF_Close_max,GFF_Close_min,GFF_Close_volatility,GFF_Close_change,GFF_Volume_average,GFF_Volume_max,GFF_Volume_min,GFF_Volume_volatility,GFF_Volume_change
2018-01-14,20.77,21.0,20.4,0.6000000000000014,-0.05000000000000071,21.104,21.3,20.95,0.3500000000000014,-0.23000000000000043,20.46,20.75,20.25,0.5,0.5,20.78,21.0,20.35,0.6499999999999986,0.5499999999999972,80318,109309,61189,48120,-48120
2018-01-21,21.07,21.2,20.8,0.3999999999999986,0.1999999999999993,21.24,21.35,21.15,0.20000000000000284,0.15000000000000213,20.65,20.8,20.5,0.3000000000000007,0.1999999999999993,21.1,21.2,21.0,0.1999999999999993,-0.05000000000000071,76629,90080,62060,28020,20765
2018-01-28,19.64,20.9,18.3,2.599999999999998,-2.3500000000000014,19.93,21.85,18.4,3.450000000000003,-2.650000000000002,18.83,20.6,17.65,2.950000000000003,-2.8500000000000014,19.15,20.9,17.95,2.9499999999999993,-2.9499999999999993,179335,230358,105783,124575,79218
2018-02-04,18.32,18.6,17.95,0.6500000000000021,0.6500000000000021,18.62,18.75,18.35,0.3999999999999986,0.34999999999999787,17.85,18.05,17.6,0.4499999999999993,0.4499999999999993,18.38,18.7,18.05,0.6499999999999986,0.09999999999999787,179128,213446,113853,99593,-99593
2018-02-11,18.925,19.55,18.05,1.5,1.5,19.6125,20.4,18.8,1.5999999999999979,1.5999999999999979,18.7625,19.55,17.75,1.8000000000000007,1.8000000000000007,19.4625,20.15,18.65,1.5,1.5,137210,150776,112087,38689,9564
2018-02-18,20.43,20.6,20.15,0.45000000000000284,0.45000000000000284,20.79,20.95,20.6,0.34999999999999787,-0.34999999999999787,20.246,20.43,19.8,0.629999999999999,0.3999999999999986,20.46,20.55,20.35,0.1999999999999993,-0.09999999999999787,136451,251013,87881,163132,-120821
2018-02-25,19.06,20.35,18.35,2.0,-1.8500000000000014,19.43,20.6,18.8,1.8000000000000007,-1.5500000000000007,18.65,19.65,18.15,1.5,-1.2999999999999972,18.91,19.65,18.55,1.0999999999999979,-0.6999999999999993,146939,177137,114930,62207,3659
2018-03-04,19.17,19.75,18.6,1.1499999999999986,0.8000000000000007,19.48,20.25,18.85,1.3999999999999986,1.3000000000000007,18.91,19.7,18.25,1.4499999999999993,1.4499999999999993,19.25,20.0,18.7,1.3000000000000007,1.3000000000000007,139475,217442,87763,129679,83537
2018-03-11,19.406,20.15,18.48,1.6699999999999982,-1.6699999999999982,19.642,20.2,18.53,1.6699999999999982,-1.6699999999999982,19.09,19.45,18.1,1.3499999999999979,-1.3499999999999979,19.238,19.55,18.34,1.2100000000000009,-1.1600000000000001,176482,321072,120708,200364,13380
2018-03-18,18.516,18.86,18.29,0.5700000000000003,0.0,19.048,19.47,18.57,0.8999999999999986,-0.33999999999999986,18.262,18.57,17.96,0.6099999999999994,-0.22999999999999687,18.534,19.09,18.05,1.0399999999999991,-0.240000000000002,142992,203951,105668,98283,17105
2018-03-25,18.245,18.38,18.05,0.3299999999999983,-0.3299999999999983,18.4325,18.55,18.15,0.40000000000000213,-0.38000000000000256,17.84,18.05,17.45,0.6000000000000014,-0.5100000000000016,18.0,18.25,17.55,0.6999999999999993,-0.5500000000000007,201879,377225,122769,254456,-43648
2018-04-01,18.419999999999998,19.0,17.65,1.3500000000000014,1.1000000000000014,18.844,19.15,18.12,1.0299999999999976,0.8299999999999983,18.16,18.6,17.55,1.0500000000000007,0.9499999999999993,18.62,19.05,18.05,1.0,0.5,122683,166921,106893,60028,-15917
2018-04-08,18.97,19.45,18.65,0.8000000000000007,0.5999999999999979,19.3,19.95,19.0,0.9499999999999993,0.8999999999999986,18.77,19.25,18.6,0.6499999999999986,0.6499999999999986,19.11,19.9,18.65,1.25,1.25,104225,118533,79124,39409,5089
2018-04-15,20.39,20.65,19.9,0.75,0.6000000000000014,20.79,21.0,20.5,0.5,0.25,20.19,20.4,19.65,0.75,0.7000000000000028,20.55,20.65,20.4,0.25,0.20000000000000284,117390,141398,81477,59921,-59921
2018-04-22,20.27,20.75,20.0,0.75,-0.6999999999999993,20.46,20.85,20.15,0.7000000000000028,-0.7000000000000028,19.894000000000002,20.1,19.55,0.5500000000000007,-0.16999999999999815,20.15,20.3,19.9,0.40000000000000213,-0.3000000000000007,87652,113158,64215,48943,-24683
2018-04-29,20.4,21.9,19.8,2.099999999999998,1.9499999999999993,20.87,22.25,20.05,2.1999999999999993,2.1999999999999993,20.13,21.65,19.4,2.25,2.25,20.66,22.0,19.9,2.1000000000000014,2.1000000000000014,158098,288443,77289,211154,77932
2018-05-06,22.64,22.85,22.25,0.6000000000000014,0.3500000000000014,22.95,23.15,22.65,0.5,-0.5,22.3,22.5,22.15,0.3500000000000014,0.0,22.58,22.8,22.2,0.6000000000000014,-0.5500000000000007,129874,278202,54526,223676,-199431
2018-05-13,22.61,23.3,22.2,1.1000000000000014,1.1000000000000014,22.956,23.45,22.4,1.0500000000000007,0.9500000000000028,22.44,22.9,22.05,0.8499999999999979,0.8499999999999979,22.79,23.35,22.15,1.2000000000000028,1.1000000000000014,102570,167597,64175,103422,-14668
2018-05-20,22.9625,23.4,22.75,0.6499999999999986,-0.5499999999999972,23.1,23.4,22.95,0.4499999999999993,-0.34999999999999787,22.7,22.85,22.55,0.3000000000000007,-0.10000000000000142,22.8875,22.95,22.85,0.09999999999999787,0.05000000000000071,68141,86017,53538,32479,-8580
2018-05-27,22.900000000000002,23.1,22.7,0.40000000000000213,0.25,23.14,23.5,22.95,0.5500000000000007,0.5500000000000007,22.586,22.88,22.35,0.5299999999999976,0.5299999999999976,22.94,23.45,22.55,0.8999999999999986,0.8999999999999986,86177,99635,70488,29147,22621
