Date,REV_Open_average,REV_Open_max,REV_Open_min,REV_Open_volatility,REV_Open_change,REV_High_average,REV_High_max,REV_High_min,REV_High_volatility,REV_High_change,REV_Low_average,REV_Low_max,REV_Low_min,REV_Low_volatility,REV_Low_change,REV_Close_average,REV_Close_max,REV_Close_min,REV_Close_volatility,REV_Close_change,REV_Volume_average,REV_Volume_max,REV_Volume_min,REV_Volume_volatility,REV_Volume_change
2018-01-14,21.9625,22.35,21.6,0.75,-0.75,22.3875,22.8,21.95,0.8500000000000014,-0.1999999999999993,21.6375,21.85,21.45,0.40000000000000213,-0.04999999999999716,21.975,22.35,21.65,0.7000000000000028,0.5,55667,79758,31913,47845,18961
2018-01-21,22.65,23.2,22.3,0.8999999999999986,0.6499999999999986,23.08,23.75,22.4,1.3500000000000014,0.5499999999999972,22.28,23.0,22.0,1.0,0.14999999999999858,22.82,23.2,22.35,0.8499999999999979,0.75,73955,109890,46869,63021,50197
2018-01-28,21.42,23.05,20.35,2.6999999999999993,-2.1000000000000014,21.806,23.05,21.1,1.9499999999999993,-1.6700000000000017,20.51,22.0,20.0,2.0,-1.8999999999999986,20.93,22.0,20.2,1.8000000000000007,-1.8000000000000007,75865,116765,39344,77421,29683
2018-02-04,20.27,20.65,19.7,0.9499999999999993,0.3000000000000007,20.96,21.55,20.65,0.9000000000000021,-0.3500000000000014,19.75,20.0,19.45,0.5500000000000007,-0.3500000000000014,20.3,20.65,19.95,0.6999999999999993,0.4499999999999993,85209,118480,29587,88893,1981
2018-02-11,20.85,21.2,20.5,0.6999999999999993,0.5500000000000007,21.330000000000002,21.5,21.05,0.4499999999999993,0.04999999999999716,20.39,20.7,20.0,0.6999999999999993,0.14999999999999858,20.93,21.4,20.6,0.7999999999999972,-0.4499999999999993,50925,68092,36264,31828,7276
2018-02-18,20.2625,20.4,20.1,0.29999999999999716,-0.14999999999999858,20.8,21.0,20.45,0.5500000000000007,0.1999999999999993,19.9125,20.15,19.7,0.4499999999999993,-0.29999999999999716,20.2375,20.7,19.95,0.75,0.4499999999999993,75795,108206,35613,72593,-2407
2018-02-25,20.47,21.2,19.7,1.5,-1.0,21.09,21.7,20.2,1.5,-0.05000000000000071,19.99,20.5,19.5,1.0,-0.5,20.57,21.65,19.7,1.9499999999999993,0.5,52852,58129,48010,10119,-2242
2018-03-04,21.939999999999998,22.3,21.45,0.8500000000000014,0.8500000000000014,22.330000000000002,22.55,22.15,0.40000000000000213,0.15000000000000213,21.45,22.15,21.0,1.1499999999999986,0.04999999999999716,21.95,22.35,21.3,1.0500000000000007,-0.5,62980,113975,35176,78799,-53472
2018-03-11,21.54,21.85,21.25,0.6000000000000014,0.5,22.9,26.8,21.65,5.150000000000002,5.150000000000002,20.69,21.2,19.3,1.8999999999999986,-1.6999999999999993,22.19,25.15,21.2,3.9499999999999993,3.6499999999999986,216866,893737,37025,856712,856712
2018-03-18,22.74,24.55,21.25,3.3000000000000007,-3.3000000000000007,23.01,24.75,21.6,3.1499999999999986,-3.1499999999999986,21.75,22.55,20.65,1.9000000000000021,-1.9000000000000021,21.95,23.4,20.75,2.6499999999999986,-2.6499999999999986,73126,154890,35425,119465,-98976
2018-03-25,20.575,21.0,20.4,0.6000000000000014,-0.6000000000000014,21.0375,21.4,20.75,0.6499999999999986,0.25,20.1875,20.4,19.9,0.5,0.14999999999999858,20.475,20.6,20.4,0.20000000000000284,0.20000000000000284,64547,87832,45408,42424,20172
2018-04-01,22.37,23.55,20.65,2.900000000000002,2.5500000000000007,23.3,24.1,21.85,2.25,2.25,21.88,22.8,20.2,2.6000000000000014,2.6000000000000014,22.9,23.25,21.75,1.5,1.3500000000000014,81392,131171,52525,78646,-61276
2018-04-08,22.4,23.1,21.5,1.6000000000000014,-1.5,22.828,23.25,22.05,1.1999999999999993,-1.1899999999999977,21.7,22.7,20.75,1.9499999999999993,-1.9499999999999993,21.99,22.9,21.2,1.6999999999999993,-1.6999999999999993,56303,77102,27376,49726,27348
2018-04-15,22.71,23.55,21.25,2.3000000000000007,2.1499999999999986,23.5,24.45,21.75,2.6999999999999993,1.8999999999999986,21.8,22.7,20.55,2.1499999999999986,1.6999999999999993,23.1,23.65,21.6,2.049999999999997,1.5499999999999972,156924,322297,67689,254608,79002
2018-04-22,22.89,23.2,22.55,0.6499999999999986,-0.25,23.282,23.5,22.8,0.6999999999999993,0.08999999999999986,22.44,22.75,22.05,0.6999999999999993,0.6499999999999986,22.79,23.1,22.5,0.6000000000000014,0.6000000000000014,62457,81964,29872,52092,-17050
2018-04-29,22.25,23.15,21.35,1.7999999999999972,-1.7999999999999972,22.32,23.3,21.35,1.9499999999999993,-1.75,21.242,22.5,19.95,2.5500000000000007,-2.5500000000000007,21.62,22.8,20.4,2.400000000000002,-2.400000000000002,65428,109283,37210,72073,8350
2018-05-06,19.6,20.55,17.9,2.650000000000002,-2.6000000000000014,19.82,20.7,17.9,2.8000000000000007,-2.700000000000003,18.71,19.75,16.65,3.1000000000000014,-3.1000000000000014,19.22,20.55,17.55,3.0,-3.0,172330,260826,110676,150150,124851
2018-05-13,17.63,18.35,17.05,1.3000000000000007,0.7000000000000028,18.13,18.75,17.2,1.5500000000000007,1.0500000000000007,17.222,18.1,16.7,1.4000000000000021,1.2000000000000028,17.79,18.45,16.85,1.5999999999999979,1.1499999999999986,147003,180040,89926,90114,-72606
2018-05-20,18.0,18.65,17.4,1.25,-1.2000000000000028,18.43,19.45,17.65,1.8000000000000007,-0.9500000000000028,17.31,17.75,17.0,0.75,-0.4499999999999993,17.84,18.85,17.4,1.4500000000000028,-0.1999999999999993,142796,291506,77226,214280,-9714
2018-05-27,17.1625,17.5,16.8,0.6999999999999993,-0.14999999999999858,17.4,17.6,17.15,0.45000000000000284,-0.14999999999999858,16.5375,16.75,16.35,0.3999999999999986,-0.25,16.85,17.25,16.5,0.75,-0.3500000000000014,155535,247561,111348,136213,17930
2018-06-03,16.81,17.75,16.3,1.4499999999999993,1.1999999999999993,17.918,19.95,16.95,3.0,2.9499999999999993,16.72,17.6,16.25,1.3500000000000014,1.3000000000000007,17.24,18.9,16.4,2.5,2.5,286977,472209,112328,359881,227064
2018-06-10,18.96,19.6,18.5,1.1000000000000014,-0.1999999999999993,19.516000000000002,19.85,19.05,0.8000000000000007,-0.3299999999999983,18.490000000000002,18.6,18.3,0.3000000000000007,0.10000000000000142,18.91,19.15,18.7,0.4499999999999993,-0.25,211383,262041,156068,105973,-101570
2018-06-17,18.5,18.9,18.2,0.6999999999999993,-0.6499999999999986,18.631999999999998,19.0,18.31,0.6900000000000013,-0.6900000000000013,18.07,18.3,17.85,0.4499999999999993,-0.3999999999999986,18.32,18.6,18.05,0.5500000000000007,-0.5500000000000007,209313,497682,111426,386256,342409
2018-06-24,17.7,18.35,16.9,1.4500000000000028,-1.1500000000000021,17.908,18.35,17.2,1.1500000000000021,-0.75,17.22,17.8,16.75,1.0500000000000007,-0.8999999999999986,17.6,18.3,16.9,1.4000000000000021,-0.75,148320,203467,78990,124477,-24244
2018-07-01,17.625,18.0,17.4,0.6000000000000014,0.6000000000000014,17.9,18.2,17.6,0.5999999999999979,0.5,17.3125,17.4,17.15,0.25,0.20000000000000284,17.55,18.0,17.35,0.6499999999999986,0.09999999999999787,76166,96270,27052,69218,-8191
2018-07-08,17.35,17.45,17.25,0.1999999999999993,-0.1999999999999993,17.488,17.61,17.4,0.21000000000000085,-0.21000000000000085,17.14,17.2,17.05,0.14999999999999858,0.0,17.34,17.4,17.25,0.14999999999999858,0.10000000000000142,60541,114976,30009,84967,-84967
2018-07-15,16.8,17.3,16.5,0.8000000000000007,-0.75,16.97,17.45,16.7,0.75,-0.75,16.34,16.75,16.1,0.6499999999999986,-0.5500000000000007,16.63,16.95,16.3,0.6499999999999986,-0.6499999999999986,100241,173550,58828,114722,-9534
2018-07-22,15.74,16.3,14.85,1.450000000000001,-0.15000000000000213,16.06,16.35,15.2,1.1500000000000021,-0.10000000000000142,15.05,15.9,14.35,1.5500000000000007,-0.8499999999999996,15.479999999999999,16.2,14.7,1.5,-0.9999999999999982,135448,208624,87174,121450,2477
2018-07-29,15.38,15.85,15.05,0.7999999999999989,0.6999999999999993,15.82,16.4,15.35,1.049999999999999,1.049999999999999,15.1,15.6,14.85,0.75,0.75,15.5,15.75,15.2,0.5500000000000007,0.40000000000000036,123916,256588,71599,184989,-11892
2018-08-05,15.5,16.0,14.4,1.5999999999999996,0.3000000000000007,16.45,17.55,15.8,1.75,1.75,15.25,15.7,14.0,1.6999999999999993,0.29999999999999893,16.19,17.25,15.7,1.5500000000000007,1.5500000000000007,140623,276480,25737,250743,173328
2018-08-12,17.45,17.6,17.35,0.25,0.10000000000000142,17.772,18.0,17.62,0.379999999999999,0.0799999999999983,16.990000000000002,17.3,16.5,0.8000000000000007,0.5500000000000007,17.41,17.5,17.3,0.1999999999999993,-0.09999999999999787,147766,191001,128599,62402,-62402
2018-08-19,19.19,20.85,17.35,3.5,3.5,20.616,21.8,17.55,4.25,3.9299999999999997,18.958,20.8,17.15,3.650000000000002,3.650000000000002,20.11,21.15,17.5,3.6499999999999986,3.6000000000000014,231751,555141,85035,470106,65682
2018-08-26,20.9,21.4,20.45,0.9499999999999993,0.34999999999999787,21.362000000000002,21.96,21.1,0.8599999999999994,0.8100000000000023,20.64,21.15,20.2,0.9499999999999993,0.9499999999999993,21.1,21.75,20.55,1.1999999999999993,1.1999999999999993,97159,109385,81560,27825,27825
2018-09-02,22.5,23.0,21.75,1.25,1.0,23.1375,23.5,22.6,0.8999999999999986,0.6499999999999986,22.35,22.7,21.6,1.0999999999999979,1.0999999999999979,22.9125,23.1,22.5,0.6000000000000014,0.6000000000000014,119268,199115,49437,149678,-71930
2018-09-09,21.57,23.1,20.7,2.400000000000002,-1.6000000000000014,22.04,23.2,21.2,2.0,-0.3000000000000007,20.892,21.5,20.25,1.25,0.120000000000001,21.45,22.85,20.75,2.1000000000000014,1.3500000000000014,110176,176092,82329,93763,92251
2018-09-16,23.4,25.0,22.2,2.8000000000000007,-1.0500000000000007,24.11,25.5,22.9,2.6000000000000014,-0.3500000000000014,22.418,23.75,19.44,4.309999999999999,-3.3099999999999987,23.419999999999998,25.2,21.25,3.9499999999999993,-1.9499999999999993,371931,702462,130114,572348,535821
2018-09-23,21.65,22.55,21.15,1.4000000000000021,0.5,22.56,23.15,21.65,1.5,-0.1999999999999993,21.172,21.75,20.9,0.8500000000000014,0.6400000000000006,21.77,22.3,21.1,1.1999999999999993,0.15000000000000213,169226,264627,68407,196220,-196220
2018-09-30,21.61,22.4,20.44,1.9599999999999973,-1.9599999999999973,21.782,22.5,20.61,1.8900000000000006,-1.8900000000000006,20.982,22.1,19.77,2.330000000000002,-2.330000000000002,21.186,22.16,20.17,1.9899999999999984,-1.9899999999999984,96645,145813,78389,67424,13420
2018-10-07,22.564,24.67,20.24,4.430000000000003,4.040000000000003,24.83,25.88,21.76,4.119999999999997,3.6899999999999977,22.102,23.96,20.11,3.8500000000000014,3.8500000000000014,23.564,24.49,20.56,3.9299999999999997,3.900000000000002,447423,1013267,121982,891285,149797
2018-10-14,25.322,26.19,24.51,1.6799999999999997,0.14999999999999858,26.284,26.84,25.25,1.5899999999999999,0.4299999999999997,24.518,25.66,23.91,1.75,-0.23000000000000043,25.3,26.5,24.23,2.2699999999999996,-1.0,319814,478232,191329,286903,286903
2018-10-21,25.514,26.7,24.6,2.099999999999998,1.9100000000000001,26.69,27.7,25.23,2.469999999999999,2.469999999999999,25.13,26.19,24.22,1.9700000000000024,1.9700000000000024,26.098,27.6,24.86,2.740000000000002,2.740000000000002,392339,596408,203371,393037,141729
2018-10-28,22.972,27.45,21.61,5.84,-5.77,23.542,28.05,21.89,6.16,-5.550000000000001,20.896,21.51,20.12,1.3900000000000006,-0.16000000000000014,21.786,22.78,21.0,1.7800000000000011,-0.7000000000000028,332578,684060,116557,567503,-567503
2018-11-04,23.084,26.3,21.91,4.390000000000001,4.140000000000001,24.288,29.62,22.39,7.23,6.470000000000002,22.176000000000002,24.05,21.51,2.539999999999999,2.3000000000000007,23.376,28.61,21.8,6.809999999999999,6.030000000000001,329991,1017891,149657,868234,868234
2018-11-11,28.106,28.66,27.65,1.0100000000000016,-0.5100000000000016,28.866,29.28,28.39,0.8900000000000006,-0.8900000000000006,27.009999999999998,27.99,25.88,2.1099999999999994,1.1799999999999997,28.208,28.75,27.91,0.8399999999999999,-0.6400000000000006,204690,345821,82311,263510,-59753
2018-11-18,27.345,28.0,26.67,1.3299999999999983,-1.3299999999999983,27.7325,28.0,27.47,0.5300000000000011,-0.379999999999999,26.9325,27.06,26.67,0.389999999999997,-0.31999999999999673,27.3225,27.68,27.16,0.5199999999999996,-0.41999999999999815,141563,220104,33732,186372,-160839
2018-11-25,27.38,28.06,26.44,1.6199999999999974,-0.8299999999999983,27.764,28.56,26.47,2.09,-1.0800000000000018,26.54,27.34,24.95,2.3900000000000006,-1.8300000000000018,26.882,28.09,24.99,3.1000000000000014,-2.4800000000000004,111014,170591,49534,121057,55563
2018-12-02,24.32,25.19,22.76,2.4299999999999997,-0.7899999999999991,24.93,25.54,24.45,1.0899999999999999,-1.009999999999998,23.122500000000002,24.17,22.41,1.7600000000000016,-0.6800000000000033,24.197499999999998,25.14,22.86,2.280000000000001,-0.740000000000002,142110,229790,112379,117411,-494
2018-12-09,25.018,25.5,24.53,0.9699999999999989,0.2799999999999976,25.44,26.12,24.7,1.4200000000000017,0.8500000000000014,24.434,24.99,23.88,1.1099999999999994,0.990000000000002,24.951999999999998,25.82,24.49,1.3300000000000018,0.46000000000000085,102771,169756,63352,106404,-74834
2018-12-16,24.316,24.69,23.96,0.7300000000000004,-0.6899999999999977,24.692,25.14,23.97,1.1700000000000017,-0.9600000000000009,23.154,23.68,22.71,0.9699999999999989,-0.6900000000000013,23.946,24.51,22.78,1.7300000000000004,-1.7099999999999973,190187,544278,67637,476641,425635
2018-12-23,23.59,24.75,22.75,2.0,2.0,24.405,25.36,23.67,1.6899999999999977,1.6899999999999977,22.9,23.65,22.14,1.509999999999998,1.2399999999999984,23.98,24.82,22.87,1.9499999999999993,1.8000000000000007,119654,195120,75317,119803,7041
2018-12-30,25.71,26.55,24.99,1.5600000000000023,1.1800000000000033,26.35,27.0,25.3,1.6999999999999993,1.6999999999999993,25.072499999999998,25.72,24.55,1.1699999999999982,0.7799999999999976,26.0825,26.93,25.19,1.7399999999999984,1.7399999999999984,82100,125679,48150,77529,25284
2019-01-06,27.366,27.94,26.83,1.110000000000003,-0.5599999999999987,27.74,28.6,26.91,1.6900000000000013,-1.6900000000000013,26.776,27.31,26.21,1.0999999999999979,-0.8499999999999979,27.32,28.28,26.69,1.5899999999999999,-1.5,79896,159542,29749,129793,-129793
2019-01-13,26.432,26.72,25.75,0.9699999999999989,-0.21999999999999886,27.16,27.91,26.82,1.0899999999999999,-1.0899999999999999,25.766000000000002,26.25,25.2,1.0500000000000007,-0.9200000000000017,26.274,26.78,25.74,1.0400000000000027,-1.0199999999999996,75454,93050,51882,41168,31998
2019-01-20,24.7425,25.07,24.5,0.5700000000000003,0.14999999999999858,25.385,25.85,25.17,0.6799999999999997,-0.08000000000000185,24.455,24.48,24.42,0.05999999999999872,0.029999999999997584,24.7,24.84,24.59,0.25,-0.14000000000000057,54890,95806,38309,57497,-51838
2019-01-27,25.144,26.0,24.57,1.4299999999999997,1.4299999999999997,26.246,27.11,25.53,1.5799999999999983,1.5799999999999983,24.848,25.7,24.4,1.3000000000000007,1.3000000000000007,25.594,26.41,24.94,1.4699999999999989,1.4699999999999989,71289,118768,49927,68841,6574
2019-02-03,25.71,26.51,24.69,1.8200000000000003,-1.0,26.164,26.93,25.69,1.2399999999999984,-0.9499999999999993,25.082,25.82,24.56,1.2600000000000016,-0.9499999999999993,25.556,26.17,24.87,1.3000000000000007,-0.7900000000000027,54448,66109,48421,17688,-14974
2019-02-10,25.904,26.86,25.3,1.5599999999999987,1.5599999999999987,26.612,27.15,25.72,1.4299999999999997,1.3599999999999994,25.604,26.37,24.92,1.4499999999999993,1.4499999999999993,26.164,26.79,25.43,1.3599999999999994,1.1600000000000001,63714,89447,45803,43644,-10865
