Date,OPHC_stock_Open_average,OPHC_stock_Open_max,OPHC_stock_Open_min,OPHC_stock_Open_volatility,OPHC_stock_Open_change,OPHC_stock_High_average,OPHC_stock_High_max,OPHC_stock_High_min,OPHC_stock_High_volatility,OPHC_stock_High_change,OPHC_stock_Low_average,OPHC_stock_Low_max,OPHC_stock_Low_min,OPHC_stock_Low_volatility,OPHC_stock_Low_change,OPHC_stock_Close_average,OPHC_stock_Close_max,OPHC_stock_Close_min,OPHC_stock_Close_volatility,OPHC_stock_Close_change,OPHC_stock_Volume_average,OPHC_stock_Volume_max,OPHC_stock_Volume_min,OPHC_stock_Volume_volatility,OPHC_stock_Volume_change
2018-04-15,4.8144,4.9,4.75,0.15000000000000036,0.12199999999999989,4.8684,5.05,4.76,0.29000000000000004,0.1120000000000001,4.7459999999999996,4.88,4.58,0.2999999999999998,0.02999999999999936,4.824,4.95,4.76,0.1900000000000004,0.009999999999999787,5916,21403,518,20885,-22
2018-04-22,4.74275,4.82,4.62,0.20000000000000018,0.07000000000000028,4.9807500000000005,5.252000000000001,4.781000000000001,0.4710000000000001,0.20200000000000085,4.593,4.7,4.51,0.1900000000000004,0.06300000000000061,4.74575,4.955,4.51,0.4450000000000003,0.2569999999999997,26990,54940,5100,49840,28036
2018-04-29,4.624,5.17,4.42,0.75,-0.6100000000000003,5.044,5.795,4.468,1.327,-0.8879999999999999,4.372,4.53,4.1,0.4300000000000006,-0.08000000000000007,4.5328,4.69,4.3839999999999995,0.30600000000000094,0.16000000000000014,33927,104532,8958,95574,-95574
2018-05-06,4.7108,4.894,4.57,0.32399999999999984,-0.32399999999999984,4.928,5.2,4.81,0.39000000000000057,-0.33000000000000007,4.6286,4.795,4.473,0.32200000000000006,-0.22499999999999964,4.7912,4.92,4.52,0.40000000000000036,0.06400000000000006,7167,16495,3182,13313,-11811
2018-05-13,4.892,6.0,4.55,1.4500000000000002,1.4500000000000002,5.506,7.18,4.65,2.5299999999999994,1.2999999999999998,4.776,5.48,4.55,0.9300000000000006,0.9300000000000006,5.166,6.25,4.6,1.6500000000000004,0.7400000000000002,233077,1054579,1117,1053462,94455
2018-05-20,5.41,5.69,4.98,0.71,-0.5299999999999994,5.634,5.89,5.15,0.7399999999999993,-0.6299999999999999,5.2082,5.48,4.85,0.6300000000000008,-0.6300000000000008,5.336,5.78,5.01,0.7700000000000005,-0.6400000000000006,27661,60003,13353,46650,4795
2018-05-27,5.385,5.75,5.09,0.6600000000000001,0.25,5.5752500000000005,5.861000000000001,5.37,0.49100000000000055,-0.019999999999999574,5.135,5.2,5.09,0.11000000000000032,0.009999999999999787,5.375,5.59,5.24,0.34999999999999964,-0.08000000000000007,21444,40812,7055,33757,-788
2018-06-03,5.1258,5.2,5.04,0.16000000000000014,-0.01899999999999924,5.314,5.5,5.205,0.29499999999999993,0.031000000000000583,5.054,5.11,5.0,0.11000000000000032,0.09000000000000075,5.1692,5.32,5.09,0.23000000000000043,0.1460000000000008,4363,8330,598,7732,-3306
2018-06-10,5.1732000000000005,5.25,5.0,0.25,-0.07000000000000028,5.316,5.39,5.25,0.13999999999999968,-0.09999999999999964,5.0398000000000005,5.25,4.961,0.2889999999999997,-0.2889999999999997,5.1734,5.32,5.01,0.3100000000000005,-0.2599999999999998,6490,14601,466,14135,741
2018-06-17,4.968,5.13,4.82,0.3099999999999996,-0.1200000000000001,5.1888,5.667999999999999,4.82,0.847999999999999,0.6179999999999994,4.821,4.935,4.7,0.23499999999999943,-0.23499999999999943,4.92,5.085,4.76,0.3250000000000002,0.06500000000000039,20655,76051,1378,74673,74673
2018-06-24,4.808,4.94,4.72,0.22000000000000064,-0.22000000000000064,5.0388,5.439,4.777,0.6619999999999999,-0.2110000000000003,4.57,4.69,4.5,0.1900000000000004,-0.08000000000000007,4.642,4.82,4.5,0.3200000000000003,-0.2699999999999996,13113,29255,6491,22764,-5269
2018-07-01,4.78125,4.855,4.68,0.1750000000000007,0.1750000000000007,4.88275,4.95,4.81,0.14000000000000057,0.04500000000000082,4.665,4.75,4.55,0.20000000000000018,0.13999999999999968,4.8,4.95,4.72,0.23000000000000043,0.0600000000000005,6582,13466,3475,9991,-9991
2018-07-08,4.9156,5.05,4.73,0.3199999999999994,0.3199999999999994,5.093,5.184,5.0,0.18400000000000016,0.04999999999999982,4.8932,5.04,4.638,0.40200000000000014,0.40200000000000014,5.0546,5.113,5.0,0.11300000000000043,0.04999999999999982,6385,21861,1233,20628,-2432
2018-07-15,5.04325,5.16,4.944,0.2160000000000002,-0.11599999999999966,5.1775,5.4,5.01,0.39000000000000057,-0.39000000000000057,4.94825,5.0089999999999995,4.9,0.1089999999999991,0.043999999999999595,5.0725,5.21,4.94,0.2699999999999996,-0.20000000000000018,1902,4295,336,3959,-2742
2018-07-22,4.868,4.92,4.8,0.1200000000000001,-0.08999999999999986,4.951,5.02,4.89,0.1299999999999999,0.09000000000000075,4.7284,4.9,4.6,0.3000000000000007,-0.29000000000000004,4.903,5.0,4.76,0.2400000000000002,-0.1299999999999999,9183,20048,0,20048,6020
2018-07-29,4.99,5.24,4.87,0.3700000000000001,0.0600000000000005,5.114,5.25,4.94,0.3099999999999996,-0.11000000000000032,4.758,4.95,4.53,0.41999999999999993,0.10000000000000053,5.0236,5.21,4.88,0.33000000000000007,-0.08000000000000007,5324,12327,1839,10488,-6833
2018-08-05,5.2812,5.75,5.0,0.75,0.6440000000000001,5.7894000000000005,6.49,5.106,1.3840000000000003,0.7260000000000009,5.2012,5.45,5.0,0.4500000000000002,0.24399999999999977,5.4592,5.69,5.106,0.5840000000000005,0.39400000000000013,31219,110750,1319,109431,10793
2018-08-12,5.3412,5.55,5.01,0.54,0.12400000000000055,5.515,5.74,5.276,0.4640000000000004,0.12400000000000055,5.1442,5.3,5.01,0.29000000000000004,0.11100000000000065,5.26,5.45,5.1,0.35000000000000053,0.25,8726,19890,2274,17616,2099
2018-08-19,5.1495999999999995,5.26,5.055,0.20500000000000007,-0.16500000000000004,5.1834,5.349,5.055,0.2940000000000005,-0.2940000000000005,5.0956,5.15,5.055,0.09500000000000064,-0.004999999999999893,5.1436,5.3,5.055,0.2450000000000001,-0.2450000000000001,2114,6322,247,6075,-2360
2018-08-26,4.97125,5.07,4.9,0.16999999999999993,0.009999999999999787,5.13575,5.17,5.093,0.07699999999999996,-0.03000000000000025,4.94,5.07,4.88,0.1900000000000004,0.009999999999999787,5.075,5.17,4.92,0.25,-0.25,3997,9908,1045,8863,7336
2018-09-02,5.113,5.2,4.98,0.21999999999999975,0.11899999999999977,5.285500000000001,5.49,5.12,0.3700000000000001,0.08000000000000007,5.0405,5.2,4.882,0.3180000000000005,0.3180000000000005,5.17325,5.49,4.882,0.6080000000000005,0.3180000000000005,4075,6451,118,6333,-4345
2018-09-09,5.1754,5.436,5.04,0.3959999999999999,0.1410000000000009,5.3302000000000005,5.5,5.234,0.266,-0.25899999999999945,5.0376,5.188,4.88,0.30799999999999983,0.18799999999999972,5.1396,5.26,4.88,0.3799999999999999,-0.02200000000000024,6868,26469,559,25910,-25910
2018-09-16,5.104,5.39,4.93,0.45999999999999996,-0.11000000000000032,5.1768,5.39,5.048,0.34199999999999964,0.05399999999999938,4.966,5.0,4.91,0.08999999999999986,-0.0600000000000005,5.0782,5.17,5.01,0.16000000000000014,0.05399999999999938,2552,5590,1240,4350,-133
2018-09-23,5.018,5.145,4.91,0.23499999999999943,0.16699999999999982,5.0614,5.145,4.963,0.1819999999999995,-0.022999999999999687,5.0028,5.145,4.88,0.2649999999999997,0.18700000000000028,5.0214,5.145,4.9,0.24499999999999922,0.1769999999999996,1173,2814,367,2447,-1184
2018-09-30,5.1552,5.25,5.02,0.23000000000000043,0.23000000000000043,5.3088,5.746,5.03,0.7160000000000002,0.33999999999999986,5.0775999999999994,5.25,5.0,0.25,0.23000000000000043,5.1776,5.27,5.02,0.25,0.23000000000000043,5359,19417,255,19162,-76
2018-10-07,5.024,5.25,4.61,0.6399999999999997,-0.2699999999999996,5.094,5.25,4.96,0.29000000000000004,-0.2699999999999996,4.87,5.25,4.6,0.6500000000000004,-0.2699999999999996,4.9214,5.25,4.709,0.5410000000000004,-0.2699999999999996,5645,16933,221,16712,-1833
2018-10-14,4.8866000000000005,5.073,4.65,0.42300000000000004,-0.3199999999999994,4.9386,5.1,4.75,0.34999999999999964,-0.16999999999999993,4.792,4.99,4.5,0.4900000000000002,-0.3199999999999994,4.843999999999999,5.1,4.5,0.5999999999999996,-0.16999999999999993,6497,22086,0,22086,22086
2018-10-21,4.744,5.82,4.17,1.6500000000000004,-1.6500000000000004,4.7976,5.94,4.21,1.7300000000000004,-1.662,4.276,4.66,3.91,0.75,-0.3700000000000001,4.3936,4.66,4.01,0.6500000000000004,-0.34199999999999964,6835,26482,0,26482,-25752
2018-10-28,4.388,4.75,3.93,0.8199999999999998,0.8199999999999998,4.802,5.5,4.24,1.2599999999999998,-0.04999999999999982,4.1579999999999995,4.6,3.93,0.6699999999999995,0.6699999999999995,4.4484,4.761,4.186,0.5750000000000002,0.5750000000000002,17285,75767,834,74933,-510
2018-11-04,4.8004,5.0,4.312,0.6879999999999997,0.6879999999999997,4.996,5.2,4.79,0.41000000000000014,0.20999999999999996,4.6424,4.99,4.312,0.6779999999999999,0.5979999999999999,4.722,5.0,4.44,0.5599999999999996,0.5099999999999998,1810,2618,1031,1587,-25
2018-11-11,4.66,4.84,4.34,0.5,-0.5,4.8525,5.28,4.41,0.8700000000000001,-0.4299999999999997,4.46375,4.5969999999999995,4.25,0.34699999999999953,-0.17799999999999994,4.64375,4.985,4.34,0.6450000000000005,-0.11000000000000032,5264,7286,3360,3926,-400
2018-11-18,4.3100000000000005,4.44,4.18,0.2600000000000007,-0.2600000000000007,4.3100000000000005,4.44,4.18,0.2600000000000007,-0.2600000000000007,4.199,4.44,3.958,0.4820000000000002,-0.4820000000000002,4.244,4.44,4.048,0.39200000000000035,-0.39200000000000035,1516,3033,0,3033,3033
2018-11-25,4.055,4.3,3.88,0.41999999999999993,0.31499999999999995,4.12,4.3,3.88,0.41999999999999993,0.1200000000000001,3.915,3.985,3.88,0.10499999999999998,-0.10499999999999998,3.98,4.18,3.88,0.2999999999999998,-0.2999999999999998,858,2093,0,2093,1610
2018-12-02,4.015,4.13,3.9,0.22999999999999998,0.22999999999999998,4.13,4.13,4.13,0.0,0.0,3.8499999999999996,4.13,3.57,0.56,0.56,4.13,4.13,4.13,0.0,0.0,1553,2595,511,2084,-2084
2018-12-09,3.792,4.0,3.38,0.6200000000000001,-0.08999999999999986,3.796,4.0,3.38,0.6200000000000001,-0.08999999999999986,3.652,3.78,3.38,0.3999999999999999,-0.10999999999999988,3.6596,3.7880000000000003,3.38,0.40800000000000036,-0.10999999999999988,1564,4281,0,4281,-2656
2018-12-16,3.39,3.6,3.03,0.5700000000000003,-0.5700000000000003,3.458,3.6,3.15,0.4500000000000002,-0.4500000000000002,3.13,3.6,2.7,0.8999999999999999,-0.8999999999999999,3.23,3.6,2.7,0.8999999999999999,-0.8999999999999999,4131,12506,100,12406,2286
2018-12-23,2.9975,3.05,2.89,0.1599999999999997,0.10999999999999988,2.9995,3.05,2.89,0.1599999999999997,0.11799999999999988,2.9975,3.05,2.89,0.1599999999999997,0.10999999999999988,2.9975,3.05,2.89,0.1599999999999997,0.10999999999999988,387,690,138,552,114
2018-12-30,2.78,2.78,2.78,0.0,0.0,3.3,3.3,3.3,0.0,0.0,2.78,2.78,2.78,0.0,0.0,3.3,3.3,3.3,0.0,0.0,864,864,864,0,0
2019-01-06,3.601,3.93,3.4,0.5300000000000002,0.1739999999999995,3.90075,4.58,3.45,1.13,0.1739999999999995,3.4025,3.63,3.19,0.43999999999999995,-0.20999999999999996,3.615,3.84,3.4,0.43999999999999995,0.07000000000000028,2277,4930,363,4567,644
2019-01-13,3.172,3.426,2.69,0.7360000000000002,-0.026000000000000245,3.622,3.716,3.55,0.16600000000000037,0.16600000000000037,2.992,3.426,2.15,1.2760000000000002,-0.026000000000000245,3.55,3.6,3.5,0.10000000000000009,-0.04999999999999982,829,1606,343,1263,-195
2019-01-20,3.50625,3.54,3.48,0.06000000000000005,-0.03500000000000014,3.51125,3.54,3.48,0.06000000000000005,-0.03500000000000014,3.48875,3.54,3.43,0.10999999999999988,-0.03500000000000014,3.48875,3.54,3.43,0.10999999999999988,-0.03500000000000014,266,526,101,425,-139
2019-01-27,3.415,3.5,3.33,0.16999999999999993,0.16999999999999993,3.5,3.5,3.5,0.0,0.0,3.415,3.5,3.33,0.16999999999999993,0.16999999999999993,3.5,3.5,3.5,0.0,0.0,3216,3350,3083,267,267
2019-02-03,3.7199999999999998,3.8,3.65,0.1499999999999999,-0.08999999999999986,3.7199999999999998,3.8,3.65,0.1499999999999999,-0.08999999999999986,3.7199999999999998,3.8,3.65,0.1499999999999999,-0.08999999999999986,3.7199999999999998,3.8,3.65,0.1499999999999999,-0.08999999999999986,504,1402,0,1402,-112
2019-02-10,4.0418,4.25,3.8,0.4500000000000002,0.20000000000000018,4.293,4.67,4.01,0.6600000000000001,-0.28800000000000026,3.989,4.1,3.8,0.2999999999999998,0.15000000000000036,4.102,4.24,4.0,0.2400000000000002,-0.125,4726,9313,479,8834,-6782
2019-02-17,3.9764999999999997,4.1,3.853,0.24699999999999944,0.24699999999999944,4.05,4.1,4.0,0.09999999999999964,0.09999999999999964,3.8315,3.853,3.81,0.04300000000000015,-0.04300000000000015,3.84,3.86,3.82,0.040000000000000036,-0.040000000000000036,2334,3236,1433,1803,1803
2019-02-24,3.8885,4.185,3.66,0.5249999999999995,-0.029999999999999805,4.0785,4.39,3.72,0.6699999999999995,-0.6699999999999995,3.8885,4.185,3.66,0.5249999999999995,-0.029999999999999805,3.90375,4.185,3.7,0.48499999999999943,-0.01100000000000012,1604,4415,172,4243,-3602
2019-03-03,3.855,4.21,3.65,0.56,0.56,3.98,4.21,3.65,0.56,0.56,3.76525,4.21,3.4930000000000003,0.7169999999999996,0.56,3.9299999999999997,4.21,3.65,0.56,0.56,986,2136,0,2136,0
2019-03-10,3.76,4.01,3.51,0.5,0.5,3.76,4.01,3.51,0.5,0.5,3.755,4.0,3.51,0.4900000000000002,0.4900000000000002,3.755,4.0,3.51,0.4900000000000002,0.4900000000000002,213,427,0,427,427
2019-03-17,3.787,3.9,3.63,0.27,-0.2450000000000001,3.7918,3.9,3.63,0.27,-0.22899999999999965,3.703,3.875,3.58,0.29499999999999993,-0.2450000000000001,3.7546,3.8789999999999996,3.63,0.24899999999999967,-0.22899999999999965,1244,2901,215,2686,436
2019-03-24,4.039,4.9,3.63,1.2700000000000005,0.17500000000000027,4.311,5.055,3.63,1.4249999999999998,0.3799999999999999,3.7256,3.9,3.61,0.29000000000000004,0.08800000000000008,3.9066,4.433,3.61,0.823,0.3200000000000003,13185,48576,105,48471,3592
2019-03-31,3.938,4.07,3.76,0.3100000000000005,-0.11000000000000032,4.0926,4.43,3.88,0.5499999999999998,-0.04600000000000026,3.855,4.046,3.76,0.2860000000000005,-0.04100000000000037,3.9834,4.271,3.8310000000000004,0.4399999999999995,0.03399999999999981,4307,10873,961,9912,-1861
2019-04-07,3.717,3.77,3.647,0.12300000000000022,-0.021999999999999797,3.8116,3.86,3.748,0.11199999999999966,-0.11199999999999966,3.6634,3.74,3.58,0.16000000000000014,0.16000000000000014,3.778,3.82,3.72,0.09999999999999964,-0.06999999999999984,1794,3886,394,3492,-3492
2019-04-14,3.722,3.81,3.6710000000000003,0.1389999999999998,-0.07800000000000029,3.8015,4.05,3.6710000000000003,0.37899999999999956,0.23999999999999977,3.6995,3.7319999999999998,3.6710000000000003,0.0609999999999995,0.011999999999999567,3.759,3.91,3.6710000000000003,0.23899999999999988,0.13000000000000034,1870,6156,133,6023,5172
2019-04-21,3.74,4.01,3.62,0.3899999999999997,-0.3899999999999997,3.86,4.01,3.7,0.3099999999999996,-0.3099999999999996,3.605,3.62,3.58,0.040000000000000036,0.020000000000000018,3.7,3.77,3.6,0.16999999999999993,0.10000000000000009,3499,8300,879,7421,-1604
2019-04-28,3.9395,4.092,3.58,0.5119999999999996,0.476,4.0395,4.092,3.98,0.11199999999999966,0.07600000000000007,3.82925,4.0,3.58,0.41999999999999993,0.41999999999999993,3.9547499999999998,4.0,3.839,0.16100000000000003,0.020000000000000018,1225,2117,424,1693,-1499
2019-05-05,3.8175,3.95,3.68,0.27,-0.27,3.83,3.95,3.68,0.27,-0.27,3.7425,3.95,3.58,0.3700000000000001,-0.27,3.7425,3.95,3.58,0.3700000000000001,-0.27,637,1738,200,1538,-178
2019-05-12,3.654,3.75,3.57,0.18000000000000016,-0.050000000000000266,3.654,3.75,3.57,0.18000000000000016,-0.050000000000000266,3.61,3.72,3.57,0.15000000000000036,-0.03000000000000025,3.61,3.72,3.57,0.15000000000000036,-0.03000000000000025,868,2004,0,2004,-1104
2019-05-19,3.4966666666666666,3.51,3.48,0.029999999999999805,-0.029999999999999805,3.51,3.55,3.48,0.06999999999999984,-0.06999999999999984,3.493,3.5,3.48,0.020000000000000018,-0.020000000000000018,3.5096666666666665,3.55,3.48,0.06999999999999984,-0.06999999999999984,940,1219,708,511,-511
2019-05-26,3.585,3.73,3.49,0.23999999999999977,0.09999999999999964,3.954,4.236000000000001,3.73,0.5060000000000007,0.25,3.27,3.4,3.04,0.3599999999999999,-0.10000000000000009,3.7199999999999998,4.05,3.43,0.6199999999999997,0.25,32722,103862,7868,95994,3325
2019-06-02,3.646,3.8,3.4,0.3999999999999999,0.26000000000000023,3.778,3.82,3.75,0.06999999999999984,0.009999999999999787,3.474,3.59,3.35,0.23999999999999977,0.23999999999999977,3.664,3.8,3.49,0.3099999999999996,0.019999999999999574,4265,8121,970,7151,1106
2019-06-09,3.8382,4.05,3.681,0.3689999999999998,0.3689999999999998,3.9134,4.05,3.681,0.3689999999999998,0.3689999999999998,3.7658,3.9389999999999996,3.59,0.34899999999999975,0.25799999999999956,3.8804,4.01,3.681,0.32899999999999974,0.32899999999999974,6555,17865,294,17571,10001
2019-06-16,4.01975,4.075,3.965,0.11000000000000032,-0.11000000000000032,4.02,4.075,3.965,0.11000000000000032,-0.11000000000000032,3.91625,3.9410000000000003,3.88,0.06100000000000039,-0.050000000000000266,3.9545,4.0,3.88,0.1200000000000001,-0.1200000000000001,4932,7968,1832,6136,-3544
2019-06-23,3.711333333333333,3.83,3.5239999999999996,0.3060000000000005,-0.3060000000000005,3.7656666666666667,3.8989999999999996,3.6180000000000003,0.28099999999999925,-0.28099999999999925,3.5633333333333335,3.83,3.31,0.52,-0.52,3.650333333333333,3.8689999999999998,3.5,0.3689999999999998,-0.3689999999999998,3048,4712,1299,3413,-1834
2019-06-30,3.55125,3.6719999999999997,3.5,0.1719999999999997,0.1719999999999997,3.55125,3.6719999999999997,3.5,0.1719999999999997,0.1719999999999997,3.5509999999999997,3.6719999999999997,3.5,0.1719999999999997,0.1719999999999997,3.5509999999999997,3.6719999999999997,3.5,0.1719999999999997,0.1719999999999997,1155,2300,146,2154,18
2019-07-07,3.6500000000000004,3.7,3.6,0.10000000000000009,0.10000000000000009,3.6500000000000004,3.7,3.6,0.10000000000000009,0.10000000000000009,3.6,3.6,3.6,0.0,0.0,3.6,3.6,3.6,0.0,0.0,576,698,455,243,-243
2019-07-14,3.566,3.65,3.5,0.1499999999999999,-0.10000000000000009,3.566,3.65,3.5,0.1499999999999999,-0.10000000000000009,3.4375,3.6,3.1,0.5,-0.5,3.465,3.6,3.21,0.3900000000000001,-0.3900000000000001,2306,4541,0,4541,4541
2019-07-21,3.4606666666666666,3.557,3.4,0.15700000000000003,-0.02499999999999991,3.4606666666666666,3.557,3.4,0.15700000000000003,-0.02499999999999991,3.3316666666666666,3.425,3.17,0.2549999999999999,-0.02499999999999991,3.3316666666666666,3.425,3.17,0.2549999999999999,-0.02499999999999991,397,874,116,758,86
2019-07-28,3.2533333333333334,3.35,3.14,0.20999999999999996,-0.1299999999999999,3.39,3.49,3.32,0.17000000000000037,-0.040000000000000036,3.1566666666666667,3.35,2.98,0.3700000000000001,0.16000000000000014,3.3000000000000003,3.48,3.2,0.2799999999999998,0.020000000000000018,2520,4263,1091,3172,-1115
2019-08-04,3.0498,3.1689999999999996,3.0,0.1689999999999996,0.14899999999999958,3.0958,3.25,3.0,0.25,-0.0810000000000004,3.008,3.02,3.0,0.020000000000000018,-0.020000000000000018,3.028,3.12,3.0,0.1200000000000001,-0.1200000000000001,1160,2214,200,2014,-1072
2019-08-11,3.08,3.28,3.0,0.2799999999999998,0.020000000000000018,3.142,3.3,3.0,0.2999999999999998,-0.08000000000000007,2.8542,3.1510000000000002,2.12,1.0310000000000001,-0.8799999999999999,2.904,3.3,2.12,1.1799999999999997,-0.98,1058,2279,0,2279,2260
2019-08-18,2.6844,2.88,2.5,0.3799999999999999,-0.2599999999999998,2.8924,3.19,2.55,0.6400000000000001,-0.20999999999999996,2.406,2.5,2.25,0.25,-0.10000000000000009,2.5,2.59,2.45,0.13999999999999968,0.0,17105,44924,3712,41212,11803
2019-08-25,2.5958,2.85,2.41,0.43999999999999995,-0.0990000000000002,2.7758000000000003,2.9,2.559,0.34099999999999975,0.34099999999999975,2.5340000000000003,2.65,2.37,0.2799999999999998,-0.0990000000000002,2.697,2.9,2.559,0.34099999999999975,0.34099999999999975,4208,9766,298,9468,872
2019-09-01,2.95,3.0,2.92,0.08000000000000007,0.08000000000000007,2.9825,3.0,2.93,0.06999999999999984,0.0,2.9205,2.95,2.8819999999999997,0.0680000000000005,-0.038000000000000256,2.936,3.0,2.8819999999999997,0.11800000000000033,-0.050000000000000266,853,2174,0,2174,-1637
2019-09-08,3.034,3.5,2.65,0.8500000000000001,0.52,3.246,3.5,3.0,0.5,0.3799999999999999,2.98,3.33,2.55,0.7800000000000002,0.6200000000000001,3.196,3.45,2.87,0.5800000000000001,0.5099999999999998,7185,13164,2514,10650,-10335
2019-09-15,3.236,3.4,3.08,0.31999999999999984,-0.04999999999999982,3.576,4.91,3.08,1.83,1.5100000000000002,3.178,3.3,3.08,0.21999999999999975,0.13999999999999968,3.256,3.55,3.08,0.46999999999999975,0.3899999999999997,186747,924436,812,923624,923291
2019-09-22,3.3422,3.55,3.0780000000000003,0.47199999999999953,-0.3719999999999999,3.398,3.55,3.11,0.43999999999999995,-0.43999999999999995,3.144,3.28,2.98,0.2999999999999998,-0.25,3.2996,3.5,3.11,0.3900000000000001,-0.3900000000000001,12341,39424,865,38559,-38559
2019-09-29,3.1886,3.45,2.96,0.4900000000000002,0.4900000000000002,3.2606,3.45,3.0,0.4500000000000002,0.4500000000000002,2.968,3.02,2.91,0.10999999999999988,0.040000000000000036,3.097,3.29,2.985,0.30500000000000016,0.06499999999999995,9134,15345,605,14740,5898
2019-10-06,3.134,3.32,2.88,0.43999999999999995,0.43000000000000016,3.2760000000000002,3.37,3.14,0.22999999999999998,-0.06000000000000005,2.966,3.05,2.88,0.16999999999999993,0.16999999999999993,3.172,3.25,3.08,0.16999999999999993,-0.009999999999999787,8950,15220,1036,14184,-13362
