Date,Reaves Utilities_Open_average,Reaves Utilities_Open_max,Reaves Utilities_Open_min,Reaves Utilities_Open_volatility,Reaves Utilities_Open_change,Reaves Utilities_High_average,Reaves Utilities_High_max,Reaves Utilities_High_min,Reaves Utilities_High_volatility,Reaves Utilities_High_change,Reaves Utilities_Low_average,Reaves Utilities_Low_max,Reaves Utilities_Low_min,Reaves Utilities_Low_volatility,Reaves Utilities_Low_change,Reaves Utilities_Close_average,Reaves Utilities_Close_max,Reaves Utilities_Close_min,Reaves Utilities_Close_volatility,Reaves Utilities_Close_change
2018-10-28,34.0,34.0,34.0,0.0,0.0,34.0,34.0,34.0,0.0,0.0,33.96,33.96,33.96,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2018-11-04,35.05,35.05,35.05,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.05,35.05,35.05,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2018-11-11,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0,35.38,35.38,35.38,0.0,0.0
2018-11-18,34.96,34.96,34.96,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.8,34.8,34.8,0.0,0.0,35.0,35.0,35.0,0.0,0.0
2018-11-25,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2018-12-02,35.88,35.88,35.88,0.0,0.0,35.91,35.91,35.91,0.0,0.0,35.88,35.88,35.88,0.0,0.0,35.9,35.9,35.9,0.0,0.0
2018-12-09,35.6,35.6,35.6,0.0,0.0,35.97,35.97,35.97,0.0,0.0,34.83,34.83,34.83,0.0,0.0,34.83,34.83,34.83,0.0,0.0
2018-12-16,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.64,32.64,32.64,0.0,0.0
2018-12-23,33.53,33.53,33.53,0.0,0.0,33.58,33.58,33.58,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.52,33.52,33.52,0.0,0.0
2018-12-30,33.41,33.41,33.41,0.0,0.0,33.5,33.5,33.5,0.0,0.0,33.37,33.37,33.37,0.0,0.0,33.4,33.4,33.4,0.0,0.0
2019-01-06,33.39,33.39,33.39,0.0,0.0,33.39,33.39,33.39,0.0,0.0,33.27,33.27,33.27,0.0,0.0,33.27,33.27,33.27,0.0,0.0
2019-01-13,34.36,34.36,34.36,0.0,0.0,34.36,34.36,34.36,0.0,0.0,34.13,34.13,34.13,0.0,0.0,34.2,34.2,34.2,0.0,0.0
2019-01-20,33.94,33.94,33.94,0.0,0.0,34.03,34.03,34.03,0.0,0.0,33.94,33.94,33.94,0.0,0.0,33.96,33.96,33.96,0.0,0.0
2019-01-27,34.67,34.67,34.67,0.0,0.0,34.86,34.86,34.86,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.86,34.86,34.86,0.0,0.0
2019-02-03,36.26,36.26,36.26,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.36,35.36,35.36,0.0,0.0
2019-02-10,35.48,35.48,35.48,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.48,35.48,35.48,0.0,0.0,35.6,35.6,35.6,0.0,0.0
2019-02-17,36.22,36.22,36.22,0.0,0.0,36.22,36.22,36.22,0.0,0.0,35.99,35.99,35.99,0.0,0.0,36.11,36.11,36.11,0.0,0.0
2019-02-24,36.36,36.36,36.36,0.0,0.0,36.51,36.51,36.51,0.0,0.0,36.21,36.21,36.21,0.0,0.0,36.51,36.51,36.51,0.0,0.0
2019-03-03,36.79,36.79,36.79,0.0,0.0,36.93,36.93,36.93,0.0,0.0,36.79,36.79,36.79,0.0,0.0,36.9,36.9,36.9,0.0,0.0
2019-03-10,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0,37.23,37.23,37.23,0.0,0.0
2019-03-17,37.6,37.6,37.6,0.0,0.0,37.82,37.82,37.82,0.0,0.0,37.4,37.4,37.4,0.0,0.0,37.58,37.58,37.58,0.0,0.0
2019-03-24,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0,37.18,37.18,37.18,0.0,0.0
2019-03-31,37.5,37.5,37.5,0.0,0.0,37.54,37.54,37.54,0.0,0.0,36.98,36.98,36.98,0.0,0.0,37.03,37.03,37.03,0.0,0.0
2019-04-07,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0,37.34,37.34,37.34,0.0,0.0
2019-04-14,36.76,36.76,36.76,0.0,0.0,36.84,36.84,36.84,0.0,0.0,36.76,36.76,36.76,0.0,0.0,36.84,36.84,36.84,0.0,0.0
2019-04-21,37.11,37.11,37.11,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.11,37.11,37.11,0.0,0.0,37.11,37.11,37.11,0.0,0.0
2019-04-28,37.02,37.02,37.02,0.0,0.0,37.79,37.79,37.79,0.0,0.0,37.02,37.02,37.02,0.0,0.0,37.27,37.27,37.27,0.0,0.0
2019-05-05,37.55,37.55,37.55,0.0,0.0,37.77,37.77,37.77,0.0,0.0,37.43,37.43,37.43,0.0,0.0,37.77,37.77,37.77,0.0,0.0
2019-05-12,38.14,38.14,38.14,0.0,0.0,38.14,38.14,38.14,0.0,0.0,38.04,38.04,38.04,0.0,0.0,38.04,38.04,38.04,0.0,0.0
2019-05-19,38.97,38.97,38.97,0.0,0.0,38.97,38.97,38.97,0.0,0.0,38.51,38.51,38.51,0.0,0.0,38.51,38.51,38.51,0.0,0.0
2019-05-26,37.54,37.54,37.54,0.0,0.0,37.97,37.97,37.97,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-06-02,38.73,38.73,38.73,0.0,0.0,38.73,38.73,38.73,0.0,0.0,38.42,38.42,38.42,0.0,0.0,38.48,38.48,38.48,0.0,0.0
2019-06-09,39.71,39.71,39.71,0.0,0.0,39.71,39.71,39.71,0.0,0.0,39.0,39.0,39.0,0.0,0.0,39.18,39.18,39.18,0.0,0.0
2019-06-16,39.6,39.6,39.6,0.0,0.0,39.6,39.6,39.6,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.55,39.55,39.55,0.0,0.0
2019-06-23,39.31,39.31,39.31,0.0,0.0,39.31,39.31,39.31,0.0,0.0,38.25,38.25,38.25,0.0,0.0,38.55,38.55,38.55,0.0,0.0
2019-06-30,39.41,39.41,39.41,0.0,0.0,39.51,39.51,39.51,0.0,0.0,39.08,39.08,39.08,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-07-07,39.3,39.3,39.3,0.0,0.0,39.34,39.34,39.34,0.0,0.0,39.29,39.29,39.29,0.0,0.0,39.34,39.34,39.34,0.0,0.0
2019-07-14,38.87,38.87,38.87,0.0,0.0,38.95,38.95,38.95,0.0,0.0,38.83,38.83,38.83,0.0,0.0,38.95,38.95,38.95,0.0,0.0
2019-07-21,39.09,39.09,39.09,0.0,0.0,39.09,39.09,39.09,0.0,0.0,38.91,38.91,38.91,0.0,0.0,39.02,39.02,39.02,0.0,0.0
2019-07-28,38.81,38.81,38.81,0.0,0.0,38.93,38.93,38.93,0.0,0.0,38.19,38.19,38.19,0.0,0.0,38.32,38.32,38.32,0.0,0.0
2019-08-04,39.77,39.77,39.77,0.0,0.0,39.77,39.77,39.77,0.0,0.0,39.03,39.03,39.03,0.0,0.0,39.13,39.13,39.13,0.0,0.0
2019-08-11,39.65,39.65,39.65,0.0,0.0,40.04,40.04,40.04,0.0,0.0,39.63,39.63,39.63,0.0,0.0,39.95,39.95,39.95,0.0,0.0
2019-08-18,39.94,39.94,39.94,0.0,0.0,40.18,40.18,40.18,0.0,0.0,39.9,39.9,39.9,0.0,0.0,40.18,40.18,40.18,0.0,0.0
2019-08-25,41.52,41.52,41.52,0.0,0.0,41.52,41.52,41.52,0.0,0.0,40.55,40.55,40.55,0.0,0.0,40.63,40.63,40.63,0.0,0.0
2019-09-01,40.74,40.74,40.74,0.0,0.0,40.74,40.74,40.74,0.0,0.0,40.29,40.29,40.29,0.0,0.0,40.29,40.29,40.29,0.0,0.0
2019-09-08,41.18,41.18,41.18,0.0,0.0,41.18,41.18,41.18,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.57,40.57,40.57,0.0,0.0
2019-09-15,41.3,41.3,41.3,0.0,0.0,41.3,41.3,41.3,0.0,0.0,41.22,41.22,41.22,0.0,0.0,41.22,41.22,41.22,0.0,0.0
2019-09-22,41.69,41.69,41.69,0.0,0.0,42.07,42.07,42.07,0.0,0.0,41.69,41.69,41.69,0.0,0.0,41.83,41.83,41.83,0.0,0.0
2019-09-29,41.89,41.89,41.89,0.0,0.0,41.89,41.89,41.89,0.0,0.0,41.59,41.59,41.59,0.0,0.0,41.65,41.65,41.65,0.0,0.0
2019-10-06,41.35,41.35,41.35,0.0,0.0,41.35,41.35,41.35,0.0,0.0,40.73,40.73,40.73,0.0,0.0,40.82,40.82,40.82,0.0,0.0
2019-10-13,40.98,40.98,40.98,0.0,0.0,41.22,41.22,41.22,0.0,0.0,40.98,40.98,40.98,0.0,0.0,41.13,41.13,41.13,0.0,0.0
2019-10-20,40.98,40.98,40.98,0.0,0.0,40.98,40.98,40.98,0.0,0.0,40.43,40.43,40.43,0.0,0.0,40.43,40.43,40.43,0.0,0.0
2019-10-27,41.2,41.2,41.2,0.0,0.0,41.2,41.2,41.2,0.0,0.0,40.35,40.35,40.35,0.0,0.0,40.35,40.35,40.35,0.0,0.0
2019-11-03,39.62,39.62,39.62,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.05,39.05,39.05,0.0,0.0,39.05,39.05,39.05,0.0,0.0
2019-11-10,40.0,40.0,40.0,0.0,0.0,40.33,40.33,40.33,0.0,0.0,40.0,40.0,40.0,0.0,0.0,40.0,40.0,40.0,0.0,0.0
2019-11-17,40.18,40.18,40.18,0.0,0.0,40.18,40.18,40.18,0.0,0.0,39.91,39.91,39.91,0.0,0.0,40.02,40.02,40.02,0.0,0.0
2019-11-24,39.97,39.97,39.97,0.0,0.0,40.12,40.12,40.12,0.0,0.0,39.88,39.88,39.88,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2019-12-01,40.15,40.15,40.15,0.0,0.0,40.15,40.15,40.15,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.98,39.98,39.98,0.0,0.0
2019-12-08,40.5,40.5,40.5,0.0,0.0,40.87,40.87,40.87,0.0,0.0,40.5,40.5,40.5,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-12-15,41.09,41.09,41.09,0.0,0.0,41.09,41.09,41.09,0.0,0.0,40.69,40.69,40.69,0.0,0.0,40.77,40.77,40.77,0.0,0.0
2019-12-22,40.75,40.75,40.75,0.0,0.0,40.84,40.84,40.84,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.84,40.84,40.84,0.0,0.0
2019-12-29,40.92,40.92,40.92,0.0,0.0,40.92,40.92,40.92,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.69,40.69,40.69,0.0,0.0
