Date,Victory CEMP US 500 Volatility WeightedEtf_Open_average,Victory CEMP US 500 Volatility WeightedEtf_Open_max,Victory CEMP US 500 Volatility WeightedEtf_Open_min,Victory CEMP US 500 Volatility WeightedEtf_Open_volatility,Victory CEMP US 500 Volatility WeightedEtf_Open_change,Victory CEMP US 500 Volatility WeightedEtf_High_average,Victory CEMP US 500 Volatility WeightedEtf_High_max,Victory CEMP US 500 Volatility WeightedEtf_High_min,Victory CEMP US 500 Volatility WeightedEtf_High_volatility,Victory CEMP US 500 Volatility WeightedEtf_High_change,Victory CEMP US 500 Volatility WeightedEtf_Low_average,Victory CEMP US 500 Volatility WeightedEtf_Low_max,Victory CEMP US 500 Volatility WeightedEtf_Low_min,Victory CEMP US 500 Volatility WeightedEtf_Low_volatility,Victory CEMP US 500 Volatility WeightedEtf_Low_change,Victory CEMP US 500 Volatility WeightedEtf_Close_average,Victory CEMP US 500 Volatility WeightedEtf_Close_max,Victory CEMP US 500 Volatility WeightedEtf_Close_min,Victory CEMP US 500 Volatility WeightedEtf_Close_volatility,Victory CEMP US 500 Volatility WeightedEtf_Close_change
2018-03-25,48.37,48.37,48.37,0.0,0.0,49.15,49.15,49.15,0.0,0.0,48.37,48.37,48.37,0.0,0.0,48.89,48.89,48.89,0.0,0.0
2018-04-01,49.01,49.01,49.01,0.0,0.0,49.03,49.03,49.03,0.0,0.0,47.82,47.82,47.82,0.0,0.0,48.21,48.21,48.21,0.0,0.0
2018-04-08,49.18,49.18,49.18,0.0,0.0,49.18,49.18,49.18,0.0,0.0,48.61,48.61,48.61,0.0,0.0,48.79,48.79,48.79,0.0,0.0
2018-04-15,49.57,49.57,49.57,0.0,0.0,49.57,49.57,49.57,0.0,0.0,49.07,49.07,49.07,0.0,0.0,49.21,49.21,49.21,0.0,0.0
2018-04-22,49.2,49.2,49.2,0.0,0.0,49.2,49.2,49.2,0.0,0.0,48.86,48.86,48.86,0.0,0.0,49.08,49.08,49.08,0.0,0.0
2018-04-29,47.98,47.98,47.98,0.0,0.0,48.83,48.83,48.83,0.0,0.0,47.97,47.97,47.97,0.0,0.0,48.66,48.66,48.66,0.0,0.0
2018-05-06,49.66,49.66,49.66,0.0,0.0,49.77,49.77,49.77,0.0,0.0,49.53,49.53,49.53,0.0,0.0,49.63,49.63,49.63,0.0,0.0
2018-05-13,49.81,49.81,49.81,0.0,0.0,49.81,49.81,49.81,0.0,0.0,49.67,49.67,49.67,0.0,0.0,49.71,49.71,49.71,0.0,0.0
2018-05-20,49.76,49.76,49.76,0.0,0.0,49.92,49.92,49.92,0.0,0.0,49.7,49.7,49.7,0.0,0.0,49.8,49.8,49.8,0.0,0.0
2018-05-27,49.75,49.75,49.75,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.69,49.69,49.69,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2018-06-03,50.22,50.22,50.22,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.74,50.74,50.74,0.0,0.0
2018-06-10,50.17,50.17,50.17,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.17,50.17,50.17,0.0,0.0,50.71,50.71,50.71,0.0,0.0
2018-06-17,50.64,50.64,50.64,0.0,0.0,50.64,50.64,50.64,0.0,0.0,50.22,50.22,50.22,0.0,0.0,50.22,50.22,50.22,0.0,0.0
2018-06-24,49.51,49.51,49.51,0.0,0.0,49.76,49.76,49.76,0.0,0.0,49.41,49.41,49.41,0.0,0.0,49.42,49.42,49.42,0.0,0.0
2018-07-01,49.88,49.88,49.88,0.0,0.0,50.15,50.15,50.15,0.0,0.0,49.66,49.66,49.66,0.0,0.0,50.06,50.06,50.06,0.0,0.0
2018-07-08,50.72,50.72,50.72,0.0,0.0,50.72,50.72,50.72,0.0,0.0,50.46,50.46,50.46,0.0,0.0,50.51,50.51,50.51,0.0,0.0
2018-07-15,50.63,50.63,50.63,0.0,0.0,50.85,50.85,50.85,0.0,0.0,50.63,50.63,50.63,0.0,0.0,50.7,50.7,50.7,0.0,0.0
2018-07-22,51.21,51.21,51.21,0.0,0.0,51.21,51.21,51.21,0.0,0.0,50.67,50.67,50.67,0.0,0.0,50.79,50.79,50.79,0.0,0.0
2018-07-29,51.06,51.06,51.06,0.0,0.0,51.09,51.09,51.09,0.0,0.0,50.91,50.91,50.91,0.0,0.0,51.08,51.08,51.08,0.0,0.0
2018-08-05,51.22,51.22,51.22,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.01,51.01,51.01,0.0,0.0,51.12,51.12,51.12,0.0,0.0
2018-08-12,51.45,51.45,51.45,0.0,0.0,51.68,51.68,51.68,0.0,0.0,51.36,51.36,51.36,0.0,0.0,51.63,51.63,51.63,0.0,0.0
2018-08-19,51.74,51.74,51.74,0.0,0.0,52.06,52.06,52.06,0.0,0.0,51.74,51.74,51.74,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2018-08-26,52.09,52.09,52.09,0.0,0.0,52.24,52.24,52.24,0.0,0.0,52.0,52.0,52.0,0.0,0.0,52.24,52.24,52.24,0.0,0.0
2018-09-02,51.98,51.98,51.98,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.9,51.9,51.9,0.0,0.0,52.02,52.02,52.02,0.0,0.0
2018-09-09,52.57,52.57,52.57,0.0,0.0,52.58,52.58,52.58,0.0,0.0,52.38,52.38,52.38,0.0,0.0,52.55,52.55,52.55,0.0,0.0
2018-09-16,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.52,52.52,52.52,0.0,0.0,52.56,52.56,52.56,0.0,0.0
2018-09-23,51.75,51.75,51.75,0.0,0.0,51.89,51.89,51.89,0.0,0.0,51.71,51.71,51.71,0.0,0.0,51.79,51.79,51.79,0.0,0.0
2018-09-30,51.35,51.35,51.35,0.0,0.0,51.43,51.43,51.43,0.0,0.0,50.74,50.74,50.74,0.0,0.0,50.99,50.99,50.99,0.0,0.0
2018-10-07,48.94,48.94,48.94,0.0,0.0,48.94,48.94,48.94,0.0,0.0,47.95,47.95,47.95,0.0,0.0,48.57,48.57,48.57,0.0,0.0
2018-10-14,49.03,49.03,49.03,0.0,0.0,49.04,49.04,49.04,0.0,0.0,48.49,48.49,48.49,0.0,0.0,48.58,48.58,48.58,0.0,0.0
2018-10-21,46.7,46.7,46.7,0.0,0.0,46.95,46.95,46.95,0.0,0.0,46.14,46.14,46.14,0.0,0.0,46.51,46.51,46.51,0.0,0.0
2018-10-28,48.51,48.51,48.51,0.0,0.0,48.88,48.88,48.88,0.0,0.0,47.95,47.95,47.95,0.0,0.0,48.19,48.19,48.19,0.0,0.0
2018-11-04,49.34,49.34,49.34,0.0,0.0,49.34,49.34,49.34,0.0,0.0,48.83,48.83,48.83,0.0,0.0,49.14,49.14,49.14,0.0,0.0
2018-11-11,48.55,48.55,48.55,0.0,0.0,48.77,48.77,48.77,0.0,0.0,48.29,48.29,48.29,0.0,0.0,48.61,48.61,48.61,0.0,0.0
2018-11-18,47.05,47.05,47.05,0.0,0.0,47.7,47.7,47.7,0.0,0.0,47.05,47.05,47.05,0.0,0.0,47.44,47.44,47.44,0.0,0.0
2018-11-25,48.65,48.65,48.65,0.0,0.0,49.02,49.02,49.02,0.0,0.0,48.65,48.65,48.65,0.0,0.0,48.94,48.94,48.94,0.0,0.0
2018-12-02,47.53,47.53,47.53,0.0,0.0,47.85,47.85,47.85,0.0,0.0,46.41,46.41,46.41,0.0,0.0,46.66,46.66,46.66,0.0,0.0
2018-12-09,45.8,45.8,45.8,0.0,0.0,46.3,46.3,46.3,0.0,0.0,45.52,45.52,45.52,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2018-12-16,43.54,43.54,43.54,0.0,0.0,43.91,43.91,43.91,0.0,0.0,42.47,42.47,42.47,0.0,0.0,42.51,42.51,42.51,0.0,0.0
2018-12-23,43.83,43.83,43.83,0.0,0.0,44.08,44.08,44.08,0.0,0.0,43.39,43.39,43.39,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2018-12-30,43.4,43.4,43.4,0.0,0.0,44.58,44.58,44.58,0.0,0.0,43.4,43.4,43.4,0.0,0.0,44.46,44.46,44.46,0.0,0.0
2019-01-06,45.78,45.78,45.78,0.0,0.0,45.93,45.93,45.93,0.0,0.0,45.56,45.56,45.56,0.0,0.0,45.91,45.91,45.91,0.0,0.0
2019-01-13,46.94,46.94,46.94,0.0,0.0,47.42,47.42,47.42,0.0,0.0,46.83,46.83,46.83,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-01-20,47.44,47.44,47.44,0.0,0.0,47.48,47.48,47.48,0.0,0.0,47.27,47.27,47.27,0.0,0.0,47.35,47.35,47.35,0.0,0.0
2019-01-27,48.05,48.05,48.05,0.0,0.0,48.24,48.24,48.24,0.0,0.0,47.94,47.94,47.94,0.0,0.0,48.17,48.17,48.17,0.0,0.0
2019-02-03,48.22,48.22,48.22,0.0,0.0,48.45,48.45,48.45,0.0,0.0,48.08,48.08,48.08,0.0,0.0,48.45,48.45,48.45,0.0,0.0
2019-02-10,49.56,49.56,49.56,0.0,0.0,49.84,49.84,49.84,0.0,0.0,49.42,49.42,49.42,0.0,0.0,49.81,49.81,49.81,0.0,0.0
2019-02-17,50.08,50.08,50.08,0.0,0.0,50.31,50.31,50.31,0.0,0.0,50.08,50.08,50.08,0.0,0.0,50.31,50.31,50.31,0.0,0.0
2019-02-24,50.41,50.41,50.41,0.0,0.0,50.53,50.53,50.53,0.0,0.0,50.09,50.09,50.09,0.0,0.0,50.41,50.41,50.41,0.0,0.0
2019-03-03,48.97,48.97,48.97,0.0,0.0,49.0,49.0,49.0,0.0,0.0,48.68,48.68,48.68,0.0,0.0,49.0,49.0,49.0,0.0,0.0
2019-03-10,49.93,49.93,49.93,0.0,0.0,50.18,50.18,50.18,0.0,0.0,49.87,49.87,49.87,0.0,0.0,49.96,49.96,49.96,0.0,0.0
2019-03-17,50.01,50.01,50.01,0.0,0.0,50.01,50.01,50.01,0.0,0.0,49.25,49.25,49.25,0.0,0.0,49.25,49.25,49.25,0.0,0.0
2019-03-24,50.17,50.17,50.17,0.0,0.0,50.26,50.26,50.26,0.0,0.0,50.03,50.03,50.03,0.0,0.0,50.19,50.19,50.19,0.0,0.0
2019-03-31,51.11,51.11,51.11,0.0,0.0,51.33,51.33,51.33,0.0,0.0,51.11,51.11,51.11,0.0,0.0,51.29,51.29,51.29,0.0,0.0
2019-04-07,51.67,51.67,51.67,0.0,0.0,51.83,51.83,51.83,0.0,0.0,51.6,51.6,51.6,0.0,0.0,51.78,51.78,51.78,0.0,0.0
2019-04-14,51.43,51.43,51.43,0.0,0.0,51.59,51.59,51.59,0.0,0.0,51.25,51.25,51.25,0.0,0.0,51.49,51.49,51.49,0.0,0.0
2019-04-21,51.58,51.58,51.58,0.0,0.0,51.94,51.94,51.94,0.0,0.0,51.58,51.58,51.58,0.0,0.0,51.9,51.9,51.9,0.0,0.0
2019-04-28,51.85,51.85,51.85,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.85,51.85,51.85,0.0,0.0,52.15,52.15,52.15,0.0,0.0
2019-05-05,50.84,50.84,50.84,0.0,0.0,51.26,51.26,51.26,0.0,0.0,50.34,50.34,50.34,0.0,0.0,51.26,51.26,51.26,0.0,0.0
2019-05-12,50.59,50.59,50.59,0.0,0.0,51.01,51.01,51.01,0.0,0.0,50.55,50.55,50.55,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-05-19,50.34,50.34,50.34,0.0,0.0,50.34,50.34,50.34,0.0,0.0,50.07,50.07,50.07,0.0,0.0,50.23,50.23,50.23,0.0,0.0
2019-05-26,49.1,49.1,49.1,0.0,0.0,49.25,49.25,49.25,0.0,0.0,48.95,48.95,48.95,0.0,0.0,49.09,49.09,49.09,0.0,0.0
2019-06-02,51.27,51.27,51.27,0.0,0.0,51.67,51.67,51.67,0.0,0.0,51.27,51.27,51.27,0.0,0.0,51.47,51.47,51.47,0.0,0.0
2019-06-09,51.64,51.64,51.64,0.0,0.0,51.64,51.64,51.64,0.0,0.0,51.37,51.37,51.37,0.0,0.0,51.51,51.51,51.51,0.0,0.0
2019-06-16,52.35,52.35,52.35,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.26,52.26,52.26,0.0,0.0,52.38,52.38,52.38,0.0,0.0
2019-06-23,52.14,52.14,52.14,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.14,52.14,52.14,0.0,0.0,52.46,52.46,52.46,0.0,0.0
2019-06-30,53.03,53.03,53.03,0.0,0.0,53.24,53.24,53.24,0.0,0.0,52.85,52.85,52.85,0.0,0.0,53.24,53.24,53.24,0.0,0.0
2019-07-07,53.16,53.16,53.16,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.16,53.16,53.16,0.0,0.0,53.48,53.48,53.48,0.0,0.0
2019-07-14,53.19,53.19,53.19,0.0,0.0,53.34,53.34,53.34,0.0,0.0,52.94,52.94,52.94,0.0,0.0,52.94,52.94,52.94,0.0,0.0
2019-07-21,53.51,53.51,53.51,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.51,53.51,53.51,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2019-07-28,52.42,52.42,52.42,0.0,0.0,52.42,52.42,52.42,0.0,0.0,51.82,51.82,51.82,0.0,0.0,52.09,52.09,52.09,0.0,0.0
2019-08-04,52.27,52.27,52.27,0.0,0.0,52.34,52.34,52.34,0.0,0.0,51.82,51.82,51.82,0.0,0.0,52.06,52.06,52.06,0.0,0.0
2019-08-11,50.84,50.84,50.84,0.0,0.0,51.45,51.45,51.45,0.0,0.0,50.84,50.84,50.84,0.0,0.0,51.36,51.36,51.36,0.0,0.0
2019-08-18,51.74,51.74,51.74,0.0,0.0,51.94,51.94,51.94,0.0,0.0,50.48,50.48,50.48,0.0,0.0,50.63,50.63,50.63,0.0,0.0
2019-08-25,52.15,52.15,52.15,0.0,0.0,52.22,52.22,52.22,0.0,0.0,51.86,51.86,51.86,0.0,0.0,51.95,51.95,51.95,0.0,0.0
2019-09-01,52.88,52.88,52.88,0.0,0.0,53.06,53.06,53.06,0.0,0.0,52.85,52.85,52.85,0.0,0.0,52.85,52.85,52.85,0.0,0.0
2019-09-08,53.54,53.54,53.54,0.0,0.0,53.62,53.62,53.62,0.0,0.0,53.32,53.32,53.32,0.0,0.0,53.39,53.39,53.39,0.0,0.0
2019-09-15,53.43,53.43,53.43,0.0,0.0,53.48,53.48,53.48,0.0,0.0,53.07,53.07,53.07,0.0,0.0,53.12,53.12,53.12,0.0,0.0
2019-09-22,53.15,53.15,53.15,0.0,0.0,53.15,53.15,53.15,0.0,0.0,52.46,52.46,52.46,0.0,0.0,52.57,52.57,52.57,0.0,0.0
2019-09-29,51.6,51.6,51.6,0.0,0.0,52.19,52.19,52.19,0.0,0.0,51.6,51.6,51.6,0.0,0.0,52.19,52.19,52.19,0.0,0.0
2019-10-06,52.47,52.47,52.47,0.0,0.0,52.87,52.87,52.87,0.0,0.0,52.47,52.47,52.47,0.0,0.0,52.61,52.61,52.61,0.0,0.0
2019-10-13,52.84,52.84,52.84,0.0,0.0,52.9,52.9,52.9,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.82,52.82,52.82,0.0,0.0
2019-10-20,53.09,53.09,53.09,0.0,0.0,53.46,53.46,53.46,0.0,0.0,53.09,53.09,53.09,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2019-10-27,53.67,53.67,53.67,0.0,0.0,54.01,54.01,54.01,0.0,0.0,53.67,53.67,53.67,0.0,0.0,53.97,53.97,53.97,0.0,0.0
2019-11-03,54.27,54.27,54.27,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.21,54.21,54.21,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2019-11-10,54.91,54.91,54.91,0.0,0.0,54.93,54.93,54.93,0.0,0.0,54.74,54.74,54.74,0.0,0.0,54.93,54.93,54.93,0.0,0.0
2019-11-17,54.74,54.74,54.74,0.0,0.0,54.85,54.85,54.85,0.0,0.0,54.65,54.65,54.65,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2019-11-24,55.53,55.53,55.53,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.39,55.39,55.39,0.0,0.0,55.39,55.39,55.39,0.0,0.0
2019-12-01,55.38,55.38,55.38,0.0,0.0,55.64,55.64,55.64,0.0,0.0,55.38,55.38,55.38,0.0,0.0,55.49,55.49,55.49,0.0,0.0
2019-12-08,55.8,55.8,55.8,0.0,0.0,56.08,56.08,56.08,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.8,55.8,55.8,0.0,0.0
2019-12-15,56.34,56.34,56.34,0.0,0.0,56.53,56.53,56.53,0.0,0.0,56.34,56.34,56.34,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2019-12-22,56.64,56.64,56.64,0.0,0.0,56.64,56.64,56.64,0.0,0.0,56.46,56.46,56.46,0.0,0.0,56.54,56.54,56.54,0.0,0.0
2019-12-29,56.24,56.24,56.24,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.2,56.2,56.2,0.0,0.0,56.36,56.36,56.36,0.0,0.0
