Date,SPDR Barclays Long Term Treasury_Open_average,SPDR Barclays Long Term Treasury_Open_max,SPDR Barclays Long Term Treasury_Open_min,SPDR Barclays Long Term Treasury_Open_volatility,SPDR Barclays Long Term Treasury_Open_change,SPDR Barclays Long Term Treasury_High_average,SPDR Barclays Long Term Treasury_High_max,SPDR Barclays Long Term Treasury_High_min,SPDR Barclays Long Term Treasury_High_volatility,SPDR Barclays Long Term Treasury_High_change,SPDR Barclays Long Term Treasury_Low_average,SPDR Barclays Long Term Treasury_Low_max,SPDR Barclays Long Term Treasury_Low_min,SPDR Barclays Long Term Treasury_Low_volatility,SPDR Barclays Long Term Treasury_Low_change,SPDR Barclays Long Term Treasury_Close_average,SPDR Barclays Long Term Treasury_Close_max,SPDR Barclays Long Term Treasury_Close_min,SPDR Barclays Long Term Treasury_Close_volatility,SPDR Barclays Long Term Treasury_Close_change
2018-12-16,34.87,34.87,34.87,0.0,0.0,34.95,34.95,34.95,0.0,0.0,34.81,34.81,34.81,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2018-12-23,34.76,34.76,34.76,0.0,0.0,35.79,35.79,35.79,0.0,0.0,34.71,34.71,34.71,0.0,0.0,35.04,35.04,35.04,0.0,0.0
2018-12-30,35.3,35.3,35.3,0.0,0.0,35.32,35.32,35.32,0.0,0.0,35.04,35.04,35.04,0.0,0.0,35.08,35.08,35.08,0.0,0.0
2019-01-06,34.81,34.81,34.81,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-01-13,34.55,34.55,34.55,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.4,34.4,34.4,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2019-01-20,34.74,34.74,34.74,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.69,34.69,34.69,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-01-27,34.69,34.69,34.69,0.0,0.0,34.72,34.72,34.72,0.0,0.0,34.59,34.59,34.59,0.0,0.0,34.68,34.68,34.68,0.0,0.0
2019-02-03,35.11,35.11,35.11,0.0,0.0,35.2,35.2,35.2,0.0,0.0,35.07,35.07,35.07,0.0,0.0,35.12,35.12,35.12,0.0,0.0
2019-02-10,35.01,35.01,35.01,0.0,0.0,35.14,35.14,35.14,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.14,35.14,35.14,0.0,0.0
2019-02-17,34.92,34.92,34.92,0.0,0.0,34.94,34.94,34.94,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2019-02-24,34.37,34.37,34.37,0.0,0.0,34.52,34.52,34.52,0.0,0.0,34.32,34.32,34.32,0.0,0.0,34.48,34.48,34.48,0.0,0.0
2019-03-03,35.0,35.0,35.0,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.87,34.87,34.87,0.0,0.0,34.93,34.93,34.93,0.0,0.0
2019-03-10,35.04,35.04,35.04,0.0,0.0,35.12,35.12,35.12,0.0,0.0,35.01,35.01,35.01,0.0,0.0,35.05,35.05,35.05,0.0,0.0
2019-03-17,35.96,35.96,35.96,0.0,0.0,36.26,36.26,36.26,0.0,0.0,35.86,35.86,35.86,0.0,0.0,36.04,36.04,36.04,0.0,0.0
2019-03-24,36.08,36.08,36.08,0.0,0.0,36.08,36.08,36.08,0.0,0.0,35.74,35.74,35.74,0.0,0.0,35.8,35.8,35.8,0.0,0.0
2019-03-31,35.67,35.67,35.67,0.0,0.0,35.69,35.69,35.69,0.0,0.0,35.57,35.57,35.57,0.0,0.0,35.58,35.58,35.58,0.0,0.0
2019-04-07,35.36,35.36,35.36,0.0,0.0,35.43,35.43,35.43,0.0,0.0,35.36,35.36,35.36,0.0,0.0,35.43,35.43,35.43,0.0,0.0
2019-04-14,35.29,35.29,35.29,0.0,0.0,35.31,35.31,35.31,0.0,0.0,35.22,35.22,35.22,0.0,0.0,35.23,35.23,35.23,0.0,0.0
2019-04-21,35.5,35.5,35.5,0.0,0.0,35.53,35.53,35.53,0.0,0.0,35.4,35.4,35.4,0.0,0.0,35.45,35.45,35.45,0.0,0.0
2019-04-28,35.8,35.8,35.8,0.0,0.0,35.81,35.81,35.81,0.0,0.0,35.68,35.68,35.68,0.0,0.0,35.72,35.72,35.72,0.0,0.0
2019-05-05,36.09,36.09,36.09,0.0,0.0,36.26,36.26,36.26,0.0,0.0,36.06,36.06,36.06,0.0,0.0,36.2,36.2,36.2,0.0,0.0
2019-05-12,36.31,36.31,36.31,0.0,0.0,36.37,36.37,36.37,0.0,0.0,36.17,36.17,36.17,0.0,0.0,36.19,36.19,36.19,0.0,0.0
2019-05-19,36.72,36.72,36.72,0.0,0.0,36.78,36.78,36.78,0.0,0.0,36.66,36.66,36.66,0.0,0.0,36.78,36.78,36.78,0.0,0.0
2019-05-26,37.93,37.93,37.93,0.0,0.0,38.13,38.13,38.13,0.0,0.0,37.84,37.84,37.84,0.0,0.0,38.08,38.08,38.08,0.0,0.0
2019-06-02,37.61,37.61,37.61,0.0,0.0,37.61,37.61,37.61,0.0,0.0,37.5,37.5,37.5,0.0,0.0,37.56,37.56,37.56,0.0,0.0
2019-06-09,37.82,37.82,37.82,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.73,37.73,37.73,0.0,0.0,37.88,37.88,37.88,0.0,0.0
2019-06-16,38.02,38.02,38.02,0.0,0.0,38.12,38.12,38.12,0.0,0.0,38.0,38.0,38.0,0.0,0.0,38.1,38.1,38.1,0.0,0.0
2019-06-23,38.12,38.12,38.12,0.0,0.0,38.19,38.19,38.19,0.0,0.0,37.85,37.85,37.85,0.0,0.0,38.05,38.05,38.05,0.0,0.0
2019-06-30,38.26,38.26,38.26,0.0,0.0,38.31,38.31,38.31,0.0,0.0,38.13,38.13,38.13,0.0,0.0,38.15,38.15,38.15,0.0,0.0
2019-07-07,37.54,37.54,37.54,0.0,0.0,37.71,37.71,37.71,0.0,0.0,37.54,37.54,37.54,0.0,0.0,37.7,37.7,37.7,0.0,0.0
2019-07-14,38.12,38.12,38.12,0.0,0.0,38.12,38.12,38.12,0.0,0.0,37.9,37.9,37.9,0.0,0.0,37.96,37.96,37.96,0.0,0.0
2019-07-21,37.93,37.93,37.93,0.0,0.0,37.96,37.96,37.96,0.0,0.0,37.81,37.81,37.81,0.0,0.0,37.84,37.84,37.84,0.0,0.0
2019-07-28,39.71,39.71,39.71,0.0,0.0,39.9,39.9,39.9,0.0,0.0,39.57,39.57,39.57,0.0,0.0,39.89,39.89,39.89,0.0,0.0
2019-08-04,40.67,40.67,40.67,0.0,0.0,41.15,41.15,41.15,0.0,0.0,40.63,40.63,40.63,0.0,0.0,41.04,41.04,41.04,0.0,0.0
2019-08-11,41.21,41.21,41.21,0.0,0.0,41.51,41.51,41.51,0.0,0.0,41.19,41.19,41.19,0.0,0.0,41.36,41.36,41.36,0.0,0.0
2019-08-18,41.86,41.86,41.86,0.0,0.0,41.95,41.95,41.95,0.0,0.0,41.68,41.68,41.68,0.0,0.0,41.73,41.73,41.73,0.0,0.0
2019-08-25,42.06,42.06,42.06,0.0,0.0,42.3,42.3,42.3,0.0,0.0,41.98,41.98,41.98,0.0,0.0,42.28,42.28,42.28,0.0,0.0
2019-09-01,41.25,41.25,41.25,0.0,0.0,41.32,41.32,41.32,0.0,0.0,41.08,41.08,41.08,0.0,0.0,41.08,41.08,41.08,0.0,0.0
2019-09-08,39.57,39.57,39.57,0.0,0.0,39.8,39.8,39.8,0.0,0.0,39.43,39.43,39.43,0.0,0.0,39.71,39.71,39.71,0.0,0.0
2019-09-15,40.81,40.81,40.81,0.0,0.0,41.07,41.07,41.07,0.0,0.0,40.68,40.68,40.68,0.0,0.0,40.74,40.74,40.74,0.0,0.0
2019-09-22,40.75,40.75,40.75,0.0,0.0,41.06,41.06,41.06,0.0,0.0,40.73,40.73,40.73,0.0,0.0,41.03,41.03,41.03,0.0,0.0
2019-09-29,41.66,41.66,41.66,0.0,0.0,41.75,41.75,41.75,0.0,0.0,41.53,41.53,41.53,0.0,0.0,41.53,41.53,41.53,0.0,0.0
2019-10-06,40.34,40.34,40.34,0.0,0.0,40.66,40.66,40.66,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.62,40.62,40.62,0.0,0.0
2019-10-13,39.82,39.82,39.82,0.0,0.0,39.93,39.93,39.93,0.0,0.0,39.73,39.73,39.73,0.0,0.0,39.77,39.77,39.77,0.0,0.0
2019-10-20,39.55,39.55,39.55,0.0,0.0,39.55,39.55,39.55,0.0,0.0,39.37,39.37,39.37,0.0,0.0,39.46,39.46,39.46,0.0,0.0
2019-10-27,39.91,39.91,39.91,0.0,0.0,39.96,39.96,39.96,0.0,0.0,39.78,39.78,39.78,0.0,0.0,39.83,39.83,39.83,0.0,0.0
2019-11-03,38.83,38.83,38.83,0.0,0.0,38.86,38.86,38.86,0.0,0.0,38.7,38.7,38.7,0.0,0.0,38.81,38.81,38.81,0.0,0.0
2019-11-10,39.69,39.69,39.69,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.62,39.62,39.62,0.0,0.0,39.65,39.65,39.65,0.0,0.0
2019-11-17,40.27,40.27,40.27,0.0,0.0,40.34,40.34,40.34,0.0,0.0,40.25,40.25,40.25,0.0,0.0,40.27,40.27,40.27,0.0,0.0
2019-11-24,39.66,39.66,39.66,0.0,0.0,39.82,39.82,39.82,0.0,0.0,39.61,39.61,39.61,0.0,0.0,39.73,39.73,39.73,0.0,0.0
2019-12-01,39.9,39.9,39.9,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.79,39.79,39.79,0.0,0.0,39.8,39.8,39.8,0.0,0.0
2019-12-08,39.73,39.73,39.73,0.0,0.0,39.75,39.75,39.75,0.0,0.0,39.47,39.47,39.47,0.0,0.0,39.57,39.57,39.57,0.0,0.0
2019-12-15,39.29,39.29,39.29,0.0,0.0,39.32,39.32,39.32,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.16,39.16,39.16,0.0,0.0
2019-12-22,39.04,39.04,39.04,0.0,0.0,39.31,39.31,39.31,0.0,0.0,38.96,38.96,38.96,0.0,0.0,39.31,39.31,39.31,0.0,0.0
2019-12-29,39.67,39.67,39.67,0.0,0.0,39.94,39.94,39.94,0.0,0.0,39.59,39.59,39.59,0.0,0.0,39.93,39.93,39.93,0.0,0.0
