Date,GSAT_Open_average,GSAT_Open_max,GSAT_Open_volatility,GSAT_Open_change,GSAT_High_average,GSAT_High_max,GSAT_High_volatility,GSAT_High_change,GSAT_Low_average,GSAT_Low_max,GSAT_Low_volatility,GSAT_Low_change,GSAT_Close_average,GSAT_Close_max,GSAT_Close_volatility,GSAT_Close_change,GSAT_Volume_average,GSAT_Volume_max,GSAT_Volume_volatility,GSAT_Volume_change
2016-03-13,1.382,1.49,0.21999999999999997,0.09000000000000008,1.418,1.49,0.18999999999999995,0.09000000000000008,1.332,1.43,0.18999999999999995,0.10999999999999988,1.386,1.48,0.19999999999999996,0.1399999999999999,929611,3640423,3418364,-49690
2016-03-20,1.4575,1.49,0.06000000000000005,0.040000000000000036,1.5,1.53,0.050000000000000044,0.010000000000000009,1.415,1.45,0.09999999999999987,0.020000000000000018,1.47,1.48,0.030000000000000027,-0.010000000000000009,322716,388970,105882,13928
2016-03-27,1.518,1.7,0.24,0.22999999999999998,1.6,1.75,0.27,0.27,1.456,1.63,0.2599999999999998,0.2599999999999998,1.548,1.67,0.21999999999999997,0.18999999999999995,699864,1369983,994497,-59409
2016-04-03,1.714,1.75,0.06000000000000005,0.0,1.75,1.79,0.08000000000000007,-0.040000000000000036,1.644,1.67,0.05999999999999983,-0.04999999999999982,1.7,1.73,0.10000000000000009,-0.10000000000000009,420131,654967,414259,-241590
2016-04-10,1.716,1.77,0.15999999999999992,0.15999999999999992,1.794,1.86,0.14000000000000012,0.14000000000000012,1.704,1.76,0.1499999999999999,0.10999999999999988,1.77,1.83,0.15000000000000013,0.15000000000000013,307935,374011,179469,178736
2016-04-17,1.924,2.09,0.24999999999999978,0.24999999999999978,2.0,2.11,0.21999999999999997,0.21999999999999997,1.8800000000000001,1.96,0.1399999999999999,0.1399999999999999,1.972,2.11,0.22999999999999998,0.15000000000000013,562857,982815,610510,219922
2016-04-24,2.032,2.09,0.18999999999999995,-0.14000000000000012,2.114,2.14,0.07000000000000028,0.020000000000000018,1.97,2.05,0.18999999999999972,-0.10999999999999988,2.0620000000000003,2.14,0.19000000000000017,0.06000000000000005,535244,887654,712892,487465
2016-05-01,1.956,2.11,0.3699999999999999,-0.3600000000000001,1.98,2.13,0.31999999999999984,-0.31999999999999984,1.804,1.97,0.30000000000000004,-0.22999999999999998,1.8780000000000001,2.0,0.24,-0.18999999999999995,439659,698685,392059,-43583
2016-05-08,2.01,2.75,0.97,0.9299999999999999,2.262,2.99,1.12,1.12,1.954,2.67,0.9199999999999999,0.8899999999999999,2.142,2.75,0.95,0.95,1155921,2451094,2228555,2228555
2016-05-15,2.666,2.82,0.21999999999999975,-0.17999999999999972,2.744,2.9,0.23999999999999977,-0.21999999999999975,2.58,2.63,0.08999999999999986,0.06999999999999984,2.628,2.65,0.06000000000000005,0.0,520111,905787,672466,-672466
2016-05-22,2.54,2.64,0.29000000000000004,-0.29000000000000004,2.585,2.66,0.20999999999999996,-0.19999999999999973,2.4125,2.57,0.33999999999999986,-0.33999999999999986,2.4299999999999997,2.59,0.31999999999999984,-0.31999999999999984,467514,570722,197011,197011
2016-05-29,1.836,2.25,1.28,-1.28,1.934,2.36,1.17,-1.17,1.5662,2.12,1.479,-1.1500000000000001,1.6887400000000001,2.18,1.2363000000000002,-1.11,3461814,8305499,7827040,-2335437
2016-06-05,1.178,1.29,0.16999999999999993,0.04999999999999982,1.244,1.33,0.16000000000000014,-0.010000000000000009,1.126,1.16,0.07099999999999995,0.01100000000000012,1.184,1.27,0.15999999999999992,-0.019999999999999796,878988,1124499,714238,-75057
2016-06-12,1.176,1.38,0.2799999999999998,0.2799999999999998,1.218,1.4,0.2799999999999998,0.2799999999999998,1.122,1.23,0.17999999999999994,0.17999999999999994,1.186,1.34,0.22999999999999998,0.22999999999999998,1811417,4766128,4387001,414762
2016-06-19,1.234,1.38,0.24,-0.24,1.244,1.38,0.24,-0.24,1.12,1.19,0.1299999999999999,-0.050000000000000044,1.17,1.22,0.1399999999999999,-0.1399999999999999,2233282,9324313,9075784,-218389
2016-06-26,1.1524999999999999,1.2,0.08999999999999986,0.08999999999999986,1.1824999999999999,1.23,0.09000000000000008,0.07000000000000006,1.11525,1.16,0.07999999999999985,0.07999999999999985,1.16,1.21,0.08999999999999986,0.05999999999999983,413626,883233,695791,103329
2016-07-03,1.176,1.26,0.15999999999999992,0.10000000000000009,1.22,1.29,0.15000000000000013,0.09000000000000008,1.136,1.21,0.15999999999999992,0.1299999999999999,1.196,1.28,0.18999999999999995,0.18999999999999995,548685,1648134,1450327,1430482
2016-07-10,1.26,1.29,0.08000000000000007,-0.08000000000000007,1.27,1.33,0.1200000000000001,-0.1200000000000001,1.21,1.28,0.1200000000000001,-0.1200000000000001,1.226,1.3,0.13000000000000012,-0.13000000000000012,212764,332720,188372,-88830
2016-07-17,1.156,1.19,0.07999999999999985,0.020000000000000018,1.178,1.19,0.030000000000000027,0.010000000000000009,1.1199999999999999,1.14,0.05999999999999983,0.0,1.142,1.17,0.06999999999999984,-0.010000000000000009,201079,458390,399451,-126175
2016-07-24,1.17,1.23,0.10999999999999988,0.05999999999999983,1.194,1.23,0.08000000000000007,0.040000000000000036,1.136,1.17,0.05999999999999983,0.039999999999999813,1.178,1.2,0.06000000000000005,0.030000000000000027,171015,279999,157199,-21966
2016-07-31,1.178,1.25,0.10000000000000009,-0.030000000000000027,1.22,1.29,0.1100000000000001,0.050000000000000044,1.14,1.16,0.05999999999999983,0.010000000000000009,1.184,1.2,0.040000000000000036,0.020000000000000018,206600,504383,418939,18649
2016-08-07,1.184,1.2,0.040000000000000036,-0.040000000000000036,1.202,1.22,0.030000000000000027,-0.030000000000000027,1.16,1.18,0.040000000000000036,-0.020000000000000018,1.176,1.2,0.06000000000000005,-0.010000000000000009,140727,233875,138958,101369
2016-08-14,1.216,1.28,0.13000000000000012,0.1200000000000001,1.268,1.33,0.14000000000000012,0.09000000000000008,1.194,1.24,0.09000000000000008,0.08000000000000007,1.236,1.27,0.1100000000000001,0.10000000000000009,293722,536867,444023,-58880
2016-08-21,1.262,1.35,0.1200000000000001,0.09000000000000008,1.33,1.45,0.19999999999999996,0.16999999999999993,1.248,1.35,0.15000000000000013,0.15000000000000013,1.304,1.45,0.21999999999999997,0.21999999999999997,392095,587284,413489,130658
2016-08-28,1.4849999999999999,1.54,0.1100000000000001,-0.020000000000000018,1.6725,1.86,0.33000000000000007,-0.33000000000000007,1.415,1.46,0.10999999999999988,0.07999999999999985,1.4975,1.56,0.14000000000000012,-0.030000000000000027,1800451,4791309,4212477,-354502
2016-09-04,1.454,1.52,0.14000000000000012,-0.14000000000000012,1.486,1.52,0.06000000000000005,-0.020000000000000018,1.406,1.46,0.1399999999999999,-0.09999999999999987,1.46,1.5,0.10000000000000009,0.020000000000000018,165218,271646,172561,105616
2016-09-11,1.348,1.5,0.20999999999999996,-0.20999999999999996,1.3760000000000001,1.53,0.20999999999999996,-0.20999999999999996,1.278,1.32,0.08000000000000007,-0.030000000000000027,1.304,1.33,0.06000000000000005,-0.010000000000000009,1299509,4111927,3851920,-93582
2016-09-18,1.29,1.34,0.08000000000000007,-0.06000000000000005,1.3,1.34,0.07000000000000006,-0.06000000000000005,1.236,1.27,0.09000000000000008,-0.020000000000000018,1.264,1.3,0.06000000000000005,-0.050000000000000044,333556,464853,250039,145255
2016-09-25,1.224,1.26,0.07000000000000006,-0.050000000000000044,1.236,1.26,0.050000000000000044,-0.040000000000000036,1.192,1.21,0.030000000000000027,0.020000000000000018,1.216,1.24,0.030000000000000027,0.0,234021,334538,197032,-197032
2016-10-02,1.21,1.26,0.08000000000000007,-0.030000000000000027,1.23,1.26,0.06000000000000005,-0.010000000000000009,1.178,1.2,0.040000000000000036,0.010000000000000009,1.2,1.25,0.08000000000000007,0.0,160541,195141,71983,-30498
2016-10-09,1.148,1.18,0.05999999999999983,-0.050000000000000044,1.156,1.2,0.07000000000000006,-0.06000000000000005,1.122,1.16,0.06999999999999984,-0.06999999999999984,1.1260000000000001,1.16,0.05999999999999983,-0.05999999999999983,176021,315063,262083,435
2016-10-16,1.072,1.12,0.07000000000000006,-0.07000000000000006,1.088,1.12,0.050000000000000044,-0.050000000000000044,1.052,1.06,0.010000000000000009,0.0,1.066,1.08,0.020000000000000018,0.0,91090,127685,68078,-39998
2016-10-23,1.00278,1.05,0.0959000000000001,-0.0959000000000001,1.0299800000000001,1.07,0.09010000000000007,-0.09000000000000008,0.9214600000000001,0.9553,0.12530000000000008,0.09000000000000008,0.97388,1.05,0.12440000000000007,-0.12440000000000007,253915,364618,281145,-20011
2016-10-30,0.8979400000000001,0.93,0.07010000000000005,-0.07010000000000005,0.91538,0.9392,0.04910000000000003,0.008700000000000041,0.8243,0.86,0.07450000000000001,-0.039000000000000035,0.86546,0.92,0.12,0.01880000000000004,468125,787401,488823,-33082
2016-11-06,0.92398,1.04,0.17000000000000004,-0.05009999999999992,0.9779800000000001,1.07,0.19000000000000006,-0.12009999999999998,0.85066,0.9126,0.0998,-0.07469999999999999,0.91968,1.03,0.17500000000000004,-0.1301,770720,1526469,1197826,-63949
2016-11-13,0.824,0.86,0.08989999999999998,0.00990000000000002,0.8661,0.93,0.1100000000000001,0.000500000000000056,0.7964,0.826,0.07099999999999995,0.012600000000000056,0.8305600000000001,0.8659,0.07589999999999997,0.008399999999999963,377021,526864,326934,-79469
2016-11-20,0.8584,0.89,0.05630000000000002,0.050000000000000044,0.8681,0.89,0.040000000000000036,0.040000000000000036,0.816325,0.8225,0.011500000000000066,0.009000000000000008,0.838325,0.8551,0.02849999999999997,-0.007199999999999984,241089,341021,186025,-47763
2016-11-27,0.81198,0.8399,0.06979999999999997,-0.01990000000000003,0.83186,0.84,0.019499999999999962,0.0,0.78138,0.8241,0.09000000000000008,-0.024600000000000066,0.80696,0.84,0.06929999999999992,0.015899999999999914,372996,733767,547147,157885
2016-12-04,0.8573999999999999,0.8699,0.022700000000000053,0.012700000000000045,0.87204,0.879,0.009000000000000008,0.007800000000000029,0.83672,0.8398,0.012700000000000045,-0.0014000000000000679,0.84904,0.858,0.015900000000000025,-0.007900000000000018,329647,423433,160553,122235
2016-12-11,0.992,1.3,0.4700000000000001,0.4700000000000001,1.11548,1.6,0.6727000000000001,0.6727000000000001,0.94852,1.25,0.42000000000000004,0.42000000000000004,1.03462,1.35,0.46010000000000006,0.46010000000000006,2237662,6697704,6184595,1346161
2016-12-18,1.6475,2.0,0.6499999999999999,0.6499999999999999,1.8025,2.2,0.7400000000000002,0.7400000000000002,1.5425,1.78,0.51,0.51,1.6375,1.84,0.41000000000000014,0.41000000000000014,1995596,3955041,3096148,1437615
2016-12-25,1.6225,1.7,0.1499999999999999,-0.1499999999999999,1.665,1.71,0.08999999999999986,-0.08999999999999986,1.5175,1.53,0.030000000000000027,-0.020000000000000018,1.58,1.61,0.08000000000000007,-0.020000000000000018,1014358,1167318,439795,72631
2017-01-01,1.726,1.81,0.17000000000000015,0.06000000000000005,1.782,1.85,0.15000000000000013,-0.15000000000000013,1.602,1.69,0.15999999999999992,-0.020000000000000018,1.674,1.77,0.19999999999999996,-0.15999999999999992,1228150,2530950,1965282,381718
2017-01-08,1.5550000000000002,1.61,0.18000000000000016,-0.18000000000000016,1.5875000000000001,1.61,0.07000000000000006,-0.07000000000000006,1.455,1.51,0.1100000000000001,-0.10000000000000009,1.52,1.6,0.17000000000000015,-0.08000000000000007,725673,1345423,903737,-850009
2017-01-15,1.414,1.52,0.14000000000000012,-0.13000000000000012,1.456,1.52,0.1200000000000001,-0.07000000000000006,1.37,1.4,0.04999999999999982,-0.039999999999999813,1.41,1.45,0.07999999999999985,-0.010000000000000009,423380,494420,121766,-91409
2017-01-22,1.496,1.68,0.25,0.25,1.578,1.74,0.28,0.24,1.432,1.54,0.17999999999999994,0.17999999999999994,1.538,1.68,0.26,0.19999999999999996,595542,951456,674358,360748
2017-01-29,1.566,1.74,0.29000000000000004,-0.19999999999999996,1.61,1.74,0.19999999999999996,-0.1499999999999999,1.476,1.56,0.14000000000000012,-0.06000000000000005,1.538,1.58,0.09000000000000008,-0.030000000000000027,1134241,2499241,2245600,-2245600
2017-02-05,1.424,1.55,0.19999999999999996,-0.19999999999999996,1.462,1.56,0.15000000000000013,-0.10000000000000009,1.376,1.43,0.08999999999999986,-0.07999999999999985,1.404,1.45,0.09999999999999987,-0.010000000000000009,509036,685574,444630,-163269
2017-02-12,1.4275,1.45,0.040000000000000036,0.020000000000000018,1.4825,1.52,0.06000000000000005,0.030000000000000027,1.4075,1.42,0.020000000000000018,-0.010000000000000009,1.4375,1.46,0.050000000000000044,-0.040000000000000036,443022,548757,273347,48322
2017-02-19,1.428,1.5,0.1499999999999999,-0.1299999999999999,1.478,1.5,0.07000000000000006,-0.030000000000000027,1.3800000000000001,1.43,0.09999999999999987,-0.05999999999999983,1.412,1.45,0.08999999999999986,-0.010000000000000009,563758,1258786,963178,67018
2017-02-26,1.422,1.46,0.06000000000000005,-0.06000000000000005,1.456,1.49,0.06000000000000005,0.020000000000000018,1.386,1.4,0.039999999999999813,0.039999999999999813,1.418,1.45,0.07999999999999985,0.039999999999999813,519725,931939,661329,-390713
2017-03-05,1.426,1.45,0.040000000000000036,0.040000000000000036,1.472,1.53,0.09000000000000008,0.010000000000000009,1.404,1.41,0.020000000000000018,0.010000000000000009,1.42,1.46,0.06000000000000005,-0.010000000000000009,365812,659536,433381,373458
2017-03-12,1.424,1.47,0.07000000000000006,0.06000000000000005,1.494,1.62,0.2100000000000002,0.2100000000000002,1.41,1.47,0.08000000000000007,0.07000000000000006,1.46,1.57,0.17000000000000015,0.17000000000000015,1849565,7401713,7147132,125579
2017-03-19,1.612,1.63,0.04999999999999982,0.040000000000000036,1.654,1.67,0.040000000000000036,0.040000000000000036,1.587,1.62,0.06000000000000005,0.03500000000000014,1.6260000000000001,1.64,0.029999999999999805,0.029999999999999805,372770,549097,315537,173006
2017-03-26,1.608,1.64,0.05999999999999983,-0.029999999999999805,1.642,1.67,0.05999999999999983,-0.030000000000000027,1.577,1.6,0.08000000000000007,0.0,1.616,1.64,0.039999999999999813,0.039999999999999813,357969,444383,238930,131247
2017-04-02,1.658,1.8,0.19999999999999996,0.17000000000000015,1.686,1.85,0.2100000000000002,0.19000000000000017,1.596,1.63,0.05999999999999983,0.029999999999999805,1.6280000000000001,1.66,0.04999999999999982,0.04999999999999982,635052,1348095,1120313,1120313
2017-04-09,1.7125,1.75,0.050000000000000044,0.050000000000000044,1.775,1.95,0.25,0.25,1.6775,1.73,0.09000000000000008,0.09000000000000008,1.755,1.9,0.20999999999999996,0.20999999999999996,473889,990764,747407,653526
2017-04-16,1.8599999999999999,1.91,0.1499999999999999,-0.1399999999999999,1.902,1.94,0.07999999999999985,-0.050000000000000044,1.802,1.88,0.1499999999999999,-0.09000000000000008,1.858,1.91,0.1499999999999999,-0.029999999999999805,401111,479712,196858,35258
2017-04-23,1.952,2.04,0.14000000000000012,0.010000000000000009,2.004,2.06,0.1100000000000001,-0.1100000000000001,1.908,1.92,0.020000000000000018,0.010000000000000009,1.96,2.04,0.13000000000000012,-0.09000000000000008,569510,1497157,1328706,-1328706
2017-04-30,1.816,1.97,0.32000000000000006,-0.1399999999999999,1.908,1.99,0.20999999999999996,0.020000000000000018,1.734,1.87,0.30000000000000004,-0.09000000000000008,1.826,1.96,0.27,0.06000000000000005,687637,1136282,871530,316868
2017-05-07,1.978,2.29,0.42999999999999994,0.3800000000000001,2.14,2.58,0.6500000000000001,0.3699999999999999,1.906,2.11,0.2999999999999998,0.2999999999999998,2.044,2.29,0.41999999999999993,0.3599999999999999,1279566,3516549,3202984,674898
2017-05-14,2.326,2.43,0.22999999999999998,0.13999999999999968,2.432,2.51,0.13999999999999968,-0.13999999999999968,2.226,2.32,0.17999999999999972,0.10999999999999988,2.344,2.44,0.1499999999999999,-0.1499999999999999,978001,1427038,1005052,-1005052
2017-05-21,2.235,2.29,0.08000000000000007,-0.06000000000000005,2.285,2.31,0.050000000000000266,-0.03000000000000025,2.175,2.22,0.0900000000000003,-0.06000000000000005,2.235,2.27,0.10000000000000009,-0.08000000000000007,492452,653451,268968,42677
2017-05-28,2.06,2.25,0.28,-0.22999999999999998,2.103,2.25,0.2200000000000002,-0.17499999999999982,1.986,2.05,0.09999999999999987,-0.05999999999999983,2.024,2.06,0.08000000000000007,-0.009999999999999787,1085156,3675869,3390071,-212954
2017-06-04,2.062,2.13,0.1299999999999999,0.040000000000000036,2.162,2.2,0.06000000000000005,0.0,2.026,2.05,0.04999999999999982,0.029999999999999805,2.094,2.13,0.08999999999999986,0.020000000000000018,373935,523201,198640,-17829
2017-06-11,2.14,2.18,0.08000000000000007,0.03000000000000025,2.184,2.22,0.07000000000000028,0.050000000000000266,2.106,2.14,0.06000000000000005,0.020000000000000018,2.158,2.2,0.08000000000000007,0.020000000000000018,1010662,3994004,3785363,50004
2017-06-18,2.192,2.28,0.18999999999999995,0.05999999999999961,2.242,2.28,0.09999999999999964,0.03999999999999959,2.122,2.18,0.1200000000000001,0.06999999999999984,2.1799999999999997,2.28,0.18999999999999995,0.08000000000000007,902077,2949873,2751903,-124088
2017-06-25,2.12,2.16,0.0900000000000003,-0.03000000000000025,2.1590000000000003,2.18,0.040000000000000036,-0.015000000000000124,2.063,2.1,0.08499999999999996,-0.010000000000000231,2.114,2.15,0.10000000000000009,0.04999999999999982,359760,523169,325595,-325595
2017-07-02,2.0975,2.13,0.06999999999999984,-0.029999999999999805,2.1375,2.2,0.14000000000000012,0.040000000000000036,2.0275,2.1,0.18000000000000016,-0.06000000000000005,2.095,2.18,0.16000000000000014,0.08000000000000007,835989,1932037,1632253,1632253
2017-07-09,2.15,2.18,0.050000000000000266,-0.050000000000000266,2.174,2.21,0.04999999999999982,-0.040000000000000036,2.11,2.13,0.040000000000000036,-0.010000000000000231,2.15,2.17,0.040000000000000036,0.040000000000000036,497813,1581579,1421691,-1344950
2017-07-16,2.104,2.17,0.1200000000000001,-0.1200000000000001,2.114,2.17,0.1200000000000001,-0.1200000000000001,2.024,2.09,0.1499999999999999,-0.1499999999999999,2.056,2.1,0.10000000000000009,-0.08999999999999986,270896,497580,348920,-26775
2017-07-23,1.98,2.05,0.1499999999999999,-0.10000000000000009,1.994,2.06,0.16000000000000014,-0.10000000000000009,1.916,1.98,0.1299999999999999,-0.09999999999999987,1.934,2.03,0.17999999999999972,-0.11999999999999988,202728,272494,133626,40300
2017-07-30,1.866,1.91,0.10999999999999988,0.039999999999999813,1.955,2.035,0.16500000000000004,0.16500000000000004,1.854,1.9,0.09999999999999987,0.04999999999999982,1.932,2.0,0.1299999999999999,0.1299999999999999,169277,242429,109546,20836
2017-08-06,1.962,1.99,0.08000000000000007,-0.030000000000000027,2.026,2.07,0.06999999999999984,-0.06999999999999984,1.944,1.97,0.06000000000000005,-0.030000000000000027,1.996,2.04,0.08000000000000007,-0.050000000000000044,273220,458236,275175,-16943
2017-08-13,1.94,1.99,0.1100000000000001,-0.08000000000000007,1.99,2.03,0.06999999999999984,-0.040000000000000036,1.922,1.98,0.10000000000000009,-0.07000000000000006,1.95,2.0,0.09000000000000008,-0.08000000000000007,147472,314112,232947,-20707
2017-08-20,1.964,2.02,0.1200000000000001,0.08999999999999986,2.012,2.05,0.09999999999999987,0.07999999999999985,1.942,1.99,0.09000000000000008,0.030000000000000027,1.978,2.03,0.10999999999999988,0.020000000000000018,169697,216031,119913,82123
2017-08-27,1.9425,1.96,0.040000000000000036,-0.030000000000000027,1.97875,2.0,0.04499999999999993,0.020000000000000018,1.92,1.93,0.020000000000000018,-0.020000000000000018,1.9575,2.0,0.08000000000000007,0.040000000000000036,155487,223036,174775,-84607
2017-09-03,1.852,1.99,0.4099999999999999,-0.4099999999999999,1.886,2.03,0.3899999999999999,-0.3800000000000001,1.758,1.96,0.4099999999999999,-0.4099999999999999,1.778,1.98,0.3799999999999999,-0.3799999999999999,297629,514684,383784,-78174
2017-09-10,1.728,1.79,0.16999999999999993,0.16999999999999993,1.786,1.84,0.15500000000000003,0.1499999999999999,1.712,1.78,0.15999999999999992,0.15999999999999992,1.766,1.82,0.14000000000000012,0.10000000000000009,951010,3362893,3096150,115220
2017-09-17,1.778,1.79,0.030000000000000027,0.020000000000000018,1.806,1.82,0.030000000000000027,0.0,1.742,1.77,0.06000000000000005,-0.010000000000000009,1.77,1.8,0.08000000000000007,-0.050000000000000044,165171,335839,247645,-223001
2017-09-24,1.688,1.74,0.09000000000000008,-0.09000000000000008,1.726,1.75,0.050000000000000044,-0.050000000000000044,1.646,1.66,0.030000000000000027,0.010000000000000009,1.664,1.72,0.09000000000000008,0.040000000000000036,239709,345572,209772,-121556
2017-10-01,1.7,1.79,0.14000000000000012,0.030000000000000027,1.792,1.88,0.15999999999999992,-0.09000000000000008,1.658,1.79,0.20999999999999996,-0.04999999999999982,1.732,1.87,0.25,-0.18999999999999995,1028997,3892113,3713539,-303950
2017-10-08,1.59,1.63,0.08999999999999986,-0.029999999999999805,1.602,1.63,0.05999999999999983,0.0,1.542,1.59,0.08000000000000007,0.040000000000000036,1.584,1.63,0.07999999999999985,0.009999999999999787,408329,759033,564491,-516884
2017-10-15,1.596,1.62,0.07000000000000006,-0.07000000000000006,1.623,1.65,0.05999999999999983,-0.05999999999999983,1.567,1.59,0.050000000000000044,-0.04499999999999993,1.584,1.61,0.06000000000000005,-0.030000000000000027,911255,3877806,3765164,11892
2017-10-22,1.6,1.65,0.11999999999999988,0.04999999999999982,1.628,1.65,0.05999999999999983,0.04999999999999982,1.554,1.6,0.07000000000000006,-0.010000000000000009,1.59,1.65,0.10999999999999988,0.010000000000000009,286287,356744,151718,120517
2017-10-29,1.628,1.67,0.1299999999999999,0.11999999999999988,1.663,1.69,0.06499999999999995,0.04499999999999993,1.572,1.62,0.08000000000000007,0.08000000000000007,1.65,1.69,0.07999999999999985,0.05999999999999983,412122,532037,320694,-114675
2017-11-05,1.616,1.66,0.06999999999999984,-0.06999999999999984,1.64,1.66,0.039999999999999813,-0.030000000000000027,1.586,1.62,0.06000000000000005,-0.06000000000000005,1.604,1.64,0.04999999999999982,-0.04999999999999982,183778,258345,156339,-114206
2017-11-12,1.6,1.63,0.04999999999999982,0.0,1.63,1.64,0.019999999999999796,-0.010000000000000009,1.557,1.585,0.09499999999999997,-0.07000000000000006,1.592,1.62,0.09000000000000008,-0.050000000000000044,346361,440305,191316,78158
2017-11-19,1.5425,1.55,0.020000000000000018,0.020000000000000018,1.5975000000000001,1.62,0.06000000000000005,0.06000000000000005,1.5150000000000001,1.55,0.06000000000000005,0.06000000000000005,1.565,1.6,0.09000000000000008,0.030000000000000027,950178,2430088,2189132,-79682
2017-11-26,1.572,1.59,0.030000000000000027,0.010000000000000009,1.605,1.61,0.010000000000000009,0.0,1.552,1.56,0.020000000000000018,0.0,1.574,1.6,0.050000000000000044,-0.050000000000000044,363523,516755,230095,-81829
2017-12-03,1.3860000000000001,1.54,0.32000000000000006,-0.24,1.4200000000000002,1.56,0.22999999999999998,-0.21999999999999997,1.32,1.5,0.28,-0.19999999999999996,1.354,1.5,0.22999999999999998,-0.18999999999999995,386861,461999,217972,-153120
2017-12-10,1.212,1.3,0.16000000000000014,-0.15000000000000013,1.246,1.32,0.15000000000000013,-0.1100000000000001,1.174,1.25,0.1299999999999999,-0.1100000000000001,1.196,1.26,0.1100000000000001,-0.08000000000000007,2381816,10328566,10167107,339017
2017-12-17,1.2349999999999999,1.32,0.15000000000000013,0.15000000000000013,1.2850000000000001,1.34,0.14000000000000012,0.13000000000000012,1.21875,1.285,0.125,0.125,1.2625,1.31,0.13000000000000012,0.13000000000000012,330317,494484,248206,-209130
2017-12-24,1.3050000000000002,1.32,0.030000000000000027,0.030000000000000027,1.3375000000000001,1.35,0.030000000000000027,0.0,1.275,1.29,0.030000000000000027,-0.030000000000000027,1.3125,1.33,0.030000000000000027,0.0,1463515,1589399,306547,32237
2017-12-31,1.288,1.35,0.09000000000000008,0.010000000000000009,1.316,1.35,0.08000000000000007,-0.050000000000000044,1.2510000000000001,1.28,0.050000000000000044,0.015000000000000124,1.29,1.34,0.09000000000000008,-0.030000000000000027,347109,576835,400179,-307849
2018-01-07,1.255,1.29,0.06000000000000005,0.050000000000000044,1.2850000000000001,1.3,0.050000000000000044,0.050000000000000044,1.24,1.26,0.030000000000000027,0.020000000000000018,1.2725,1.3,0.06000000000000005,0.06000000000000005,190796,232808,144281,144281
2018-01-14,1.224,1.3,0.16000000000000014,-0.10000000000000009,1.252,1.33,0.1200000000000001,-0.1200000000000001,1.186,1.24,0.10000000000000009,-0.07000000000000006,1.214,1.26,0.1100000000000001,-0.050000000000000044,228084,386626,294510,-199222
