Date,HES_Open_average,HES_Open_max,HES_Open_min,HES_Open_volatility,HES_Open_change,HES_High_average,HES_High_max,HES_High_min,HES_High_volatility,HES_High_change,HES_Low_average,HES_Low_max,HES_Low_min,HES_Low_volatility,HES_Low_change,HES_Close_average,HES_Close_max,HES_Close_min,HES_Close_volatility,HES_Close_change,HES_Volume_average,HES_Volume_max,HES_Volume_min,HES_Volume_volatility,HES_Volume_change
2018-01-14,53.626,54.67,52.64,2.030000000000001,-2.030000000000001,54.126,54.82,53.08,1.740000000000002,-1.2999999999999972,52.672,53.38,51.62,1.7600000000000051,-1.720000000000006,53.496,54.02,52.61,1.4100000000000037,-0.07000000000000028,5664678,9125250,3248520,5876730,-82532
2018-01-21,53.692,54.3,53.15,1.1499999999999986,-0.7700000000000031,54.102000000000004,54.52,53.56,0.9600000000000009,-0.769999999999996,52.980000000000004,53.24,52.2,1.0399999999999991,-0.9199999999999946,53.418,53.88,52.31,1.5700000000000003,-1.3099999999999952,3409432,4555317,2235446,2319871,-568947
2018-01-28,49.696,51.66,45.68,5.979999999999997,-5.979999999999997,50.362,51.84,47.9,3.940000000000005,-3.940000000000005,48.422,50.33,44.44,5.890000000000001,-5.890000000000001,48.78,50.59,44.49,6.100000000000001,-6.030000000000001,5382768,9397020,3320576,6076444,5244003
2018-02-04,44.07,45.99,42.95,3.039999999999999,-0.5999999999999943,45.266,46.83,43.55,3.280000000000001,-1.6400000000000006,42.668,43.99,40.37,3.6200000000000045,-0.9699999999999989,43.866,45.96,42.12,3.8400000000000034,-1.8200000000000003,5915300,6991404,4564766,2426638,1740479
2018-02-11,44.0775,45.28,42.34,2.9399999999999977,1.5499999999999972,45.2825,46.13,43.85,2.280000000000001,2.280000000000001,43.2375,44.86,42.01,2.8500000000000014,2.280000000000001,44.8375,45.65,42.8,2.8500000000000014,2.8500000000000014,5110742,6297990,4509924,1788066,-371686
2018-02-18,46.456,48.37,45.49,2.8799999999999955,2.6199999999999974,47.324,48.47,46.4,2.0700000000000003,1.9399999999999977,46.058,47.41,44.95,2.4599999999999937,1.769999999999996,46.76,47.87,45.23,2.6400000000000006,1.9399999999999977,4936429,5559177,4431671,1127506,349546
2018-02-25,46.327999999999996,47.51,45.13,2.3799999999999955,-1.0300000000000011,47.653999999999996,48.72,46.56,2.1599999999999966,0.060000000000002274,45.53,46.45,44.21,2.240000000000002,-0.12000000000000455,46.536,48.44,45.42,3.019999999999996,1.9699999999999989,4888418,5796137,3981591,1814546,663022
2018-03-04,47.86,48.71,47.21,1.5,-0.46000000000000085,48.562,49.4,47.33,2.0700000000000003,0.17999999999999972,47.064,48.17,45.89,2.280000000000001,0.060000000000002274,47.754,48.65,46.48,2.1700000000000017,0.1700000000000017,4202484,4922756,3079334,1843422,-1453963
2018-03-11,48.774,49.18,48.39,0.7899999999999991,-0.45000000000000284,49.368,49.6,48.95,0.6499999999999986,-0.6499999999999986,47.822,48.28,46.64,1.6400000000000006,-1.6099999999999994,48.354,48.98,46.96,2.019999999999996,-1.4399999999999977,4096360,5179893,2667505,2512388,-949736
2018-03-18,49.458,50.73,47.35,3.3799999999999955,3.049999999999997,50.496,51.2,48.77,2.4299999999999997,1.7399999999999949,48.874,49.68,47.3,2.3800000000000026,1.8800000000000026,49.824,50.69,48.39,2.299999999999997,2.0899999999999963,3358929,4423112,2430782,1992330,229523
2018-03-25,50.005,50.54,49.09,1.4499999999999957,-0.29999999999999716,50.7025,51.01,50.32,0.6899999999999977,-0.6300000000000026,48.59,49.43,47.52,1.9099999999999966,-1.9099999999999966,49.43,50.62,48.5,2.1199999999999974,-1.3699999999999974,3553572,3973143,3224396,748747,433769
