Date,SIF_Open_average,SIF_Open_max,SIF_Open_min,SIF_Open_volatility,SIF_Open_change,SIF_High_average,SIF_High_max,SIF_High_min,SIF_High_volatility,SIF_High_change,SIF_Low_average,SIF_Low_max,SIF_Low_min,SIF_Low_volatility,SIF_Low_change,SIF_Close_average,SIF_Close_max,SIF_Close_min,SIF_Close_volatility,SIF_Close_change,SIF_Volume_average,SIF_Volume_max,SIF_Volume_min,SIF_Volume_volatility,SIF_Volume_change
2018-01-14,6.675,6.8,6.45,0.34999999999999964,0.25,6.725,7.0,6.45,0.5499999999999998,0.25,6.5375,6.7,6.45,0.25,0.09999999999999964,6.63,7.0,6.45,0.5499999999999998,0.1200000000000001,634,1532,202,1330,205
2018-01-21,6.683333333333333,6.85,6.35,0.5,0.5,6.883333333333334,7.15,6.65,0.5,0.1999999999999993,6.633333333333333,6.85,6.35,0.5,0.35000000000000053,6.8100000000000005,7.15,6.58,0.5700000000000003,0.1200000000000001,144,321,13,308,-221
2018-01-28,6.61,6.7,6.4,0.2999999999999998,0.2999999999999998,6.65,6.7,6.6,0.10000000000000053,0.10000000000000053,6.522,6.61,6.4,0.20999999999999996,0.09999999999999964,6.592,6.61,6.55,0.0600000000000005,0.0,243,736,4,732,511
2018-02-04,6.71,6.95,6.5,0.4500000000000002,0.0,6.802,7.05,6.6,0.4500000000000002,-0.010000000000000675,6.57,6.8,6.5,0.2999999999999998,0.0,6.662,7.05,6.5,0.5499999999999998,-0.010000000000000675,356,787,2,785,165
2018-02-11,6.4375,6.55,6.35,0.20000000000000018,0.15000000000000036,6.525,6.65,6.35,0.3000000000000007,-0.15000000000000036,6.4125,6.5,6.35,0.15000000000000036,0.10000000000000053,6.45,6.5,6.35,0.15000000000000036,-0.04999999999999982,422,1007,110,897,550
2018-02-18,5.85,6.35,5.5,0.8499999999999996,-0.5999999999999996,5.8875,6.35,5.65,0.6999999999999993,-0.5999999999999996,5.5875,5.75,5.5,0.25,0.25,5.5875,5.75,5.5,0.25,0.25,1702,5125,14,5111,-1058
2018-02-25,5.42,5.95,5.0,0.9500000000000002,0.2999999999999998,5.55,5.95,5.0,0.9500000000000002,0.2999999999999998,5.184,5.42,5.0,0.41999999999999993,0.019999999999999574,5.314,5.65,5.0,0.6500000000000004,0.019999999999999574,846,1600,162,1438,-829
2018-03-04,5.326,5.45,5.15,0.2999999999999998,0.27999999999999936,5.4959999999999996,5.75,5.35,0.40000000000000036,-0.3200000000000003,5.276,5.43,5.15,0.27999999999999936,0.27999999999999936,5.4559999999999995,5.75,5.3,0.4500000000000002,-0.3200000000000003,259,710,0,710,-62
2018-03-11,5.21,5.4,5.0,0.40000000000000036,-0.15000000000000036,5.296,5.45,5.0,0.4500000000000002,-0.4500000000000002,5.186,5.3,5.0,0.2999999999999998,-0.15000000000000036,5.2620000000000005,5.4,5.0,0.40000000000000036,-0.40000000000000036,589,1743,113,1630,-112
2018-03-18,5.13,5.25,5.0,0.25,-0.04999999999999982,5.156,5.25,5.08,0.16999999999999993,-0.04999999999999982,5.076,5.13,5.0,0.1299999999999999,-0.03000000000000025,5.122,5.2,5.08,0.1200000000000001,0.07000000000000028,515,1180,151,1029,1029
