Date,ADSK_Open_average,ADSK_Open_max,ADSK_Open_min,ADSK_Open_volatility,ADSK_Open_change,ADSK_High_average,ADSK_High_max,ADSK_High_min,ADSK_High_volatility,ADSK_High_change,ADSK_Low_average,ADSK_Low_max,ADSK_Low_min,ADSK_Low_volatility,ADSK_Low_change,ADSK_Close_average,ADSK_Close_max,ADSK_Close_min,ADSK_Close_volatility,ADSK_Close_change,ADSK_Volume_average,ADSK_Volume_max,ADSK_Volume_min,ADSK_Volume_volatility,ADSK_Volume_change
2018-01-14,113.922,116.24,112.28,3.9599999999999937,-0.9899999999999949,115.738,118.45,113.1,5.3500000000000085,1.3700000000000045,112.246,114.03,111.06,2.969999999999999,2.3100000000000023,114.05,117.43,111.98,5.450000000000003,5.450000000000003,2593276,2932163,1625153,1307010,206891
2018-01-21,117.85,118.91,117.14,1.769999999999996,0.5600000000000023,118.81,119.24,118.42,0.8199999999999932,-0.5999999999999943,116.604,117.12,116.19,0.9300000000000068,-0.3100000000000023,117.33200000000001,118.73,116.38,2.3500000000000085,-2.3500000000000085,1758527,2221706,1058818,1162888,-926625
2018-01-28,114.11,115.65,110.6,5.050000000000011,-4.859999999999999,116.396,117.7,115.14,2.5600000000000023,-0.19999999999998863,112.706,114.9,109.18,5.719999999999999,-4.589999999999989,113.406,115.62,109.18,6.439999999999998,-5.839999999999989,1794352,2890782,1119824,1770958,1334404
2018-02-04,108.05,111.77,105.81,5.959999999999994,0.5200000000000102,110.828,113.56,107.92,5.640000000000001,-3.440000000000012,105.244,110.51,101.55,8.960000000000008,0.12999999999999545,108.458,112.62,104.81,7.810000000000002,-4.240000000000009,2743793,3923885,1599666,2324219,-1150703
2018-02-11,109.9,113.58,106.5,7.079999999999998,7.079999999999998,112.4425,114.71,110.19,4.519999999999996,4.340000000000003,108.9375,112.1,106.23,5.86999999999999,5.86999999999999,111.545,113.52,109.79,3.7299999999999898,3.1599999999999966,1850546,2555010,1339044,1215966,245199
2018-02-18,113.746,115.63,112.51,3.1199999999999903,3.1199999999999903,115.616,117.5,114.76,2.739999999999995,2.4399999999999977,112.666,114.73,111.9,2.8299999999999983,2.730000000000004,114.196,116.92,112.37,4.549999999999997,2.6500000000000057,1874088,2335160,1354286,980874,980874
2018-02-25,116.09,117.95,113.3,4.650000000000006,-1.8199999999999932,118.404,119.74,116.43,3.309999999999988,1.730000000000004,114.38,116.65,111.05,5.6000000000000085,-0.09000000000000341,116.696,118.87,114.74,4.13000000000001,2.75,2525470,2959624,1658025,1301599,844530
2018-03-04,133.384,139.21,119.25,19.960000000000008,19.960000000000008,135.484,141.19,120.64,20.549999999999997,20.549999999999997,131.588,138.34,118.25,20.090000000000003,20.090000000000003,134.518,139.36,119.87,19.49000000000001,18.5,5718812,12753507,2109333,10644174,-2614538
2018-03-11,136.71,139.74,133.94,5.800000000000011,-5.800000000000011,138.252,141.26,135.46,5.799999999999983,-5.799999999999983,134.61,135.44,132.06,3.3799999999999955,-3.009999999999991,135.794,136.72,134.31,2.4099999999999966,-1.6899999999999977,1942011,2438224,1319163,1119061,-261679
2018-03-18,133.226,135.01,131.05,3.9599999999999795,-3.4499999999999886,135.382,137.6,132.5,5.099999999999994,-1.6999999999999886,131.394,133.89,128.0,5.889999999999986,-3.829999999999984,132.758,135.54,128.02,7.519999999999982,-0.37999999999999545,2320298,2763374,1760578,1002796,529441
