Date,CSIOY_Open_average,CSIOY_Open_max,CSIOY_Open_min,CSIOY_Open_volatility,CSIOY_Open_change,CSIOY_High_average,CSIOY_High_max,CSIOY_High_min,CSIOY_High_volatility,CSIOY_High_change,CSIOY_Low_average,CSIOY_Low_max,CSIOY_Low_min,CSIOY_Low_volatility,CSIOY_Low_change,CSIOY_Close_average,CSIOY_Close_max,CSIOY_Close_min,CSIOY_Close_volatility,CSIOY_Close_change,CSIOY_Volume_average,CSIOY_Volume_max,CSIOY_Volume_min,CSIOY_Volume_volatility,CSIOY_Volume_change
2018-03-25,148.1275,150.81,145.41,5.400000000000006,-5.400000000000006,149.1575,150.81,147.27,3.539999999999992,-2.6100000000000136,146.2275,148.77,143.59,5.180000000000007,-3.3600000000000136,148.2625,149.62,146.27,3.3499999999999943,-1.420000000000016,210,397,115,282,87
2018-04-01,150.40200000000002,153.5,145.49,8.009999999999991,8.009999999999991,151.712,154.4,148.66,5.740000000000009,5.740000000000009,149.49,152.0,145.49,6.509999999999991,6.509999999999991,151.116,153.87,147.07,6.800000000000011,5.980000000000018,243,354,99,255,-251
2018-04-08,156.442,157.72,153.53,4.189999999999998,2.8700000000000045,157.56,160.07,155.41,4.659999999999997,4.659999999999997,154.936,157.42,151.64,5.780000000000001,4.760000000000019,156.236,160.07,153.25,6.819999999999993,6.819999999999993,52,115,0,115,22
2018-04-15,162.854,165.01,160.52,4.489999999999981,0.4399999999999977,163.704,165.01,161.81,3.1999999999999886,0.8400000000000034,160.734,162.25,158.75,3.5,3.5,162.3,164.37,158.75,5.6200000000000045,3.9000000000000057,288,987,32,955,955
2018-04-22,151.748,156.0,149.25,6.75,-4.430000000000007,152.272,156.0,150.5,5.5,-4.430000000000007,150.198,154.88,147.75,7.1299999999999955,-4.8700000000000045,151.64,154.88,149.0,5.8799999999999955,-3.8499999999999943,1822,7335,70,7265,-6646
2018-04-29,149.524,151.19,147.56,3.6299999999999955,0.7700000000000102,151.684,153.42,150.79,2.6299999999999955,1.4199999999999875,148.294,149.31,147.56,1.75,0.7700000000000102,150.438,152.75,148.06,4.689999999999998,1.5600000000000023,168,207,125,82,14
2018-05-06,155.592,158.62,150.96,7.659999999999997,5.939999999999998,156.888,159.25,154.83,4.4199999999999875,2.0600000000000023,153.692,156.65,149.0,7.650000000000006,5.139999999999986,155.458,158.0,152.0,6.0,1.8599999999999852,350,1149,83,1066,-47
2018-05-13,154.876,156.59,152.88,3.710000000000008,-0.4900000000000091,155.976,156.59,155.05,1.539999999999992,1.3899999999999864,153.7,155.26,152.88,2.3799999999999955,-0.8600000000000136,155.702,156.5,153.86,2.6399999999999864,2.569999999999993,121,204,34,170,144
2018-05-20,153.87,155.03,152.87,2.1599999999999966,-1.460000000000008,154.2975,155.03,153.57,1.460000000000008,-1.460000000000008,151.9025,152.87,151.0,1.8700000000000045,-0.3300000000000125,153.45,154.92,151.0,3.9199999999999875,-3.9199999999999875,89,137,48,89,-89
2018-05-27,151.39000000000001,152.47,149.94,2.530000000000001,-0.8599999999999852,154.242,155.0,153.5,1.5,0.6599999999999966,151.13400000000001,152.43,149.94,2.490000000000009,0.4200000000000159,152.662,153.91,151.19,2.719999999999999,2.0999999999999943,474,830,83,747,139
2018-06-03,154.392,156.0,153.5,2.5,0.13999999999998636,155.532,157.59,153.57,4.02000000000001,2.3400000000000034,153.236,155.5,152.0,3.5,1.6399999999999864,154.626,157.59,152.29,5.300000000000011,2.5900000000000034,53,71,28,43,19
2018-06-10,153.74,156.0,152.71,3.289999999999992,-0.789999999999992,153.74,156.0,152.71,3.289999999999992,-0.789999999999992,153.49,154.75,152.71,2.039999999999992,-0.789999999999992,153.49,154.75,152.71,2.039999999999992,-0.789999999999992,18,94,0,94,0
2018-06-17,158.69400000000002,163.21,150.52,12.689999999999998,12.689999999999998,160.04000000000002,166.0,150.52,15.47999999999999,13.530000000000001,157.658,162.29,150.52,11.769999999999982,11.169999999999987,158.72,164.05,150.52,13.530000000000001,13.530000000000001,318,1107,0,1107,11
2018-06-24,161.968,165.47,160.93,4.539999999999992,-0.5600000000000023,162.84,165.47,160.94,4.530000000000001,-3.25,160.246,161.5,157.98,3.5200000000000102,-3.5200000000000102,160.84,161.55,158.61,2.9399999999999977,-2.9299999999999784,119,520,0,520,485
2018-07-01,165.4875,167.35,163.5,3.8499999999999943,3.8499999999999943,167.45499999999998,170.75,165.47,5.280000000000001,5.280000000000001,165.4875,167.35,163.5,3.8499999999999943,3.8499999999999943,167.45499999999998,170.75,165.47,5.280000000000001,5.280000000000001,20,40,0,40,-23
2018-07-08,161.776,165.0,159.81,5.189999999999998,-4.719999999999999,161.84,165.04,160.09,4.949999999999989,-4.759999999999991,160.826,162.84,159.81,3.030000000000001,-2.5600000000000023,161.322,165.04,160.09,4.949999999999989,-4.759999999999991,93,315,0,315,-315
2018-07-15,162.4775,163.2,161.3,1.8999999999999773,-0.6999999999999886,163.86,166.71,161.3,5.409999999999997,-4.210000000000008,161.9725,163.2,160.89,2.3100000000000023,-0.6999999999999886,162.7175,163.75,161.3,2.4499999999999886,-1.25,101,351,0,351,-56
2018-07-22,166.482,168.93,164.04,4.890000000000015,-4.240000000000009,166.872,168.93,164.69,4.240000000000009,-4.240000000000009,165.126,166.75,163.93,2.819999999999993,-0.5600000000000023,165.832,166.75,164.69,2.0600000000000023,-2.030000000000001,22,57,0,57,-57
2018-07-29,155.396,164.35,149.12,15.22999999999999,-10.159999999999997,157.156,164.6,150.54,14.060000000000002,-10.409999999999997,154.508,161.88,149.12,12.759999999999991,-7.689999999999998,155.164,162.25,150.25,12.0,-8.060000000000002,113,435,0,435,-80
2018-08-05,154.41,158.59,152.41,6.180000000000007,-6.180000000000007,154.722,158.59,152.41,6.180000000000007,-6.180000000000007,153.942,156.25,152.41,3.8400000000000034,-3.8400000000000034,154.13,156.25,152.41,3.8400000000000034,-3.8400000000000034,36,172,0,172,-11
2018-08-12,154.7725,157.06,153.44,3.6200000000000045,0.9699999999999989,156.55,157.06,155.81,1.25,1.0699999999999932,154.03,154.78,153.15,1.6299999999999955,1.6299999999999955,155.535,156.6,154.34,2.259999999999991,2.259999999999991,44,124,7,117,97
2018-08-19,158.634,160.75,157.44,3.3100000000000023,-1.3100000000000023,160.246,160.75,158.29,2.460000000000008,-0.060000000000002274,157.274,159.25,153.95,5.300000000000011,-1.3100000000000023,158.722,160.75,153.95,6.800000000000011,-0.060000000000002274,159,431,9,422,240
2018-08-26,159.75333333333333,161.28,158.57,2.710000000000008,-0.8400000000000034,159.75333333333333,161.28,158.57,2.710000000000008,-0.8400000000000034,159.75333333333333,161.28,158.57,2.710000000000008,-0.8400000000000034,159.75333333333333,161.28,158.57,2.710000000000008,-0.8400000000000034,0,0,0,0,0
2018-09-02,160.815,163.36,159.5,3.8600000000000136,3.7900000000000205,161.67000000000002,163.36,159.57,3.7900000000000205,3.7900000000000205,160.31,163.36,157.55,5.810000000000002,5.810000000000002,160.7675,163.36,157.55,5.810000000000002,5.810000000000002,522,1700,0,1700,-5
2018-09-09,167.46,169.1,165.0,4.099999999999994,3.25,167.46,169.1,165.0,4.099999999999994,3.25,166.32,167.49,165.0,2.490000000000009,1.039999999999992,166.32,167.49,165.0,2.490000000000009,1.039999999999992,9,21,0,21,21
2018-09-16,165.48,166.0,164.12,1.8799999999999955,-0.4300000000000068,165.714,166.7,164.12,2.579999999999984,-0.75,164.736,165.75,164.0,1.75,-1.75,164.736,165.75,164.0,1.75,-1.75,122,500,0,500,-430
2018-09-23,165.414,167.49,162.5,4.990000000000009,-3.450000000000017,165.808,167.49,162.5,4.990000000000009,-1.4800000000000182,164.296,167.49,162.5,4.990000000000009,-3.450000000000017,164.69,167.49,162.5,4.990000000000009,-1.4800000000000182,64,282,0,282,7
2018-09-30,165.41,166.5,164.24,2.259999999999991,-1.25,166.39666666666668,167.03,165.66,1.3700000000000045,-1.3700000000000045,165.4,166.5,164.21,2.289999999999992,-1.2800000000000011,166.39666666666668,167.03,165.66,1.3700000000000045,-1.3700000000000045,66,187,0,187,-176
2018-10-07,154.7675,160.49,151.92,8.570000000000022,-8.570000000000022,156.0925,161.72,151.92,9.800000000000011,-9.800000000000011,154.4,159.28,151.92,7.360000000000014,-7.360000000000014,155.20499999999998,159.28,151.92,7.360000000000014,-7.360000000000014,28,85,0,85,-8
2018-10-14,151.84199999999998,154.81,148.38,6.430000000000007,-6.430000000000007,152.85399999999998,156.56,148.38,8.180000000000007,-7.909999999999997,150.602,154.0,147.75,6.25,-5.6200000000000045,150.66,154.0,147.75,6.25,-5.6200000000000045,761,3502,0,3502,-186
2018-10-21,146.51999999999998,148.1,143.94,4.159999999999997,0.6500000000000057,147.66,149.25,144.97,4.280000000000001,0.8700000000000045,145.438,147.58,143.94,3.640000000000015,-1.3199999999999932,146.33,148.38,144.53,3.8499999999999943,-3.8499999999999943,50,109,21,88,70
2018-10-28,149.826,151.75,145.24,6.509999999999991,6.509999999999991,150.594,154.75,145.24,9.509999999999991,9.509999999999991,149.722,151.75,145.24,6.509999999999991,6.509999999999991,150.49,154.75,145.24,9.509999999999991,9.509999999999991,55,236,0,236,16
2018-11-04,146.392,149.47,142.65,6.819999999999993,-6.819999999999993,146.86599999999999,149.47,143.26,6.210000000000008,-6.210000000000008,145.28,147.39,141.38,6.009999999999991,-4.849999999999994,145.96,148.62,142.35,6.27000000000001,-3.8799999999999955,460,1001,0,1001,-443
2018-11-11,141.504,144.5,138.01,6.490000000000009,-1.8199999999999932,141.948,144.5,140.0,4.5,-2.0500000000000114,140.58599999999998,142.69,138.01,4.680000000000007,-0.4000000000000057,141.12,142.69,140.0,2.6899999999999977,-0.4000000000000057,553,2515,0,2515,-2515
2018-11-18,138.0775,138.73,136.71,2.019999999999982,0.38999999999998636,138.935,140.45,136.71,3.7399999999999807,2.0999999999999943,137.065,137.95,136.71,1.2399999999999807,0.09999999999999432,137.0675,137.95,136.71,1.2399999999999807,0.11000000000001364,1145,4280,0,4280,-17
2018-11-25,139.382,140.7,138.7,2.0,0.21000000000000796,140.56,142.22,139.56,2.6599999999999966,2.6599999999999966,139.058,140.7,138.1,2.5999999999999943,0.21000000000000796,139.902,140.7,138.95,1.75,-0.5900000000000034,367,1234,0,1234,-1071
2018-12-02,133.38,137.05,131.53,5.52000000000001,-5.52000000000001,135.5575,139.38,133.16,6.219999999999999,-6.219999999999999,133.075,136.32,131.04,5.280000000000001,-5.280000000000001,133.82,137.26,131.04,6.219999999999999,-6.219999999999999,424,1083,91,992,-992
2018-12-09,132.302,135.47,130.4,5.069999999999993,0.6200000000000045,133.322,135.47,132.37,3.0999999999999943,-0.6699999999999875,131.074,132.32,129.3,3.019999999999982,-1.8999999999999773,131.71,132.33,130.72,1.6100000000000136,-0.47999999999998977,368,884,137,747,-719
2018-12-16,124.128,131.49,117.81,13.680000000000007,-7.400000000000006,125.116,131.49,120.3,11.190000000000012,-9.33999999999999,122.002,127.7,117.3,10.400000000000006,-9.850000000000009,123.484,129.44,118.75,10.689999999999998,-9.930000000000007,277,847,100,747,-670
2018-12-23,117.7975,119.0,116.44,2.5600000000000023,1.5900000000000034,118.8575,119.16,118.34,0.8199999999999932,0.06999999999999318,116.785,117.41,116.1,1.3100000000000023,-0.21999999999999886,116.82,117.53,116.1,1.4300000000000068,-0.3400000000000034,766,1671,176,1495,719
2018-12-30,119.0975,124.67,116.26,8.409999999999997,8.409999999999997,120.38499999999999,124.67,117.69,6.980000000000004,6.980000000000004,118.24000000000001,121.54,116.26,5.280000000000001,5.280000000000001,119.2575,121.54,117.69,3.8500000000000085,3.8500000000000085,313,755,48,707,44
2019-01-06,122.72200000000001,123.68,121.01,2.6700000000000017,1.4899999999999949,123.368,124.24,122.0,2.239999999999995,1.4899999999999949,120.972,122.16,119.76,2.3999999999999915,1.3699999999999903,121.966,122.66,120.8,1.8599999999999994,0.4099999999999966,452,1411,10,1401,-970
2019-01-13,124.4475,126.75,122.45,4.299999999999997,4.299999999999997,125.64750000000001,126.75,124.22,2.530000000000001,2.530000000000001,123.215,125.0,122.45,2.549999999999997,2.549999999999997,124.235,125.0,123.64,1.3599999999999994,1.25,785,2394,123,2271,-340
2019-01-20,127.374,129.67,124.0,5.6699999999999875,5.6699999999999875,129.16,131.52,126.79,4.730000000000004,4.730000000000004,126.56400000000001,128.0,124.0,4.0,4.0,127.21,128.5,124.12,4.3799999999999955,4.1299999999999955,380,607,107,500,401
2019-01-27,133.66,138.17,130.0,8.169999999999987,8.169999999999987,133.906,138.17,130.0,8.169999999999987,8.169999999999987,132.478,135.89,128.25,7.639999999999986,6.680000000000007,132.834,135.89,129.55,6.339999999999975,5.3799999999999955,341,987,51,936,-926
2019-02-03,135.612,137.2,134.09,3.109999999999985,-2.0200000000000102,136.114,138.68,134.09,4.590000000000003,-2.0999999999999943,134.758,136.32,130.86,5.4599999999999795,-5.409999999999997,135.906,138.68,134.09,4.590000000000003,-2.259999999999991,894,4080,0,4080,-4063
2019-02-10,136.31333333333333,138.79,134.75,4.039999999999992,4.039999999999992,137.56,139.14,134.75,4.389999999999986,4.039999999999992,136.31333333333333,138.79,134.75,4.039999999999992,4.039999999999992,137.52333333333334,139.03,134.75,4.280000000000001,4.039999999999992,12,37,0,37,0
2019-02-17,138.51749999999998,140.01,136.55,3.4599999999999795,-1.009999999999991,139.245,140.25,138.21,2.039999999999992,0.2400000000000091,138.51749999999998,140.01,136.55,3.4599999999999795,-1.009999999999991,139.245,140.25,138.21,2.039999999999992,0.2400000000000091,11,32,0,32,12
2019-02-24,138.6775,141.17,135.14,6.030000000000001,1.1699999999999875,139.70999999999998,141.17,138.23,2.9399999999999977,1.1699999999999875,137.2375,139.5,134.94,4.560000000000002,-1.990000000000009,138.675,140.82,134.94,5.8799999999999955,1.3199999999999932,59,132,23,109,-109
2019-03-03,136.43,140.75,130.79,9.960000000000008,-6.960000000000008,137.16666666666666,140.75,133.0,7.75,-4.75,136.41666666666666,140.75,130.75,10.0,-7.0,137.16666666666666,140.75,133.0,7.75,-4.75,28,86,0,86,86
2019-03-10,131.51,131.75,131.26,0.4900000000000091,-0.2600000000000193,132.84,135.25,131.52,3.7299999999999898,3.7299999999999898,131.51,131.75,131.26,0.4900000000000091,-0.2600000000000193,132.67000000000002,134.74,131.52,3.219999999999999,3.219999999999999,6,18,0,18,18
2019-03-17,131.986,135.0,129.76,5.240000000000009,-2.2299999999999898,132.22,135.0,129.76,5.240000000000009,-2.2299999999999898,131.986,135.0,129.76,5.240000000000009,-2.2299999999999898,132.22,135.0,129.76,5.240000000000009,-2.2299999999999898,8,40,0,40,0
2019-03-24,130.7525,132.51,129.0,3.509999999999991,-0.009999999999990905,130.98,133.42,129.0,4.4199999999999875,-0.9199999999999875,129.94,132.51,129.0,3.509999999999991,-3.259999999999991,130.085,133.09,129.0,4.090000000000003,-3.8400000000000034,178,702,0,702,-691
2019-03-31,128.306,131.11,126.5,4.610000000000014,-3.3100000000000023,129.614,132.87,127.0,5.8700000000000045,-5.8700000000000045,127.734,130.31,126.5,3.8100000000000023,-3.3100000000000023,128.582,132.87,126.92,5.950000000000003,-5.8700000000000045,24,47,0,47,-33
2019-04-07,125.268,127.08,123.38,3.700000000000003,-2.3900000000000006,125.78,127.85,123.38,4.469999999999999,-3.1599999999999966,124.782,126.32,123.38,2.9399999999999977,-1.6299999999999955,124.966,126.42,123.38,3.0400000000000063,-1.6299999999999955,39,87,0,87,-57
2019-04-14,125.03,126.32,124.2,2.1199999999999903,-0.36999999999999034,126.92,127.48,126.53,0.9500000000000028,0.21999999999999886,124.78,125.57,124.2,1.3699999999999903,-0.36999999999999034,126.92,127.48,126.53,0.9500000000000028,0.21999999999999886,938,2715,35,2680,29
2019-04-21,126.534,128.81,125.0,3.8100000000000023,-1.0900000000000034,127.122,129.5,125.0,4.5,-0.7999999999999972,125.476,127.78,122.89,4.890000000000001,-1.0900000000000034,126.27,129.5,122.89,6.609999999999999,-0.7999999999999972,56,156,0,156,74
2019-04-28,125.03,127.43,121.89,5.540000000000006,-1.25,125.56,127.43,121.89,5.540000000000006,0.6499999999999915,124.004,126.68,121.89,4.790000000000006,1.2999999999999972,124.586,126.68,121.89,4.790000000000006,1.6299999999999955,52,199,0,199,21
2019-05-05,120.66,122.55,118.92,3.6299999999999955,-1.9500000000000028,121.634,122.55,120.65,1.8999999999999915,-0.7599999999999909,120.336,122.55,118.92,3.6299999999999955,-3.4599999999999937,121.19200000000001,122.55,120.0,2.549999999999997,-0.7599999999999909,104,321,0,321,64
2019-05-12,116.33200000000001,118.18,114.98,3.200000000000003,-0.7399999999999949,116.882,118.18,115.74,2.440000000000012,-2.059999999999988,115.596,116.25,114.98,1.269999999999996,1.0100000000000051,116.416,118.07,115.74,2.3299999999999983,-2.059999999999988,49,200,0,200,-200
2019-05-19,114.1275,116.01,112.29,3.719999999999999,-3.719999999999999,114.8375,117.68,112.29,5.390000000000001,-5.390000000000001,113.33,115.97,112.0,3.969999999999999,-3.719999999999999,114.3075,117.68,112.25,5.430000000000007,-5.430000000000007,78,129,43,86,61
2019-05-26,112.908,115.42,110.5,4.920000000000002,-1.2000000000000028,114.004,115.42,111.47,3.950000000000003,-0.4200000000000017,112.666,115.42,110.26,5.159999999999997,-1.4200000000000017,113.712,115.42,110.26,5.159999999999997,-0.6700000000000017,350,1348,0,1348,1348
2019-06-02,117.04,119.6,114.01,5.589999999999989,4.439999999999998,118.80799999999999,119.66,116.74,2.9200000000000017,2.9200000000000017,117.04,119.6,114.01,5.589999999999989,4.439999999999998,118.80799999999999,119.66,116.74,2.9200000000000017,2.9200000000000017,27,44,0,44,-5
2019-06-09,120.438,122.12,118.0,4.1200000000000045,4.1200000000000045,121.482,123.25,120.35,2.9000000000000057,2.9000000000000057,119.268,120.9,118.0,2.9000000000000057,2.9000000000000057,120.706,123.25,119.0,4.25,2.9000000000000057,663,3083,49,3034,-33
2019-06-16,124.988,127.92,122.25,5.670000000000002,2.25,125.36,127.95,124.05,3.9000000000000057,0.4200000000000017,124.102,126.22,122.04,4.179999999999993,2.25,124.958,127.95,122.04,5.909999999999997,0.4200000000000017,19,60,0,60,-7
2019-06-23,125.5875,126.75,123.5,3.25,-1.1400000000000006,125.5875,126.75,123.5,3.25,-1.1400000000000006,125.0275,126.75,123.5,3.25,-1.1400000000000006,125.0275,126.75,123.5,3.25,-1.1400000000000006,29,116,0,116,0
2019-06-30,123.16,124.84,121.48,3.3599999999999994,-3.3599999999999994,125.045,125.25,124.84,0.4099999999999966,0.4099999999999966,123.16,124.84,121.48,3.3599999999999994,-3.3599999999999994,124.56,124.84,124.28,0.5600000000000023,-0.5600000000000023,104,209,0,209,209
2019-07-07,120.366,121.44,119.7,1.7399999999999949,0.5499999999999972,121.492,123.26,119.7,3.5600000000000023,3.239999999999995,120.226,121.44,119.7,1.7399999999999949,0.5499999999999972,120.766,122.95,119.7,3.25,1.2999999999999972,306,992,0,992,79
2019-07-14,115.232,116.7,113.75,2.950000000000003,-2.9000000000000057,115.45,116.75,114.06,2.6899999999999977,-1.9000000000000057,115.092,116.65,113.75,2.9000000000000057,-2.9000000000000057,115.3,116.65,114.06,2.5900000000000034,-1.9000000000000057,72,312,0,312,33
2019-07-21,116.386,117.5,115.25,2.25,-1.25,116.974,118.19,115.5,2.6899999999999977,-1.25,115.586,116.93,114.75,2.180000000000007,0.75,116.174,118.19,114.75,3.4399999999999977,0.75,34,74,0,74,-71
2019-07-28,120.384,127.17,113.39,13.780000000000001,8.47999999999999,121.674,127.54,113.39,14.150000000000006,10.27000000000001,119.544,124.69,113.39,11.299999999999997,7.700000000000003,119.798,124.69,113.39,11.299999999999997,6.430000000000007,199,422,0,422,-338
2019-08-04,131.438,136.5,126.58,9.920000000000002,9.920000000000002,132.51,136.5,128.71,7.789999999999992,7.789999999999992,131.178,136.5,126.58,9.920000000000002,9.920000000000002,131.212,136.5,126.75,9.75,9.75,54,133,0,133,-121
2019-08-11,131.92,133.65,130.23,3.420000000000016,1.960000000000008,132.694,135.76,130.23,5.530000000000001,4.509999999999991,131.92,133.65,130.23,3.420000000000016,1.960000000000008,132.686,135.76,130.23,5.530000000000001,4.509999999999991,16,66,0,66,17
2019-08-18,134.6325,136.26,133.76,2.5,2.5,135.3375,137.22,133.76,3.460000000000008,2.5,134.6325,136.26,133.76,2.5,2.5,135.3375,137.22,133.76,3.460000000000008,2.5,19,79,0,79,0
2019-08-25,137.70999999999998,138.26,137.16,1.0999999999999943,1.0999999999999943,137.70999999999998,138.26,137.16,1.0999999999999943,1.0999999999999943,137.70999999999998,138.26,137.16,1.0999999999999943,1.0999999999999943,137.70999999999998,138.26,137.16,1.0999999999999943,1.0999999999999943,0,0,0,0,0
2019-09-01,145.38,148.0,143.07,4.930000000000007,4.930000000000007,146.06666666666666,148.0,143.07,4.930000000000007,4.930000000000007,145.38,148.0,143.07,4.930000000000007,4.930000000000007,146.06666666666666,148.0,143.07,4.930000000000007,4.930000000000007,1,3,0,3,0
2019-09-08,146.91,147.25,146.48,0.7700000000000102,-0.5200000000000102,146.92333333333332,147.29,146.48,0.8100000000000023,-0.5200000000000102,146.91,147.25,146.48,0.7700000000000102,-0.5200000000000102,146.92333333333332,147.29,146.48,0.8100000000000023,-0.5200000000000102,3,9,0,9,0
2019-09-15,150.01333333333332,152.25,147.04,5.210000000000008,-1.5,150.01333333333332,152.25,147.04,5.210000000000008,-1.5,150.01333333333332,152.25,147.04,5.210000000000008,-1.5,150.01333333333332,152.25,147.04,5.210000000000008,-1.5,0,0,0,0,0
2019-09-22,154.296,156.0,152.5,3.5,2.5,154.296,156.0,152.5,3.5,2.5,153.442,155.0,152.32,2.680000000000007,2.680000000000007,153.442,155.0,152.32,2.680000000000007,2.680000000000007,20,72,0,72,-16
2019-09-29,156.0875,156.93,155.0,1.9300000000000068,1.5,156.8375,158.0,155.92,2.0800000000000125,-1.5,155.97,156.5,155.0,1.5,1.5,156.595,157.5,155.92,1.5800000000000125,-1.0,1963,7430,0,7430,-7430
2019-10-06,154.03333333333333,155.31,153.0,2.3100000000000023,-1.5200000000000102,154.67,155.31,153.79,1.5200000000000102,-1.5200000000000102,153.53333333333333,155.31,152.29,3.0200000000000102,-3.0200000000000102,154.15666666666667,155.31,152.29,3.0200000000000102,-3.0200000000000102,76,127,0,127,127
2019-10-13,157.85,159.75,155.39,4.360000000000014,4.360000000000014,158.43666666666667,159.75,157.15,2.5999999999999943,2.5999999999999943,157.85,159.75,155.39,4.360000000000014,4.360000000000014,158.43666666666667,159.75,157.15,2.5999999999999943,2.5999999999999943,10,31,0,31,-31
2019-10-20,161.755,163.12,160.39,2.730000000000018,2.730000000000018,161.81,163.23,160.39,2.8400000000000034,2.8400000000000034,161.755,163.12,160.39,2.730000000000018,2.730000000000018,161.81,163.23,160.39,2.8400000000000034,2.8400000000000034,58,116,0,116,116
2019-10-27,162.1325,163.88,160.75,3.1299999999999955,-2.4799999999999898,162.6325,163.88,160.75,3.1299999999999955,-1.4799999999999898,161.805,162.58,160.75,1.8300000000000125,-1.1800000000000068,162.175,163.5,160.75,2.75,-0.710000000000008,84,308,0,308,291
2019-11-03,166.8725,179.75,159.75,20.0,17.5,167.725,179.75,159.75,20.0,17.5,166.8725,179.75,159.75,20.0,17.5,166.9775,179.75,159.75,20.0,17.5,118,472,0,472,0
2019-11-10,184.2575,188.13,182.0,6.1299999999999955,6.1299999999999955,184.2575,188.13,182.0,6.1299999999999955,6.1299999999999955,184.225,188.0,182.0,6.0,6.0,184.225,188.0,182.0,6.0,6.0,102,410,0,410,410
2019-11-17,187.17333333333332,189.01,186.04,2.969999999999999,2.969999999999999,187.35999999999999,189.01,186.04,2.969999999999999,2.969999999999999,187.17333333333332,189.01,186.04,2.969999999999999,2.969999999999999,187.35999999999999,189.01,186.04,2.969999999999999,2.969999999999999,0,2,0,2,0
2019-11-24,190.47,191.69,189.25,2.4399999999999977,2.4399999999999977,190.47,191.69,189.25,2.4399999999999977,2.4399999999999977,188.62,189.25,187.99,1.259999999999991,-1.259999999999991,188.62,189.25,187.99,1.259999999999991,-1.259999999999991,1,3,0,3,3
2019-12-01,192.822,194.56,191.13,3.430000000000007,3.0999999999999943,192.92,194.56,191.62,2.9399999999999977,2.609999999999985,192.804,194.56,191.04,3.5200000000000102,3.1899999999999977,192.92,194.56,191.62,2.9399999999999977,2.609999999999985,0,3,0,3,-3
