Date,INTUStock_Open_average,INTUStock_Open_max,INTUStock_Open_min,INTUStock_Open_volatility,INTUStock_Open_change,INTUStock_High_average,INTUStock_High_max,INTUStock_High_min,INTUStock_High_volatility,INTUStock_High_change,INTUStock_Low_average,INTUStock_Low_max,INTUStock_Low_min,INTUStock_Low_volatility,INTUStock_Low_change,INTUStock_Close_average,INTUStock_Close_max,INTUStock_Close_min,INTUStock_Close_volatility,INTUStock_Close_change,INTUStock_Volume_average,INTUStock_Volume_max,INTUStock_Volume_min,INTUStock_Volume_volatility,INTUStock_Volume_change
2018-01-14,164.4275,165.0,163.88,1.1200000000000045,-0.060000000000002274,165.9875,167.82,164.68,3.1399999999999864,1.329999999999984,163.2475,164.62,161.83,2.789999999999992,2.789999999999992,164.68,167.74,162.29,5.450000000000017,5.450000000000017,1206112,1555402,903241,652161,170366
2018-01-21,168.392,169.0,167.75,1.25,0.789999999999992,169.508,170.59,168.78,1.8100000000000023,1.789999999999992,167.25,168.19,166.28,1.9099999999999966,1.0500000000000114,168.588,170.44,167.55,2.8899999999999864,1.7700000000000102,890730,1058775,739982,318793,-290939
2018-01-28,168.064,169.96,164.49,5.469999999999999,-5.469999999999999,168.852,170.43,166.41,4.02000000000001,-4.02000000000001,166.178,168.26,163.41,4.849999999999994,-4.849999999999994,166.936,169.21,163.42,5.7900000000000205,-5.7900000000000205,1271256,1499882,939779,560103,473097
2018-02-04,158.324,162.66,152.72,9.939999999999998,-9.939999999999998,161.974,165.31,158.38,6.930000000000007,-5.610000000000014,154.496,159.14,150.43,8.70999999999998,-7.2099999999999795,157.924,161.29,152.75,8.539999999999992,-0.5900000000000034,1869623,2205537,1615059,590478,497382
2018-02-11,161.748,169.02,156.93,12.090000000000003,9.810000000000002,165.472,173.0,160.2,12.800000000000011,12.219999999999999,160.568,168.81,155.02,13.789999999999992,11.310000000000002,164.728,171.69,159.36,12.329999999999984,12.310000000000002,1384599,1700488,1235399,465089,215567
2018-02-18,171.8225,174.5,167.9,6.599999999999994,-3.0999999999999943,175.1525,177.51,172.3,5.2099999999999795,-2.25,170.0475,173.21,164.85,8.360000000000014,-5.700000000000017,172.6925,173.57,171.78,1.789999999999992,-1.789999999999992,2134728,3189893,1460440,1729453,1370138
2018-02-25,169.14600000000002,172.36,162.84,9.52000000000001,-8.909999999999997,171.096,173.16,168.14,5.02000000000001,-3.6500000000000057,166.564,170.26,162.59,7.6699999999999875,-7.340000000000003,168.612,172.67,164.34,8.329999999999984,-3.829999999999984,1878786,2290748,1672343,618405,-394638
2018-03-04,170.098,172.38,167.59,4.789999999999992,4.789999999999992,172.508,177.26,171.09,6.1699999999999875,5.849999999999994,169.178,172.02,167.0,5.02000000000001,5.02000000000001,171.788,177.17,169.46,7.7099999999999795,6.989999999999981,1299206,1761553,817720,943833,459718
2018-03-11,177.866,178.8,177.27,1.5300000000000011,0.7299999999999898,178.898,179.3,178.42,0.8800000000000239,0.6899999999999977,176.72,177.51,176.26,1.25,0.9699999999999989,177.764,178.59,177.29,1.3000000000000114,1.259999999999991,1515421,1990554,1021617,968937,-335760
2018-03-18,176.132,177.6,174.78,2.819999999999993,-2.539999999999992,177.838,178.99,176.67,2.3200000000000216,-0.8900000000000148,173.672,175.81,169.84,5.969999999999999,-3.6299999999999955,175.05,178.15,169.87,8.280000000000001,-5.8700000000000045,1456773,1751539,1256689,494850,458606
2018-03-25,173.72,176.12,172.31,3.8100000000000023,-0.6999999999999886,175.24,177.09,174.06,3.030000000000001,0.4900000000000091,171.015,172.16,169.88,2.280000000000001,-1.759999999999991,173.015,174.53,170.93,3.5999999999999943,-1.1800000000000068,1786012,2560669,1243973,1316696,-1316696
