Date,ProShares SP MidCap 400 Dividend_etf_Open_average,ProShares SP MidCap 400 Dividend_etf_Open_max,ProShares SP MidCap 400 Dividend_etf_Open_min,ProShares SP MidCap 400 Dividend_etf_Open_volatility,ProShares SP MidCap 400 Dividend_etf_Open_change,ProShares SP MidCap 400 Dividend_etf_High_average,ProShares SP MidCap 400 Dividend_etf_High_max,ProShares SP MidCap 400 Dividend_etf_High_min,ProShares SP MidCap 400 Dividend_etf_High_volatility,ProShares SP MidCap 400 Dividend_etf_High_change,ProShares SP MidCap 400 Dividend_etf_Low_average,ProShares SP MidCap 400 Dividend_etf_Low_max,ProShares SP MidCap 400 Dividend_etf_Low_min,ProShares SP MidCap 400 Dividend_etf_Low_volatility,ProShares SP MidCap 400 Dividend_etf_Low_change,ProShares SP MidCap 400 Dividend_etf_Close_average,ProShares SP MidCap 400 Dividend_etf_Close_max,ProShares SP MidCap 400 Dividend_etf_Close_min,ProShares SP MidCap 400 Dividend_etf_Close_volatility,ProShares SP MidCap 400 Dividend_etf_Close_change
2018-03-25,52.7,52.7,52.7,0.0,0.0,53.1,53.1,53.1,0.0,0.0,52.6,52.6,52.6,0.0,0.0,52.98,52.98,52.98,0.0,0.0
2018-04-01,52.98,52.98,52.98,0.0,0.0,53.4,53.4,53.4,0.0,0.0,52.27,52.27,52.27,0.0,0.0,52.53,52.53,52.53,0.0,0.0
2018-04-08,53.28,53.28,53.28,0.0,0.0,53.28,53.28,53.28,0.0,0.0,52.91,52.91,52.91,0.0,0.0,53.04,53.04,53.04,0.0,0.0
2018-04-15,53.75,53.75,53.75,0.0,0.0,53.75,53.75,53.75,0.0,0.0,53.38,53.38,53.38,0.0,0.0,53.52,53.52,53.52,0.0,0.0
2018-04-22,53.65,53.65,53.65,0.0,0.0,53.66,53.66,53.66,0.0,0.0,53.4,53.4,53.4,0.0,0.0,53.56,53.56,53.56,0.0,0.0
2018-04-29,52.44,52.44,52.44,0.0,0.0,53.64,53.64,53.64,0.0,0.0,52.44,52.44,52.44,0.0,0.0,53.38,53.38,53.38,0.0,0.0
2018-05-06,53.86,53.86,53.86,0.0,0.0,53.98,53.98,53.98,0.0,0.0,53.86,53.86,53.86,0.0,0.0,53.91,53.91,53.91,0.0,0.0
2018-05-13,53.42,53.42,53.42,0.0,0.0,53.81,53.81,53.81,0.0,0.0,53.42,53.42,53.42,0.0,0.0,53.66,53.66,53.66,0.0,0.0
2018-05-20,54.03,54.03,54.03,0.0,0.0,54.11,54.11,54.11,0.0,0.0,53.85,53.85,53.85,0.0,0.0,53.95,53.95,53.95,0.0,0.0
2018-05-27,54.13,54.13,54.13,0.0,0.0,54.2,54.2,54.2,0.0,0.0,54.05,54.05,54.05,0.0,0.0,54.05,54.05,54.05,0.0,0.0
2018-06-03,54.59,54.59,54.59,0.0,0.0,54.91,54.91,54.91,0.0,0.0,54.59,54.59,54.59,0.0,0.0,54.9,54.9,54.9,0.0,0.0
2018-06-10,54.74,54.74,54.74,0.0,0.0,55.1,55.1,55.1,0.0,0.0,54.65,54.65,54.65,0.0,0.0,55.09,55.09,55.09,0.0,0.0
2018-06-17,55.05,55.05,55.05,0.0,0.0,55.14,55.14,55.14,0.0,0.0,54.95,54.95,54.95,0.0,0.0,54.95,54.95,54.95,0.0,0.0
2018-06-24,54.56,54.56,54.56,0.0,0.0,54.89,54.89,54.89,0.0,0.0,54.51,54.51,54.51,0.0,0.0,54.51,54.51,54.51,0.0,0.0
2018-07-01,55.36,55.36,55.36,0.0,0.0,55.7,55.7,55.7,0.0,0.0,55.21,55.21,55.21,0.0,0.0,55.51,55.51,55.51,0.0,0.0
2018-07-08,55.52,55.52,55.52,0.0,0.0,55.58,55.58,55.58,0.0,0.0,55.2,55.2,55.2,0.0,0.0,55.23,55.23,55.23,0.0,0.0
2018-07-15,55.71,55.71,55.71,0.0,0.0,55.71,55.71,55.71,0.0,0.0,55.41,55.41,55.41,0.0,0.0,55.54,55.54,55.54,0.0,0.0
2018-07-22,55.88,55.88,55.88,0.0,0.0,55.88,55.88,55.88,0.0,0.0,55.16,55.16,55.16,0.0,0.0,55.27,55.27,55.27,0.0,0.0
2018-07-29,55.88,55.88,55.88,0.0,0.0,56.52,56.52,56.52,0.0,0.0,55.88,55.88,55.88,0.0,0.0,56.5,56.5,56.5,0.0,0.0
2018-08-05,56.58,56.58,56.58,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.4,56.4,56.4,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2018-08-12,56.96,56.96,56.96,0.0,0.0,57.37,57.37,57.37,0.0,0.0,56.96,56.96,56.96,0.0,0.0,57.33,57.33,57.33,0.0,0.0
2018-08-19,57.46,57.46,57.46,0.0,0.0,57.62,57.62,57.62,0.0,0.0,57.36,57.36,57.36,0.0,0.0,57.5,57.5,57.5,0.0,0.0
2018-08-26,57.42,57.42,57.42,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2018-09-02,57.65,57.65,57.65,0.0,0.0,57.76,57.76,57.76,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.58,57.58,57.58,0.0,0.0
2018-09-09,58.22,58.22,58.22,0.0,0.0,58.48,58.48,58.48,0.0,0.0,58.13,58.13,58.13,0.0,0.0,58.39,58.39,58.39,0.0,0.0
2018-09-16,58.12,58.12,58.12,0.0,0.0,58.29,58.29,58.29,0.0,0.0,58.12,58.12,58.12,0.0,0.0,58.17,58.17,58.17,0.0,0.0
2018-09-23,56.42,56.42,56.42,0.0,0.0,56.94,56.94,56.94,0.0,0.0,56.42,56.42,56.42,0.0,0.0,56.92,56.92,56.92,0.0,0.0
2018-09-30,56.42,56.42,56.42,0.0,0.0,56.5,56.5,56.5,0.0,0.0,56.05,56.05,56.05,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2018-10-07,54.6,54.6,54.6,0.0,0.0,54.6,54.6,54.6,0.0,0.0,53.24,53.24,53.24,0.0,0.0,53.69,53.69,53.69,0.0,0.0
2018-10-14,54.58,54.58,54.58,0.0,0.0,54.75,54.75,54.75,0.0,0.0,54.29,54.29,54.29,0.0,0.0,54.47,54.47,54.47,0.0,0.0
2018-10-21,52.71,52.71,52.71,0.0,0.0,53.2,53.2,53.2,0.0,0.0,52.37,52.37,52.37,0.0,0.0,52.84,52.84,52.84,0.0,0.0
2018-10-28,55.09,55.09,55.09,0.0,0.0,55.16,55.16,55.16,0.0,0.0,54.62,54.62,54.62,0.0,0.0,54.99,54.99,54.99,0.0,0.0
2018-11-04,55.95,55.95,55.95,0.0,0.0,56.09,56.09,56.09,0.0,0.0,55.55,55.55,55.55,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2018-11-11,55.82,55.82,55.82,0.0,0.0,56.34,56.34,56.34,0.0,0.0,55.82,55.82,55.82,0.0,0.0,56.23,56.23,56.23,0.0,0.0
2018-11-18,55.05,55.05,55.05,0.0,0.0,55.79,55.79,55.79,0.0,0.0,55.05,55.05,55.05,0.0,0.0,55.53,55.53,55.53,0.0,0.0
2018-11-25,56.07,56.07,56.07,0.0,0.0,56.58,56.58,56.58,0.0,0.0,56.07,56.07,56.07,0.0,0.0,56.51,56.51,56.51,0.0,0.0
2018-12-02,55.37,55.37,55.37,0.0,0.0,55.43,55.43,55.43,0.0,0.0,54.41,54.41,54.41,0.0,0.0,54.64,54.64,54.64,0.0,0.0
2018-12-09,54.21,54.21,54.21,0.0,0.0,54.36,54.36,54.36,0.0,0.0,53.76,53.76,53.76,0.0,0.0,53.83,53.83,53.83,0.0,0.0
2018-12-16,51.84,51.84,51.84,0.0,0.0,52.48,52.48,52.48,0.0,0.0,50.92,50.92,50.92,0.0,0.0,51.0,51.0,51.0,0.0,0.0
2018-12-23,51.34,51.34,51.34,0.0,0.0,51.73,51.73,51.73,0.0,0.0,50.9,50.9,50.9,0.0,0.0,51.21,51.21,51.21,0.0,0.0
2018-12-30,51.51,51.51,51.51,0.0,0.0,52.1,52.1,52.1,0.0,0.0,51.44,51.44,51.44,0.0,0.0,51.96,51.96,51.96,0.0,0.0
2019-01-06,53.11,53.11,53.11,0.0,0.0,53.36,53.36,53.36,0.0,0.0,53.01,53.01,53.01,0.0,0.0,53.35,53.35,53.35,0.0,0.0
2019-01-13,54.92,54.92,54.92,0.0,0.0,55.23,55.23,55.23,0.0,0.0,54.68,54.68,54.68,0.0,0.0,55.08,55.08,55.08,0.0,0.0
2019-01-20,55.15,55.15,55.15,0.0,0.0,55.18,55.18,55.18,0.0,0.0,54.77,54.77,54.77,0.0,0.0,54.81,54.81,54.81,0.0,0.0
2019-01-27,55.37,55.37,55.37,0.0,0.0,55.41,55.41,55.41,0.0,0.0,54.93,54.93,54.93,0.0,0.0,55.14,55.14,55.14,0.0,0.0
2019-02-03,55.58,55.58,55.58,0.0,0.0,55.82,55.82,55.82,0.0,0.0,55.32,55.32,55.32,0.0,0.0,55.67,55.67,55.67,0.0,0.0
2019-02-10,56.71,56.71,56.71,0.0,0.0,56.9,56.9,56.9,0.0,0.0,56.56,56.56,56.56,0.0,0.0,56.87,56.87,56.87,0.0,0.0
2019-02-17,57.61,57.61,57.61,0.0,0.0,57.69,57.69,57.69,0.0,0.0,57.3,57.3,57.3,0.0,0.0,57.67,57.67,57.67,0.0,0.0
2019-02-24,57.35,57.35,57.35,0.0,0.0,57.49,57.49,57.49,0.0,0.0,56.97,56.97,56.97,0.0,0.0,57.28,57.28,57.28,0.0,0.0
2019-03-03,55.84,55.84,55.84,0.0,0.0,55.95,55.95,55.95,0.0,0.0,55.63,55.63,55.63,0.0,0.0,55.93,55.93,55.93,0.0,0.0
2019-03-10,56.51,56.51,56.51,0.0,0.0,56.72,56.72,56.72,0.0,0.0,56.27,56.27,56.27,0.0,0.0,56.38,56.38,56.38,0.0,0.0
2019-03-17,55.99,55.99,55.99,0.0,0.0,55.99,55.99,55.99,0.0,0.0,55.04,55.04,55.04,0.0,0.0,55.07,55.07,55.07,0.0,0.0
2019-03-24,56.4,56.4,56.4,0.0,0.0,56.54,56.54,56.54,0.0,0.0,56.2,56.2,56.2,0.0,0.0,56.34,56.34,56.34,0.0,0.0
2019-03-31,57.36,57.36,57.36,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.16,57.16,57.16,0.0,0.0,57.55,57.55,57.55,0.0,0.0
2019-04-07,57.95,57.95,57.95,0.0,0.0,58.03,58.03,58.03,0.0,0.0,57.69,57.69,57.69,0.0,0.0,58.01,58.01,58.01,0.0,0.0
2019-04-14,57.81,57.81,57.81,0.0,0.0,57.97,57.97,57.97,0.0,0.0,57.66,57.66,57.66,0.0,0.0,57.86,57.86,57.86,0.0,0.0
2019-04-21,58.19,58.19,58.19,0.0,0.0,58.68,58.68,58.68,0.0,0.0,58.14,58.14,58.14,0.0,0.0,58.64,58.64,58.64,0.0,0.0
2019-04-28,58.97,58.97,58.97,0.0,0.0,59.57,59.57,59.57,0.0,0.0,58.97,58.97,58.97,0.0,0.0,59.54,59.54,59.54,0.0,0.0
2019-05-05,58.08,58.08,58.08,0.0,0.0,58.4,58.4,58.4,0.0,0.0,57.45,57.45,57.45,0.0,0.0,58.29,58.29,58.29,0.0,0.0
2019-05-12,57.45,57.45,57.45,0.0,0.0,58.01,58.01,58.01,0.0,0.0,57.31,57.31,57.31,0.0,0.0,57.49,57.49,57.49,0.0,0.0
2019-05-19,56.98,56.98,56.98,0.0,0.0,57.16,57.16,57.16,0.0,0.0,56.8,56.8,56.8,0.0,0.0,57.03,57.03,57.03,0.0,0.0
2019-05-26,55.43,55.43,55.43,0.0,0.0,55.61,55.61,55.61,0.0,0.0,55.24,55.24,55.24,0.0,0.0,55.48,55.48,55.48,0.0,0.0
2019-06-02,57.55,57.55,57.55,0.0,0.0,57.78,57.78,57.78,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.53,57.53,57.53,0.0,0.0
2019-06-09,58.31,58.31,58.31,0.0,0.0,58.31,58.31,58.31,0.0,0.0,57.94,57.94,57.94,0.0,0.0,58.12,58.12,58.12,0.0,0.0
2019-06-16,58.78,58.78,58.78,0.0,0.0,58.83,58.83,58.83,0.0,0.0,58.45,58.45,58.45,0.0,0.0,58.62,58.62,58.62,0.0,0.0
2019-06-23,58.06,58.06,58.06,0.0,0.0,58.55,58.55,58.55,0.0,0.0,58.0,58.0,58.0,0.0,0.0,58.42,58.42,58.42,0.0,0.0
2019-06-30,58.83,58.83,58.83,0.0,0.0,59.06,59.06,59.06,0.0,0.0,58.45,58.45,58.45,0.0,0.0,59.05,59.05,59.05,0.0,0.0
2019-07-07,58.38,58.38,58.38,0.0,0.0,58.98,58.98,58.98,0.0,0.0,58.38,58.38,58.38,0.0,0.0,58.96,58.96,58.96,0.0,0.0
2019-07-14,58.69,58.69,58.69,0.0,0.0,58.76,58.76,58.76,0.0,0.0,58.32,58.32,58.32,0.0,0.0,58.32,58.32,58.32,0.0,0.0
2019-07-21,58.99,58.99,58.99,0.0,0.0,59.5,59.5,59.5,0.0,0.0,58.94,58.94,58.94,0.0,0.0,59.45,59.45,59.45,0.0,0.0
2019-07-28,57.96,57.96,57.96,0.0,0.0,57.96,57.96,57.96,0.0,0.0,57.35,57.35,57.35,0.0,0.0,57.72,57.72,57.72,0.0,0.0
2019-08-04,58.1,58.1,58.1,0.0,0.0,58.1,58.1,58.1,0.0,0.0,57.48,57.48,57.48,0.0,0.0,57.71,57.71,57.71,0.0,0.0
2019-08-11,56.22,56.22,56.22,0.0,0.0,56.93,56.93,56.93,0.0,0.0,56.22,56.22,56.22,0.0,0.0,56.91,56.91,56.91,0.0,0.0
2019-08-18,56.95,56.95,56.95,0.0,0.0,57.05,57.05,57.05,0.0,0.0,55.68,55.68,55.68,0.0,0.0,55.79,55.79,55.79,0.0,0.0
2019-08-25,57.13,57.13,57.13,0.0,0.0,57.22,57.22,57.22,0.0,0.0,56.86,56.86,56.86,0.0,0.0,57.15,57.15,57.15,0.0,0.0
2019-09-01,57.71,57.71,57.71,0.0,0.0,57.79,57.79,57.79,0.0,0.0,57.55,57.55,57.55,0.0,0.0,57.57,57.57,57.57,0.0,0.0
2019-09-08,59.14,59.14,59.14,0.0,0.0,59.43,59.43,59.43,0.0,0.0,59.01,59.01,59.01,0.0,0.0,59.08,59.08,59.08,0.0,0.0
2019-09-15,58.7,58.7,58.7,0.0,0.0,58.79,58.79,58.79,0.0,0.0,58.35,58.35,58.35,0.0,0.0,58.4,58.4,58.4,0.0,0.0
2019-09-22,58.23,58.23,58.23,0.0,0.0,58.33,58.33,58.33,0.0,0.0,57.61,57.61,57.61,0.0,0.0,57.84,57.84,57.84,0.0,0.0
2019-09-29,56.45,56.45,56.45,0.0,0.0,57.07,57.07,57.07,0.0,0.0,56.36,56.36,56.36,0.0,0.0,57.04,57.04,57.04,0.0,0.0
2019-10-06,57.23,57.23,57.23,0.0,0.0,58.16,58.16,58.16,0.0,0.0,57.23,57.23,57.23,0.0,0.0,57.56,57.56,57.56,0.0,0.0
2019-10-13,58.05,58.05,58.05,0.0,0.0,58.5,58.5,58.5,0.0,0.0,58.05,58.05,58.05,0.0,0.0,58.41,58.41,58.41,0.0,0.0
2019-10-20,58.92,58.92,58.92,0.0,0.0,59.28,59.28,59.28,0.0,0.0,58.92,58.92,58.92,0.0,0.0,59.09,59.09,59.09,0.0,0.0
2019-10-27,59.37,59.37,59.37,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.08,59.08,59.08,0.0,0.0,59.29,59.29,59.29,0.0,0.0
2019-11-03,59.37,59.37,59.37,0.0,0.0,59.37,59.37,59.37,0.0,0.0,59.14,59.14,59.14,0.0,0.0,59.25,59.25,59.25,0.0,0.0
2019-11-10,59.13,59.13,59.13,0.0,0.0,59.17,59.17,59.17,0.0,0.0,58.91,58.91,58.91,0.0,0.0,59.07,59.07,59.07,0.0,0.0
2019-11-17,58.9,58.9,58.9,0.0,0.0,58.9,58.9,58.9,0.0,0.0,58.6,58.6,58.6,0.0,0.0,58.82,58.82,58.82,0.0,0.0
2019-11-24,59.81,59.81,59.81,0.0,0.0,59.81,59.81,59.81,0.0,0.0,59.3,59.3,59.3,0.0,0.0,59.32,59.32,59.32,0.0,0.0
2019-12-01,59.61,59.61,59.61,0.0,0.0,59.98,59.98,59.98,0.0,0.0,59.61,59.61,59.61,0.0,0.0,59.75,59.75,59.75,0.0,0.0
2019-12-08,59.98,59.98,59.98,0.0,0.0,60.27,60.27,60.27,0.0,0.0,59.68,59.68,59.68,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-12-15,60.77,60.77,60.77,0.0,0.0,60.9,60.9,60.9,0.0,0.0,60.55,60.55,60.55,0.0,0.0,60.84,60.84,60.84,0.0,0.0
2019-12-22,60.34,60.34,60.34,0.0,0.0,60.34,60.34,60.34,0.0,0.0,60.09,60.09,60.09,0.0,0.0,60.22,60.22,60.22,0.0,0.0
2019-12-29,59.54,59.54,59.54,0.0,0.0,59.96,59.96,59.96,0.0,0.0,59.45,59.45,59.45,0.0,0.0,59.87,59.87,59.87,0.0,0.0
