Date,Global X MSCI SuperDividend EAFE_Open_average,Global X MSCI SuperDividend EAFE_Open_max,Global X MSCI SuperDividend EAFE_Open_min,Global X MSCI SuperDividend EAFE_Open_volatility,Global X MSCI SuperDividend EAFE_Open_change,Global X MSCI SuperDividend EAFE_High_average,Global X MSCI SuperDividend EAFE_High_max,Global X MSCI SuperDividend EAFE_High_min,Global X MSCI SuperDividend EAFE_High_volatility,Global X MSCI SuperDividend EAFE_High_change,Global X MSCI SuperDividend EAFE_Low_average,Global X MSCI SuperDividend EAFE_Low_max,Global X MSCI SuperDividend EAFE_Low_min,Global X MSCI SuperDividend EAFE_Low_volatility,Global X MSCI SuperDividend EAFE_Low_change,Global X MSCI SuperDividend EAFE_Close_average,Global X MSCI SuperDividend EAFE_Close_max,Global X MSCI SuperDividend EAFE_Close_min,Global X MSCI SuperDividend EAFE_Close_volatility,Global X MSCI SuperDividend EAFE_Close_change
2018-03-25,17.42,17.42,17.42,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.42,17.42,17.42,0.0,0.0
2018-04-01,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0,17.8,17.8,17.8,0.0,0.0
2018-04-08,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.08,18.08,18.08,0.0,0.0
2018-04-15,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2018-04-22,18.32,18.32,18.32,0.0,0.0,18.32,18.32,18.32,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.26,18.26,18.26,0.0,0.0
2018-04-29,18.21,18.21,18.21,0.0,0.0,18.21,18.21,18.21,0.0,0.0,18.15,18.15,18.15,0.0,0.0,18.18,18.18,18.18,0.0,0.0
2018-05-06,18.37,18.37,18.37,0.0,0.0,18.45,18.45,18.45,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2018-05-13,18.08,18.08,18.08,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.03,18.03,18.03,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2018-05-20,17.79,17.79,17.79,0.0,0.0,17.79,17.79,17.79,0.0,0.0,17.72,17.72,17.72,0.0,0.0,17.75,17.75,17.75,0.0,0.0
2018-05-27,17.64,17.64,17.64,0.0,0.0,17.75,17.75,17.75,0.0,0.0,17.63,17.63,17.63,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2018-06-03,17.6,17.6,17.6,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2018-06-10,17.23,17.23,17.23,0.0,0.0,17.35,17.35,17.35,0.0,0.0,17.23,17.23,17.23,0.0,0.0,17.35,17.35,17.35,0.0,0.0
2018-06-17,17.2,17.2,17.2,0.0,0.0,17.24,17.24,17.24,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.24,17.24,17.24,0.0,0.0
2018-06-24,17.05,17.05,17.05,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.05,17.05,17.05,0.0,0.0,17.05,17.05,17.05,0.0,0.0
2018-07-01,17.59,17.59,17.59,0.0,0.0,17.7,17.7,17.7,0.0,0.0,17.59,17.59,17.59,0.0,0.0,17.7,17.7,17.7,0.0,0.0
2018-07-08,17.55,17.55,17.55,0.0,0.0,17.55,17.55,17.55,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2018-07-15,17.6,17.6,17.6,0.0,0.0,17.6,17.6,17.6,0.0,0.0,17.5,17.5,17.5,0.0,0.0,17.57,17.57,17.57,0.0,0.0
2018-07-22,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0,17.62,17.62,17.62,0.0,0.0
2018-07-29,17.27,17.27,17.27,0.0,0.0,17.42,17.42,17.42,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.39,17.39,17.39,0.0,0.0
2018-08-05,16.94,16.94,16.94,0.0,0.0,16.98,16.98,16.98,0.0,0.0,16.94,16.94,16.94,0.0,0.0,16.98,16.98,16.98,0.0,0.0
2018-08-12,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0
2018-08-19,17.14,17.14,17.14,0.0,0.0,17.33,17.33,17.33,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.33,17.33,17.33,0.0,0.0
2018-08-26,17.17,17.17,17.17,0.0,0.0,17.17,17.17,17.17,0.0,0.0,17.08,17.08,17.08,0.0,0.0,17.08,17.08,17.08,0.0,0.0
2018-09-02,16.85,16.85,16.85,0.0,0.0,16.89,16.89,16.89,0.0,0.0,16.85,16.85,16.85,0.0,0.0,16.89,16.89,16.89,0.0,0.0
2018-09-09,17.27,17.27,17.27,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.12,17.12,17.12,0.0,0.0,17.15,17.15,17.15,0.0,0.0
2018-09-16,17.4,17.4,17.4,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.4,17.4,17.4,0.0,0.0,17.4,17.4,17.4,0.0,0.0
2018-09-23,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.14,17.14,17.14,0.0,0.0,17.14,17.14,17.14,0.0,0.0
2018-09-30,16.59,16.59,16.59,0.0,0.0,16.59,16.59,16.59,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2018-10-07,16.37,16.37,16.37,0.0,0.0,16.38,16.38,16.38,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.38,16.38,16.38,0.0,0.0
2018-10-14,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0,16.32,16.32,16.32,0.0,0.0
2018-10-21,15.89,15.89,15.89,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2018-10-28,16.24,16.24,16.24,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.29,16.29,16.29,0.0,0.0
2018-11-04,16.09,16.09,16.09,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2018-11-11,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2018-11-18,16.06,16.06,16.06,0.0,0.0,16.08,16.08,16.08,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.08,16.08,16.08,0.0,0.0
2018-11-25,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2018-12-02,15.43,15.43,15.43,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-12-09,15.35,15.35,15.35,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2018-12-16,14.51,14.51,14.51,0.0,0.0,15.0,15.0,15.0,0.0,0.0,14.51,14.51,14.51,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2018-12-23,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.08,15.08,15.08,0.0,0.0,15.08,15.08,15.08,0.0,0.0
2018-12-30,15.31,15.31,15.31,0.0,0.0,15.48,15.48,15.48,0.0,0.0,15.31,15.31,15.31,0.0,0.0,15.44,15.44,15.44,0.0,0.0
2019-01-06,15.74,15.74,15.74,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-01-13,16.03,16.03,16.03,0.0,0.0,16.05,16.05,16.05,0.0,0.0,16.03,16.03,16.03,0.0,0.0,16.05,16.05,16.05,0.0,0.0
2019-01-20,16.11,16.11,16.11,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2019-01-27,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-02-03,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-02-10,15.97,15.97,15.97,0.0,0.0,16.02,16.02,16.02,0.0,0.0,15.96,15.96,15.96,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-02-17,16.21,16.21,16.21,0.0,0.0,16.23,16.23,16.23,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.23,16.23,16.23,0.0,0.0
2019-02-24,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.24,16.24,16.24,0.0,0.0
2019-03-03,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0,16.06,16.06,16.06,0.0,0.0
2019-03-10,16.38,16.38,16.38,0.0,0.0,16.41,16.41,16.41,0.0,0.0,16.34,16.34,16.34,0.0,0.0,16.35,16.35,16.35,0.0,0.0
2019-03-17,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.1,16.1,16.1,0.0,0.0
2019-03-24,16.17,16.17,16.17,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.17,16.17,16.17,0.0,0.0
2019-03-31,16.12,16.12,16.12,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.13,16.13,16.13,0.0,0.0
2019-04-07,16.24,16.24,16.24,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.24,16.24,16.24,0.0,0.0,16.31,16.31,16.31,0.0,0.0
2019-04-14,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0
2019-04-21,16.16,16.16,16.16,0.0,0.0,16.17,16.17,16.17,0.0,0.0,16.13,16.13,16.13,0.0,0.0,16.17,16.17,16.17,0.0,0.0
2019-04-28,15.91,15.91,15.91,0.0,0.0,15.91,15.91,15.91,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-05-05,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-05-12,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.54,15.54,15.54,0.0,0.0
2019-05-19,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0,15.49,15.49,15.49,0.0,0.0
2019-05-26,15.33,15.33,15.33,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.33,15.33,15.33,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2019-06-02,15.95,15.95,15.95,0.0,0.0,15.95,15.95,15.95,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.95,15.95,15.95,0.0,0.0
2019-06-09,15.64,15.64,15.64,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.64,15.64,15.64,0.0,0.0
2019-06-16,15.87,15.87,15.87,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.87,15.87,15.87,0.0,0.0
2019-06-23,15.94,15.94,15.94,0.0,0.0,15.96,15.96,15.96,0.0,0.0,15.94,15.94,15.94,0.0,0.0,15.96,15.96,15.96,0.0,0.0
2019-06-30,15.88,15.88,15.88,0.0,0.0,15.89,15.89,15.89,0.0,0.0,15.88,15.88,15.88,0.0,0.0,15.88,15.88,15.88,0.0,0.0
2019-07-07,15.93,15.93,15.93,0.0,0.0,15.99,15.99,15.99,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-07-14,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.83,15.83,15.83,0.0,0.0
2019-07-21,15.82,15.82,15.82,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.9,15.9,15.9,0.0,0.0
2019-07-28,15.01,15.01,15.01,0.0,0.0,15.01,15.01,15.01,0.0,0.0,14.77,14.77,14.77,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2019-08-04,14.95,14.95,14.95,0.0,0.0,14.95,14.95,14.95,0.0,0.0,14.81,14.81,14.81,0.0,0.0,14.81,14.81,14.81,0.0,0.0
2019-08-11,14.75,14.75,14.75,0.0,0.0,14.86,14.86,14.86,0.0,0.0,14.75,14.75,14.75,0.0,0.0,14.77,14.77,14.77,0.0,0.0
2019-08-18,14.73,14.73,14.73,0.0,0.0,14.78,14.78,14.78,0.0,0.0,14.68,14.68,14.68,0.0,0.0,14.69,14.69,14.69,0.0,0.0
2019-08-25,14.83,14.83,14.83,0.0,0.0,14.83,14.83,14.83,0.0,0.0,14.73,14.73,14.73,0.0,0.0,14.73,14.73,14.73,0.0,0.0
2019-09-01,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2019-09-08,15.83,15.83,15.83,0.0,0.0,15.83,15.83,15.83,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-09-15,15.69,15.69,15.69,0.0,0.0,15.69,15.69,15.69,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.67,15.67,15.67,0.0,0.0
2019-09-22,15.6,15.6,15.6,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.6,15.6,15.6,0.0,0.0,15.6,15.6,15.6,0.0,0.0
2019-09-29,15.29,15.29,15.29,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.22,15.22,15.22,0.0,0.0,15.22,15.22,15.22,0.0,0.0
2019-10-06,15.67,15.67,15.67,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.65,15.65,15.65,0.0,0.0
2019-10-13,16.18,16.18,16.18,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.28,16.28,16.28,0.0,0.0
2019-10-20,16.2,16.2,16.2,0.0,0.0,16.2,16.2,16.2,0.0,0.0,16.16,16.16,16.16,0.0,0.0,16.2,16.2,16.2,0.0,0.0
2019-10-27,16.2,16.2,16.2,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.11,16.11,16.11,0.0,0.0,16.16,16.16,16.16,0.0,0.0
2019-11-03,16.11,16.11,16.11,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.11,16.11,16.11,0.0,0.0
2019-11-10,16.09,16.09,16.09,0.0,0.0,16.1,16.1,16.1,0.0,0.0,16.04,16.04,16.04,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-11-17,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.98,15.98,15.98,0.0,0.0,15.98,15.98,15.98,0.0,0.0
2019-11-24,15.85,15.85,15.85,0.0,0.0,15.85,15.85,15.85,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.73,15.73,15.73,0.0,0.0
2019-12-01,15.86,15.86,15.86,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.85,15.85,15.85,0.0,0.0
2019-12-08,16.5,16.5,16.5,0.0,0.0,16.5,16.5,16.5,0.0,0.0,16.42,16.42,16.42,0.0,0.0,16.46,16.46,16.46,0.0,0.0
2019-12-15,16.37,16.37,16.37,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-12-22,16.46,16.46,16.46,0.0,0.0,16.46,16.46,16.46,0.0,0.0,16.3,16.3,16.3,0.0,0.0,16.3,16.3,16.3,0.0,0.0
2019-12-29,16.36,16.36,16.36,0.0,0.0,16.37,16.37,16.37,0.0,0.0,16.27,16.27,16.27,0.0,0.0,16.33,16.33,16.33,0.0,0.0
