Date,PLGStock_Open_average,PLGStock_Open_max,PLGStock_Open_min,PLGStock_Open_volatility,PLGStock_Open_change,PLGStock_High_average,PLGStock_High_max,PLGStock_High_min,PLGStock_High_volatility,PLGStock_High_change,PLGStock_Low_average,PLGStock_Low_max,PLGStock_Low_min,PLGStock_Low_volatility,PLGStock_Low_change,PLGStock_Close_average,PLGStock_Close_max,PLGStock_Close_min,PLGStock_Close_volatility,PLGStock_Close_change,PLGStock_Volume_average,PLGStock_Volume_max,PLGStock_Volume_min,PLGStock_Volume_volatility,PLGStock_Volume_change
2018-01-14,5.3,5.455,5.1,0.3550000000000004,0.17499999999999982,5.691,5.824,5.6,0.2240000000000002,0.040000000000000036,5.0545,5.398,4.67,0.7279999999999998,0.34799999999999986,5.2365,5.542000000000001,5.0,0.5420000000000007,0.3990000000000009,21688,38181,14634,23547,3658
2018-01-21,5.3478,5.69,4.79,0.9000000000000004,-0.9000000000000004,5.4756,5.69,5.01,0.6800000000000006,-0.6800000000000006,4.962400000000001,5.2,4.65,0.5499999999999998,-0.42600000000000016,5.0892,5.3629999999999995,4.685,0.6779999999999999,-0.5659999999999998,16412,20938,14543,6395,-882
2018-01-28,4.3432,4.792,4.096,0.6959999999999997,-0.6959999999999997,4.4332,4.8,4.096,0.7039999999999997,-0.7039999999999997,3.8770000000000002,4.25,2.9,1.35,-1.31,4.25,4.45,3.8689999999999998,0.5810000000000004,-0.5710000000000006,12399,27074,5162,21912,9616
2018-02-04,3.7764,3.95,3.656,0.29400000000000004,-0.0039999999999995595,3.8146,3.95,3.658,0.29200000000000026,-0.11299999999999955,3.4136,3.54,3.2,0.33999999999999986,-0.33999999999999986,3.5456,3.68,3.26,0.4200000000000004,-0.34100000000000064,5413,7719,2585,5134,-466
2018-02-11,3.6326,4.0,3.21,0.79,0.6180000000000003,3.8634,4.0,3.699,0.30100000000000016,0.20599999999999996,3.5,3.8110000000000004,3.21,0.6010000000000004,0.6010000000000004,3.7616,3.89,3.61,0.28000000000000025,0.26800000000000024,10243,16559,6423,10136,8927
2018-02-18,3.75,3.9,3.6,0.2999999999999998,-0.19999999999999973,3.84475,4.0,3.75,0.25,-0.20000000000000018,3.6775,3.8,3.6,0.19999999999999973,-0.19999999999999973,3.72575,3.825,3.627,0.1980000000000004,-0.12400000000000011,3904,6292,2473,3819,-544
2018-02-25,3.5406,3.803,3.3,0.5030000000000001,-0.5030000000000001,3.6162,3.803,3.41,0.3929999999999998,-0.3929999999999998,3.3958,3.615,3.185,0.43000000000000016,-0.39700000000000024,3.4748,3.65,3.298,0.35199999999999987,-0.2450000000000001,5359,13240,1840,11400,1167
2018-03-04,3.3542,3.45,3.3,0.15000000000000036,-0.13000000000000034,3.3912,3.45,3.32,0.13000000000000034,-0.13000000000000034,3.2760000000000002,3.366,3.153,0.21300000000000008,-0.21300000000000008,3.3186,3.418,3.263,0.15500000000000025,-0.15500000000000025,3803,7057,678,6379,5397
2018-03-11,3.2154,3.26,3.15,0.10999999999999988,0.02499999999999991,3.3058,3.3510000000000004,3.272,0.07900000000000063,-0.02100000000000035,3.172,3.2,3.15,0.050000000000000266,0.0,3.2064,3.272,3.18,0.09199999999999964,0.020000000000000018,3511,8095,2219,5876,5876
2018-03-18,3.2247999999999997,3.3789999999999996,3.135,0.24399999999999977,-0.20899999999999963,3.2963999999999998,3.3789999999999996,3.25,0.12899999999999956,-0.12899999999999956,3.1176000000000004,3.168,3.076,0.09200000000000008,0.08199999999999985,3.1826,3.233,3.15,0.08300000000000018,0.03399999999999981,2063,2811,1124,1687,-1114
2018-03-25,3.1959999999999997,3.279,3.1,0.17899999999999983,-0.1549999999999998,3.20875,3.279,3.1,0.17899999999999983,-0.1549999999999998,3.0675,3.1860000000000004,2.9,0.2860000000000005,-0.2860000000000005,3.07825,3.1910000000000003,2.937,0.25400000000000045,-0.25400000000000045,2475,6058,730,5328,5328
2018-04-01,2.7292,3.0,2.533,0.4670000000000001,-0.41000000000000014,2.7844,3.0,2.6,0.3999999999999999,-0.20100000000000007,2.5382,2.8,2.25,0.5499999999999998,-0.20999999999999996,2.613,2.8,2.471,0.32899999999999974,-0.1989999999999994,6717,8522,2779,5743,-1810
2018-04-08,2.587,2.8,2.42,0.3799999999999999,-0.3049999999999997,2.65,2.8,2.53,0.27,-0.25,2.4204,2.5810000000000004,2.33,0.25100000000000033,-0.25100000000000033,2.558,2.778,2.404,0.3740000000000001,-0.33000000000000007,7295,14967,3624,11343,646
2018-04-15,2.4696,2.5,2.4,0.10000000000000009,0.052000000000000046,2.5082,2.545,2.496,0.04899999999999993,-0.04499999999999993,2.3994,2.448,2.35,0.09799999999999986,-0.04899999999999993,2.4428,2.509,2.399,0.10999999999999988,-0.10999999999999988,3603,4588,2468,2120,2120
2018-04-22,2.3082000000000003,2.4,2.2,0.19999999999999973,-0.18999999999999995,2.3334,2.4,2.2,0.19999999999999973,-0.19799999999999995,2.1864,2.3209999999999997,2.06,0.2609999999999997,-0.22399999999999975,2.2162,2.3480000000000003,2.07,0.27800000000000047,-0.17100000000000026,5636,12304,1666,10638,1911
2018-04-29,1.9818,2.175,1.85,0.32499999999999973,-0.32499999999999973,2.0052,2.175,1.85,0.32499999999999973,-0.32499999999999973,1.7892000000000001,1.996,1.6,0.3959999999999999,-0.2599999999999998,1.8497999999999999,2.0,1.66,0.3400000000000001,-0.236,7361,13818,3147,10671,-5370
2018-05-06,1.6654,1.7,1.61,0.08999999999999986,-0.08999999999999986,1.6922,1.751,1.61,0.1409999999999998,-0.08999999999999986,1.5410000000000001,1.601,1.364,0.23699999999999988,-0.19599999999999995,1.5826,1.69,1.381,0.30899999999999994,-0.236,17283,58044,4022,54022,46413
2018-05-13,1.312,1.4,1.2,0.19999999999999996,-0.19999999999999996,1.3526,1.4,1.32,0.07999999999999985,-0.07999999999999985,1.2838,1.36,1.2,0.16000000000000014,-0.16000000000000014,1.3118,1.379,1.2890000000000001,0.08999999999999986,-0.08299999999999996,12829,17990,7366,10624,8665
2018-05-20,1.291,1.3090000000000002,1.251,0.058000000000000274,0.009000000000000119,1.3018,1.311,1.2890000000000001,0.021999999999999797,0.009000000000000119,1.2326,1.275,1.218,0.05699999999999994,-0.010000000000000009,1.2576,1.288,1.226,0.062000000000000055,-0.03299999999999992,8143,9808,4915,4893,-1152
2018-05-27,1.2085,1.286,1.13,0.15600000000000014,-0.07800000000000007,1.22675,1.286,1.2,0.08600000000000008,-0.07500000000000018,1.118,1.13,1.11,0.019999999999999796,-0.017999999999999794,1.1669999999999998,1.2,1.13,0.07000000000000006,0.07000000000000006,12655,21763,8765,12998,1854
2018-06-03,1.17,1.26,1.1,0.15999999999999992,-0.1200000000000001,1.1867999999999999,1.265,1.14,0.125,-0.125,1.0904,1.18,1.0490000000000002,0.13099999999999978,-0.10999999999999988,1.102,1.181,1.06,0.121,-0.0950000000000002,8452,11313,5805,5508,-357
2018-06-10,1.044,1.1,0.94,0.16000000000000014,0.03500000000000014,1.0756000000000001,1.1,1.035,0.06500000000000017,0.015000000000000124,0.9511999999999999,1.035,0.841,0.19399999999999995,0.17900000000000005,1.0046,1.06,0.9009999999999999,0.15900000000000014,0.14900000000000013,23108,40752,4265,36487,-30741
2018-06-17,1.0256,1.065,0.998,0.06699999999999995,-0.050000000000000044,1.0362,1.065,1.01,0.05499999999999994,-0.04600000000000004,0.9798,1.02,0.95,0.07000000000000006,-0.050000000000000044,1.0094,1.022,0.998,0.02400000000000002,-0.020000000000000018,6565,12847,1995,10852,-1698
2018-06-24,1.097,1.195,1.0,0.19500000000000006,0.0,1.183,1.2890000000000001,1.107,0.18200000000000016,-0.18200000000000016,1.0222,1.091,0.97,0.121,0.030000000000000027,1.0888,1.189,0.9990000000000001,0.18999999999999995,-0.15100000000000002,18109,32792,8221,24571,-24571
2018-07-01,1.125,1.2,1.07,0.1299999999999999,0.1299999999999999,1.16975,1.2,1.129,0.07099999999999995,0.07099999999999995,1.09375,1.14,1.04,0.09999999999999987,0.09999999999999987,1.1135000000000002,1.149,1.095,0.05400000000000005,0.05400000000000005,3667,7244,1853,5391,-242
2018-07-08,1.117,1.195,1.02,0.17500000000000004,-0.1499999999999999,1.1424,1.2,1.073,0.127,-0.127,1.0626,1.12,1.0190000000000001,0.10099999999999998,-0.10099999999999998,1.0734,1.14,1.021,0.119,-0.09999999999999987,5633,8473,2126,6347,-4157
2018-07-15,1.04,1.1,0.97,0.13000000000000012,-0.040000000000000036,1.0532000000000001,1.1,1.03,0.07000000000000006,-0.038000000000000034,0.9898,1.02,0.97,0.050000000000000044,-0.020000000000000018,1.0286,1.064,1.004,0.06000000000000005,-0.03300000000000014,7037,13031,2443,10588,-8005
2018-07-22,1.0498,1.095,1.003,0.09200000000000008,0.038000000000000034,1.0774,1.095,1.03,0.06499999999999995,0.050000000000000044,1.0284,1.05,0.99,0.06000000000000005,0.06000000000000005,1.0542,1.079,1.002,0.07699999999999996,0.07299999999999995,13906,40025,2175,37850,-6267
2018-07-29,1.0882,1.2,0.9790000000000001,0.22099999999999986,0.10499999999999998,1.1336,1.2309999999999999,1.07,0.1609999999999998,0.10499999999999998,1.0238,1.05,0.9790000000000001,0.07099999999999995,0.020000000000000018,1.0732,1.197,1.013,0.18400000000000016,-0.0040000000000000036,16249,44160,1546,42614,13404
2018-08-05,1.0938,1.18,1.05,0.1299999999999999,-0.1299999999999999,1.1181999999999999,1.18,1.089,0.09099999999999997,-0.08200000000000007,1.0578,1.089,1.05,0.038999999999999924,0.0,1.0688,1.1,1.05,0.050000000000000044,0.006999999999999895,10756,19471,5010,14461,-10680
2018-08-12,1.0148,1.082,0.972,0.1100000000000001,-0.09200000000000008,1.0416,1.083,0.995,0.08799999999999997,-0.08200000000000007,0.9796,1.02,0.92,0.09999999999999998,-0.050000000000000044,0.9976,1.022,0.972,0.050000000000000044,-0.02100000000000013,15404,50336,3359,46977,-46977
