Date,AMT_Open_average,AMT_Open_max,AMT_Open_min,AMT_Open_volatility,AMT_Open_change,AMT_High_average,AMT_High_max,AMT_High_min,AMT_High_volatility,AMT_High_change,AMT_Low_average,AMT_Low_max,AMT_Low_min,AMT_Low_volatility,AMT_Low_change,AMT_Close_average,AMT_Close_max,AMT_Close_min,AMT_Close_volatility,AMT_Close_change,AMT_Volume_average,AMT_Volume_max,AMT_Volume_min,AMT_Volume_volatility,AMT_Volume_change
2018-01-14,135.906,137.69,133.24,4.449999999999989,4.449999999999989,137.75,139.24,136.67,2.5700000000000216,1.240000000000009,135.13400000000001,137.41,133.24,4.1699999999999875,4.1699999999999875,136.864,139.24,135.19,4.050000000000011,3.6100000000000136,2744305,3416403,1826817,1589586,-1367092
2018-01-21,142.222,144.9,139.51,5.390000000000015,5.390000000000015,143.66,145.99,141.44,4.550000000000011,4.550000000000011,141.646,143.68,139.2,4.480000000000018,4.480000000000018,143.076,145.13,141.2,3.930000000000007,3.130000000000024,2880832,3901721,2107947,1793774,978296
2018-01-28,145.578,148.02,143.88,4.140000000000015,0.2599999999999909,147.37800000000001,149.36,145.66,3.700000000000017,0.6299999999999955,144.124,146.54,141.77,4.769999999999982,-1.0699999999999932,145.434,147.7,142.04,5.659999999999997,-3.1100000000000136,2690234,3184697,2351036,833661,560862
2018-02-04,138.27,140.28,134.35,5.930000000000007,-3.289999999999992,139.918,142.33,136.93,5.400000000000006,-4.939999999999998,134.906,139.24,130.37,8.870000000000005,-3.799999999999983,137.204,140.17,133.57,6.599999999999994,-3.9399999999999977,3550256,3977336,2245859,1731477,3935
2018-02-11,135.62,136.03,135.03,1.0,-0.1699999999999875,137.7,141.05,135.9,5.150000000000006,4.130000000000024,134.08,135.8,132.62,3.180000000000007,0.9399999999999977,137.0075,140.02,135.48,4.5400000000000205,3.710000000000008,3696900,4829308,3024737,1804571,-685520
2018-02-18,139.658,142.14,137.96,4.179999999999978,2.9799999999999898,141.25,142.95,140.25,2.6999999999999886,2.25,138.838,142.08,137.23,4.850000000000023,3.410000000000025,140.054,142.74,137.44,5.300000000000011,3.5,2449507,3075900,1925002,1150898,-6424
2018-02-25,138.186,142.72,133.27,9.449999999999989,-9.449999999999989,139.244,142.99,134.75,8.240000000000009,-5.75,135.064,139.31,132.02,7.289999999999992,-2.539999999999992,137.242,140.7,134.0,6.699999999999989,-3.8899999999999864,3495350,4572523,2486090,2086433,-2086433
2018-03-04,140.242,143.31,136.73,6.5800000000000125,6.5800000000000125,142.832,145.7,140.43,5.269999999999982,5.269999999999982,139.958,143.31,136.21,7.099999999999994,7.099999999999994,142.056,145.08,138.88,6.200000000000017,6.200000000000017,2707041,3144476,2172253,972223,-701471
2018-03-11,146.286,146.98,145.32,1.6599999999999966,0.9399999999999977,147.738,150.12,146.62,3.5,-3.5,145.242,145.91,144.02,1.8899999999999864,-1.299999999999983,146.20600000000002,146.65,145.12,1.5300000000000011,-1.1299999999999955,2682793,4063123,2142766,1920357,422585
2018-03-18,144.254,146.81,141.87,4.939999999999998,-1.1500000000000057,146.006,147.68,144.84,2.8400000000000034,-2.170000000000016,142.672,145.38,141.28,4.099999999999994,-2.769999999999982,143.826,146.31,142.27,4.039999999999992,-1.0999999999999943,2353728,2491059,2172577,318482,-318482
2018-03-25,144.995,145.73,144.31,1.4199999999999875,0.5900000000000034,146.54250000000002,147.15,145.82,1.3300000000000125,-0.1599999999999966,143.35500000000002,144.06,142.78,1.2800000000000011,-0.18999999999999773,144.48250000000002,145.34,143.83,1.509999999999991,-0.6299999999999955,2787473,3043186,2423063,620123,-337826
2018-04-01,142.788,144.09,140.98,3.1100000000000136,-1.7299999999999898,144.68800000000002,145.61,143.55,2.0600000000000023,0.13999999999998636,141.462,142.85,140.24,2.609999999999985,1.9700000000000273,142.78,144.08,141.42,2.660000000000025,1.7700000000000102,2153872,3442378,1527390,1914988,-1612652
2018-04-08,139.87,143.5,136.36,7.139999999999986,-3.710000000000008,141.428,144.18,140.04,4.140000000000015,-4.140000000000015,137.03,138.12,135.14,2.980000000000018,2.8100000000000023,138.624,139.92,137.4,2.519999999999982,1.1200000000000045,3094021,6323576,1460389,4863187,-4250352
2018-04-15,138.704,140.81,136.97,3.8400000000000034,-1.9699999999999989,140.026,142.07,138.4,3.6699999999999875,-3.6699999999999875,137.538,139.67,136.24,3.4299999999999784,-1.539999999999992,138.614,141.02,136.62,4.400000000000006,-2.8200000000000216,2326320,2734506,1773365,961141,-823158
2018-04-22,136.178,138.72,134.75,3.969999999999999,-3.7700000000000102,137.474,139.16,135.81,3.3499999999999943,-1.4199999999999875,135.094,136.16,133.53,2.6299999999999955,-1.6500000000000057,136.226,136.96,135.24,1.7199999999999989,-0.5999999999999943,2119237,2548633,1511866,1036767,118602
2018-04-29,136.636,138.75,134.39,4.360000000000014,1.6800000000000068,138.768,139.79,137.73,2.0600000000000023,1.1299999999999955,135.558,137.32,133.85,3.469999999999999,3.469999999999999,137.228,138.85,135.1,3.75,3.039999999999992,2146810,3250088,1532413,1717675,-1717675
2018-05-06,138.524,140.0,137.16,2.8400000000000034,1.0300000000000011,139.424,141.01,138.03,2.9799999999999898,1.4000000000000057,137.262,138.4,135.85,2.5500000000000114,1.6299999999999955,138.4,139.89,137.01,2.8799999999999955,1.2800000000000011,1774785,3069677,1142795,1926882,-1926882
2018-05-13,137.106,137.64,136.72,0.9199999999999875,0.3199999999999932,137.806,138.66,137.34,1.3199999999999932,-0.1599999999999966,135.88400000000001,136.24,135.27,0.9699999999999989,0.9699999999999989,136.89,137.38,136.47,0.9099999999999966,0.6800000000000068,2219499,3562524,1266887,2295637,-1340909
2018-05-20,136.8575,137.6,135.72,1.8799999999999955,-1.8799999999999955,137.59,137.69,137.53,0.1599999999999966,0.09000000000000341,135.6925,136.2,135.06,1.1399999999999864,-0.2300000000000182,136.45250000000001,137.15,135.5,1.6500000000000057,-0.8199999999999932,1788995,2169121,1484623,684498,-684498
2018-05-27,137.316,139.49,135.7,3.7900000000000205,3.7900000000000205,138.534,140.25,136.75,3.5,3.5,136.422,138.79,134.87,3.9199999999999875,3.9199999999999875,138.15,140.06,135.97,4.090000000000003,4.090000000000003,2305626,4514493,1246413,3268080,-1049036
2018-06-03,139.116,140.06,138.5,1.5600000000000023,-1.5600000000000023,139.83599999999998,140.64,139.25,1.3899999999999864,0.21999999999999886,137.764,138.08,137.58,0.5,0.3300000000000125,138.87,139.64,138.18,1.4599999999999795,0.7299999999999898,2083536,3537375,1347027,2190348,-1090105
2018-06-10,138.412,140.66,136.79,3.8700000000000045,-1.25,139.876,141.25,138.34,2.9099999999999966,-2.9099999999999966,137.104,138.25,136.03,2.219999999999999,-1.259999999999991,138.548,141.14,136.46,4.679999999999978,-2.9099999999999966,2380071,3087797,1497821,1589976,-1443086
2018-06-17,140.434,142.56,137.61,4.949999999999989,4.949999999999989,141.904,143.34,140.3,3.039999999999992,2.759999999999991,139.698,141.33,137.48,3.8500000000000227,3.8500000000000227,141.254,142.82,139.08,3.7399999999999807,3.069999999999993,2319823,2741721,1940766,800955,-567569
2018-06-24,143.382,144.33,142.48,1.8500000000000227,1.8500000000000227,144.35399999999998,145.0,143.44,1.5600000000000023,1.289999999999992,142.564,142.92,141.96,0.9599999999999795,0.75,143.92399999999998,144.67,143.17,1.5,1.5,2173174,3052530,1559546,1492984,-1492984
