Date,Direxion Daily S P Oil Gas Exp Bull_Open_average,Direxion Daily S P Oil Gas Exp Bull_Open_max,Direxion Daily S P Oil Gas Exp Bull_Open_min,Direxion Daily S P Oil Gas Exp Bull_Open_volatility,Direxion Daily S P Oil Gas Exp Bull_Open_change,Direxion Daily S P Oil Gas Exp Bull_High_average,Direxion Daily S P Oil Gas Exp Bull_High_max,Direxion Daily S P Oil Gas Exp Bull_High_min,Direxion Daily S P Oil Gas Exp Bull_High_volatility,Direxion Daily S P Oil Gas Exp Bull_High_change,Direxion Daily S P Oil Gas Exp Bull_Low_average,Direxion Daily S P Oil Gas Exp Bull_Low_max,Direxion Daily S P Oil Gas Exp Bull_Low_min,Direxion Daily S P Oil Gas Exp Bull_Low_volatility,Direxion Daily S P Oil Gas Exp Bull_Low_change,Direxion Daily S P Oil Gas Exp Bull_Close_average,Direxion Daily S P Oil Gas Exp Bull_Close_max,Direxion Daily S P Oil Gas Exp Bull_Close_min,Direxion Daily S P Oil Gas Exp Bull_Close_volatility,Direxion Daily S P Oil Gas Exp Bull_Close_change
2018-10-07,13640.0,13640.0,13640.0,0.0,0.0,13756.0,13756.0,13756.0,0.0,0.0,12588.0,12588.0,12588.0,0.0,0.0,13416.0,13416.0,13416.0,0.0,0.0
2018-10-14,12788.0,12788.0,12788.0,0.0,0.0,13000.0,13000.0,13000.0,0.0,0.0,12104.0,12104.0,12104.0,0.0,0.0,12260.0,12260.0,12260.0,0.0,0.0
2018-10-21,8628.0,8628.0,8628.0,0.0,0.0,9124.0,9124.0,9124.0,0.0,0.0,8072.12,8072.12,8072.12,0.0,0.0,8688.0,8688.0,8688.0,0.0,0.0
2018-10-28,9360.0,9360.0,9360.0,0.0,0.0,9560.0,9560.0,9560.0,0.0,0.0,8516.0,8516.0,8516.0,0.0,0.0,8780.0,8780.0,8780.0,0.0,0.0
2018-11-04,8480.0,8480.0,8480.0,0.0,0.0,9040.0,9040.0,9040.0,0.0,0.0,8120.0,8120.0,8120.0,0.0,0.0,8900.0,8900.0,8900.0,0.0,0.0
2018-11-11,7851.96,7851.96,7851.96,0.0,0.0,8012.0,8012.0,8012.0,0.0,0.0,7328.0,7328.0,7328.0,0.0,0.0,7660.0,7660.0,7660.0,0.0,0.0
2018-11-18,6028.0,6028.0,6028.0,0.0,0.0,6400.04,6400.04,6400.04,0.0,0.0,6028.0,6028.0,6028.0,0.0,0.0,6160.0,6160.0,6160.0,0.0,0.0
2018-11-25,6368.0,6368.0,6368.0,0.0,0.0,6460.0,6460.0,6460.0,0.0,0.0,6042.96,6042.96,6042.96,0.0,0.0,6312.0,6312.0,6312.0,0.0,0.0
2018-12-02,6112.0,6112.0,6112.0,0.0,0.0,6324.8,6324.8,6324.8,0.0,0.0,5508.0,5508.0,5508.0,0.0,0.0,5560.0,5560.0,5560.0,0.0,0.0
2018-12-09,4828.0,4828.0,4828.0,0.0,0.0,4841.08,4841.08,4841.08,0.0,0.0,4244.04,4244.04,4244.04,0.0,0.0,4292.0,4292.0,4292.0,0.0,0.0
2018-12-16,3088.0,3088.0,3088.0,0.0,0.0,3144.0,3144.0,3144.0,0.0,0.0,2772.0,2772.0,2772.0,0.0,0.0,2824.0,2824.0,2824.0,0.0,0.0
2018-12-23,3320.0,3320.0,3320.0,0.0,0.0,3352.0,3352.0,3352.0,0.0,0.0,3008.0,3008.0,3008.0,0.0,0.0,3064.0,3064.0,3064.0,0.0,0.0
2018-12-30,3560.0,3560.0,3560.0,0.0,0.0,3875.96,3875.96,3875.96,0.0,0.0,3474.64,3474.64,3474.64,0.0,0.0,3860.0,3860.0,3860.0,0.0,0.0
2019-01-06,4600.0,4600.0,4600.0,0.0,0.0,4752.0,4752.0,4752.0,0.0,0.0,4444.0,4444.0,4444.0,0.0,0.0,4604.0,4604.0,4604.0,0.0,0.0
2019-01-13,5028.0,5028.0,5028.0,0.0,0.0,5160.0,5160.0,5160.0,0.0,0.0,4908.0,4908.0,4908.0,0.0,0.0,5152.0,5152.0,5152.0,0.0,0.0
2019-01-20,4452.0,4452.0,4452.0,0.0,0.0,4732.0,4732.0,4732.0,0.0,0.0,4440.0,4440.0,4440.0,0.0,0.0,4616.0,4616.0,4616.0,0.0,0.0
2019-01-27,4688.0,4688.0,4688.0,0.0,0.0,4792.0,4792.0,4792.0,0.0,0.0,4540.0,4540.0,4540.0,0.0,0.0,4660.0,4660.0,4660.0,0.0,0.0
2019-02-03,3848.0,3848.0,3848.0,0.0,0.0,3848.0,3848.0,3848.0,0.0,0.0,3432.0,3432.0,3432.0,0.0,0.0,3632.0,3632.0,3632.0,0.0,0.0
2019-02-10,4520.0,4520.0,4520.0,0.0,0.0,4728.0,4728.0,4728.0,0.0,0.0,4508.0,4508.0,4508.0,0.0,0.0,4728.0,4728.0,4728.0,0.0,0.0
2019-02-17,4568.0,4568.0,4568.0,0.0,0.0,4700.0,4700.0,4700.0,0.0,0.0,4444.0,4444.0,4444.0,0.0,0.0,4536.0,4536.0,4536.0,0.0,0.0
2019-02-24,4260.0,4260.0,4260.0,0.0,0.0,4464.0,4464.0,4464.0,0.0,0.0,4256.0,4256.0,4256.0,0.0,0.0,4420.0,4420.0,4420.0,0.0,0.0
2019-03-03,3624.0,3624.0,3624.0,0.0,0.0,3636.0,3636.0,3636.0,0.0,0.0,3372.04,3372.04,3372.04,0.0,0.0,3448.0,3448.0,3448.0,0.0,0.0
2019-03-10,4100.0,4100.0,4100.0,0.0,0.0,4224.0,4224.0,4224.0,0.0,0.0,4096.0,4096.0,4096.0,0.0,0.0,4120.0,4120.0,4120.0,0.0,0.0
2019-03-17,4676.0,4676.0,4676.0,0.0,0.0,4680.0,4680.0,4680.0,0.0,0.0,4052.0,4052.0,4052.0,0.0,0.0,4172.0,4172.0,4172.0,0.0,0.0
2019-03-24,4668.0,4668.0,4668.0,0.0,0.0,4752.0,4752.0,4752.0,0.0,0.0,4424.0,4424.0,4424.0,0.0,0.0,4444.0,4444.0,4444.0,0.0,0.0
2019-03-31,4484.0,4484.0,4484.0,0.0,0.0,4888.0,4888.0,4888.0,0.0,0.0,4480.0,4480.0,4480.0,0.0,0.0,4888.0,4888.0,4888.0,0.0,0.0
2019-04-07,5216.0,5216.0,5216.0,0.0,0.0,5351.68,5351.68,5351.68,0.0,0.0,5040.0,5040.0,5040.0,0.0,0.0,5152.0,5152.0,5152.0,0.0,0.0
2019-04-14,5048.0,5048.0,5048.0,0.0,0.0,5068.0,5068.0,5068.0,0.0,0.0,4824.0,4824.0,4824.0,0.0,0.0,4840.0,4840.0,4840.0,0.0,0.0
2019-04-21,4660.0,4660.0,4660.0,0.0,0.0,4724.0,4724.0,4724.0,0.0,0.0,4408.0,4408.0,4408.0,0.0,0.0,4580.0,4580.0,4580.0,0.0,0.0
2019-04-28,3752.0,3752.0,3752.0,0.0,0.0,3920.0,3920.0,3920.0,0.0,0.0,3674.0,3674.0,3674.0,0.0,0.0,3876.0,3876.0,3876.0,0.0,0.0
2019-05-05,3824.0,3824.0,3824.0,0.0,0.0,3934.0,3934.0,3934.0,0.0,0.0,3624.68,3624.68,3624.68,0.0,0.0,3896.0,3896.0,3896.0,0.0,0.0
2019-05-12,3924.0,3924.0,3924.0,0.0,0.0,3976.0,3976.0,3976.0,0.0,0.0,3735.96,3735.96,3735.96,0.0,0.0,3744.0,3744.0,3744.0,0.0,0.0
2019-05-19,3012.0,3012.0,3012.0,0.0,0.0,3020.0,3020.0,3020.0,0.0,0.0,2744.0,2744.0,2744.0,0.0,0.0,2852.0,2852.0,2852.0,0.0,0.0
2019-05-26,2368.0,2368.0,2368.0,0.0,0.0,2520.0,2520.0,2520.0,0.0,0.0,2344.0,2344.0,2344.0,0.0,0.0,2400.0,2400.0,2400.0,0.0,0.0
2019-06-02,2428.0,2428.0,2428.0,0.0,0.0,2511.36,2511.36,2511.36,0.0,0.0,2344.0,2344.0,2344.0,0.0,0.0,2440.0,2440.0,2440.0,0.0,0.0
2019-06-09,2320.0,2320.0,2320.0,0.0,0.0,2348.0,2348.0,2348.0,0.0,0.0,2156.0,2156.0,2156.0,0.0,0.0,2176.0,2176.0,2176.0,0.0,0.0
2019-06-16,2708.0,2708.0,2708.0,0.0,0.0,2784.0,2784.0,2784.0,0.0,0.0,2628.0,2628.0,2628.0,0.0,0.0,2664.0,2664.0,2664.0,0.0,0.0
2019-06-23,2712.0,2712.0,2712.0,0.0,0.0,2817.56,2817.56,2817.56,0.0,0.0,2684.12,2684.12,2684.12,0.0,0.0,2816.0,2816.0,2816.0,0.0,0.0
2019-06-30,2468.0,2468.0,2468.0,0.0,0.0,2586.32,2586.32,2586.32,0.0,0.0,2456.0,2456.0,2456.0,0.0,0.0,2568.0,2568.0,2568.0,0.0,0.0
2019-07-07,2568.0,2568.0,2568.0,0.0,0.0,2652.0,2652.0,2652.0,0.0,0.0,2521.56,2521.56,2521.56,0.0,0.0,2604.0,2604.0,2604.0,0.0,0.0
2019-07-14,2032.0,2032.0,2032.0,0.0,0.0,2091.96,2091.96,2091.96,0.0,0.0,1980.52,1980.52,1980.52,0.0,0.0,2072.0,2072.0,2072.0,0.0,0.0
2019-07-21,2008.0,2008.0,2008.0,0.0,0.0,2010.0,2010.0,2010.0,0.0,0.0,1880.0,1880.0,1880.0,0.0,0.0,1920.0,1920.0,1920.0,0.0,0.0
2019-07-28,1776.0,1776.0,1776.0,0.0,0.0,1814.76,1814.76,1814.76,0.0,0.0,1580.0,1580.0,1580.0,0.0,0.0,1668.0,1668.0,1668.0,0.0,0.0
2019-08-04,1536.0,1536.0,1536.0,0.0,0.0,1540.0,1540.0,1540.0,0.0,0.0,1428.0,1428.0,1428.0,0.0,0.0,1448.0,1448.0,1448.0,0.0,0.0
2019-08-11,1176.0,1176.0,1176.0,0.0,0.0,1288.0,1288.0,1288.0,0.0,0.0,1164.0,1164.0,1164.0,0.0,0.0,1280.0,1280.0,1280.0,0.0,0.0
2019-08-18,1284.0,1284.0,1284.0,0.0,0.0,1316.0,1316.0,1316.0,0.0,0.0,1136.0,1136.0,1136.0,0.0,0.0,1148.0,1148.0,1148.0,0.0,0.0
2019-08-25,1352.0,1352.0,1352.0,0.0,0.0,1360.0,1360.0,1360.0,0.0,0.0,1216.0,1216.0,1216.0,0.0,0.0,1264.0,1264.0,1264.0,0.0,0.0
2019-09-01,1352.0,1352.0,1352.0,0.0,0.0,1380.0,1380.0,1380.0,0.0,0.0,1280.0,1280.0,1280.0,0.0,0.0,1368.0,1368.0,1368.0,0.0,0.0
2019-09-08,1600.0,1600.0,1600.0,0.0,0.0,1672.0,1672.0,1672.0,0.0,0.0,1528.0,1528.0,1528.0,0.0,0.0,1596.0,1596.0,1596.0,0.0,0.0
2019-09-15,1620.0,1620.0,1620.0,0.0,0.0,1652.0,1652.0,1652.0,0.0,0.0,1565.8,1565.8,1565.8,0.0,0.0,1596.0,1596.0,1596.0,0.0,0.0
2019-09-22,1308.0,1308.0,1308.0,0.0,0.0,1412.0,1412.0,1412.0,0.0,0.0,1300.0,1300.0,1300.0,0.0,0.0,1348.0,1348.0,1348.0,0.0,0.0
2019-09-29,1160.0,1160.0,1160.0,0.0,0.0,1164.0,1164.0,1164.0,0.0,0.0,1064.0,1064.0,1064.0,0.0,0.0,1128.0,1128.0,1128.0,0.0,0.0
2019-10-06,1098.0,1098.0,1098.0,0.0,0.0,1168.0,1168.0,1168.0,0.0,0.0,1096.0,1096.0,1096.0,0.0,0.0,1128.0,1128.0,1128.0,0.0,0.0
2019-10-13,1084.0,1084.0,1084.0,0.0,0.0,1104.0,1104.0,1104.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,1004.0,1004.0,1004.0,0.0,0.0
2019-10-20,1128.0,1128.0,1128.0,0.0,0.0,1228.0,1228.0,1228.0,0.0,0.0,1116.0,1116.0,1116.0,0.0,0.0,1212.0,1212.0,1212.0,0.0,0.0
2019-10-27,1128.0,1128.0,1128.0,0.0,0.0,1228.0,1228.0,1228.0,0.0,0.0,1108.0,1108.0,1108.0,0.0,0.0,1200.0,1200.0,1200.0,0.0,0.0
2019-11-03,1280.0,1280.0,1280.0,0.0,0.0,1356.0,1356.0,1356.0,0.0,0.0,1232.0,1232.0,1232.0,0.0,0.0,1344.0,1344.0,1344.0,0.0,0.0
2019-11-10,1164.0,1164.0,1164.0,0.0,0.0,1220.0,1220.0,1220.0,0.0,0.0,1164.0,1164.0,1164.0,0.0,0.0,1192.0,1192.0,1192.0,0.0,0.0
2019-11-17,1038.4,1038.4,1038.4,0.0,0.0,1067.6,1067.6,1067.6,0.0,0.0,1002.59,1002.59,1002.59,0.0,0.0,1038.8,1038.8,1038.8,0.0,0.0
2019-11-24,974.0,974.0,974.0,0.0,0.0,989.67,989.67,989.67,0.0,0.0,931.2,931.2,931.2,0.0,0.0,936.0,936.0,936.0,0.0,0.0
2019-12-01,960.0,960.0,960.0,0.0,0.0,1066.0,1066.0,1066.0,0.0,0.0,957.4,957.4,957.4,0.0,0.0,1053.6,1053.6,1053.6,0.0,0.0
2019-12-08,1209.6,1209.6,1209.6,0.0,0.0,1259.6,1259.6,1259.6,0.0,0.0,1112.0,1112.0,1112.0,0.0,0.0,1124.8,1124.8,1124.8,0.0,0.0
2019-12-15,1405.6,1405.6,1405.6,0.0,0.0,1416.52,1416.52,1416.52,0.0,0.0,1348.4,1348.4,1348.4,0.0,0.0,1376.4,1376.4,1376.4,0.0,0.0
2019-12-22,1503.6,1503.6,1503.6,0.0,0.0,1503.6,1503.6,1503.6,0.0,0.0,1383.6,1383.6,1383.6,0.0,0.0,1396.8,1396.8,1396.8,0.0,0.0
2019-12-29,1583.6,1583.6,1583.6,0.0,0.0,1596.8,1596.8,1596.8,0.0,0.0,1470.4,1470.4,1470.4,0.0,0.0,1513.6,1513.6,1513.6,0.0,0.0
