Date,SKY_Open_average,SKY_Open_max,SKY_Open_min,SKY_Open_volatility,SKY_Open_change,SKY_High_average,SKY_High_max,SKY_High_min,SKY_High_volatility,SKY_High_change,SKY_Low_average,SKY_Low_max,SKY_Low_min,SKY_Low_volatility,SKY_Low_change,SKY_Close_average,SKY_Close_max,SKY_Close_min,SKY_Close_volatility,SKY_Close_change,SKY_Volume_average,SKY_Volume_max,SKY_Volume_min,SKY_Volume_volatility,SKY_Volume_change
2018-01-14,21.09,21.57,20.55,1.0199999999999996,0.030000000000001137,21.30857142857143,21.57,21.17,0.3999999999999986,0.23000000000000043,20.658571428571427,21.57,20.07,1.5,-0.4400000000000013,20.912857142857142,21.57,20.25,1.3200000000000003,-0.4400000000000013,31094,56685,0,56685,32340
2018-01-21,22.26,23.71,20.88,2.830000000000002,1.7800000000000011,23.238333333333333,24.46,22.08,2.3800000000000026,0.9300000000000033,21.456666666666667,23.3,20.36,2.9400000000000013,1.6600000000000001,22.448333333333334,23.76,21.01,2.75,1.3999999999999986,112298,268881,0,268881,36300
2018-01-28,21.696666666666665,22.45,21.38,1.0700000000000003,-1.0700000000000003,21.905,23.14,21.39,1.75,-1.75,20.685,21.76,18.48,3.280000000000001,-2.4499999999999993,21.226666666666667,21.76,19.69,2.0700000000000003,-1.7199999999999989,52944,102999,0,102999,53998
2018-02-04,20.743333333333332,21.73,18.72,3.0100000000000016,2.1700000000000017,21.443333333333335,22.02,20.96,1.0599999999999987,0.07000000000000028,20.25,21.47,18.6,2.8699999999999974,1.9899999999999984,21.035,21.55,20.47,1.0800000000000018,0.40000000000000213,63074,96944,0,96944,-9901
2018-02-11,20.8875,21.64,19.91,1.7300000000000004,1.7300000000000004,21.525,22.44,21.03,1.4100000000000001,1.4100000000000001,20.310000000000002,20.71,19.89,0.8200000000000003,0.8200000000000003,21.02,21.12,20.95,0.1700000000000017,-0.03999999999999915,40304,54439,28531,25908,3495
2018-02-18,20.641666666666666,21.17,20.25,0.9200000000000017,0.23000000000000043,21.081666666666667,21.47,20.86,0.6099999999999994,-0.09999999999999787,20.346666666666668,21.17,19.95,1.2200000000000024,0.26000000000000156,20.66,21.17,20.25,0.9200000000000017,0.6600000000000001,43266,85024,0,85024,6360
2018-02-25,20.993333333333332,21.54,20.29,1.25,-0.04999999999999716,21.495,21.81,21.21,0.5999999999999979,0.2799999999999976,20.4,21.54,19.81,1.7300000000000004,-0.1999999999999993,21.101666666666667,21.61,20.65,0.9600000000000009,0.8099999999999987,63590,110005,0,110005,46709
2018-03-04,22.703333333333333,23.75,21.28,2.469999999999999,1.5700000000000003,23.326666666666668,24.14,21.82,2.3200000000000003,1.4699999999999989,22.248333333333335,23.75,20.73,3.0199999999999996,2.0799999999999983,22.993333333333332,23.75,21.66,2.09,1.5,73133,108804,0,108804,-26152
2018-03-11,23.243333333333332,23.79,22.54,1.25,0.129999999999999,23.428333333333335,23.79,23.29,0.5,0.0,22.708333333333336,23.79,22.23,1.5599999999999987,-0.3000000000000007,23.15833333333333,23.79,22.77,1.0199999999999996,0.23000000000000043,66219,94442,0,94442,21224
2018-03-18,22.791666666666668,23.0,22.57,0.4299999999999997,-0.10999999999999943,23.111666666666668,23.29,23.0,0.28999999999999915,0.14999999999999858,22.473333333333333,23.0,22.05,0.9499999999999993,-0.6400000000000006,22.86,23.16,22.51,0.6499999999999986,0.4499999999999993,56860,116829,0,116829,60862
2018-03-25,21.85666666666667,23.62,20.71,2.91,-2.09,22.373333333333335,23.63,21.73,1.8999999999999986,-1.1199999999999974,20.968333333333334,22.0,19.58,2.4200000000000017,-0.07000000000000028,21.505000000000003,22.0,20.96,1.0399999999999991,-0.5199999999999996,60321,150679,0,150679,-92488
2018-04-01,23.53,25.45,21.01,4.439999999999998,3.16,24.888333333333332,26.25,23.13,3.120000000000001,1.8200000000000003,23.028333333333332,24.66,21.01,3.6499999999999986,2.299999999999997,23.990000000000002,25.14,22.16,2.9800000000000004,1.6000000000000014,86239,178729,0,178729,9514
2018-04-08,24.32,25.75,23.49,2.2600000000000016,1.259999999999998,25.226666666666667,26.68,24.32,2.3599999999999994,1.3299999999999983,23.871666666666666,25.75,22.87,2.879999999999999,1.0999999999999979,24.573333333333334,25.75,23.61,2.1400000000000006,1.4600000000000009,75862,216508,0,216508,91311
2018-04-15,25.093333333333334,25.68,24.3,1.379999999999999,-1.1499999999999986,25.441666666666666,25.78,24.89,0.8900000000000006,-0.3000000000000007,24.486666666666668,25.05,24.05,1.0,-0.8599999999999994,25.013333333333335,25.62,24.36,1.2600000000000016,-0.0400000000000027,86527,124060,0,124060,2803
2018-04-22,24.913333333333334,25.64,23.69,1.9499999999999993,-0.9100000000000001,25.423333333333332,25.64,24.79,0.8500000000000014,0.19000000000000128,24.116666666666667,25.38,22.91,2.469999999999999,1.3399999999999999,24.821666666666665,25.45,23.89,1.5599999999999987,0.9499999999999993,51906,103520,0,103520,-47380
2018-04-29,25.34,25.72,24.96,0.759999999999998,0.5,25.581666666666667,25.74,25.43,0.3099999999999987,0.2099999999999973,24.713333333333335,25.72,24.17,1.5499999999999972,0.3999999999999986,25.378333333333334,25.74,25.03,0.7099999999999973,0.2799999999999976,37832,67402,0,67402,27300
2018-05-06,27.35333333333333,28.99,25.74,3.25,2.6400000000000006,27.953333333333333,28.99,26.53,2.4599999999999973,1.6000000000000014,26.68,28.99,25.3,3.6899999999999977,1.759999999999998,27.668333333333333,28.99,26.2,2.789999999999999,1.75,77727,156291,0,156291,-69722
2018-05-13,28.513333333333332,29.62,27.77,1.8500000000000014,1.7199999999999989,29.37,32.24,28.03,4.210000000000001,4.210000000000001,28.005000000000003,29.62,26.5,3.120000000000001,2.91,29.031666666666666,31.83,27.48,4.349999999999998,4.349999999999998,65393,165085,0,165085,102367
