Date,Vanguard Russell 2000_Open_average,Vanguard Russell 2000_Open_max,Vanguard Russell 2000_Open_min,Vanguard Russell 2000_Open_volatility,Vanguard Russell 2000_Open_change,Vanguard Russell 2000_High_average,Vanguard Russell 2000_High_max,Vanguard Russell 2000_High_min,Vanguard Russell 2000_High_volatility,Vanguard Russell 2000_High_change,Vanguard Russell 2000_Low_average,Vanguard Russell 2000_Low_max,Vanguard Russell 2000_Low_min,Vanguard Russell 2000_Low_volatility,Vanguard Russell 2000_Low_change,Vanguard Russell 2000_Close_average,Vanguard Russell 2000_Close_max,Vanguard Russell 2000_Close_min,Vanguard Russell 2000_Close_volatility,Vanguard Russell 2000_Close_change
2018-03-25,121.56,121.56,121.56,0.0,0.0,121.89,121.89,121.89,0.0,0.0,118.18,118.18,118.18,0.0,0.0,119.01,119.01,119.01,0.0,0.0
2018-04-01,121.69,121.69,121.69,0.0,0.0,122.47,122.47,122.47,0.0,0.0,120.83,120.83,120.83,0.0,0.0,120.83,120.83,120.83,0.0,0.0
2018-04-08,124.39,124.39,124.39,0.0,0.0,125.09,125.09,125.09,0.0,0.0,123.79,123.79,123.79,0.0,0.0,124.77,124.77,124.77,0.0,0.0
2018-04-15,125.15,125.15,125.15,0.0,0.0,125.42,125.42,125.42,0.0,0.0,124.18,124.18,124.18,0.0,0.0,124.67,124.67,124.67,0.0,0.0
2018-04-22,124.56,124.56,124.56,0.0,0.0,124.9,124.9,124.9,0.0,0.0,123.22,123.22,123.22,0.0,0.0,123.22,123.22,123.22,0.0,0.0
2018-04-29,125.48,125.48,125.48,0.0,0.0,126.72,126.72,126.72,0.0,0.0,125.45,125.45,125.45,0.0,0.0,126.11,126.11,126.11,0.0,0.0
2018-05-06,128.5,128.5,128.5,0.0,0.0,128.99,128.99,128.99,0.0,0.0,127.8,127.8,127.8,0.0,0.0,127.93,127.93,127.93,0.0,0.0
2018-05-13,130.46,130.46,130.46,0.0,0.0,131.12,131.12,131.12,0.0,0.0,130.46,130.46,130.46,0.0,0.0,130.91,130.91,130.91,0.0,0.0
2018-05-20,130.02,130.02,130.02,0.0,0.0,130.25,130.25,130.25,0.0,0.0,129.74,129.74,129.74,0.0,0.0,129.95,129.95,129.95,0.0,0.0
2018-05-27,132.0,132.0,132.0,0.0,0.0,132.29,132.29,132.29,0.0,0.0,131.25,131.25,131.25,0.0,0.0,132.29,132.29,132.29,0.0,0.0
2018-06-03,133.9,133.9,133.9,0.0,0.0,134.22,134.22,134.22,0.0,0.0,133.62,133.62,133.62,0.0,0.0,134.0,134.0,134.0,0.0,0.0
2018-06-10,134.19,134.19,134.19,0.0,0.0,135.46,135.46,135.46,0.0,0.0,133.99,133.99,133.99,0.0,0.0,135.46,135.46,135.46,0.0,0.0
2018-06-17,134.29,134.29,134.29,0.0,0.0,134.34,134.34,134.34,0.0,0.0,131.89,131.89,131.89,0.0,0.0,132.62,132.62,132.62,0.0,0.0
2018-06-24,130.35,130.35,130.35,0.0,0.0,132.07,132.07,132.07,0.0,0.0,130.11,130.11,130.11,0.0,0.0,132.07,132.07,132.07,0.0,0.0
2018-07-01,135.88,135.88,135.88,0.0,0.0,136.1,136.1,136.1,0.0,0.0,135.35,135.35,135.35,0.0,0.0,136.09,136.09,136.09,0.0,0.0
2018-07-08,134.85,134.85,134.85,0.0,0.0,135.04,135.04,135.04,0.0,0.0,133.42,133.42,133.42,0.0,0.0,133.96,133.96,133.96,0.0,0.0
2018-07-15,135.31,135.31,135.31,0.0,0.0,135.91,135.91,135.91,0.0,0.0,134.91,134.91,134.91,0.0,0.0,135.6,135.6,135.6,0.0,0.0
2018-07-22,132.76,132.76,132.76,0.0,0.0,133.33,133.33,133.33,0.0,0.0,131.86,131.86,131.86,0.0,0.0,131.86,131.86,131.86,0.0,0.0
2018-07-29,133.62,133.62,133.62,0.0,0.0,134.56,134.56,134.56,0.0,0.0,133.35,133.35,133.35,0.0,0.0,134.5,134.5,134.5,0.0,0.0
2018-08-05,134.82,134.82,134.82,0.0,0.0,134.97,134.97,134.97,0.0,0.0,133.36,133.36,133.36,0.0,0.0,133.87,133.87,133.87,0.0,0.0
2018-08-12,135.66,135.66,135.66,0.0,0.0,135.92,135.92,135.92,0.0,0.0,135.08,135.08,135.08,0.0,0.0,135.68,135.68,135.68,0.0,0.0
2018-08-19,138.38,138.38,138.38,0.0,0.0,138.98,138.98,138.98,0.0,0.0,137.99,137.99,137.99,0.0,0.0,138.1,138.1,138.1,0.0,0.0
2018-08-26,138.28,138.28,138.28,0.0,0.0,139.27,139.27,139.27,0.0,0.0,138.24,138.24,138.24,0.0,0.0,139.1,139.1,139.1,0.0,0.0
2018-09-02,137.73,137.73,137.73,0.0,0.0,137.95,137.95,137.95,0.0,0.0,136.98,136.98,136.98,0.0,0.0,137.32,137.32,137.32,0.0,0.0
2018-09-09,137.66,137.66,137.66,0.0,0.0,137.81,137.81,137.81,0.0,0.0,136.18,136.18,136.18,0.0,0.0,136.25,136.25,136.25,0.0,0.0
2018-09-16,136.88,136.88,136.88,0.0,0.0,136.91,136.91,136.91,0.0,0.0,135.68,135.68,135.68,0.0,0.0,136.37,136.37,136.37,0.0,0.0
2018-09-23,135.95,135.95,135.95,0.0,0.0,135.95,135.95,135.95,0.0,0.0,133.15,133.15,133.15,0.0,0.0,133.46,133.46,133.46,0.0,0.0
2018-09-30,129.77,129.77,129.77,0.0,0.0,130.25,130.25,130.25,0.0,0.0,128.99,128.99,128.99,0.0,0.0,130.02,130.02,130.02,0.0,0.0
2018-10-07,123.36,123.36,123.36,0.0,0.0,124.66,124.66,124.66,0.0,0.0,122.55,122.55,122.55,0.0,0.0,123.91,123.91,123.91,0.0,0.0
2018-10-14,123.43,123.43,123.43,0.0,0.0,123.84,123.84,123.84,0.0,0.0,122.53,122.53,122.53,0.0,0.0,122.92,122.92,122.92,0.0,0.0
2018-10-21,119.81,119.81,119.81,0.0,0.0,120.91,120.91,120.91,0.0,0.0,116.54,116.54,116.54,0.0,0.0,117.82,117.82,117.82,0.0,0.0
2018-10-28,123.79,123.79,123.79,0.0,0.0,124.19,124.19,124.19,0.0,0.0,122.41,122.41,122.41,0.0,0.0,123.65,123.65,123.65,0.0,0.0
2018-11-04,123.58,123.58,123.58,0.0,0.0,123.76,123.76,123.76,0.0,0.0,121.18,121.18,121.18,0.0,0.0,121.22,121.22,121.22,0.0,0.0
2018-11-11,121.66,121.66,121.66,0.0,0.0,121.92,121.92,121.92,0.0,0.0,119.21,119.21,119.21,0.0,0.0,119.6,119.6,119.6,0.0,0.0
2018-11-18,120.02,120.02,120.02,0.0,0.0,120.74,120.74,120.74,0.0,0.0,119.5,119.5,119.5,0.0,0.0,120.34,120.34,120.34,0.0,0.0
2018-11-25,124.2,124.2,124.2,0.0,0.0,124.2,124.2,124.2,0.0,0.0,122.11,122.11,122.11,0.0,0.0,123.64,123.64,123.64,0.0,0.0
2018-12-02,115.71,115.71,115.71,0.0,0.0,116.12,116.12,116.12,0.0,0.0,113.66,113.66,113.66,0.0,0.0,115.38,115.38,115.38,0.0,0.0
2018-12-09,112.1,112.1,112.1,0.0,0.0,113.04,113.04,113.04,0.0,0.0,109.34,109.34,109.34,0.0,0.0,110.06,110.06,110.06,0.0,0.0
2018-12-16,102.39,102.39,102.39,0.0,0.0,103.14,103.14,103.14,0.0,0.0,101.14,101.14,101.14,0.0,0.0,101.52,101.52,101.52,0.0,0.0
2018-12-23,107.47,107.47,107.47,0.0,0.0,107.53,107.53,107.53,0.0,0.0,105.93,105.93,105.93,0.0,0.0,107.37,107.37,107.37,0.0,0.0
2018-12-30,110.27,110.27,110.27,0.0,0.0,112.62,112.62,112.62,0.0,0.0,109.79,109.79,109.79,0.0,0.0,112.12,112.12,112.12,0.0,0.0
2019-01-06,114.54,114.54,114.54,0.0,0.0,115.13,115.13,115.13,0.0,0.0,114.1,114.1,114.1,0.0,0.0,114.17,114.17,114.17,0.0,0.0
2019-01-13,117.76,117.76,117.76,0.0,0.0,118.72,118.72,118.72,0.0,0.0,117.23,117.23,117.23,0.0,0.0,118.36,118.36,118.36,0.0,0.0
2019-01-20,117.14,117.14,117.14,0.0,0.0,117.92,117.92,117.92,0.0,0.0,116.77,116.77,116.77,0.0,0.0,117.59,117.59,117.59,0.0,0.0
2019-01-27,120.06,120.06,120.06,0.0,0.0,121.19,121.19,121.19,0.0,0.0,119.54,119.54,119.54,0.0,0.0,121.19,121.19,121.19,0.0,0.0
2019-02-03,120.49,120.49,120.49,0.0,0.0,121.28,121.28,121.28,0.0,0.0,120.19,120.19,120.19,0.0,0.0,121.24,121.24,121.24,0.0,0.0
2019-02-10,124.13,124.13,124.13,0.0,0.0,125.41,125.41,125.41,0.0,0.0,123.96,123.96,123.96,0.0,0.0,125.41,125.41,125.41,0.0,0.0
2019-02-17,127.82,127.82,127.82,0.0,0.0,128.04,128.04,128.04,0.0,0.0,126.96,126.96,126.96,0.0,0.0,127.04,127.04,127.04,0.0,0.0
2019-02-24,127.42,127.42,127.42,0.0,0.0,127.44,127.44,127.44,0.0,0.0,124.93,124.93,124.93,0.0,0.0,125.9,125.9,125.9,0.0,0.0
2019-03-03,122.06,122.06,122.06,0.0,0.0,123.84,123.84,123.84,0.0,0.0,121.98,121.98,121.98,0.0,0.0,123.78,123.78,123.78,0.0,0.0
2019-03-10,124.45,124.45,124.45,0.0,0.0,125.52,125.52,125.52,0.0,0.0,124.09,124.09,124.09,0.0,0.0,125.01,125.01,125.01,0.0,0.0
2019-03-17,120.24,120.24,120.24,0.0,0.0,121.59,121.59,121.59,0.0,0.0,119.31,119.31,119.31,0.0,0.0,120.79,120.79,120.79,0.0,0.0
2019-03-24,124.09,124.09,124.09,0.0,0.0,124.48,124.48,124.48,0.0,0.0,123.62,123.62,123.62,0.0,0.0,124.41,124.41,124.41,0.0,0.0
2019-03-31,126.16,126.16,126.16,0.0,0.0,126.37,126.37,126.37,0.0,0.0,125.49,125.49,125.49,0.0,0.0,126.31,126.31,126.31,0.0,0.0
2019-04-07,126.99,126.99,126.99,0.0,0.0,127.09,127.09,127.09,0.0,0.0,125.85,125.85,125.85,0.0,0.0,126.37,126.37,126.37,0.0,0.0
2019-04-14,124.87,124.87,124.87,0.0,0.0,125.15,125.15,125.15,0.0,0.0,124.25,124.25,124.25,0.0,0.0,124.78,124.78,124.78,0.0,0.0
2019-04-21,127.43,127.43,127.43,0.0,0.0,128.27,128.27,128.27,0.0,0.0,127.42,127.42,127.42,0.0,0.0,127.91,127.91,127.91,0.0,0.0
2019-04-28,127.07,127.07,127.07,0.0,0.0,129.51,129.51,129.51,0.0,0.0,126.96,126.96,126.96,0.0,0.0,129.28,129.28,129.28,0.0,0.0
2019-05-05,123.67,123.67,123.67,0.0,0.0,123.81,123.81,123.81,0.0,0.0,121.6,121.6,121.6,0.0,0.0,121.92,121.92,121.92,0.0,0.0
2019-05-12,122.03,122.03,122.03,0.0,0.0,122.88,122.88,122.88,0.0,0.0,121.8,121.8,121.8,0.0,0.0,122.01,122.01,122.01,0.0,0.0
2019-05-19,120.98,120.98,120.98,0.0,0.0,121.47,121.47,121.47,0.0,0.0,120.52,120.52,120.52,0.0,0.0,121.17,121.17,121.17,0.0,0.0
2019-05-26,117.47,117.47,117.47,0.0,0.0,118.3,118.3,118.3,0.0,0.0,117.01,117.01,117.01,0.0,0.0,117.67,117.67,117.67,0.0,0.0
2019-06-02,121.85,121.85,121.85,0.0,0.0,123.11,123.11,123.11,0.0,0.0,121.84,121.84,121.84,0.0,0.0,122.1,122.1,122.1,0.0,0.0
2019-06-09,122.46,122.46,122.46,0.0,0.0,123.31,123.31,123.31,0.0,0.0,122.46,122.46,122.46,0.0,0.0,122.9,122.9,122.9,0.0,0.0
2019-06-16,124.0,124.0,124.0,0.0,0.0,124.03,124.03,124.03,0.0,0.0,122.24,122.24,122.24,0.0,0.0,122.28,122.28,122.28,0.0,0.0
2019-06-23,126.85,126.85,126.85,0.0,0.0,127.01,127.01,127.01,0.0,0.0,124.84,124.84,124.84,0.0,0.0,125.55,125.55,125.55,0.0,0.0
2019-06-30,125.48,125.48,125.48,0.0,0.0,125.78,125.78,125.78,0.0,0.0,124.57,124.57,124.57,0.0,0.0,124.84,124.84,124.84,0.0,0.0
2019-07-07,125.96,125.96,125.96,0.0,0.0,125.96,125.96,125.96,0.0,0.0,124.58,124.58,124.58,0.0,0.0,124.94,124.94,124.94,0.0,0.0
2019-07-14,124.01,124.01,124.01,0.0,0.0,124.36,124.36,124.36,0.0,0.0,123.4,123.4,123.4,0.0,0.0,123.61,123.61,123.61,0.0,0.0
2019-07-21,126.33,126.33,126.33,0.0,0.0,126.51,126.51,126.51,0.0,0.0,125.15,125.15,125.15,0.0,0.0,125.5,125.5,125.5,0.0,0.0
2019-07-28,120.48,120.48,120.48,0.0,0.0,120.5,120.5,120.5,0.0,0.0,117.63,117.63,117.63,0.0,0.0,118.92,118.92,118.92,0.0,0.0
2019-08-04,120.37,120.37,120.37,0.0,0.0,120.69,120.69,120.69,0.0,0.0,119.31,119.31,119.31,0.0,0.0,119.49,119.49,119.49,0.0,0.0
2019-08-11,120.94,120.94,120.94,0.0,0.0,121.36,121.36,121.36,0.0,0.0,120.67,120.67,120.67,0.0,0.0,120.73,120.73,120.73,0.0,0.0
2019-08-18,118.08,118.08,118.08,0.0,0.0,118.3,118.3,118.3,0.0,0.0,117.24,117.24,117.24,0.0,0.0,118.3,118.3,118.3,0.0,0.0
2019-08-25,120.45,120.45,120.45,0.0,0.0,120.55,120.55,120.55,0.0,0.0,119.13,119.13,119.13,0.0,0.0,119.66,119.66,119.66,0.0,0.0
2019-09-01,121.09,121.09,121.09,0.0,0.0,122.43,122.43,122.43,0.0,0.0,120.73,120.73,120.73,0.0,0.0,122.24,122.24,122.24,0.0,0.0
2019-09-08,126.42,126.42,126.42,0.0,0.0,127.65,127.65,127.65,0.0,0.0,126.13,126.13,126.13,0.0,0.0,127.09,127.09,127.09,0.0,0.0
2019-09-15,124.64,124.64,124.64,0.0,0.0,125.45,125.45,125.45,0.0,0.0,124.35,124.35,124.35,0.0,0.0,125.03,125.03,125.03,0.0,0.0
2019-09-22,121.83,121.83,121.83,0.0,0.0,122.38,122.38,122.38,0.0,0.0,121.26,121.26,121.26,0.0,0.0,121.7,121.7,121.7,0.0,0.0
2019-09-29,119.49,119.49,119.49,0.0,0.0,120.62,120.62,120.62,0.0,0.0,119.1,119.1,119.1,0.0,0.0,119.66,119.66,119.66,0.0,0.0
2019-10-06,120.63,120.63,120.63,0.0,0.0,120.68,120.68,120.68,0.0,0.0,119.96,119.96,119.96,0.0,0.0,120.36,120.36,120.36,0.0,0.0
2019-10-13,123.96,123.96,123.96,0.0,0.0,124.58,124.58,124.58,0.0,0.0,123.77,123.77,123.77,0.0,0.0,123.89,123.89,123.89,0.0,0.0
2019-10-20,125.25,125.25,125.25,0.0,0.0,126.21,126.21,126.21,0.0,0.0,125.25,125.25,125.25,0.0,0.0,125.75,125.75,125.75,0.0,0.0
2019-10-27,128.03,128.03,128.03,0.0,0.0,128.3,128.3,128.3,0.0,0.0,127.42,127.42,127.42,0.0,0.0,127.84,127.84,127.84,0.0,0.0
2019-11-03,127.14,127.14,127.14,0.0,0.0,127.74,127.74,127.74,0.0,0.0,126.97,126.97,126.97,0.0,0.0,127.6,127.6,127.6,0.0,0.0
2019-11-10,127.66,127.66,127.66,0.0,0.0,127.67,127.67,127.67,0.0,0.0,127.03,127.03,127.03,0.0,0.0,127.5,127.5,127.5,0.0,0.0
2019-11-17,127.92,127.92,127.92,0.0,0.0,130.09,130.09,130.09,0.0,0.0,127.82,127.82,127.82,0.0,0.0,129.91,129.91,129.91,0.0,0.0
2019-11-24,130.41,130.41,130.41,0.0,0.0,130.41,130.41,130.41,0.0,0.0,128.62,128.62,128.62,0.0,0.0,128.83,128.83,128.83,0.0,0.0
2019-12-01,130.88,130.88,130.88,0.0,0.0,131.2,131.2,131.2,0.0,0.0,130.61,130.61,130.61,0.0,0.0,130.61,130.61,130.61,0.0,0.0
2019-12-08,131.76,131.76,131.76,0.0,0.0,132.36,132.36,132.36,0.0,0.0,131.52,131.52,131.52,0.0,0.0,131.67,131.67,131.67,0.0,0.0
2019-12-15,133.48,133.48,133.48,0.0,0.0,133.61,133.61,133.61,0.0,0.0,132.82,132.82,132.82,0.0,0.0,133.54,133.54,133.54,0.0,0.0
2019-12-22,133.3,133.3,133.3,0.0,0.0,133.53,133.53,133.53,0.0,0.0,132.18,132.18,132.18,0.0,0.0,132.84,132.84,132.84,0.0,0.0
2019-12-29,131.57,131.57,131.57,0.0,0.0,132.87,132.87,132.87,0.0,0.0,131.57,131.57,131.57,0.0,0.0,132.53,132.53,132.53,0.0,0.0
