Date,NTAP_Open_average,NTAP_Open_max,NTAP_Open_min,NTAP_Open_volatility,NTAP_Open_change,NTAP_High_average,NTAP_High_max,NTAP_High_min,NTAP_High_volatility,NTAP_High_change,NTAP_Low_average,NTAP_Low_max,NTAP_Low_min,NTAP_Low_volatility,NTAP_Low_change,NTAP_Close_average,NTAP_Close_max,NTAP_Close_min,NTAP_Close_volatility,NTAP_Close_change,NTAP_Volume_average,NTAP_Volume_max,NTAP_Volume_min,NTAP_Volume_volatility,NTAP_Volume_change
2018-01-14,63.108,63.5,62.74,0.759999999999998,0.07000000000000028,63.704,63.97,63.44,0.5300000000000011,0.09000000000000341,62.588,62.99,61.71,1.2800000000000011,1.0700000000000003,63.154,63.59,62.27,1.3200000000000003,1.25,2817714,3420795,1807458,1613337,27700
2018-01-21,63.456,63.89,62.96,0.9299999999999997,-0.3500000000000014,63.716,64.06,63.41,0.6500000000000057,-0.4399999999999977,62.606,63.06,62.15,0.9100000000000037,-0.38000000000000256,63.08,63.84,62.49,1.3500000000000014,-1.0400000000000063,2625910,3671649,1949999,1721650,-152608
2018-01-28,61.476,62.69,59.48,3.210000000000001,-2.8300000000000054,62.089999999999996,63.22,60.16,3.0600000000000023,-2.5400000000000063,60.116,61.38,56.75,4.630000000000003,-4.630000000000003,60.6,62.31,56.81,5.5,-5.5,2957688,3995490,1914342,2081148,1958702
2018-02-04,56.972,57.85,55.79,2.0600000000000023,1.240000000000002,58.046,58.72,56.85,1.8699999999999974,-0.0899999999999963,55.536,57.22,53.86,3.3599999999999994,2.770000000000003,57.104,58.14,55.85,2.289999999999999,-0.4100000000000037,3143783,4354364,2259549,2094815,1230990
2018-02-11,57.4675,59.59,54.57,5.020000000000003,-2.190000000000005,59.4675,60.99,57.74,3.25,-1.1400000000000006,56.265,58.45,52.0,6.450000000000003,-2.0900000000000034,58.39,60.64,56.51,4.130000000000003,-2.230000000000004,7960622,16677473,3915013,12762460,1523724
2018-02-18,58.406,60.0,56.08,3.9200000000000017,3.9200000000000017,59.702000000000005,60.63,58.85,1.7800000000000011,1.7800000000000011,58.013999999999996,59.5,55.73,3.770000000000003,3.770000000000003,59.048,60.41,58.08,2.3299999999999983,2.3299999999999983,3607766,4146145,3209035,937110,-84462
2018-02-25,60.39,60.63,60.05,0.5800000000000054,0.3100000000000023,61.525999999999996,62.62,60.9,1.7199999999999989,1.6299999999999955,59.914,60.11,59.51,0.6000000000000014,0.10000000000000142,60.9,62.19,60.4,1.7899999999999991,1.7899999999999991,3367109,5440866,2532910,2907956,796416
2018-03-04,63.924,65.36,63.13,2.229999999999997,2.1400000000000006,64.57,65.44,63.75,1.6899999999999977,1.009999999999991,63.461999999999996,64.52,62.86,1.6599999999999966,1.6099999999999994,64.164,65.26,63.35,1.9100000000000037,0.730000000000004,2844800,4874282,2092415,2781867,-2416603
2018-03-11,64.344,65.25,63.63,1.6199999999999974,-0.8800000000000026,64.774,65.58,63.89,1.6899999999999977,-1.6299999999999955,63.612,64.5,62.33,2.1700000000000017,-2.1700000000000017,63.964,64.83,62.84,1.9899999999999949,-1.9899999999999949,2599182,3063495,2237570,825925,492075
2018-03-18,62.906,63.4,62.09,1.3099999999999952,-1.0,63.742,64.55,63.34,1.2099999999999937,-0.4799999999999969,62.028,62.95,61.15,1.8000000000000043,-1.3200000000000003,62.806,64.11,61.15,2.960000000000001,-0.010000000000005116,2261387,2951667,1953876,997791,194519
2018-03-25,61.1575,63.39,59.75,3.6400000000000006,-3.0600000000000023,62.0875,63.89,60.85,3.039999999999999,-3.039999999999999,59.59,60.75,58.76,1.990000000000002,-1.990000000000002,60.3775,61.69,59.16,2.530000000000001,-2.030000000000001,3151424,3690263,2708920,981343,243646
2018-04-01,61.752,63.5,59.36,4.140000000000001,4.140000000000001,63.542,65.08,60.99,4.089999999999996,4.089999999999996,61.192,63.32,59.23,4.090000000000003,4.090000000000003,62.466,63.58,60.63,2.9499999999999957,2.9499999999999957,4218057,5509363,3237638,2271725,-350089
2018-04-08,66.718,68.48,64.5,3.980000000000004,3.6500000000000057,67.73400000000001,68.79,66.39,2.4000000000000057,2.3799999999999955,66.164,67.56,64.47,3.0900000000000034,3.0900000000000034,67.102,68.27,66.06,2.2099999999999937,2.2099999999999937,2636727,3905402,1723043,2182359,-1863061
2018-04-15,69.158,69.59,68.86,0.730000000000004,-0.6500000000000057,69.466,69.75,69.19,0.5600000000000023,-0.45000000000000284,68.492,68.93,68.17,0.7600000000000051,-0.6400000000000006,68.958,69.55,68.35,1.2000000000000028,-1.2000000000000028,1738612,2642094,1246816,1395278,-1395278
2018-04-22,67.86,68.73,67.43,1.2999999999999972,-1.0,68.508,69.61,67.97,1.6400000000000006,-1.2099999999999937,66.74,67.28,66.21,1.0700000000000074,-0.6499999999999915,67.30799999999999,67.85,66.58,1.269999999999996,-1.269999999999996,2159128,2760780,1875644,885136,-624775
2018-04-29,67.346,68.38,66.34,2.039999999999992,2.039999999999992,68.432,69.31,67.91,1.4000000000000057,1.4000000000000057,66.88,67.99,66.34,1.6499999999999915,1.6499999999999915,67.858,68.84,67.19,1.6500000000000057,0.9900000000000091,2417778,3147018,1462022,1684996,-835929
2018-05-06,70.98,72.43,68.83,3.6000000000000085,3.6000000000000085,71.862,72.85,70.15,2.6999999999999886,2.6999999999999886,70.22200000000001,71.81,68.23,3.5799999999999983,2.289999999999992,71.128,72.27,69.63,2.6400000000000006,1.1099999999999994,2422373,3283190,1689731,1593459,215404
2018-05-13,70.132,70.5,69.61,0.8900000000000006,-0.6800000000000068,70.718,71.32,70.05,1.269999999999996,-0.9399999999999977,69.522,70.28,68.38,1.9000000000000057,-1.6600000000000108,69.732,70.68,68.45,2.230000000000004,-2.0900000000000034,3177571,5736589,2196844,3539745,3031197
2018-05-20,66.83250000000001,68.4,64.0,4.400000000000006,-0.4200000000000017,68.255,68.65,67.77,0.8800000000000097,-0.25,65.78,66.67,63.81,2.8599999999999994,0.3100000000000023,67.26,68.08,66.79,1.289999999999992,0.13000000000000966,6413714,8726626,4126983,4599643,-2065241
