Date,GCOStock_Open_average,GCOStock_Open_max,GCOStock_Open_min,GCOStock_Open_volatility,GCOStock_Open_change,GCOStock_High_average,GCOStock_High_max,GCOStock_High_min,GCOStock_High_volatility,GCOStock_High_change,GCOStock_Low_average,GCOStock_Low_max,GCOStock_Low_min,GCOStock_Low_volatility,GCOStock_Low_change,GCOStock_Close_average,GCOStock_Close_max,GCOStock_Close_min,GCOStock_Close_volatility,GCOStock_Close_change,GCOStock_Volume_average,GCOStock_Volume_max,GCOStock_Volume_min,GCOStock_Volume_volatility,GCOStock_Volume_change
2018-01-14,35.0625,35.6,34.35,1.25,-0.6000000000000014,36.0075,36.65,35.58,1.0700000000000003,1.0,34.275,34.65,33.65,1.0,0.8999999999999986,35.1875,36.4,34.15,2.25,2.25,424608,581327,329944,251383,-96983
2018-01-21,36.69,37.05,36.2,0.8499999999999943,0.45000000000000284,36.879999999999995,37.05,36.4,0.6499999999999986,-0.04999999999999716,35.63,36.2,35.05,1.1500000000000057,0.20000000000000284,36.5,36.9,36.0,0.8999999999999986,-0.04999999999999716,361266,423229,229574,193655,-178863
2018-01-28,35.410000000000004,36.65,34.35,2.299999999999997,-2.299999999999997,35.688,36.85,34.35,2.5,-2.5,34.61,36.5,33.0,3.5,-3.5,34.87,36.5,33.15,3.3500000000000014,-3.3500000000000014,309456,375279,237473,137806,137806
2018-02-04,33.85,35.75,32.0,3.75,1.8999999999999986,35.129999999999995,35.9,34.15,1.75,1.25,33.02,34.1,32.0,2.1000000000000014,0.5,34.25,35.75,32.5,3.25,2.25,367169,407828,330651,77177,-12405
2018-02-11,36.26,38.5,34.65,3.8500000000000014,2.9499999999999957,37.480000000000004,39.4,35.1,4.299999999999997,4.299999999999997,35.43,37.7,33.6,4.100000000000001,4.100000000000001,36.769999999999996,38.3,34.4,3.8999999999999986,3.3500000000000014,410418,751884,290503,461381,88362
2018-02-18,38.05,38.8,37.7,1.0999999999999943,1.0499999999999972,39.0,39.25,38.7,0.5499999999999972,0.44999999999999574,37.58,38.02,36.85,1.1700000000000017,1.1700000000000017,38.1375,38.7,37.5,1.2000000000000028,1.2000000000000028,326440,463229,242233,220996,-220996
2018-02-25,39.29,40.25,38.25,2.0,-0.75,40.58,42.8,39.8,3.0,-0.25,38.384,39.3,37.5,1.7999999999999972,-0.9500000000000028,39.39,39.7,38.85,0.8500000000000014,-0.20000000000000284,383464,596492,285820,310672,3743
2018-03-04,39.85,40.5,39.1,1.3999999999999986,-0.10000000000000142,40.7,41.25,40.3,0.9500000000000028,-0.15000000000000568,39.05,39.6,38.55,1.0500000000000043,-0.3500000000000014,39.97,40.9,38.8,2.1000000000000014,0.10000000000000142,280778,348046,225896,122150,84711
2018-03-11,39.8,40.65,38.9,1.75,-1.2000000000000028,40.924,41.3,40.15,1.1499999999999986,-1.0,38.87,40.15,36.6,3.549999999999997,-3.25,39.99,40.5,38.95,1.5499999999999972,-0.5,562344,798595,332067,466528,466528
2018-03-18,39.27,39.75,38.7,1.0499999999999972,-1.0499999999999972,40.01,40.55,38.9,1.6499999999999986,-1.4500000000000028,38.45,39.5,37.95,1.5499999999999972,-0.25,38.99,39.95,38.1,1.8500000000000014,-0.9499999999999957,357844,537176,237909,299267,-280579
2018-03-25,39.337500000000006,39.85,38.95,0.8999999999999986,0.8999999999999986,40.474999999999994,41.25,39.8,1.4500000000000028,1.4500000000000028,38.875,39.85,38.1,1.75,1.75,39.75,40.6,38.95,1.6499999999999986,0.9500000000000028,280125,349493,217587,131906,-45887
2018-04-01,41.14,43.8,39.25,4.549999999999997,3.4499999999999957,42.63,45.4,40.2,5.199999999999996,4.549999999999997,40.43,43.35,38.6,4.75,4.75,41.89,44.0,39.15,4.850000000000001,4.850000000000001,305305,454703,215261,239442,211007
2018-04-08,44.96,45.5,44.3,1.2000000000000028,0.7000000000000028,45.49,45.9,44.9,1.0,0.10000000000000142,43.769999999999996,44.55,42.15,2.3999999999999986,-1.5,44.53,45.7,42.55,3.1500000000000057,-1.5500000000000043,312049,490440,232766,257674,186180
2018-04-15,43.13,43.9,42.25,1.6499999999999986,-0.6499999999999986,43.78,44.75,42.65,2.1000000000000014,-1.0500000000000043,42.4,43.55,41.2,2.3499999999999943,-1.0499999999999972,42.87,43.7,41.5,2.200000000000003,-1.3999999999999986,245695,345471,154231,191240,15337
2018-04-22,42.46,43.55,41.55,2.0,2.0,43.26,44.1,42.4,1.7000000000000028,1.7000000000000028,42.096,42.9,41.25,1.6499999999999986,1.6499999999999986,42.81,43.65,42.1,1.5499999999999972,1.5499999999999972,206035,272439,149540,122899,61898
2018-04-29,42.11,43.8,41.2,2.5999999999999943,-2.5,42.494,44.02,41.75,2.270000000000003,-2.1700000000000017,40.988,42.5,40.1,2.3999999999999986,-1.6499999999999986,41.83,42.75,41.4,1.3500000000000014,-1.25,182061,300780,130791,169989,-42368
2018-05-06,41.99,42.8,40.55,2.25,0.9499999999999957,42.620000000000005,43.45,41.7,1.75,1.75,41.4,42.5,40.4,2.1000000000000014,2.1000000000000014,42.339999999999996,43.3,40.9,2.3999999999999986,2.3999999999999986,156530,191552,129743,61809,-19395
2018-05-13,44.28,45.0,43.5,1.5,1.3500000000000014,45.016,45.65,44.23,1.4200000000000017,0.6200000000000045,43.816,44.83,43.1,1.7299999999999969,1.1000000000000014,44.45,45.0,43.8,1.2000000000000028,0.5500000000000043,201760,314757,122022,192735,192735
2018-05-20,44.65,45.55,44.05,1.5,1.0499999999999972,45.43,45.9,44.8,1.1000000000000014,1.1000000000000014,44.24,45.05,43.65,1.3999999999999986,0.8499999999999943,45.01,45.9,44.45,1.4499999999999957,1.25,161171,272160,110068,162092,-109737
2018-05-27,43.6875,44.15,42.75,1.3999999999999986,-1.3999999999999986,44.25,44.6,43.4,1.2000000000000028,-1.0500000000000043,42.8125,43.6,41.6,2.0,-0.8999999999999986,43.65,43.8,43.35,0.44999999999999574,-0.3999999999999986,374015,524648,209298,315350,-135261
2018-06-03,41.7,44.55,40.0,4.549999999999997,-3.549999999999997,42.58,45.25,40.55,4.700000000000003,-3.8999999999999986,40.074,43.65,37.92,5.729999999999997,-3.549999999999997,41.4,45.0,39.9,5.100000000000001,-3.950000000000003,624349,1104735,335420,769315,-389327
2018-06-10,40.76,41.7,39.7,2.0,-1.3999999999999986,41.41,42.0,40.65,1.3500000000000014,-1.25,40.24,41.05,39.65,1.3999999999999986,-1.3499999999999943,40.63,41.45,39.9,1.5500000000000043,-0.9500000000000028,351227,504292,274800,229492,76921
2018-06-17,41.44,43.0,40.3,2.700000000000003,2.6499999999999986,42.37,43.7,41.25,2.450000000000003,1.8999999999999986,40.954,42.05,40.25,1.7999999999999972,1.2299999999999969,41.82,42.7,40.65,2.0500000000000043,1.6499999999999986,310195,372553,269456,103097,103097
2018-06-24,41.47,42.1,40.95,1.1499999999999986,-0.9500000000000028,42.03,42.45,41.4,1.0500000000000043,-1.0500000000000043,40.480000000000004,41.0,39.5,1.5,-1.5,40.94,41.95,39.7,2.25,-1.6999999999999957,219809,310736,155400,155336,85976
2018-07-01,40.025,40.35,39.45,0.8999999999999986,0.6999999999999957,40.675,41.3,40.05,1.25,1.25,39.55,40.15,38.65,1.5,1.5,40.25,41.05,39.85,1.1999999999999957,1.1999999999999957,169129,219161,123812,95349,-82878
2018-07-08,38.99,41.35,37.85,3.5,-3.3000000000000043,39.620000000000005,41.6,38.6,3.0,-2.1499999999999986,38.01,40.15,37.0,3.1499999999999986,-2.1000000000000014,38.83,40.45,37.95,2.5,-1.0500000000000043,329654,562568,206054,356514,23091
2018-07-15,40.35,41.5,39.35,2.1499999999999986,1.6000000000000014,41.15,41.9,40.25,1.6499999999999986,1.25,39.89,40.7,39.0,1.7000000000000028,1.5,40.58,41.45,39.4,2.0500000000000043,1.3500000000000014,253820,332789,218606,114183,47752
2018-07-22,40.730000000000004,41.2,39.7,1.5,0.3500000000000014,41.39,42.2,40.7,1.5,-0.14999999999999858,39.78,40.2,39.45,0.75,-0.6500000000000057,40.47,41.05,39.85,1.1999999999999957,-0.7999999999999972,230409,304625,185108,119517,66420
2018-07-29,40.24,41.0,39.75,1.25,1.0499999999999972,41.284,42.2,40.92,1.2800000000000011,1.0500000000000043,39.910000000000004,40.6,39.6,1.0,0.8500000000000014,40.57,41.45,39.95,1.5,1.5,217351,342873,167457,175416,-154971
2018-08-05,41.67,42.35,41.25,1.1000000000000014,-0.14999999999999858,42.29,42.45,42.05,0.4000000000000057,0.25,40.93,41.4,40.55,0.8500000000000014,-0.44999999999999574,41.68,41.85,41.5,0.3500000000000014,-0.04999999999999716,225429,269425,195021,74404,37751
