Date,CHD_Open_average,CHD_Open_max,CHD_Open_min,CHD_Open_volatility,CHD_Open_change,CHD_High_average,CHD_High_max,CHD_High_min,CHD_High_volatility,CHD_High_change,CHD_Low_average,CHD_Low_max,CHD_Low_min,CHD_Low_volatility,CHD_Low_change,CHD_Close_average,CHD_Close_max,CHD_Close_min,CHD_Close_volatility,CHD_Close_change,CHD_Volume_average,CHD_Volume_max,CHD_Volume_min,CHD_Volume_volatility,CHD_Volume_change
2018-01-14,49.6225,49.82,49.45,0.36999999999999744,0.21999999999999886,50.0475,50.12,49.92,0.19999999999999574,0.19999999999999574,49.4375,49.67,49.21,0.46000000000000085,0.46000000000000085,49.62,49.91,49.25,0.6599999999999966,0.6599999999999966,1912885,2435971,1444130,991841,-722220
2018-01-21,49.574,49.93,49.07,0.8599999999999994,-0.7000000000000028,49.76,50.11,49.13,0.9799999999999969,-0.9799999999999969,49.192,49.69,48.68,1.009999999999998,-1.009999999999998,49.506,50.11,49.11,1.0,-1.0,2108034,2650158,1685125,965033,318361
2018-01-28,48.798,49.03,48.14,0.8900000000000006,-0.8900000000000006,49.078,49.45,48.14,1.3100000000000023,-1.240000000000002,48.158,48.92,46.13,2.789999999999999,-2.789999999999999,48.34,49.1,46.33,2.770000000000003,-2.6000000000000014,2823012,5484508,1726011,3758497,3758497
2018-02-04,47.448,48.38,46.62,1.7600000000000051,1.25,48.69,48.97,48.01,0.9600000000000009,0.05000000000000426,47.044,47.46,46.62,0.8400000000000034,0.8400000000000034,47.72,48.56,47.37,1.1900000000000048,1.1400000000000006,4114276,5139907,2372794,2767113,-973872
2018-02-11,48.839999999999996,49.57,48.44,1.1300000000000026,0.8900000000000006,49.39,50.0,48.88,1.1199999999999974,0.7100000000000009,48.554,49.46,48.16,1.3000000000000043,1.3000000000000043,49.128,49.78,48.63,1.1499999999999986,1.1499999999999986,1994329,3294725,1352308,1942417,1210866
2018-02-18,48.525,49.42,48.04,1.3800000000000026,-1.1200000000000045,49.0425,49.62,48.58,1.0399999999999991,-0.4399999999999977,48.065,48.33,47.94,0.39000000000000057,-0.3299999999999983,48.4025,49.12,47.94,1.1799999999999997,0.7399999999999949,1877898,2135843,1566097,569746,-173146
2018-02-25,49.416,49.89,48.98,0.9100000000000037,-0.39000000000000057,50.068,50.53,49.73,0.8000000000000043,-0.21000000000000085,49.094,49.46,48.66,0.8000000000000043,-0.20000000000000284,49.554,50.03,49.09,0.9399999999999977,0.03999999999999915,2395780,2907338,1844930,1062408,-344269
2018-03-04,50.384,51.0,49.97,1.0300000000000011,1.009999999999998,50.826,51.08,50.59,0.4899999999999949,0.4299999999999997,49.986,50.32,49.86,0.46000000000000085,0.39000000000000057,50.544000000000004,50.98,49.96,1.019999999999996,0.1700000000000017,1712748,2104831,1394543,710288,-710288
2018-03-11,50.262,50.65,49.74,0.9099999999999966,-0.9099999999999966,50.576,50.9,50.07,0.8299999999999983,-0.7700000000000031,49.888,50.45,49.35,1.1000000000000014,-0.8900000000000006,50.138,50.74,49.54,1.2000000000000028,-0.5500000000000043,1828083,3123561,1355978,1767583,1767583
2018-03-18,49.498,50.25,48.5,1.75,-1.6300000000000026,49.778,50.74,48.66,2.0800000000000054,-2.0800000000000054,48.8,49.96,47.26,2.700000000000003,-2.700000000000003,48.908,50.19,47.3,2.8900000000000006,-2.8900000000000006,1759369,2373208,1338584,1034624,408005
2018-03-25,48.195,49.53,47.37,2.1600000000000037,1.9699999999999989,49.1975,50.55,47.78,2.769999999999996,2.769999999999996,48.0,49.46,46.93,2.530000000000001,2.530000000000001,48.7825,50.36,47.37,2.990000000000002,2.990000000000002,2087455,2647018,1850977,796041,-134653
2018-04-01,49.812,50.52,49.07,1.4500000000000028,-0.7100000000000009,50.444,50.81,49.89,0.9200000000000017,0.0799999999999983,49.096,49.53,48.54,0.990000000000002,0.6000000000000014,49.682,50.47,48.93,1.5399999999999991,0.5700000000000003,1885612,2238418,1243511,994907,-692492
2018-04-08,49.45,49.7,48.8,0.9000000000000057,-0.8300000000000054,49.658,49.94,49.1,0.8399999999999963,-0.75,49.016,49.48,48.6,0.8799999999999955,-0.6499999999999986,49.256,49.68,48.8,0.8800000000000026,-0.519999999999996,1214376,1483940,762998,720942,-720942
2018-04-15,49.564,50.4,48.18,2.219999999999999,-1.3599999999999994,49.82,50.48,48.39,2.0899999999999963,-1.9600000000000009,48.586,50.1,45.79,4.310000000000002,-3.3599999999999994,49.050000000000004,50.32,45.84,4.479999999999997,-4.259999999999998,2239255,4577122,1028617,3548505,3548505
2018-04-22,45.724000000000004,46.09,45.38,0.7100000000000009,0.2700000000000031,46.28,46.85,45.71,1.1400000000000006,0.7899999999999991,45.412,46.06,44.87,1.1900000000000048,0.8800000000000026,45.936,46.78,45.41,1.3700000000000045,1.3700000000000045,2184624,3275891,1409571,1866320,-1866320
2018-04-29,46.636,47.51,46.2,1.3099999999999952,0.509999999999998,47.028,47.86,46.31,1.5499999999999972,0.509999999999998,45.996,46.97,45.5,1.4699999999999989,0.9799999999999969,46.653999999999996,47.55,45.87,1.6799999999999997,1.1499999999999986,3797957,6721533,1811626,4909907,649331
2018-05-06,47.732,47.99,47.52,0.46999999999999886,0.27999999999999403,47.934000000000005,48.2,47.71,0.490000000000002,0.3100000000000023,47.338,47.64,46.96,0.6799999999999997,0.3500000000000014,47.646,47.77,47.46,0.3100000000000023,-0.060000000000002274,2814044,5634917,1713251,3921666,-600507
2018-05-13,46.751999999999995,47.3,46.5,0.7999999999999972,-0.759999999999998,46.862,47.5,46.56,0.9399999999999977,-0.9399999999999977,46.204,46.84,45.55,1.2900000000000063,-1.2900000000000063,46.596,47.04,46.12,0.9200000000000017,-0.9200000000000017,3397630,5851956,1784965,4066991,4066991
2018-05-20,46.648,47.1,46.28,0.8200000000000003,0.46999999999999886,47.1,47.58,46.49,1.0899999999999963,1.0899999999999963,46.374,46.75,45.92,0.8299999999999983,0.8299999999999983,46.824,47.42,46.41,1.0100000000000051,1.0100000000000051,1903280,2368316,1252002,1116314,126912
2018-05-27,47.5225,48.01,47.1,0.9099999999999966,-0.18999999999999773,47.9675,48.34,47.49,0.8500000000000014,-0.5399999999999991,46.8975,47.17,46.52,0.6499999999999986,-0.3299999999999983,47.5025,48.13,46.95,1.1799999999999997,-0.28999999999999915,2770923,4138852,1942139,2196713,-1057540
2018-06-03,47.074,47.46,46.7,0.759999999999998,-0.09000000000000341,47.502,48.34,46.83,1.5100000000000051,0.740000000000002,46.734,47.37,46.32,1.0499999999999972,0.4299999999999997,47.22,48.19,46.74,1.4499999999999957,1.1799999999999997,1794636,2375029,1562680,812349,-22907
