Date,MOGbStock_Open_average,MOGbStock_Open_max,MOGbStock_Open_min,MOGbStock_Open_volatility,MOGbStock_Open_change,MOGbStock_High_average,MOGbStock_High_max,MOGbStock_High_min,MOGbStock_High_volatility,MOGbStock_High_change,MOGbStock_Low_average,MOGbStock_Low_max,MOGbStock_Low_min,MOGbStock_Low_volatility,MOGbStock_Low_change,MOGbStock_Close_average,MOGbStock_Close_max,MOGbStock_Close_min,MOGbStock_Close_volatility,MOGbStock_Close_change,MOGbStock_Volume_average,MOGbStock_Volume_max,MOGbStock_Volume_min,MOGbStock_Volume_volatility,MOGbStock_Volume_change
2018-03-25,80.52,80.52,80.52,0.0,0.0,80.52,80.52,80.52,0.0,0.0,80.52,80.52,80.52,0.0,0.0,80.52,80.52,80.52,0.0,0.0,212,212,212,0,0
2018-04-01,82.445,83.06,81.83,1.230000000000004,1.230000000000004,82.445,83.06,81.83,1.230000000000004,1.230000000000004,82.265,83.06,81.47,1.5900000000000034,1.5900000000000034,82.265,83.06,81.47,1.5900000000000034,1.5900000000000034,228,305,151,154,-154
2018-04-08,78.0,78.0,78.0,0.0,0.0,84.41,84.41,84.41,0.0,0.0,78.0,78.0,78.0,0.0,0.0,84.41,84.41,84.41,0.0,0.0,664,664,664,0,0
2018-04-15,82.51,82.51,82.51,0.0,0.0,82.51,82.51,82.51,0.0,0.0,82.0,82.0,82.0,0.0,0.0,82.0,82.0,82.0,0.0,0.0,1079,1079,1079,0,0
2018-04-22,82.58,82.58,82.58,0.0,0.0,82.58,82.58,82.58,0.0,0.0,82.58,82.58,82.58,0.0,0.0,82.58,82.58,82.58,0.0,0.0,133,133,133,0,0
2018-04-29,81.46,81.46,81.46,0.0,0.0,81.51,81.51,81.51,0.0,0.0,80.47,80.47,80.47,0.0,0.0,81.51,81.51,81.51,0.0,0.0,462,462,462,0,0
2018-05-06,83.0,83.0,83.0,0.0,0.0,83.0,83.0,83.0,0.0,0.0,83.0,83.0,83.0,0.0,0.0,83.0,83.0,83.0,0.0,0.0,107,107,107,0,0
2018-05-13,85.84,85.84,85.84,0.0,0.0,85.84,85.84,85.84,0.0,0.0,85.84,85.84,85.84,0.0,0.0,85.84,85.84,85.84,0.0,0.0,125,125,125,0,0
2018-05-20,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0,83.23,83.23,83.23,0.0,0.0,105,105,105,0,0
2018-05-27,82.12,82.12,82.12,0.0,0.0,82.12,82.12,82.12,0.0,0.0,82.12,82.12,82.12,0.0,0.0,82.12,82.12,82.12,0.0,0.0,241,241,241,0,0
2018-06-03,83.73,83.73,83.73,0.0,0.0,83.73,83.73,83.73,0.0,0.0,83.73,83.73,83.73,0.0,0.0,83.73,83.73,83.73,0.0,0.0,204,204,204,0,0
2018-06-10,80.08,80.08,80.08,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.08,80.08,80.08,0.0,0.0,80.08,80.08,80.08,0.0,0.0,350,350,350,0,0
2018-06-17,78.24,78.24,78.24,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.24,78.24,78.24,0.0,0.0,78.24,78.24,78.24,0.0,0.0,111,111,111,0,0
2018-06-24,77.67,77.67,77.67,0.0,0.0,77.67,77.67,77.67,0.0,0.0,77.67,77.67,77.67,0.0,0.0,77.67,77.67,77.67,0.0,0.0,100,100,100,0,0
2018-07-01,78.02,78.02,78.02,0.0,0.0,78.02,78.02,78.02,0.0,0.0,78.02,78.02,78.02,0.0,0.0,78.02,78.02,78.02,0.0,0.0,103,103,103,0,0
2018-07-08,78.195,78.39,78.0,0.39000000000000057,0.39000000000000057,78.195,78.39,78.0,0.39000000000000057,0.39000000000000057,78.075,78.15,78.0,0.15000000000000568,0.15000000000000568,78.095,78.19,78.0,0.18999999999999773,0.18999999999999773,877,1367,387,980,980
2018-07-15,78.92,78.92,78.92,0.0,0.0,78.92,78.92,78.92,0.0,0.0,78.23,78.23,78.23,0.0,0.0,78.23,78.23,78.23,0.0,0.0,200,200,200,0,0
2018-07-22,79.69,82.15,77.23,4.920000000000002,-4.920000000000002,79.69,82.15,77.23,4.920000000000002,-4.920000000000002,79.69,82.15,77.23,4.920000000000002,-4.920000000000002,79.69,82.15,77.23,4.920000000000002,-4.920000000000002,159,167,151,16,16
2018-07-29,73.81333333333333,74.42,72.6,1.8200000000000074,1.8200000000000074,73.81333333333333,74.42,72.6,1.8200000000000074,1.8200000000000074,73.81333333333333,74.42,72.6,1.8200000000000074,1.8200000000000074,73.81333333333333,74.42,72.6,1.8200000000000074,1.8200000000000074,131,160,104,56,-30
2018-08-05,74.88,75.74,74.36,1.3799999999999955,1.3799999999999955,75.01,75.74,74.54,1.1999999999999886,0.9899999999999949,74.74,75.74,73.94,1.7999999999999972,1.7999999999999972,74.75666666666666,75.74,73.99,1.75,1.75,754,1866,196,1670,-1666
2018-08-12,78.63,78.63,78.63,0.0,0.0,78.84,78.84,78.84,0.0,0.0,78.62,78.62,78.62,0.0,0.0,78.84,78.84,78.84,0.0,0.0,701,701,701,0,0
2018-08-19,79.23,79.23,79.23,0.0,0.0,79.23,79.23,79.23,0.0,0.0,79.23,79.23,79.23,0.0,0.0,79.23,79.23,79.23,0.0,0.0,102,102,102,0,0
2018-08-26,80.85,81.34,80.36,0.980000000000004,0.980000000000004,81.1,81.84,80.36,1.480000000000004,1.480000000000004,80.85,81.34,80.36,0.980000000000004,0.980000000000004,81.1,81.84,80.36,1.480000000000004,1.480000000000004,163,200,127,73,73
2018-09-02,78.69333333333334,79.17,78.37,0.7999999999999972,-0.7999999999999972,78.69333333333334,79.17,78.37,0.7999999999999972,-0.7999999999999972,78.66,79.07,78.37,0.6999999999999886,-0.6999999999999886,78.69333333333334,79.17,78.37,0.7999999999999972,-0.7999999999999972,410,518,208,310,-310
2018-09-09,81.61,82.5,80.72,1.7800000000000011,1.7800000000000011,81.61,82.5,80.72,1.7800000000000011,1.7800000000000011,81.59,82.5,80.68,1.8199999999999932,1.8199999999999932,81.59,82.5,80.68,1.8199999999999932,1.8199999999999932,596,893,300,593,593
2018-09-16,83.2,84.0,82.35,1.6500000000000057,0.9000000000000057,83.25333333333333,84.0,82.51,1.4899999999999949,0.7399999999999949,83.2,84.0,82.35,1.6500000000000057,0.9000000000000057,83.25333333333333,84.0,82.51,1.4899999999999949,0.7399999999999949,168,302,100,202,-199
2018-09-23,84.25,84.25,84.25,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.25,84.25,84.25,0.0,0.0,84.25,84.25,84.25,0.0,0.0,102,102,102,0,0
2018-09-30,84.17,84.17,84.17,0.0,0.0,84.19,84.19,84.19,0.0,0.0,83.48,83.48,83.48,0.0,0.0,83.48,83.48,83.48,0.0,0.0,497,497,497,0,0
2018-10-07,75.41,75.41,75.41,0.0,0.0,75.41,75.41,75.41,0.0,0.0,75.41,75.41,75.41,0.0,0.0,75.41,75.41,75.41,0.0,0.0,102,102,102,0,0
2018-10-14,76.0,76.0,76.0,0.0,0.0,76.0,76.0,76.0,0.0,0.0,75.95,75.95,75.95,0.0,0.0,76.0,76.0,76.0,0.0,0.0,505,505,505,0,0
2018-10-21,75.47,77.2,73.21,3.990000000000009,-2.7900000000000063,76.2,77.2,75.4,1.7999999999999972,-0.5999999999999943,74.46666666666667,75.94,73.21,2.730000000000004,-2.730000000000004,75.23333333333333,76.0,74.3,1.7000000000000028,-0.5999999999999943,1687,3802,554,3248,153
2018-10-28,84.54,84.54,84.54,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.54,84.54,84.54,0.0,0.0,84.54,84.54,84.54,0.0,0.0,201,201,201,0,0
2018-11-04,82.64333333333333,82.85,82.35,0.5,-0.38000000000000966,82.80666666666667,83.34,82.35,0.9900000000000091,-0.38000000000000966,82.64333333333333,82.85,82.35,0.5,-0.38000000000000966,82.80666666666667,83.34,82.35,0.9900000000000091,-0.38000000000000966,239,271,187,84,-73
2018-11-11,81.58500000000001,82.17,81.0,1.1700000000000017,1.1700000000000017,81.58500000000001,82.17,81.0,1.1700000000000017,1.1700000000000017,80.52,80.85,80.19,0.6599999999999966,0.6599999999999966,81.05,81.91,80.19,1.7199999999999989,1.7199999999999989,498,675,322,353,353
2018-11-18,82.48,82.48,82.48,0.0,0.0,82.48,82.48,82.48,0.0,0.0,82.48,82.48,82.48,0.0,0.0,82.48,82.48,82.48,0.0,0.0,102,102,102,0,0
2018-11-25,82.5,82.5,82.5,0.0,0.0,82.5,82.5,82.5,0.0,0.0,82.5,82.5,82.5,0.0,0.0,82.5,82.5,82.5,0.0,0.0,262,262,262,0,0
2018-12-02,84.16333333333334,86.93,81.54,5.390000000000001,-5.390000000000001,84.16333333333334,86.93,81.54,5.390000000000001,-5.390000000000001,82.89666666666668,86.93,77.76,9.170000000000002,-9.170000000000002,83.48333333333333,86.93,79.52,7.410000000000011,-7.410000000000011,377,760,118,642,642
2018-12-09,76.78,77.96,75.6,2.3599999999999994,2.3599999999999994,76.925,77.96,75.89,2.069999999999993,2.069999999999993,76.78,77.96,75.6,2.3599999999999994,2.3599999999999994,76.925,77.96,75.89,2.069999999999993,2.069999999999993,392,587,198,389,-389
2018-12-16,78.80000000000001,79.7,77.9,1.7999999999999972,-1.7999999999999972,79.16,79.7,78.62,1.0799999999999983,-1.0799999999999983,77.665,78.18,77.15,1.0300000000000011,-1.0300000000000011,77.665,78.18,77.15,1.0300000000000011,-1.0300000000000011,1071,1221,922,299,299
2018-12-23,77.44,77.44,77.44,0.0,0.0,77.48,77.48,77.48,0.0,0.0,77.44,77.44,77.44,0.0,0.0,77.48,77.48,77.48,0.0,0.0,300,300,300,0,0
2018-12-30,81.12,81.12,81.12,0.0,0.0,81.12,81.12,81.12,0.0,0.0,81.12,81.12,81.12,0.0,0.0,81.12,81.12,81.12,0.0,0.0,144,144,144,0,0
2019-01-06,81.28999999999999,81.88,80.7,1.1799999999999926,-1.1799999999999926,81.28999999999999,81.88,80.7,1.1799999999999926,-1.1799999999999926,80.69,81.88,79.5,2.3799999999999955,-2.3799999999999955,80.69,81.88,79.5,2.3799999999999955,-2.3799999999999955,300,456,145,311,311
2019-01-13,83.2,83.2,83.2,0.0,0.0,83.2,83.2,83.2,0.0,0.0,83.2,83.2,83.2,0.0,0.0,83.2,83.2,83.2,0.0,0.0,398,398,398,0,0
2019-01-20,79.13,79.13,79.13,0.0,0.0,79.53,79.53,79.53,0.0,0.0,78.84,78.84,78.84,0.0,0.0,78.84,78.84,78.84,0.0,0.0,850,850,850,0,0
2019-01-27,88.12333333333333,89.3,86.33,2.969999999999999,2.969999999999999,88.45,89.3,86.75,2.549999999999997,2.549999999999997,88.11666666666666,89.3,86.31,2.989999999999995,2.989999999999995,88.32333333333334,89.3,86.37,2.9299999999999926,2.9299999999999926,1088,2601,101,2500,-2500
2019-02-03,90.075,91.15,89.0,2.1500000000000057,2.1500000000000057,90.075,91.15,89.0,2.1500000000000057,2.1500000000000057,90.075,91.15,89.0,2.1500000000000057,2.1500000000000057,90.075,91.15,89.0,2.1500000000000057,2.1500000000000057,671,1232,110,1122,-1122
2019-02-10,91.80666666666667,92.84,91.0,1.8400000000000034,1.8400000000000034,91.80666666666667,92.84,91.0,1.8400000000000034,1.8400000000000034,91.64,92.84,90.5,2.3400000000000034,2.3400000000000034,91.64,92.84,90.5,2.3400000000000034,2.3400000000000034,653,1274,131,1143,-719
2019-02-17,93.96000000000001,94.17,93.75,0.4200000000000017,0.4200000000000017,95.31,95.45,95.17,0.28000000000000114,0.28000000000000114,93.96000000000001,94.17,93.75,0.4200000000000017,0.4200000000000017,94.985,95.45,94.52,0.9300000000000068,0.9300000000000068,484,703,265,438,-438
2019-02-24,94.1,94.1,94.1,0.0,0.0,94.1,94.1,94.1,0.0,0.0,94.1,94.1,94.1,0.0,0.0,94.1,94.1,94.1,0.0,0.0,112,112,112,0,0
2019-03-03,92.22,94.0,90.44,3.5600000000000023,-3.5600000000000023,92.22,94.0,90.44,3.5600000000000023,-3.5600000000000023,90.9,91.36,90.44,0.9200000000000017,-0.9200000000000017,90.985,91.53,90.44,1.0900000000000034,-1.0900000000000034,653,1106,200,906,-906
2019-03-10,84.13,84.13,84.13,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.13,84.13,84.13,0.0,0.0,84.13,84.13,84.13,0.0,0.0,100,100,100,0,0
2019-03-17,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,84.5,84.5,84.5,0.0,0.0,464,464,464,0,0
2019-03-24,85.785,85.88,85.69,0.18999999999999773,-0.18999999999999773,85.785,85.88,85.69,0.18999999999999773,-0.18999999999999773,85.785,85.88,85.69,0.18999999999999773,-0.18999999999999773,85.785,85.88,85.69,0.18999999999999773,-0.18999999999999773,137,154,121,33,33
2019-03-31,86.46,86.46,86.46,0.0,0.0,86.47,86.47,86.47,0.0,0.0,86.46,86.46,86.46,0.0,0.0,86.47,86.47,86.47,0.0,0.0,497,497,497,0,0
2019-04-07,90.32666666666667,91.2,89.76,1.4399999999999977,1.1800000000000068,90.43666666666667,91.4,89.89,1.5100000000000051,1.3800000000000097,90.32333333333334,91.2,89.76,1.4399999999999977,1.1899999999999977,90.43333333333334,91.4,89.89,1.5100000000000051,1.3900000000000006,198,319,51,268,-268
2019-04-14,93.24333333333334,94.0,92.79,1.2099999999999937,1.2099999999999937,93.95666666666666,95.45,93.12,2.3299999999999983,2.3299999999999983,93.16666666666667,93.95,92.76,1.1899999999999977,1.1599999999999966,93.89333333333333,95.26,93.12,2.1400000000000006,2.1400000000000006,1331,2733,3,2730,2730
2019-04-21,95.17333333333333,97.24,93.53,3.7099999999999937,2.489999999999995,96.45,97.36,94.75,2.6099999999999994,2.489999999999995,94.73333333333333,96.84,93.53,3.3100000000000023,3.010000000000005,96.03333333333333,97.36,93.83,3.530000000000001,3.0799999999999983,933,1179,715,464,-464
2019-04-28,94.26666666666667,95.11,93.39,1.7199999999999989,1.7199999999999989,94.52666666666667,95.11,94.1,1.0100000000000051,1.0100000000000051,94.23333333333333,95.11,93.39,1.7199999999999989,1.7199999999999989,94.47,95.11,94.1,1.0100000000000051,1.0100000000000051,349,708,100,608,-139
2019-05-05,91.3,91.55,91.05,0.5,-0.5,91.475,91.55,91.4,0.14999999999999147,-0.14999999999999147,91.3,91.55,91.05,0.5,-0.5,91.475,91.55,91.4,0.14999999999999147,-0.14999999999999147,168,213,123,90,90
2019-05-12,86.71666666666667,87.46,85.85,1.6099999999999994,-1.6099999999999994,86.71666666666667,87.46,85.85,1.6099999999999994,-1.6099999999999994,86.42,87.39,85.03,2.3599999999999994,-2.3599999999999994,86.42,87.39,85.03,2.3599999999999994,-2.3599999999999994,284,446,177,269,217
2019-05-19,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0,84.52,84.52,84.52,0.0,0.0,251,251,251,0,0
2019-05-26,84.25333333333333,84.62,84.06,0.5600000000000023,-0.01999999999999602,84.26,84.62,84.08,0.5400000000000063,0.0,84.04333333333334,84.59,83.46,1.1300000000000097,-0.6200000000000045,84.04666666666667,84.59,83.47,1.1200000000000045,-0.6099999999999994,130,257,18,239,141
2019-06-02,84.55,85.83,83.27,2.5600000000000023,2.5600000000000023,85.44999999999999,87.63,83.27,4.359999999999999,4.359999999999999,84.55,85.83,83.27,2.5600000000000023,2.5600000000000023,85.445,87.62,83.27,4.3500000000000085,4.3500000000000085,562,864,260,604,604
2019-06-09,87.23,87.91,86.33,1.5799999999999983,-0.45999999999999375,87.23,87.91,86.33,1.5799999999999983,-0.45999999999999375,87.15,87.87,86.33,1.5400000000000063,-0.6200000000000045,87.15,87.87,86.33,1.5400000000000063,-0.6200000000000045,358,953,23,930,930
2019-06-16,86.576,87.8,85.72,2.0799999999999983,1.7199999999999989,86.642,88.13,85.72,2.4099999999999966,2.049999999999997,86.452,87.5,85.72,1.7800000000000011,1.4500000000000028,86.48,87.51,85.72,1.7900000000000063,1.460000000000008,228,619,17,602,-64
2019-06-23,90.6575,92.9,87.43,5.469999999999999,5.469999999999999,91.14500000000001,93.2,88.23,4.969999999999999,4.670000000000002,90.465,92.9,87.33,5.570000000000007,5.570000000000007,90.68,93.0,87.33,5.670000000000002,5.570000000000007,96,161,31,130,128
2019-06-30,93.03999999999999,93.82,92.26,1.559999999999988,-1.559999999999988,93.25,93.82,92.68,1.1399999999999864,-1.1399999999999864,93.03999999999999,93.82,92.26,1.559999999999988,-1.559999999999988,93.25,93.82,92.68,1.1399999999999864,-1.1399999999999864,266,337,196,141,141
2019-07-07,91.41,91.74,91.22,0.519999999999996,0.519999999999996,91.55333333333333,91.74,91.27,0.46999999999999886,0.0899999999999892,91.40333333333334,91.72,91.22,0.5,0.5,91.48,91.72,91.27,0.45000000000000284,0.269999999999996,124,185,5,180,-178
2019-07-14,93.14,93.14,93.14,0.0,0.0,93.14,93.14,93.14,0.0,0.0,93.14,93.14,93.14,0.0,0.0,93.14,93.14,93.14,0.0,0.0,151,151,151,0,0
2019-07-21,93.31666666666668,95.93,88.29,7.640000000000001,-7.640000000000001,93.90666666666667,95.95,90.04,5.909999999999997,-5.909999999999997,93.31666666666668,95.93,88.29,7.640000000000001,-7.640000000000001,93.82666666666667,95.93,89.82,6.110000000000014,-6.110000000000014,393,721,124,597,387
2019-07-28,83.35,87.13,79.57,7.560000000000002,-7.560000000000002,83.35,87.13,79.57,7.560000000000002,-7.560000000000002,78.58,79.41,77.75,1.6599999999999966,-1.6599999999999966,78.58,79.41,77.75,1.6599999999999966,-1.6599999999999966,855,1026,684,342,-342
2019-08-04,78.84,79.55,78.13,1.4200000000000017,-1.4200000000000017,79.16,79.91,78.41,1.5,-1.5,78.79499999999999,79.46,78.13,1.3299999999999983,-1.3299999999999983,79.16,79.91,78.41,1.5,-1.5,494,757,231,526,-526
2019-08-11,77.676,80.07,75.17,4.8999999999999915,2.839999999999989,77.86399999999999,80.07,76.1,3.969999999999999,2.8299999999999983,77.366,80.07,75.17,4.8999999999999915,2.9099999999999966,77.55199999999999,80.07,75.98,4.089999999999989,2.9099999999999966,314,504,156,348,-279
2019-08-18,80.56,81.2,79.93,1.269999999999996,0.6199999999999903,80.67333333333333,81.54,79.93,1.6099999999999994,0.6199999999999903,80.56,81.2,79.93,1.269999999999996,0.6199999999999903,80.67333333333333,81.54,79.93,1.6099999999999994,0.6199999999999903,325,773,100,673,-4
2019-08-25,80.09666666666666,80.55,79.79,0.7599999999999909,0.7599999999999909,80.12666666666667,80.55,79.88,0.6700000000000017,0.6700000000000017,79.95666666666666,80.55,79.53,1.019999999999996,0.7599999999999909,79.99,80.55,79.54,1.009999999999991,0.6700000000000017,852,1579,345,1234,-287
2019-09-01,87.95,87.95,87.95,0.0,0.0,87.95,87.95,87.95,0.0,0.0,87.95,87.95,87.95,0.0,0.0,87.95,87.95,87.95,0.0,0.0,234,234,234,0,0
2019-09-08,87.51,87.51,87.51,0.0,0.0,87.51,87.51,87.51,0.0,0.0,87.51,87.51,87.51,0.0,0.0,87.51,87.51,87.51,0.0,0.0,102,102,102,0,0
2019-09-15,86.87,86.87,86.87,0.0,0.0,87.0,87.0,87.0,0.0,0.0,86.6,86.6,86.6,0.0,0.0,86.6,86.6,86.6,0.0,0.0,557,557,557,0,0
2019-09-22,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,81.0,81.0,81.0,0.0,0.0,434,434,434,0,0
2019-09-29,82.92,82.92,82.92,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.92,82.92,82.92,0.0,0.0,82.92,82.92,82.92,0.0,0.0,152,152,152,0,0
2019-10-06,83.42,83.42,83.42,0.0,0.0,83.45,83.45,83.45,0.0,0.0,82.28,82.28,82.28,0.0,0.0,82.28,82.28,82.28,0.0,0.0,366,366,366,0,0
2019-10-13,82.13,82.13,82.13,0.0,0.0,83.26,83.26,83.26,0.0,0.0,82.13,82.13,82.13,0.0,0.0,83.26,83.26,83.26,0.0,0.0,571,571,571,0,0
2019-10-20,83.8,83.8,83.8,0.0,0.0,83.81,83.81,83.81,0.0,0.0,83.15,83.15,83.15,0.0,0.0,83.15,83.15,83.15,0.0,0.0,614,614,614,0,0
2019-10-27,87.67,87.67,87.67,0.0,0.0,87.82,87.82,87.82,0.0,0.0,87.67,87.67,87.67,0.0,0.0,87.82,87.82,87.82,0.0,0.0,204,204,204,0,0
2019-11-03,86.29,86.29,86.29,0.0,0.0,86.29,86.29,86.29,0.0,0.0,85.95,85.95,85.95,0.0,0.0,85.95,85.95,85.95,0.0,0.0,401,401,401,0,0
2019-11-10,88.21,88.21,88.21,0.0,0.0,88.21,88.21,88.21,0.0,0.0,88.21,88.21,88.21,0.0,0.0,88.21,88.21,88.21,0.0,0.0,128,128,128,0,0
2019-11-17,87.97,88.32,87.62,0.6999999999999886,-0.6999999999999886,87.97,88.32,87.62,0.6999999999999886,-0.6999999999999886,87.62,87.62,87.62,0.0,0.0,87.62,87.62,87.62,0.0,0.0,586,1073,100,973,-973
2019-11-24,88.9,88.9,88.9,0.0,0.0,88.9,88.9,88.9,0.0,0.0,88.04,88.04,88.04,0.0,0.0,88.04,88.04,88.04,0.0,0.0,417,417,417,0,0
2019-12-01,86.56333333333333,87.9,85.42,2.480000000000004,-1.5300000000000011,86.89666666666666,87.9,86.38,1.5200000000000102,-1.5200000000000102,86.03333333333333,86.8,84.93,1.8699999999999903,-0.4299999999999926,86.53,86.8,86.38,0.4200000000000017,-0.4200000000000017,415,813,203,610,-27
2019-12-08,89.28,89.28,89.28,0.0,0.0,89.28,89.28,89.28,0.0,0.0,89.28,89.28,89.28,0.0,0.0,89.28,89.28,89.28,0.0,0.0,178,178,178,0,0
2019-12-15,86.4,86.4,86.4,0.0,0.0,86.4,86.4,86.4,0.0,0.0,86.4,86.4,86.4,0.0,0.0,86.4,86.4,86.4,0.0,0.0,130,130,130,0,0
2019-12-22,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0,89.26,89.26,89.26,0.0,0.0,183,183,183,0,0
2019-12-29,89.99,89.99,89.99,0.0,0.0,89.99,89.99,89.99,0.0,0.0,89.99,89.99,89.99,0.0,0.0,89.99,89.99,89.99,0.0,0.0,358,358,358,0,0
