Date,Guggenheim Invest S&P 500 Equal Weight Health Care_Open_average,Guggenheim Invest S&P 500 Equal Weight Health Care_Open_max,Guggenheim Invest S&P 500 Equal Weight Health Care_Open_min,Guggenheim Invest S&P 500 Equal Weight Health Care_Open_volatility,Guggenheim Invest S&P 500 Equal Weight Health Care_Open_change,Guggenheim Invest S&P 500 Equal Weight Health Care_High_average,Guggenheim Invest S&P 500 Equal Weight Health Care_High_max,Guggenheim Invest S&P 500 Equal Weight Health Care_High_min,Guggenheim Invest S&P 500 Equal Weight Health Care_High_volatility,Guggenheim Invest S&P 500 Equal Weight Health Care_High_change,Guggenheim Invest S&P 500 Equal Weight Health Care_Low_average,Guggenheim Invest S&P 500 Equal Weight Health Care_Low_max,Guggenheim Invest S&P 500 Equal Weight Health Care_Low_min,Guggenheim Invest S&P 500 Equal Weight Health Care_Low_volatility,Guggenheim Invest S&P 500 Equal Weight Health Care_Low_change,Guggenheim Invest S&P 500 Equal Weight Health Care_Close_average,Guggenheim Invest S&P 500 Equal Weight Health Care_Close_max,Guggenheim Invest S&P 500 Equal Weight Health Care_Close_min,Guggenheim Invest S&P 500 Equal Weight Health Care_Close_volatility,Guggenheim Invest S&P 500 Equal Weight Health Care_Close_change
2018-07-01,188.63,188.63,188.63,0.0,0.0,189.64,189.64,189.64,0.0,0.0,188.63,188.63,188.63,0.0,0.0,189.43,189.43,189.43,0.0,0.0
2018-07-08,191.27,191.27,191.27,0.0,0.0,191.27,191.27,191.27,0.0,0.0,189.65,189.65,189.65,0.0,0.0,189.8,189.8,189.8,0.0,0.0
2018-07-15,190.49,190.49,190.49,0.0,0.0,191.39,191.39,191.39,0.0,0.0,190.3,190.3,190.3,0.0,0.0,191.15,191.15,191.15,0.0,0.0
2018-07-22,191.61,191.61,191.61,0.0,0.0,191.76,191.76,191.76,0.0,0.0,191.21,191.21,191.21,0.0,0.0,191.44,191.44,191.44,0.0,0.0
2018-07-29,195.5,195.5,195.5,0.0,0.0,195.92,195.92,195.92,0.0,0.0,195.35,195.35,195.35,0.0,0.0,195.35,195.35,195.35,0.0,0.0
2018-08-05,193.79,193.79,193.79,0.0,0.0,194.08,194.08,194.08,0.0,0.0,192.67,192.67,192.67,0.0,0.0,193.22,193.22,193.22,0.0,0.0
2018-08-12,196.35,196.35,196.35,0.0,0.0,196.55,196.55,196.55,0.0,0.0,195.9,195.9,195.9,0.0,0.0,196.45,196.45,196.45,0.0,0.0
2018-08-19,198.67,198.67,198.67,0.0,0.0,199.36,199.36,199.36,0.0,0.0,198.62,198.62,198.62,0.0,0.0,199.15,199.15,199.15,0.0,0.0
2018-08-26,200.73,200.73,200.73,0.0,0.0,201.02,201.02,201.02,0.0,0.0,200.28,200.28,200.28,0.0,0.0,200.97,200.97,200.97,0.0,0.0
2018-09-02,199.48,199.48,199.48,0.0,0.0,199.56,199.56,199.56,0.0,0.0,198.78,198.78,198.78,0.0,0.0,198.87,198.87,198.87,0.0,0.0
2018-09-09,201.49,201.49,201.49,0.0,0.0,201.49,201.49,201.49,0.0,0.0,199.68,199.68,199.68,0.0,0.0,199.69,199.69,199.69,0.0,0.0
2018-09-16,202.82,202.82,202.82,0.0,0.0,203.47,203.47,203.47,0.0,0.0,202.41,202.41,202.41,0.0,0.0,203.4,203.4,203.4,0.0,0.0
2018-09-23,206.94,206.94,206.94,0.0,0.0,207.73,207.73,207.73,0.0,0.0,206.0,206.0,206.0,0.0,0.0,206.0,206.0,206.0,0.0,0.0
2018-09-30,201.26,201.26,201.26,0.0,0.0,201.52,201.52,201.52,0.0,0.0,199.09,199.09,199.09,0.0,0.0,200.69,200.69,200.69,0.0,0.0
2018-10-07,193.87,193.87,193.87,0.0,0.0,194.65,194.65,194.65,0.0,0.0,193.05,193.05,193.05,0.0,0.0,193.8,193.8,193.8,0.0,0.0
2018-10-14,194.73,194.73,194.73,0.0,0.0,194.84,194.84,194.84,0.0,0.0,191.94,191.94,191.94,0.0,0.0,193.03,193.03,193.03,0.0,0.0
2018-10-21,186.44,186.44,186.44,0.0,0.0,187.42,187.42,187.42,0.0,0.0,181.49,181.49,181.49,0.0,0.0,183.98,183.98,183.98,0.0,0.0
2018-10-28,189.63,189.63,189.63,0.0,0.0,190.99,190.99,190.99,0.0,0.0,189.28,189.28,189.28,0.0,0.0,190.48,190.48,190.48,0.0,0.0
2018-11-04,195.53,195.53,195.53,0.0,0.0,195.53,195.53,195.53,0.0,0.0,191.46,191.46,191.46,0.0,0.0,191.62,191.62,191.62,0.0,0.0
2018-11-11,191.85,191.85,191.85,0.0,0.0,191.85,191.85,191.85,0.0,0.0,187.49,187.49,187.49,0.0,0.0,187.98,187.98,187.98,0.0,0.0
2018-11-18,189.4,189.4,189.4,0.0,0.0,189.82,189.82,189.82,0.0,0.0,188.63,188.63,188.63,0.0,0.0,189.72,189.72,189.72,0.0,0.0
2018-11-25,199.71,199.71,199.71,0.0,0.0,199.71,199.71,199.71,0.0,0.0,198.36,198.36,198.36,0.0,0.0,199.36,199.36,199.36,0.0,0.0
2018-12-02,186.35,186.35,186.35,0.0,0.0,188.14,188.14,188.14,0.0,0.0,183.21,183.21,183.21,0.0,0.0,188.13,188.13,188.13,0.0,0.0
2018-12-09,182.82,182.82,182.82,0.0,0.0,184.55,184.55,184.55,0.0,0.0,179.83,179.83,179.83,0.0,0.0,180.74,180.74,180.74,0.0,0.0
2018-12-16,168.11,168.11,168.11,0.0,0.0,168.37,168.37,168.37,0.0,0.0,165.66,165.66,165.66,0.0,0.0,165.92,165.92,165.92,0.0,0.0
2018-12-23,176.86,176.86,176.86,0.0,0.0,178.02,178.02,178.02,0.0,0.0,176.0,176.0,176.0,0.0,0.0,177.53,177.53,177.53,0.0,0.0
2018-12-30,178.15,178.15,178.15,0.0,0.0,181.36,181.36,181.36,0.0,0.0,178.13,178.13,178.13,0.0,0.0,180.12,180.12,180.12,0.0,0.0
2019-01-06,184.44,184.44,184.44,0.0,0.0,184.77,184.77,184.77,0.0,0.0,183.77,183.77,183.77,0.0,0.0,183.93,183.93,183.93,0.0,0.0
2019-01-13,190.58,190.58,190.58,0.0,0.0,191.68,191.68,191.68,0.0,0.0,189.08,189.08,189.08,0.0,0.0,191.68,191.68,191.68,0.0,0.0
2019-01-20,189.77,189.77,189.77,0.0,0.0,189.77,189.77,189.77,0.0,0.0,188.25,188.25,188.25,0.0,0.0,189.06,189.06,189.06,0.0,0.0
2019-01-27,194.19,194.19,194.19,0.0,0.0,194.25,194.25,194.25,0.0,0.0,192.75,192.75,192.75,0.0,0.0,194.09,194.09,194.09,0.0,0.0
2019-02-03,194.06,194.06,194.06,0.0,0.0,194.25,194.25,194.25,0.0,0.0,193.62,193.62,193.62,0.0,0.0,194.1,194.1,194.1,0.0,0.0
2019-02-10,198.78,198.78,198.78,0.0,0.0,200.24,200.24,200.24,0.0,0.0,198.78,198.78,198.78,0.0,0.0,200.24,200.24,200.24,0.0,0.0
2019-02-17,200.2,200.2,200.2,0.0,0.0,200.81,200.81,200.81,0.0,0.0,199.57,199.57,199.57,0.0,0.0,199.59,199.59,199.59,0.0,0.0
2019-02-24,201.31,201.31,201.31,0.0,0.0,201.31,201.31,201.31,0.0,0.0,195.97,195.97,195.97,0.0,0.0,197.47,197.47,197.47,0.0,0.0
2019-03-03,191.41,191.41,191.41,0.0,0.0,193.51,193.51,193.51,0.0,0.0,191.41,191.41,191.41,0.0,0.0,193.47,193.47,193.47,0.0,0.0
2019-03-10,198.21,198.21,198.21,0.0,0.0,198.53,198.53,198.53,0.0,0.0,197.03,197.03,197.03,0.0,0.0,197.82,197.82,197.82,0.0,0.0
2019-03-17,195.2,195.2,195.2,0.0,0.0,195.43,195.43,195.43,0.0,0.0,193.33,193.33,193.33,0.0,0.0,194.76,194.76,194.76,0.0,0.0
2019-03-24,199.02,199.02,199.02,0.0,0.0,199.55,199.55,199.55,0.0,0.0,197.76,197.76,197.76,0.0,0.0,198.33,198.33,198.33,0.0,0.0
2019-03-31,199.01,199.01,199.01,0.0,0.0,199.36,199.36,199.36,0.0,0.0,198.31,198.31,198.31,0.0,0.0,199.34,199.34,199.34,0.0,0.0
2019-04-07,196.64,196.64,196.64,0.0,0.0,196.64,196.64,196.64,0.0,0.0,195.58,195.58,195.58,0.0,0.0,196.19,196.19,196.19,0.0,0.0
2019-04-14,185.71,185.71,185.71,0.0,0.0,187.52,187.52,187.52,0.0,0.0,185.24,185.24,185.24,0.0,0.0,186.08,186.08,186.08,0.0,0.0
2019-04-21,192.99,192.99,192.99,0.0,0.0,193.28,193.28,193.28,0.0,0.0,192.19,192.19,192.19,0.0,0.0,192.8,192.8,192.8,0.0,0.0
2019-04-28,193.17,193.17,193.17,0.0,0.0,198.05,198.05,198.05,0.0,0.0,193.17,193.17,193.17,0.0,0.0,197.72,197.72,197.72,0.0,0.0
2019-05-05,190.41,190.41,190.41,0.0,0.0,190.41,190.41,190.41,0.0,0.0,188.27,188.27,188.27,0.0,0.0,189.39,189.39,189.39,0.0,0.0
2019-05-12,189.95,189.95,189.95,0.0,0.0,191.41,191.41,191.41,0.0,0.0,189.65,189.65,189.65,0.0,0.0,190.7,190.7,190.7,0.0,0.0
2019-05-19,193.14,193.14,193.14,0.0,0.0,193.32,193.32,193.32,0.0,0.0,191.78,191.78,191.78,0.0,0.0,192.47,192.47,192.47,0.0,0.0
2019-05-26,187.2,187.2,187.2,0.0,0.0,189.03,189.03,189.03,0.0,0.0,187.2,187.2,187.2,0.0,0.0,187.83,187.83,187.83,0.0,0.0
2019-06-02,196.51,196.51,196.51,0.0,0.0,197.61,197.61,197.61,0.0,0.0,196.51,196.51,196.51,0.0,0.0,196.85,196.85,196.85,0.0,0.0
2019-06-09,196.46,196.46,196.46,0.0,0.0,197.25,197.25,197.25,0.0,0.0,196.46,196.46,196.46,0.0,0.0,197.12,197.12,197.12,0.0,0.0
2019-06-16,202.39,202.39,202.39,0.0,0.0,202.39,202.39,202.39,0.0,0.0,200.63,200.63,200.63,0.0,0.0,200.93,200.93,200.93,0.0,0.0
2019-06-23,204.64,204.64,204.64,0.0,0.0,205.0,205.0,205.0,0.0,0.0,203.26,203.26,203.26,0.0,0.0,203.8,203.8,203.8,0.0,0.0
2019-06-30,204.19,204.19,204.19,0.0,0.0,204.8,204.8,204.8,0.0,0.0,202.45,202.45,202.45,0.0,0.0,203.19,203.19,203.19,0.0,0.0
2019-07-07,203.33,203.33,203.33,0.0,0.0,203.57,203.57,203.57,0.0,0.0,202.71,202.71,202.71,0.0,0.0,203.29,203.29,203.29,0.0,0.0
2019-07-14,201.51,201.51,201.51,0.0,0.0,202.52,202.52,202.52,0.0,0.0,201.05,201.05,201.05,0.0,0.0,201.09,201.09,201.09,0.0,0.0
2019-07-21,202.79,202.79,202.79,0.0,0.0,203.57,203.57,203.57,0.0,0.0,202.63,202.63,202.63,0.0,0.0,203.46,203.46,203.46,0.0,0.0
2019-07-28,197.49,197.49,197.49,0.0,0.0,198.11,198.11,198.11,0.0,0.0,193.1,193.1,193.1,0.0,0.0,194.58,194.58,194.58,0.0,0.0
2019-08-04,197.55,197.55,197.55,0.0,0.0,198.0,198.0,198.0,0.0,0.0,195.68,195.68,195.68,0.0,0.0,196.23,196.23,196.23,0.0,0.0
2019-08-11,198.12,198.12,198.12,0.0,0.0,198.84,198.84,198.84,0.0,0.0,197.82,197.82,197.82,0.0,0.0,198.31,198.31,198.31,0.0,0.0
2019-08-18,193.85,193.85,193.85,0.0,0.0,194.16,194.16,194.16,0.0,0.0,193.24,193.24,193.24,0.0,0.0,193.94,193.94,193.94,0.0,0.0
2019-08-25,196.47,196.47,196.47,0.0,0.0,196.47,196.47,196.47,0.0,0.0,195.07,195.07,195.07,0.0,0.0,195.88,195.88,195.88,0.0,0.0
2019-09-01,198.2,198.2,198.2,0.0,0.0,198.2,198.2,198.2,0.0,0.0,196.06,196.06,196.06,0.0,0.0,196.75,196.75,196.75,0.0,0.0
2019-09-08,198.31,198.31,198.31,0.0,0.0,199.91,199.91,199.91,0.0,0.0,198.31,198.31,198.31,0.0,0.0,199.79,199.79,199.79,0.0,0.0
2019-09-15,200.17,200.17,200.17,0.0,0.0,200.17,200.17,200.17,0.0,0.0,199.58,199.58,199.58,0.0,0.0,199.69,199.69,199.69,0.0,0.0
2019-09-22,194.48,194.48,194.48,0.0,0.0,197.06,197.06,197.06,0.0,0.0,194.48,194.48,194.48,0.0,0.0,195.97,195.97,195.97,0.0,0.0
2019-09-29,193.95,193.95,193.95,0.0,0.0,195.09,195.09,195.09,0.0,0.0,193.57,193.57,193.57,0.0,0.0,194.03,194.03,194.03,0.0,0.0
2019-10-06,194.59,194.59,194.59,0.0,0.0,195.1,195.1,195.1,0.0,0.0,194.52,194.52,194.52,0.0,0.0,194.76,194.76,194.76,0.0,0.0
2019-10-13,199.91,199.91,199.91,0.0,0.0,199.91,199.91,199.91,0.0,0.0,198.55,198.55,198.55,0.0,0.0,198.93,198.93,198.93,0.0,0.0
2019-10-20,200.95,200.95,200.95,0.0,0.0,203.13,203.13,203.13,0.0,0.0,200.95,200.95,200.95,0.0,0.0,202.63,202.63,202.63,0.0,0.0
2019-10-27,207.59,207.59,207.59,0.0,0.0,207.71,207.71,207.71,0.0,0.0,206.61,206.61,206.61,0.0,0.0,206.97,206.97,206.97,0.0,0.0
2019-11-03,207.01,207.01,207.01,0.0,0.0,207.37,207.37,207.37,0.0,0.0,206.12,206.12,206.12,0.0,0.0,206.66,206.66,206.66,0.0,0.0
2019-11-10,212.55,212.55,212.55,0.0,0.0,213.28,213.28,213.28,0.0,0.0,211.18,211.18,211.18,0.0,0.0,211.19,211.19,211.19,0.0,0.0
2019-11-17,215.0,215.0,215.0,0.0,0.0,216.96,216.96,216.96,0.0,0.0,215.0,215.0,215.0,0.0,0.0,216.92,216.92,216.92,0.0,0.0
2019-11-24,217.18,217.18,217.18,0.0,0.0,217.18,217.18,217.18,0.0,0.0,215.09,215.09,215.09,0.0,0.0,215.9,215.9,215.9,0.0,0.0
2019-12-01,218.81,218.81,218.81,0.0,0.0,218.81,218.81,218.81,0.0,0.0,216.86,216.86,216.86,0.0,0.0,216.93,216.93,216.93,0.0,0.0
2019-12-08,219.16,219.16,219.16,0.0,0.0,221.09,221.09,221.09,0.0,0.0,219.16,219.16,219.16,0.0,0.0,220.35,220.35,220.35,0.0,0.0
2019-12-15,222.11,222.11,222.11,0.0,0.0,222.75,222.75,222.75,0.0,0.0,221.6,221.6,221.6,0.0,0.0,222.4,222.4,222.4,0.0,0.0
2019-12-22,221.84,221.84,221.84,0.0,0.0,221.84,221.84,221.84,0.0,0.0,220.37,220.37,220.37,0.0,0.0,220.49,220.49,220.49,0.0,0.0
2019-12-29,219.51,219.51,219.51,0.0,0.0,220.73,220.73,220.73,0.0,0.0,218.82,218.82,218.82,0.0,0.0,219.71,219.71,219.71,0.0,0.0
