Date,WELL_stock_Open_average,WELL_stock_Open_max,WELL_stock_Open_min,WELL_stock_Open_volatility,WELL_stock_Open_change,WELL_stock_High_average,WELL_stock_High_max,WELL_stock_High_min,WELL_stock_High_volatility,WELL_stock_High_change,WELL_stock_Low_average,WELL_stock_Low_max,WELL_stock_Low_min,WELL_stock_Low_volatility,WELL_stock_Low_change,WELL_stock_Close_average,WELL_stock_Close_max,WELL_stock_Close_min,WELL_stock_Close_volatility,WELL_stock_Close_change,WELL_stock_Volume_average,WELL_stock_Volume_max,WELL_stock_Volume_min,WELL_stock_Volume_volatility,WELL_stock_Volume_change
2018-08-05,63.502,63.75,63.25,0.5,-0.1600000000000037,63.926,64.16,63.8,0.35999999999999943,-0.04000000000000625,63.108,63.36,62.9,0.46000000000000085,-0.020000000000003126,63.46,63.83,63.14,0.6899999999999977,-0.240000000000002,1932169,2465240,1479961,985279,453222
2018-08-12,64.254,65.84,62.99,2.8500000000000014,2.8500000000000014,65.202,66.72,63.38,3.3399999999999963,3.3399999999999963,64.052,65.67,62.52,3.1499999999999986,3.1499999999999986,65.01,66.7,63.35,3.3500000000000014,3.3500000000000014,1939955,2311879,1453370,858509,858509
2018-08-19,66.412,66.98,65.67,1.3100000000000023,-1.3100000000000023,66.616,67.35,66.06,1.289999999999992,-1.289999999999992,65.828,66.43,65.02,1.4100000000000108,-1.4100000000000108,66.226,66.63,65.91,0.7199999999999989,-0.6899999999999977,2037962,3840710,1236337,2604373,-2604373
2018-08-26,66.43599999999999,66.89,65.85,1.0400000000000063,0.710000000000008,66.78,67.16,65.99,1.1700000000000017,1.1700000000000017,66.092,66.68,65.34,1.3400000000000034,1.019999999999996,66.538,66.81,65.91,0.9000000000000057,0.7999999999999972,1640473,2080196,1431704,648492,445663
2018-09-02,66.6875,67.33,65.98,1.3499999999999943,0.3400000000000034,67.3,67.7,66.97,0.730000000000004,0.04999999999999716,66.2425,67.16,65.58,1.5799999999999983,0.3299999999999983,66.8375,67.46,66.23,1.2299999999999898,0.1599999999999966,1950306,2825940,1330866,1495074,-1495074
2018-09-09,66.87,66.99,66.59,0.3999999999999915,-0.009999999999990905,67.158,67.36,66.95,0.4099999999999966,-0.4099999999999966,66.354,66.69,65.63,1.0600000000000023,-1.0600000000000023,66.788,67.15,66.41,0.7400000000000091,-0.45000000000000284,1554684,1897759,1089953,807806,-31267
2018-09-16,66.036,66.86,65.03,1.8299999999999983,-1.3499999999999943,66.36,66.99,65.66,1.3299999999999983,-1.2999999999999972,65.408,66.05,64.78,1.269999999999996,-1.0999999999999943,65.962,66.81,65.49,1.3200000000000074,-1.3100000000000023,2569196,3686874,1767992,1918882,1476142
2018-09-23,64.06,65.39,63.1,2.289999999999999,-2.289999999999999,64.64999999999999,65.49,63.76,1.7299999999999969,-1.1400000000000006,63.302,64.0,62.91,1.0900000000000034,-0.5700000000000003,63.768,64.55,62.96,1.5899999999999963,0.3599999999999923,2002447,2437352,1303855,1133497,-164995
2018-09-30,62.842,64.1,61.44,2.6599999999999966,-1.8799999999999955,63.294000000000004,64.23,62.38,1.8500000000000014,-1.3500000000000014,62.208,63.29,61.19,2.1000000000000014,-1.1999999999999957,62.532,63.3,61.9,1.3999999999999986,-1.0599999999999952,1871930,2541568,1419821,1121747,81390
2018-10-07,63.116,64.03,62.15,1.8800000000000026,-0.19000000000000483,63.714,64.66,62.15,2.509999999999998,-1.5600000000000023,62.266,63.69,60.93,2.759999999999998,-1.4100000000000037,62.894,63.98,61.6,2.3799999999999955,-1.6000000000000014,2307158,2715740,1971677,744063,490813
2018-10-14,62.712,63.51,61.56,1.9499999999999957,1.9499999999999957,63.692,64.58,62.65,1.9299999999999997,1.9299999999999997,62.494,63.22,61.55,1.6700000000000017,1.6599999999999966,63.268,64.47,61.9,2.5700000000000003,2.5700000000000003,1701188,2277269,1310879,966390,-264065
2018-10-21,64.768,65.92,63.33,2.5900000000000034,1.269999999999996,65.892,66.78,64.74,2.0400000000000063,1.6899999999999977,64.112,65.13,63.26,1.8699999999999974,1.5399999999999991,64.94800000000001,66.28,63.34,2.9399999999999977,1.8100000000000023,2430039,3560623,1784463,1776160,-1208801
2018-10-28,66.69,67.7,65.64,2.0600000000000023,1.6500000000000057,67.884,69.85,66.16,3.6899999999999977,1.1300000000000097,65.52,66.02,64.43,1.5899999999999892,-0.9899999999999949,66.98,69.49,65.86,3.6299999999999955,-0.12000000000000455,2901882,4266414,1592300,2674114,567871
2018-11-04,68.006,69.19,66.19,3.0,2.510000000000005,69.03,69.72,68.11,1.6099999999999994,1.6099999999999994,67.492,68.53,65.9,2.6299999999999955,2.4299999999999926,68.812,69.48,67.78,1.7000000000000028,1.7000000000000028,2066448,3163056,1139005,2024051,414558
2018-11-11,69.762,69.89,69.47,0.4200000000000017,0.269999999999996,70.326,70.44,70.07,0.37000000000000455,-0.030000000000001137,69.234,69.55,68.81,0.7399999999999949,-0.25,69.874,70.33,69.49,0.8400000000000034,0.45999999999999375,1653945,2006236,1430923,575313,274109
2018-11-18,70.07000000000001,70.45,69.45,1.0,-1.0,70.6725,71.27,70.2,1.0699999999999932,-0.789999999999992,69.6425,70.15,68.96,1.190000000000012,-1.0600000000000023,69.97500000000001,70.31,69.51,0.7999999999999972,-0.519999999999996,1567659,2505826,586039,1919787,-825802
2018-11-25,70.73,71.7,69.97,1.730000000000004,1.490000000000009,71.32600000000001,72.34,70.26,2.0799999999999983,2.0799999999999983,70.056,71.0,69.2,1.7999999999999972,1.7999999999999972,71.154,72.33,69.92,2.4099999999999966,2.4099999999999966,2070537,3284395,1479664,1804731,1804731
2018-12-02,72.8925,74.56,72.06,2.5,2.230000000000004,73.9625,74.75,72.66,2.0900000000000034,1.9000000000000057,72.0825,72.99,71.47,1.519999999999996,1.519999999999996,73.3075,74.72,72.13,2.5900000000000034,1.0799999999999983,2945627,3319994,2116270,1203724,1051129
2018-12-09,72.854,73.71,71.88,1.8299999999999983,-1.8299999999999983,73.386,73.92,72.41,1.5100000000000051,-1.5100000000000051,72.092,72.94,71.59,1.3499999999999943,-0.6199999999999903,72.484,73.05,71.72,1.3299999999999983,-0.6700000000000017,2548104,4902217,1657076,3245141,-551788
2018-12-16,71.506,72.52,71.0,1.519999999999996,-1.4299999999999926,72.48,73.44,71.9,1.539999999999992,-0.5900000000000034,70.594,70.82,70.38,0.4399999999999977,0.030000000000001137,70.956,71.39,70.41,0.980000000000004,-0.3100000000000023,3273798,5608743,2452400,3156343,2404465
2018-12-23,68.88499999999999,70.2,66.69,3.510000000000005,-0.4000000000000057,69.8325,70.49,69.1,1.3900000000000006,-0.1599999999999966,67.01,68.48,65.94,2.5400000000000063,2.1500000000000057,68.545,69.37,66.44,2.930000000000007,2.930000000000007,1670447,1960523,1128942,831581,628238
2018-12-30,68.7,69.6,67.46,2.1400000000000006,-0.6499999999999915,69.2325,69.6,68.92,0.6799999999999926,-0.3499999999999943,67.5625,68.09,66.82,1.2700000000000102,-0.060000000000002274,68.3775,69.41,67.29,2.1199999999999903,-1.1299999999999955,2198208,2673243,1421796,1251447,1251447
2019-01-06,69.812,71.18,68.48,2.700000000000003,2.700000000000003,70.734,71.54,69.71,1.8300000000000125,1.8300000000000125,69.408,70.94,68.28,2.6599999999999966,2.6599999999999966,70.356,71.46,69.09,2.3699999999999903,2.3699999999999903,1978411,2488397,1643804,844593,410631
2019-01-13,71.91799999999999,72.71,71.32,1.3900000000000006,1.3900000000000006,72.748,73.22,71.56,1.6599999999999966,1.6499999999999915,71.724,72.43,70.88,1.5500000000000114,1.5500000000000114,72.38,73.04,71.17,1.8700000000000045,1.8700000000000045,1540264,1921879,1319809,602070,514606
2019-01-20,73.78,74.52,73.08,1.4399999999999977,1.4399999999999977,74.375,75.0,73.8,1.2000000000000028,1.2000000000000028,73.35,74.17,72.77,1.4000000000000057,1.4000000000000057,74.2075,74.94,73.41,1.5300000000000011,1.5300000000000011,1698403,1938854,1452972,485882,168109
2019-01-27,76.05199999999999,77.56,74.82,2.740000000000009,2.740000000000009,76.834,77.9,75.53,2.3700000000000045,2.200000000000003,75.244,75.68,74.67,1.0100000000000051,0.5600000000000023,76.36999999999999,77.49,75.46,2.030000000000001,0.8500000000000085,2911178,4277405,2134721,2142684,-409398
2019-02-03,76.754,77.34,76.11,1.230000000000004,0.4200000000000017,77.346,77.66,77.15,0.5099999999999909,0.0899999999999892,76.168,76.42,75.57,0.8500000000000085,0.6900000000000119,77.124,77.46,76.75,0.7099999999999937,0.05999999999998806,2140733,2866871,1738150,1128721,-439049
2019-02-10,77.28999999999999,77.71,76.31,1.3999999999999915,0.3199999999999932,77.758,77.9,77.66,0.2400000000000091,0.12000000000000455,76.678,77.16,75.95,1.2099999999999937,0.23999999999999488,77.34400000000001,77.61,76.65,0.9599999999999937,0.1799999999999926,2262262,2907728,1509626,1398102,686934
2019-02-17,75.94,77.69,74.74,2.950000000000003,-2.950000000000003,76.38499999999999,77.74,75.1,2.6400000000000006,-1.8399999999999892,75.1025,76.67,74.14,2.530000000000001,-2.1599999999999966,75.5975,76.76,74.44,2.3200000000000074,-1.3200000000000074,3422671,5911780,2152765,3759015,540353
2019-02-24,74.726,75.78,74.02,1.7600000000000051,-1.3200000000000074,75.174,75.79,74.5,1.2900000000000063,-1.2800000000000011,73.628,74.18,72.62,1.5600000000000023,-1.5600000000000023,74.36200000000001,74.55,74.01,0.539999999999992,-0.39000000000000057,3282905,5700325,2010105,3690220,-200932
2019-03-03,74.67399999999999,75.1,74.25,0.8499999999999943,0.8499999999999943,75.28,75.81,74.72,1.0900000000000034,1.0900000000000034,74.224,74.61,73.51,1.0999999999999943,0.8399999999999892,74.762,75.1,74.32,0.7800000000000011,0.4099999999999966,2277153,2687859,1748543,939316,36641
2019-03-10,76.854,78.0,75.18,2.819999999999993,2.819999999999993,77.472,78.24,76.49,1.75,1.75,76.598,77.25,75.18,2.069999999999993,1.8599999999999994,77.176,77.88,76.47,1.4099999999999966,0.8200000000000074,2786699,5124393,2177383,2947010,2939738
2019-03-17,76.366,77.78,75.45,2.3299999999999983,0.35999999999999943,77.288,79.41,75.9,3.509999999999991,1.8699999999999903,75.58,77.78,74.47,3.3100000000000023,2.4399999999999977,76.40599999999999,77.82,75.27,2.549999999999997,2.049999999999997,2710540,3143945,2100066,1043879,38834
2019-03-24,78.426,78.79,77.92,0.8700000000000045,0.5900000000000034,78.744,78.89,78.56,0.3299999999999983,-0.23000000000000398,77.782,78.28,77.42,0.8599999999999994,-0.0799999999999983,78.274,78.72,77.6,1.1200000000000045,-0.8000000000000114,2026064,2673240,1546694,1126546,732175
2019-03-31,77.152,77.67,76.2,1.4699999999999989,-1.4699999999999989,77.44,77.8,76.82,0.980000000000004,-0.8500000000000085,76.264,76.77,76.04,0.7299999999999898,-0.0899999999999892,77.052,77.64,76.56,1.0799999999999983,-0.3200000000000074,1794054,2289627,1259466,1030161,-533416
2019-04-07,76.224,76.94,75.82,1.1200000000000045,-1.1200000000000045,76.624,77.13,75.97,1.1599999999999966,-0.6599999999999966,75.712,76.07,75.28,0.789999999999992,-0.4399999999999977,76.21,76.52,75.75,0.769999999999996,0.7199999999999989,1622921,1913589,1337405,576184,-576184
2019-04-14,74.8125,76.5,72.51,3.989999999999995,-3.989999999999995,75.1275,76.61,73.46,3.1500000000000057,-3.1500000000000057,73.3575,76.04,71.83,4.210000000000008,-3.970000000000013,73.92,76.45,72.26,4.189999999999998,-3.210000000000008,1518427,1977134,1073182,903952,221317
2019-04-21,73.196,74.38,72.26,2.1199999999999903,1.4399999999999977,73.714,74.84,73.01,1.8299999999999983,1.6700000000000017,72.456,73.78,71.18,2.5999999999999943,2.5999999999999943,73.238,74.54,71.76,2.780000000000001,2.780000000000001,1453045,1990767,977320,1013447,-1013447
2019-04-28,74.538,75.54,73.13,2.410000000000011,1.210000000000008,75.552,76.57,74.54,2.029999999999987,2.029999999999987,74.028,75.3,72.8,2.5,2.3999999999999915,74.838,76.45,72.99,3.460000000000008,3.460000000000008,1712158,2680286,1049103,1631183,-74737
2019-05-05,75.806,76.13,75.31,0.8199999999999932,-0.12000000000000455,76.57,77.63,76.12,1.509999999999991,1.0,75.304,75.89,74.8,1.0900000000000034,0.20999999999999375,76.056,77.53,75.29,2.239999999999995,1.5300000000000011,1097632,1260448,948657,311791,136439
2019-05-12,77.85,79.19,76.17,3.019999999999996,3.019999999999996,79.014,80.15,77.77,2.3800000000000097,2.3800000000000097,77.726,78.92,76.09,2.8299999999999983,2.8299999999999983,78.796,80.04,77.69,2.3500000000000085,2.3500000000000085,1482073,1920497,1167285,753212,-564005
2019-05-19,80.178,81.39,79.47,1.9200000000000017,1.3100000000000023,80.842,81.92,80.2,1.7199999999999989,1.519999999999996,79.766,81.36,78.68,2.6799999999999926,2.6799999999999926,80.474,81.57,79.23,2.339999999999989,2.339999999999989,1425027,1787153,1149202,637951,134999
2019-05-26,80.74,81.82,79.87,1.9499999999999886,-1.0,81.385,82.18,80.68,1.5,-0.27000000000001023,79.87,80.5,79.33,1.1700000000000017,0.4000000000000057,80.45,81.22,79.71,1.5100000000000051,1.1099999999999994,1819550,2200113,1464900,735213,-388826
2019-06-02,81.806,83.12,80.58,2.5400000000000063,1.490000000000009,82.52,83.87,81.67,2.200000000000003,1.6899999999999977,81.058,82.78,79.42,3.3599999999999994,1.6400000000000006,81.97200000000001,83.23,80.06,3.1700000000000017,1.2199999999999989,2228222,3331555,1473679,1857876,454436
2019-06-09,82.506,83.31,82.19,1.1200000000000045,-1.1099999999999994,83.062,83.5,82.65,0.8499999999999943,-0.25,81.836,82.2,81.3,0.9000000000000057,0.3299999999999983,82.274,82.38,82.11,0.269999999999996,-0.09999999999999432,1739558,2015811,1565139,450672,450672
2019-06-16,83.634,84.55,82.57,1.980000000000004,1.8199999999999932,84.496,85.26,83.85,1.4100000000000108,0.9000000000000057,82.82000000000001,84.17,82.18,1.9899999999999949,0.04999999999999716,83.746,84.63,83.04,1.5899999999999892,0.04000000000000625,4071799,10019425,2061227,7958198,7696804
2019-06-23,82.848,84.23,81.32,2.910000000000011,-2.450000000000003,83.352,84.81,82.17,2.6400000000000006,-2.4000000000000057,81.928,83.47,80.53,2.9399999999999977,-2.0799999999999983,82.32,84.07,81.07,3.0,-2.539999999999992,3058605,4007609,1784599,2223010,906312
2019-06-30,83.1925,84.29,82.1,2.190000000000012,2.1200000000000045,84.0875,85.46,82.13,3.3299999999999983,2.3700000000000045,82.16250000000001,84.29,80.03,4.260000000000005,2.3700000000000045,83.85,85.27,81.74,3.530000000000001,2.480000000000004,1713742,2258168,1123114,1135054,-875289
2019-07-07,85.472,86.39,84.3,2.0900000000000034,1.0,86.078,86.91,85.26,1.6499999999999915,0.11999999999999034,84.89,85.9,84.22,1.6800000000000068,0.18999999999999773,85.6,86.72,84.75,1.9699999999999989,-0.5100000000000051,1657107,2168553,1334786,833767,157670
2019-07-14,84.584,84.94,83.87,1.0699999999999932,0.020000000000010232,85.20400000000001,85.68,84.81,0.8700000000000045,-0.730000000000004,83.754,84.37,82.97,1.4000000000000057,-1.4000000000000057,84.292,84.85,83.05,1.7999999999999972,-1.3599999999999994,1516372,1775028,1201576,573452,46991
2019-07-21,83.15,84.0,82.58,1.4200000000000017,-0.5600000000000023,83.554,84.01,83.13,0.8800000000000097,-0.3400000000000034,82.424,82.67,82.14,0.5300000000000011,-0.5300000000000011,83.124,83.72,82.63,1.0900000000000034,0.0799999999999983,2110313,3221544,1588763,1632781,-1632781
2019-07-28,83.504,83.75,82.77,0.980000000000004,-0.04999999999999716,84.69,85.24,84.42,0.8199999999999932,0.5599999999999881,82.876,83.7,81.36,2.3400000000000034,0.28000000000000114,83.848,84.76,83.12,1.6400000000000006,1.0500000000000114,1750915,2790997,1113262,1677735,398577
2019-08-04,85.94800000000001,87.89,84.51,3.3799999999999955,2.719999999999999,87.386,88.44,85.51,2.9299999999999926,2.9299999999999926,85.174,87.34,83.78,3.5600000000000023,3.5600000000000023,86.738,88.28,84.84,3.4399999999999977,3.4399999999999977,2442043,3232275,1507076,1725199,-1725199
2019-08-11,87.612,88.3,86.49,1.8100000000000023,-0.09000000000000341,88.438,89.06,87.55,1.5100000000000051,0.18999999999999773,86.94,87.96,86.44,1.519999999999996,0.5899999999999892,87.894,88.79,86.56,2.230000000000004,0.8000000000000114,1592040,1867244,1199805,667439,300962
2019-08-18,89.08,89.9,88.7,1.2000000000000028,0.030000000000001137,89.73400000000001,90.25,89.26,0.9899999999999949,0.5799999999999983,88.078,88.5,87.4,1.0999999999999943,-0.9099999999999966,88.71000000000001,89.42,87.75,1.6700000000000017,-1.6700000000000017,1687614,2286147,1074580,1211567,465732
2019-08-25,89.202,89.84,88.16,1.6800000000000068,1.6800000000000068,89.718,90.22,88.72,1.5,1.2800000000000011,88.544,89.03,87.4,1.6299999999999955,1.6299999999999955,89.138,89.68,88.6,1.0800000000000125,0.960000000000008,1916841,3336704,1242942,2093762,-907447
2019-09-01,91.11,92.19,89.38,2.8100000000000023,1.8100000000000023,92.03999999999999,92.5,91.44,1.0600000000000023,0.6700000000000017,90.3775,91.53,89.09,2.4399999999999977,2.0999999999999943,91.58,92.46,91.09,1.3699999999999903,0.010000000000005116,2009761,2100871,1904935,195936,-32369
2019-09-08,88.678,91.0,87.01,3.989999999999995,-3.989999999999995,89.244,91.04,87.61,3.430000000000007,-3.430000000000007,87.124,89.63,85.19,4.439999999999998,-4.439999999999998,87.746,90.21,85.51,4.699999999999989,-4.699999999999989,2426947,3000974,1585578,1415396,1415396
2019-09-15,88.46,89.74,86.1,3.6400000000000006,3.6099999999999994,89.24,89.88,87.45,2.4299999999999926,2.269999999999996,87.728,88.91,85.65,3.259999999999991,3.009999999999991,88.642,89.3,86.93,2.3699999999999903,1.8699999999999903,2202081,3586094,1354523,2231571,1165056
2019-09-22,89.512,90.72,88.62,2.0999999999999943,2.0999999999999943,90.388,91.05,89.85,1.2000000000000028,1.1099999999999994,88.95,89.49,88.56,0.9299999999999926,0.8699999999999903,89.662,90.62,89.06,1.5600000000000023,1.230000000000004,1679825,2095600,1290784,804816,125482
2019-09-29,90.374,91.46,89.84,1.6199999999999903,1.2199999999999989,91.21,92.0,90.49,1.5100000000000051,0.9500000000000028,89.922,91.3,88.98,2.319999999999993,1.2199999999999989,90.636,91.96,89.46,2.5,1.309999999999988,1689932,2506445,1209181,1297264,-1297264
2019-10-06,91.428,91.89,91.05,0.8400000000000034,0.6200000000000045,92.02799999999999,92.33,91.82,0.5100000000000051,-0.5100000000000051,90.838,91.28,90.34,0.9399999999999977,-0.1700000000000017,91.37,91.6,91.18,0.4199999999999875,-0.35999999999999943,1275617,1476908,889257,587651,44330
