Date,Platinum_Open_average,Platinum_Open_max,Platinum_Open_min,Platinum_Open_volatility,Platinum_Open_change,Platinum_High_average,Platinum_High_max,Platinum_High_min,Platinum_High_volatility,Platinum_High_change,Platinum_Low_average,Platinum_Low_max,Platinum_Low_min,Platinum_Low_volatility,Platinum_Low_change,Platinum_Close_average,Platinum_Close_max,Platinum_Close_min,Platinum_Close_volatility,Platinum_Close_change,Platinum_Volume_average,Platinum_Volume_max,Platinum_Volume_min,Platinum_Volume_volatility,Platinum_Volume_change
2018-01-14,1006.45,1019.2,997.0,22.200000000000045,20.200000000000045,1012.5625,1023.8,1000.0,23.799999999999955,23.799999999999955,999.825,1017.8,990.0,27.799999999999955,-2.400000000000091,1006.6375,1019.1,997.2,21.899999999999977,6.0,0,0,0,0,0
2018-01-21,1013.3833333333333,1018.7,1003.4,15.300000000000068,10.800000000000068,1022.3833333333333,1033.3,1013.3,20.0,4.100000000000023,1007.6166666666667,1013.6,993.5,20.100000000000023,11.899999999999977,1014.0333333333333,1019.0,1010.3,8.700000000000045,-0.5,0,0,0,0,0
2018-01-28,1002.2333333333333,1009.8,992.5,17.299999999999955,-17.299999999999955,1007.2333333333333,1013.4,995.9,17.5,-11.799999999999955,993.5666666666666,999.0,990.3,8.700000000000045,-4.7000000000000455,1000.1,1009.6,993.2,16.399999999999977,-6.800000000000068,0,0,0,0,0
2018-02-04,981.5,994.6,967.4,27.200000000000045,-24.300000000000068,985.45,1002.7,970.6,32.10000000000002,-26.700000000000045,971.5833333333334,987.2,960.4,26.800000000000068,-24.5,978.3166666666666,994.0,968.2,25.799999999999955,-20.600000000000023,0,0,0,0,0
2018-02-11,995.6833333333334,1008.8,973.0,35.799999999999955,35.0,1006.0,1016.5,980.8,35.700000000000045,35.700000000000045,992.9833333333333,1007.6,971.2,36.39999999999998,35.0,1001.45,1008.8,978.1,30.699999999999932,30.100000000000023,0,0,0,0,0
2018-02-18,1000.15,1008.2,995.3,12.900000000000091,-10.900000000000091,1004.9833333333333,1013.1,998.7,14.399999999999977,-3.1000000000000227,994.0666666666666,1001.4,987.4,14.0,-4.7999999999999545,998.9,1002.2,994.5,7.7000000000000455,0.0,0,0,0,0,0
2018-02-25,980.0333333333333,1002.4,968.4,34.0,-32.69999999999993,982.4833333333333,1005.0,969.8,35.200000000000045,-31.0,967.1666666666666,983.1,956.5,26.600000000000023,-26.100000000000023,973.65,985.3,964.6,20.699999999999932,-20.699999999999932,0,0,0,0,0
2018-03-04,962.9666666666667,971.3,953.8,17.5,2.1000000000000227,968.8,976.2,959.9,16.300000000000068,-7.5,955.35,965.3,947.1,18.199999999999932,-2.699999999999932,963.2333333333333,971.3,953.6,17.699999999999932,-5.199999999999932,0,0,0,0,0
2018-03-11,958.6333333333333,967.5,949.3,18.200000000000045,-15.899999999999977,963.75,974.8,951.0,23.799999999999955,-14.699999999999932,952.4,962.1,942.1,20.0,-20.0,957.0,967.6,950.2,17.399999999999977,-12.899999999999977,0,0,0,0,0
2018-03-18,953.2333333333333,959.9,943.9,16.0,1.2999999999999545,960.6333333333333,963.8,957.3,6.5,6.5,947.8333333333333,954.1,942.9,11.200000000000045,10.399999999999977,953.3666666666667,960.0,943.9,16.100000000000023,16.100000000000023,0,0,0,0,0
2018-03-25,946.7,960.0,936.9,23.100000000000023,-20.5,950.42,967.4,940.1,27.299999999999955,-23.0,937.5799999999999,945.0,931.9,13.100000000000023,-9.700000000000045,942.48,952.1,936.6,15.5,-12.800000000000068,0,0,0,0,0
2018-04-01,925.2166666666667,939.3,916.8,22.5,-15.399999999999977,929.65,940.8,920.6,20.199999999999932,-0.2999999999999545,916.6,921.5,910.3,11.200000000000045,-1.5,924.6833333333334,937.0,916.8,20.200000000000045,7.7000000000000455,0,0,0,0,0
2018-04-08,935.1666666666667,937.3,932.0,5.2999999999999545,-3.099999999999909,939.1833333333334,946.0,935.7,10.299999999999955,-2.2999999999999545,929.75,931.4,927.6,3.7999999999999545,1.5,934.2833333333333,936.1,932.0,4.100000000000023,-2.6000000000000227,0,0,0,0,0
2018-04-15,935.85,946.5,928.9,17.600000000000023,-4.399999999999977,941.85,957.0,930.6,26.399999999999977,-9.299999999999955,929.4166666666666,938.6,919.2,19.399999999999977,-5.7999999999999545,934.2166666666667,946.5,923.3,23.200000000000045,-15.700000000000045,0,0,0,0,0
2018-04-22,919.1166666666667,933.9,910.1,23.799999999999955,-7.099999999999909,923.7833333333333,937.6,916.4,21.200000000000045,-20.100000000000023,910.6166666666667,918.7,903.8,14.900000000000091,-14.900000000000091,916.3833333333333,934.0,906.4,27.600000000000023,-27.600000000000023,0,0,0,0,0
2018-04-29,904.2,912.4,894.7,17.699999999999932,5.199999999999932,910.1833333333334,919.9,902.2,17.699999999999932,12.5,900.2666666666667,910.7,893.2,17.5,17.5,905.0666666666666,912.6,894.6,18.0,18.0,0,0,0,0,0
