Date,Hartford Multifactor REITEtf_Open_average,Hartford Multifactor REITEtf_Open_max,Hartford Multifactor REITEtf_Open_min,Hartford Multifactor REITEtf_Open_volatility,Hartford Multifactor REITEtf_Open_change,Hartford Multifactor REITEtf_High_average,Hartford Multifactor REITEtf_High_max,Hartford Multifactor REITEtf_High_min,Hartford Multifactor REITEtf_High_volatility,Hartford Multifactor REITEtf_High_change,Hartford Multifactor REITEtf_Low_average,Hartford Multifactor REITEtf_Low_max,Hartford Multifactor REITEtf_Low_min,Hartford Multifactor REITEtf_Low_volatility,Hartford Multifactor REITEtf_Low_change,Hartford Multifactor REITEtf_Close_average,Hartford Multifactor REITEtf_Close_max,Hartford Multifactor REITEtf_Close_min,Hartford Multifactor REITEtf_Close_volatility,Hartford Multifactor REITEtf_Close_change
2018-10-21,14.66,14.66,14.66,0.0,0.0,14.66,14.66,14.66,0.0,0.0,14.65,14.65,14.65,0.0,0.0,14.65,14.65,14.65,0.0,0.0
2018-10-28,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2018-11-04,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0,15.0,15.0,15.0,0.0,0.0
2018-11-11,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0,14.72,14.72,14.72,0.0,0.0
2018-11-18,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0
2018-11-25,15.06,15.06,15.06,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.06,15.06,15.06,0.0,0.0,15.06,15.06,15.06,0.0,0.0
2018-12-02,15.27,15.27,15.27,0.0,0.0,15.27,15.27,15.27,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.21,15.21,15.21,0.0,0.0
2018-12-09,15.07,15.07,15.07,0.0,0.0,15.07,15.07,15.07,0.0,0.0,14.97,14.97,14.97,0.0,0.0,15.01,15.01,15.01,0.0,0.0
2018-12-16,14.11,14.11,14.11,0.0,0.0,14.16,14.16,14.16,0.0,0.0,13.88,13.88,13.88,0.0,0.0,13.88,13.88,13.88,0.0,0.0
2018-12-23,13.9,13.9,13.9,0.0,0.0,13.9,13.9,13.9,0.0,0.0,13.77,13.77,13.77,0.0,0.0,13.77,13.77,13.77,0.0,0.0
2018-12-30,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0,13.87,13.87,13.87,0.0,0.0
2019-01-06,14.52,14.52,14.52,0.0,0.0,14.53,14.53,14.53,0.0,0.0,14.52,14.52,14.52,0.0,0.0,14.53,14.53,14.53,0.0,0.0
2019-01-13,14.8,14.8,14.8,0.0,0.0,14.8,14.8,14.8,0.0,0.0,14.79,14.79,14.79,0.0,0.0,14.79,14.79,14.79,0.0,0.0
2019-01-20,14.92,14.92,14.92,0.0,0.0,14.96,14.96,14.96,0.0,0.0,14.9,14.9,14.9,0.0,0.0,14.96,14.96,14.96,0.0,0.0
2019-01-27,15.35,15.35,15.35,0.0,0.0,15.39,15.39,15.39,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.39,15.39,15.39,0.0,0.0
2019-02-03,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-02-10,15.61,15.61,15.61,0.0,0.0,15.8,15.8,15.8,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.8,15.8,15.8,0.0,0.0
2019-02-17,15.77,15.77,15.77,0.0,0.0,15.82,15.82,15.82,0.0,0.0,15.77,15.77,15.77,0.0,0.0,15.82,15.82,15.82,0.0,0.0
2019-02-24,15.5,15.5,15.5,0.0,0.0,15.5,15.5,15.5,0.0,0.0,15.35,15.35,15.35,0.0,0.0,15.48,15.48,15.48,0.0,0.0
2019-03-03,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.38,15.38,15.38,0.0,0.0
2019-03-10,15.63,15.63,15.63,0.0,0.0,15.63,15.63,15.63,0.0,0.0,15.58,15.58,15.58,0.0,0.0,15.58,15.58,15.58,0.0,0.0
2019-03-17,16.0,16.0,16.0,0.0,0.0,16.0,16.0,16.0,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.69,15.69,15.69,0.0,0.0
2019-03-24,15.65,15.65,15.65,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.56,15.56,15.56,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-03-31,15.64,15.64,15.64,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.64,15.64,15.64,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-04-07,15.68,15.68,15.68,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.72,15.72,15.72,0.0,0.0
2019-04-14,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0,15.25,15.25,15.25,0.0,0.0
2019-04-21,15.37,15.37,15.37,0.0,0.0,15.43,15.43,15.43,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.43,15.43,15.43,0.0,0.0
2019-04-28,15.68,15.68,15.68,0.0,0.0,15.72,15.72,15.72,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-05-05,15.54,15.54,15.54,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.54,15.54,15.54,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-05-12,15.68,15.68,15.68,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.68,15.68,15.68,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-05-19,15.7,15.7,15.7,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.7,15.7,15.7,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-05-26,15.36,15.36,15.36,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.36,15.36,15.36,0.0,0.0,15.36,15.36,15.36,0.0,0.0
2019-06-02,15.62,15.62,15.62,0.0,0.0,15.65,15.65,15.65,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2019-06-09,15.75,15.75,15.75,0.0,0.0,15.75,15.75,15.75,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.74,15.74,15.74,0.0,0.0
2019-06-16,15.73,15.73,15.73,0.0,0.0,15.79,15.79,15.79,0.0,0.0,15.73,15.73,15.73,0.0,0.0,15.75,15.75,15.75,0.0,0.0
2019-06-23,15.21,15.21,15.21,0.0,0.0,15.28,15.28,15.28,0.0,0.0,15.21,15.21,15.21,0.0,0.0,15.27,15.27,15.27,0.0,0.0
2019-06-30,15.4,15.4,15.4,0.0,0.0,15.59,15.59,15.59,0.0,0.0,15.38,15.38,15.38,0.0,0.0,15.59,15.59,15.59,0.0,0.0
2019-07-07,15.57,15.57,15.57,0.0,0.0,15.57,15.57,15.57,0.0,0.0,15.53,15.53,15.53,0.0,0.0,15.56,15.56,15.56,0.0,0.0
2019-07-14,15.24,15.24,15.24,0.0,0.0,15.24,15.24,15.24,0.0,0.0,15.13,15.13,15.13,0.0,0.0,15.13,15.13,15.13,0.0,0.0
2019-07-21,15.19,15.19,15.19,0.0,0.0,15.29,15.29,15.29,0.0,0.0,15.19,15.19,15.19,0.0,0.0,15.29,15.29,15.29,0.0,0.0
2019-07-28,15.37,15.37,15.37,0.0,0.0,15.47,15.47,15.47,0.0,0.0,15.37,15.37,15.37,0.0,0.0,15.47,15.47,15.47,0.0,0.0
2019-08-04,15.62,15.62,15.62,0.0,0.0,15.71,15.71,15.71,0.0,0.0,15.62,15.62,15.62,0.0,0.0,15.71,15.71,15.71,0.0,0.0
2019-08-11,15.74,15.74,15.74,0.0,0.0,15.76,15.76,15.76,0.0,0.0,15.74,15.74,15.74,0.0,0.0,15.76,15.76,15.76,0.0,0.0
2019-08-18,15.84,15.84,15.84,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.61,15.61,15.61,0.0,0.0,15.61,15.61,15.61,0.0,0.0
2019-08-25,15.9,15.9,15.9,0.0,0.0,15.92,15.92,15.92,0.0,0.0,15.87,15.87,15.87,0.0,0.0,15.92,15.92,15.92,0.0,0.0
2019-09-01,16.12,16.12,16.12,0.0,0.0,16.15,16.15,16.15,0.0,0.0,16.12,16.12,16.12,0.0,0.0,16.15,16.15,16.15,0.0,0.0
2019-09-08,16.29,16.29,16.29,0.0,0.0,16.29,16.29,16.29,0.0,0.0,16.01,16.01,16.01,0.0,0.0,16.01,16.01,16.01,0.0,0.0
2019-09-15,16.2,16.2,16.2,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.18,16.18,16.18,0.0,0.0,16.18,16.18,16.18,0.0,0.0
2019-09-22,16.43,16.43,16.43,0.0,0.0,16.44,16.44,16.44,0.0,0.0,16.28,16.28,16.28,0.0,0.0,16.34,16.34,16.34,0.0,0.0
2019-09-29,16.23,16.23,16.23,0.0,0.0,16.25,16.25,16.25,0.0,0.0,16.19,16.19,16.19,0.0,0.0,16.25,16.25,16.25,0.0,0.0
2019-10-06,16.39,16.39,16.39,0.0,0.0,16.39,16.39,16.39,0.0,0.0,16.31,16.31,16.31,0.0,0.0,16.31,16.31,16.31,0.0,0.0
2019-10-13,16.54,16.54,16.54,0.0,0.0,16.62,16.62,16.62,0.0,0.0,16.54,16.54,16.54,0.0,0.0,16.62,16.62,16.62,0.0,0.0
2019-10-20,16.82,16.82,16.82,0.0,0.0,16.84,16.84,16.84,0.0,0.0,16.77,16.77,16.77,0.0,0.0,16.77,16.77,16.77,0.0,0.0
2019-10-27,17.1,17.1,17.1,0.0,0.0,17.1,17.1,17.1,0.0,0.0,16.88,16.88,16.88,0.0,0.0,16.96,16.96,16.96,0.0,0.0
2019-11-03,16.48,16.48,16.48,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.43,16.43,16.43,0.0,0.0,16.43,16.43,16.43,0.0,0.0
2019-11-10,16.52,16.52,16.52,0.0,0.0,16.56,16.56,16.56,0.0,0.0,16.52,16.52,16.52,0.0,0.0,16.56,16.56,16.56,0.0,0.0
2019-11-17,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0,16.21,16.21,16.21,0.0,0.0
2019-11-24,16.72,16.72,16.72,0.0,0.0,16.72,16.72,16.72,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.65,16.65,16.65,0.0,0.0
2019-12-01,16.65,16.65,16.65,0.0,0.0,16.65,16.65,16.65,0.0,0.0,16.48,16.48,16.48,0.0,0.0,16.49,16.49,16.49,0.0,0.0
2019-12-08,15.9,15.9,15.9,0.0,0.0,15.93,15.93,15.93,0.0,0.0,15.9,15.9,15.9,0.0,0.0,15.93,15.93,15.93,0.0,0.0
2019-12-15,16.02,16.02,16.02,0.0,0.0,16.07,16.07,16.07,0.0,0.0,16.02,16.02,16.02,0.0,0.0,16.07,16.07,16.07,0.0,0.0
2019-12-22,16.09,16.09,16.09,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.09,16.09,16.09,0.0,0.0,16.09,16.09,16.09,0.0,0.0
2019-12-29,15.91,15.91,15.91,0.0,0.0,16.11,16.11,16.11,0.0,0.0,15.91,15.91,15.91,0.0,0.0,16.11,16.11,16.11,0.0,0.0
