Date,HXL_Open_average,HXL_Open_max,HXL_Open_min,HXL_Open_volatility,HXL_Open_change,HXL_High_average,HXL_High_max,HXL_High_min,HXL_High_volatility,HXL_High_change,HXL_Low_average,HXL_Low_max,HXL_Low_min,HXL_Low_volatility,HXL_Low_change,HXL_Close_average,HXL_Close_max,HXL_Close_min,HXL_Close_volatility,HXL_Close_change,HXL_Volume_average,HXL_Volume_max,HXL_Volume_min,HXL_Volume_volatility,HXL_Volume_change
2018-01-14,64.672,64.98,64.03,0.9500000000000028,0.29999999999999716,65.138,65.34,64.89,0.45000000000000284,-0.11999999999999034,64.20400000000001,64.59,63.74,0.8500000000000014,0.6199999999999974,64.702,65.17,63.81,1.3599999999999994,1.289999999999992,572430,868987,372869,496118,-178322
2018-01-21,66.16,67.56,65.02,2.5400000000000063,2.5400000000000063,67.45,69.27,65.25,4.019999999999996,3.799999999999997,65.482,67.45,64.71,2.740000000000009,2.740000000000009,66.488,68.15,65.0,3.1500000000000057,3.1500000000000057,856429,1158920,434709,724211,544312
2018-01-28,67.736,68.29,66.5,1.7900000000000063,-1.2099999999999937,68.318,68.93,67.11,1.8200000000000074,-1.25,66.654,67.98,63.34,4.640000000000001,-3.6099999999999994,67.194,68.7,63.99,4.710000000000001,-3.559999999999995,641625,815440,495218,320222,129374
2018-02-04,64.034,65.2,62.65,2.5500000000000043,1.4100000000000037,65.01,65.79,64.16,1.6300000000000097,0.03999999999999204,62.878,64.22,61.69,2.530000000000001,1.7000000000000028,64.084,64.74,63.23,1.509999999999998,-0.009999999999990905,588977,765761,486708,279053,-279053
2018-02-11,66.1875,67.89,64.35,3.5400000000000063,3.5400000000000063,67.32249999999999,68.41,65.59,2.819999999999993,2.819999999999993,65.9325,67.54,64.31,3.230000000000004,3.230000000000004,67.13,68.24,65.4,2.839999999999989,2.6999999999999886,528975,713716,390411,323305,-323305
2018-02-18,67.364,67.85,66.67,1.1799999999999926,-0.22999999999998977,67.758,68.16,67.38,0.7800000000000011,-0.4200000000000017,66.622,66.91,66.17,0.7399999999999949,-0.27000000000001023,67.136,67.63,66.39,1.2399999999999949,0.5699999999999932,463388,645525,236389,409136,-363639
2018-02-25,66.67399999999999,67.74,65.38,2.3599999999999994,-2.3499999999999943,67.412,68.26,66.11,2.1500000000000057,-1.2000000000000028,65.974,67.32,64.73,2.589999999999989,-1.9299999999999926,66.642,67.32,65.84,1.4799999999999898,-0.45999999999999375,507309,639851,370494,269357,201477
2018-03-04,67.854,69.23,66.7,2.530000000000001,2.3299999999999983,68.472,69.52,67.5,2.019999999999996,2.019999999999996,67.346,68.13,66.7,1.4299999999999926,1.4299999999999926,68.08800000000001,69.08,67.29,1.789999999999992,1.0,411376,436656,337832,98824,-98824
2018-03-11,67.628,68.62,66.57,2.0500000000000114,-1.9000000000000057,67.892,68.75,66.75,2.0,-2.0,66.724,67.97,65.92,2.049999999999997,-2.049999999999997,67.218,68.13,66.69,1.4399999999999977,-1.4399999999999977,460894,803181,280419,522762,304570
2018-03-18,65.962,67.01,64.57,2.440000000000012,-1.4000000000000057,66.738,67.73,65.7,2.030000000000001,-1.240000000000009,65.39,66.72,64.26,2.4599999999999937,-1.7700000000000102,65.786,66.92,64.34,2.5799999999999983,-0.7099999999999937,505425,808742,333004,475738,-45798
