Date,VIEWF_stock_Open_average,VIEWF_stock_Open_max,VIEWF_stock_Open_min,VIEWF_stock_Open_volatility,VIEWF_stock_Open_change,VIEWF_stock_High_average,VIEWF_stock_High_max,VIEWF_stock_High_min,VIEWF_stock_High_volatility,VIEWF_stock_High_change,VIEWF_stock_Low_average,VIEWF_stock_Low_max,VIEWF_stock_Low_min,VIEWF_stock_Low_volatility,VIEWF_stock_Low_change,VIEWF_stock_Close_average,VIEWF_stock_Close_max,VIEWF_stock_Close_min,VIEWF_stock_Close_volatility,VIEWF_stock_Close_change,VIEWF_stock_Volume_average,VIEWF_stock_Volume_max,VIEWF_stock_Volume_min,VIEWF_stock_Volume_volatility,VIEWF_stock_Volume_change
2018-01-14,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,883,2000,300,1700,1650
2018-01-21,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,150,150,150,0,0
2018-01-28,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,150,200,100,100,-100
2018-02-04,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,0.016,0.016,0.016,0.0,0.0,150,150,150,0,0
2018-02-11,0.01,0.01,0.01,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,7500,7500,7500,0,0
2018-02-18,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,100,100,100,0,0
2018-02-25,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,330,330,330,0,0
2018-03-04,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,20000,20000,20000,0,0
2018-03-11,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,750,750,750,0,0
2018-03-18,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,2600,2600,2600,0,0
2018-03-25,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,14000,14000,14000,0,0
2018-04-01,0.02,0.02,0.02,0.0,0.0,0.02,0.02,0.02,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,50658,50658,50658,0,0
2018-04-08,0.012,0.015,0.01,0.004999999999999999,-0.004999999999999999,0.012,0.015,0.01,0.004999999999999999,-0.004999999999999999,0.010333333333333333,0.011000000000000001,0.01,0.0010000000000000009,0.0,0.012,0.015,0.01,0.004999999999999999,-0.004999999999999999,8494,22000,309,21691,-2866
2018-04-15,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,0.013000000000000001,0.013000000000000001,0.013000000000000001,0.0,0.0,411,411,411,0,0
2018-04-22,0.015,0.015,0.015,0.0,0.0,0.015,0.015,0.015,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,1777,1777,1777,0,0
2018-04-29,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,835,835,835,0,0
2018-05-06,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,433,1049,100,949,-50
2018-05-13,0.009666666666666667,0.01,0.009000000000000001,0.0009999999999999992,-0.0009999999999999992,0.010333333333333333,0.012,0.009000000000000001,0.002999999999999999,-0.0009999999999999992,0.009000000000000001,0.01,0.008,0.002,-0.0009999999999999992,0.009000000000000001,0.01,0.008,0.002,-0.0009999999999999992,2203,5800,109,5691,591
2018-05-20,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,280,280,280,0,0
2018-05-27,0.01,0.01,0.01,0.0,0.0,0.01,0.01,0.01,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,300,300,300,0,0
2018-06-03,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,300,300,300,0,0
2018-06-10,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,6000,6000,6000,0,0
2018-06-17,0.006,0.006,0.006,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.006,0.006,0.006,0.0,0.0,100,100,100,0,0
2018-06-24,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,900,900,900,0,0
2018-07-01,0.001,0.001,0.001,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.002,0.002,0.002,0.0,0.0,716,716,716,0,0
2018-07-08,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,300,300,300,0,0
2018-07-15,0.001,0.001,0.001,0.0,0.0,0.004,0.006999999999999999,0.001,0.005999999999999999,0.005999999999999999,0.001,0.001,0.001,0.0,0.0,0.004,0.006999999999999999,0.001,0.005999999999999999,0.005999999999999999,764,1400,129,1271,1271
2018-07-22,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,400,400,400,0,0
2018-07-29,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,728,728,728,0,0
2018-08-05,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,1000,1000,1000,0,0
2018-08-12,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,500,500,500,0,0
2018-08-19,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,100,100,100,0,0
2018-08-26,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,100,100,100,0,0
2018-09-02,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,3000,3000,3000,0,0
2018-09-09,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.006999999999999999,0.006999999999999999,0.006999999999999999,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,17500,17500,17500,0,0
2018-09-16,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,0.003,0.003,0.003,0.0,0.0,45000,45000,45000,0,0
2018-09-23,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,501,501,501,0,0
2018-09-30,0.006,0.006,0.006,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,2600,2600,2600,0,0
2018-10-07,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,580,580,580,0,0
2018-10-14,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,8250,15500,1000,14500,14500
2018-10-21,0.002,0.002,0.002,0.0,0.0,0.0036666666666666666,0.006999999999999999,0.002,0.004999999999999999,0.0,0.002,0.002,0.002,0.0,0.0,0.0036666666666666666,0.006999999999999999,0.002,0.004999999999999999,0.0,166,500,0,500,0
2018-10-28,0.0023333333333333335,0.003,0.002,0.001,0.001,0.004,0.006999999999999999,0.002,0.004999999999999999,-0.003999999999999999,0.0023333333333333335,0.003,0.002,0.001,0.001,0.004,0.006999999999999999,0.002,0.004999999999999999,-0.003999999999999999,566,1700,0,1700,-1700
2018-11-04,0.00525,0.011000000000000001,0.001,0.010000000000000002,-0.003,0.00575,0.011000000000000001,0.003,0.008,-0.003,0.004750000000000001,0.011000000000000001,0.001,0.010000000000000002,-0.005,0.0055000000000000005,0.011000000000000001,0.002,0.009000000000000001,-0.004,6000,21001,0,21001,21001
2018-11-11,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0.0016666666666666668,0.002,0.001,0.001,-0.001,0,0,0,0,0
2018-11-18,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.0,0.0,0.011000000000000001,0.011000000000000001,0.011000000000000001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,3294,3294,3294,0,0
2018-11-25,0.006,0.006,0.006,0.0,0.0,0.006,0.006,0.006,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,28750,28750,28750,0,0
2018-12-02,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2018-12-09,0.001,0.001,0.001,0.0,0.0,0.0022500000000000003,0.006,0.001,0.005,0.005,0.001,0.001,0.001,0.0,0.0,0.0022500000000000003,0.006,0.001,0.005,0.005,1471,5886,0,5886,5886
2018-12-16,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2018-12-23,0.002,0.005,0.001,0.004,0.004,0.0045000000000000005,0.006,0.001,0.005,-0.001,0.001,0.001,0.001,0.0,0.0,0.0035,0.006,0.001,0.005,-0.005,1056,2200,0,2200,525
2018-12-30,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-06,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-13,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-01-20,0.005,0.005,0.005,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,200,200,200,0,0
2019-01-27,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0.001,0.001,0.001,0.0,0.0,0,0,0,0,0
2019-02-03,0.005,0.005,0.005,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.008,0.008,0.008,0.0,0.0,1700,1700,1700,0,0
2019-02-10,0.005,0.005,0.005,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.008,0.008,0.008,0.0,0.0,51000,51000,51000,0,0
2019-02-17,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0.008,0.008,0.008,0.0,0.0,0,0,0,0,0
2019-02-24,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0,0,0,0,0
2019-03-03,0.002,0.002,0.002,0.0,0.0,0.005,0.005,0.005,0.0,0.0,0.002,0.002,0.002,0.0,0.0,0.005,0.005,0.005,0.0,0.0,350,350,350,0,0
