Date,JAZZStock_Open_average,JAZZStock_Open_max,JAZZStock_Open_min,JAZZStock_Open_volatility,JAZZStock_Open_change,JAZZStock_High_average,JAZZStock_High_max,JAZZStock_High_min,JAZZStock_High_volatility,JAZZStock_High_change,JAZZStock_Low_average,JAZZStock_Low_max,JAZZStock_Low_min,JAZZStock_Low_volatility,JAZZStock_Low_change,JAZZStock_Close_average,JAZZStock_Close_max,JAZZStock_Close_min,JAZZStock_Close_volatility,JAZZStock_Close_change,JAZZStock_Volume_average,JAZZStock_Volume_max,JAZZStock_Volume_min,JAZZStock_Volume_volatility,JAZZStock_Volume_change
2018-09-23,164.566,166.58,163.6,2.980000000000018,2.980000000000018,166.418,168.16,164.84,3.319999999999993,3.319999999999993,163.408,165.48,162.18,3.299999999999983,3.1999999999999886,165.158,168.13,163.31,4.819999999999993,4.819999999999993,360369,412324,265819,146505,26534
2018-09-30,166.336,167.99,164.48,3.5100000000000193,-3.5100000000000193,167.758,169.82,165.54,4.280000000000001,-4.280000000000001,163.604,165.54,160.52,5.019999999999982,-4.699999999999989,165.142,166.74,162.67,4.070000000000022,-2.880000000000024,383394,481561,311567,169994,-87375
2018-10-07,162.044,166.29,158.46,7.829999999999984,-3.969999999999999,164.806,166.46,162.66,3.8000000000000114,-1.6500000000000057,158.736,160.83,154.9,5.930000000000007,-4.170000000000016,160.838,165.96,155.38,10.580000000000013,-3.210000000000008,497512,769251,232676,536575,536575
2018-10-14,157.544,158.85,156.49,2.359999999999985,0.8299999999999841,159.376,161.85,157.95,3.9000000000000057,-0.8600000000000136,155.684,157.1,155.02,2.079999999999984,0.1699999999999875,156.8,158.86,155.27,3.5900000000000034,0.7199999999999989,472811,596003,317073,278930,-178482
2018-10-21,154.802,158.09,152.18,5.909999999999997,-4.25,157.774,160.0,155.41,4.590000000000003,-2.569999999999993,152.412,154.78,150.78,4.0,-3.240000000000009,155.274,158.65,152.23,6.420000000000016,-2.960000000000008,371320,534367,231804,302563,236073
2018-10-28,158.256,164.37,153.61,10.759999999999991,7.689999999999998,161.562,165.66,156.07,9.590000000000003,6.139999999999986,155.38,160.55,151.97,8.580000000000013,8.420000000000016,158.898,163.72,153.35,10.370000000000005,9.719999999999999,507337,776594,329075,447519,-65502
2018-11-04,152.20600000000002,163.08,141.56,21.52000000000001,-21.370000000000005,155.678,164.61,147.0,17.610000000000014,-15.02000000000001,148.572,160.91,139.33,21.579999999999984,-20.359999999999985,150.95,164.41,140.41,24.0,-16.599999999999994,1448976,3050772,581993,2468779,469555
2018-11-11,145.966,151.11,141.5,9.610000000000014,-2.8700000000000045,148.74800000000002,152.36,144.18,8.180000000000007,-6.0,143.468,148.91,141.28,7.6299999999999955,-2.390000000000015,145.496,150.69,141.79,8.900000000000006,-5.739999999999981,778110,972461,618912,353549,-344661
2018-11-18,144.6575,146.27,142.82,3.450000000000017,3.450000000000017,149.2725,154.31,146.19,8.120000000000005,8.120000000000005,144.1325,146.04,141.46,4.579999999999984,4.579999999999984,146.6325,150.09,143.19,6.900000000000006,6.900000000000006,671991,869890,398946,470944,-333562
2018-11-25,149.198,152.44,146.0,6.439999999999998,-4.430000000000007,151.15,154.3,149.22,5.0800000000000125,-2.920000000000016,146.876,149.81,144.18,5.6299999999999955,-3.9499999999999886,149.208,151.2,146.43,4.769999999999982,0.23999999999998067,855272,1131487,591445,540042,418011
2018-12-02,146.495,151.78,142.31,9.469999999999999,-8.699999999999989,148.475,154.44,144.15,10.289999999999992,-8.629999999999995,143.175,148.67,140.0,8.669999999999987,-8.669999999999987,144.535,148.82,141.17,7.650000000000006,-7.650000000000006,913380,1118602,699170,419432,277993
2018-12-09,140.94,141.51,140.21,1.299999999999983,-0.6799999999999784,142.85999999999999,143.96,140.89,3.0700000000000216,2.1100000000000136,137.822,139.06,136.02,3.039999999999992,2.280000000000001,140.7,142.1,139.65,2.4499999999999886,0.9099999999999966,835152,1350692,506071,844621,-566193
2018-12-16,135.476,140.08,127.4,12.680000000000007,-12.680000000000007,137.398,142.54,127.4,15.139999999999986,-14.810000000000002,130.134,138.35,115.36,22.989999999999995,-22.989999999999995,131.032,138.49,115.94,22.55000000000001,-22.55000000000001,847837,1792599,510523,1282076,1282076
2018-12-23,119.7825,121.58,116.31,5.269999999999996,5.269999999999996,122.49249999999999,123.22,120.99,2.230000000000004,1.8900000000000006,117.06,119.06,113.52,5.540000000000006,5.540000000000006,121.37,122.17,120.31,1.8599999999999994,1.3900000000000006,513166,623407,435622,187785,43306
2018-12-30,124.53,128.47,121.8,6.670000000000002,6.670000000000002,126.93,129.37,124.0,5.3700000000000045,5.3700000000000045,122.8925,125.27,120.55,4.719999999999999,3.569999999999993,125.9625,128.75,123.96,4.790000000000006,4.790000000000006,637867,857670,444560,413110,413110
2019-01-06,129.70600000000002,130.96,128.65,2.3100000000000023,1.8400000000000034,131.504,132.73,130.61,2.119999999999976,0.6599999999999966,127.044,128.54,124.28,4.259999999999991,1.019999999999996,129.496,131.31,128.08,3.2299999999999898,0.09000000000000341,735238,1172720,497959,674761,-133258
2019-01-13,128.112,128.47,127.83,0.6400000000000006,0.4899999999999949,129.27,129.88,128.42,1.460000000000008,0.30999999999997385,126.746,127.21,126.11,1.0999999999999943,1.0999999999999943,127.976,129.07,127.25,1.8199999999999932,1.8199999999999932,837690,1122772,575364,547408,50585
2019-01-20,128.2,129.26,127.1,2.1599999999999966,-1.6400000000000148,129.23000000000002,130.19,128.53,1.6599999999999966,-0.8400000000000034,126.46000000000001,127.01,125.5,1.5100000000000051,-0.6700000000000017,127.3325,128.66,125.73,2.9299999999999926,-1.7299999999999898,532989,729542,433588,295954,251073
2019-01-27,125.78,126.99,125.03,1.9599999999999937,0.6099999999999994,127.196,128.91,125.59,3.319999999999993,1.7299999999999898,124.658,125.42,124.21,1.210000000000008,1.210000000000008,125.88799999999999,128.35,124.74,3.6099999999999994,3.6099999999999994,635724,949988,461263,488725,-76782
2019-02-03,127.556,128.67,124.59,4.079999999999984,-3.829999999999984,128.976,131.64,126.39,5.249999999999986,-2.989999999999995,126.398,128.1,124.25,3.8499999999999943,-3.260000000000005,127.026,128.68,125.07,3.6100000000000136,-3.6000000000000085,449983,586158,355635,230523,163818
2019-02-10,123.484,126.49,120.21,6.280000000000001,1.3499999999999943,125.51,127.23,122.48,4.75,0.8900000000000006,122.664,125.62,119.54,6.079999999999998,1.8200000000000074,124.302,125.93,121.81,4.1200000000000045,1.8100000000000023,706029,1328012,329863,998149,-256299
2019-02-17,126.055,126.9,125.02,1.8800000000000097,0.6899999999999977,127.485,127.89,127.05,0.8400000000000034,-0.47999999999998977,125.09,126.05,124.17,1.8799999999999955,0.10000000000000853,126.245,126.98,125.21,1.7700000000000102,-0.9699999999999989,437793,546707,342142,204565,204565
2019-02-24,133.664,139.5,125.93,13.569999999999993,12.519999999999996,136.428,142.5,127.96,14.540000000000006,14.540000000000006,132.85999999999999,138.78,125.26,13.519999999999996,13.519999999999996,134.17000000000002,140.03,126.25,13.780000000000001,12.72999999999999,1214389,1542895,824514,718381,-228445
2019-03-03,135.74,139.13,134.47,4.659999999999997,-4.530000000000001,137.094,140.0,135.05,4.949999999999989,-4.949999999999989,133.074,134.88,130.59,4.289999999999992,-2.2700000000000102,134.88,135.88,132.52,3.359999999999985,-1.9599999999999795,773923,939995,695839,244156,20780
2019-03-10,134.228,135.62,132.31,3.3100000000000023,3.3100000000000023,135.718,136.81,134.68,2.1299999999999955,2.109999999999985,133.308,134.76,132.31,2.4499999999999886,2.4499999999999886,134.716,136.71,133.0,3.710000000000008,3.710000000000008,607515,696352,510032,186320,56674
2019-03-17,135.964,136.78,135.19,1.5900000000000034,-0.9499999999999886,137.156,137.76,136.03,1.7299999999999898,-0.7699999999999818,133.768,134.6,132.72,1.8799999999999955,0.5300000000000011,135.24,136.6,133.57,3.030000000000001,2.1500000000000057,891563,1073711,717969,355742,127084
2019-03-24,138.136,141.21,136.66,4.550000000000011,4.550000000000011,140.15800000000002,143.36,137.72,5.640000000000015,5.640000000000015,137.118,140.65,134.61,6.039999999999992,6.039999999999992,138.768,142.95,136.54,6.409999999999997,6.030000000000001,606336,723086,474407,248679,204848
2019-03-31,142.31,143.71,139.83,3.8799999999999955,0.12000000000000455,143.572,144.92,141.99,2.9299999999999784,0.5199999999999818,140.838,142.77,139.12,3.6500000000000057,-0.5700000000000216,142.216,144.48,139.9,4.579999999999984,1.539999999999992,549316,722486,301384,421102,-421102
2019-04-07,141.736,143.97,140.04,3.930000000000007,-3.930000000000007,142.422,144.94,140.04,4.900000000000006,-4.900000000000006,139.536,142.54,136.77,5.769999999999982,-5.769999999999982,140.326,143.53,137.12,6.409999999999997,-6.409999999999997,404621,507999,311410,196589,35329
2019-04-14,135.01,138.58,128.27,10.310000000000002,-8.879999999999995,136.8675,142.72,129.88,12.840000000000003,-8.819999999999993,131.2025,136.4,126.3,10.100000000000009,-10.100000000000009,132.6025,138.39,127.68,10.70999999999998,-9.949999999999989,604034,871138,456780,414358,47415
2019-04-21,128.626,130.91,126.59,4.319999999999993,0.05000000000001137,130.232,131.24,128.91,2.3300000000000125,2.3300000000000125,127.22200000000001,128.59,125.42,3.1700000000000017,2.5799999999999983,128.938,130.99,125.97,5.02000000000001,5.02000000000001,569610,951061,379761,571300,-164531
2019-04-28,130.3,130.96,129.2,1.7600000000000193,-0.5,131.62800000000001,133.0,130.09,2.9099999999999966,0.5600000000000023,128.972,129.97,127.41,2.5600000000000023,0.03999999999999204,130.466,132.32,129.57,2.75,1.2699999999999818,352691,390312,307156,83156,28816
2019-05-05,135.574,139.99,131.83,8.159999999999997,8.039999999999992,137.946,142.0,132.94,9.060000000000002,7.2099999999999795,132.87,137.12,128.26,8.860000000000014,8.620000000000005,136.22,140.59,128.65,11.939999999999998,6.359999999999985,669207,1344146,392692,951454,123721
2019-05-12,137.196,138.7,135.66,3.039999999999992,1.8100000000000023,139.23600000000002,140.83,137.57,3.2600000000000193,3.2600000000000193,136.172,138.42,134.55,3.869999999999976,3.869999999999976,137.786,139.37,135.79,3.5800000000000125,3.3700000000000045,334713,390709,271119,119590,-96797
2019-05-19,139.062,140.62,138.21,2.4099999999999966,-0.03999999999999204,140.472,141.59,138.87,2.719999999999999,-1.6200000000000045,137.336,139.84,135.85,3.990000000000009,-0.6700000000000159,138.668,140.92,136.76,4.159999999999997,-1.5700000000000216,493264,647206,330460,316746,213983
2019-05-26,132.01,136.64,126.67,9.969999999999985,-9.969999999999985,132.37,137.27,126.67,10.600000000000009,-10.600000000000009,128.5675,132.82,124.09,8.72999999999999,-8.72999999999999,129.665,133.25,125.55,7.700000000000003,-7.700000000000003,594429,719637,515857,203780,-163162
2019-06-02,128.808,130.51,125.87,4.639999999999986,3.719999999999999,130.59199999999998,131.57,128.17,3.4000000000000057,3.4000000000000057,127.928,129.01,125.59,3.4199999999999875,3.4199999999999875,129.472,130.97,127.14,3.8299999999999983,3.8299999999999983,495016,651130,349780,301350,-125835
2019-06-09,129.794,131.21,128.14,3.0700000000000216,-1.0,130.928,132.49,129.57,2.920000000000016,-1.6100000000000136,128.236,128.94,126.8,2.1400000000000006,0.27000000000001023,129.392,130.43,128.52,1.9099999999999966,1.2800000000000011,514229,674939,390923,284016,16085
2019-06-16,132.632,135.08,130.11,4.969999999999999,4.160000000000025,134.142,137.13,130.92,6.210000000000008,4.510000000000019,130.392,134.16,126.57,7.590000000000003,4.650000000000006,132.948,135.36,129.08,6.280000000000001,5.289999999999992,556325,706011,412075,293936,15696
2019-06-23,135.704,138.47,131.9,6.569999999999993,4.099999999999994,138.532,142.7,134.37,8.329999999999984,8.329999999999984,134.146,138.07,130.6,7.469999999999999,7.469999999999999,137.058,142.56,131.31,11.25,11.25,598362,983415,313027,670388,498779
2019-06-30,142.60250000000002,143.43,141.37,2.0600000000000023,-1.0,144.0825,144.64,143.58,1.0599999999999739,0.3599999999999852,141.0725,141.67,140.62,1.049999999999983,-0.4099999999999966,142.435,143.24,141.07,2.170000000000016,-1.1500000000000057,340560,465662,254496,211166,-97113
2019-07-07,140.42,142.16,138.46,3.6999999999999886,-2.2299999999999898,141.684,143.14,138.66,4.47999999999999,-3.5999999999999943,137.568,141.02,131.36,9.659999999999997,-7.689999999999998,139.346,142.71,133.13,9.580000000000013,-7.780000000000001,503191,613349,421827,191522,148509
2019-07-14,136.284,138.0,133.67,4.3300000000000125,4.3300000000000125,137.698,139.37,135.06,4.310000000000002,3.4399999999999977,134.264,135.86,132.14,3.7200000000000273,1.1100000000000136,136.8,138.23,134.92,3.3100000000000023,1.700000000000017,371829,537646,260529,277117,169555
2019-07-21,135.714,137.09,133.82,3.2700000000000102,0.01999999999998181,137.198,138.45,135.89,2.5600000000000023,0.4899999999999807,134.012,136.15,132.41,3.740000000000009,2.5500000000000114,135.482,138.05,133.52,4.530000000000001,4.400000000000006,363788,500399,235059,265340,121085
2019-07-28,139.63,141.33,137.66,3.670000000000016,2.3100000000000023,141.84799999999998,142.8,140.44,2.3600000000000136,1.759999999999991,137.818,139.0,136.79,2.210000000000008,1.8100000000000023,140.156,141.5,138.76,2.740000000000009,0.9000000000000057,349570,481455,225640,255815,165917
2019-08-04,137.28,139.0,135.65,3.3499999999999943,-2.609999999999985,139.19,141.74,138.0,3.740000000000009,-0.6100000000000136,134.174,136.17,130.06,6.109999999999985,0.5,137.566,141.16,135.5,5.659999999999997,1.8700000000000045,585834,973543,342298,631245,-118701
2019-08-11,134.314,136.64,131.84,4.799999999999983,-4.799999999999983,136.088,138.55,133.32,5.230000000000018,-2.609999999999985,132.95,135.8,129.22,6.5800000000000125,-3.960000000000008,134.606,136.79,131.39,5.400000000000006,-1.839999999999975,362740,567797,246118,321679,-73801
2019-08-18,133.62199999999999,135.94,130.7,5.240000000000009,-4.650000000000006,135.744,138.45,131.75,6.699999999999989,-6.1299999999999955,132.058,135.75,128.52,7.22999999999999,-7.22999999999999,133.174,136.45,129.0,7.449999999999989,-6.75,373792,501606,307323,194283,-1459
2019-08-25,127.93599999999999,129.94,124.66,5.280000000000001,-2.1699999999999875,129.046,131.12,126.82,4.300000000000011,-2.710000000000008,125.484,127.83,123.32,4.510000000000005,-3.049999999999997,127.318,128.99,125.18,3.8100000000000023,-0.8400000000000034,532704,742768,344293,398475,61335
2019-09-01,127.4825,127.89,127.1,0.7900000000000063,-0.7900000000000063,127.9425,129.04,127.22,1.8199999999999932,-1.8199999999999932,125.82,126.5,125.4,1.0999999999999943,-0.7199999999999989,126.6875,126.92,126.46,0.46000000000000796,-0.46000000000000796,442899,546771,354137,192634,192634
2019-09-08,128.966,134.1,124.82,9.280000000000001,5.160000000000011,131.55,134.36,127.13,7.230000000000018,6.759999999999991,127.33,130.85,123.59,7.259999999999991,6.290000000000006,129.732,133.35,125.29,8.059999999999988,6.11999999999999,751738,1425490,339505,1085985,14012
2019-09-15,131.37800000000001,134.21,130.02,4.189999999999998,-1.3899999999999864,132.71,134.68,130.66,4.02000000000001,-2.6200000000000045,130.0,131.45,128.76,2.6899999999999977,-2.5800000000000125,130.946,134.01,129.21,4.799999999999983,-4.799999999999983,503054,741147,370345,370802,370802
2019-09-22,130.004,133.18,128.34,4.840000000000003,-0.789999999999992,131.798,134.0,128.88,5.1200000000000045,-1.6100000000000136,128.288,130.14,126.23,3.9099999999999824,-1.7900000000000063,129.748,132.91,127.26,5.6499999999999915,-1.9699999999999847,469737,667987,345233,322754,-135025
2019-09-29,126.822,128.43,125.13,3.3000000000000114,-0.8700000000000045,128.22,130.25,126.4,3.8499999999999943,-0.9399999999999977,125.24,126.45,123.78,2.6700000000000017,-1.0700000000000074,126.262,128.14,124.36,3.779999999999987,-2.289999999999992,343816,473269,252381,220888,27469
2019-10-06,120.536,125.49,118.77,6.719999999999999,-6.0,122.28,126.53,120.11,6.420000000000002,-4.859999999999999,119.47,124.52,117.87,6.6499999999999915,-6.009999999999991,119.942,125.59,117.96,7.63000000000001,-6.920000000000002,520129,819469,330548,488921,-83642
2019-10-13,119.166,120.88,117.94,2.9399999999999977,2.6599999999999966,120.864,122.17,118.89,3.280000000000001,2.950000000000003,117.88,120.0,116.52,3.480000000000004,1.740000000000009,119.25,121.13,117.65,3.4799999999999898,2.0,730218,1221934,344696,877238,-389099
2019-10-20,122.536,124.19,120.35,3.8400000000000034,2.8900000000000006,124.1,124.99,122.05,2.9399999999999977,2.8599999999999994,121.582,122.71,119.28,3.4299999999999926,3.0,123.152,124.79,121.07,3.720000000000013,2.780000000000001,313918,438237,208659,229578,-185733
2019-10-27,125.624,127.1,124.42,2.6799999999999926,1.4699999999999989,127.114,128.27,125.26,3.010000000000005,3.010000000000005,124.622,125.86,123.55,2.3100000000000023,1.5799999999999983,126.002,127.02,124.28,2.739999999999995,2.739999999999995,355043,484520,265845,218675,123091
2019-11-03,127.608,128.63,125.47,3.1599999999999966,-2.710000000000008,129.712,130.53,128.63,1.9000000000000057,1.6699999999999875,126.048,127.78,124.01,3.769999999999996,-3.239999999999995,127.958,130.14,125.96,4.179999999999993,1.5199999999999818,745832,1275884,456675,819209,290905
