Date,CNBKA_stock_Open_average,CNBKA_stock_Open_max,CNBKA_stock_Open_min,CNBKA_stock_Open_volatility,CNBKA_stock_Open_change,CNBKA_stock_High_average,CNBKA_stock_High_max,CNBKA_stock_High_min,CNBKA_stock_High_volatility,CNBKA_stock_High_change,CNBKA_stock_Low_average,CNBKA_stock_Low_max,CNBKA_stock_Low_min,CNBKA_stock_Low_volatility,CNBKA_stock_Low_change,CNBKA_stock_Close_average,CNBKA_stock_Close_max,CNBKA_stock_Close_min,CNBKA_stock_Close_volatility,CNBKA_stock_Close_change,CNBKA_stock_Volume_average,CNBKA_stock_Volume_max,CNBKA_stock_Volume_min,CNBKA_stock_Volume_volatility,CNBKA_stock_Volume_change
2018-07-08,76.44,78.1,75.1,3.0,3.0,77.95,78.9,76.25,2.6500000000000057,0.8000000000000114,76.28999999999999,78.05,75.1,2.950000000000003,2.950000000000003,76.97,78.75,75.5,3.25,3.200000000000003,7500,12453,2989,9464,5742
2018-07-15,78.63,79.05,78.3,0.75,-0.5,79.02,79.85,78.55,1.2999999999999972,-0.20000000000000284,78.048,78.3,77.75,0.5499999999999972,-0.3500000000000085,78.33,78.85,77.9,0.9499999999999886,-0.9499999999999886,6371,10587,983,9604,1162
2018-07-22,77.39,78.4,76.3,2.1000000000000085,-2.1000000000000085,77.9,78.75,76.65,2.0999999999999943,-2.0999999999999943,76.69,77.65,75.8,1.8500000000000085,-1.8500000000000085,76.91,77.9,76.15,1.75,-1.75,5581,7804,4492,3312,-1621
2018-07-29,77.12,77.95,76.0,1.9500000000000028,0.25,77.598,78.1,77.1,1.0,0.25,76.46000000000001,77.2,76.0,1.2000000000000028,-0.15000000000000568,76.87,77.45,76.0,1.4500000000000028,-0.15000000000000568,2642,3310,2077,1233,1233
2018-08-05,76.46,76.7,76.0,0.7000000000000028,0.4000000000000057,77.16799999999999,77.89,76.65,1.2399999999999949,-0.44999999999998863,76.21,76.4,76.0,0.4000000000000057,0.04999999999999716,76.72999999999999,77.1,76.35,0.75,-0.75,3523,5020,1367,3653,2074
2018-08-12,76.096,76.23,75.95,0.28000000000000114,-0.25,76.84,77.4,76.5,0.9000000000000057,0.060000000000002274,76.036,76.23,75.95,0.28000000000000114,-0.04999999999999716,76.27,76.5,76.0,0.5,0.09999999999999432,2207,3789,1192,2597,-1860
2018-08-19,76.01,76.45,75.35,1.1000000000000085,-0.9000000000000057,76.388,77.45,75.35,2.1000000000000085,-1.0,75.71,76.25,74.8,1.4500000000000028,-1.4500000000000028,75.73,76.25,74.8,1.4500000000000028,-1.4500000000000028,3160,5470,1226,4244,971
2018-08-26,72.38,74.6,71.05,3.549999999999997,-3.549999999999997,73.528,74.7,72.2,2.5,-2.5,71.26,72.5,70.55,1.9500000000000028,-1.5,71.91,72.75,71.15,1.5999999999999943,-1.25,9760,11729,8092,3637,-373
2018-09-02,71.65,71.8,71.35,0.45000000000000284,0.04999999999999716,71.9225,72.05,71.75,0.29999999999999716,0.09999999999999432,71.3125,71.4,71.2,0.20000000000000284,0.09999999999999432,71.4125,71.65,71.25,0.4000000000000057,0.04999999999999716,2398,3345,1306,2039,-2039
2018-09-09,71.64,72.05,71.3,0.75,-0.25,71.834,72.05,71.62,0.4299999999999926,-0.25,71.3,71.4,71.25,0.15000000000000568,-0.10000000000000853,71.42,71.9,71.25,0.6500000000000057,-0.6000000000000085,3910,7100,2240,4860,-230
2018-09-16,71.42999999999999,72.0,71.25,0.75,0.0,71.86,72.25,71.5,0.75,0.75,71.3,71.4,71.2,0.20000000000000284,0.0,71.54,72.25,71.3,0.9500000000000028,0.9500000000000028,6758,10904,3747,7157,6174
2018-09-23,72.63,72.9,72.2,0.7000000000000028,-0.5999999999999943,72.87,73.15,72.5,0.6500000000000057,-0.29999999999999716,72.3,72.6,71.6,1.0,-0.8000000000000114,72.57,73.1,72.25,0.8499999999999943,-0.3499999999999943,5299,9856,2352,7504,3076
2018-09-30,73.52000000000001,75.65,72.15,3.5,3.5,74.98,76.72,72.64,4.079999999999998,3.6099999999999994,73.338,75.41,71.75,3.6599999999999966,3.6599999999999966,74.484,76.0,72.13,3.8700000000000045,3.8700000000000045,5115,8088,3701,4387,-3511
2018-10-07,80.026,84.0,76.35,7.650000000000006,6.560000000000002,81.836,84.49,76.95,7.539999999999992,6.049999999999997,79.374,82.62,76.35,6.27000000000001,4.8700000000000045,81.002,84.06,76.95,7.109999999999999,4.61999999999999,10190,13118,5849,7269,3261
2018-10-14,80.082,81.41,78.25,3.1599999999999966,-3.1599999999999966,80.48,81.64,79.26,2.3799999999999955,-2.1400000000000006,79.514,80.75,78.25,2.5,-2.5,79.77,81.26,78.51,2.75,-2.75,7163,13610,3313,10297,-10213
2018-10-21,75.16,78.06,73.44,4.6200000000000045,-4.6200000000000045,75.408,78.06,74.0,4.060000000000002,-3.680000000000007,73.702,76.0,72.55,3.450000000000003,-2.5600000000000023,73.878,76.08,72.55,3.530000000000001,-2.299999999999997,5969,8821,2786,6035,-3942
2018-10-28,74.514,75.66,73.55,2.1099999999999994,1.710000000000008,75.658,76.47,74.98,1.4899999999999949,-0.28999999999999204,73.91799999999999,75.14,73.02,2.1200000000000045,-0.480000000000004,74.57,75.89,73.66,2.230000000000004,-0.3100000000000023,4131,5088,2863,2225,196
2018-11-04,77.138,80.59,73.75,6.840000000000003,6.840000000000003,78.23,80.94,74.24,6.700000000000003,6.700000000000003,76.584,80.03,73.2,6.829999999999998,6.829999999999998,78.01,80.88,73.2,7.679999999999993,7.679999999999993,4249,6025,1902,4123,3141
2018-11-11,80.496,81.54,79.0,2.5400000000000063,0.1799999999999926,81.54,82.0,81.01,0.9899999999999949,-0.5,79.89399999999999,80.45,78.91,1.5400000000000063,-0.3500000000000085,80.842,81.15,80.54,0.6099999999999994,0.23000000000000398,6167,9451,4969,4482,181
2018-11-18,81.055,81.19,80.86,0.3299999999999983,-0.1700000000000017,81.6075,81.99,81.19,0.7999999999999972,0.539999999999992,80.325,81.17,80.0,1.1700000000000017,-1.1700000000000017,81.475,81.99,80.66,1.3299999999999983,0.539999999999992,2295,5160,1093,4067,-434
2018-11-25,81.676,82.11,81.25,0.8599999999999994,-0.20999999999999375,81.962,82.11,81.7,0.4099999999999966,-0.10999999999999943,81.238,81.7,80.35,1.3500000000000085,1.1500000000000057,81.64,81.82,81.43,0.38999999999998636,0.3199999999999932,3710,6039,959,5080,1912
2018-12-02,79.3675,81.6,73.56,8.039999999999992,0.09999999999999432,81.94999999999999,82.24,81.6,0.6400000000000006,-0.39000000000000057,78.6875,80.86,73.56,7.299999999999997,-1.3400000000000034,81.375,81.99,80.11,1.8799999999999955,-1.8799999999999955,5328,10626,1697,8929,1710
2018-12-09,78.224,80.07,75.0,5.069999999999993,-4.75,78.434,80.8,75.0,5.799999999999997,-5.799999999999997,76.946,79.75,73.8,5.950000000000003,-5.950000000000003,77.222,80.49,73.98,6.509999999999991,-6.509999999999991,5243,5977,4510,1467,1182
2018-12-16,71.02,73.5,69.5,4.0,-4.0,72.426,74.52,71.05,3.469999999999999,1.019999999999996,69.76,70.05,69.5,0.5499999999999972,-0.25,70.08800000000001,70.65,69.76,0.8900000000000006,0.8900000000000006,9526,15487,4775,10712,3562
2018-12-23,68.82,70.53,65.15,5.3799999999999955,-4.949999999999989,71.21000000000001,71.89,70.1,1.7900000000000063,1.5700000000000074,66.975,69.75,65.15,4.599999999999994,-4.599999999999994,68.55,71.25,65.97,5.280000000000001,-2.519999999999996,12546,24225,866,23359,16392
2018-12-30,69.8725,71.61,68.0,3.6099999999999994,-0.5699999999999932,71.5375,74.78,69.09,5.689999999999998,3.1700000000000017,68.5325,70.35,67.73,2.6199999999999903,2.6199999999999903,69.94,72.79,67.73,5.060000000000002,5.060000000000002,10689,20538,4780,15758,15294
2019-01-06,73.416,74.66,72.5,2.1599999999999966,0.6800000000000068,73.868,74.98,72.6,2.3800000000000097,1.960000000000008,72.16199999999999,73.34,70.85,2.490000000000009,1.1099999999999994,72.804,73.84,71.96,1.8800000000000097,-0.2400000000000091,3801,5977,2382,3595,1344
2019-01-13,74.476,77.91,72.0,5.909999999999997,5.909999999999997,76.262,78.98,72.77,6.210000000000008,5.240000000000009,73.83,77.0,71.5,5.5,5.099999999999994,75.446,77.9,72.6,5.300000000000011,4.3799999999999955,9017,13036,4789,8247,2895
2019-01-20,77.7875,79.0,76.61,2.3900000000000006,2.3900000000000006,78.6525,79.5,77.5,2.0,0.39000000000000057,74.47999999999999,77.1,71.22,5.8799999999999955,-3.6200000000000045,76.5725,77.9,74.29,3.6099999999999994,-0.09999999999999432,11137,23910,2886,21024,9269
2019-01-27,77.162,77.9,76.83,1.0700000000000074,0.4200000000000017,77.986,79.34,77.08,2.260000000000005,-1.7700000000000102,76.532,77.25,76.01,1.2399999999999949,1.2399999999999949,77.146,77.63,76.5,1.1299999999999955,0.6199999999999903,4988,9508,1847,7661,-3241
2019-02-03,77.734,78.2,77.22,0.980000000000004,0.21000000000000796,77.864,78.2,77.7,0.5,0.21000000000000796,77.052,77.6,76.75,0.8499999999999943,-0.5999999999999943,77.088,77.6,76.75,0.8499999999999943,-0.5499999999999972,2590,3582,1199,2383,-121
2019-02-10,77.404,77.76,76.9,0.8599999999999994,0.44999999999998863,77.642,77.95,77.03,0.9200000000000017,0.8700000000000045,77.30799999999999,77.69,76.9,0.789999999999992,0.3499999999999943,77.42,77.69,77.03,0.6599999999999966,0.3100000000000023,1709,4256,709,3547,3495
2019-02-17,76.875,77.4,76.3,1.1000000000000085,-1.1000000000000085,77.1175,77.69,76.74,0.9500000000000028,-0.7099999999999937,76.2625,76.6,75.62,0.9799999999999898,-0.23000000000000398,76.5775,76.98,76.2,0.7800000000000011,0.45000000000000284,6554,19358,1158,18200,-2593
2019-02-24,77.184,78.0,76.76,1.2399999999999949,1.2399999999999949,77.994,78.35,77.82,0.5300000000000011,0.37999999999999545,77.02,77.33,76.76,0.5699999999999932,0.5699999999999932,77.53999999999999,78.3,77.05,1.25,1.25,3392,6933,1752,5181,927
2019-03-03,77.784,78.3,77.15,1.1499999999999915,-1.1499999999999915,78.058,78.33,77.75,0.5799999999999983,0.030000000000001137,77.58,78.15,77.15,1.0,-1.0,77.672,78.15,77.3,0.8500000000000085,-0.7800000000000011,2095,3447,651,2796,1952
2019-03-10,77.232,78.3,76.57,1.730000000000004,-1.3199999999999932,77.44,78.3,76.98,1.3199999999999932,-1.3199999999999932,76.32,77.03,74.94,2.0900000000000034,-2.0900000000000034,76.584,77.36,74.94,2.4200000000000017,-2.4200000000000017,6261,20341,1575,18766,17360
2019-03-17,74.91799999999999,75.95,72.88,3.0700000000000074,-2.25,75.17,76.39,72.88,3.510000000000005,-3.510000000000005,73.896,75.53,70.2,5.329999999999998,-4.929999999999993,73.95400000000001,75.53,70.2,5.329999999999998,-5.219999999999999,3150,8851,393,8458,7620
2019-03-24,73.382,75.0,70.2,4.799999999999997,3.1400000000000006,74.092,75.0,73.34,1.6599999999999966,-0.4099999999999966,72.482,73.96,70.2,3.759999999999991,2.299999999999997,72.9,74.1,71.28,2.819999999999993,1.7199999999999989,4527,5297,3870,1427,-756
2019-03-31,74.41,75.65,73.13,2.5200000000000102,2.1200000000000045,74.898,75.69,73.84,1.8499999999999943,1.8499999999999943,74.262,75.6,73.0,2.5999999999999943,1.9200000000000017,74.842,75.69,73.76,1.9299999999999926,1.9299999999999926,3270,9760,714,9046,-5898
2019-04-07,78.51,83.03,75.5,7.530000000000001,7.530000000000001,81.626,91.95,77.21,14.740000000000009,14.740000000000009,78.382,83.03,75.5,7.530000000000001,7.530000000000001,80.756,88.11,76.9,11.209999999999994,11.209999999999994,14524,44601,3269,41332,40347
2019-04-14,89.215,91.89,87.93,3.9599999999999937,3.1899999999999977,91.5025,95.4,88.75,6.650000000000006,6.650000000000006,88.24000000000001,90.78,86.75,4.030000000000001,4.030000000000001,89.44,91.05,87.49,3.5600000000000023,3.5600000000000023,20122,42403,5925,36478,36478
2019-04-21,90.704,91.58,89.5,2.0799999999999983,0.8499999999999943,91.85,92.6,91.05,1.5499999999999972,1.5499999999999972,90.464,91.43,89.5,1.9300000000000068,1.75,91.01,91.64,89.68,1.9599999999999937,1.809999999999988,7220,13138,2939,10199,3968
2019-04-28,91.26,91.84,90.84,1.0,0.5999999999999943,91.752,92.13,91.6,0.5300000000000011,-0.020000000000010232,90.932,91.0,90.84,0.1599999999999966,0.14000000000000057,91.418,91.67,91.13,0.5400000000000063,-0.3500000000000085,8830,18191,2633,15558,8735
2019-05-05,91.944,93.78,90.59,3.1899999999999977,2.6700000000000017,93.714,95.7,91.75,3.950000000000003,2.75,91.766,93.34,90.59,2.75,2.3400000000000034,92.83,94.49,91.0,3.489999999999995,3.489999999999995,17693,32489,4952,27537,9810
2019-05-12,92.288,93.58,90.83,2.75,-2.2099999999999937,93.072,93.66,92.16,1.5,-1.5,91.188,92.21,90.51,1.6999999999999886,0.7999999999999972,91.89,93.25,90.51,2.739999999999995,0.7999999999999972,7927,12652,3064,9588,-6963
2019-05-19,91.366,92.28,90.8,1.480000000000004,-0.21000000000000796,91.836,92.82,90.9,1.9199999999999875,-1.8799999999999955,90.47,91.18,89.44,1.740000000000009,-1.710000000000008,91.05,92.03,89.82,2.210000000000008,-2.210000000000008,9172,16007,6522,9485,-1093
2019-05-26,89.68,90.26,89.24,1.0200000000000102,-0.21999999999999886,91.19,92.11,90.79,1.3199999999999932,-0.1599999999999966,89.35,90.25,88.92,1.3299999999999983,0.06999999999999318,89.85499999999999,90.33,89.35,0.980000000000004,0.2600000000000051,14576,28924,7496,21428,-15603
2019-06-02,88.842,89.56,87.25,2.3100000000000023,-2.3100000000000023,89.10600000000001,89.87,87.25,2.6200000000000045,-2.3100000000000023,87.832,88.75,86.55,2.200000000000003,-1.5900000000000034,88.102,89.38,86.55,2.8299999999999983,-2.019999999999996,7060,9928,5456,4472,-2892
2019-06-09,86.10799999999999,86.82,85.64,1.1799999999999926,-1.1799999999999926,86.244,86.82,85.9,0.9199999999999875,-0.9199999999999875,85.344,85.83,85.0,0.8299999999999983,-0.4399999999999977,85.664,85.98,85.39,0.5900000000000034,-0.5900000000000034,7459,10377,5473,4904,78
2019-06-16,85.906,86.5,85.41,1.0900000000000034,0.13000000000000966,86.43599999999999,87.3,85.89,1.4099999999999966,0.09999999999999432,85.59,86.2,85.0,1.2000000000000028,-0.4099999999999966,85.986,86.47,85.69,0.7800000000000011,0.010000000000005116,11468,36450,3347,33103,33103
2019-06-23,85.682,87.36,84.06,3.299999999999997,1.3599999999999994,86.494,88.38,85.13,3.25,2.3799999999999955,85.092,87.35,83.59,3.759999999999991,2.3900000000000006,85.95400000000001,87.9,83.84,4.060000000000002,2.450000000000003,20428,40827,8505,32322,22494
2019-06-30,88.76,89.37,88.07,1.3000000000000114,1.1300000000000097,89.9525,90.48,89.3,1.1800000000000068,0.4399999999999977,88.3475,89.17,87.5,1.6700000000000017,1.6700000000000017,89.405,90.48,88.65,1.8299999999999983,1.2000000000000028,11116,21113,7202,13911,-13911
2019-07-07,89.536,90.2,88.75,1.4500000000000028,-0.9500000000000028,89.81,90.2,89.25,0.9500000000000028,-0.9500000000000028,88.774,89.24,88.19,1.0499999999999972,-0.9500000000000028,89.318,89.95,88.56,1.3900000000000006,-0.5799999999999983,9150,17657,4466,13191,-359
2019-07-14,85.878,88.74,83.44,5.299999999999997,-5.299999999999997,86.18,88.74,84.25,4.489999999999995,-4.489999999999995,84.846,86.75,83.31,3.4399999999999977,-3.4399999999999977,85.084,87.2,83.31,3.8900000000000006,-3.8900000000000006,7657,10322,6008,4314,1054
2019-07-21,82.968,84.05,82.18,1.8699999999999903,-1.8699999999999903,83.418,84.72,82.64,2.0799999999999983,-1.1200000000000045,81.81,82.37,81.11,1.2600000000000051,-0.7700000000000102,82.486,83.17,81.9,1.269999999999996,-0.5100000000000051,10191,18631,4944,13687,-4244
2019-07-28,83.716,84.37,82.1,2.2700000000000102,-2.2700000000000102,84.55199999999999,86.22,82.99,3.230000000000004,-1.7199999999999989,82.346,83.75,81.61,2.1400000000000006,-0.5799999999999983,83.24,83.9,82.11,1.7900000000000063,-1.3200000000000074,11279,17829,4798,13031,-4062
2019-08-04,81.2,82.31,80.0,2.3100000000000023,0.18999999999999773,82.06400000000001,83.11,80.31,2.799999999999997,0.7599999999999909,80.106,80.75,78.85,1.9000000000000057,0.480000000000004,81.08,82.28,78.95,3.3299999999999983,1.0600000000000023,7183,9718,5512,4206,-264
2019-08-11,81.356,82.44,80.31,2.1299999999999955,-1.769999999999996,81.866,82.52,80.78,1.7399999999999949,0.09000000000000341,80.384,81.0,80.0,1.0,-0.5,81.016,82.18,80.18,2.0,0.7999999999999972,6811,12822,3585,9237,9237
2019-08-18,82.8,83.7,81.64,2.0600000000000023,0.6299999999999955,84.158,85.04,83.4,1.6400000000000006,-0.269999999999996,82.044,82.95,80.48,2.469999999999999,-1.1599999999999966,82.51599999999999,83.94,80.49,3.450000000000003,-3.450000000000003,7671,10102,4120,5982,860
2019-08-25,81.572,83.06,79.82,3.240000000000009,2.460000000000008,82.71,83.36,81.75,1.6099999999999994,0.23000000000000398,80.024,81.0,79.2,1.7999999999999972,0.7600000000000051,81.566,82.9,79.81,3.0900000000000034,-1.8299999999999983,7782,9995,4932,5063,-662
2019-09-01,81.6525,82.55,81.04,1.509999999999991,0.8299999999999983,82.4775,83.18,81.72,1.460000000000008,1.2900000000000063,80.9575,82.41,79.75,2.6599999999999966,2.6599999999999966,81.6725,82.75,80.61,2.1400000000000006,2.1400000000000006,4901,6728,3112,3616,-2013
2019-09-08,87.24,91.4,83.22,8.180000000000007,8.180000000000007,88.648,91.4,85.5,5.900000000000006,5.900000000000006,86.374,89.62,83.22,6.400000000000006,5.030000000000001,88.06,90.3,85.3,5.0,4.109999999999999,8058,11503,2641,8862,8862
2019-09-15,87.884,89.22,86.04,3.1799999999999926,-2.1799999999999926,88.93,90.15,87.94,2.210000000000008,-1.5700000000000074,86.878,88.24,86.04,2.1999999999999886,0.9500000000000028,87.864,89.51,87.1,2.410000000000011,-2.3500000000000085,6619,12113,3094,9019,3342
2019-09-22,87.294,87.65,86.65,1.0,0.25,87.872,88.33,87.36,0.9699999999999989,0.37999999999999545,86.746,87.28,86.42,0.8599999999999994,0.4000000000000057,87.11200000000001,87.93,86.42,1.5100000000000051,0.75,6018,10682,2970,7712,4909
2019-09-29,86.58,88.04,85.48,2.5600000000000023,-2.3999999999999915,87.008,88.04,85.75,2.2900000000000063,-0.5300000000000011,85.886,87.6,84.8,2.799999999999997,-2.1999999999999886,86.438,87.6,85.5,2.0999999999999943,-0.14000000000000057,5473,9387,488,8899,5722
2019-10-06,88.098,90.0,86.7,3.299999999999997,3.0900000000000034,88.992,90.1,87.85,2.25,2.25,87.234,88.71,86.0,2.7099999999999937,1.3599999999999994,87.90599999999999,89.7,86.66,3.0400000000000063,1.1400000000000006,9336,23752,3798,19954,16742
2019-10-13,87.502,88.04,86.51,1.5300000000000011,-1.2099999999999937,87.964,88.91,87.4,1.509999999999991,-0.46999999999999886,86.80799999999999,87.94,86.16,1.7800000000000011,-0.8400000000000034,87.23400000000001,88.11,86.87,1.2399999999999949,-0.25,6141,10635,3928,6707,-1090
2019-10-20,87.184,87.98,84.91,3.0700000000000074,-2.5700000000000074,88.19,88.83,86.87,1.9599999999999937,-1.7099999999999937,86.536,87.85,84.74,3.1099999999999994,-2.5700000000000074,87.174,88.4,84.74,3.660000000000011,-1.5700000000000074,3950,5814,2262,3552,-3552
2019-10-27,86.628,87.25,85.95,1.2999999999999972,0.37000000000000455,87.362,88.02,86.88,1.1400000000000006,0.6899999999999977,86.044,87.2,85.3,1.9000000000000057,1.9000000000000057,86.55,87.45,85.3,2.1500000000000057,1.9000000000000057,7510,14645,3082,11563,1643
2019-11-03,87.238,87.39,87.03,0.35999999999999943,0.0,87.398,87.5,87.27,0.23000000000000398,-0.09999999999999432,86.962,87.04,86.81,0.23000000000000398,-0.04000000000000625,87.018,87.24,86.81,0.4299999999999926,-0.23999999999999488,3669,5332,2113,3219,-1896
