Date,ARK Genomic Revolution Multi-Sector_Open_average,ARK Genomic Revolution Multi-Sector_Open_max,ARK Genomic Revolution Multi-Sector_Open_min,ARK Genomic Revolution Multi-Sector_Open_volatility,ARK Genomic Revolution Multi-Sector_Open_change,ARK Genomic Revolution Multi-Sector_High_average,ARK Genomic Revolution Multi-Sector_High_max,ARK Genomic Revolution Multi-Sector_High_min,ARK Genomic Revolution Multi-Sector_High_volatility,ARK Genomic Revolution Multi-Sector_High_change,ARK Genomic Revolution Multi-Sector_Low_average,ARK Genomic Revolution Multi-Sector_Low_max,ARK Genomic Revolution Multi-Sector_Low_min,ARK Genomic Revolution Multi-Sector_Low_volatility,ARK Genomic Revolution Multi-Sector_Low_change,ARK Genomic Revolution Multi-Sector_Close_average,ARK Genomic Revolution Multi-Sector_Close_max,ARK Genomic Revolution Multi-Sector_Close_min,ARK Genomic Revolution Multi-Sector_Close_volatility,ARK Genomic Revolution Multi-Sector_Close_change
2018-04-29,25.11,25.11,25.11,0.0,0.0,26.07,26.07,26.07,0.0,0.0,25.11,25.11,25.11,0.0,0.0,25.77,25.77,25.77,0.0,0.0
2018-05-06,26.99,26.99,26.99,0.0,0.0,27.79,27.79,27.79,0.0,0.0,26.99,26.99,26.99,0.0,0.0,27.75,27.75,27.75,0.0,0.0
2018-05-13,28.5,28.5,28.5,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.0,28.0,28.0,0.0,0.0,28.13,28.13,28.13,0.0,0.0
2018-05-20,29.1,29.1,29.1,0.0,0.0,29.1,29.1,29.1,0.0,0.0,28.71,28.71,28.71,0.0,0.0,28.89,28.89,28.89,0.0,0.0
2018-05-27,29.51,29.51,29.51,0.0,0.0,29.52,29.52,29.52,0.0,0.0,28.82,28.82,28.82,0.0,0.0,28.95,28.95,28.95,0.0,0.0
2018-06-03,29.74,29.74,29.74,0.0,0.0,29.87,29.87,29.87,0.0,0.0,29.49,29.49,29.49,0.0,0.0,29.72,29.72,29.72,0.0,0.0
2018-06-10,29.87,29.87,29.87,0.0,0.0,30.28,30.28,30.28,0.0,0.0,29.87,29.87,29.87,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2018-06-17,31.19,31.19,31.19,0.0,0.0,31.22,31.22,31.22,0.0,0.0,30.47,30.47,30.47,0.0,0.0,30.69,30.69,30.69,0.0,0.0
2018-06-24,29.22,29.22,29.22,0.0,0.0,29.39,29.39,29.39,0.0,0.0,29.06,29.06,29.06,0.0,0.0,29.06,29.06,29.06,0.0,0.0
2018-07-01,30.45,30.45,30.45,0.0,0.0,31.08,31.08,31.08,0.0,0.0,30.45,30.45,30.45,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2018-07-08,31.87,31.87,31.87,0.0,0.0,31.89,31.89,31.89,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.69,31.69,31.69,0.0,0.0
2018-07-15,31.4,31.4,31.4,0.0,0.0,31.47,31.47,31.47,0.0,0.0,31.1,31.1,31.1,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2018-07-22,30.49,30.49,30.49,0.0,0.0,30.49,30.49,30.49,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2018-07-29,29.65,29.65,29.65,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.29,29.29,29.29,0.0,0.0,29.32,29.32,29.32,0.0,0.0
2018-08-05,30.5,30.5,30.5,0.0,0.0,30.86,30.86,30.86,0.0,0.0,30.26,30.26,30.26,0.0,0.0,30.76,30.76,30.76,0.0,0.0
2018-08-12,31.09,31.09,31.09,0.0,0.0,31.09,31.09,31.09,0.0,0.0,30.51,30.51,30.51,0.0,0.0,30.88,30.88,30.88,0.0,0.0
2018-08-19,32.18,32.18,32.18,0.0,0.0,32.45,32.45,32.45,0.0,0.0,32.06,32.06,32.06,0.0,0.0,32.36,32.36,32.36,0.0,0.0
2018-08-26,34.23,34.23,34.23,0.0,0.0,34.67,34.67,34.67,0.0,0.0,34.15,34.15,34.15,0.0,0.0,34.45,34.45,34.45,0.0,0.0
2018-09-02,32.18,32.18,32.18,0.0,0.0,32.98,32.98,32.98,0.0,0.0,32.16,32.16,32.16,0.0,0.0,32.48,32.48,32.48,0.0,0.0
2018-09-09,33.58,33.58,33.58,0.0,0.0,33.81,33.81,33.81,0.0,0.0,33.3,33.3,33.3,0.0,0.0,33.67,33.67,33.67,0.0,0.0
2018-09-16,33.76,33.76,33.76,0.0,0.0,33.83,33.83,33.83,0.0,0.0,32.64,32.64,32.64,0.0,0.0,32.71,32.71,32.71,0.0,0.0
2018-09-23,33.46,33.46,33.46,0.0,0.0,33.7,33.7,33.7,0.0,0.0,33.35,33.35,33.35,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2018-09-30,30.59,30.59,30.59,0.0,0.0,31.12,31.12,31.12,0.0,0.0,29.65,29.65,29.65,0.0,0.0,30.3,30.3,30.3,0.0,0.0
2018-10-07,29.15,29.15,29.15,0.0,0.0,29.42,29.42,29.42,0.0,0.0,28.64,28.64,28.64,0.0,0.0,29.1,29.1,29.1,0.0,0.0
2018-10-14,29.49,29.49,29.49,0.0,0.0,29.9,29.9,29.9,0.0,0.0,28.6,28.6,28.6,0.0,0.0,28.64,28.64,28.64,0.0,0.0
2018-10-21,26.18,26.18,26.18,0.0,0.0,27.0,27.0,27.0,0.0,0.0,25.98,25.98,25.98,0.0,0.0,26.6,26.6,26.6,0.0,0.0
2018-10-28,29.79,29.79,29.79,0.0,0.0,30.2,30.2,30.2,0.0,0.0,29.34,29.34,29.34,0.0,0.0,30.0,30.0,30.0,0.0,0.0
2018-11-04,30.05,30.05,30.05,0.0,0.0,30.34,30.34,30.34,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.87,29.87,29.87,0.0,0.0
2018-11-11,28.86,28.86,28.86,0.0,0.0,29.25,29.25,29.25,0.0,0.0,28.48,28.48,28.48,0.0,0.0,29.14,29.14,29.14,0.0,0.0
2018-11-18,27.91,27.91,27.91,0.0,0.0,28.84,28.84,28.84,0.0,0.0,27.56,27.56,27.56,0.0,0.0,28.32,28.32,28.32,0.0,0.0
2018-11-25,29.78,29.78,29.78,0.0,0.0,29.79,29.79,29.79,0.0,0.0,29.28,29.28,29.28,0.0,0.0,29.79,29.79,29.79,0.0,0.0
2018-12-02,28.87,28.87,28.87,0.0,0.0,29.08,29.08,29.08,0.0,0.0,27.74,27.74,27.74,0.0,0.0,27.9,27.9,27.9,0.0,0.0
2018-12-09,27.48,27.48,27.48,0.0,0.0,27.96,27.96,27.96,0.0,0.0,27.1,27.1,27.1,0.0,0.0,27.25,27.25,27.25,0.0,0.0
2018-12-16,24.28,24.28,24.28,0.0,0.0,24.28,24.28,24.28,0.0,0.0,22.33,22.33,22.33,0.0,0.0,22.36,22.36,22.36,0.0,0.0
2018-12-23,23.26,23.26,23.26,0.0,0.0,23.8,23.8,23.8,0.0,0.0,22.98,22.98,22.98,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2018-12-30,24.6,24.6,24.6,0.0,0.0,25.84,25.84,25.84,0.0,0.0,24.6,24.6,24.6,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-01-06,27.98,27.98,27.98,0.0,0.0,28.19,28.19,28.19,0.0,0.0,27.68,27.68,27.68,0.0,0.0,28.08,28.08,28.08,0.0,0.0
2019-01-13,28.89,28.89,28.89,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.32,28.32,28.32,0.0,0.0,28.83,28.83,28.83,0.0,0.0
2019-01-20,27.95,27.95,27.95,0.0,0.0,28.22,28.22,28.22,0.0,0.0,27.5,27.5,27.5,0.0,0.0,28.19,28.19,28.19,0.0,0.0
2019-01-27,28.22,28.22,28.22,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.05,28.05,28.05,0.0,0.0,28.26,28.26,28.26,0.0,0.0
2019-02-03,27.29,27.29,27.29,0.0,0.0,27.89,27.89,27.89,0.0,0.0,27.29,27.29,27.29,0.0,0.0,27.78,27.78,27.78,0.0,0.0
2019-02-10,28.91,28.91,28.91,0.0,0.0,29.11,29.11,29.11,0.0,0.0,28.62,28.62,28.62,0.0,0.0,29.01,29.01,29.01,0.0,0.0
2019-02-17,29.05,29.05,29.05,0.0,0.0,29.52,29.52,29.52,0.0,0.0,29.05,29.05,29.05,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-02-24,31.0,31.0,31.0,0.0,0.0,32.13,32.13,32.13,0.0,0.0,30.94,30.94,30.94,0.0,0.0,32.08,32.08,32.08,0.0,0.0
2019-03-03,29.9,29.9,29.9,0.0,0.0,30.64,30.64,30.64,0.0,0.0,29.67,29.67,29.67,0.0,0.0,30.58,30.58,30.58,0.0,0.0
2019-03-10,32.36,32.36,32.36,0.0,0.0,32.94,32.94,32.94,0.0,0.0,32.24,32.24,32.24,0.0,0.0,32.79,32.79,32.79,0.0,0.0
2019-03-17,33.38,33.38,33.38,0.0,0.0,33.58,33.58,33.58,0.0,0.0,31.98,31.98,31.98,0.0,0.0,31.99,31.99,31.99,0.0,0.0
2019-03-24,32.67,32.67,32.67,0.0,0.0,32.88,32.88,32.88,0.0,0.0,32.43,32.43,32.43,0.0,0.0,32.88,32.88,32.88,0.0,0.0
2019-03-31,33.99,33.99,33.99,0.0,0.0,34.55,34.55,34.55,0.0,0.0,33.84,33.84,33.84,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-04-07,34.42,34.42,34.42,0.0,0.0,34.44,34.44,34.44,0.0,0.0,33.9,33.9,33.9,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2019-04-14,32.1,32.1,32.1,0.0,0.0,32.36,32.36,32.36,0.0,0.0,31.3,31.3,31.3,0.0,0.0,32.12,32.12,32.12,0.0,0.0
2019-04-21,33.03,33.03,33.03,0.0,0.0,33.44,33.44,33.44,0.0,0.0,32.68,32.68,32.68,0.0,0.0,33.43,33.43,33.43,0.0,0.0
2019-04-28,32.75,32.75,32.75,0.0,0.0,33.41,33.41,33.41,0.0,0.0,32.72,32.72,32.72,0.0,0.0,33.41,33.41,33.41,0.0,0.0
2019-05-05,31.64,31.64,31.64,0.0,0.0,32.13,32.13,32.13,0.0,0.0,31.05,31.05,31.05,0.0,0.0,32.02,32.02,32.02,0.0,0.0
2019-05-12,31.43,31.43,31.43,0.0,0.0,31.57,31.57,31.57,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.04,31.04,31.04,0.0,0.0
2019-05-19,30.51,30.51,30.51,0.0,0.0,30.76,30.76,30.76,0.0,0.0,30.32,30.32,30.32,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2019-05-26,29.75,29.75,29.75,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.07,29.07,29.07,0.0,0.0,29.12,29.12,29.12,0.0,0.0
2019-06-02,29.8,29.8,29.8,0.0,0.0,30.78,30.78,30.78,0.0,0.0,29.8,29.8,29.8,0.0,0.0,30.68,30.68,30.68,0.0,0.0
2019-06-09,30.83,30.83,30.83,0.0,0.0,30.83,30.83,30.83,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-06-16,32.4,32.4,32.4,0.0,0.0,32.75,32.75,32.75,0.0,0.0,31.74,31.74,31.74,0.0,0.0,32.65,32.65,32.65,0.0,0.0
2019-06-23,33.13,33.13,33.13,0.0,0.0,34.62,34.62,34.62,0.0,0.0,33.12,33.12,33.12,0.0,0.0,34.47,34.47,34.47,0.0,0.0
2019-06-30,34.42,34.42,34.42,0.0,0.0,34.6,34.6,34.6,0.0,0.0,34.21,34.21,34.21,0.0,0.0,34.39,34.39,34.39,0.0,0.0
2019-07-07,33.73,33.73,33.73,0.0,0.0,33.93,33.93,33.93,0.0,0.0,33.45,33.45,33.45,0.0,0.0,33.64,33.64,33.64,0.0,0.0
2019-07-14,34.23,34.23,34.23,0.0,0.0,34.24,34.24,34.24,0.0,0.0,33.79,33.79,33.79,0.0,0.0,33.82,33.82,33.82,0.0,0.0
2019-07-21,33.85,33.85,33.85,0.0,0.0,34.7,34.7,34.7,0.0,0.0,33.85,33.85,33.85,0.0,0.0,34.7,34.7,34.7,0.0,0.0
2019-07-28,34.26,34.26,34.26,0.0,0.0,34.26,34.26,34.26,0.0,0.0,33.0,33.0,33.0,0.0,0.0,33.24,33.24,33.24,0.0,0.0
2019-08-04,33.01,33.01,33.01,0.0,0.0,33.15,33.15,33.15,0.0,0.0,32.31,32.31,32.31,0.0,0.0,32.75,32.75,32.75,0.0,0.0
2019-08-11,31.46,31.46,31.46,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.43,31.43,31.43,0.0,0.0,32.38,32.38,32.38,0.0,0.0
2019-08-18,32.12,32.12,32.12,0.0,0.0,32.46,32.46,32.46,0.0,0.0,31.08,31.08,31.08,0.0,0.0,31.17,31.17,31.17,0.0,0.0
2019-08-25,31.78,31.78,31.78,0.0,0.0,31.78,31.78,31.78,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2019-09-01,30.7,30.7,30.7,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.56,30.56,30.56,0.0,0.0
2019-09-08,31.89,31.89,31.89,0.0,0.0,32.15,32.15,32.15,0.0,0.0,31.73,31.73,31.73,0.0,0.0,31.83,31.83,31.83,0.0,0.0
2019-09-15,31.95,31.95,31.95,0.0,0.0,32.41,32.41,32.41,0.0,0.0,31.95,31.95,31.95,0.0,0.0,32.35,32.35,32.35,0.0,0.0
2019-09-22,29.78,29.78,29.78,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.19,29.19,29.19,0.0,0.0,29.35,29.35,29.35,0.0,0.0
2019-09-29,28.72,28.72,28.72,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.47,28.47,28.47,0.0,0.0,29.09,29.09,29.09,0.0,0.0
2019-10-06,28.72,28.72,28.72,0.0,0.0,29.13,29.13,29.13,0.0,0.0,28.56,28.56,28.56,0.0,0.0,28.56,28.56,28.56,0.0,0.0
2019-10-13,28.95,28.95,28.95,0.0,0.0,29.06,29.06,29.06,0.0,0.0,28.12,28.12,28.12,0.0,0.0,28.42,28.42,28.42,0.0,0.0
2019-10-20,28.3,28.3,28.3,0.0,0.0,28.62,28.62,28.62,0.0,0.0,28.01,28.01,28.01,0.0,0.0,28.55,28.55,28.55,0.0,0.0
2019-10-27,30.24,30.24,30.24,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.08,30.08,30.08,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-11-03,29.91,29.91,29.91,0.0,0.0,30.7,30.7,30.7,0.0,0.0,29.9,29.9,29.9,0.0,0.0,30.7,30.7,30.7,0.0,0.0
2019-11-10,31.45,31.45,31.45,0.0,0.0,31.85,31.85,31.85,0.0,0.0,31.32,31.32,31.32,0.0,0.0,31.71,31.71,31.71,0.0,0.0
2019-11-17,32.48,32.48,32.48,0.0,0.0,32.79,32.79,32.79,0.0,0.0,32.39,32.39,32.39,0.0,0.0,32.73,32.73,32.73,0.0,0.0
2019-11-24,34.65,34.65,34.65,0.0,0.0,35.0,35.0,35.0,0.0,0.0,34.5,34.5,34.5,0.0,0.0,34.92,34.92,34.92,0.0,0.0
2019-12-01,34.3,34.3,34.3,0.0,0.0,34.62,34.62,34.62,0.0,0.0,34.08,34.08,34.08,0.0,0.0,34.59,34.59,34.59,0.0,0.0
2019-12-08,34.7,34.7,34.7,0.0,0.0,34.84,34.84,34.84,0.0,0.0,34.25,34.25,34.25,0.0,0.0,34.54,34.54,34.54,0.0,0.0
2019-12-15,35.74,35.74,35.74,0.0,0.0,35.89,35.89,35.89,0.0,0.0,35.45,35.45,35.45,0.0,0.0,35.7,35.7,35.7,0.0,0.0
2019-12-22,35.2,35.2,35.2,0.0,0.0,35.22,35.22,35.22,0.0,0.0,34.35,34.35,34.35,0.0,0.0,34.43,34.43,34.43,0.0,0.0
2019-12-29,32.73,32.73,32.73,0.0,0.0,33.09,33.09,33.09,0.0,0.0,32.58,32.58,32.58,0.0,0.0,32.68,32.68,32.68,0.0,0.0
