Date,ITRI_Open_average,ITRI_Open_max,ITRI_Open_min,ITRI_Open_volatility,ITRI_Open_change,ITRI_High_average,ITRI_High_max,ITRI_High_min,ITRI_High_volatility,ITRI_High_change,ITRI_Low_average,ITRI_Low_max,ITRI_Low_min,ITRI_Low_volatility,ITRI_Low_change,ITRI_Close_average,ITRI_Close_max,ITRI_Close_min,ITRI_Close_volatility,ITRI_Close_change,ITRI_Volume_average,ITRI_Volume_max,ITRI_Volume_min,ITRI_Volume_volatility,ITRI_Volume_change
2018-01-14,74.03999999999999,75.35,72.3,3.049999999999997,3.049999999999997,74.67,75.55,73.8,1.75,1.75,73.414,74.1,72.3,1.7999999999999972,1.4000000000000057,74.15,74.8,73.5,1.2999999999999972,0.5999999999999943,239933,316290,153362,162928,-55674
2018-01-21,74.66,75.4,74.25,1.1500000000000057,0.5,75.066,75.4,74.6,0.8000000000000114,0.7000000000000028,74.03,74.55,73.45,1.0999999999999943,0.5500000000000114,74.51,74.95,73.9,1.0499999999999972,0.5499999999999972,345412,653316,136352,516964,196103
2018-01-28,72.33,74.25,70.5,3.75,-3.25,72.68599999999999,74.6,70.95,3.6499999999999915,-3.1299999999999955,71.074,73.15,68.12,5.030000000000001,-5.030000000000001,71.334,73.75,68.12,5.6299999999999955,-5.6299999999999955,278518,411719,223763,187956,-28895
2018-02-04,67.28,68.45,66.15,2.299999999999997,-0.9499999999999886,68.22,68.95,67.35,1.6000000000000085,-1.5500000000000114,65.832,67.9,63.9,4.000000000000007,-0.8599999999999994,67.07000000000001,68.5,65.65,2.8499999999999943,-1.5,223146,271566,197040,74526,-61363
2018-02-11,67.475,68.65,66.45,2.200000000000003,2.200000000000003,68.35499999999999,69.47,67.05,2.4200000000000017,2.4200000000000017,67.0375,68.5,65.85,2.6500000000000057,2.200000000000003,68.0375,68.85,66.95,1.8999999999999915,1.8999999999999915,149914,192753,90975,101778,45031
2018-02-18,68.98,69.5,68.3,1.2000000000000028,0.6999999999999886,69.91,70.5,69.4,1.0999999999999943,1.0999999999999943,68.57000000000001,69.0,68.25,0.75,0.20000000000000284,69.35,70.4,68.5,1.9000000000000057,1.9000000000000057,197472,258209,111150,147059,33008
2018-02-25,72.52,74.25,70.35,3.9000000000000057,3.1500000000000057,74.1,75.55,72.0,3.549999999999997,1.6000000000000085,71.242,72.65,69.9,2.75,1.75,72.57,74.5,70.0,4.5,2.450000000000003,386474,494797,303739,191058,-85550
2018-03-04,73.9,75.55,72.55,3.0,2.049999999999997,74.64999999999999,76.35,73.55,2.799999999999997,2.799999999999997,73.05,74.4,72.1,2.3000000000000114,2.3000000000000114,74.32,75.95,73.1,2.8500000000000085,2.8500000000000085,250125,351925,178905,173020,133691
2018-03-11,75.84,76.95,74.55,2.4000000000000057,-0.7000000000000028,76.434,77.4,75.42,1.980000000000004,-1.6000000000000085,74.59,76.2,72.75,3.450000000000003,-3.450000000000003,75.08,76.5,72.95,3.549999999999997,-3.549999999999997,335927,550291,247857,302434,26885
2018-03-18,72.19,73.0,71.25,1.75,-1.75,72.706,73.53,71.75,1.7800000000000011,-1.4500000000000028,71.37,72.6,70.15,2.4499999999999886,-2.200000000000003,71.704,73.0,70.17,2.8299999999999983,-1.6499999999999915,239632,326979,171244,155735,28587
2018-03-25,70.5375,71.4,69.85,1.5500000000000114,-0.6000000000000085,71.275,72.2,70.65,1.5499999999999972,-0.6500000000000057,68.91499999999999,70.1,67.35,2.75,-2.200000000000003,69.825,71.55,68.25,3.299999999999997,-1.5499999999999972,191530,243891,145288,98603,78003
2018-04-01,69.3,70.55,68.45,2.0999999999999943,-0.3499999999999943,70.17999999999999,71.05,69.3,1.75,-0.7000000000000028,68.47,69.85,67.65,2.1999999999999886,-0.4000000000000057,69.33,70.05,68.15,1.8999999999999915,-1.5,165812,225578,97548,128030,-128030
2018-04-08,69.78999999999999,70.2,69.3,0.9000000000000057,0.7999999999999972,70.408,70.85,70.14,0.7099999999999937,0.6999999999999886,69.35600000000001,69.9,68.88,1.0200000000000102,0.7000000000000028,69.86,70.25,69.55,0.7000000000000028,0.7000000000000028,174282,239586,138696,100890,-52599
2018-04-15,70.37,71.4,69.2,2.200000000000003,-1.2999999999999972,71.03999999999999,72.0,69.35,2.6500000000000057,-2.450000000000003,69.24,70.8,67.75,3.049999999999997,-2.049999999999997,70.02,71.6,68.35,3.25,-3.1000000000000085,214026,331213,144828,186385,-5367
2018-04-22,66.68,68.5,65.75,2.75,-2.75,67.61800000000001,69.2,66.2,3.0,-3.0,65.57000000000001,66.45,64.9,1.5499999999999972,-1.0499999999999972,66.0,67.05,65.4,1.6499999999999915,-1.6499999999999915,209410,291760,107167,184593,-115666
2018-04-29,65.1,65.35,64.85,0.5,0.09999999999999432,65.81,66.65,65.4,1.25,1.2000000000000028,64.54,65.0,64.05,0.9500000000000028,0.75,65.34,66.35,64.85,1.5,0.8999999999999915,232905,340463,159042,181421,44158
2018-05-06,67.13000000000001,67.65,66.5,1.1500000000000057,0.15000000000000568,67.75,68.0,67.6,0.4000000000000057,0.05000000000001137,66.42999999999999,67.2,65.6,1.6000000000000085,-0.14999999999999147,67.16,67.8,66.25,1.5499999999999972,-0.19999999999998863,288905,460052,208471,251581,-63527
2018-05-13,60.31,63.0,58.4,4.600000000000001,-4.049999999999997,61.082,64.7,58.75,5.950000000000003,-4.32,58.932,60.0,57.96,2.039999999999999,-1.0499999999999972,59.634,62.12,58.15,3.969999999999999,-2.269999999999996,583815,1045066,336660,708406,-506956
2018-05-20,59.475,59.95,58.95,1.0,-0.45000000000000284,60.1375,60.4,59.9,0.5,-0.45000000000000284,58.8375,59.05,58.65,0.3999999999999986,-0.14999999999999858,59.2,59.45,58.9,0.5500000000000043,0.14999999999999858,373412,410120,312144,97976,90266
2018-05-27,57.88,58.75,57.1,1.6499999999999986,-1.6499999999999986,58.45,58.85,58.15,0.7000000000000028,-0.7000000000000028,57.104,57.65,56.7,0.9499999999999957,-0.21999999999999886,57.57,58.2,56.95,1.25,0.5,302920,396702,193330,203372,-19679
2018-06-03,58.98,59.85,58.0,1.8500000000000014,0.8999999999999986,59.48,59.9,58.95,0.9499999999999957,0.5499999999999972,58.394,58.9,57.77,1.1299999999999955,0.7299999999999969,58.97,59.85,58.6,1.25,-0.25,292109,364150,252394,111756,91761
2018-06-10,58.45,58.85,58.0,0.8500000000000014,-0.25,59.32,61.1,58.35,2.75,1.9500000000000028,57.768,58.05,57.24,0.8099999999999952,0.0,58.57,60.2,57.9,2.3000000000000043,1.9500000000000028,410539,635347,238349,396998,220275
2018-06-17,59.7,60.75,58.9,1.8500000000000014,-0.5500000000000043,60.35,61.1,59.2,1.8999999999999986,-0.5499999999999972,58.620000000000005,59.7,57.45,2.25,-0.6499999999999986,59.46,60.6,58.55,2.0500000000000043,0.15000000000000568,319707,387853,208567,179286,179286
2018-06-24,59.3,59.85,58.75,1.1000000000000014,0.5499999999999972,60.46,61.0,59.85,1.1499999999999986,0.7999999999999972,58.93,59.6,58.25,1.3500000000000014,0.9500000000000028,59.82,60.6,59.05,1.5500000000000043,0.8999999999999986,292468,553521,211018,342503,305238
2018-07-01,61.225,61.9,60.65,1.25,0.44999999999999574,61.8,62.15,61.1,1.0499999999999972,1.0499999999999972,60.7525,61.25,60.25,1.0,1.0,61.4375,61.95,60.6,1.3500000000000014,1.3500000000000014,141227,205286,63023,142263,76935
2018-07-08,61.41,62.1,60.9,1.2000000000000028,-1.2000000000000028,61.82,62.25,60.95,1.2999999999999972,-1.25,60.61,60.95,59.85,1.1000000000000014,-0.9499999999999957,61.02,61.6,60.15,1.4500000000000028,-1.0,222927,304945,156083,148862,-10905
2018-07-15,60.1,61.0,59.55,1.4500000000000028,1.1499999999999986,60.73,61.5,59.8,1.7000000000000028,1.25,59.696,60.23,59.2,1.029999999999994,0.8000000000000043,60.410000000000004,61.35,59.5,1.8500000000000014,1.6000000000000014,216187,304942,107016,197926,-109591
