Date,IVAC_Open_average,IVAC_Open_max,IVAC_Open_min,IVAC_Open_volatility,IVAC_Open_change,IVAC_High_average,IVAC_High_max,IVAC_High_min,IVAC_High_volatility,IVAC_High_change,IVAC_Low_average,IVAC_Low_max,IVAC_Low_min,IVAC_Low_volatility,IVAC_Low_change,IVAC_Close_average,IVAC_Close_max,IVAC_Close_min,IVAC_Close_volatility,IVAC_Close_change,IVAC_Volume_average,IVAC_Volume_max,IVAC_Volume_min,IVAC_Volume_volatility,IVAC_Volume_change
2018-03-25,6.575,6.95,6.15,0.7999999999999998,0.5,6.85,7.15,6.55,0.6000000000000005,0.40000000000000036,6.2825,6.68,6.1,0.5800000000000001,0.10000000000000053,6.5875,6.9,6.1,0.8000000000000007,0.5500000000000007,230732,326934,165034,161900,-19255
2018-04-01,6.55,6.7,6.35,0.35000000000000053,-0.3000000000000007,6.624,6.7,6.47,0.23000000000000043,-0.10000000000000053,6.34,6.45,6.25,0.20000000000000018,-0.15000000000000036,6.466,6.68,6.3,0.3799999999999999,-0.3799999999999999,137620,181472,93336,88136,84880
2018-04-08,6.43,6.5,6.35,0.15000000000000036,-0.05000000000000071,6.49,6.6,6.4,0.1999999999999993,-0.04999999999999982,6.356,6.45,6.3,0.15000000000000036,-0.04999999999999982,6.426,6.5,6.35,0.15000000000000036,-0.07000000000000028,73782,110272,53295,56977,29233
2018-04-15,6.3,6.4,6.15,0.25,-0.15000000000000036,6.38,6.5,6.3,0.20000000000000018,-0.20000000000000018,6.1499999999999995,6.3,5.95,0.34999999999999964,-0.34999999999999964,6.2299999999999995,6.3,6.1,0.20000000000000018,-0.20000000000000018,244206,785912,91167,694745,666900
2018-04-22,6.24,6.4,6.1,0.3000000000000007,0.25,6.57,6.7,6.45,0.25,0.20000000000000018,6.176,6.38,6.0,0.3799999999999999,0.28000000000000025,6.32,6.55,6.15,0.39999999999999947,0.39999999999999947,182376,281358,102713,178645,176508
2018-04-29,4.77,4.95,4.6,0.35000000000000053,-0.25,4.878,5.09,4.8,0.29000000000000004,-0.2400000000000002,4.592,4.65,4.51,0.14000000000000057,0.0,4.726,4.8,4.6,0.20000000000000018,-0.03000000000000025,541455,1284259,223203,1061056,-1061056
2018-05-06,4.82,4.9,4.75,0.15000000000000036,0.04999999999999982,4.92,5.05,4.85,0.20000000000000018,-0.05000000000000071,4.726,4.78,4.65,0.1299999999999999,-0.09999999999999964,4.78,4.9,4.65,0.25,-0.09999999999999964,295324,413157,200243,212914,212914
2018-05-13,4.71,4.8,4.65,0.14999999999999947,0.14999999999999947,4.85,5.0,4.8,0.20000000000000018,0.20000000000000018,4.666,4.7,4.6,0.10000000000000053,0.10000000000000053,4.73,4.8,4.7,0.09999999999999964,0.04999999999999982,190580,261855,112406,149449,-70347
2018-05-20,4.7375,4.8,4.7,0.09999999999999964,0.04999999999999982,4.875,4.95,4.8,0.15000000000000036,0.15000000000000036,4.6875,4.75,4.6,0.15000000000000036,0.04999999999999982,4.8,4.85,4.7,0.14999999999999947,0.14999999999999947,216022,302940,129766,173174,173174
2018-05-27,4.84,5.1,4.65,0.4499999999999993,-0.1999999999999993,4.97,5.15,4.8,0.35000000000000053,-0.35000000000000053,4.71,4.8,4.65,0.14999999999999947,-0.09999999999999964,4.8100000000000005,5.05,4.7,0.34999999999999964,-0.34999999999999964,294846,591316,168091,423225,-423225
2018-06-03,4.77,4.85,4.65,0.1999999999999993,-0.04999999999999982,4.888,4.95,4.85,0.10000000000000053,-0.05000000000000071,4.7,4.8,4.65,0.14999999999999947,0.0,4.81,4.85,4.7,0.14999999999999947,-0.04999999999999982,157682,206420,85381,121039,11335
2018-06-10,4.72,4.85,4.65,0.1999999999999993,-0.14999999999999947,4.788,4.9,4.74,0.16000000000000014,-0.15000000000000036,4.626,4.65,4.6,0.05000000000000071,-0.05000000000000071,4.696,4.7,4.68,0.020000000000000462,0.0,164746,263365,89586,173779,-33928
2018-06-17,4.87,4.95,4.7,0.25,0.20000000000000018,5.01,5.1,4.9,0.1999999999999993,0.1999999999999993,4.792,4.9,4.61,0.29000000000000004,0.23999999999999932,4.884,4.97,4.8,0.16999999999999993,0.04999999999999982,647507,2140239,176543,1963696,60581
2018-06-24,4.87,4.95,4.85,0.10000000000000053,0.0,4.92,5.0,4.85,0.15000000000000036,-0.09999999999999964,4.79,4.8,4.75,0.04999999999999982,0.0,4.859999999999999,4.95,4.8,0.15000000000000036,-0.10000000000000053,176474,228027,124199,103828,19712
2018-07-01,4.825,4.9,4.75,0.15000000000000036,0.04999999999999982,4.9125,5.0,4.8,0.20000000000000018,0.20000000000000018,4.7875,4.85,4.7,0.14999999999999947,0.14999999999999947,4.8375,4.95,4.7,0.25,0.25,153208,237147,112609,124538,88960
2018-07-08,4.87,4.9,4.85,0.05000000000000071,-0.05000000000000071,4.94,5.05,4.9,0.14999999999999947,-0.14999999999999947,4.796,4.9,4.75,0.15000000000000036,-0.1200000000000001,4.85,4.9,4.8,0.10000000000000053,-0.05000000000000071,98993,114574,78326,36248,-28928
2018-07-15,4.92,5.0,4.85,0.15000000000000036,0.15000000000000036,5.016,5.08,5.0,0.08000000000000007,0.0,4.844,4.9,4.75,0.15000000000000036,-0.07000000000000028,4.93,4.97,4.88,0.08999999999999986,-0.08999999999999986,120981,195146,52599,142547,43438
2018-07-22,4.7059999999999995,4.85,4.6,0.25,-0.25,4.766,4.93,4.65,0.27999999999999936,-0.27999999999999936,4.609999999999999,4.75,4.5,0.25,-0.25,4.63,4.75,4.5,0.25,-0.25,203607,506121,96351,409770,355044
2018-07-29,4.78,5.05,4.6,0.4500000000000002,-0.25,4.9,5.05,4.7,0.34999999999999964,-0.20000000000000018,4.656,4.75,4.6,0.15000000000000036,0.07000000000000028,4.74,4.85,4.65,0.1999999999999993,0.04999999999999982,199541,416600,93707,322893,-254968
2018-08-05,4.73,4.8,4.65,0.14999999999999947,0.0,4.82,4.9,4.75,0.15000000000000036,0.05000000000000071,4.696,4.75,4.65,0.09999999999999964,-0.07000000000000028,4.75,4.9,4.7,0.20000000000000018,0.15000000000000036,58469,104447,26665,77782,-34261
2018-08-12,4.9,5.1,4.8,0.2999999999999998,0.1999999999999993,5.03,5.4,4.85,0.5500000000000007,0.5,4.85,5.05,4.8,0.25,0.25,4.986,5.35,4.8,0.5499999999999998,0.5,92912,145443,27376,118067,48872
2018-08-19,5.76,6.0,5.45,0.5499999999999998,0.20000000000000018,5.97,6.1,5.85,0.25,-0.20000000000000018,5.608,5.77,5.39,0.3799999999999999,0.20999999999999996,5.776,5.95,5.63,0.3200000000000003,0.0,434320,1330653,114936,1215717,-1215717
2018-08-26,5.725,5.75,5.7,0.04999999999999982,-0.04999999999999982,5.7875,5.8,5.75,0.04999999999999982,0.0,5.65,5.7,5.6,0.10000000000000053,0.04999999999999982,5.7575,5.78,5.75,0.03000000000000025,0.03000000000000025,90429,116025,71815,44210,2269
2018-09-02,5.8,6.05,5.55,0.5,-0.25,5.866,6.1,5.55,0.5499999999999998,-0.40000000000000036,5.6000000000000005,5.9,5.25,0.6500000000000004,-0.5,5.676,6.03,5.3,0.7300000000000004,-0.6500000000000004,153155,217297,66954,150343,-97094
2018-09-09,5.25,5.3,5.2,0.09999999999999964,-0.04999999999999982,5.404,5.55,5.3,0.25,-0.019999999999999574,5.156,5.2,5.1,0.10000000000000053,-0.05000000000000071,5.21,5.3,5.15,0.14999999999999947,-0.09999999999999964,90696,139365,59609,79756,-79756
2018-09-16,5.07,5.15,5.0,0.15000000000000036,0.0,5.19,5.25,5.15,0.09999999999999964,-0.04999999999999982,5.02,5.1,5.0,0.09999999999999964,0.0,5.09,5.15,5.0,0.15000000000000036,0.15000000000000036,56182,80768,38294,42474,-33583
2018-09-23,5.186,5.25,5.1,0.15000000000000036,0.13000000000000078,5.278,5.35,5.25,0.09999999999999964,0.040000000000000036,5.112,5.15,5.07,0.08000000000000007,0.019999999999999574,5.184,5.2,5.15,0.04999999999999982,-0.03000000000000025,45144,71641,30666,40975,27145
2018-09-30,5.114,5.18,4.96,0.21999999999999975,-0.17999999999999972,5.156,5.22,5.01,0.20999999999999996,-0.20999999999999996,4.968,5.11,4.7,0.41000000000000014,-0.41000000000000014,5.04,5.2,4.71,0.4900000000000002,-0.4900000000000002,80555,94156,60370,33786,4324
2018-10-07,4.662,4.79,4.5,0.29000000000000004,0.08999999999999986,4.768,4.86,4.59,0.27000000000000046,0.0,4.576,4.66,4.48,0.17999999999999972,-0.03000000000000025,4.67,4.8,4.52,0.28000000000000025,0.08000000000000007,85865,143493,61298,82195,7023
2018-10-14,4.585999999999999,4.79,4.5,0.29000000000000004,-0.29000000000000004,4.6499999999999995,4.88,4.53,0.34999999999999964,-0.34999999999999964,4.444,4.51,4.33,0.17999999999999972,-0.10999999999999943,4.532,4.6,4.49,0.10999999999999943,-0.05999999999999961,142638,203878,57122,146756,-114727
2018-10-21,4.4,4.48,4.31,0.17000000000000082,-0.08000000000000007,4.474,4.5,4.45,0.04999999999999982,-0.03000000000000025,4.272,4.36,4.21,0.15000000000000036,-0.15000000000000036,4.36,4.45,4.26,0.1900000000000004,-0.1900000000000004,63210,117309,42126,75183,75183
2018-10-28,4.768,4.96,4.45,0.5099999999999998,0.5099999999999998,4.992,5.11,4.83,0.28000000000000025,0.2699999999999996,4.71,4.93,4.33,0.5999999999999996,0.5999999999999996,4.876,5.01,4.7,0.3099999999999996,0.2599999999999998,76378,133974,34466,99508,-99508
2018-11-04,4.98,5.03,4.93,0.10000000000000053,-0.010000000000000675,5.046,5.13,4.94,0.1899999999999995,-0.14999999999999947,4.856,4.95,4.68,0.27000000000000046,-0.2600000000000007,4.934,5.09,4.73,0.35999999999999943,-0.2699999999999996,47696,61187,26730,34457,21610
2018-11-11,4.758,4.84,4.7,0.13999999999999968,0.08999999999999986,4.838,4.89,4.79,0.09999999999999964,0.0600000000000005,4.712,4.77,4.67,0.09999999999999964,0.09999999999999964,4.7940000000000005,4.88,4.69,0.1899999999999995,0.13999999999999968,21631,53936,8970,44966,-44966
2018-11-18,4.7925,4.82,4.76,0.0600000000000005,0.0600000000000005,4.855,4.9,4.82,0.08000000000000007,0.05000000000000071,4.7725,4.82,4.74,0.08000000000000007,0.08000000000000007,4.8175,4.87,4.8,0.07000000000000028,0.07000000000000028,17161,20994,12373,8621,6444
2018-11-25,4.77,4.8,4.76,0.040000000000000036,-0.040000000000000036,4.81,4.85,4.76,0.08999999999999986,-0.08999999999999986,4.7059999999999995,4.76,4.55,0.20999999999999996,-0.20000000000000018,4.764,4.8,4.72,0.08000000000000007,-0.0600000000000005,75358,144050,14957,129093,70925
2018-12-02,4.6075,4.72,4.55,0.16999999999999993,-0.1200000000000001,4.68,4.8,4.62,0.17999999999999972,-0.17999999999999972,4.5175,4.56,4.47,0.08999999999999986,-0.05999999999999961,4.59,4.63,4.52,0.11000000000000032,-0.10000000000000053,81790,150323,34406,115917,-96462
2018-12-09,4.582,4.69,4.49,0.20000000000000018,-0.0699999999999994,4.692,4.76,4.56,0.20000000000000018,0.1900000000000004,4.4799999999999995,4.65,4.35,0.3000000000000007,0.11000000000000032,4.634,4.7,4.5,0.20000000000000018,0.20000000000000018,69628,121997,32286,89711,-68418
2018-12-16,4.734,5.0,4.57,0.4299999999999997,-0.040000000000000036,4.85,5.14,4.65,0.4899999999999993,0.23000000000000043,4.604,4.71,4.46,0.25,0.09999999999999964,4.68,4.87,4.55,0.3200000000000003,0.20999999999999996,81420,193029,38716,154313,32256
2018-12-23,5.0025,5.11,4.84,0.27000000000000046,0.27000000000000046,5.1825,5.33,5.09,0.2400000000000002,0.17999999999999972,4.984999999999999,5.07,4.84,0.23000000000000043,0.23000000000000043,5.115,5.23,5.05,0.1800000000000006,0.16000000000000014,81764,149666,47897,101769,-80835
2018-12-30,5.35,5.41,5.23,0.17999999999999972,0.17999999999999972,5.3950000000000005,5.45,5.36,0.08999999999999986,0.08999999999999986,5.25,5.33,5.18,0.15000000000000036,-0.05000000000000071,5.3425,5.4,5.27,0.13000000000000078,-0.09000000000000075,41843,59518,29137,30381,17020
2019-01-06,5.272,5.33,5.2,0.1299999999999999,0.019999999999999574,5.376,5.45,5.26,0.1900000000000004,0.07000000000000028,5.232,5.28,5.18,0.10000000000000053,-0.03000000000000025,5.284,5.37,5.2,0.16999999999999993,-0.07000000000000028,63738,115969,25843,90126,39540
2019-01-13,5.29,5.38,5.22,0.16000000000000014,0.05999999999999961,5.3525,5.38,5.33,0.04999999999999982,-0.040000000000000036,5.215,5.29,5.11,0.17999999999999972,0.08000000000000007,5.295,5.32,5.27,0.05000000000000071,0.03000000000000025,43274,52855,29926,22929,-448
2019-01-20,5.344,5.42,5.29,0.1299999999999999,0.05999999999999961,5.416,5.5,5.36,0.13999999999999968,0.04999999999999982,5.27,5.35,5.17,0.17999999999999972,0.08000000000000007,5.344,5.46,5.3,0.16000000000000014,0.0600000000000005,121063,234246,53895,180351,67624
2019-01-27,5.414000000000001,5.5,5.36,0.13999999999999968,0.040000000000000036,5.542,5.91,5.41,0.5,0.03000000000000025,5.282,5.35,5.19,0.15999999999999925,0.15999999999999925,5.404,5.56,5.3,0.2599999999999998,0.0600000000000005,148520,257263,85623,171640,61998
2019-02-03,5.414,5.46,5.36,0.09999999999999964,-0.019999999999999574,5.494,5.65,5.39,0.2600000000000007,-0.0600000000000005,5.362,5.43,5.31,0.1200000000000001,-0.03000000000000025,5.422,5.5,5.36,0.13999999999999968,-0.05999999999999961,88387,123536,46164,77372,28374
2019-02-10,5.3575,5.38,5.33,0.04999999999999982,0.009999999999999787,5.4225,5.49,5.38,0.11000000000000032,0.08000000000000007,5.33,5.34,5.32,0.019999999999999574,0.009999999999999787,5.39,5.48,5.35,0.13000000000000078,0.10000000000000053,102481,153856,72023,81833,75628
2019-02-17,6.03,6.25,5.47,0.7800000000000002,0.7800000000000002,6.2459999999999996,6.35,6.09,0.2599999999999998,0.2599999999999998,6.002,6.21,5.47,0.7400000000000002,0.7400000000000002,6.212,6.3,6.08,0.21999999999999975,0.21999999999999975,120907,256691,64588,192103,-187998
2019-02-24,6.362,6.42,6.25,0.16999999999999993,0.13999999999999968,6.47,6.5,6.41,0.08999999999999986,-0.04999999999999982,6.28,6.3,6.25,0.04999999999999982,0.04999999999999982,6.384,6.44,6.31,0.13000000000000078,-0.03000000000000025,47890,71002,27259,43743,-181
2019-03-03,6.4,6.51,6.36,0.14999999999999947,0.13999999999999968,6.492,6.54,6.41,0.1299999999999999,0.019999999999999574,6.318,6.39,6.22,0.16999999999999993,-0.15000000000000036,6.388,6.46,6.26,0.20000000000000018,-0.16000000000000014,68017,109429,33723,75706,27238
2019-03-10,6.14,6.26,6.04,0.21999999999999975,-0.16999999999999993,6.194,6.26,6.14,0.1200000000000001,-0.08999999999999986,6.032,6.13,5.82,0.3099999999999996,-0.040000000000000036,6.118,6.18,6.01,0.16999999999999993,-0.02999999999999936,37214,57623,23690,33933,-5615
2019-03-17,6.024,6.14,5.93,0.20999999999999996,-0.04999999999999982,6.126,6.16,6.08,0.08000000000000007,0.010000000000000675,5.906,6.0,5.76,0.2400000000000002,0.0600000000000005,6.014,6.1,5.91,0.1899999999999995,0.17999999999999972,46407,73462,27173,46289,46289
2019-03-24,6.108,6.16,6.03,0.1299999999999999,0.0600000000000005,6.164,6.25,6.1,0.15000000000000036,0.15000000000000036,6.024,6.14,5.89,0.25,0.1999999999999993,6.122,6.2,6.03,0.16999999999999993,0.16999999999999993,36517,57108,10732,46376,46376
2019-03-31,6.238,6.29,6.2,0.08999999999999986,0.0,6.31,6.38,6.2,0.17999999999999972,-0.13999999999999968,6.1659999999999995,6.22,6.02,0.20000000000000018,-0.16000000000000014,6.218,6.27,6.06,0.20999999999999996,-0.20999999999999996,27931,39670,13344,26326,-10843
2019-04-07,5.948,6.17,5.44,0.7299999999999995,-0.5699999999999994,6.03,6.25,5.52,0.7300000000000004,-0.7300000000000004,5.662,5.99,4.95,1.04,-1.04,5.6979999999999995,6.06,4.99,1.0699999999999994,-1.0699999999999994,58605,147917,14326,133591,128957
2019-04-14,4.96,5.02,4.92,0.09999999999999964,-0.05999999999999961,5.0275,5.09,4.94,0.14999999999999947,-0.019999999999999574,4.89,4.96,4.85,0.11000000000000032,0.11000000000000032,4.925,4.99,4.88,0.11000000000000032,0.08000000000000007,69388,148593,27918,120675,-120675
2019-04-21,4.854,4.98,4.76,0.22000000000000064,-0.15000000000000036,4.948,5.02,4.86,0.15999999999999925,-0.02999999999999936,4.7860000000000005,4.94,4.73,0.20999999999999996,-0.1800000000000006,4.816,4.94,4.76,0.1800000000000006,-0.1800000000000006,41600,51644,27484,24160,7807
2019-04-28,4.994,5.15,4.82,0.33000000000000007,0.3000000000000007,5.2,5.4,5.02,0.3800000000000008,0.27000000000000046,4.95,5.13,4.75,0.3799999999999999,0.33999999999999986,5.074,5.33,4.79,0.54,0.54,100927,258540,16669,241871,-195042
2019-05-05,5.25,5.36,5.15,0.20999999999999996,-0.20000000000000018,5.390000000000001,5.53,5.25,0.28000000000000025,0.16999999999999993,5.14,5.16,5.12,0.040000000000000036,-0.020000000000000462,5.282,5.5,5.17,0.33000000000000007,0.2400000000000002,90595,221847,34711,187136,159957
2019-05-12,5.642,6.0,5.49,0.5099999999999998,0.009999999999999787,5.718,6.0,5.54,0.45999999999999996,-0.11000000000000032,5.472,5.58,5.33,0.25,-0.09999999999999964,5.584,5.68,5.5,0.17999999999999972,-0.11000000000000032,67636,102361,29645,72716,-63856
2019-05-19,5.5175,5.56,5.5,0.05999999999999961,-0.05999999999999961,5.5875,5.64,5.51,0.1299999999999999,0.019999999999999574,5.37,5.49,5.21,0.28000000000000025,-0.28000000000000025,5.5225,5.54,5.5,0.040000000000000036,-0.03000000000000025,28182,52189,12926,39263,10656
2019-05-26,5.46,5.68,5.28,0.39999999999999947,0.0699999999999994,5.588,5.71,5.35,0.3600000000000003,-0.3200000000000003,5.314,5.53,5.11,0.41999999999999993,-0.16999999999999993,5.4559999999999995,5.68,5.14,0.54,-0.4800000000000004,33476,50936,12393,38543,-18141
2019-06-02,4.964,5.11,4.83,0.28000000000000025,-0.28000000000000025,5.024,5.19,4.95,0.2400000000000002,-0.2400000000000002,4.828,4.97,4.7,0.2699999999999996,-0.20000000000000018,4.878,4.97,4.77,0.20000000000000018,-0.20000000000000018,32553,59397,17250,42147,8252
2019-06-09,4.756,4.84,4.71,0.1299999999999999,-0.020000000000000462,4.834,4.89,4.78,0.10999999999999943,-0.019999999999999574,4.722,4.84,4.61,0.22999999999999954,-0.1200000000000001,4.808,4.89,4.71,0.17999999999999972,-0.03000000000000025,23233,45196,11524,33672,33576
2019-06-16,4.734,4.77,4.71,0.05999999999999961,0.0,4.76,4.79,4.74,0.04999999999999982,-0.04999999999999982,4.694,4.71,4.66,0.04999999999999982,-0.04999999999999982,4.718,4.75,4.69,0.05999999999999961,-0.04999999999999982,12632,22812,2730,20082,-12760
2019-06-23,4.774,4.9,4.66,0.2400000000000002,0.2400000000000002,4.852,4.94,4.72,0.22000000000000064,0.20999999999999996,4.714,4.8,4.65,0.14999999999999947,0.05999999999999961,4.768,4.84,4.65,0.1899999999999995,0.09999999999999964,28870,38711,21515,17196,10109
2019-06-30,4.8925,5.33,4.65,0.6799999999999997,0.5899999999999999,5.0625,5.33,4.79,0.54,0.54,4.715,4.96,4.52,0.4400000000000004,0.4400000000000004,4.89,5.22,4.56,0.6600000000000001,0.4300000000000006,51707,75210,41171,34039,-5474
2019-07-07,5.034,5.11,4.99,0.1200000000000001,0.009999999999999787,5.122,5.27,5.0,0.2699999999999996,-0.1299999999999999,4.906,4.98,4.76,0.22000000000000064,-0.1299999999999999,4.962,5.05,4.83,0.21999999999999975,-0.1200000000000001,69314,149121,28159,120962,55269
2019-07-14,4.894,5.15,4.71,0.4400000000000004,0.16000000000000014,4.928,5.15,4.75,0.40000000000000036,0.16000000000000014,4.716,4.79,4.53,0.2599999999999998,0.0,4.744,4.89,4.53,0.35999999999999943,0.0,163587,434542,49243,385299,11172
2019-07-21,4.864,4.97,4.72,0.25,0.14000000000000057,4.978,4.99,4.97,0.020000000000000462,0.020000000000000462,4.798,4.88,4.65,0.22999999999999954,0.1299999999999999,4.876,4.93,4.78,0.14999999999999947,-0.09999999999999964,45406,62629,33602,29027,8835
2019-07-28,5.132,5.23,5.08,0.15000000000000036,-0.05999999999999961,5.266,5.45,5.17,0.28000000000000025,-0.11000000000000032,5.06,5.13,4.96,0.16999999999999993,-0.05999999999999961,5.142,5.23,5.05,0.1800000000000006,-0.1800000000000006,73040,144282,33968,110314,-110314
2019-08-04,5.004,5.1,4.86,0.23999999999999932,-0.1899999999999995,5.06,5.1,5.02,0.08000000000000007,-0.07000000000000028,4.93,5.01,4.8,0.20999999999999996,-0.20999999999999996,5.002,5.03,4.91,0.1200000000000001,-0.010000000000000675,29007,45865,12193,33672,-19053
2019-08-11,4.93,5.07,4.84,0.23000000000000043,-0.1200000000000001,5.016,5.2,4.92,0.28000000000000025,-0.25,4.804,4.84,4.72,0.1200000000000001,0.0,4.9,5.11,4.81,0.3000000000000007,-0.25,49968,61616,38189,23427,-16542
2019-08-18,4.854,4.9,4.77,0.13000000000000078,-0.08000000000000007,4.882,4.9,4.85,0.05000000000000071,-0.03000000000000025,4.726,4.76,4.7,0.05999999999999961,0.009999999999999787,4.796,4.9,4.74,0.16000000000000014,0.040000000000000036,33702,62948,9075,53873,-8156
2019-08-25,4.8375,4.87,4.82,0.04999999999999982,0.04999999999999982,4.91,4.95,4.86,0.08999999999999986,0.02999999999999936,4.775,4.81,4.7,0.10999999999999943,0.09999999999999964,4.8525,4.87,4.83,0.040000000000000036,0.040000000000000036,19917,35967,10242,25725,19850
2019-09-01,4.858,4.96,4.7,0.2599999999999998,-0.07000000000000028,4.9719999999999995,5.13,4.89,0.2400000000000002,0.16999999999999993,4.8,4.89,4.7,0.1899999999999995,0.17999999999999972,4.884,5.13,4.75,0.3799999999999999,0.3799999999999999,26002,45032,8677,36355,-22715
2019-09-08,5.17,5.26,5.08,0.17999999999999972,0.17999999999999972,5.284,5.37,5.2,0.16999999999999993,0.03000000000000025,5.122,5.17,5.08,0.08999999999999986,0.08999999999999986,5.232,5.3,5.18,0.1200000000000001,0.04999999999999982,23145,39398,14901,24497,10271
2019-09-15,5.222,5.3,5.13,0.16999999999999993,-0.009999999999999787,5.346,5.51,5.28,0.22999999999999954,0.20999999999999996,5.188,5.29,5.13,0.16000000000000014,0.09999999999999964,5.2700000000000005,5.44,5.17,0.27000000000000046,0.20000000000000018,51045,96089,21081,75008,30560
2019-09-22,5.32,5.47,5.11,0.35999999999999943,-0.35999999999999943,5.402,5.51,5.3,0.20999999999999996,-0.20999999999999996,5.212,5.32,5.09,0.23000000000000043,-0.23000000000000043,5.2620000000000005,5.36,5.19,0.16999999999999993,-0.1200000000000001,22683,37995,16664,21331,-1449
2019-09-29,4.976,5.23,4.86,0.3700000000000001,-0.3100000000000005,5.03,5.29,4.93,0.3600000000000003,-0.3600000000000003,4.87,5.01,4.76,0.25,-0.16000000000000014,4.91,5.01,4.87,0.13999999999999968,-0.13999999999999968,36927,66923,12725,54198,-37585
2019-10-06,4.938,4.98,4.87,0.11000000000000032,0.08999999999999986,4.9879999999999995,5.05,4.92,0.1299999999999999,0.1299999999999999,4.914,4.96,4.85,0.11000000000000032,0.08000000000000007,4.962,5.05,4.88,0.16999999999999993,0.1299999999999999,15750,25779,7787,17992,14480
2019-10-13,5.14,5.31,4.97,0.33999999999999986,0.29000000000000004,5.256,5.4,5.03,0.3700000000000001,0.27999999999999936,5.082,5.23,4.96,0.27000000000000046,0.20999999999999996,5.176,5.34,5.0,0.33999999999999986,0.20000000000000018,24493,47231,8747,38484,3302
2019-10-20,5.26,5.44,5.15,0.29000000000000004,0.27000000000000046,5.366,5.58,5.22,0.3600000000000003,0.3600000000000003,5.204,5.35,5.12,0.22999999999999954,0.1999999999999993,5.318,5.51,5.15,0.35999999999999943,0.33000000000000007,23877,52960,9140,43820,43820
2019-10-27,5.688,5.8,5.52,0.28000000000000025,0.22000000000000064,5.85,5.89,5.83,0.05999999999999961,-0.019999999999999574,5.63,5.71,5.5,0.20999999999999996,0.20999999999999996,5.7540000000000004,5.83,5.7,0.1299999999999999,0.04999999999999982,37554,57350,20400,36950,15435
