Date,CCM_Open_average,CCM_Open_max,CCM_Open_min,CCM_Open_volatility,CCM_Open_change,CCM_High_average,CCM_High_max,CCM_High_min,CCM_High_volatility,CCM_High_change,CCM_Low_average,CCM_Low_max,CCM_Low_min,CCM_Low_volatility,CCM_Low_change,CCM_Close_average,CCM_Close_max,CCM_Close_min,CCM_Close_volatility,CCM_Close_change,CCM_Volume_average,CCM_Volume_max,CCM_Volume_min,CCM_Volume_volatility,CCM_Volume_change
2018-01-14,3.208,3.28,3.1,0.17999999999999972,-0.1499999999999999,3.226,3.3,3.1,0.19999999999999973,-0.19999999999999973,3.15,3.25,3.0,0.25,-0.25,3.1602,3.25,3.04,0.20999999999999996,-0.20999999999999996,12100,22706,2165,20541,-11735
2018-01-21,3.032,3.1,2.99,0.10999999999999988,0.029999999999999805,3.0791999999999997,3.15,3.02,0.1299999999999999,0.10600000000000032,2.997,3.03,2.95,0.07999999999999963,0.01499999999999968,3.0362,3.15,2.96,0.18999999999999995,0.12899999999999956,12093,29632,4323,25309,1691
2018-01-28,2.9050000000000002,3.05,2.7,0.34999999999999964,-0.34999999999999964,2.94725,3.0589999999999997,2.78,0.2789999999999999,-0.27,2.7872500000000002,2.951,2.563,0.3879999999999999,-0.2509999999999999,2.8425000000000002,2.96,2.7,0.2599999999999998,-0.20999999999999996,8572,16462,2304,14158,-2174
2018-02-04,2.7392,2.8,2.64,0.1599999999999997,0.05600000000000005,2.796,2.87,2.71,0.16000000000000014,-0.10999999999999988,2.658,2.71,2.57,0.14000000000000012,-0.07000000000000028,2.742,2.87,2.69,0.18000000000000016,-0.03000000000000025,3935,6488,1102,5386,-2132
2018-02-11,2.6075,2.69,2.55,0.14000000000000012,-0.1200000000000001,2.629,2.69,2.5860000000000003,0.10399999999999965,-0.10399999999999965,2.5635,2.64,2.464,0.17600000000000016,-0.08000000000000007,2.6077500000000002,2.677,2.574,0.1030000000000002,-0.09699999999999998,4182,13289,772,12517,1042
2018-02-18,2.5878,2.64,2.54,0.10000000000000009,0.020999999999999908,2.6154,2.645,2.571,0.07399999999999984,0.02100000000000035,2.5652,2.6,2.54,0.06000000000000005,0.040000000000000036,2.5944000000000003,2.6210000000000004,2.55,0.07100000000000062,0.07100000000000062,4919,15053,1039,14014,-13911
2018-02-25,2.626,2.66,2.6,0.06000000000000005,0.020000000000000018,2.626,2.66,2.6,0.06000000000000005,0.020000000000000018,2.62,2.6310000000000002,2.6,0.03100000000000014,0.020000000000000018,2.62,2.6310000000000002,2.6,0.03100000000000014,0.020000000000000018,2081,5215,183,5032,68
2018-03-04,2.858,3.0,2.62,0.3799999999999999,0.33000000000000007,2.914,3.0,2.67,0.33000000000000007,0.31000000000000005,2.8400000000000003,2.96,2.62,0.33999999999999986,0.33000000000000007,2.904,2.98,2.67,0.31000000000000005,0.30000000000000027,5010,16766,474,16292,441
2018-03-11,3.0582000000000003,3.25,2.951,0.29899999999999993,0.2599999999999998,3.0778,3.25,2.96,0.29000000000000004,0.25100000000000033,3.0140000000000002,3.1,2.95,0.1499999999999999,0.1499999999999999,3.0378000000000003,3.12,2.95,0.16999999999999993,0.16999999999999993,5318,15677,1705,13972,2322
2018-03-18,3.1027500000000003,3.13,3.0410000000000004,0.08899999999999952,-0.07899999999999974,3.1122500000000004,3.14,3.0410000000000004,0.09899999999999975,-0.09899999999999975,3.06,3.13,3.0,0.1299999999999999,-0.06999999999999984,3.065,3.13,3.0,0.1299999999999999,-0.08999999999999986,8352,22731,1196,21535,-21535
2018-03-25,2.9375,3.02,2.82,0.20000000000000018,-0.20000000000000018,2.955,3.04,2.82,0.2200000000000002,-0.20000000000000018,2.8529999999999998,2.97,2.62,0.3500000000000001,-0.34199999999999964,2.8705,3.04,2.62,0.41999999999999993,-0.34199999999999964,3643,10494,267,10227,8581
2018-04-01,2.878,3.02,2.65,0.3700000000000001,0.30000000000000027,2.952,3.02,2.86,0.16000000000000014,0.13000000000000034,2.756,2.9,2.65,0.25,0.25,2.896,3.02,2.8,0.2200000000000002,0.14000000000000012,16433,36566,2803,33763,-9940
2018-04-08,3.168,3.26,3.0,0.2599999999999998,0.25,3.2588,3.4,3.1239999999999997,0.27600000000000025,0.14600000000000035,3.1646,3.25,3.0,0.25,0.25,3.2148,3.27,3.1239999999999997,0.14600000000000035,0.14600000000000035,6153,16582,269,16313,-2209
2018-04-15,3.306,3.36,3.24,0.11999999999999966,0.0,3.322,3.36,3.25,0.10999999999999988,-0.050000000000000266,3.2442,3.36,3.08,0.2799999999999998,-0.0389999999999997,3.2973999999999997,3.36,3.25,0.10999999999999988,-0.016999999999999904,2435,5669,195,5474,-3312
2018-04-22,3.6767499999999997,4.1,3.227,0.8729999999999998,0.8530000000000002,3.8874999999999997,4.1,3.25,0.8499999999999996,0.8499999999999996,3.635,4.02,3.22,0.7999999999999994,0.7899999999999996,3.8649999999999998,4.1,3.25,0.8499999999999996,0.8499999999999996,42493,119191,3275,115916,7396
2018-04-29,4.0352,4.2,3.827,0.3730000000000002,0.22299999999999986,4.084,4.2,4.05,0.15000000000000036,0.020000000000000462,3.959,4.05,3.76,0.29000000000000004,0.23500000000000032,4.0409999999999995,4.1,3.995,0.10499999999999954,-0.054999999999999716,7700,17410,192,17218,-163
2018-05-06,4.0145,4.0280000000000005,4.0,0.02800000000000047,0.019999999999999574,4.0385,4.05,4.019,0.030999999999999694,0.0,3.97425,4.01,3.8810000000000002,0.12899999999999956,-0.11899999999999977,4.029,4.05,4.006,0.043999999999999595,0.0,4885,15786,932,14854,14630
