Date,PTVCB_stock_Open_average,PTVCB_stock_Open_max,PTVCB_stock_Open_min,PTVCB_stock_Open_volatility,PTVCB_stock_Open_change,PTVCB_stock_High_average,PTVCB_stock_High_max,PTVCB_stock_High_min,PTVCB_stock_High_volatility,PTVCB_stock_High_change,PTVCB_stock_Low_average,PTVCB_stock_Low_max,PTVCB_stock_Low_min,PTVCB_stock_Low_volatility,PTVCB_stock_Low_change,PTVCB_stock_Close_average,PTVCB_stock_Close_max,PTVCB_stock_Close_min,PTVCB_stock_Close_volatility,PTVCB_stock_Close_change,PTVCB_stock_Volume_average,PTVCB_stock_Volume_max,PTVCB_stock_Volume_min,PTVCB_stock_Volume_volatility,PTVCB_stock_Volume_change
2018-01-14,23.7625,24.2,23.6,0.5999999999999979,-0.5999999999999979,24.1425,24.55,23.9,0.6500000000000021,-0.5,23.5375,23.6,23.5,0.10000000000000142,0.10000000000000142,23.825,24.05,23.6,0.4499999999999993,0.4499999999999993,17355,18394,15549,2845,-2843
2018-01-21,23.76,23.95,23.5,0.4499999999999993,-0.4499999999999993,23.84,24.2,23.55,0.6499999999999986,-0.6499999999999986,23.48,23.8,23.05,0.75,-0.75,23.67,24.0,23.3,0.6999999999999993,-0.6999999999999993,13508,23377,2456,20921,16592
2018-01-28,23.12,23.35,22.9,0.45000000000000284,-0.45000000000000284,23.31,23.45,23.2,0.25,-0.25,22.96,23.15,22.8,0.34999999999999787,-0.29999999999999716,23.09,23.2,22.95,0.25,-0.25,12784,28538,7630,20908,804
2018-02-04,22.8,23.25,22.05,1.1999999999999993,0.25,23.224,23.5,22.8,0.6999999999999993,-0.019999999999999574,22.46,22.7,22.0,0.6999999999999993,0.25,22.86,23.25,22.4,0.8500000000000014,0.6500000000000021,26886,46368,13026,33342,-15803
2018-02-11,23.13,24.2,22.65,1.5500000000000007,0.0,23.52,25.0,23.0,2.0,0.3000000000000007,22.65,22.95,22.35,0.5999999999999979,0.3000000000000007,22.89,23.25,22.55,0.6999999999999993,0.15000000000000213,12842,15027,9161,5866,3691
2018-02-18,22.85,22.95,22.75,0.1999999999999993,-0.14999999999999858,23.255,23.52,22.9,0.620000000000001,0.620000000000001,22.6375,22.75,22.55,0.1999999999999993,0.14999999999999858,22.975,23.2,22.7,0.5,0.5,22084,37296,15829,21467,-21467
2018-02-25,22.9,23.1,22.75,0.3500000000000014,-0.3500000000000014,23.11,23.3,22.95,0.3500000000000014,0.1999999999999993,22.66,22.75,22.55,0.1999999999999993,-0.1999999999999993,22.82,23.0,22.65,0.3500000000000014,-0.3000000000000007,17559,21834,13577,8257,8257
2018-03-04,23.374,24.0,22.82,1.1799999999999997,1.0799999999999983,23.82,24.25,23.2,1.0500000000000007,1.0500000000000007,23.16,23.75,22.65,1.1000000000000014,1.1000000000000014,23.64,24.05,23.05,1.0,0.8999999999999986,22337,28585,16959,11626,9847
2018-03-11,23.62,23.9,23.2,0.6999999999999993,-0.6999999999999993,23.734,23.95,23.52,0.4299999999999997,-0.34999999999999787,23.284,23.7,23.05,0.6499999999999986,-0.5,23.52,23.85,23.35,0.5,-0.45000000000000284,28841,72368,11890,60478,57726
2018-03-18,23.34,23.55,23.15,0.40000000000000213,-0.40000000000000213,23.58,23.8,23.4,0.40000000000000213,-0.40000000000000213,23.1,23.25,23.0,0.25,-0.25,23.3,23.65,23.05,0.5999999999999979,-0.5999999999999979,22749,29800,17657,12143,-8545
2018-03-25,23.075,23.3,22.8,0.5,-0.5,23.25,23.35,23.1,0.25,-0.25,22.5875,23.05,21.9,1.1500000000000021,-1.1500000000000021,22.6875,23.15,22.0,1.1499999999999986,-1.1499999999999986,85209,266847,19052,247795,244331
2018-04-01,22.830000000000002,23.55,22.15,1.4000000000000021,1.1500000000000021,23.38,23.9,22.45,1.4499999999999993,1.4499999999999993,22.68,23.3,22.0,1.3000000000000007,1.3000000000000007,23.18,23.6,22.3,1.3000000000000007,1.25,33617,51417,21382,30035,-24772
2018-04-08,23.47,23.85,23.25,0.6000000000000014,-0.1999999999999993,23.662,23.9,23.35,0.5499999999999972,-0.259999999999998,23.05,23.2,22.85,0.34999999999999787,-0.25,23.35,23.8,23.0,0.8000000000000007,-0.14999999999999858,17004,22723,10083,12640,-9722
