Date,OVLY_Open_average,OVLY_Open_max,OVLY_Open_min,OVLY_Open_volatility,OVLY_Open_change,OVLY_High_average,OVLY_High_max,OVLY_High_min,OVLY_High_volatility,OVLY_High_change,OVLY_Low_average,OVLY_Low_max,OVLY_Low_min,OVLY_Low_volatility,OVLY_Low_change,OVLY_Close_average,OVLY_Close_max,OVLY_Close_min,OVLY_Close_volatility,OVLY_Close_change,OVLY_Volume_average,OVLY_Volume_max,OVLY_Volume_min,OVLY_Volume_volatility,OVLY_Volume_change
2018-01-14,22.5125,22.75,22.2,0.5500000000000007,-0.28000000000000114,22.645,22.75,22.41,0.33999999999999986,-0.33999999999999986,21.6075,22.46,20.35,2.1099999999999994,-2.1099999999999994,21.9725,22.75,20.74,2.0100000000000016,-2.0100000000000016,8615,12009,2251,9758,512
2018-01-21,21.256,21.69,20.85,0.8399999999999999,0.8399999999999999,21.616,21.85,21.4,0.45000000000000284,0.2900000000000027,21.088,21.59,20.75,0.8399999999999999,0.8399999999999999,21.222,21.6,20.77,0.8300000000000018,0.8300000000000018,3330,6505,1078,5427,-5427
2018-01-28,20.558,21.18,19.6,1.5799999999999983,0.05000000000000071,20.958,21.33,20.4,0.9299999999999997,0.05000000000000071,20.096,20.54,19.6,0.9399999999999977,0.2699999999999996,20.774,21.32,20.22,1.1000000000000014,0.28999999999999915,5348,7890,1686,6204,-6204
2018-02-04,20.952,21.7,20.01,1.6899999999999977,0.9499999999999993,21.628,22.0,21.34,0.6600000000000001,0.6600000000000001,20.262,21.0,19.76,1.2399999999999984,-0.370000000000001,21.262,21.7,20.38,1.3200000000000003,0.8000000000000007,9147,15610,3590,12020,3653
2018-02-11,21.754,22.25,21.42,0.8299999999999983,-0.28999999999999915,21.958,22.25,21.81,0.4400000000000013,0.10999999999999943,21.506,21.94,21.07,0.870000000000001,0.07000000000000028,21.71,21.95,21.35,0.5999999999999979,0.5999999999999979,2892,3971,1561,2410,-445
2018-02-18,21.83,22.25,21.59,0.6600000000000001,0.6600000000000001,22.175,22.25,21.95,0.3000000000000007,0.3000000000000007,21.560000000000002,21.75,21.17,0.5799999999999983,-0.41999999999999815,22.175,22.25,21.95,0.3000000000000007,0.3000000000000007,2307,3188,1491,1697,39
2018-02-25,22.078,22.35,21.89,0.46000000000000085,-0.35999999999999943,22.078,22.35,21.89,0.46000000000000085,-0.35999999999999943,21.764,22.15,21.36,0.7899999999999991,-0.5199999999999996,21.846,22.15,21.42,0.7299999999999969,-0.389999999999997,2365,3840,1172,2668,559
2018-03-04,21.298,21.9,20.98,0.9199999999999982,-0.39000000000000057,21.726,21.9,21.45,0.4499999999999993,-0.41999999999999815,20.942,21.24,20.48,0.759999999999998,0.4299999999999997,21.294,21.9,20.95,0.9499999999999993,-0.7899999999999991,13472,39168,2427,36741,13740
2018-03-11,21.292,21.92,21.0,0.9200000000000017,0.6000000000000014,21.878,22.11,21.52,0.5899999999999999,0.509999999999998,21.066,21.27,20.84,0.4299999999999997,0.4299999999999997,21.532,22.11,20.9,1.2100000000000009,1.2100000000000009,7663,15953,2943,13010,5671
2018-03-18,21.7,21.85,21.45,0.40000000000000213,0.40000000000000213,21.928,22.0,21.8,0.1999999999999993,0.0,21.456,21.7,21.15,0.5500000000000007,0.10000000000000142,21.85,22.0,21.6,0.3999999999999986,0.10000000000000142,3345,5545,2417,3128,-8
2018-03-25,22.244999999999997,22.69,21.65,1.0400000000000027,0.5400000000000027,22.5225,22.69,22.35,0.33999999999999986,0.33999999999999986,20.915,21.65,20.3,1.3499999999999979,-0.1999999999999993,22.4,22.55,22.3,0.25,-0.05000000000000071,11354,15219,7334,7885,7885
2018-04-01,21.844,22.5,21.3,1.1999999999999993,-0.08999999999999986,22.16,22.68,21.71,0.9699999999999989,-0.9699999999999989,21.574,21.87,21.3,0.5700000000000003,-0.28999999999999915,21.85,22.21,21.46,0.75,-0.5,5477,11777,1747,10030,-797
2018-04-08,22.035999999999998,22.5,21.75,0.75,-0.08999999999999986,22.232,22.5,22.0,0.5,0.23999999999999844,21.758,21.9,21.51,0.389999999999997,0.389999999999997,22.118,22.45,21.93,0.5199999999999996,0.0,6133,14186,2941,11245,1308
2018-04-15,21.652,22.36,20.86,1.5,-1.5,22.006,22.4,21.53,0.8699999999999974,-0.5,21.216,21.95,20.51,1.4399999999999977,-1.3399999999999999,21.448,22.2,20.82,1.379999999999999,-1.3000000000000007,7687,10195,4444,5751,4083
2018-04-22,20.936,21.53,20.61,0.9200000000000017,-0.9200000000000017,21.25,22.0,20.95,1.0500000000000007,-1.0500000000000007,20.694,20.95,20.6,0.34999999999999787,-0.34999999999999787,20.84,21.1,20.6,0.5,-0.34999999999999787,2171,4193,752,3441,-3038
