Date,SPDR S&P 500 Value_Open_average,SPDR S&P 500 Value_Open_max,SPDR S&P 500 Value_Open_min,SPDR S&P 500 Value_Open_volatility,SPDR S&P 500 Value_Open_change,SPDR S&P 500 Value_High_average,SPDR S&P 500 Value_High_max,SPDR S&P 500 Value_High_min,SPDR S&P 500 Value_High_volatility,SPDR S&P 500 Value_High_change,SPDR S&P 500 Value_Low_average,SPDR S&P 500 Value_Low_max,SPDR S&P 500 Value_Low_min,SPDR S&P 500 Value_Low_volatility,SPDR S&P 500 Value_Low_change,SPDR S&P 500 Value_Close_average,SPDR S&P 500 Value_Close_max,SPDR S&P 500 Value_Close_min,SPDR S&P 500 Value_Close_volatility,SPDR S&P 500 Value_Close_change
2018-09-02,31.28,31.28,31.28,0.0,0.0,31.36,31.36,31.36,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.23,31.23,31.23,0.0,0.0
2018-09-09,31.43,31.43,31.43,0.0,0.0,31.49,31.49,31.49,0.0,0.0,31.37,31.37,31.37,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2018-09-16,31.65,31.65,31.65,0.0,0.0,31.66,31.66,31.66,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.43,31.43,31.43,0.0,0.0
2018-09-23,31.25,31.25,31.25,0.0,0.0,31.35,31.35,31.35,0.0,0.0,31.17,31.17,31.17,0.0,0.0,31.24,31.24,31.24,0.0,0.0
2018-09-30,31.18,31.18,31.18,0.0,0.0,31.41,31.41,31.41,0.0,0.0,31.16,31.16,31.16,0.0,0.0,31.39,31.39,31.39,0.0,0.0
2018-10-07,29.83,29.83,29.83,0.0,0.0,30.08,30.08,30.08,0.0,0.0,29.82,29.82,29.82,0.0,0.0,29.82,29.82,29.82,0.0,0.0
2018-10-14,30.13,30.13,30.13,0.0,0.0,30.16,30.16,30.16,0.0,0.0,29.75,29.75,29.75,0.0,0.0,29.78,29.78,29.78,0.0,0.0
2018-10-21,29.09,29.09,29.09,0.0,0.0,29.33,29.33,29.33,0.0,0.0,28.54,28.54,28.54,0.0,0.0,28.87,28.87,28.87,0.0,0.0
2018-10-28,29.74,29.74,29.74,0.0,0.0,30.04,30.04,30.04,0.0,0.0,29.74,29.74,29.74,0.0,0.0,29.98,29.98,29.98,0.0,0.0
2018-11-04,30.34,30.34,30.34,0.0,0.0,30.34,30.34,30.34,0.0,0.0,29.89,29.89,29.89,0.0,0.0,29.94,29.94,29.94,0.0,0.0
2018-11-11,30.01,30.01,30.01,0.0,0.0,30.11,30.11,30.11,0.0,0.0,29.77,29.77,29.77,0.0,0.0,29.93,29.93,29.93,0.0,0.0
2018-11-18,29.39,29.39,29.39,0.0,0.0,29.57,29.57,29.57,0.0,0.0,29.36,29.36,29.36,0.0,0.0,29.54,29.54,29.54,0.0,0.0
2018-11-25,30.58,30.58,30.58,0.0,0.0,30.58,30.58,30.58,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.47,30.47,30.47,0.0,0.0
2018-12-02,28.9,28.9,28.9,0.0,0.0,28.9,28.9,28.9,0.0,0.0,28.2,28.2,28.2,0.0,0.0,28.77,28.77,28.77,0.0,0.0
2018-12-09,28.27,28.27,28.27,0.0,0.0,28.36,28.36,28.36,0.0,0.0,27.65,27.65,27.65,0.0,0.0,27.82,27.82,27.82,0.0,0.0
2018-12-16,26.19,26.19,26.19,0.0,0.0,26.2,26.2,26.2,0.0,0.0,25.58,25.58,25.58,0.0,0.0,25.59,25.59,25.59,0.0,0.0
2018-12-23,27.11,27.11,27.11,0.0,0.0,27.18,27.18,27.18,0.0,0.0,26.88,26.88,26.88,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-12-30,27.5,27.5,27.5,0.0,0.0,27.84,27.84,27.84,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.66,27.66,27.66,0.0,0.0
2019-01-06,27.94,27.94,27.94,0.0,0.0,28.12,28.12,28.12,0.0,0.0,27.9,27.9,27.9,0.0,0.0,28.05,28.05,28.05,0.0,0.0
2019-01-13,28.85,28.85,28.85,0.0,0.0,29.09,29.09,29.09,0.0,0.0,28.75,28.75,28.75,0.0,0.0,29.04,29.04,29.04,0.0,0.0
2019-01-20,28.82,28.82,28.82,0.0,0.0,28.92,28.92,28.92,0.0,0.0,28.68,28.68,28.68,0.0,0.0,28.9,28.9,28.9,0.0,0.0
2019-01-27,29.53,29.53,29.53,0.0,0.0,29.7,29.7,29.7,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.7,29.7,29.7,0.0,0.0
2019-02-03,29.53,29.53,29.53,0.0,0.0,29.54,29.54,29.54,0.0,0.0,29.41,29.41,29.41,0.0,0.0,29.47,29.47,29.47,0.0,0.0
2019-02-10,30.05,30.05,30.05,0.0,0.0,30.22,30.22,30.22,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.21,30.21,30.21,0.0,0.0
2019-02-17,30.51,30.51,30.51,0.0,0.0,30.6,30.6,30.6,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.4,30.4,30.4,0.0,0.0
2019-02-24,30.43,30.43,30.43,0.0,0.0,30.46,30.46,30.46,0.0,0.0,29.92,29.92,29.92,0.0,0.0,30.18,30.18,30.18,0.0,0.0
2019-03-03,29.78,29.78,29.78,0.0,0.0,30.09,30.09,30.09,0.0,0.0,29.76,29.76,29.76,0.0,0.0,30.07,30.07,30.07,0.0,0.0
2019-03-10,30.39,30.39,30.39,0.0,0.0,30.56,30.56,30.56,0.0,0.0,30.39,30.39,30.39,0.0,0.0,30.55,30.55,30.55,0.0,0.0
2019-03-17,29.93,29.93,29.93,0.0,0.0,30.02,30.02,30.02,0.0,0.0,29.71,29.71,29.71,0.0,0.0,29.85,29.85,29.85,0.0,0.0
2019-03-24,30.49,30.49,30.49,0.0,0.0,30.69,30.69,30.69,0.0,0.0,30.45,30.45,30.45,0.0,0.0,30.67,30.67,30.67,0.0,0.0
2019-03-31,31.0,31.0,31.0,0.0,0.0,31.11,31.11,31.11,0.0,0.0,30.95,30.95,30.95,0.0,0.0,31.11,31.11,31.11,0.0,0.0
2019-04-07,31.2,31.2,31.2,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.09,31.09,31.09,0.0,0.0,31.18,31.18,31.18,0.0,0.0
2019-04-14,31.22,31.22,31.22,0.0,0.0,31.27,31.27,31.27,0.0,0.0,31.18,31.18,31.18,0.0,0.0,31.25,31.25,31.25,0.0,0.0
2019-04-21,31.4,31.4,31.4,0.0,0.0,31.55,31.55,31.55,0.0,0.0,31.4,31.4,31.4,0.0,0.0,31.46,31.46,31.46,0.0,0.0
2019-04-28,31.05,31.05,31.05,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.02,31.02,31.02,0.0,0.0,31.4,31.4,31.4,0.0,0.0
2019-05-05,30.28,30.28,30.28,0.0,0.0,30.32,30.32,30.32,0.0,0.0,29.94,29.94,29.94,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-05-12,30.24,30.24,30.24,0.0,0.0,30.4,30.4,30.4,0.0,0.0,30.16,30.16,30.16,0.0,0.0,30.26,30.26,30.26,0.0,0.0
2019-05-19,30.13,30.13,30.13,0.0,0.0,30.18,30.18,30.18,0.0,0.0,29.96,29.96,29.96,0.0,0.0,30.05,30.05,30.05,0.0,0.0
2019-05-26,29.18,29.18,29.18,0.0,0.0,29.45,29.45,29.45,0.0,0.0,29.16,29.16,29.16,0.0,0.0,29.31,29.31,29.31,0.0,0.0
2019-06-02,30.77,30.77,30.77,0.0,0.0,30.92,30.92,30.92,0.0,0.0,30.73,30.73,30.73,0.0,0.0,30.73,30.73,30.73,0.0,0.0
2019-06-09,30.82,30.82,30.82,0.0,0.0,30.87,30.87,30.87,0.0,0.0,30.74,30.74,30.74,0.0,0.0,30.77,30.77,30.77,0.0,0.0
2019-06-16,31.2,31.2,31.2,0.0,0.0,31.22,31.22,31.22,0.0,0.0,31.07,31.07,31.07,0.0,0.0,31.08,31.08,31.08,0.0,0.0
2019-06-23,31.64,31.64,31.64,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.38,31.38,31.38,0.0,0.0,31.52,31.52,31.52,0.0,0.0
2019-06-30,31.61,31.61,31.61,0.0,0.0,31.67,31.67,31.67,0.0,0.0,31.52,31.52,31.52,0.0,0.0,31.57,31.57,31.57,0.0,0.0
2019-07-07,32.03,32.03,32.03,0.0,0.0,32.04,32.04,32.04,0.0,0.0,31.91,31.91,31.91,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2019-07-14,31.67,31.67,31.67,0.0,0.0,31.7,31.7,31.7,0.0,0.0,31.57,31.57,31.57,0.0,0.0,31.68,31.68,31.68,0.0,0.0
2019-07-21,32.15,32.15,32.15,0.0,0.0,32.19,32.19,32.19,0.0,0.0,32.1,32.1,32.1,0.0,0.0,32.11,32.11,32.11,0.0,0.0
2019-07-28,30.75,30.75,30.75,0.0,0.0,30.75,30.75,30.75,0.0,0.0,30.03,30.03,30.03,0.0,0.0,30.24,30.24,30.24,0.0,0.0
2019-08-04,30.72,30.72,30.72,0.0,0.0,30.78,30.78,30.78,0.0,0.0,30.43,30.43,30.43,0.0,0.0,30.53,30.53,30.53,0.0,0.0
2019-08-11,30.96,30.96,30.96,0.0,0.0,31.05,31.05,31.05,0.0,0.0,30.91,30.91,30.91,0.0,0.0,30.95,30.95,30.95,0.0,0.0
2019-08-18,30.38,30.38,30.38,0.0,0.0,30.46,30.46,30.46,0.0,0.0,30.24,30.24,30.24,0.0,0.0,30.45,30.45,30.45,0.0,0.0
2019-08-25,31.07,31.07,31.07,0.0,0.0,31.15,31.15,31.15,0.0,0.0,30.9,30.9,30.9,0.0,0.0,30.96,30.96,30.96,0.0,0.0
2019-09-01,31.78,31.78,31.78,0.0,0.0,31.96,31.96,31.96,0.0,0.0,31.77,31.77,31.77,0.0,0.0,31.92,31.92,31.92,0.0,0.0
2019-09-08,32.35,32.35,32.35,0.0,0.0,32.41,32.41,32.41,0.0,0.0,32.28,32.28,32.28,0.0,0.0,32.39,32.39,32.39,0.0,0.0
2019-09-15,31.92,31.92,31.92,0.0,0.0,32.12,32.12,32.12,0.0,0.0,31.87,31.87,31.87,0.0,0.0,32.05,32.05,32.05,0.0,0.0
2019-09-22,31.88,31.88,31.88,0.0,0.0,32.04,32.04,32.04,0.0,0.0,31.88,31.88,31.88,0.0,0.0,31.96,31.96,31.96,0.0,0.0
2019-09-29,31.53,31.53,31.53,0.0,0.0,31.72,31.72,31.72,0.0,0.0,31.44,31.44,31.44,0.0,0.0,31.45,31.45,31.45,0.0,0.0
2019-10-06,31.83,31.83,31.83,0.0,0.0,31.93,31.93,31.93,0.0,0.0,31.81,31.81,31.81,0.0,0.0,31.87,31.87,31.87,0.0,0.0
2019-10-13,32.38,32.38,32.38,0.0,0.0,32.52,32.52,32.52,0.0,0.0,32.38,32.38,32.38,0.0,0.0,32.5,32.5,32.5,0.0,0.0
2019-10-20,32.93,32.93,32.93,0.0,0.0,33.03,33.03,33.03,0.0,0.0,32.9,32.9,32.9,0.0,0.0,32.92,32.92,32.92,0.0,0.0
2019-10-27,33.49,33.49,33.49,0.0,0.0,33.52,33.52,33.52,0.0,0.0,33.43,33.43,33.43,0.0,0.0,33.51,33.51,33.51,0.0,0.0
2019-11-03,33.63,33.63,33.63,0.0,0.0,33.73,33.73,33.73,0.0,0.0,33.59,33.59,33.59,0.0,0.0,33.72,33.72,33.72,0.0,0.0
2019-11-10,33.97,33.97,33.97,0.0,0.0,34.05,34.05,34.05,0.0,0.0,33.92,33.92,33.92,0.0,0.0,34.03,34.03,34.03,0.0,0.0
2019-11-17,33.97,33.97,33.97,0.0,0.0,34.1,34.1,34.1,0.0,0.0,33.96,33.96,33.96,0.0,0.0,34.08,34.08,34.08,0.0,0.0
2019-11-24,34.15,34.15,34.15,0.0,0.0,34.19,34.19,34.19,0.0,0.0,33.83,33.83,33.83,0.0,0.0,33.83,33.83,33.83,0.0,0.0
2019-12-01,34.21,34.21,34.21,0.0,0.0,34.26,34.26,34.26,0.0,0.0,34.12,34.12,34.12,0.0,0.0,34.12,34.12,34.12,0.0,0.0
2019-12-08,34.81,34.81,34.81,0.0,0.0,34.92,34.92,34.92,0.0,0.0,34.76,34.76,34.76,0.0,0.0,34.82,34.82,34.82,0.0,0.0
2019-12-15,34.94,34.94,34.94,0.0,0.0,35.03,35.03,35.03,0.0,0.0,34.85,34.85,34.85,0.0,0.0,34.89,34.89,34.89,0.0,0.0
2019-12-22,34.99,34.99,34.99,0.0,0.0,34.99,34.99,34.99,0.0,0.0,34.75,34.75,34.75,0.0,0.0,34.8,34.8,34.8,0.0,0.0
2019-12-29,34.7,34.7,34.7,0.0,0.0,34.88,34.88,34.88,0.0,0.0,34.66,34.66,34.66,0.0,0.0,34.79,34.79,34.79,0.0,0.0
