Date,DCIXStock_Open_average,DCIXStock_Open_max,DCIXStock_Open_min,DCIXStock_Open_volatility,DCIXStock_Open_change,DCIXStock_High_average,DCIXStock_High_max,DCIXStock_High_min,DCIXStock_High_volatility,DCIXStock_High_change,DCIXStock_Low_average,DCIXStock_Low_max,DCIXStock_Low_min,DCIXStock_Low_volatility,DCIXStock_Low_change,DCIXStock_Close_average,DCIXStock_Close_max,DCIXStock_Close_min,DCIXStock_Close_volatility,DCIXStock_Close_change,DCIXStock_Volume_average,DCIXStock_Volume_max,DCIXStock_Volume_min,DCIXStock_Volume_volatility,DCIXStock_Volume_change
2018-01-14,3.1,3.27,2.92,0.3500000000000001,-0.16999999999999993,3.4025,3.5,3.35,0.1499999999999999,-0.020000000000000018,2.9975,3.1,2.83,0.27,0.10000000000000009,3.14,3.24,3.01,0.23000000000000043,0.23000000000000043,785971,1752792,399712,1353080,-118312
2018-01-21,3.12,3.34,2.98,0.3599999999999999,-0.3599999999999999,3.272,3.88,3.01,0.8700000000000001,-0.8700000000000001,2.958,3.14,2.85,0.29000000000000004,-0.29000000000000004,3.022,3.19,2.87,0.31999999999999984,-0.31999999999999984,765841,2353119,236708,2116411,-2116411
2018-01-28,2.94,3.24,2.77,0.4700000000000002,-0.10000000000000009,3.16,3.69,2.91,0.7799999999999998,-0.040000000000000036,2.69202,2.81,2.6,0.20999999999999996,0.0,2.848,2.98,2.71,0.27,-0.1200000000000001,1119291,2642924,566954,2075970,-42975
2018-02-04,2.596,2.76,2.4,0.3599999999999999,-0.3599999999999999,2.70118,2.8559,2.5,0.3559000000000001,-0.3559000000000001,2.3842,2.56,2.17,0.3900000000000001,-0.3900000000000001,2.518,2.63,2.35,0.2799999999999998,-0.23999999999999977,704058,998246,587764,410482,-41873
2018-02-11,2.638,2.91,2.32,0.5900000000000003,0.5500000000000003,2.90488,3.49,2.6,0.8900000000000001,0.8900000000000001,2.51602,2.7701,2.32,0.45009999999999994,0.30000000000000027,2.718,2.94,2.51,0.43000000000000016,0.27,1302281,3139145,537335,2601810,2531151
2018-02-18,2.3274999999999997,2.8,2.01,0.79,-0.79,2.415,2.9,2.1,0.7999999999999998,-0.7999999999999998,2.0875,2.35,1.94,0.41000000000000014,-0.40000000000000013,2.1275,2.41,1.97,0.44000000000000017,-0.44000000000000017,904844,1305561,512332,793229,-793229
2018-02-25,2.008,2.09,1.95,0.1399999999999999,0.0,2.1,2.25,1.97,0.28,-0.17999999999999994,1.9,2.02,1.83,0.18999999999999995,0.030000000000000027,1.966,2.09,1.87,0.21999999999999975,-0.21999999999999975,579173,1255544,297289,958255,-958255
2018-03-04,1.79,1.86,1.71,0.15000000000000013,-0.040000000000000036,1.87182,1.95,1.82,0.1299999999999999,0.030899999999999928,1.712,1.74,1.68,0.06000000000000005,-0.020000000000000018,1.778,1.82,1.73,0.09000000000000008,0.030000000000000027,462377,903687,175557,728130,324949
2018-03-11,1.924,2.03,1.86,0.1699999999999997,0.04999999999999982,2.06622,2.135,1.97,0.1649999999999998,-0.10889999999999977,1.866,1.89,1.84,0.04999999999999982,0.019999999999999796,1.962,2.05,1.88,0.16999999999999993,-0.04999999999999982,675062,1310005,434972,875033,-875033
2018-03-18,1.92,2.0,1.85,0.1499999999999999,-0.1499999999999999,1.946,2.01,1.89,0.11999999999999988,-0.11999999999999988,1.80422,1.89,1.6411,0.2488999999999999,-0.2488999999999999,1.849,2.01,1.725,0.2849999999999997,-0.2849999999999997,272405,443912,174468,269444,250547
2018-03-25,1.6225,1.75,1.53,0.21999999999999997,-0.20999999999999996,1.719675,1.8487,1.58,0.26869999999999994,-0.26869999999999994,1.525,1.59,1.5,0.09000000000000008,0.0,1.5775000000000001,1.67,1.5,0.16999999999999993,-0.16999999999999993,309495,435720,240172,195548,-76648
2018-04-01,1.41,1.52,1.35,0.16999999999999993,-0.1200000000000001,1.484,1.55,1.45,0.10000000000000009,-0.10000000000000009,1.34,1.37,1.31,0.06000000000000005,0.050000000000000044,1.396,1.45,1.34,0.10999999999999988,0.05999999999999983,188249,335488,90390,245098,-245098
2018-04-08,1.502,1.64,1.43,0.20999999999999996,0.20999999999999996,1.58398,1.68,1.45,0.22999999999999998,0.20999999999999996,1.458,1.55,1.4,0.15000000000000013,0.1200000000000001,1.5171999999999999,1.61,1.4,0.2100000000000002,0.17000000000000015,229546,688338,44860,643478,34994
2018-04-15,1.492,1.55,1.45,0.10000000000000009,-0.020000000000000018,1.5547600000000001,1.62,1.5238,0.09620000000000006,-0.0262,1.43028,1.48,1.35,0.1299999999999999,-0.010000000000000009,1.494,1.54,1.46,0.08000000000000007,-0.07000000000000006,92840,162202,65253,96949,-39067
2018-04-22,1.48,1.5,1.46,0.040000000000000036,0.030000000000000027,1.5318,1.54,1.52,0.020000000000000018,0.020000000000000018,1.464,1.48,1.45,0.030000000000000027,0.030000000000000027,1.49,1.51,1.47,0.040000000000000036,-0.030000000000000027,61526,77967,39146,38821,-27477
2018-04-29,1.494,1.52,1.47,0.050000000000000044,0.020000000000000018,1.5294,1.55,1.51,0.040000000000000036,-0.030000000000000027,1.442,1.48,1.4,0.08000000000000007,-0.050000000000000044,1.488,1.52,1.44,0.08000000000000007,0.030000000000000027,104999,163003,75834,87169,87169
2018-05-06,1.8639999999999999,2.71,1.49,1.22,0.18999999999999995,2.072,3.24,1.65,1.5900000000000003,0.10000000000000009,1.643,2.0,1.45,0.55,0.15000000000000013,1.708,2.05,1.53,0.5199999999999998,0.1399999999999999,8646388,37529024,248507,37280517,752342
2018-05-13,1.694,1.8,1.64,0.16000000000000014,0.0,1.77568,2.04,1.6484,0.39159999999999995,-0.030000000000000027,1.576,1.63,1.53,0.09999999999999987,0.08000000000000007,1.628,1.72,1.55,0.16999999999999993,-0.09000000000000008,1826688,6505644,402136,6103508,-256129
2018-05-20,1.632,1.65,1.6,0.04999999999999982,-0.010000000000000009,1.722,1.88,1.62,0.2599999999999998,0.15999999999999992,1.602,1.62,1.58,0.040000000000000036,-0.020000000000000018,1.622,1.66,1.59,0.06999999999999984,-0.04999999999999982,1187822,3481233,284432,3196801,2550848
2018-05-27,1.5725,1.6,1.54,0.06000000000000005,-0.040000000000000036,1.597375,1.63,1.56,0.06999999999999984,-0.03949999999999987,1.5150000000000001,1.56,1.49,0.07000000000000006,0.010000000000000009,1.545,1.57,1.52,0.050000000000000044,-0.050000000000000044,407492,602129,201589,400540,-400540
2018-06-03,1.534,1.58,1.5,0.08000000000000007,0.040000000000000036,1.586,1.65,1.53,0.11999999999999988,0.06000000000000005,1.51002,1.5301,1.5,0.030100000000000016,0.030100000000000016,1.55,1.6,1.515,0.08500000000000019,0.07000000000000006,373531,934077,192300,741777,-20328
2018-06-10,1.6,1.66,1.56,0.09999999999999987,0.06999999999999984,1.6698,1.81,1.59,0.21999999999999997,0.040999999999999925,1.548,1.58,1.52,0.06000000000000005,0.040000000000000036,1.591,1.63,1.56,0.06999999999999984,0.014999999999999902,649289,1951166,214187,1736979,343566
2018-06-17,1.666,1.73,1.61,0.11999999999999988,0.11999999999999988,1.8358,2.16,1.69,0.4700000000000002,0.3900000000000001,1.61202,1.6801,1.55,0.13009999999999988,0.08009999999999984,1.704,1.8,1.62,0.17999999999999994,0.10000000000000009,1173267,3371724,347600,3024124,2705674
2018-06-24,1.6520000000000001,1.87,1.54,0.33000000000000007,-0.30000000000000004,1.70184,1.9,1.5892,0.31079999999999997,-0.2899999999999998,1.56642,1.65,1.53,0.11999999999999988,-0.11999999999999988,1.588,1.67,1.53,0.1399999999999999,-0.08999999999999986,578874,1142722,311564,831158,-831158
