Date,Direxion Daily SP Biotech Bull 3X_Open_average,Direxion Daily SP Biotech Bull 3X_Open_max,Direxion Daily SP Biotech Bull 3X_Open_min,Direxion Daily SP Biotech Bull 3X_Open_volatility,Direxion Daily SP Biotech Bull 3X_Open_change,Direxion Daily SP Biotech Bull 3X_High_average,Direxion Daily SP Biotech Bull 3X_High_max,Direxion Daily SP Biotech Bull 3X_High_min,Direxion Daily SP Biotech Bull 3X_High_volatility,Direxion Daily SP Biotech Bull 3X_High_change,Direxion Daily SP Biotech Bull 3X_Low_average,Direxion Daily SP Biotech Bull 3X_Low_max,Direxion Daily SP Biotech Bull 3X_Low_min,Direxion Daily SP Biotech Bull 3X_Low_volatility,Direxion Daily SP Biotech Bull 3X_Low_change,Direxion Daily SP Biotech Bull 3X_Close_average,Direxion Daily SP Biotech Bull 3X_Close_max,Direxion Daily SP Biotech Bull 3X_Close_min,Direxion Daily SP Biotech Bull 3X_Close_volatility,Direxion Daily SP Biotech Bull 3X_Close_change
2018-07-08,110.82,110.82,110.82,0.0,0.0,111.43,111.43,111.43,0.0,0.0,104.24,104.24,104.24,0.0,0.0,105.79,105.79,105.79,0.0,0.0
2018-07-15,109.26,109.26,109.26,0.0,0.0,110.32,110.32,110.32,0.0,0.0,107.1,107.1,107.1,0.0,0.0,108.51,108.51,108.51,0.0,0.0
2018-07-22,93.0,93.0,93.0,0.0,0.0,93.58,93.58,93.58,0.0,0.0,87.0,87.0,87.0,0.0,0.0,88.35,88.35,88.35,0.0,0.0
2018-07-29,91.1,91.1,91.1,0.0,0.0,93.57,93.57,93.57,0.0,0.0,89.27,89.27,89.27,0.0,0.0,92.58,92.58,92.58,0.0,0.0
2018-08-05,92.83,92.83,92.83,0.0,0.0,93.03,93.03,93.03,0.0,0.0,88.37,88.37,88.37,0.0,0.0,90.9,90.9,90.9,0.0,0.0
2018-08-12,89.1,89.1,89.1,0.0,0.0,89.85,89.85,89.85,0.0,0.0,86.75,86.75,86.75,0.0,0.0,87.38,87.38,87.38,0.0,0.0
2018-08-19,96.76,96.76,96.76,0.0,0.0,101.6,101.6,101.6,0.0,0.0,96.48,96.48,96.48,0.0,0.0,100.63,100.63,100.63,0.0,0.0
2018-08-26,106.0,106.0,106.0,0.0,0.0,108.43,108.43,108.43,0.0,0.0,104.64,104.64,104.64,0.0,0.0,107.3,107.3,107.3,0.0,0.0
2018-09-02,96.53,96.53,96.53,0.0,0.0,97.35,97.35,97.35,0.0,0.0,94.06,94.06,94.06,0.0,0.0,95.71,95.71,95.71,0.0,0.0
2018-09-09,93.25,93.25,93.25,0.0,0.0,94.06,94.06,94.06,0.0,0.0,88.25,88.25,88.25,0.0,0.0,88.9,88.9,88.9,0.0,0.0
2018-09-16,92.31,92.31,92.31,0.0,0.0,95.89,95.89,95.89,0.0,0.0,91.13,91.13,91.13,0.0,0.0,95.64,95.64,95.64,0.0,0.0
2018-09-23,94.4,94.4,94.4,0.0,0.0,94.84,94.84,94.84,0.0,0.0,88.7,88.7,88.7,0.0,0.0,89.31,89.31,89.31,0.0,0.0
2018-09-30,76.0,76.0,76.0,0.0,0.0,79.2,79.2,79.2,0.0,0.0,71.36,71.36,71.36,0.0,0.0,74.82,74.82,74.82,0.0,0.0
2018-10-07,65.31,65.31,65.31,0.0,0.0,66.5,66.5,66.5,0.0,0.0,62.06,62.06,62.06,0.0,0.0,63.74,63.74,63.74,0.0,0.0
2018-10-14,64.32,64.32,64.32,0.0,0.0,64.59,64.59,64.59,0.0,0.0,56.7,56.7,56.7,0.0,0.0,59.67,59.67,59.67,0.0,0.0
2018-10-21,54.25,54.25,54.25,0.0,0.0,55.13,55.13,55.13,0.0,0.0,44.05,44.05,44.05,0.0,0.0,47.2,47.2,47.2,0.0,0.0
2018-10-28,58.12,58.12,58.12,0.0,0.0,58.95,58.95,58.95,0.0,0.0,53.28,53.28,53.28,0.0,0.0,57.18,57.18,57.18,0.0,0.0
2018-11-04,51.0,51.0,51.0,0.0,0.0,51.15,51.15,51.15,0.0,0.0,45.0,45.0,45.0,0.0,0.0,45.46,45.46,45.46,0.0,0.0
2018-11-11,47.38,47.38,47.38,0.0,0.0,48.0,48.0,48.0,0.0,0.0,41.88,41.88,41.88,0.0,0.0,43.39,43.39,43.39,0.0,0.0
2018-11-18,47.49,47.49,47.49,0.0,0.0,49.18,49.18,49.18,0.0,0.0,46.4,46.4,46.4,0.0,0.0,48.69,48.69,48.69,0.0,0.0
2018-11-25,56.75,56.75,56.75,0.0,0.0,57.39,57.39,57.39,0.0,0.0,54.65,54.65,54.65,0.0,0.0,56.96,56.96,56.96,0.0,0.0
2018-12-02,43.88,43.88,43.88,0.0,0.0,46.38,46.38,46.38,0.0,0.0,41.55,41.55,41.55,0.0,0.0,45.88,45.88,45.88,0.0,0.0
2018-12-09,40.85,40.85,40.85,0.0,0.0,43.4,43.4,43.4,0.0,0.0,38.1,38.1,38.1,0.0,0.0,38.77,38.77,38.77,0.0,0.0
2018-12-16,24.44,24.44,24.44,0.0,0.0,26.94,26.94,26.94,0.0,0.0,24.0,24.0,24.0,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-12-23,31.66,31.66,31.66,0.0,0.0,32.95,32.95,32.95,0.0,0.0,31.1,31.1,31.1,0.0,0.0,32.86,32.86,32.86,0.0,0.0
2018-12-30,39.5,39.5,39.5,0.0,0.0,44.0,44.0,44.0,0.0,0.0,39.46,39.46,39.46,0.0,0.0,43.6,43.6,43.6,0.0,0.0
2019-01-06,46.12,46.12,46.12,0.0,0.0,46.98,46.98,46.98,0.0,0.0,44.2,44.2,44.2,0.0,0.0,44.52,44.52,44.52,0.0,0.0
2019-01-13,49.21,49.21,49.21,0.0,0.0,49.83,49.83,49.83,0.0,0.0,46.75,46.75,46.75,0.0,0.0,49.77,49.77,49.77,0.0,0.0
2019-01-20,45.4,45.4,45.4,0.0,0.0,45.82,45.82,45.82,0.0,0.0,43.36,43.36,43.36,0.0,0.0,43.64,43.64,43.64,0.0,0.0
2019-01-27,50.26,50.26,50.26,0.0,0.0,51.0,51.0,51.0,0.0,0.0,49.06,49.06,49.06,0.0,0.0,50.95,50.95,50.95,0.0,0.0
2019-02-03,48.51,48.51,48.51,0.0,0.0,48.84,48.84,48.84,0.0,0.0,46.96,46.96,46.96,0.0,0.0,48.46,48.46,48.46,0.0,0.0
2019-02-10,51.77,51.77,51.77,0.0,0.0,54.66,54.66,54.66,0.0,0.0,51.4,51.4,51.4,0.0,0.0,54.65,54.65,54.65,0.0,0.0
2019-02-17,57.82,57.82,57.82,0.0,0.0,60.27,60.27,60.27,0.0,0.0,57.64,57.64,57.64,0.0,0.0,59.87,59.87,59.87,0.0,0.0
2019-02-24,66.47,66.47,66.47,0.0,0.0,66.67,66.67,66.67,0.0,0.0,58.75,58.75,58.75,0.0,0.0,62.23,62.23,62.23,0.0,0.0
2019-03-03,54.11,54.11,54.11,0.0,0.0,58.0,58.0,58.0,0.0,0.0,53.1,53.1,53.1,0.0,0.0,58.0,58.0,58.0,0.0,0.0
2019-03-10,62.65,62.65,62.65,0.0,0.0,65.51,65.51,65.51,0.0,0.0,61.15,61.15,61.15,0.0,0.0,62.74,62.74,62.74,0.0,0.0
2019-03-17,54.61,54.61,54.61,0.0,0.0,56.11,56.11,56.11,0.0,0.0,52.13,52.13,52.13,0.0,0.0,55.13,55.13,55.13,0.0,0.0
2019-03-24,61.4,61.4,61.4,0.0,0.0,62.1,62.1,62.1,0.0,0.0,59.0,59.0,59.0,0.0,0.0,59.49,59.49,59.49,0.0,0.0
2019-03-31,65.51,65.51,65.51,0.0,0.0,65.89,65.89,65.89,0.0,0.0,62.75,62.75,62.75,0.0,0.0,64.8,64.8,64.8,0.0,0.0
2019-04-07,58.43,58.43,58.43,0.0,0.0,59.02,59.02,59.02,0.0,0.0,54.42,54.42,54.42,0.0,0.0,56.4,56.4,56.4,0.0,0.0
2019-04-14,47.11,47.11,47.11,0.0,0.0,49.15,49.15,49.15,0.0,0.0,46.32,46.32,46.32,0.0,0.0,47.81,47.81,47.81,0.0,0.0
2019-04-21,52.44,52.44,52.44,0.0,0.0,53.0,53.0,53.0,0.0,0.0,50.8,50.8,50.8,0.0,0.0,51.28,51.28,51.28,0.0,0.0
2019-04-28,46.11,46.11,46.11,0.0,0.0,53.0,53.0,53.0,0.0,0.0,46.11,46.11,46.11,0.0,0.0,52.94,52.94,52.94,0.0,0.0
2019-05-05,42.85,42.85,42.85,0.0,0.0,43.71,43.71,43.71,0.0,0.0,39.89,39.89,39.89,0.0,0.0,40.12,40.12,40.12,0.0,0.0
2019-05-12,42.05,42.05,42.05,0.0,0.0,42.3,42.3,42.3,0.0,0.0,40.46,40.46,40.46,0.0,0.0,40.52,40.52,40.52,0.0,0.0
2019-05-19,42.82,42.82,42.82,0.0,0.0,44.33,44.33,44.33,0.0,0.0,42.53,42.53,42.53,0.0,0.0,43.61,43.61,43.61,0.0,0.0
2019-05-26,38.77,38.77,38.77,0.0,0.0,40.91,40.91,40.91,0.0,0.0,38.61,38.61,38.61,0.0,0.0,39.62,39.62,39.62,0.0,0.0
2019-06-02,44.25,44.25,44.25,0.0,0.0,44.7,44.7,44.7,0.0,0.0,41.82,41.82,41.82,0.0,0.0,41.95,41.95,41.95,0.0,0.0
2019-06-09,42.9,42.9,42.9,0.0,0.0,46.85,46.85,46.85,0.0,0.0,42.86,42.86,42.86,0.0,0.0,46.63,46.63,46.63,0.0,0.0
2019-06-16,49.52,49.52,49.52,0.0,0.0,49.76,49.76,49.76,0.0,0.0,45.28,45.28,45.28,0.0,0.0,45.38,45.38,45.38,0.0,0.0
2019-06-23,52.5,52.5,52.5,0.0,0.0,52.68,52.68,52.68,0.0,0.0,50.21,50.21,50.21,0.0,0.0,50.94,50.94,50.94,0.0,0.0
2019-06-30,48.5,48.5,48.5,0.0,0.0,48.57,48.57,48.57,0.0,0.0,45.37,45.37,45.37,0.0,0.0,46.51,46.51,46.51,0.0,0.0
2019-07-07,47.0,47.0,47.0,0.0,0.0,47.69,47.69,47.69,0.0,0.0,46.0,46.0,46.0,0.0,0.0,47.27,47.27,47.27,0.0,0.0
2019-07-14,46.2,46.2,46.2,0.0,0.0,47.5,47.5,47.5,0.0,0.0,45.68,45.68,45.68,0.0,0.0,46.54,46.54,46.54,0.0,0.0
2019-07-21,45.83,45.83,45.83,0.0,0.0,46.44,46.44,46.44,0.0,0.0,43.5,43.5,43.5,0.0,0.0,45.69,45.69,45.69,0.0,0.0
2019-07-28,40.63,40.63,40.63,0.0,0.0,41.08,41.08,41.08,0.0,0.0,37.69,37.69,37.69,0.0,0.0,38.98,38.98,38.98,0.0,0.0
2019-08-04,41.89,41.89,41.89,0.0,0.0,42.53,42.53,42.53,0.0,0.0,39.93,39.93,39.93,0.0,0.0,40.49,40.49,40.49,0.0,0.0
2019-08-11,41.91,41.91,41.91,0.0,0.0,42.04,42.04,42.04,0.0,0.0,40.46,40.46,40.46,0.0,0.0,41.6,41.6,41.6,0.0,0.0
2019-08-18,36.78,36.78,36.78,0.0,0.0,37.14,37.14,37.14,0.0,0.0,35.65,35.65,35.65,0.0,0.0,36.75,36.75,36.75,0.0,0.0
2019-08-25,38.2,38.2,38.2,0.0,0.0,38.46,38.46,38.46,0.0,0.0,36.04,36.04,36.04,0.0,0.0,36.87,36.87,36.87,0.0,0.0
2019-09-01,36.41,36.41,36.41,0.0,0.0,36.64,36.64,36.64,0.0,0.0,34.53,34.53,34.53,0.0,0.0,35.3,35.3,35.3,0.0,0.0
2019-09-08,38.94,38.94,38.94,0.0,0.0,41.74,41.74,41.74,0.0,0.0,38.47,38.47,38.47,0.0,0.0,41.4,41.4,41.4,0.0,0.0
2019-09-15,39.35,39.35,39.35,0.0,0.0,40.4,40.4,40.4,0.0,0.0,38.16,38.16,38.16,0.0,0.0,38.23,38.23,38.23,0.0,0.0
2019-09-22,31.38,31.38,31.38,0.0,0.0,31.95,31.95,31.95,0.0,0.0,30.12,30.12,30.12,0.0,0.0,30.9,30.9,30.9,0.0,0.0
2019-09-29,31.23,31.23,31.23,0.0,0.0,32.31,32.31,32.31,0.0,0.0,30.93,30.93,30.93,0.0,0.0,31.22,31.22,31.22,0.0,0.0
2019-10-06,31.56,31.56,31.56,0.0,0.0,32.76,32.76,32.76,0.0,0.0,30.78,30.78,30.78,0.0,0.0,31.47,31.47,31.47,0.0,0.0
2019-10-13,34.28,34.28,34.28,0.0,0.0,35.6,35.6,35.6,0.0,0.0,33.73,33.73,33.73,0.0,0.0,35.35,35.35,35.35,0.0,0.0
2019-10-20,37.35,37.35,37.35,0.0,0.0,38.79,38.79,38.79,0.0,0.0,36.88,36.88,36.88,0.0,0.0,38.44,38.44,38.44,0.0,0.0
2019-10-27,41.0,41.0,41.0,0.0,0.0,41.28,41.28,41.28,0.0,0.0,39.13,39.13,39.13,0.0,0.0,39.25,39.25,39.25,0.0,0.0
2019-11-03,39.69,39.69,39.69,0.0,0.0,40.23,40.23,40.23,0.0,0.0,39.06,39.06,39.06,0.0,0.0,39.64,39.64,39.64,0.0,0.0
2019-11-10,41.32,41.32,41.32,0.0,0.0,41.99,41.99,41.99,0.0,0.0,40.44,40.44,40.44,0.0,0.0,41.76,41.76,41.76,0.0,0.0
2019-11-17,48.46,48.46,48.46,0.0,0.0,52.52,52.52,52.52,0.0,0.0,48.34,48.34,48.34,0.0,0.0,52.26,52.26,52.26,0.0,0.0
2019-11-24,55.59,55.59,55.59,0.0,0.0,56.15,56.15,56.15,0.0,0.0,51.81,51.81,51.81,0.0,0.0,53.03,53.03,53.03,0.0,0.0
2019-12-01,58.9,58.9,58.9,0.0,0.0,60.0,60.0,60.0,0.0,0.0,56.6,56.6,56.6,0.0,0.0,56.64,56.64,56.64,0.0,0.0
2019-12-08,59.5,59.5,59.5,0.0,0.0,60.87,60.87,60.87,0.0,0.0,58.35,58.35,58.35,0.0,0.0,60.3,60.3,60.3,0.0,0.0
2019-12-15,61.0,61.0,61.0,0.0,0.0,62.49,62.49,62.49,0.0,0.0,59.2,59.2,59.2,0.0,0.0,62.27,62.27,62.27,0.0,0.0
2019-12-22,59.27,59.27,59.27,0.0,0.0,59.88,59.88,59.88,0.0,0.0,55.67,55.67,55.67,0.0,0.0,56.7,56.7,56.7,0.0,0.0
2019-12-29,54.0,54.0,54.0,0.0,0.0,55.58,55.58,55.58,0.0,0.0,52.98,52.98,52.98,0.0,0.0,54.17,54.17,54.17,0.0,0.0
