Date,HWCC_Open_average,HWCC_Open_max,HWCC_Open_min,HWCC_Open_volatility,HWCC_Open_change,HWCC_High_average,HWCC_High_max,HWCC_High_min,HWCC_High_volatility,HWCC_High_change,HWCC_Low_average,HWCC_Low_max,HWCC_Low_min,HWCC_Low_volatility,HWCC_Low_change,HWCC_Close_average,HWCC_Close_max,HWCC_Close_min,HWCC_Close_volatility,HWCC_Close_change,HWCC_Volume_average,HWCC_Volume_max,HWCC_Volume_min,HWCC_Volume_volatility,HWCC_Volume_change
2018-01-14,7.2875,7.5,7.15,0.34999999999999964,0.04999999999999982,7.4175,7.5,7.35,0.15000000000000036,-0.019999999999999574,7.1375,7.15,7.1,0.05000000000000071,0.0,7.3,7.35,7.2,0.14999999999999947,-0.04999999999999982,19915,27389,12190,15199,-7262
2018-01-21,7.21,7.4,7.0,0.40000000000000036,-0.35000000000000053,7.38,7.5,7.25,0.25,-0.15000000000000036,7.036,7.17,7.0,0.16999999999999993,-0.009999999999999787,7.1739999999999995,7.3,7.0,0.2999999999999998,0.20000000000000018,23887,42089,4281,37808,-27069
2018-01-28,7.09,7.2,7.0,0.20000000000000018,-0.20000000000000018,7.156,7.28,7.05,0.23000000000000043,-0.23000000000000043,6.992,7.04,6.95,0.08999999999999986,-0.08999999999999986,7.04,7.1,7.0,0.09999999999999964,-0.09999999999999964,15126,29587,7833,21754,21754
2018-02-04,6.88,7.05,6.75,0.2999999999999998,-0.15000000000000036,7.12,7.35,6.85,0.5,0.0,6.73,6.8,6.65,0.14999999999999947,-0.09999999999999964,6.88,7.05,6.8,0.25,0.0,34214,45679,28886,16793,10928
2018-02-11,6.89,7.2,6.7,0.5,0.2999999999999998,7.18,7.7,6.85,0.8500000000000005,0.8500000000000005,6.85,7.0,6.7,0.2999999999999998,0.2999999999999998,7.04,7.45,6.75,0.7000000000000002,0.7000000000000002,51145,121261,4759,116502,95064
2018-02-18,7.237500000000001,7.5,7.15,0.34999999999999964,-0.34999999999999964,7.5375,7.75,7.3,0.4500000000000002,-0.20000000000000018,7.025,7.1,6.95,0.14999999999999947,0.0,7.2,7.3,7.05,0.25,0.25,32984,63730,6600,57130,-26487
2018-02-25,6.95,7.25,6.65,0.5999999999999996,-0.5999999999999996,7.1000000000000005,7.25,6.9,0.34999999999999964,-0.2999999999999998,6.812,7.0,6.51,0.4900000000000002,-0.4400000000000004,6.92,7.1,6.7,0.39999999999999947,-0.25,39668,110031,4750,105281,-1924
2018-03-04,6.7700000000000005,6.95,6.6,0.35000000000000053,-0.25,6.9,7.05,6.7,0.34999999999999964,-0.25,6.646,6.8,6.58,0.21999999999999975,-0.05000000000000071,6.7299999999999995,6.9,6.6,0.3000000000000007,-0.15000000000000036,19263,37790,10723,27067,9394
2018-03-11,6.9,7.75,6.6,1.1500000000000004,1.0999999999999996,7.006,7.8,6.7,1.0999999999999996,0.9699999999999998,6.66,6.9,6.55,0.35000000000000053,0.3000000000000007,6.7700000000000005,7.05,6.65,0.39999999999999947,0.34999999999999964,51209,93136,13043,80093,80093
2018-03-18,7.14,7.25,6.95,0.2999999999999998,0.20000000000000018,7.32,7.45,7.1,0.35000000000000053,0.20000000000000018,7.07,7.2,6.85,0.35000000000000053,0.3000000000000007,7.18,7.3,6.9,0.39999999999999947,0.2999999999999998,46746,107414,10998,96416,-96416
2018-03-25,7.325,7.4,7.2,0.20000000000000018,0.10000000000000053,7.425000000000001,7.45,7.4,0.04999999999999982,-0.04999999999999982,7.1875,7.3,7.05,0.25,0.14999999999999947,7.295,7.4,7.15,0.25,0.17999999999999972,27203,48235,11313,36922,-36922
2018-04-01,7.42,7.7,7.2,0.5,0.4500000000000002,7.68,7.9,7.45,0.4500000000000002,0.4500000000000002,7.38,7.65,7.15,0.5,0.5,7.546,7.85,7.25,0.5999999999999996,0.5999999999999996,71880,117060,25708,91352,36703
2018-04-08,8.09,8.35,7.95,0.39999999999999947,0.04999999999999982,8.19,8.35,8.0,0.34999999999999964,-0.20000000000000107,7.852,8.05,7.75,0.3000000000000007,-0.11000000000000032,8.02,8.1,7.95,0.14999999999999947,-0.09999999999999964,81114,154126,20236,133890,-133890
2018-04-15,7.8100000000000005,7.95,7.55,0.40000000000000036,-0.40000000000000036,7.92,8.05,7.65,0.40000000000000036,-0.40000000000000036,7.642,7.8,7.36,0.4399999999999995,-0.4399999999999995,7.72,7.9,7.45,0.4500000000000002,-0.4500000000000002,22457,30810,18138,12672,-10265
2018-04-22,7.42,7.55,7.3,0.25,-0.25,7.51,7.55,7.45,0.09999999999999964,-0.09999999999999964,7.192,7.3,7.06,0.2400000000000002,0.14000000000000057,7.34,7.45,7.25,0.20000000000000018,-0.04999999999999982,30129,78041,12083,65958,-63134
2018-04-29,7.11,7.3,6.9,0.39999999999999947,-0.20000000000000018,7.29,7.4,7.1,0.3000000000000007,-0.25,6.97,7.2,6.85,0.35000000000000053,-0.20000000000000018,7.09,7.35,6.9,0.4499999999999993,-0.20000000000000018,32646,47718,21257,26461,-2163
2018-05-06,7.3500000000000005,7.65,7.0,0.6500000000000004,0.6500000000000004,7.706,7.88,7.4,0.47999999999999954,0.39999999999999947,7.234,7.5,6.97,0.5300000000000002,0.5300000000000002,7.56,7.75,7.3,0.4500000000000002,0.4500000000000002,49402,81238,19909,61329,-31586
2018-05-13,7.956,8.1,7.75,0.34999999999999964,0.3000000000000007,8.15,8.4,8.0,0.40000000000000036,0.1999999999999993,7.89,8.05,7.75,0.3000000000000007,0.3000000000000007,8.0,8.1,7.85,0.25,0.1999999999999993,62889,153679,12599,141080,-57271
2018-05-20,8.082,8.21,7.95,0.2600000000000007,-0.10000000000000053,8.206,8.3,8.13,0.16999999999999993,0.06999999999999851,7.9799999999999995,8.1,7.75,0.34999999999999964,-0.04999999999999982,8.09,8.15,8.0,0.15000000000000036,0.0,20496,30443,14100,16343,3883
2018-05-27,8.1175,8.2,8.05,0.14999999999999858,0.049999999999998934,8.262500000000001,8.3,8.15,0.15000000000000036,0.15000000000000036,7.994999999999999,8.1,7.85,0.25,0.25,8.1375,8.25,8.0,0.25,0.1999999999999993,39023,60681,23547,37134,-14932
2018-06-03,8.26,8.4,8.15,0.25,0.09999999999999964,8.34,8.45,8.25,0.1999999999999993,0.09999999999999964,8.15,8.3,8.05,0.25,0.15000000000000036,8.25,8.35,8.15,0.1999999999999993,0.1999999999999993,74528,131723,7012,124711,78739
2018-06-10,8.8,9.0,8.4,0.5999999999999996,0.5999999999999996,9.002,9.32,8.6,0.7200000000000006,0.40000000000000036,8.626,8.8,8.4,0.40000000000000036,0.29999999999999893,8.86,9.05,8.55,0.5,0.25,33504,61312,12849,48463,-6849
2018-06-17,8.78,8.85,8.7,0.15000000000000036,-0.049999999999998934,8.8,8.9,8.75,0.15000000000000036,-0.09999999999999964,8.674,8.7,8.57,0.129999999999999,0.0,8.734,8.8,8.7,0.10000000000000142,0.05000000000000071,18303,25734,5993,19741,11043
2018-06-24,8.72,8.9,8.55,0.34999999999999964,-0.14999999999999858,8.78,8.9,8.65,0.25,-0.15000000000000036,8.598,8.75,8.4,0.34999999999999964,-0.1899999999999995,8.686,8.78,8.5,0.27999999999999936,-0.1999999999999993,24769,42332,13723,28609,6408
2018-07-01,8.45,8.55,8.4,0.15000000000000036,-0.15000000000000036,8.55,8.55,8.55,0.0,0.0,8.4125,8.45,8.4,0.049999999999998934,-0.049999999999998934,8.512500000000001,8.55,8.4,0.15000000000000036,0.0,23949,54868,7968,46900,-43021
2018-07-08,8.469999999999999,8.6,8.35,0.25,-0.15000000000000036,8.51,8.6,8.35,0.25,-0.20000000000000107,8.322,8.45,8.0,0.4499999999999993,-0.4499999999999993,8.38,8.5,8.03,0.47000000000000064,-0.4400000000000013,33633,72823,11485,61338,-33345
2018-07-15,8.06,8.15,7.95,0.20000000000000018,0.20000000000000018,8.16,8.25,8.1,0.15000000000000036,0.09999999999999964,7.94,8.05,7.8,0.2500000000000009,0.20000000000000107,8.04,8.15,7.85,0.3000000000000007,0.15000000000000036,18361,34221,4535,29686,12941
2018-07-22,8.14,8.2,8.1,0.09999999999999964,-0.05000000000000071,8.16,8.2,8.1,0.09999999999999964,-0.09999999999999964,8.006,8.1,7.85,0.25,-0.25,8.04,8.1,7.85,0.25,-0.25,10479,18878,5939,12939,7466
2018-07-29,7.824,7.86,7.76,0.10000000000000053,0.010000000000000675,7.922000000000001,8.01,7.9,0.10999999999999943,0.0,7.762,7.8,7.71,0.08999999999999986,0.08999999999999986,7.890000000000001,8.0,7.75,0.25,0.15000000000000036,8650,12456,4770,7686,-1629
2018-08-05,8.05,8.45,7.8,0.6499999999999995,0.5499999999999989,8.25,9.0,7.9,1.0999999999999996,0.5499999999999989,7.87,8.0,7.75,0.25,0.25,7.99,8.2,7.85,0.34999999999999964,0.1999999999999993,38576,112819,11709,101110,9819
2018-08-12,8.209999999999999,8.5,8.05,0.4499999999999993,0.3000000000000007,8.424,8.71,8.2,0.5100000000000016,0.45000000000000107,8.11,8.3,8.0,0.3000000000000007,0.3000000000000007,8.27,8.6,8.0,0.5999999999999996,0.15000000000000036,53102,101320,25573,75747,7188
2018-08-19,8.51,8.7,8.35,0.34999999999999964,0.09999999999999964,8.666,8.85,8.45,0.40000000000000036,-0.05000000000000071,8.4,8.6,8.25,0.34999999999999964,-0.05000000000000071,8.52,8.7,8.3,0.3999999999999986,-0.1999999999999993,21651,38029,5197,32832,-12038
2018-08-26,8.39,8.5,8.25,0.25,0.1999999999999993,8.51,8.6,8.4,0.1999999999999993,-0.15000000000000036,8.27,8.35,8.2,0.15000000000000036,-0.05000000000000071,8.31,8.4,8.2,0.20000000000000107,-0.20000000000000107,13690,19903,6471,13432,-7313
2018-09-02,8.0625,8.2,7.95,0.2499999999999991,-0.2499999999999991,8.1125,8.2,8.05,0.14999999999999858,-0.14999999999999858,7.9575000000000005,7.98,7.95,0.03000000000000025,-0.03000000000000025,8.02,8.05,8.0,0.05000000000000071,0.02000000000000135,12363,21630,5881,15749,-15749
2018-09-09,8.1,8.3,7.95,0.35000000000000053,0.3000000000000007,8.21,8.35,8.05,0.29999999999999893,0.29999999999999893,7.922,7.97,7.89,0.08000000000000007,0.019999999999999574,8.13,8.3,8.0,0.3000000000000007,0.0,24822,45881,2804,43077,22651
2018-09-16,7.9399999999999995,8.1,7.85,0.25,-0.15000000000000036,8.09,8.15,8.0,0.15000000000000036,-0.05000000000000071,7.888,7.99,7.75,0.2400000000000002,-0.2400000000000002,8.0,8.1,7.9,0.1999999999999993,0.049999999999998934,22477,46323,9500,36823,36823
2018-09-23,7.86,8.1,7.7,0.39999999999999947,-0.39999999999999947,7.95,8.1,7.85,0.25,-0.1999999999999993,7.802,8.0,7.7,0.2999999999999998,-0.2999999999999998,7.84,8.0,7.7,0.2999999999999998,-0.2999999999999998,16237,26468,2904,23564,18551
2018-09-30,7.946,8.07,7.79,0.28000000000000025,-0.1299999999999999,8.028,8.08,7.92,0.16000000000000014,-0.07000000000000028,7.81,7.91,7.66,0.25,0.25,7.964,8.05,7.9,0.15000000000000036,0.03000000000000025,31390,45511,18548,26963,-5088
2018-10-07,7.82,7.94,7.6,0.34000000000000075,-0.34000000000000075,7.968,8.06,7.81,0.2500000000000009,0.009999999999999787,7.66,7.88,7.4,0.47999999999999954,-0.22000000000000064,7.822,7.99,7.6,0.39000000000000057,0.1200000000000001,37340,94346,14096,80250,26047
2018-10-14,7.832,8.0,7.71,0.29000000000000004,-0.29000000000000004,7.8839999999999995,8.01,7.71,0.2999999999999998,-0.2999999999999998,7.594,7.8,7.01,0.79,-0.79,7.632,7.82,7.03,0.79,-0.7799999999999994,70738,118750,11329,107421,54083
2018-10-21,6.662,7.05,6.02,1.0300000000000002,-0.9900000000000002,6.788,7.2,6.14,1.0600000000000005,-1.0600000000000005,6.3340000000000005,7.01,5.99,1.0199999999999996,-1.0199999999999996,6.388,7.07,6.03,1.04,-0.9700000000000006,37871,46704,24612,22092,15736
2018-10-28,6.206,6.35,5.99,0.35999999999999943,0.1999999999999993,6.382,6.52,6.23,0.28999999999999915,0.09999999999999964,6.078,6.29,5.63,0.6600000000000001,0.27000000000000046,6.248,6.39,6.03,0.35999999999999943,0.35999999999999943,18669,24149,9782,14367,5798
2018-11-04,6.33,6.66,6.08,0.5800000000000001,0.21999999999999975,6.512,7.04,6.33,0.71,0.5700000000000003,6.032,6.13,5.95,0.17999999999999972,-0.10000000000000053,6.17,6.35,6.06,0.29000000000000004,0.02999999999999936,31241,64431,10866,53565,13959
2018-11-11,5.984,6.25,5.78,0.46999999999999975,0.1900000000000004,6.19,6.53,5.99,0.54,0.47000000000000064,5.878,6.12,5.72,0.40000000000000036,0.3700000000000001,6.038,6.43,5.75,0.6799999999999997,0.6799999999999997,87740,106336,60810,45526,17023
2018-11-18,6.24,6.45,6.06,0.39000000000000057,-0.20999999999999996,6.415,6.5,6.29,0.20999999999999996,-0.0699999999999994,6.115,6.2,6.06,0.14000000000000057,0.0,6.24,6.4,6.1,0.3000000000000007,0.3000000000000007,23302,42963,2356,40607,-40607
2018-11-25,6.21,6.4,6.1,0.3000000000000007,-0.3000000000000007,6.344,6.7,6.2,0.5,-0.1900000000000004,6.038,6.13,6.0,0.1299999999999999,-0.1299999999999999,6.134,6.19,6.1,0.09000000000000075,-0.09000000000000075,25428,33597,8438,25159,16263
2018-12-02,6.175,6.22,6.12,0.09999999999999964,-0.04999999999999982,6.29,6.38,6.25,0.1299999999999999,-0.03000000000000025,6.05,6.1,6.01,0.08999999999999986,0.040000000000000036,6.16,6.2,6.11,0.08999999999999986,-0.08999999999999986,33343,56307,14697,41610,-19599
2018-12-09,6.046,6.15,5.86,0.29000000000000004,-0.21999999999999975,6.124,6.26,6.0,0.2599999999999998,-0.11000000000000032,5.922,6.03,5.69,0.33999999999999986,-0.22999999999999954,5.998,6.1,5.83,0.2699999999999996,-0.20000000000000018,38305,60471,18586,41885,-13938
2018-12-16,5.584,5.84,5.28,0.5599999999999996,-0.3200000000000003,5.72,5.93,5.52,0.41000000000000014,-0.41000000000000014,5.328,5.53,5.0,0.5300000000000002,-0.5300000000000002,5.4719999999999995,5.63,5.19,0.4399999999999995,-0.40999999999999925,34883,55498,21550,33948,-25922
2018-12-23,5.1525,5.39,5.03,0.35999999999999943,-0.35999999999999943,5.279999999999999,5.39,5.18,0.20999999999999996,-0.20999999999999996,4.985,5.15,4.76,0.39000000000000057,-0.16999999999999993,5.0525,5.16,4.93,0.23000000000000043,-0.14000000000000057,58959,86661,5124,81537,60371
2018-12-30,5.0600000000000005,5.2,5.0,0.20000000000000018,0.20000000000000018,5.2524999999999995,5.39,5.14,0.25,0.25,5.0325,5.2,4.97,0.23000000000000043,0.23000000000000043,5.119999999999999,5.27,5.05,0.21999999999999975,0.20999999999999996,44166,59571,18734,40837,27429
2019-01-06,5.4879999999999995,5.58,5.27,0.3100000000000005,0.23000000000000043,5.69,5.74,5.6,0.14000000000000057,0.03000000000000025,5.362,5.55,5.06,0.4900000000000002,0.4300000000000006,5.594,5.64,5.56,0.08000000000000007,0.0699999999999994,30569,45510,11987,33523,3241
2019-01-13,5.54,5.64,5.46,0.17999999999999972,-0.04999999999999982,5.684,5.82,5.61,0.20999999999999996,-0.0600000000000005,5.436,5.5,5.35,0.15000000000000036,-0.08000000000000007,5.512,5.56,5.43,0.1299999999999999,-0.0699999999999994,35412,63585,18609,44976,17724
2019-01-20,5.67,5.91,5.41,0.5,0.5,5.85,6.1,5.54,0.5599999999999996,0.5599999999999996,5.52,5.79,5.36,0.4299999999999997,0.4299999999999997,5.7225,6.05,5.52,0.5300000000000002,0.5300000000000002,89998,152989,19807,133182,65727
2019-01-27,6.29,6.39,6.11,0.27999999999999936,0.17999999999999972,6.434,6.5,6.36,0.13999999999999968,0.019999999999999574,6.152,6.21,6.07,0.13999999999999968,0.13999999999999968,6.33,6.44,6.27,0.17000000000000082,0.17000000000000082,41540,81097,20482,60615,-51730
2019-02-03,6.418,6.5,6.23,0.2699999999999996,-0.020000000000000462,6.48,6.58,6.42,0.16000000000000014,-0.019999999999999574,6.246,6.45,6.14,0.3100000000000005,-0.0600000000000005,6.348,6.51,6.14,0.3700000000000001,-0.3200000000000003,19622,23243,11251,11992,78
2019-02-10,6.096,6.23,5.96,0.27000000000000046,0.08000000000000007,6.21,6.28,6.16,0.1200000000000001,0.0600000000000005,6.018,6.1,5.91,0.1899999999999995,0.1899999999999995,6.077999999999999,6.18,5.93,0.25,0.20999999999999996,41256,59231,30123,29108,-1616
2019-02-17,6.045,6.1,6.01,0.08999999999999986,0.0699999999999994,6.09,6.12,6.07,0.04999999999999982,0.04999999999999982,5.9475,5.99,5.87,0.1200000000000001,0.11000000000000032,6.025,6.08,5.96,0.1200000000000001,0.08000000000000007,16525,36531,6736,29795,-29795
2019-02-24,5.906,6.09,5.65,0.4399999999999995,-0.3899999999999997,5.958,6.1,5.71,0.3899999999999997,-0.3799999999999999,5.8020000000000005,6.04,5.65,0.3899999999999997,-0.3899999999999997,5.818,6.09,5.65,0.4399999999999995,-0.41000000000000014,13369,35531,2599,32932,-6917
2019-03-03,5.6,5.69,5.51,0.1800000000000006,-0.14000000000000057,5.6499999999999995,5.8,5.52,0.28000000000000025,-0.21999999999999975,5.392,5.57,5.21,0.3600000000000003,-0.16999999999999993,5.496,5.66,5.44,0.21999999999999975,-0.20000000000000018,29249,42385,17445,24940,-16990
2019-03-10,5.552,5.81,5.06,0.75,-0.54,5.838,6.01,5.73,0.27999999999999936,0.27999999999999936,5.478,5.75,5.06,0.6900000000000004,-0.4400000000000004,5.788,6.01,5.66,0.34999999999999964,0.34999999999999964,86839,203921,23070,180851,180851
2019-03-17,5.916,5.96,5.87,0.08999999999999986,-0.04999999999999982,6.07,6.23,6.01,0.22000000000000064,-0.1900000000000004,5.784,5.88,5.59,0.29000000000000004,0.040000000000000036,5.994,6.02,5.97,0.04999999999999982,-0.019999999999999574,17691,24203,10170,14033,-2232
2019-03-24,6.058,6.16,5.94,0.21999999999999975,0.21999999999999975,6.164,6.33,6.03,0.2999999999999998,0.2999999999999998,6.024,6.12,5.9,0.21999999999999975,0.16999999999999993,6.144,6.33,6.0,0.33000000000000007,0.33000000000000007,14760,38474,3846,34628,-25864
2019-03-31,6.098,6.27,5.97,0.2999999999999998,0.14999999999999947,6.164,6.27,6.07,0.1999999999999993,0.009999999999999787,5.968,6.04,5.9,0.13999999999999968,0.05999999999999961,6.054,6.15,6.0,0.15000000000000036,0.10000000000000053,22389,33598,16490,17108,-11841
2019-04-07,6.078,6.3,5.75,0.5499999999999998,0.20000000000000018,6.2459999999999996,6.32,6.18,0.14000000000000057,0.08999999999999986,6.034,6.17,5.7,0.46999999999999975,0.08000000000000007,6.17,6.32,6.06,0.2600000000000007,0.04999999999999982,14394,21108,10251,10857,-7024
2019-04-14,6.075,6.15,6.0,0.15000000000000036,0.010000000000000675,6.1675,6.2,6.15,0.04999999999999982,-0.04999999999999982,6.0075,6.02,6.0,0.019999999999999574,0.019999999999999574,6.04,6.09,6.0,0.08999999999999986,0.019999999999999574,34594,59916,17541,42375,-42375
2019-04-21,6.042,6.09,6.01,0.08000000000000007,-0.040000000000000036,6.144,6.16,6.09,0.07000000000000028,0.0600000000000005,6.02,6.06,6.0,0.05999999999999961,0.020000000000000462,6.068,6.13,6.01,0.1200000000000001,0.1200000000000001,28316,55304,18126,37178,1754
