Date,First Trust Municipal CEF Income Opportunity_Open_average,First Trust Municipal CEF Income Opportunity_Open_max,First Trust Municipal CEF Income Opportunity_Open_min,First Trust Municipal CEF Income Opportunity_Open_volatility,First Trust Municipal CEF Income Opportunity_Open_change,First Trust Municipal CEF Income Opportunity_High_average,First Trust Municipal CEF Income Opportunity_High_max,First Trust Municipal CEF Income Opportunity_High_min,First Trust Municipal CEF Income Opportunity_High_volatility,First Trust Municipal CEF Income Opportunity_High_change,First Trust Municipal CEF Income Opportunity_Low_average,First Trust Municipal CEF Income Opportunity_Low_max,First Trust Municipal CEF Income Opportunity_Low_min,First Trust Municipal CEF Income Opportunity_Low_volatility,First Trust Municipal CEF Income Opportunity_Low_change,First Trust Municipal CEF Income Opportunity_Close_average,First Trust Municipal CEF Income Opportunity_Close_max,First Trust Municipal CEF Income Opportunity_Close_min,First Trust Municipal CEF Income Opportunity_Close_volatility,First Trust Municipal CEF Income Opportunity_Close_change
2018-12-02,17.51,17.51,17.51,0.0,0.0,17.51,17.51,17.51,0.0,0.0,17.46,17.46,17.46,0.0,0.0,17.46,17.46,17.46,0.0,0.0
2018-12-09,17.31,17.31,17.31,0.0,0.0,17.31,17.31,17.31,0.0,0.0,17.2,17.2,17.2,0.0,0.0,17.2,17.2,17.2,0.0,0.0
2018-12-16,17.27,17.27,17.27,0.0,0.0,17.27,17.27,17.27,0.0,0.0,17.11,17.11,17.11,0.0,0.0,17.11,17.11,17.11,0.0,0.0
2018-12-23,17.28,17.28,17.28,0.0,0.0,17.28,17.28,17.28,0.0,0.0,17.19,17.19,17.19,0.0,0.0,17.23,17.23,17.23,0.0,0.0
2018-12-30,17.65,17.65,17.65,0.0,0.0,17.66,17.66,17.66,0.0,0.0,17.65,17.65,17.65,0.0,0.0,17.66,17.66,17.66,0.0,0.0
2019-01-06,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0,17.78,17.78,17.78,0.0,0.0
2019-01-13,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0,17.73,17.73,17.73,0.0,0.0
2019-01-20,17.81,17.81,17.81,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.81,17.81,17.81,0.0,0.0,17.81,17.81,17.81,0.0,0.0
2019-01-27,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0,17.93,17.93,17.93,0.0,0.0
2019-02-03,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0,17.95,17.95,17.95,0.0,0.0
2019-02-10,17.98,17.98,17.98,0.0,0.0,18.03,18.03,18.03,0.0,0.0,17.98,17.98,17.98,0.0,0.0,18.03,18.03,18.03,0.0,0.0
2019-02-17,18.07,18.07,18.07,0.0,0.0,18.08,18.08,18.08,0.0,0.0,18.05,18.05,18.05,0.0,0.0,18.05,18.05,18.05,0.0,0.0
2019-02-24,18.11,18.11,18.11,0.0,0.0,18.18,18.18,18.18,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.13,18.13,18.13,0.0,0.0
2019-03-03,18.34,18.34,18.34,0.0,0.0,18.34,18.34,18.34,0.0,0.0,18.3,18.3,18.3,0.0,0.0,18.3,18.3,18.3,0.0,0.0
2019-03-10,18.22,18.22,18.22,0.0,0.0,18.22,18.22,18.22,0.0,0.0,18.11,18.11,18.11,0.0,0.0,18.11,18.11,18.11,0.0,0.0
2019-03-17,18.29,18.29,18.29,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.29,18.29,18.29,0.0,0.0,18.35,18.35,18.35,0.0,0.0
2019-03-24,18.44,18.44,18.44,0.0,0.0,18.49,18.49,18.49,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2019-03-31,18.43,18.43,18.43,0.0,0.0,18.48,18.48,18.48,0.0,0.0,18.41,18.41,18.41,0.0,0.0,18.41,18.41,18.41,0.0,0.0
2019-04-07,18.42,18.42,18.42,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.42,18.42,18.42,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-04-14,18.35,18.35,18.35,0.0,0.0,18.36,18.36,18.36,0.0,0.0,18.35,18.35,18.35,0.0,0.0,18.36,18.36,18.36,0.0,0.0
2019-04-21,18.5,18.5,18.5,0.0,0.0,18.54,18.54,18.54,0.0,0.0,18.5,18.5,18.5,0.0,0.0,18.5,18.5,18.5,0.0,0.0
2019-04-28,18.6,18.6,18.6,0.0,0.0,18.67,18.67,18.67,0.0,0.0,18.6,18.6,18.6,0.0,0.0,18.67,18.67,18.67,0.0,0.0
2019-05-05,18.72,18.72,18.72,0.0,0.0,18.75,18.75,18.75,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.75,18.75,18.75,0.0,0.0
2019-05-12,18.71,18.71,18.71,0.0,0.0,18.72,18.72,18.72,0.0,0.0,18.71,18.71,18.71,0.0,0.0,18.72,18.72,18.72,0.0,0.0
2019-05-19,18.74,18.74,18.74,0.0,0.0,18.76,18.76,18.76,0.0,0.0,18.74,18.74,18.74,0.0,0.0,18.76,18.76,18.76,0.0,0.0
2019-05-26,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0,18.81,18.81,18.81,0.0,0.0
2019-06-02,18.85,18.85,18.85,0.0,0.0,18.88,18.88,18.88,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.88,18.88,18.88,0.0,0.0
2019-06-09,18.9,18.9,18.9,0.0,0.0,18.93,18.93,18.93,0.0,0.0,18.85,18.85,18.85,0.0,0.0,18.93,18.93,18.93,0.0,0.0
2019-06-16,18.87,18.87,18.87,0.0,0.0,18.89,18.89,18.89,0.0,0.0,18.87,18.87,18.87,0.0,0.0,18.89,18.89,18.89,0.0,0.0
2019-06-23,18.94,18.94,18.94,0.0,0.0,19.01,19.01,19.01,0.0,0.0,18.94,18.94,18.94,0.0,0.0,19.01,19.01,19.01,0.0,0.0
2019-06-30,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0,18.94,18.94,18.94,0.0,0.0,18.95,18.95,18.95,0.0,0.0
2019-07-07,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0,19.18,19.18,19.18,0.0,0.0
2019-07-14,19.1,19.1,19.1,0.0,0.0,19.1,19.1,19.1,0.0,0.0,19.07,19.07,19.07,0.0,0.0,19.07,19.07,19.07,0.0,0.0
2019-07-21,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0,19.19,19.19,19.19,0.0,0.0
2019-07-28,19.53,19.53,19.53,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.42,19.42,19.42,0.0,0.0,19.42,19.42,19.42,0.0,0.0
2019-08-04,19.59,19.59,19.59,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0
2019-08-11,19.5,19.5,19.5,0.0,0.0,19.62,19.62,19.62,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.62,19.62,19.62,0.0,0.0
2019-08-18,19.58,19.58,19.58,0.0,0.0,19.61,19.61,19.61,0.0,0.0,19.54,19.54,19.54,0.0,0.0,19.57,19.57,19.57,0.0,0.0
2019-08-25,19.59,19.59,19.59,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.64,19.64,19.64,0.0,0.0
2019-09-01,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0,19.51,19.51,19.51,0.0,0.0
2019-09-08,18.97,18.97,18.97,0.0,0.0,18.97,18.97,18.97,0.0,0.0,18.91,18.91,18.91,0.0,0.0,18.91,18.91,18.91,0.0,0.0
2019-09-15,19.39,19.39,19.39,0.0,0.0,19.39,19.39,19.39,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-09-22,19.4,19.4,19.4,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-09-29,19.57,19.57,19.57,0.0,0.0,19.57,19.57,19.57,0.0,0.0,19.53,19.53,19.53,0.0,0.0,19.53,19.53,19.53,0.0,0.0
2019-10-06,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0,19.46,19.46,19.46,0.0,0.0
2019-10-13,19.26,19.26,19.26,0.0,0.0,19.26,19.26,19.26,0.0,0.0,19.22,19.22,19.22,0.0,0.0,19.22,19.22,19.22,0.0,0.0
2019-10-20,19.15,19.15,19.15,0.0,0.0,19.15,19.15,19.15,0.0,0.0,19.08,19.08,19.08,0.0,0.0,19.09,19.09,19.09,0.0,0.0
2019-10-27,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.3,19.3,19.3,0.0,0.0,19.3,19.3,19.3,0.0,0.0
2019-11-03,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0,19.33,19.33,19.33,0.0,0.0
2019-11-10,19.34,19.34,19.34,0.0,0.0,19.34,19.34,19.34,0.0,0.0,19.27,19.27,19.27,0.0,0.0,19.27,19.27,19.27,0.0,0.0
2019-11-17,19.34,19.34,19.34,0.0,0.0,19.38,19.38,19.38,0.0,0.0,19.32,19.32,19.32,0.0,0.0,19.34,19.34,19.34,0.0,0.0
2019-11-24,19.4,19.4,19.4,0.0,0.0,19.4,19.4,19.4,0.0,0.0,19.36,19.36,19.36,0.0,0.0,19.36,19.36,19.36,0.0,0.0
2019-12-01,19.5,19.5,19.5,0.0,0.0,19.5,19.5,19.5,0.0,0.0,19.47,19.47,19.47,0.0,0.0,19.47,19.47,19.47,0.0,0.0
2019-12-08,19.44,19.44,19.44,0.0,0.0,19.45,19.45,19.45,0.0,0.0,19.44,19.44,19.44,0.0,0.0,19.45,19.45,19.45,0.0,0.0
2019-12-15,19.58,19.58,19.58,0.0,0.0,19.58,19.58,19.58,0.0,0.0,19.55,19.55,19.55,0.0,0.0,19.55,19.55,19.55,0.0,0.0
2019-12-22,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.52,19.52,19.52,0.0,0.0,19.53,19.53,19.53,0.0,0.0
2019-12-29,19.64,19.64,19.64,0.0,0.0,19.64,19.64,19.64,0.0,0.0,19.59,19.59,19.59,0.0,0.0,19.62,19.62,19.62,0.0,0.0
