Date,SPWRStock_Open_average,SPWRStock_Open_max,SPWRStock_Open_min,SPWRStock_Open_volatility,SPWRStock_Open_change,SPWRStock_High_average,SPWRStock_High_max,SPWRStock_High_min,SPWRStock_High_volatility,SPWRStock_High_change,SPWRStock_Low_average,SPWRStock_Low_max,SPWRStock_Low_min,SPWRStock_Low_volatility,SPWRStock_Low_change,SPWRStock_Close_average,SPWRStock_Close_max,SPWRStock_Close_min,SPWRStock_Close_volatility,SPWRStock_Close_change,SPWRStock_Volume_average,SPWRStock_Volume_max,SPWRStock_Volume_min,SPWRStock_Volume_volatility,SPWRStock_Volume_change
2018-01-14,8.754999999999999,9.21,8.52,0.6900000000000013,-0.6900000000000013,8.8675,9.3,8.69,0.6100000000000012,-0.6100000000000012,8.445,8.55,8.3,0.25,-0.10999999999999943,8.615,8.65,8.55,0.09999999999999964,0.030000000000001137,2525963,3562342,1450264,2112078,-2112078
2018-01-21,8.31,8.92,7.9,1.0199999999999996,-0.7000000000000011,8.598,9.31,8.02,1.290000000000001,-0.9600000000000009,7.9159999999999995,8.6,7.51,1.0899999999999999,-0.8999999999999995,8.144,8.72,7.77,0.9500000000000011,-0.5800000000000001,5472982,10332530,2666943,7665587,-342898
2018-01-28,8.001999999999999,8.25,7.77,0.4800000000000004,-0.3200000000000003,8.154,8.49,7.82,0.6699999999999999,-0.39000000000000057,7.784,7.91,7.53,0.3799999999999999,-0.34999999999999964,7.922,8.18,7.55,0.6299999999999999,-0.5900000000000007,2672601,3227495,2354248,873247,45060
2018-02-04,7.0920000000000005,7.37,6.82,0.5499999999999998,-0.5499999999999998,7.304,7.53,7.14,0.39000000000000057,-0.39000000000000057,6.832,7.12,6.46,0.6600000000000001,-0.5800000000000001,6.986,7.2,6.79,0.41000000000000014,-0.35000000000000053,4030574,6554089,2816482,3737607,1278179
2018-02-11,7.0440000000000005,7.28,6.84,0.4400000000000004,0.33000000000000007,7.41,7.69,6.95,0.7400000000000002,0.7400000000000002,6.864,7.2,6.55,0.6500000000000004,0.5300000000000002,7.356,7.64,6.89,0.75,0.75,3910838,6895479,2490740,4404739,-78919
2018-02-18,7.4125,7.59,7.16,0.4299999999999997,-0.4299999999999997,7.5075,7.75,7.2,0.5499999999999998,-0.5499999999999998,7.175,7.42,6.88,0.54,-0.54,7.282500000000001,7.49,7.12,0.3700000000000001,-0.33000000000000007,1962646,2364158,1637131,727027,727027
2018-02-25,7.242,7.63,6.94,0.6899999999999995,-0.2999999999999998,7.416,7.67,7.21,0.45999999999999996,-0.45999999999999996,7.022,7.23,6.87,0.3600000000000003,-0.14999999999999947,7.242,7.6,7.06,0.54,-0.40999999999999925,2252633,2507595,2025336,482259,-226702
2018-03-04,7.304,7.45,7.13,0.3200000000000003,0.3200000000000003,7.51,7.54,7.47,0.07000000000000028,0.0,7.196,7.27,7.11,0.15999999999999925,-0.019999999999999574,7.314,7.44,7.16,0.28000000000000025,-0.08999999999999986,2348726,3024365,1602065,1422300,-63282
2018-03-11,7.186,7.3,7.01,0.29000000000000004,-0.20999999999999996,7.31,7.41,7.22,0.1900000000000004,-0.14000000000000057,7.086,7.18,6.97,0.20999999999999996,-0.15000000000000036,7.178,7.28,7.03,0.25,-0.07000000000000028,2194521,3638978,1570481,2068497,1835292
2018-03-18,7.67,8.01,7.21,0.7999999999999998,0.54,8.006,8.39,7.5,0.8900000000000006,0.41999999999999993,7.562,7.82,7.21,0.6100000000000003,0.3700000000000001,7.81,8.04,7.47,0.5699999999999994,0.27000000000000046,2827498,3802922,1713868,2089054,-1793567
