Date,ProShares Ultra Russell2000_etf_Open_average,ProShares Ultra Russell2000_etf_Open_max,ProShares Ultra Russell2000_etf_Open_min,ProShares Ultra Russell2000_etf_Open_volatility,ProShares Ultra Russell2000_etf_Open_change,ProShares Ultra Russell2000_etf_High_average,ProShares Ultra Russell2000_etf_High_max,ProShares Ultra Russell2000_etf_High_min,ProShares Ultra Russell2000_etf_High_volatility,ProShares Ultra Russell2000_etf_High_change,ProShares Ultra Russell2000_etf_Low_average,ProShares Ultra Russell2000_etf_Low_max,ProShares Ultra Russell2000_etf_Low_min,ProShares Ultra Russell2000_etf_Low_volatility,ProShares Ultra Russell2000_etf_Low_change,ProShares Ultra Russell2000_etf_Close_average,ProShares Ultra Russell2000_etf_Close_max,ProShares Ultra Russell2000_etf_Close_min,ProShares Ultra Russell2000_etf_Close_volatility,ProShares Ultra Russell2000_etf_Close_change
2018-01-14,74.43,74.43,74.43,0.0,0.0,76.33,76.33,76.33,0.0,0.0,74.39,74.39,74.39,0.0,0.0,76.32,76.32,76.32,0.0,0.0
2018-01-21,77.06,77.06,77.06,0.0,0.0,77.28,77.28,77.28,0.0,0.0,76.4,76.4,76.4,0.0,0.0,77.18,77.18,77.18,0.0,0.0
2018-01-28,73.75,73.75,73.75,0.0,0.0,73.75,73.75,73.75,0.0,0.0,71.35,71.35,71.35,0.0,0.0,71.57,71.57,71.57,0.0,0.0
2018-02-04,65.0,65.0,65.0,0.0,0.0,66.0,66.0,66.0,0.0,0.0,61.29,61.29,61.29,0.0,0.0,64.86,64.86,64.86,0.0,0.0
2018-02-11,70.19,70.19,70.19,0.0,0.0,71.7,71.7,71.7,0.0,0.0,70.19,70.19,70.19,0.0,0.0,70.82,70.82,70.82,0.0,0.0
2018-02-18,70.51,70.51,70.51,0.0,0.0,71.39,71.39,71.39,0.0,0.0,69.76,69.76,69.76,0.0,0.0,71.39,71.39,71.39,0.0,0.0
2018-02-25,66.47,66.47,66.47,0.0,0.0,70.11,70.11,70.11,0.0,0.0,66.29,66.29,66.29,0.0,0.0,69.85,69.85,69.85,0.0,0.0
2018-03-04,74.22,74.22,74.22,0.0,0.0,75.89,75.89,75.89,0.0,0.0,73.98,73.98,73.98,0.0,0.0,75.78,75.78,75.78,0.0,0.0
2018-03-11,73.92,73.92,73.92,0.0,0.0,75.18,75.18,75.18,0.0,0.0,73.76,73.76,73.76,0.0,0.0,74.69,74.69,74.69,0.0,0.0
2018-03-18,71.01,71.01,71.01,0.0,0.0,71.5,71.5,71.5,0.0,0.0,67.72,67.72,67.72,0.0,0.0,67.79,67.79,67.79,0.0,0.0
2018-03-25,68.56,68.56,68.56,0.0,0.0,70.41,70.41,70.41,0.0,0.0,68.38,68.38,68.38,0.0,0.0,69.35,69.35,69.35,0.0,0.0
2018-04-01,69.64,69.64,69.64,0.0,0.0,70.59,70.59,70.59,0.0,0.0,66.77,66.77,66.77,0.0,0.0,67.91,67.91,67.91,0.0,0.0
