Date,LIVE_Open_average,LIVE_Open_max,LIVE_Open_min,LIVE_Open_volatility,LIVE_Open_change,LIVE_High_average,LIVE_High_max,LIVE_High_min,LIVE_High_volatility,LIVE_High_change,LIVE_Low_average,LIVE_Low_max,LIVE_Low_min,LIVE_Low_volatility,LIVE_Low_change,LIVE_Close_average,LIVE_Close_max,LIVE_Close_min,LIVE_Close_volatility,LIVE_Close_change,LIVE_Volume_average,LIVE_Volume_max,LIVE_Volume_min,LIVE_Volume_volatility,LIVE_Volume_change
2018-01-14,16.54,18.94,14.49,4.450000000000001,0.6300000000000008,16.932,20.5,14.66,5.84,0.41999999999999815,15.322,16.75,14.02,2.7300000000000004,1.2199999999999989,15.688,17.01,14.5,2.5100000000000016,1.1099999999999994,447098,1869929,42900,1827029,66823
2018-01-21,15.354,15.72,15.0,0.7200000000000006,-0.7200000000000006,15.574,15.91,15.23,0.6799999999999997,-0.6799999999999997,14.942,15.1,14.78,0.3200000000000003,-0.2900000000000009,15.23,15.5,14.78,0.7200000000000006,-0.7200000000000006,39537,58628,11597,47031,-30556
2018-01-28,14.178,15.0,13.3,1.6999999999999993,-1.6999999999999993,14.28,15.07,13.42,1.6500000000000004,-1.6500000000000004,13.628,14.51,12.54,1.9700000000000006,-1.9700000000000006,13.83,14.53,12.92,1.6099999999999994,-1.6099999999999994,38833,74182,20942,53240,48410
2018-02-04,13.238,13.8,12.84,0.9600000000000009,0.3800000000000008,14.004,15.35,13.19,2.16,2.16,12.888,13.17,12.55,0.6199999999999992,0.6199999999999992,13.746,15.23,13.0,2.2300000000000004,2.2300000000000004,39216,85202,14347,70855,67843
2018-02-11,14.5175,15.58,13.29,2.290000000000001,-1.5100000000000016,15.085,16.12,13.71,2.41,-2.289999999999999,13.9525,15.13,12.75,2.380000000000001,-1.67,14.565,15.73,13.29,2.4400000000000013,-1.92,88647,135761,36394,99367,-55192
2018-02-18,13.658,14.26,13.23,1.0299999999999994,-1.0299999999999994,13.78,14.26,13.52,0.7400000000000002,-0.6999999999999993,13.2,13.35,13.06,0.28999999999999915,-0.13000000000000078,13.438,13.73,13.12,0.6100000000000012,-0.2599999999999998,38402,52520,21275,31245,-20483
2018-02-25,13.172,13.57,12.98,0.5899999999999999,-0.5899999999999999,13.316,13.57,13.01,0.5600000000000005,-0.20000000000000107,12.91,13.06,12.76,0.3000000000000007,-0.16000000000000014,13.146,13.37,12.89,0.47999999999999865,0.16999999999999993,20450,33464,10798,22666,-8744
2018-03-04,13.14,13.25,12.98,0.2699999999999996,-0.2699999999999996,13.28,13.43,13.02,0.41000000000000014,-0.3800000000000008,12.844,13.11,12.13,0.9799999999999986,-0.8699999999999992,12.996,13.22,12.56,0.6600000000000001,-0.5199999999999996,19988,47811,6839,40972,34146
2018-03-11,12.62,12.8,12.44,0.3600000000000012,-0.17999999999999972,12.804,13.01,12.68,0.33000000000000007,-0.29999999999999893,12.35,12.55,12.23,0.3200000000000003,-0.15000000000000036,12.584,12.79,12.35,0.4399999999999995,-0.4399999999999995,21253,41439,10481,30958,-26330
2018-03-18,12.486,12.75,12.29,0.46000000000000085,0.02000000000000135,12.868,13.2,12.65,0.5499999999999989,0.0,12.328,12.42,12.25,0.16999999999999993,0.009999999999999787,12.536,12.74,12.33,0.41000000000000014,0.3200000000000003,34520,82501,6743,75758,3641
2018-03-25,12.465,12.65,12.19,0.46000000000000085,-0.46000000000000085,12.5075,12.79,12.21,0.5799999999999983,-0.5799999999999983,12.105,12.51,11.78,0.7300000000000004,-0.7300000000000004,12.215,12.59,11.86,0.7300000000000004,-0.7300000000000004,18262,25144,13259,11885,11885
2018-04-01,12.292,12.58,11.86,0.7200000000000006,0.6000000000000014,12.558,12.72,12.19,0.5300000000000011,0.5300000000000011,12.138,12.34,11.86,0.4800000000000004,0.3500000000000014,12.382,12.58,12.19,0.39000000000000057,0.02000000000000135,9212,16215,4920,11295,-5906
2018-04-08,12.358,12.48,12.21,0.2699999999999996,0.2699999999999996,12.542,12.7,12.42,0.27999999999999936,0.23999999999999844,12.28,12.4,12.2,0.20000000000000107,0.20000000000000107,12.338,12.48,12.26,0.22000000000000064,0.17999999999999972,9011,15388,4975,10413,8591
2018-04-15,12.832,13.44,12.56,0.879999999999999,0.879999999999999,13.1,13.6,12.78,0.8200000000000003,0.8100000000000005,12.628,12.86,12.52,0.33999999999999986,0.33999999999999986,12.956,13.38,12.67,0.7100000000000009,0.6099999999999994,22083,57493,4662,52831,52465
2018-04-22,13.302,13.45,13.24,0.20999999999999908,-0.17999999999999972,13.536,13.87,13.24,0.629999999999999,-0.3699999999999992,13.142,13.27,13.03,0.2400000000000002,0.11999999999999922,13.256,13.49,13.16,0.33000000000000007,0.3200000000000003,15066,24917,7633,17284,-14566
2018-04-29,13.671999999999999,13.79,13.52,0.2699999999999996,0.25,13.790000000000001,13.83,13.75,0.08000000000000007,-0.030000000000001137,13.534,13.66,13.36,0.3000000000000007,-0.16000000000000014,13.688,13.76,13.6,0.16000000000000014,-0.13000000000000078,8811,16757,2988,13769,-7397
2018-05-06,13.88,14.16,13.56,0.5999999999999996,0.29999999999999893,14.104,14.63,13.77,0.8600000000000012,0.8600000000000012,13.78,14.02,13.56,0.4599999999999991,0.34999999999999964,13.991999999999999,14.45,13.71,0.7399999999999984,0.7399999999999984,33280,103190,7252,95938,95938
2018-05-13,13.146,14.55,12.6,1.950000000000001,-1.950000000000001,13.22,14.55,12.63,1.92,-1.6800000000000015,12.384,12.46,12.3,0.16000000000000014,0.010000000000001563,12.666,13.15,12.3,0.8499999999999996,-0.5300000000000011,39371,81255,13623,67632,-67632
2018-05-20,12.51,12.82,12.39,0.4299999999999997,-0.3800000000000008,12.6375,12.84,12.49,0.34999999999999964,-0.34999999999999964,12.3275,12.4,12.15,0.25,-0.25,12.3625,12.42,12.24,0.17999999999999972,-0.16000000000000014,12297,17906,8666,9240,-5078
2018-05-27,12.254,12.33,12.17,0.16000000000000014,0.030000000000001137,12.434,12.68,12.25,0.4299999999999997,0.33999999999999986,12.182,12.31,12.1,0.21000000000000085,0.16000000000000014,12.224,12.31,12.12,0.19000000000000128,0.09999999999999964,10044,14370,4708,9662,4149
2018-06-03,12.6,12.7,12.3,0.3999999999999986,0.3999999999999986,12.722,12.9,12.47,0.4299999999999997,0.2599999999999998,12.452,12.6,12.2,0.40000000000000036,0.370000000000001,12.565999999999999,12.69,12.39,0.29999999999999893,0.29999999999999893,10091,12843,6367,6476,-4478
2018-06-10,12.77,12.94,12.67,0.2699999999999996,0.17999999999999972,12.892,12.99,12.78,0.21000000000000085,0.21000000000000085,12.708,12.88,12.6,0.28000000000000114,0.23000000000000043,12.83,12.98,12.69,0.2900000000000009,0.2900000000000009,5964,6732,3951,2781,135
