Date,GTS_stock_Open_average,GTS_stock_Open_max,GTS_stock_Open_min,GTS_stock_Open_volatility,GTS_stock_Open_change,GTS_stock_High_average,GTS_stock_High_max,GTS_stock_High_min,GTS_stock_High_volatility,GTS_stock_High_change,GTS_stock_Low_average,GTS_stock_Low_max,GTS_stock_Low_min,GTS_stock_Low_volatility,GTS_stock_Low_change,GTS_stock_Close_average,GTS_stock_Close_max,GTS_stock_Close_min,GTS_stock_Close_volatility,GTS_stock_Close_change,GTS_stock_Volume_average,GTS_stock_Volume_max,GTS_stock_Volume_min,GTS_stock_Volume_volatility,GTS_stock_Volume_change
2018-01-14,23.29,23.64,23.02,0.620000000000001,-0.5600000000000023,23.515,23.76,23.3,0.46000000000000085,-0.46000000000000085,22.895,22.93,22.85,0.0799999999999983,0.07000000000000028,23.1675,23.51,22.87,0.6400000000000006,0.3099999999999987,91931,118270,73837,44433,-23603
2018-01-21,22.948,23.07,22.84,0.23000000000000043,-0.21000000000000085,23.042,23.1,22.98,0.120000000000001,-0.11000000000000298,22.695999999999998,22.79,22.52,0.2699999999999996,-0.21999999999999886,22.881999999999998,22.99,22.82,0.16999999999999815,-0.10000000000000142,74484,89756,58807,30949,1322
2018-01-28,22.298,22.74,21.86,0.879999999999999,-0.4499999999999993,22.646,23.08,22.35,0.7299999999999969,-0.28999999999999915,22.012,22.68,21.64,1.0399999999999991,-0.4299999999999997,22.355999999999998,22.72,21.86,0.8599999999999994,-0.08999999999999986,129593,176243,110997,65246,65246
2018-02-04,22.768,23.13,22.13,1.0,0.5800000000000018,23.264,23.4,22.96,0.4399999999999977,0.41999999999999815,22.54,22.91,22.13,0.7800000000000011,0.3500000000000014,22.928,23.18,22.42,0.759999999999998,0.5699999999999967,166771,212735,142443,70292,-70292
2018-02-11,22.86,23.0,22.61,0.39000000000000057,-0.05999999999999872,23.336,24.28,23.02,1.2600000000000016,1.1500000000000021,22.692,22.94,22.53,0.41000000000000014,0.41000000000000014,23.164,24.24,22.73,1.509999999999998,1.509999999999998,157469,211236,126559,84677,56707
2018-02-18,24.165,24.25,24.02,0.23000000000000043,0.05000000000000071,24.41,24.57,24.2,0.370000000000001,0.15000000000000213,23.7625,23.96,23.47,0.490000000000002,-0.28000000000000114,23.9925,24.13,23.77,0.35999999999999943,-0.19000000000000128,149302,169464,122332,47132,28726
2018-02-25,24.324,25.34,23.78,1.5599999999999987,1.5599999999999987,25.12,27.27,24.1,3.169999999999998,1.3099999999999987,23.79,24.28,23.01,1.2699999999999996,0.6000000000000014,24.242,25.37,23.12,2.25,0.6799999999999997,195119,366822,101910,264912,73376
2018-03-04,25.05,25.21,24.6,0.6099999999999994,0.6099999999999994,25.444,25.54,25.3,0.23999999999999844,-0.05999999999999872,24.888,25.16,24.6,0.5599999999999987,0.5599999999999987,25.232,25.45,25.08,0.370000000000001,0.3099999999999987,149251,155824,133202,22622,3251
2018-03-11,25.0,25.45,24.64,0.8099999999999987,-0.370000000000001,25.356,25.48,25.12,0.35999999999999943,0.030000000000001137,24.748,25.08,24.53,0.5499999999999972,0.28999999999999915,24.924,25.13,24.63,0.5,0.16999999999999815,175520,245184,120557,124627,63596
2018-03-18,25.108,25.23,25.0,0.23000000000000043,0.120000000000001,25.498,25.71,25.28,0.4299999999999997,-0.10000000000000142,24.916,25.04,24.69,0.34999999999999787,-0.11999999999999744,25.084,25.39,24.71,0.6799999999999997,-0.4800000000000004,113622,146436,84760,61676,51091
2018-03-25,24.794999999999998,24.97,24.63,0.33999999999999986,-0.25,24.9975,25.08,24.94,0.13999999999999702,-0.0799999999999983,24.439999999999998,24.59,24.22,0.370000000000001,-0.14000000000000057,24.75,24.87,24.61,0.26000000000000156,0.08000000000000185,164390,328564,86004,242560,202329
2018-04-01,25.375999999999998,26.36,24.58,1.7800000000000011,1.3900000000000006,25.898,26.52,25.22,1.3000000000000007,1.3000000000000007,25.1,25.94,24.4,1.5400000000000027,1.360000000000003,25.606,26.43,24.57,1.8599999999999994,1.3099999999999987,162101,275731,106529,169202,-148499
2018-04-08,25.906,26.04,25.8,0.23999999999999844,-0.10999999999999943,26.092,26.16,26.02,0.14000000000000057,-0.14000000000000057,25.72,25.9,25.58,0.3200000000000003,0.05000000000000071,25.856,25.95,25.71,0.23999999999999844,0.019999999999999574,100380,127159,81497,45662,-39960
2018-04-15,26.94,27.58,26.1,1.4799999999999969,1.4799999999999969,27.37,27.86,26.71,1.1499999999999986,1.0399999999999991,26.822,27.27,26.06,1.2100000000000009,1.2100000000000009,27.188,27.64,26.5,1.1400000000000006,0.9899999999999984,111348,128629,80549,48080,3558
2018-04-22,27.454,27.55,27.28,0.2699999999999996,-0.07000000000000028,27.602,27.74,27.55,0.18999999999999773,-0.019999999999999574,27.080000000000002,27.15,26.94,0.2099999999999973,0.129999999999999,27.352,27.49,27.15,0.33999999999999986,0.11000000000000298,77738,91100,63898,27202,13130
2018-04-29,26.88,27.34,26.36,0.9800000000000004,-0.9800000000000004,27.136,27.63,26.77,0.8599999999999994,-0.8599999999999994,26.578,26.97,26.22,0.75,-0.75,26.77,26.97,26.44,0.5299999999999976,-0.29999999999999716,88334,135285,56730,78555,-1749
2018-05-06,28.55,30.57,26.31,4.260000000000002,3.8900000000000006,29.674,31.39,26.83,4.560000000000002,4.090000000000003,28.288,30.5,26.16,4.34,4.170000000000002,29.342000000000002,30.53,26.71,3.8200000000000003,3.8200000000000003,202163,268264,97043,171221,92402
2018-05-13,32.156,34.45,30.48,3.9700000000000024,3.9700000000000024,33.116,34.45,31.68,2.770000000000003,2.6000000000000014,32.03,33.85,30.48,3.370000000000001,3.370000000000001,32.821999999999996,34.19,31.23,2.9599999999999973,2.929999999999996,224951,342049,140960,201089,19212
2018-05-20,34.472,34.74,34.15,0.5900000000000034,0.39000000000000057,34.852,35.24,34.48,0.7600000000000051,0.7600000000000051,34.25,34.73,33.78,0.9499999999999957,0.6999999999999957,34.608,35.18,34.12,1.0600000000000023,1.0600000000000023,111025,138685,90555,48130,-43026
2018-05-27,35.185,35.44,35.0,0.4399999999999977,-0.0799999999999983,35.335,35.72,35.02,0.6999999999999957,-0.05999999999999517,34.72,34.93,34.58,0.3500000000000014,-0.03999999999999915,35.01,35.32,34.87,0.45000000000000284,-0.00999999999999801,125588,136981,112116,24865,-24865
2018-06-03,34.606,34.92,34.16,0.7600000000000051,-0.7100000000000009,35.089999999999996,36.01,34.28,1.7299999999999969,-0.7199999999999989,34.141999999999996,34.73,33.55,1.1799999999999997,-0.970000000000006,34.402,34.96,33.78,1.1799999999999997,-1.0300000000000011,164866,243848,105922,137926,97680
2018-06-10,34.346000000000004,35.11,33.77,1.3399999999999963,1.3399999999999963,35.03,36.59,34.28,2.3100000000000023,2.3100000000000023,34.09,35.11,33.53,1.5799999999999983,1.5799999999999983,34.858000000000004,36.59,33.75,2.8400000000000034,2.470000000000006,189620,345646,142052,203594,192865
2018-06-17,38.79,41.36,36.67,4.689999999999998,4.689999999999998,39.932,41.87,37.11,4.759999999999998,4.590000000000003,38.372,40.13,36.36,3.770000000000003,3.770000000000003,39.428,41.18,36.9,4.280000000000001,3.4299999999999997,333720,536169,216767,319402,319402
2018-06-24,38.902,40.06,37.52,2.539999999999999,-2.539999999999999,39.15,40.06,37.86,2.200000000000003,-2.200000000000003,37.78,38.35,36.96,1.3900000000000006,-1.2999999999999972,38.328,39.36,37.16,2.200000000000003,-1.9000000000000057,252960,400860,163423,237437,-32347
2018-07-01,37.5225,37.87,37.13,0.7399999999999949,0.7399999999999949,37.8575,38.12,37.38,0.7399999999999949,0.6899999999999977,37.1075,37.45,36.55,0.9000000000000057,0.740000000000002,37.53,37.87,37.21,0.6599999999999966,0.13000000000000256,139788,193034,93764,99270,-76691
2018-07-08,37.094,37.61,36.53,1.0799999999999983,-0.7299999999999969,37.525999999999996,38.47,37.07,1.3999999999999986,-1.3999999999999986,36.751999999999995,37.32,36.48,0.8400000000000034,-0.6600000000000037,36.908,37.37,36.71,0.6599999999999966,-0.4899999999999949,127479,158879,99320,59559,59559
2018-07-15,36.162,36.88,35.77,1.1099999999999994,-1.1000000000000014,36.466,37.17,36.12,1.0500000000000043,-1.0500000000000043,35.724,36.26,35.51,0.75,-0.6299999999999955,35.954,36.42,35.68,0.740000000000002,-0.740000000000002,117381,138012,92137,45875,-20015
2018-07-22,35.502,35.81,35.33,0.480000000000004,-0.23000000000000398,35.908,36.2,35.59,0.6099999999999994,-0.6099999999999994,34.936,35.51,33.77,1.7399999999999949,-1.7399999999999949,35.192,35.83,34.01,1.8200000000000003,-1.8200000000000003,110835,157953,79092,78861,43756
2018-07-29,30.84,33.91,25.01,8.899999999999995,-8.899999999999995,31.73,34.34,26.26,8.080000000000002,-7.879999999999999,29.32,33.32,23.69,9.629999999999999,-9.09,30.076,34.06,24.68,9.380000000000003,-8.29,445889,1167295,148052,1019243,230882
2018-08-05,24.198,24.93,23.28,1.6499999999999986,-0.6000000000000014,24.64,25.14,24.16,0.9800000000000004,-0.9800000000000004,23.55,24.48,22.99,1.490000000000002,-1.2899999999999991,23.971999999999998,24.95,23.29,1.6600000000000001,-1.6600000000000001,253916,324204,172508,151696,-92279
2018-08-12,23.192,23.69,22.72,0.9700000000000024,-0.6000000000000014,23.402,23.78,23.16,0.620000000000001,-0.46000000000000085,22.844,23.19,22.56,0.6300000000000026,-0.6300000000000026,23.186,23.58,22.85,0.7299999999999969,-0.4599999999999973,129099,142451,107434,35017,-19819
2018-08-19,22.48,23.07,21.7,1.370000000000001,-1.370000000000001,22.554,23.07,21.7,1.370000000000001,-1.370000000000001,21.92,22.42,20.98,1.4400000000000013,-1.379999999999999,22.174,22.64,21.62,1.0199999999999996,-0.9800000000000004,179342,308169,99301,208868,136213
2018-08-26,21.336,21.71,20.91,0.8000000000000007,-0.8000000000000007,21.502,21.79,20.91,0.879999999999999,-0.8000000000000007,20.928,21.23,20.38,0.8500000000000014,-0.6999999999999993,21.152,21.61,20.71,0.8999999999999986,-0.6199999999999974,128456,193854,78374,115480,70160
2018-09-02,20.4125,20.66,20.14,0.5199999999999996,-0.5199999999999996,20.635,20.96,20.37,0.5899999999999999,-0.5,20.099999999999998,20.33,19.86,0.46999999999999886,-0.33999999999999986,20.302500000000002,20.64,20.12,0.5199999999999996,-0.5199999999999996,165203,237158,93213,143945,-38915
2018-09-09,19.67,20.14,19.36,0.7800000000000011,-0.5199999999999996,19.962,20.17,19.77,0.40000000000000213,-0.14000000000000057,19.31,19.51,19.04,0.4700000000000024,-0.05000000000000071,19.54,19.66,19.36,0.3000000000000007,-0.14999999999999858,166590,191692,135098,56594,-40044
2018-09-16,20.006,20.76,19.45,1.3100000000000023,0.9700000000000024,20.4,21.02,19.63,1.3900000000000006,0.9400000000000013,19.846,20.33,19.25,1.0799999999999983,1.0799999999999983,20.176,20.65,19.58,1.0700000000000003,0.7600000000000016,178629,260670,119905,140765,140765
2018-09-23,19.158,20.27,18.37,1.8999999999999986,-1.7199999999999989,19.366,20.64,18.55,2.09,-2.09,18.48,19.99,17.74,2.25,-2.219999999999999,18.727999999999998,20.0,17.97,2.030000000000001,-2.030000000000001,224750,381462,120467,260995,260995
2018-09-30,18.228,18.49,17.92,0.5699999999999967,-0.14999999999999858,18.462,18.73,17.94,0.7899999999999991,-0.6799999999999997,17.934,18.15,17.62,0.5299999999999976,-0.4499999999999993,18.169999999999998,18.47,17.88,0.5899999999999999,-0.5899999999999999,192774,263647,135718,127929,-78191
2018-10-07,17.978,18.48,17.35,1.129999999999999,-0.46999999999999886,18.264,18.88,17.36,1.5199999999999996,-1.0100000000000016,17.474,18.22,16.4,1.8200000000000003,-1.4200000000000017,17.72,18.5,16.57,1.9299999999999997,-1.4499999999999993,192411,236699,142828,93871,93871
2018-10-14,16.93,17.43,16.33,1.1000000000000014,-0.23000000000000043,17.302,17.68,16.86,0.8200000000000003,-0.26000000000000156,16.582,17.1,16.19,0.9100000000000001,-0.34999999999999787,16.902,17.51,16.37,1.1400000000000006,-0.46999999999999886,228412,439744,118985,320759,-40471
2018-10-21,16.282,16.67,15.86,0.8100000000000023,0.14000000000000057,16.64,17.02,16.14,0.879999999999999,0.379999999999999,16.018,16.33,15.76,0.5699999999999985,-0.1599999999999966,16.408,16.88,15.82,1.0599999999999987,0.3000000000000007,169089,227997,108288,119709,79174
2018-10-28,16.954,18.2,16.35,1.8499999999999979,1.0799999999999983,17.468,18.45,16.46,1.9899999999999984,1.3299999999999983,16.592,17.78,16.06,1.7200000000000024,1.120000000000001,17.058,18.15,16.23,1.9199999999999982,1.1000000000000014,211091,340774,123354,217420,-40331
2018-11-04,18.514,20.86,17.55,3.3099999999999987,3.009999999999998,19.504,21.08,18.14,2.9399999999999977,2.7699999999999996,17.824,19.15,16.36,2.789999999999999,1.5499999999999972,19.096,20.93,18.1,2.8299999999999983,1.7699999999999996,351708,726603,108032,618571,613778
2018-11-11,18.742,19.74,18.11,1.629999999999999,-1.629999999999999,18.904,19.8,18.11,1.6900000000000013,-1.6900000000000013,17.992,18.32,17.57,0.75,-0.6700000000000017,18.418,18.86,17.91,0.9499999999999993,-0.9499999999999993,225930,437139,145298,291841,-269348
2018-11-18,17.182499999999997,17.95,16.61,1.3399999999999999,-1.120000000000001,17.535,18.1,17.1,1.0,-0.7100000000000009,16.7825,17.3,16.45,0.8500000000000014,-0.4700000000000024,17.0325,17.46,16.61,0.8500000000000014,-0.28999999999999915,114095,170101,38819,131282,-131282
2018-11-25,17.572,18.25,17.14,1.1099999999999994,1.0100000000000016,18.034,18.72,17.47,1.25,0.8900000000000006,17.163999999999998,17.63,16.79,0.8399999999999999,0.5799999999999983,17.772,18.32,17.04,1.2800000000000011,0.8599999999999994,135077,175523,96007,79516,56078
2018-12-02,18.085,18.39,17.83,0.5600000000000023,-0.28999999999999915,18.38,18.63,18.11,0.5199999999999996,-0.05000000000000071,17.7,18.1,17.2,0.9000000000000021,0.4200000000000017,18.0925,18.16,18.02,0.14000000000000057,0.120000000000001,220290,408323,92716,315607,157487
2018-12-09,17.514,18.32,16.47,1.8500000000000014,-1.6300000000000026,17.632,18.4,16.86,1.5399999999999991,-1.3100000000000023,16.826,17.7,16.01,1.6899999999999977,-1.4699999999999989,17.058,17.99,16.49,1.5,-1.5,140952,168684,121402,47282,-42824
2018-12-16,15.5,16.25,14.82,1.4299999999999997,-0.6300000000000008,15.964,16.55,15.42,1.1300000000000008,-0.2699999999999996,15.065999999999999,15.36,14.7,0.6600000000000001,0.08999999999999986,15.282,15.67,14.82,0.8499999999999996,-0.010000000000001563,212410,283849,158391,125458,125458
2018-12-23,15.870000000000001,16.57,15.37,1.200000000000001,1.200000000000001,16.465,17.1,15.87,1.2300000000000022,1.2300000000000022,15.775,16.52,15.37,1.1500000000000004,1.1500000000000004,16.2,16.53,15.44,1.0900000000000016,1.0900000000000016,103385,156412,46820,109592,41809
2018-12-30,16.525,16.64,16.35,0.28999999999999915,-0.04999999999999716,16.7825,17.05,16.64,0.41000000000000014,0.33999999999999986,16.1425,16.36,15.93,0.4299999999999997,0.14000000000000057,16.5925,16.8,16.31,0.490000000000002,0.26000000000000156,106911,137466,74826,62640,-40631
2019-01-06,17.088,17.51,16.56,0.9500000000000028,-0.20000000000000284,17.456,17.93,17.03,0.8999999999999986,-0.16999999999999815,16.684,17.09,16.51,0.5799999999999983,0.019999999999999574,17.080000000000002,17.64,16.68,0.9600000000000009,-0.240000000000002,134049,208836,88501,120335,-12126
2019-01-13,17.224,18.38,16.61,1.7699999999999996,1.6899999999999977,17.744,18.69,16.92,1.7699999999999996,1.7699999999999996,17.09,18.16,16.45,1.7100000000000009,1.6400000000000006,17.62,18.67,16.6,2.0700000000000003,2.0700000000000003,110275,186019,63318,122701,122701
2019-01-20,18.7375,18.87,18.47,0.40000000000000213,0.370000000000001,19.0475,19.18,18.91,0.2699999999999996,0.17999999999999972,18.5475,18.64,18.43,0.21000000000000085,0.120000000000001,18.857499999999998,18.9,18.83,0.07000000000000028,0.029999999999997584,98124,148642,36090,112552,-17092
2019-01-27,19.064,19.17,18.81,0.360000000000003,0.360000000000003,19.224,19.45,19.06,0.39000000000000057,0.39000000000000057,18.86,18.94,18.65,0.2900000000000027,0.25,19.068,19.18,19.01,0.16999999999999815,0.019999999999999574,73271,126424,46280,80144,72628
2019-02-03,19.038,19.27,18.82,0.4499999999999993,0.08999999999999986,19.354,19.51,19.16,0.3500000000000014,-0.3200000000000003,18.788,18.93,18.63,0.3000000000000007,-0.3000000000000007,19.046,19.15,18.86,0.28999999999999915,-0.129999999999999,76542,107915,55306,52609,-36797
