Date,Franklin FTSE Hong Kong_etf_Open_average,Franklin FTSE Hong Kong_etf_Open_max,Franklin FTSE Hong Kong_etf_Open_min,Franklin FTSE Hong Kong_etf_Open_volatility,Franklin FTSE Hong Kong_etf_Open_change,Franklin FTSE Hong Kong_etf_High_average,Franklin FTSE Hong Kong_etf_High_max,Franklin FTSE Hong Kong_etf_High_min,Franklin FTSE Hong Kong_etf_High_volatility,Franklin FTSE Hong Kong_etf_High_change,Franklin FTSE Hong Kong_etf_Low_average,Franklin FTSE Hong Kong_etf_Low_max,Franklin FTSE Hong Kong_etf_Low_min,Franklin FTSE Hong Kong_etf_Low_volatility,Franklin FTSE Hong Kong_etf_Low_change,Franklin FTSE Hong Kong_etf_Close_average,Franklin FTSE Hong Kong_etf_Close_max,Franklin FTSE Hong Kong_etf_Close_min,Franklin FTSE Hong Kong_etf_Close_volatility,Franklin FTSE Hong Kong_etf_Close_change
2018-05-20,27.2,27.2,27.2,0.0,0.0,27.2,27.2,27.2,0.0,0.0,27.16,27.16,27.16,0.0,0.0,27.16,27.16,27.16,0.0,0.0
2018-05-27,27.01,27.01,27.01,0.0,0.0,27.01,27.01,27.01,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2018-06-03,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0,27.39,27.39,27.39,0.0,0.0
2018-06-10,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0,25.43,25.43,25.43,0.0,0.0
2018-06-17,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0,25.42,25.42,25.42,0.0,0.0
2018-06-24,25.24,25.24,25.24,0.0,0.0,25.24,25.24,25.24,0.0,0.0,25.19,25.19,25.19,0.0,0.0,25.21,25.21,25.21,0.0,0.0
2018-07-01,25.39,25.39,25.39,0.0,0.0,25.39,25.39,25.39,0.0,0.0,25.37,25.37,25.37,0.0,0.0,25.37,25.37,25.37,0.0,0.0
2018-07-08,25.29,25.29,25.29,0.0,0.0,25.4,25.4,25.4,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.4,25.4,25.4,0.0,0.0
2018-07-15,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0,25.38,25.38,25.38,0.0,0.0
2018-07-22,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.8,25.8,25.8,0.0,0.0
2018-07-29,25.78,25.78,25.78,0.0,0.0,25.82,25.82,25.82,0.0,0.0,25.75,25.75,25.75,0.0,0.0,25.75,25.75,25.75,0.0,0.0
2018-08-05,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0,25.64,25.64,25.64,0.0,0.0
2018-08-12,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2018-08-19,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0,25.32,25.32,25.32,0.0,0.0
2018-08-26,25.17,25.17,25.17,0.0,0.0,25.23,25.23,25.23,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.23,25.23,25.23,0.0,0.0
2018-09-02,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0,24.38,24.38,24.38,0.0,0.0
2018-09-09,23.83,23.83,23.83,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.83,23.83,23.83,0.0,0.0,23.85,23.85,23.85,0.0,0.0
2018-09-16,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0,25.22,25.22,25.22,0.0,0.0
2018-09-23,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0,24.37,24.37,24.37,0.0,0.0
2018-09-30,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.92,23.92,23.92,0.0,0.0
2018-10-07,23.2,23.2,23.2,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.2,23.2,23.2,0.0,0.0,23.2,23.2,23.2,0.0,0.0
2018-10-14,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0,22.98,22.98,22.98,0.0,0.0
2018-10-21,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0,22.28,22.28,22.28,0.0,0.0
2018-10-28,23.52,23.52,23.52,0.0,0.0,23.71,23.71,23.71,0.0,0.0,23.12,23.12,23.12,0.0,0.0,23.33,23.33,23.33,0.0,0.0
2018-11-04,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0,22.74,22.74,22.74,0.0,0.0
2018-11-11,23.67,23.67,23.67,0.0,0.0,23.7,23.7,23.7,0.0,0.0,23.66,23.66,23.66,0.0,0.0,23.7,23.7,23.7,0.0,0.0
2018-11-18,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0,23.41,23.41,23.41,0.0,0.0
2018-11-25,23.79,23.79,23.79,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.79,23.79,23.79,0.0,0.0,23.79,23.79,23.79,0.0,0.0
2018-12-02,23.75,23.75,23.75,0.0,0.0,23.75,23.75,23.75,0.0,0.0,23.55,23.55,23.55,0.0,0.0,23.55,23.55,23.55,0.0,0.0
2018-12-09,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.0,24.0,24.0,0.0,0.0
2018-12-16,23.09,23.09,23.09,0.0,0.0,23.09,23.09,23.09,0.0,0.0,23.06,23.06,23.06,0.0,0.0,23.06,23.06,23.06,0.0,0.0
2018-12-23,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0,23.25,23.25,23.25,0.0,0.0
2018-12-30,23.33,23.33,23.33,0.0,0.0,23.35,23.35,23.35,0.0,0.0,23.33,23.33,23.33,0.0,0.0,23.35,23.35,23.35,0.0,0.0
2019-01-06,24.11,24.11,24.11,0.0,0.0,24.11,24.11,24.11,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.09,24.09,24.09,0.0,0.0
2019-01-13,24.63,24.63,24.63,0.0,0.0,24.64,24.64,24.64,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.64,24.64,24.64,0.0,0.0
2019-01-20,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0
2019-01-27,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0,24.99,24.99,24.99,0.0,0.0
2019-02-03,25.27,25.27,25.27,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-02-10,25.78,25.78,25.78,0.0,0.0,25.81,25.81,25.81,0.0,0.0,25.78,25.78,25.78,0.0,0.0,25.81,25.81,25.81,0.0,0.0
2019-02-17,26.78,26.78,26.78,0.0,0.0,26.78,26.78,26.78,0.0,0.0,26.7,26.7,26.7,0.0,0.0,26.7,26.7,26.7,0.0,0.0
2019-02-24,26.48,26.48,26.48,0.0,0.0,26.53,26.53,26.53,0.0,0.0,26.48,26.48,26.48,0.0,0.0,26.53,26.53,26.53,0.0,0.0
2019-03-03,25.82,25.82,25.82,0.0,0.0,25.86,25.86,25.86,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.86,25.86,25.86,0.0,0.0
2019-03-10,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0,26.45,26.45,26.45,0.0,0.0
2019-03-17,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0,26.24,26.24,26.24,0.0,0.0
2019-03-24,26.94,26.94,26.94,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.94,26.94,26.94,0.0,0.0,26.96,26.96,26.96,0.0,0.0
2019-03-31,27.94,27.94,27.94,0.0,0.0,27.94,27.94,27.94,0.0,0.0,27.91,27.91,27.91,0.0,0.0,27.91,27.91,27.91,0.0,0.0
2019-04-07,27.55,27.55,27.55,0.0,0.0,27.55,27.55,27.55,0.0,0.0,27.52,27.52,27.52,0.0,0.0,27.54,27.54,27.54,0.0,0.0
2019-04-14,27.4,27.4,27.4,0.0,0.0,27.4,27.4,27.4,0.0,0.0,27.35,27.35,27.35,0.0,0.0,27.35,27.35,27.35,0.0,0.0
2019-04-21,27.09,27.09,27.09,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.09,27.09,27.09,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2019-04-28,27.82,27.82,27.82,0.0,0.0,27.85,27.85,27.85,0.0,0.0,27.82,27.82,27.82,0.0,0.0,27.85,27.85,27.85,0.0,0.0
2019-05-05,26.32,26.32,26.32,0.0,0.0,26.32,26.32,26.32,0.0,0.0,26.31,26.31,26.31,0.0,0.0,26.31,26.31,26.31,0.0,0.0
2019-05-12,25.84,25.84,25.84,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.84,25.84,25.84,0.0,0.0,25.84,25.84,25.84,0.0,0.0
2019-05-19,25.67,25.67,25.67,0.0,0.0,25.69,25.69,25.69,0.0,0.0,25.67,25.67,25.67,0.0,0.0,25.69,25.69,25.69,0.0,0.0
2019-05-26,25.3,25.3,25.3,0.0,0.0,25.36,25.36,25.36,0.0,0.0,25.3,25.3,25.3,0.0,0.0,25.36,25.36,25.36,0.0,0.0
2019-06-02,25.73,25.73,25.73,0.0,0.0,25.8,25.8,25.8,0.0,0.0,25.73,25.73,25.73,0.0,0.0,25.73,25.73,25.73,0.0,0.0
2019-06-09,25.29,25.29,25.29,0.0,0.0,25.29,25.29,25.29,0.0,0.0,25.25,25.25,25.25,0.0,0.0,25.25,25.25,25.25,0.0,0.0
2019-06-16,26.55,26.55,26.55,0.0,0.0,26.56,26.56,26.56,0.0,0.0,26.55,26.55,26.55,0.0,0.0,26.56,26.56,26.56,0.0,0.0
2019-06-23,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0,26.75,26.75,26.75,0.0,0.0
2019-06-30,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0,27.23,27.23,27.23,0.0,0.0
2019-07-07,26.96,26.96,26.96,0.0,0.0,27.02,27.02,27.02,0.0,0.0,26.96,26.96,26.96,0.0,0.0,26.97,26.97,26.97,0.0,0.0
2019-07-14,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0,27.36,27.36,27.36,0.0,0.0
2019-07-21,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0,26.72,26.72,26.72,0.0,0.0
2019-07-28,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.95,24.95,24.95,0.0,0.0,24.95,24.95,24.95,0.0,0.0
2019-08-04,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.06,24.06,24.06,0.0,0.0,24.06,24.06,24.06,0.0,0.0
2019-08-11,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0,24.03,24.03,24.03,0.0,0.0
2019-08-18,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0,23.82,23.82,23.82,0.0,0.0
2019-08-25,23.81,23.81,23.81,0.0,0.0,23.81,23.81,23.81,0.0,0.0,23.61,23.61,23.61,0.0,0.0,23.61,23.61,23.61,0.0,0.0
2019-09-01,24.57,24.57,24.57,0.0,0.0,24.7,24.7,24.7,0.0,0.0,24.57,24.57,24.57,0.0,0.0,24.7,24.7,24.7,0.0,0.0
2019-09-08,25.17,25.17,25.17,0.0,0.0,25.17,25.17,25.17,0.0,0.0,25.14,25.14,25.14,0.0,0.0,25.14,25.14,25.14,0.0,0.0
2019-09-15,24.09,24.09,24.09,0.0,0.0,24.09,24.09,24.09,0.0,0.0,24.02,24.02,24.02,0.0,0.0,24.04,24.04,24.04,0.0,0.0
2019-09-22,23.63,23.63,23.63,0.0,0.0,23.63,23.63,23.63,0.0,0.0,23.56,23.56,23.56,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-09-29,23.42,23.42,23.42,0.0,0.0,23.58,23.58,23.58,0.0,0.0,23.42,23.42,23.42,0.0,0.0,23.58,23.58,23.58,0.0,0.0
2019-10-06,23.89,23.89,23.89,0.0,0.0,23.92,23.92,23.92,0.0,0.0,23.85,23.85,23.85,0.0,0.0,23.87,23.87,23.87,0.0,0.0
2019-10-13,24.03,24.03,24.03,0.0,0.0,24.04,24.04,24.04,0.0,0.0,24.0,24.0,24.0,0.0,0.0,24.01,24.01,24.01,0.0,0.0
2019-10-20,24.3,24.3,24.3,0.0,0.0,24.32,24.32,24.32,0.0,0.0,24.3,24.3,24.3,0.0,0.0,24.32,24.32,24.32,0.0,0.0
2019-10-27,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0
2019-11-03,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0,25.46,25.46,25.46,0.0,0.0
2019-11-10,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0,24.26,24.26,24.26,0.0,0.0
2019-11-17,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0,24.45,24.45,24.45,0.0,0.0
2019-11-24,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0,24.47,24.47,24.47,0.0,0.0
2019-12-01,24.63,24.63,24.63,0.0,0.0,24.63,24.63,24.63,0.0,0.0,24.59,24.59,24.59,0.0,0.0,24.59,24.59,24.59,0.0,0.0
2019-12-08,24.93,24.93,24.93,0.0,0.0,24.93,24.93,24.93,0.0,0.0,24.88,24.88,24.88,0.0,0.0,24.88,24.88,24.88,0.0,0.0
2019-12-15,25.0,25.0,25.0,0.0,0.0,25.0,25.0,25.0,0.0,0.0,24.97,24.97,24.97,0.0,0.0,24.97,24.97,24.97,0.0,0.0
2019-12-22,25.23,25.23,25.23,0.0,0.0,25.27,25.27,25.27,0.0,0.0,25.2,25.2,25.2,0.0,0.0,25.2,25.2,25.2,0.0,0.0
2019-12-29,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0,25.55,25.55,25.55,0.0,0.0
